序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
34,臺北市,2005/08/26,萬華,2.0,0.8,-,36.4,-,43,25.0,33.52,12.3,21.22,-,-,-,30.8,-,70.77,122.0,-
35,臺北市,2005/08/26,陽明,2.7,0.2,379.06,43.9,-,20,-,4.36,0.88,3.48,-,-,-,23.48,-,87.0,74.0,-
36,臺北市,2005/08/26,士林,2.9,0.6,-,34.1,-,38,25.0,30.92,12.45,18.47,-,-,-,29.66,-,72.46,88.0,-
37,臺北市,2005/08/25,松山,5.3,0.82,406.31,13.0,-,54,-,53.83,17.92,35.91,-,-,-,27.73,-,80.44,52.0,-
38,臺北市,2005/08/25,古亭,4.7,1.14,-,14.0,-,56,30.0,59.12,23.69,35.43,2.689,0.519,2.17,26.85,-,85.89,67.0,-
39,臺北市,2005/08/25,中山,6.5,1.31,-,9.1,-,50,32.0,75.41,36.34,39.07,2.62,0.793,1.83,27.69,-,79.49,50.0,-
40,臺北市,2005/08/25,萬華,5.5,0.99,-,14.6,-,42,29.0,50.67,16.76,33.91,-,-,-,28.75,-,81.74,55.0,-
41,臺北市,2005/08/25,陽明,1.6,0.18,379.79,39.7,-,18,-,3.43,0.89,2.54,-,-,-,21.44,-,91.0,43.0,-
42,臺北市,2005/08/25,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.0,-
43,臺北市,2005/08/24,松山,5.1,0.81,399.02,31.0,-,58,-,42.48,11.83,30.66,-,-,-,29.19,-,73.61,106.0,-
44,臺北市,2005/08/24,古亭,4.9,0.96,-,22.7,-,60,33.0,47.76,15.17,32.59,2.582,0.46,2.12,28.21,-,79.7,73.0,-
45,臺北市,2005/08/24,中山,5.4,1.18,-,19.0,-,54,34.0,59.73,22.44,37.29,2.456,0.694,1.76,28.96,-,73.05,56.0,-
46,臺北市,2005/08/24,萬華,3.6,0.76,-,27.2,-,48,34.0,33.43,6.96,26.47,-,-,-,30.2,-,74.77,72.0,-
47,臺北市,2005/08/24,陽明,2.8,0.2,378.44,46.9,-,27,27.0,5.73,1.2,4.53,-,-,-,22.69,-,88.0,64.0,-
48,臺北市,2005/08/24,士林,5.8,0.39,-,36.7,-,52,37.0,21.28,3.9,17.38,-,-,-,30.0,-,70.82,80.0,-
49,臺北市,2005/08/23,松山,6.1,0.63,392.38,20.1,-,57,-,35.35,15.54,19.81,-,-,-,29.59,-,73.0,54.0,-
50,臺北市,2005/08/23,古亭,5.0,0.75,-,16.3,-,59,27.0,39.74,15.23,24.51,2.454,0.393,2.06,28.63,-,77.78,54.0,-
51,臺北市,2005/08/23,中山,6.9,1.06,-,10.5,-,56,32.0,56.74,28.4,28.34,2.391,0.674,1.72,29.3,-,72.36,53.0,-
52,臺北市,2005/08/23,萬華,4.8,0.63,-,17.6,-,47,28.0,32.29,13.05,19.24,-,-,-,30.46,-,74.38,53.0,-
53,臺北市,2005/08/23,陽明,2.0,0.16,382.22,31.9,-,20,17.0,6.37,1.03,5.34,-,-,-,21.44,-,91.0,40.0,-
54,臺北市,2005/08/23,士林,4.6,0.33,-,15.2,-,38,23.0,19.03,4.76,14.28,-,-,-,28.9,-,77.66,38.0,-
55,臺北市,2005/08/22,松山,4.6,0.99,405.91,13.1,-,49,28.0,60.29,33.86,26.42,-,-,-,28.17,-,76.68,50.0,-
56,臺北市,2005/08/22,古亭,3.1,1.07,-,9.8,-,50,25.0,57.48,30.25,27.23,2.679,0.526,2.15,27.35,-,82.05,50.0,-
57,臺北市,2005/08/22,中山,5.5,1.5,-,7.2,-,54,30.0,83.67,50.93,32.74,2.8,0.892,1.91,28.07,-,75.49,52.0,-
58,臺北市,2005/08/22,萬華,3.5,1.05,-,10.7,-,43,24.0,47.99,25.29,22.69,-,-,-,29.22,-,77.96,46.0,-
59,臺北市,2005/08/22,陽明,2.2,0.16,382.34,27.9,-,17,13.0,5.97,1.31,4.64,-,-,-,21.75,-,87.0,32.0,-
60,臺北市,2005/08/22,士林,3.8,0.6,-,10.1,-,38,20.0,31.6,12.02,19.58,-,-,-,27.68,-,79.51,38.0,-
61,臺北市,2005/08/21,松山,5.6,0.69,396.99,17.8,-,36,20.0,41.74,19.52,22.21,-,-,-,27.71,-,75.87,43.0,-
62,臺北市,2005/08/21,古亭,3.6,0.76,-,14.0,-,41,19.0,39.77,16.21,23.55,2.454,0.32,2.13,26.98,-,81.23,41.0,-
63,臺北市,2005/08/21,中山,4.3,0.97,-,10.1,-,41,23.0,56.15,28.73,27.42,2.401,0.6,1.8,27.8,-,73.38,41.0,-
64,臺北市,2005/08/21,萬華,3.0,0.67,-,15.8,-,34,16.0,28.73,11.98,16.75,-,-,-,28.87,-,76.07,41.0,-
65,臺北市,2005/08/21,陽明,2.7,0.16,380.67,32.0,-,12,10.0,4.31,1.19,3.12,-,-,-,22.14,-,85.0,41.0,-
66,臺北市,2005/08/21,士林,2.9,0.57,-,14.1,-,32,19.0,28.94,11.55,17.38,-,-,-,27.57,-,77.6,41.0,-
67,臺北市,2005/08/20,松山,6.8,0.52,389.56,19.5,-,32,19.0,35.22,14.28,20.94,-,-,-,27.87,-,72.54,40.0,-
68,臺北市,2005/08/20,古亭,6.2,0.68,-,17.4,-,39,19.0,41.49,14.22,27.27,2.352,0.3,2.05,27.22,-,77.83,55.0,-
69,臺北市,2005/08/20,中山,5.4,0.89,-,14.7,-,47,23.0,54.05,23.63,30.43,2.447,0.704,1.74,27.83,-,71.43,47.0,-
70,臺北市,2005/08/20,萬華,3.7,0.62,-,24.0,-,30,16.0,27.95,7.53,20.42,-,-,-,29.11,-,72.89,78.0,-
71,臺北市,2005/08/20,陽明,3.6,0.17,381.91,36.2,-,14,12.0,5.75,1.28,4.47,-,-,-,21.96,-,84.0,60.0,-
72,臺北市,2005/08/20,士林,3.1,0.47,-,23.5,-,34,20.0,22.58,6.26,16.31,-,-,-,27.74,-,74.93,64.0,-
73,臺北市,2005/08/19,松山,4.4,0.76,395.53,18.4,-,47,28.0,41.49,16.48,25.01,-,-,-,27.79,-,74.49,48.0,-
74,臺北市,2005/08/19,古亭,3.1,0.91,-,15.6,-,47,30.0,45.66,18.76,26.9,2.385,0.359,2.03,26.85,-,80.6,55.0,-
75,臺北市,2005/08/19,中山,5.1,1.05,-,11.6,-,52,29.0,54.71,22.74,31.96,2.386,0.68,1.71,27.69,-,72.21,51.0,-
76,臺北市,2005/08/19,萬華,2.5,0.78,-,20.7,-,43,28.0,29.58,9.48,20.1,-,-,-,28.93,-,73.31,72.0,-
77,臺北市,2005/08/19,陽明,4.0,0.18,384.12,38.8,-,15,13.0,6.29,1.38,4.91,-,-,-,21.92,-,87.0,63.0,-
78,臺北市,2005/08/19,士林,3.3,0.63,-,18.0,-,40,25.0,32.83,11.37,21.46,-,-,-,27.7,-,76.59,62.0,-
79,臺北市,2005/08/18,松山,4.9,0.73,394.24,24.1,-,42,28.0,39.78,11.19,28.6,-,-,-,28.79,-,69.5,74.0,-
80,臺北市,2005/08/18,古亭,4.4,0.92,-,20.8,-,52,31.0,47.67,15.96,31.71,2.528,0.469,2.06,27.31,-,78.77,83.0,-
81,臺北市,2005/08/18,中山,5.9,1.07,-,16.2,-,43,30.0,53.85,19.86,34.0,2.415,0.687,1.73,28.46,-,68.53,58.0,-
82,臺北市,2005/08/18,萬華,5.1,0.94,-,21.7,-,44,31.0,42.32,14.46,27.87,-,-,-,29.16,-,74.23,62.0,-
83,臺北市,2005/08/18,陽明,3.0,0.18,384.59,35.7,-,14,13.0,6.11,1.36,4.75,-,-,-,21.31,-,89.0,53.0,-
84,臺北市,2005/08/18,士林,5.5,0.65,-,21.9,-,51,24.0,33.24,8.04,25.2,-,-,-,28.49,-,71.99,63.0,-
85,臺北市,2005/08/17,松山,5.9,0.63,394.96,34.6,-,51,34.0,34.3,8.68,25.62,-,-,-,30.17,-,65.07,98.0,-
86,臺北市,2005/08/17,古亭,5.0,0.86,-,29.9,-,63,37.0,42.83,12.16,30.66,2.505,0.456,2.05,28.62,-,73.93,118.0,-
87,臺北市,2005/08/17,中山,7.6,0.99,-,20.4,-,62,36.0,48.85,17.6,31.25,2.37,0.64,1.73,29.75,-,64.86,64.0,-
88,臺北市,2005/08/17,萬華,5.6,0.73,-,28.3,-,56,32.0,32.97,7.6,25.37,-,-,-,30.54,-,69.07,98.0,-
89,臺北市,2005/08/17,陽明,3.2,0.23,385.83,43.2,-,26,24.0,7.52,1.18,6.34,-,-,-,22.11,-,89.0,53.0,-
90,臺北市,2005/08/17,士林,4.9,0.44,-,23.2,-,45,21.0,25.32,7.6,17.73,-,-,-,29.49,-,70.85,63.0,-
91,臺北市,2005/08/16,松山,9.2,0.52,388.26,21.3,-,39,22.0,36.56,11.66,24.9,-,-,-,29.55,-,67.82,39.0,-
92,臺北市,2005/08/16,古亭,9.1,0.76,-,17.4,-,45,27.0,45.02,14.7,30.32,2.419,0.377,2.04,28.86,-,72.79,45.0,-
93,臺北市,2005/08/16,中山,6.8,0.96,-,11.5,-,42,25.0,52.5,22.18,30.33,2.293,0.568,1.73,29.55,-,65.51,42.0,-
94,臺北市,2005/08/16,萬華,7.4,0.65,-,23.1,-,44,27.0,35.27,11.35,23.92,-,-,-,30.81,-,67.1,55.0,-
95,臺北市,2005/08/16,陽明,2.0,0.15,380.88,39.0,-,16,14.0,3.29,0.96,2.33,-,-,-,21.65,-,90.0,47.0,-
96,臺北市,2005/08/16,士林,3.5,0.42,-,19.6,-,35,15.0,21.78,5.99,15.79,-,-,-,29.04,-,71.64,37.0,-
97,臺北市,2005/08/15,松山,7.2,0.58,392.79,27.2,-,41,23.0,28.97,6.49,22.48,-,-,-,29.93,-,67.41,63.0,-
98,臺北市,2005/08/15,古亭,5.5,0.72,-,21.6,-,42,25.0,38.41,10.19,28.22,2.366,0.331,2.04,28.96,-,73.12,57.0,-
99,臺北市,2005/08/15,中山,5.3,0.9,-,14.9,-,41,26.0,45.08,15.4,29.68,2.264,0.531,1.73,29.69,-,66.34,41.0,-
100,臺北市,2005/08/15,萬華,4.9,0.66,-,21.8,-,39,26.0,31.47,7.92,23.55,-,-,-,30.69,-,69.25,51.0,-
101,臺北市,2005/08/15,陽明,2.3,0.17,383.2,36.0,-,17,14.0,4.83,1.49,3.34,-,-,-,22.01,-,90.0,47.0,-
102,臺北市,2005/08/15,士林,4.2,0.45,-,22.1,-,39,18.0,22.81,6.0,16.81,-,-,-,29.44,-,71.31,42.0,-
103,臺北市,2005/08/14,松山,5.0,0.63,392.03,25.9,-,41,21.0,31.83,11.7,20.13,-,-,-,30.23,-,66.06,55.0,-
104,臺北市,2005/08/14,古亭,3.7,0.74,-,20.0,-,39,24.0,37.03,14.47,22.56,2.367,0.307,2.06,29.4,-,71.36,51.0,-
105,臺北市,2005/08/14,中山,5.7,0.87,-,17.0,-,38,22.0,47.61,19.35,28.26,2.292,0.522,1.77,30.08,-,65.61,44.0,-
106,臺北市,2005/08/14,萬華,3.4,0.66,-,23.4,-,39,22.0,28.8,9.26,19.53,-,-,-,31.18,-,67.47,58.0,-
107,臺北市,2005/08/14,陽明,2.8,0.18,382.31,41.1,-,16,13.0,4.76,1.47,3.29,-,-,-,22.94,-,85.0,50.0,-
108,臺北市,2005/08/14,士林,2.8,0.49,-,21.8,-,34,17.0,22.86,5.24,17.62,-,-,-,29.87,-,69.44,51.0,-
109,臺北市,2005/08/13,松山,2.4,0.36,373.77,20.8,-,27,14.0,16.6,6.35,10.25,-,-,-,30.41,-,65.48,27.0,-
110,臺北市,2005/08/13,古亭,3.6,0.6,-,14.5,-,35,19.0,30.89,13.54,17.35,2.233,0.26,1.97,29.38,-,73.17,35.0,-
111,臺北市,2005/08/13,中山,3.4,0.58,-,11.7,-,29,16.0,28.0,12.16,15.84,2.016,0.419,1.6,30.12,-,65.65,29.0,-
112,臺北市,2005/08/13,萬華,4.0,0.59,-,16.7,-,38,21.0,25.65,8.59,17.06,-,-,-,31.06,-,70.95,38.0,-
113,臺北市,2005/08/13,陽明,1.4,0.14,376.67,28.6,-,10,8.0,2.77,0.61,2.1,-,-,-,22.3,-,85.0,27.0,-
114,臺北市,2005/08/13,士林,1.4,0.34,-,15.5,-,27,11.0,17.44,5.51,11.94,-,-,-,30.13,-,67.8,27.0,-
115,臺北市,2005/08/12,松山,1.8,0.26,370.17,19.4,-,19,11.0,10.61,4.44,6.17,-,-,-,29.39,-,70.09,21.0,-
116,臺北市,2005/08/12,古亭,1.4,0.26,-,15.1,-,22,14.0,13.57,6.38,7.19,1.974,0.069,1.91,28.49,-,76.21,22.0,-
117,臺北市,2005/08/12,中山,2.2,0.44,-,9.4,-,22,13.0,21.61,10.17,11.45,1.875,0.371,1.5,29.33,-,69.19,22.0,-
118,臺北市,2005/08/12,萬華,1.1,0.3,-,13.9,-,18,9.0,9.83,4.46,5.38,-,-,-,30.61,-,70.5,18.0,-
119,臺北市,2005/08/12,陽明,1.4,0.1,376.36,26.0,-,6,5.0,1.84,1.04,0.8,-,-,-,21.45,-,87.0,23.0,-
120,臺北市,2005/08/12,士林,0.7,0.17,-,15.8,-,18,6.0,5.99,1.9,4.07,-,-,-,29.36,-,70.61,18.0,-
121,臺北市,2005/08/11,松山,4.2,0.25,-,12.5,-,47,29.0,13.47,8.37,5.09,-,-,-,31.55,-,59.28,47.0,-
122,臺北市,2005/08/11,古亭,4.0,0.31,-,6.5,-,53,30.0,18.41,11.79,6.62,2.011,0.115,1.9,30.9,-,63.42,52.0,-
123,臺北市,2005/08/11,中山,4.1,0.45,-,5.2,-,45,28.0,24.25,15.92,8.34,1.877,0.429,1.45,31.31,-,58.68,45.0,-
124,臺北市,2005/08/11,萬華,3.4,0.32,-,7.6,-,49,29.0,13.24,9.01,4.23,-,-,-,32.82,-,58.93,49.0,-
125,臺北市,2005/08/11,陽明,4.8,0.05,378.59,17.8,-,25,21.0,-,-,-,-,-,-,23.17,-,82.0,25.0,-
126,臺北市,2005/08/11,士林,3.4,0.16,-,8.1,-,38,19.0,8.52,4.72,3.81,-,-,-,31.05,-,62.52,38.0,-
127,臺北市,2005/08/10,松山,2.9,0.26,-,12.3,-,36,23.0,13.85,9.6,4.25,-,-,-,31.3,-,61.8,36.0,-
128,臺北市,2005/08/10,古亭,2.5,0.4,-,7.2,-,37,25.0,24.48,15.99,8.49,2.078,0.157,1.92,30.87,-,66.53,37.0,-
129,臺北市,2005/08/10,中山,2.9,0.46,-,6.6,-,37,23.0,25.37,15.73,9.65,1.904,0.446,1.46,31.44,-,60.33,37.0,-
130,臺北市,2005/08/10,萬華,1.8,0.39,-,8.6,-,40,24.0,16.9,11.15,5.76,-,-,-,32.94,-,61.59,40.0,-
131,臺北市,2005/08/10,陽明,2.3,0.06,379.76,20.0,-,22,20.0,-,-,-,-,-,-,23.58,-,83.0,24.0,-
132,臺北市,2005/08/10,士林,1.8,0.22,-,8.5,-,32,17.0,12.56,6.71,5.85,-,-,-,31.13,-,63.75,32.0,-
133,臺北市,2005/08/09,松山,2.4,0.37,-,13.0,-,31,15.0,19.83,11.72,8.11,-,-,-,31.18,-,63.71,31.0,-
134,臺北市,2005/08/09,古亭,3.2,0.58,-,6.7,-,33,-,35.42,19.9,15.53,2.259,0.284,1.98,30.4,-,69.56,33.0,-
135,臺北市,2005/08/09,中山,5.3,0.75,-,6.9,-,35,17.0,41.11,24.69,16.42,2.164,0.608,1.56,31.08,-,63.68,35.0,-
136,臺北市,2005/08/09,萬華,4.3,0.63,-,8.7,-,33,22.0,35.41,19.46,15.95,-,-,-,32.14,-,66.71,33.0,-
137,臺北市,2005/08/09,陽明,1.4,0.07,379.99,21.5,-,-,13.0,3.83,2.33,1.49,-,-,-,22.97,-,85.0,25.0,-
138,臺北市,2005/08/09,士林,1.1,0.3,-,8.4,-,24,-,16.85,8.06,8.79,-,-,-,30.72,-,67.32,24.0,-
139,臺北市,2005/08/08,松山,3.1,0.54,-,17.1,-,36,21.0,30.24,13.11,17.14,-,-,-,30.82,-,65.81,36.0,-
140,臺北市,2005/08/08,古亭,3.8,0.72,-,11.9,-,35,-,37.97,15.28,22.69,2.352,0.305,2.05,29.65,-,73.59,35.0,-
141,臺北市,2005/08/08,中山,4.4,0.97,-,11.5,-,39,26.0,49.72,21.75,27.98,2.33,0.689,1.64,30.36,-,67.36,39.0,-
142,臺北市,2005/08/08,萬華,3.9,0.76,-,15.4,-,40,-,36.19,12.19,24.0,-,-,-,31.22,-,71.17,43.0,-
143,臺北市,2005/08/08,陽明,2.9,0.14,380.23,29.8,-,-,10.0,4.01,1.38,2.63,-,-,-,22.84,-,84.0,36.0,-
144,臺北市,2005/08/08,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.0,-
145,臺北市,2005/08/07,松山,5.8,0.89,-,33.4,-,67,43.0,45.05,13.58,31.47,-,-,-,30.36,-,69.84,98.0,-
146,臺北市,2005/08/07,古亭,3.7,0.93,-,28.5,-,61,-,40.8,10.26,30.54,2.501,0.345,2.16,29.33,-,75.88,104.0,-
147,臺北市,2005/08/07,中山,5.5,1.21,-,23.2,-,58,43.0,54.85,18.46,36.4,2.454,0.709,1.75,30.15,-,68.88,67.0,-
148,臺北市,2005/08/07,萬華,3.3,0.79,-,32.4,-,52,-,31.72,6.97,24.75,-,-,-,31.07,-,72.58,92.0,-
149,臺北市,2005/08/07,陽明,3.9,0.23,381.28,53.3,-,30,26.0,4.84,1.27,3.57,-,-,-,23.66,-,83.0,69.0,-
150,臺北市,2005/08/07,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
151,臺北市,2005/08/06,松山,6.0,0.81,-,33.4,-,60,25.0,42.9,13.84,29.05,-,-,-,30.76,-,66.76,77.0,-
152,臺北市,2005/08/06,古亭,5.1,0.94,-,25.5,-,54,-,43.77,14.5,29.27,2.476,0.354,2.12,29.93,-,72.1,53.0,-
153,臺北市,2005/08/06,中山,5.8,1.06,-,22.0,-,60,43.0,49.27,15.98,33.29,2.316,0.652,1.66,31.05,-,63.47,55.0,-
154,臺北市,2005/08/06,萬華,4.6,0.89,-,29.9,-,55,-,33.66,7.59,26.07,-,-,-,32.36,-,65.95,54.0,-
155,臺北市,2005/08/06,陽明,3.7,0.27,376.91,54.5,-,46,45.0,6.13,1.06,5.07,-,-,-,23.79,-,86.0,58.0,-
156,臺北市,2005/08/05,松山,2.4,0.28,-,32.3,-,29,16.0,12.3,2.86,9.44,-,-,-,27.23,-,80.89,38.0,-
157,臺北市,2005/08/05,古亭,2.7,0.29,-,27.7,-,28,-,12.56,2.01,10.53,2.117,0.108,2.01,26.39,-,87.6,36.0,-
158,臺北市,2005/08/05,中山,2.5,0.38,-,20.9,-,29,21.0,18.95,5.28,13.67,1.895,0.379,1.52,26.84,-,81.81,29.0,-
159,臺北市,2005/08/05,萬華,1.1,0.24,-,27.8,-,25,-,10.42,1.83,8.58,-,-,-,28.17,-,83.68,36.0,-
160,臺北市,2005/08/05,陽明,1.5,0.12,378.52,41.9,-,-,-,2.36,0.66,1.66,-,-,-,21.3,-,96.0,54.0,-
161,臺北市,2005/08/04,松山,2.7,0.3,-,17.4,-,27,18.0,-,-,-,-,-,-,29.09,-,75.13,27.0,-
162,臺北市,2005/08/04,古亭,2.0,0.44,-,10.7,-,32,17.0,22.21,7.88,14.34,2.168,0.191,1.98,28.02,-,84.0,32.0,-
163,臺北市,2005/08/04,中山,2.6,0.69,-,7.4,-,27,14.0,34.29,19.54,14.75,1.991,0.516,1.48,28.38,-,78.38,27.0,-
164,臺北市,2005/08/04,萬華,2.3,0.3,-,11.7,-,23,-,14.18,5.26,8.92,-,-,-,29.55,-,81.07,23.0,-
165,臺北市,2005/08/04,陽明,1.2,0.05,378.51,29.0,-,-,-,1.58,1.06,0.49,-,-,-,22.19,-,92.0,30.0,-
166,臺北市,2005/08/04,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.0,-
167,臺北市,2005/08/03,松山,6.5,0.36,-,15.7,-,54,33.0,32.32,10.01,22.31,-,-,-,30.38,-,67.32,52.0,-
168,臺北市,2005/08/03,古亭,5.6,0.55,-,12.9,-,60,33.0,30.74,13.26,17.48,2.195,0.227,1.97,30.01,-,70.64,55.0,-
169,臺北市,2005/08/03,中山,-,0.6,-,10.1,-,49,34.0,31.85,14.72,17.13,2.005,0.502,1.5,30.57,-,64.44,49.0,-
170,臺北市,2005/08/03,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.0,-
171,臺北市,2005/08/03,萬華,3.8,0.41,-,17.6,-,49,32.0,17.4,5.72,11.69,-,-,-,31.86,-,65.35,49.0,-
172,臺北市,2005/08/03,陽明,4.7,0.06,376.98,20.7,-,17,13.0,3.19,1.61,1.56,-,-,-,24.0,-,78.0,20.0,-
173,臺北市,2005/08/03,士林,4.1,0.27,-,12.8,-,44,29.0,14.43,4.22,10.2,-,-,-,30.49,-,64.34,44.0,-
174,臺北市,2005/08/02,松山,7.0,0.57,-,42.0,-,82,52.0,40.13,5.69,34.44,-,-,-,31.37,-,62.61,147.0,-
175,臺北市,2005/08/02,古亭,7.1,0.69,-,42.0,-,82,53.0,35.17,7.09,28.08,2.322,0.307,2.02,30.65,-,66.83,133.0,-
176,臺北市,2005/08/02,中山,7.1,0.77,-,27.3,-,73,55.0,41.23,10.85,30.38,2.152,0.587,1.56,31.24,-,60.15,89.0,-
177,臺北市,2005/08/02,大同,9.0,0.89,-,24.8,-,75,51.0,54.63,19.06,35.57,-,-,-,31.51,-,-,62.0,-
