序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
74,臺北市,1999/08/21,大同,6.4,3.44,-,-,42,-,148.56,121.32,27.24,3.517,1.43,2.09,32.24,-,-,58.0,-
75,臺北市,1999/08/21,萬華,1.0,0.56,13.0,-,21,-,18.25,6.01,12.24,-,-,-,31.17,-,-,22.0,-
76,臺北市,1999/08/21,陽明,0.3,0.08,17.0,-,12,-,3.6,0.45,3.15,-,-,-,23.6,-,82.0,30.0,-
77,臺北市,1999/08/21,士林,0.7,0.34,9.1,-,27,-,16.96,5.4,11.56,-,-,-,30.98,-,-,27.0,-
78,臺北市,1999/08/20,松山,1.0,0.48,7.2,-,42,-,22.83,12.66,10.17,-,-,-,30.11,-,-,42.0,-
79,臺北市,1999/08/20,古亭,1.2,0.46,8.4,-,28,9,26.56,13.4,13.16,2.139,0.25,1.89,29.43,-,-,28.0,-
80,臺北市,1999/08/20,中山,1.3,0.74,4.5,-,31,-,-,-,-,2.261,0.37,1.89,30.43,-,-,31.0,-
81,臺北市,1999/08/20,大同,7.6,3.59,-,-,48,-,152.74,124.91,27.83,3.865,1.63,2.23,31.22,-,-,56.0,-
82,臺北市,1999/08/20,萬華,2.3,-,10.2,-,60,-,21.38,4.04,17.34,-,-,-,30.06,-,-,55.0,-
83,臺北市,1999/08/20,陽明,0.3,0.1,14.0,-,12,-,1.72,0.28,1.44,-,-,-,23.11,-,80.0,15.0,-
84,臺北市,1999/08/20,士林,1.7,0.44,6.3,-,33,-,14.97,5.46,9.52,-,-,-,29.78,-,-,33.0,-
85,臺北市,1999/08/19,松山,3.9,0.63,18.6,-,48,-,38.24,17.34,20.9,-,-,-,31.03,-,-,61.0,-
86,臺北市,1999/08/19,古亭,2.4,0.74,24.3,-,37,14,40.93,17.69,23.24,2.264,0.35,1.91,30.39,-,-,64.0,-
87,臺北市,1999/08/19,中山,4.8,0.78,20.4,-,48,-,-,-,-,2.411,0.43,1.98,31.48,-,-,62.0,-
88,臺北市,1999/08/19,大同,9.9,3.67,-,-,-,-,150.55,103.61,46.94,3.712,1.43,2.28,32.78,-,-,63.0,-
89,臺北市,1999/08/19,萬華,4.1,0.73,30.5,-,40,-,29.59,6.57,23.03,-,-,-,31.62,-,-,82.0,-
90,臺北市,1999/08/19,陽明,3.1,0.22,33.6,-,29,-,8.24,0.43,7.81,-,-,-,24.59,-,80.0,66.0,-
91,臺北市,1999/08/19,士林,4.5,0.49,23.5,-,38,-,24.53,7.27,17.26,-,-,-,30.81,-,-,61.0,-
92,臺北市,1999/08/18,松山,4.4,0.89,48.1,-,74,-,35.65,5.22,30.43,-,-,-,30.99,-,-,110.0,-
93,臺北市,1999/08/18,古亭,3.2,1.08,54.5,-,62,23,44.99,9.76,35.22,2.542,0.54,2.0,30.24,-,-,150.0,-
94,臺北市,1999/08/18,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
95,臺北市,1999/08/18,大同,7.1,2.06,-,-,-,-,83.24,40.65,42.59,3.213,0.8,2.41,31.71,-,-,32.0,-
96,臺北市,1999/08/18,萬華,5.5,1.05,50.9,-,66,-,37.71,5.27,32.44,-,-,-,31.0,-,-,133.0,-
97,臺北市,1999/08/18,陽明,3.1,0.38,60.9,-,30,-,10.06,0.36,9.7,-,-,-,24.53,-,89.0,90.0,-
98,臺北市,1999/08/18,士林,2.3,0.75,31.3,-,70,-,31.77,6.81,24.96,-,-,-,29.95,-,-,86.0,-
99,臺北市,1999/08/17,松山,-,0.92,32.2,-,55,-,49.52,14.17,35.35,-,-,-,31.04,-,-,83.0,-
100,臺北市,1999/08/17,古亭,6.4,1.04,27.2,-,50,19,55.28,20.22,35.06,2.513,0.5,2.02,30.73,-,-,65.0,-
101,臺北市,1999/08/17,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
102,臺北市,1999/08/17,大同,11.7,2.37,-,-,-,-,101.28,53.52,47.76,3.491,1.13,2.36,32.58,-,-,38.0,-
103,臺北市,1999/08/17,萬華,9.4,0.91,32.2,-,55,-,43.58,11.3,32.29,-,-,-,31.78,-,-,77.0,-
104,臺北市,1999/08/17,陽明,3.5,0.25,41.0,-,18,-,10.35,0.84,9.51,-,-,-,24.79,-,78.0,59.0,-
105,臺北市,1999/08/17,士林,4.5,0.78,20.5,-,50,-,34.64,9.44,25.2,-,-,-,30.64,-,-,58.0,-
106,臺北市,1999/08/16,松山,-,0.91,23.7,-,58,-,48.94,17.46,31.48,-,-,-,30.98,-,-,67.0,-
107,臺北市,1999/08/16,古亭,6.1,0.93,19.3,-,44,14,49.65,20.87,28.77,2.41,0.4,2.01,30.22,-,-,55.0,-
108,臺北市,1999/08/16,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
109,臺北市,1999/08/16,大同,9.8,2.38,-,-,60,-,92.35,50.57,41.77,3.559,0.96,2.6,32.41,-,-,55.0,-
110,臺北市,1999/08/16,萬華,6.5,0.77,23.5,-,50,-,38.19,10.83,27.36,-,-,-,31.13,-,-,55.0,-
111,臺北市,1999/08/16,陽明,2.0,0.24,36.5,-,16,-,8.01,0.96,7.05,-,-,-,24.73,-,79.0,51.0,-
112,臺北市,1999/08/16,士林,5.3,0.67,16.2,-,43,-,32.85,10.25,22.6,-,-,-,30.51,-,-,43.0,-
113,臺北市,1999/08/15,松山,-,1.05,18.1,-,62,-,47.69,17.79,29.9,-,-,-,30.08,-,-,56.0,-
114,臺北市,1999/08/15,古亭,2.9,0.88,16.9,-,44,14,41.29,17.85,23.44,2.308,0.39,1.92,28.97,-,-,44.0,-
115,臺北市,1999/08/15,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
116,臺北市,1999/08/15,大同,7.1,2.76,-,-,59,-,107.67,70.07,37.61,3.421,0.92,2.5,30.93,-,-,54.0,-
117,臺北市,1999/08/15,萬華,3.2,0.83,20.4,-,65,-,30.84,6.4,24.44,-,-,-,29.88,-,-,57.0,-
118,臺北市,1999/08/15,陽明,2.0,0.21,28.3,-,18,-,7.73,0.82,6.91,-,-,-,23.56,-,87.0,35.0,-
119,臺北市,1999/08/15,士林,2.6,1.03,12.7,-,50,-,41.39,17.91,23.48,-,-,-,29.63,-,-,50.0,-
120,臺北市,1999/08/14,松山,-,1.3,30.2,-,56,-,61.82,24.54,37.28,-,-,-,29.24,-,-,138.0,-
121,臺北市,1999/08/14,古亭,4.1,1.22,35.8,-,51,19,55.45,21.0,34.45,2.532,0.47,2.06,28.15,-,-,165.0,-
122,臺北市,1999/08/14,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
123,臺北市,1999/08/14,大同,9.5,4.07,-,-,73,-,163.54,107.85,55.68,4.282,1.63,2.65,29.83,-,-,66.0,-
124,臺北市,1999/08/14,萬華,4.7,1.21,33.4,-,49,-,47.29,10.04,37.25,-,-,-,29.06,-,-,113.0,-
125,臺北市,1999/08/14,陽明,3.3,0.3,34.0,-,21,-,9.1,0.76,8.34,-,-,-,23.35,-,88.0,50.0,-
126,臺北市,1999/08/14,士林,3.5,1.48,15.8,-,58,-,61.23,20.37,40.86,-,-,-,28.33,-,-,57.0,-
127,臺北市,1999/08/13,松山,7.7,1.28,12.1,-,56,-,69.04,32.19,36.85,-,-,-,28.52,-,-,53.0,-
128,臺北市,1999/08/13,古亭,5.8,1.26,16.5,-,34,11,65.4,26.14,39.26,2.721,0.57,2.15,28.38,-,-,43.0,-
129,臺北市,1999/08/13,中山,7.1,1.21,-,-,38,-,-,-,-,3.344,0.48,2.87,29.51,-,-,38.0,-
130,臺北市,1999/08/13,大同,11.1,4.38,-,-,61,-,205.55,153.04,52.5,4.569,1.91,2.66,29.62,-,-,73.0,-
131,臺北市,1999/08/13,萬華,5.6,1.29,24.3,-,31,-,48.91,9.73,39.17,-,-,-,29.3,-,-,68.0,-
132,臺北市,1999/08/13,陽明,3.0,0.21,34.4,-,17,-,8.93,0.4,8.53,-,-,-,23.64,-,84.0,70.0,-
133,臺北市,1999/08/13,士林,3.5,1.01,15.0,-,37,-,49.23,18.21,31.02,-,-,-,28.37,-,-,59.0,-
134,臺北市,1999/08/12,松山,4.5,1.36,18.7,-,27,-,66.91,33.99,32.92,-,-,-,27.97,-,-,89.0,-
135,臺北市,1999/08/12,古亭,2.0,1.49,22.1,-,38,12,66.86,32.36,34.5,2.777,0.69,2.09,27.41,-,-,90.0,-
136,臺北市,1999/08/12,中山,5.3,1.5,13.3,-,43,-,79.0,42.73,36.27,3.095,0.69,2.4,28.4,-,-,89.0,-
137,臺北市,1999/08/12,大同,8.7,4.69,-,-,-,-,215.43,150.28,65.16,4.514,1.96,2.55,29.29,-,-,77.0,-
138,臺北市,1999/08/12,萬華,2.5,1.41,29.0,-,36,-,50.07,15.4,34.67,-,-,-,28.39,-,-,105.0,-
139,臺北市,1999/08/12,陽明,1.6,0.24,36.2,-,13,-,7.7,0.2,7.5,-,-,-,22.99,-,84.0,69.0,-
140,臺北市,1999/08/12,士林,1.9,1.02,13.8,-,40,-,55.46,26.41,29.05,-,-,-,28.09,-,-,59.0,-
141,臺北市,1999/08/11,松山,3.5,1.51,17.1,-,49,-,68.81,33.21,35.6,-,-,-,27.76,-,-,67.0,-
142,臺北市,1999/08/11,古亭,2.3,1.4,18.9,-,41,13,61.48,30.41,31.07,2.822,0.65,2.17,26.87,-,-,89.0,-
143,臺北市,1999/08/11,中山,4.4,1.7,14.2,-,41,-,79.36,42.54,36.81,3.174,0.77,2.41,27.94,-,-,55.0,-
144,臺北市,1999/08/11,大同,6.3,3.38,-,-,-,-,146.32,100.41,45.91,3.952,1.42,2.53,28.21,-,-,53.0,-
145,臺北市,1999/08/11,萬華,2.6,0.91,20.7,-,51,-,39.32,14.5,24.82,-,-,-,27.63,-,-,76.0,-
146,臺北市,1999/08/11,陽明,1.0,0.13,31.8,-,13,-,5.17,0.58,4.59,-,-,-,22.97,-,87.0,83.0,-
147,臺北市,1999/08/11,士林,2.3,1.16,12.8,-,41,-,53.83,26.2,27.63,-,-,-,26.99,-,-,47.0,-
148,臺北市,1999/08/10,松山,4.5,1.4,25.8,-,50,-,64.23,20.29,43.94,-,-,-,29.44,-,-,78.0,-
149,臺北市,1999/08/10,古亭,3.2,1.44,18.1,-,44,15,64.5,28.99,35.51,2.93,0.75,2.18,28.35,-,-,58.0,-
150,臺北市,1999/08/10,中山,5.9,1.59,16.9,-,48,-,72.22,28.58,43.65,3.172,0.81,2.36,29.49,-,-,54.0,-
151,臺北市,1999/08/10,大同,8.1,3.36,-,-,46,-,139.64,84.33,55.31,4.133,1.5,2.63,30.15,-,-,46.0,-
152,臺北市,1999/08/10,萬華,4.4,1.27,23.9,-,38,-,32.79,6.5,26.29,-,-,-,29.35,-,-,65.0,-
153,臺北市,1999/08/10,陽明,1.9,0.2,37.0,-,13,-,5.86,0.6,5.26,-,-,-,23.42,-,88.0,57.0,-
154,臺北市,1999/08/10,士林,3.3,1.06,16.6,-,42,-,47.46,14.99,32.46,-,-,-,29.01,-,-,53.0,-
155,臺北市,1999/08/09,松山,2.4,0.98,20.0,-,47,-,45.74,13.49,32.26,-,-,-,31.65,-,-,47.0,-
156,臺北市,1999/08/09,古亭,2.3,0.98,17.1,-,28,10,46.68,19.93,26.75,2.34,0.44,1.9,30.59,-,-,34.0,-
157,臺北市,1999/08/09,中山,3.9,1.04,16.5,-,31,-,42.36,14.12,28.23,2.494,0.26,2.23,32.0,-,-,37.0,-
158,臺北市,1999/08/09,大同,6.5,2.74,-,-,38,-,101.76,63.06,38.7,3.582,1.2,2.38,32.86,-,-,48.0,-
159,臺北市,1999/08/09,萬華,2.6,0.75,21.9,-,24,-,23.32,2.8,20.52,-,-,-,31.51,-,-,40.0,-
160,臺北市,1999/08/09,陽明,1.5,0.25,28.7,-,14,-,6.99,0.33,6.66,-,-,-,24.12,-,87.0,47.0,-
161,臺北市,1999/08/09,士林,2.8,0.57,16.1,-,32,-,28.27,8.04,20.22,-,-,-,31.04,-,-,37.0,-
162,臺北市,1999/08/08,松山,4.4,1.03,23.0,-,41,-,49.96,23.11,26.86,-,-,-,30.21,-,-,55.0,-
163,臺北市,1999/08/08,古亭,3.2,1.0,20.6,-,37,11,48.85,24.58,24.27,2.35,0.42,1.93,29.39,-,-,55.0,-
164,臺北市,1999/08/08,中山,5.5,1.1,20.1,-,37,-,51.84,26.24,25.6,2.803,0.45,2.36,30.68,-,-,48.0,-
165,臺北市,1999/08/08,大同,7.5,2.22,-,-,47,-,88.07,53.92,34.15,3.423,0.86,2.56,31.59,-,-,47.0,-
166,臺北市,1999/08/08,萬華,4.1,0.89,25.2,-,30,-,31.61,12.6,19.02,-,-,-,30.38,-,-,58.0,-
167,臺北市,1999/08/08,陽明,1.4,0.2,34.2,-,13,-,5.88,0.31,5.57,-,-,-,24.24,-,84.0,44.0,-
168,臺北市,1999/08/08,士林,4.2,0.64,16.7,-,31,-,30.86,9.05,21.82,-,-,-,30.27,-,-,35.0,-
169,臺北市,1999/08/07,松山,5.5,1.27,2.8,-,35,-,67.32,42.85,24.46,-,-,-,26.45,-,-,35.0,-
170,臺北市,1999/08/07,古亭,4.0,1.38,2.3,-,28,9,75.89,52.94,22.95,2.697,0.67,2.02,25.92,-,-,28.0,-
171,臺北市,1999/08/07,中山,5.7,1.37,3.2,-,30,-,69.73,44.96,24.77,3.001,0.56,2.44,26.87,-,-,30.0,-
172,臺北市,1999/08/07,大同,11.5,4.82,-,-,50,-,203.75,167.73,36.02,4.639,2.08,2.56,27.55,-,-,74.0,-
173,臺北市,1999/08/07,萬華,5.6,1.51,5.4,-,23,-,63.34,38.34,25.0,-,-,-,26.81,-,-,23.0,-
174,臺北市,1999/08/07,陽明,5.1,0.19,16.7,-,12,-,7.52,1.38,6.14,-,-,-,21.68,-,89.0,20.0,-
175,臺北市,1999/08/07,士林,8.6,0.93,2.7,-,29,-,46.9,25.81,21.09,-,-,-,26.8,-,-,29.0,-
176,臺北市,1999/08/06,松山,7.0,0.85,3.2,-,28,-,44.92,27.45,17.48,-,-,-,27.86,-,-,28.0,-
177,臺北市,1999/08/06,古亭,5.0,0.85,3.3,-,20,7,47.48,29.33,18.15,2.181,0.35,1.83,27.6,-,-,20.0,-
178,臺北市,1999/08/06,中山,7.1,0.9,3.6,-,23,-,-,-,-,2.493,0.32,2.18,28.42,-,-,23.0,-
179,臺北市,1999/08/06,大同,13.2,4.53,-,-,44,-,187.6,157.15,30.46,4.311,2.0,2.31,29.4,-,-,75.0,-
180,臺北市,1999/08/06,萬華,7.1,0.86,6.2,-,17,-,36.28,17.33,18.96,-,-,-,28.35,-,-,17.0,-
181,臺北市,1999/08/06,陽明,1.4,0.1,17.6,-,13,-,3.2,0.67,2.53,-,-,-,22.54,-,91.0,25.0,-
182,臺北市,1999/08/06,士林,2.5,0.56,5.7,-,21,-,24.73,10.85,13.87,-,-,-,28.39,-,-,21.0,-
183,臺北市,1999/08/05,松山,4.0,0.69,7.0,-,46,-,35.29,19.47,15.82,-,-,-,29.41,-,-,46.0,-
184,臺北市,1999/08/05,古亭,4.1,0.82,9.1,-,24,6,42.4,24.45,17.96,2.14,0.3,1.84,28.86,-,-,42.0,-
185,臺北市,1999/08/05,中山,3.8,0.91,8.2,-,24,-,-,-,-,2.437,0.32,2.11,29.45,-,-,35.0,-
186,臺北市,1999/08/05,大同,9.7,4.25,-,-,49,-,166.16,133.26,32.9,4.104,1.75,2.35,30.45,-,-,64.0,-
187,臺北市,1999/08/05,萬華,3.2,0.92,17.0,-,21,-,32.47,13.16,19.32,-,-,-,29.48,-,-,79.0,-
188,臺北市,1999/08/05,陽明,3.2,0.15,14.5,-,12,-,4.18,0.84,3.33,-,-,-,23.51,-,90.0,26.0,-
189,臺北市,1999/08/05,士林,3.2,0.7,10.1,-,24,-,31.77,16.66,15.11,-,-,-,29.41,-,-,35.0,-
190,臺北市,1999/08/04,松山,3.1,1.02,12.5,-,44,-,63.42,31.74,31.68,-,-,-,28.35,-,-,70.0,-
191,臺北市,1999/08/04,古亭,1.8,1.31,18.2,-,32,10,59.06,29.33,29.73,2.518,0.6,1.92,27.49,-,-,91.0,-
192,臺北市,1999/08/04,中山,2.8,1.54,14.2,-,38,-,63.56,30.43,33.13,2.951,0.59,2.36,28.49,-,-,88.0,-
193,臺北市,1999/08/04,大同,8.3,4.6,-,-,55,-,177.55,131.1,46.45,4.73,2.24,2.49,29.06,-,-,77.0,-
