序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
27,臺北市,2000/03/28,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.0,-,-
28,臺北市,2000/03/28,士林,6.6,1.52,33.5,-,99,-,63.87,30.13,33.75,-,-,-,22.63,-,-,74.0,-
29,臺北市,2000/03/27,松山,10.3,1.37,9.9,-,69,-,99.36,53.13,46.22,-,-,-,20.24,-,-,59.0,-
30,臺北市,2000/03/27,古亭,10.6,1.28,15.6,-,-,44,94.09,52.97,41.12,2.95,0.86,2.09,20.13,-,-,92.0,-
31,臺北市,2000/03/27,中山,10.0,1.61,11.7,-,85,-,98.66,50.92,47.75,3.17,0.94,2.23,20.09,-,-,67.0,-
32,臺北市,2000/03/27,大同,11.6,3.36,-,-,94,-,191.98,133.06,58.92,4.667,2.06,2.6,20.76,-,-,72.0,-
33,臺北市,2000/03/27,萬華,10.4,1.33,19.3,-,62,-,77.7,33.0,44.69,-,-,-,19.36,-,-,56.0,-
34,臺北市,2000/03/27,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85.0,-,-
35,臺北市,2000/03/27,士林,7.0,0.86,16.4,-,52,-,66.39,28.35,38.04,-,-,-,19.43,-,-,51.0,-
36,臺北市,2000/03/26,松山,2.2,0.58,22.5,-,44,-,39.98,9.93,30.04,-,-,-,17.3,-,-,44.0,-
37,臺北市,2000/03/26,古亭,1.3,0.4,27.4,-,-,18,27.2,5.42,21.77,2.036,0.12,1.92,17.51,-,-,34.0,-
38,臺北市,2000/03/26,中山,3.9,0.69,22.4,-,53,-,39.94,8.66,31.28,2.259,0.15,2.11,17.52,-,-,52.0,-
39,臺北市,2000/03/26,大同,8.8,2.84,-,-,68,-,184.54,134.54,50.0,3.53,1.35,2.18,18.32,-,-,59.0,-
40,臺北市,2000/03/26,萬華,1.4,0.67,27.8,-,43,-,25.32,2.55,22.77,-,-,-,17.06,-,-,43.0,-
41,臺北市,2000/03/26,陽明,1.4,0.18,49.9,-,20,-,3.15,1.45,1.7,-,-,-,10.73,-,88.0,45.0,-
42,臺北市,2000/03/26,士林,5.2,0.35,32.6,-,37,-,18.29,0.91,17.37,-,-,-,17.73,-,-,38.0,-
43,臺北市,2000/03/25,松山,5.5,0.63,21.2,-,142,-,44.27,8.22,36.05,-,-,-,17.53,-,-,96.0,-
44,臺北市,2000/03/25,古亭,0.8,0.41,34.3,-,-,54,25.79,4.81,20.98,2.099,0.18,1.92,17.8,-,-,39.0,-
45,臺北市,2000/03/25,中山,3.9,0.69,25.4,-,170,-,38.91,5.76,33.15,2.286,0.16,2.13,17.77,-,-,110.0,-
46,臺北市,2000/03/25,大同,9.5,2.9,-,-,172,-,189.25,133.09,56.17,3.755,1.58,2.18,18.52,-,-,111.0,-
47,臺北市,2000/03/25,萬華,1.3,0.65,34.8,-,139,-,24.36,1.89,22.47,-,-,-,17.33,-,-,94.0,-
48,臺北市,2000/03/25,陽明,4.4,0.25,54.6,-,98,-,6.16,1.7,4.47,-,-,-,10.09,-,82.0,74.0,-
49,臺北市,2000/03/25,士林,3.0,0.4,40.6,-,127,-,14.88,0.62,14.26,-,-,-,17.7,-,-,88.0,-
50,臺北市,2000/03/24,松山,5.1,1.03,24.2,-,160,-,51.48,13.69,37.79,-,-,-,16.41,-,-,105.0,-
51,臺北市,2000/03/24,古亭,3.8,0.85,30.0,-,158,55,35.88,8.23,27.66,2.192,0.22,1.97,16.6,-,-,104.0,-
52,臺北市,2000/03/24,中山,4.6,1.01,25.3,-,181,-,41.97,7.3,34.67,2.397,0.26,2.13,16.65,-,-,115.0,-
53,臺北市,2000/03/24,大同,10.6,3.33,-,-,188,-,195.67,138.3,57.37,3.93,1.69,2.24,17.48,-,-,119.0,-
54,臺北市,2000/03/24,萬華,3.4,1.0,36.6,-,159,-,29.11,2.37,26.74,-,-,-,16.18,-,-,104.0,-
55,臺北市,2000/03/24,陽明,1.9,0.47,54.7,-,100,-,3.9,2.28,1.62,-,-,-,8.94,-,92.0,75.0,-
56,臺北市,2000/03/24,士林,3.7,0.68,41.4,-,143,-,17.57,0.9,16.68,-,-,-,16.34,-,-,96.0,-
57,臺北市,2000/03/23,松山,7.1,0.95,16.1,-,86,-,64.48,19.28,45.2,-,-,-,19.08,-,-,68.0,-
58,臺北市,2000/03/23,古亭,6.9,0.97,16.2,-,88,40,61.5,19.66,41.84,2.607,0.55,2.06,19.08,-,-,69.0,-
59,臺北市,2000/03/23,中山,5.4,1.04,16.5,-,97,-,58.07,19.33,38.74,2.965,0.62,2.34,18.42,-,-,73.0,-
60,臺北市,2000/03/23,大同,8.3,2.32,-,-,99,-,123.29,75.07,48.21,3.804,1.36,2.44,19.56,-,-,75.0,-
61,臺北市,2000/03/23,萬華,7.0,0.94,21.0,-,75,-,47.8,10.21,37.59,-,-,-,17.99,-,-,63.0,-
62,臺北市,2000/03/23,陽明,1.0,0.32,50.6,-,19,-,4.29,0.45,3.85,-,-,-,15.12,-,91.0,60.0,-
63,臺北市,2000/03/23,士林,2.8,0.7,22.3,-,54,-,36.63,8.03,28.6,-,-,-,17.64,-,-,52.0,-
64,臺北市,2000/03/22,松山,8.8,1.78,14.0,-,115,-,113.47,53.08,60.4,-,-,-,20.88,-,-,82.0,-
65,臺北市,2000/03/22,古亭,8.0,1.67,14.6,-,104,50,95.5,42.97,52.53,3.477,1.19,2.28,21.03,-,-,77.0,-
66,臺北市,2000/03/22,中山,4.8,1.41,14.1,-,144,-,72.57,26.62,45.95,3.483,0.84,2.64,19.21,-,-,97.0,-
67,臺北市,2000/03/22,大同,4.1,1.47,-,-,110,-,73.36,29.34,44.02,3.61,0.81,2.8,19.91,-,-,80.0,-
68,臺北市,2000/03/22,萬華,8.0,1.55,23.7,-,117,-,77.36,27.46,49.9,-,-,-,19.08,-,-,83.0,-
69,臺北市,2000/03/22,陽明,3.5,0.46,64.7,-,27,-,8.12,0.21,7.91,-,-,-,17.6,-,84.0,100.0,-
70,臺北市,2000/03/22,士林,2.0,0.89,23.7,-,88,-,41.25,11.05,30.2,-,-,-,18.2,-,-,69.0,-
71,臺北市,2000/03/21,松山,9.3,1.36,23.4,-,88,-,97.94,40.82,57.12,-,-,-,21.12,-,-,90.0,-
72,臺北市,2000/03/21,古亭,9.0,1.53,22.7,-,89,39,94.67,40.9,53.77,2.964,0.75,2.21,21.63,-,-,90.0,-
73,臺北市,2000/03/21,中山,12.2,1.61,17.3,-,110,-,111.17,51.34,59.83,3.569,0.98,2.59,20.7,-,-,80.0,-
74,臺北市,2000/03/21,大同,14.4,2.74,-,-,110,-,171.44,107.49,63.95,4.281,1.46,2.82,21.59,-,-,80.0,-
75,臺北市,2000/03/21,萬華,13.5,1.98,27.0,-,97,-,106.27,46.2,60.07,-,-,-,20.51,-,-,86.0,-
76,臺北市,2000/03/21,陽明,1.5,0.31,64.2,-,27,-,2.83,0.15,2.68,-,-,-,18.01,-,74.0,69.0,-
77,臺北市,2000/03/21,士林,6.9,1.15,28.3,-,70,-,65.43,23.86,41.56,-,-,-,19.71,-,-,79.0,-
78,臺北市,2000/03/20,松山,2.9,0.66,25.1,-,65,-,41.54,9.81,31.73,-,-,-,18.65,-,-,58.0,-
79,臺北市,2000/03/20,古亭,3.1,0.55,28.9,-,77,23,31.51,7.1,24.4,1.873,0.03,1.84,18.94,-,-,64.0,-
80,臺北市,2000/03/20,中山,3.5,0.63,28.7,-,78,-,34.09,6.5,27.59,2.202,0.2,2.0,18.72,-,-,64.0,-
81,臺北市,2000/03/20,大同,8.1,3.16,-,-,91,-,171.25,121.59,49.67,3.978,1.74,2.24,19.59,-,-,70.0,-
82,臺北市,2000/03/20,萬華,2.8,0.83,28.0,-,64,-,31.59,4.6,26.99,-,-,-,18.36,-,-,57.0,-
83,臺北市,2000/03/20,陽明,1.0,0.2,55.9,-,26,-,1.67,0.23,1.44,-,-,-,10.9,-,90.0,53.0,-
84,臺北市,2000/03/20,士林,1.9,0.37,42.3,-,50,-,13.94,1.81,12.12,-,-,-,18.64,-,-,50.0,-
85,臺北市,2000/03/19,松山,4.1,0.8,19.3,-,54,-,47.81,17.27,30.54,-,-,-,18.06,-,-,52.0,-
86,臺北市,2000/03/19,古亭,4.4,0.76,17.9,-,61,26,48.0,19.52,28.48,2.575,0.42,2.15,18.33,-,-,55.0,-
87,臺北市,2000/03/19,中山,4.0,0.9,17.6,-,74,-,43.98,11.47,32.51,2.533,0.22,2.31,18.11,-,-,62.0,-
88,臺北市,2000/03/19,大同,7.7,2.71,-,-,76,-,157.14,107.99,49.15,3.658,1.29,2.37,18.97,-,-,63.0,-
89,臺北市,2000/03/19,萬華,4.1,0.92,19.5,-,59,-,39.25,10.96,28.29,-,-,-,17.57,-,-,54.0,-
90,臺北市,2000/03/19,陽明,0.4,0.29,51.1,-,13,-,1.3,0.12,1.18,-,-,-,13.07,-,89.0,47.0,-
91,臺北市,2000/03/19,士林,1.9,0.6,29.7,-,43,-,24.11,3.5,20.61,-,-,-,18.04,-,-,43.0,-
92,臺北市,2000/03/18,松山,4.5,1.3,14.8,-,59,-,76.0,28.18,47.82,-,-,-,19.39,-,-,54.0,-
93,臺北市,2000/03/18,古亭,5.0,1.3,11.8,-,72,33,75.34,31.83,43.5,2.845,0.68,2.17,19.16,-,-,61.0,-
94,臺北市,2000/03/18,中山,4.9,1.45,15.6,-,77,-,74.54,31.05,43.48,3.172,0.62,2.55,18.72,-,-,64.0,-
95,臺北市,2000/03/18,大同,7.2,2.68,-,-,79,-,130.18,82.59,47.59,4.237,1.48,2.75,19.16,-,-,64.0,-
96,臺北市,2000/03/18,萬華,6.4,1.36,12.3,-,75,-,67.82,25.45,42.37,-,-,-,18.07,-,-,62.0,-
97,臺北市,2000/03/18,陽明,0.5,0.38,59.4,-,15,-,3.33,0.32,3.01,-,-,-,15.32,-,89.0,64.0,-
98,臺北市,2000/03/18,士林,2.5,0.96,28.3,-,46,-,47.27,13.69,33.58,-,-,-,18.44,-,-,47.0,-
99,臺北市,2000/03/17,松山,3.6,0.96,13.0,-,52,-,65.97,22.44,43.54,-,-,-,14.91,-,-,51.0,-
100,臺北市,2000/03/17,古亭,1.7,0.91,22.1,-,48,26,41.13,11.55,29.58,2.139,0.15,1.99,15.29,-,-,48.0,-
101,臺北市,2000/03/17,中山,2.9,0.94,19.1,-,50,-,48.53,12.85,35.68,2.455,0.29,2.16,15.33,-,-,50.0,-
102,臺北市,2000/03/17,大同,9.0,4.12,-,-,69,-,225.73,169.59,56.14,4.491,2.18,2.31,15.96,-,-,71.0,-
103,臺北市,2000/03/17,萬華,1.9,0.88,20.2,-,43,-,43.47,9.28,34.18,-,-,-,14.96,-,-,43.0,-
104,臺北市,2000/03/17,陽明,1.7,0.3,50.7,-,18,-,3.13,0.04,3.09,-,-,-,8.66,-,95.0,48.0,-
105,臺北市,2000/03/17,士林,2.1,0.46,35.7,-,33,-,16.84,1.24,15.6,-,-,-,15.38,-,-,39.0,-
106,臺北市,2000/03/16,松山,2.4,1.2,19.7,-,68,-,54.63,22.15,32.48,-,-,-,16.74,-,-,59.0,-
107,臺北市,2000/03/16,古亭,2.0,1.28,16.2,-,66,29,46.86,15.6,31.26,2.444,0.44,2.0,17.03,-,-,58.0,-
108,臺北市,2000/03/16,中山,3.0,1.4,18.6,-,91,-,61.63,28.7,32.93,3.227,0.76,2.46,17.02,-,-,70.0,-
109,臺北市,2000/03/16,大同,6.3,3.81,-,-,105,-,191.35,140.42,50.93,-,-,-,17.43,-,-,78.0,-
110,臺北市,2000/03/16,萬華,2.7,1.43,18.2,-,78,-,47.46,16.49,30.98,-,-,-,16.5,-,-,64.0,-
111,臺北市,2000/03/16,陽明,0.6,0.38,45.8,-,17,-,2.93,0.01,2.92,-,-,-,10.85,-,96.0,52.0,-
112,臺北市,2000/03/16,士林,2.3,0.96,29.3,-,55,-,35.5,14.25,21.24,-,-,-,16.56,-,-,52.0,-
113,臺北市,2000/03/15,松山,7.3,2.08,18.9,-,119,-,117.04,56.71,60.33,-,-,-,20.55,-,-,85.0,-
114,臺北市,2000/03/15,古亭,9.2,2.33,16.0,-,150,69,115.14,55.98,59.16,4.04,1.43,2.61,20.64,-,-,100.0,-
115,臺北市,2000/03/15,中山,7.3,2.09,15.6,-,145,-,107.18,50.71,56.46,4.025,1.27,2.75,19.99,-,-,98.0,-
116,臺北市,2000/03/15,大同,7.9,2.42,-,-,121,-,126.72,69.82,56.9,4.038,1.31,2.73,20.49,-,-,85.0,-
117,臺北市,2000/03/15,萬華,8.7,1.92,17.9,-,125,-,88.4,33.17,55.23,-,-,-,19.78,-,-,87.0,-
118,臺北市,2000/03/15,陽明,1.2,0.37,58.9,-,19,-,5.16,0.08,5.08,-,-,-,17.36,-,87.0,78.0,-
119,臺北市,2000/03/15,士林,5.1,1.22,26.9,-,72,-,59.01,20.09,38.92,-,-,-,19.45,-,-,71.0,-
120,臺北市,2000/03/14,松山,6.2,1.76,4.1,-,135,-,110.85,56.33,54.53,-,-,-,17.08,-,-,93.0,-
121,臺北市,2000/03/14,古亭,10.0,2.98,4.3,-,168,64,112.01,61.09,50.92,3.962,1.5,2.46,17.31,-,-,109.0,-
122,臺北市,2000/03/14,中山,4.9,1.68,8.1,-,166,-,81.56,34.58,46.98,3.482,0.93,2.56,16.49,-,-,108.0,-
123,臺北市,2000/03/14,大同,4.5,1.84,-,-,135,-,89.72,44.94,44.78,3.366,0.86,2.51,16.91,-,-,93.0,-
124,臺北市,2000/03/14,萬華,9.0,1.66,5.8,-,155,-,63.17,32.91,30.26,-,-,-,16.07,-,-,102.0,-
125,臺北市,2000/03/14,陽明,0.6,0.35,47.4,-,12,-,2.28,0.07,2.21,-,-,-,15.88,-,95.0,53.0,-
126,臺北市,2000/03/14,士林,1.0,0.94,24.1,-,95,-,32.69,5.73,26.96,-,-,-,15.64,-,-,73.0,-
127,臺北市,2000/03/13,松山,5.5,1.38,10.1,-,27,-,90.23,43.87,46.36,-,-,-,17.46,-,-,31.0,-
128,臺北市,2000/03/13,古亭,5.1,1.91,12.5,-,47,21,87.59,46.56,41.03,3.075,0.86,2.21,17.98,-,-,47.0,-
129,臺北市,2000/03/13,中山,3.9,1.59,12.6,-,42,-,78.22,35.45,42.77,3.128,0.73,2.4,17.73,-,-,42.0,-
130,臺北市,2000/03/13,大同,6.1,3.54,-,-,51,-,192.42,136.11,56.31,4.123,1.72,2.41,18.14,-,-,65.0,-
131,臺北市,2000/03/13,萬華,5.0,1.41,13.1,-,41,-,46.6,30.7,15.9,-,-,-,17.14,-,-,41.0,-
132,臺北市,2000/03/13,陽明,0.8,0.29,47.0,-,12,-,3.8,0.18,3.62,-,-,-,13.2,-,97.0,47.0,-
133,臺北市,2000/03/13,士林,2.2,0.62,24.1,-,30,-,35.08,8.58,26.49,-,-,-,17.57,-,-,37.0,-
134,臺北市,2000/03/12,松山,1.7,0.77,16.3,-,22,-,39.23,8.69,30.54,-,-,-,16.52,-,-,34.0,-
135,臺北市,2000/03/12,古亭,1.1,0.74,15.7,-,19,9,36.64,8.56,28.08,2.283,0.3,1.98,17.37,-,-,23.0,-
136,臺北市,2000/03/12,中山,1.8,0.97,12.3,-,30,-,48.31,13.24,35.07,2.592,0.27,2.32,16.98,-,-,30.0,-
137,臺北市,2000/03/12,大同,5.2,3.11,-,-,39,-,187.77,137.31,50.46,3.596,1.38,2.22,17.63,-,-,47.0,-
138,臺北市,2000/03/12,萬華,1.4,0.86,17.1,-,21,-,19.84,3.79,16.05,-,-,-,16.43,-,-,21.0,-
139,臺北市,2000/03/12,陽明,0.3,0.32,47.3,-,12,-,0.8,0.09,0.71,-,-,-,11.15,-,100.0,47.0,-
140,臺北市,2000/03/12,士林,0.6,0.71,20.1,-,20,-,27.51,4.05,23.46,-,-,-,16.93,-,-,32.0,-
141,臺北市,2000/03/11,松山,3.8,1.06,7.6,-,37,-,67.04,21.82,45.23,-,-,-,16.28,-,-,37.0,-
142,臺北市,2000/03/11,古亭,4.2,1.2,6.8,-,43,24,71.89,27.73,44.17,2.754,0.56,2.19,16.9,-,-,43.0,-
143,臺北市,2000/03/11,中山,3.0,1.12,10.3,-,54,-,63.24,21.06,42.18,2.942,0.53,2.41,16.23,-,-,52.0,-
144,臺北市,2000/03/11,大同,3.9,1.92,-,-,40,-,110.25,67.11,43.14,3.18,0.83,2.35,16.79,-,-,40.0,-
145,臺北市,2000/03/11,萬華,4.1,0.96,10.3,-,39,-,41.43,13.64,27.78,-,-,-,15.64,-,-,39.0,-
146,臺北市,2000/03/11,陽明,0.2,0.25,45.4,-,12,-,1.65,0.26,1.39,-,-,-,14.13,-,95.0,46.0,-
147,臺北市,2000/03/11,士林,1.1,0.64,20.2,-,23,-,30.95,5.95,25.0,-,-,-,15.6,-,-,32.0,-
148,臺北市,2000/03/10,松山,5.7,1.18,14.6,-,51,-,72.59,29.59,43.0,-,-,-,19.82,-,-,50.0,-
149,臺北市,2000/03/10,古亭,5.3,1.02,13.4,-,44,26,59.84,23.07,36.77,2.692,0.59,2.11,20.15,-,-,44.0,-
150,臺北市,2000/03/10,中山,5.6,1.25,12.8,-,57,-,62.5,21.65,40.85,2.969,0.67,2.3,19.99,-,-,54.0,-
151,臺北市,2000/03/10,大同,8.6,2.98,-,-,71,-,148.68,96.75,51.93,3.837,1.54,2.3,20.82,-,-,60.0,-
152,臺北市,2000/03/10,萬華,4.5,1.29,11.9,-,46,-,51.49,17.68,33.82,-,-,-,19.07,-,-,46.0,-
153,臺北市,2000/03/10,陽明,0.7,0.27,49.5,-,16,-,3.92,0.35,3.57,-,-,-,15.27,-,96.0,50.0,-
154,臺北市,2000/03/10,士林,3.3,0.59,21.0,-,30,-,30.6,4.53,26.07,-,-,-,19.79,-,-,34.0,-
155,臺北市,2000/03/09,松山,2.8,0.74,20.8,-,20,-,45.76,11.28,34.48,-,-,-,15.37,-,-,36.0,-
156,臺北市,2000/03/09,古亭,1.5,0.65,23.7,-,19,10,35.03,7.57,27.46,2.167,0.19,1.98,16.37,-,-,31.0,-
157,臺北市,2000/03/09,中山,2.8,0.94,22.1,-,24,-,46.2,12.32,33.88,2.434,0.27,2.16,16.47,-,-,36.0,-
158,臺北市,2000/03/09,大同,8.3,3.82,-,-,51,-,201.92,148.2,53.72,4.112,1.99,2.12,17.37,-,-,66.0,-
159,臺北市,2000/03/09,萬華,1.6,0.82,25.2,-,16,-,28.41,2.59,25.81,-,-,-,15.72,-,-,31.0,-
160,臺北市,2000/03/09,陽明,0.2,0.27,53.9,-,12,-,0.6,0.02,0.58,-,-,-,10.68,-,100.0,48.0,-
161,臺北市,2000/03/09,士林,0.2,0.48,36.3,-,13,-,17.52,2.49,15.03,-,-,-,17.18,-,-,40.0,-
162,臺北市,2000/03/08,松山,2.3,0.84,23.5,-,28,-,46.62,11.73,34.89,-,-,-,14.53,-,-,44.0,-
163,臺北市,2000/03/08,古亭,2.0,1.01,26.7,-,26,17,33.09,6.75,26.33,2.111,0.11,2.0,15.48,-,-,38.0,-
164,臺北市,2000/03/08,中山,1.6,0.85,25.1,-,29,-,42.55,10.19,32.37,2.353,0.24,2.11,15.33,-,-,39.0,-
165,臺北市,2000/03/08,大同,6.8,3.6,-,-,51,-,192.85,141.1,51.74,4.047,1.94,2.11,16.23,-,-,56.0,-
166,臺北市,2000/03/08,萬華,1.2,0.8,28.5,-,25,-,29.44,3.06,26.38,-,-,-,14.8,-,-,38.0,-
167,臺北市,2000/03/08,陽明,0.1,0.24,53.6,-,12,-,0.76,0.02,0.74,-,-,-,9.13,-,100.0,48.0,-
168,臺北市,2000/03/08,士林,0.3,0.44,40.2,-,15,-,13.93,0.87,13.06,-,-,-,15.85,-,-,44.0,-
169,臺北市,2000/03/07,松山,3.0,0.93,23.9,-,68,-,47.86,10.35,37.51,-,-,-,16.65,-,-,59.0,-
170,臺北市,2000/03/07,古亭,2.5,1.1,27.9,-,72,29,36.48,8.02,28.46,2.218,0.15,2.07,17.5,-,-,61.0,-
171,臺北市,2000/03/07,中山,2.3,1.02,24.7,-,85,-,46.29,9.76,36.53,2.395,0.27,2.13,17.29,-,-,68.0,-
172,臺北市,2000/03/07,大同,6.0,3.98,-,-,105,-,203.91,144.62,59.29,4.215,2.04,2.18,18.11,-,-,77.0,-
173,臺北市,2000/03/07,萬華,2.0,0.9,29.5,-,70,-,32.52,3.46,29.06,-,-,-,16.64,-,-,60.0,-
174,臺北市,2000/03/07,陽明,0.7,0.32,59.4,-,17,-,1.33,0.04,1.29,-,-,-,10.53,-,100.0,54.0,-
175,臺北市,2000/03/07,士林,0.5,0.53,43.7,-,41,-,13.95,0.91,13.04,-,-,-,17.82,-,-,42.0,-
176,臺北市,2000/03/06,松山,3.3,0.88,20.6,-,49,-,43.3,10.51,32.79,-,-,-,18.98,-,-,49.0,-
177,臺北市,2000/03/06,古亭,2.1,0.75,25.1,-,49,21,31.77,6.79,24.98,2.251,0.29,1.97,19.89,-,-,49.0,-
178,臺北市,2000/03/06,中山,2.1,0.76,28.0,-,57,-,29.4,5.3,24.1,2.228,0.21,2.02,19.38,-,-,53.0,-
179,臺北市,2000/03/06,大同,5.4,-,-,-,71,-,152.19,106.45,45.73,3.807,1.7,2.11,20.07,-,-,61.0,-
180,臺北市,2000/03/06,萬華,2.2,0.92,27.1,-,47,-,28.24,3.61,24.63,-,-,-,18.82,-,-,47.0,-
181,臺北市,2000/03/06,陽明,0.6,0.34,52.1,-,12,-,1.23,0.31,0.92,-,-,-,12.39,-,100.0,49.0,-
182,臺北市,2000/03/06,士林,-,0.43,39.6,-,35,-,11.2,1.08,10.12,-,-,-,19.83,-,-,37.0,-
183,臺北市,2000/03/05,松山,3.1,0.92,11.1,-,44,-,47.25,13.67,33.58,-,-,-,20.73,-,-,44.0,-
184,臺北市,2000/03/05,古亭,4.3,1.02,11.5,-,58,26,52.26,22.42,29.83,2.837,0.63,2.21,21.32,-,-,54.0,-
185,臺北市,2000/03/05,中山,3.7,1.12,11.8,-,62,-,54.1,19.61,34.49,2.886,0.5,2.38,20.72,-,-,56.0,-
186,臺北市,2000/03/05,大同,7.4,-,-,-,76,-,178.67,133.63,45.05,3.932,1.57,2.36,21.49,-,-,63.0,-
187,臺北市,2000/03/05,萬華,4.7,1.13,12.8,-,56,-,48.96,15.68,33.28,-,-,-,20.27,-,-,53.0,-
188,臺北市,2000/03/05,陽明,0.7,0.19,37.2,-,13,-,2.71,0.24,2.47,-,-,-,15.53,-,97.0,40.0,-
189,臺北市,2000/03/05,士林,1.5,0.8,19.1,-,51,-,38.93,15.64,23.3,-,-,-,20.59,-,-,50.0,-
190,臺北市,2000/03/04,松山,10.9,1.94,12.3,-,89,-,124.76,69.03,55.73,-,-,-,22.47,-,-,70.0,-
191,臺北市,2000/03/04,古亭,9.2,2.21,12.5,-,113,49,132.23,79.36,52.87,4.03,1.33,2.7,23.08,-,-,81.0,-
