序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
46,臺北市,2009/06/23,萬華,2.9,0.6,-,17.0,30,36,20.0,23.77,4.96,18.81,-,-,-,30.04,70.12,36.0
47,臺北市,2009/06/23,陽明,2.8,0.15,384.66,24.1,32,19,12.0,8.09,2.06,6.02,-,-,-,22.44,89.02,31.0
48,臺北市,2009/06/23,士林,4.6,0.39,-,16.5,31,50,20.0,23.76,5.18,18.58,-,-,-,29.89,71.17,50.0
49,臺北市,2009/06/22,松山,3.4,0.59,404.78,14.5,29,41,24.0,31.1,7.88,23.22,2.069,0.284,1.79,30.49,60.57,41.0
50,臺北市,2009/06/22,古亭,3.1,0.58,-,17.6,30,43,18.0,28.65,8.8,19.85,2.114,0.254,1.86,30.47,67.11,43.0
51,臺北市,2009/06/22,中山,4.6,0.97,-,14.0,24,42,27.0,48.6,20.14,28.47,2.431,0.391,2.04,30.17,63.25,42.0
52,臺北市,2009/06/22,萬華,2.6,0.57,-,18.8,31,38,18.0,22.57,5.43,17.14,-,-,-,30.22,65.26,38.0
53,臺北市,2009/06/22,陽明,2.4,0.17,385.33,29.9,35,17,10.0,5.99,1.47,4.52,-,-,-,22.74,84.45,36.0
54,臺北市,2009/06/22,士林,3.9,0.42,-,21.8,33,50,18.0,22.62,3.8,18.82,-,-,-,30.08,66.15,50.0
55,臺北市,2009/06/21,松山,4.7,0.51,410.0,19.5,36,37,27.0,25.64,4.59,21.05,2.017,0.197,1.82,29.1,71.87,37.0
56,臺北市,2009/06/21,古亭,3.6,0.68,-,19.2,32,50,26.0,29.78,6.79,22.99,2.129,0.248,1.88,29.3,78.2,50.0
57,臺北市,2009/06/21,中山,5.5,0.72,-,21.3,40,47,35.0,36.46,7.61,28.85,2.28,0.25,2.03,28.99,72.63,47.0
58,臺北市,2009/06/21,萬華,4.0,0.7,-,22.7,40,46,29.0,26.2,3.95,22.25,-,-,-,29.03,76.54,46.0
59,臺北市,2009/06/21,陽明,2.6,0.2,390.44,37.8,40,20,14.0,5.47,1.62,3.85,-,-,-,22.13,92.32,37.0
60,臺北市,2009/06/21,士林,3.4,0.44,-,33.1,52,48,20.0,18.04,2.34,15.71,-,-,-,29.28,73.66,55.0
61,臺北市,2009/06/20,松山,4.1,0.52,413.11,29.5,50,37,29.0,22.27,2.96,19.31,1.962,0.195,1.77,29.55,69.99,53.0
62,臺北市,2009/06/20,古亭,3.4,0.64,-,23.7,40,45,24.0,29.24,8.65,20.59,2.044,0.231,1.81,29.66,75.8,45.0
63,臺北市,2009/06/20,中山,5.0,0.78,-,24.2,42,44,33.0,36.78,8.05,28.74,2.258,0.235,2.02,29.35,70.67,45.0
64,臺北市,2009/06/20,萬華,3.1,0.61,-,31.2,46,42,25.0,22.47,3.74,18.72,-,-,-,29.59,71.94,44.0
65,臺北市,2009/06/20,陽明,2.5,0.2,394.88,36.8,47,20,15.0,5.43,0.98,4.43,-,-,-,21.97,93.64,46.0
66,臺北市,2009/06/20,士林,4.1,0.56,-,31.6,53,53,25.0,25.2,5.63,19.58,-,-,-,29.75,71.13,52.0
67,臺北市,2009/06/19,松山,4.4,0.61,411.79,18.2,46,40,29.0,30.62,9.15,21.47,2.039,0.272,1.77,28.74,77.72,58.0
68,臺北市,2009/06/19,古亭,3.4,0.73,-,20.7,44,45,28.0,33.76,11.9,21.86,2.122,0.274,1.85,29.23,81.09,51.0
69,臺北市,2009/06/19,中山,5.3,0.79,-,16.4,35,44,31.0,40.39,13.25,27.14,2.254,0.271,1.98,29.11,75.72,44.0
70,臺北市,2009/06/19,萬華,3.5,0.71,-,22.4,46,41,26.0,25.96,5.53,20.42,-,-,-,29.22,77.28,50.0
71,臺北市,2009/06/19,陽明,2.3,0.18,394.49,36.7,52,22,19.0,4.77,1.43,3.34,-,-,-,21.96,96.36,54.0
72,臺北市,2009/06/19,士林,5.2,0.36,-,27.4,52,46,21.0,18.0,3.33,14.67,-,-,-,29.54,74.58,58.0
73,臺北市,2009/06/18,松山,4.5,0.48,402.52,21.3,54,31,22.0,25.5,9.83,15.67,1.989,0.218,1.77,29.28,74.6,90.0
74,臺北市,2009/06/18,古亭,4.1,0.57,-,20.3,50,39,22.0,28.35,11.84,16.51,2.023,0.223,1.8,30.24,75.95,77.0
75,臺北市,2009/06/18,中山,4.1,0.62,-,20.1,49,37,29.0,33.74,13.98,19.75,2.157,0.203,1.95,29.68,71.86,63.0
76,臺北市,2009/06/18,萬華,3.4,0.55,-,22.6,55,37,20.0,23.12,7.23,15.88,-,-,-,29.98,73.19,66.0
77,臺北市,2009/06/18,陽明,2.5,0.14,387.69,26.7,44,16,12.0,4.0,1.16,2.84,-,-,-,22.68,93.1,48.0
78,臺北市,2009/06/18,士林,3.0,0.29,-,29.3,64,41,18.0,13.72,2.82,10.9,-,-,-,30.13,70.76,70.0
79,臺北市,2009/06/17,松山,2.4,0.34,389.06,7.8,13,27,15.0,18.65,9.58,9.07,1.966,0.158,1.81,30.03,66.75,27.0
80,臺北市,2009/06/17,古亭,2.1,0.41,-,8.1,14,29,14.0,22.71,12.88,9.83,1.879,0.138,1.74,30.81,68.33,29.0
81,臺北市,2009/06/17,中山,2.3,0.5,-,7.1,13,25,20.0,26.79,14.38,12.41,2.041,0.188,1.85,30.03,67.25,25.0
82,臺北市,2009/06/17,萬華,1.5,0.51,-,8.4,15,25,15.0,21.5,10.48,11.03,-,-,-,30.45,67.03,25.0
83,臺北市,2009/06/17,陽明,1.9,0.05,382.83,11.7,13,9,6.0,3.19,1.39,1.79,-,-,-,22.63,92.33,14.0
84,臺北市,2009/06/17,士林,1.5,0.17,-,13.3,18,29,10.0,8.96,3.37,5.59,-,-,-,30.59,65.21,29.0
85,臺北市,2009/06/16,松山,2.4,0.61,403.32,19.6,45,28,19.0,31.88,13.42,18.46,2.233,0.262,1.97,27.91,74.14,61.0
86,臺北市,2009/06/16,古亭,1.7,0.68,-,22.3,54,34,18.0,32.54,13.09,19.45,2.065,0.242,1.82,28.49,76.48,72.0
87,臺北市,2009/06/16,中山,3.4,0.89,-,17.8,43,36,25.0,48.22,19.22,29.0,2.378,0.369,2.01,27.77,74.17,53.0
88,臺北市,2009/06/16,萬華,3.0,0.76,-,25.0,61,33,20.0,33.63,12.22,21.41,-,-,-,28.14,75.84,83.0
89,臺北市,2009/06/16,陽明,2.0,0.14,385.07,29.6,49,12,8.0,3.45,1.65,1.8,-,-,-,21.88,91.27,57.0
90,臺北市,2009/06/16,士林,2.5,0.43,-,24.0,50,37,13.0,21.67,5.36,16.31,-,-,-,28.31,75.12,59.0
91,臺北市,2009/06/15,松山,3.8,0.93,421.23,11.2,24,41,29.0,51.91,18.59,33.33,2.621,0.415,2.21,25.99,81.06,41.0
92,臺北市,2009/06/15,古亭,2.5,0.86,-,13.1,21,38,20.0,45.07,15.98,29.09,2.264,0.3,1.96,26.52,84.96,38.0
93,臺北市,2009/06/15,中山,3.5,1.0,-,12.5,22,39,27.0,55.76,17.67,38.09,2.5,0.403,2.1,26.0,80.2,39.0
94,臺北市,2009/06/15,萬華,2.6,0.95,-,17.5,30,37,24.0,37.15,10.21,26.93,-,-,-,26.21,83.3,45.0
95,臺北市,2009/06/15,陽明,1.9,0.18,389.84,29.2,33,11,9.0,4.97,1.86,3.11,-,-,-,20.7,93.93,36.0
96,臺北市,2009/06/15,士林,2.9,0.54,-,23.2,40,43,15.0,25.86,3.83,22.03,-,-,-,26.72,78.86,47.0
97,臺北市,2009/06/14,松山,3.1,0.61,403.94,22.9,42,39,34.0,28.86,5.25,23.61,2.244,0.203,2.04,25.58,80.71,46.0
98,臺北市,2009/06/14,古亭,4.1,0.7,-,20.2,38,45,31.0,33.67,7.95,25.72,2.272,0.236,2.04,26.09,86.14,45.0
99,臺北市,2009/06/14,中山,3.5,0.74,-,21.4,36,40,34.0,42.2,11.97,30.23,2.326,0.232,2.09,25.46,81.28,40.0
100,臺北市,2009/06/14,萬華,2.6,0.67,-,22.4,39,39,25.0,27.57,4.44,23.13,-,-,-,25.75,84.41,42.0
101,臺北市,2009/06/14,陽明,1.3,0.16,387.79,35.8,37,7,6.0,3.27,1.01,2.27,-,-,-,19.83,96.86,36.0
102,臺北市,2009/06/14,士林,3.1,0.43,-,27.8,45,43,20.0,20.15,4.29,15.86,-,-,-,25.91,82.57,45.0
103,臺北市,2009/06/13,松山,2.7,0.61,405.93,14.5,28,30,20.0,33.51,9.19,24.33,2.243,0.268,1.98,27.96,73.99,32.0
104,臺北市,2009/06/13,古亭,2.6,0.7,-,14.6,29,35,19.0,37.11,12.6,24.5,2.222,0.284,1.94,28.35,80.08,37.0
105,臺北市,2009/06/13,中山,3.5,0.85,-,11.0,22,38,27.0,50.23,19.92,30.32,2.379,0.331,2.05,27.99,75.3,38.0
106,臺北市,2009/06/13,萬華,1.8,0.58,-,17.3,33,31,15.0,25.85,5.85,20.0,-,-,-,28.32,76.41,42.0
107,臺北市,2009/06/13,陽明,2.0,0.15,389.42,29.9,35,11,8.0,6.03,0.58,5.41,-,-,-,21.26,92.21,38.0
108,臺北市,2009/06/13,士林,2.5,0.5,-,17.5,33,41,14.0,26.58,7.36,19.22,-,-,-,28.33,76.8,41.0
109,臺北市,2009/06/12,松山,3.6,0.72,409.41,11.1,26,37,27.0,35.6,10.51,25.09,2.272,0.325,1.95,28.82,71.68,37.0
110,臺北市,2009/06/12,古亭,3.6,0.8,-,11.7,25,40,20.0,38.13,15.19,22.94,2.285,0.338,1.95,29.11,77.25,40.0
111,臺北市,2009/06/12,中山,5.2,1.18,-,10.2,22,49,32.0,62.06,27.96,34.1,2.583,0.486,2.1,28.67,73.25,49.0
112,臺北市,2009/06/12,萬華,4.0,0.68,-,16.4,34,38,21.0,27.58,6.81,20.78,-,-,-,28.94,74.81,38.0
113,臺北市,2009/06/12,陽明,2.0,0.18,390.48,30.0,41,17,12.0,6.36,0.7,5.63,-,-,-,21.37,94.55,41.0
114,臺北市,2009/06/12,士林,3.6,0.53,-,24.0,46,50,22.0,27.74,6.99,20.76,-,-,-,28.83,75.37,51.0
115,臺北市,2009/06/11,松山,3.0,0.74,410.79,11.2,21,42,30.0,41.32,11.38,29.94,2.33,0.314,2.02,26.94,80.36,42.0
116,臺北市,2009/06/11,古亭,3.3,0.85,-,11.6,19,42,25.0,43.45,14.94,28.5,2.267,0.307,1.96,27.06,86.94,42.0
117,臺北市,2009/06/11,中山,3.6,0.96,-,10.1,17,48,35.0,52.13,18.55,33.58,2.414,0.363,2.05,27.18,79.67,48.0
118,臺北市,2009/06/11,萬華,3.6,0.83,-,14.6,24,42,26.0,33.43,8.31,25.12,-,-,-,27.24,82.57,42.0
119,臺北市,2009/06/11,陽明,1.6,0.17,391.1,25.2,30,14,10.0,5.32,0.32,4.92,-,-,-,20.84,97.12,27.0
120,臺北市,2009/06/11,士林,2.8,0.51,-,19.3,31,51,21.0,23.29,3.12,20.17,-,-,-,27.85,78.38,50.0
121,臺北市,2009/06/10,松山,3.9,0.69,410.09,37.7,69,61,38.0,32.62,4.32,28.3,2.26,0.263,2.0,29.63,60.3,82.0
122,臺北市,2009/06/10,古亭,4.4,0.77,-,32.1,58,62,40.0,34.61,6.08,28.53,2.202,0.26,1.94,29.97,66.42,61.0
123,臺北市,2009/06/10,中山,5.1,0.91,-,27.3,51,66,47.0,46.46,11.74,34.72,2.401,0.385,2.02,29.89,60.81,59.0
124,臺北市,2009/06/10,萬華,4.4,0.67,-,34.2,60,61,36.0,26.04,3.55,22.49,-,-,-,30.18,62.05,65.0
125,臺北市,2009/06/10,陽明,3.8,0.25,399.45,41.2,61,30,20.0,9.95,0.82,9.1,-,-,-,22.65,87.3,66.0
126,臺北市,2009/06/10,士林,5.1,0.56,-,33.7,66,69,35.0,26.97,4.75,22.22,-,-,-,30.08,63.27,69.0
127,臺北市,2009/06/09,松山,3.7,0.63,413.01,57.2,104,74,-,27.72,2.62,25.1,2.178,0.201,1.98,29.31,52.84,112.0
128,臺北市,2009/06/09,古亭,4.3,0.76,-,54.2,104,83,55.0,31.57,5.64,25.93,2.211,0.242,1.97,29.33,61.43,125.0
129,臺北市,2009/06/09,中山,4.6,0.9,-,47.7,89,80,60.0,46.44,7.49,38.95,2.399,0.348,2.05,28.94,56.23,117.0
130,臺北市,2009/06/09,萬華,4.3,0.71,-,56.9,107,84,56.0,26.72,3.25,23.47,-,-,-,29.03,59.83,137.0
131,臺北市,2009/06/09,陽明,3.8,0.33,397.77,69.6,90,49,38.0,7.13,0.72,6.41,-,-,-,21.63,76.26,82.0
132,臺北市,2009/06/09,士林,3.9,0.59,-,64.8,115,87,50.0,22.87,1.69,21.15,-,-,-,28.94,58.7,129.0
133,臺北市,2009/06/08,松山,3.2,0.7,415.61,46.7,88,69,-,32.54,4.11,28.42,2.295,0.234,2.06,27.81,61.34,123.0
134,臺北市,2009/06/08,古亭,2.8,0.69,-,48.4,85,72,49.0,28.65,4.83,23.81,2.132,0.187,1.95,27.93,65.2,127.0
135,臺北市,2009/06/08,中山,3.1,0.88,-,39.8,68,76,56.0,40.61,7.36,33.25,2.32,0.292,2.03,27.48,62.28,86.0
136,臺北市,2009/06/08,萬華,1.9,0.71,-,54.6,98,69,50.0,23.35,2.5,20.85,-,-,-,29.07,59.55,123.0
137,臺北市,2009/06/08,陽明,3.7,0.32,394.23,67.8,77,46,35.0,7.23,0.98,6.22,-,-,-,20.4,83.62,73.0
138,臺北市,2009/06/08,士林,2.4,0.49,-,54.7,90,77,43.0,17.58,1.21,16.35,-,-,-,27.35,65.95,96.0
139,臺北市,2009/06/07,松山,3.1,0.66,415.46,56.9,99,72,49.0,24.87,3.0,21.86,2.24,0.198,2.04,27.63,61.76,113.0
140,臺北市,2009/06/07,古亭,2.9,0.68,-,54.8,95,73,53.0,25.96,3.52,22.44,2.139,0.163,1.98,27.92,66.45,112.0
141,臺北市,2009/06/07,中山,4.0,0.8,-,49.0,86,80,57.0,35.51,4.88,30.63,2.36,0.264,2.1,27.55,62.16,93.0
142,臺北市,2009/06/07,萬華,2.9,0.66,-,59.5,99,68,51.0,21.12,2.16,18.95,-,-,-,30.2,61.05,107.0
143,臺北市,2009/06/07,陽明,4.1,0.35,392.8,79.1,85,53,41.0,6.13,0.4,5.66,-,-,-,20.64,78.6,80.0
144,臺北市,2009/06/07,士林,4.0,0.59,-,64.0,102,81,48.0,21.19,2.3,18.89,-,-,-,27.46,64.75,109.0
145,臺北市,2009/06/06,松山,5.4,0.76,416.8,45.5,85,67,48.0,35.39,4.37,31.02,2.318,0.259,2.06,26.02,67.41,88.0
146,臺北市,2009/06/06,古亭,4.0,0.79,-,47.6,81,73,51.0,35.04,4.58,30.46,2.244,0.249,2.0,26.45,69.44,84.0
147,臺北市,2009/06/06,中山,4.5,0.93,-,39.5,67,77,55.0,46.29,8.38,37.91,2.386,0.325,2.06,25.96,65.81,72.0
148,臺北市,2009/06/06,萬華,4.3,0.81,-,49.2,78,66,47.0,29.73,3.45,26.29,-,-,-,28.32,62.35,77.0
149,臺北市,2009/06/06,陽明,3.0,0.3,389.81,79.8,83,42,32.0,5.9,1.45,4.48,-,-,-,21.03,74.11,81.0
150,臺北市,2009/06/06,士林,3.4,0.64,-,54.1,87,74,41.0,26.85,2.97,23.88,-,-,-,26.1,67.04,86.0
151,臺北市,2009/06/05,松山,3.4,0.57,399.93,44.7,65,43,30.0,27.09,3.29,23.81,2.135,0.175,1.96,24.57,75.47,87.0
152,臺北市,2009/06/05,古亭,3.0,0.76,-,40.8,68,49,30.0,35.64,6.31,29.33,2.179,0.239,1.94,25.19,79.69,95.0
153,臺北市,2009/06/05,中山,4.3,0.8,-,35.8,56,47,36.0,41.01,6.98,34.03,2.289,0.276,2.01,24.23,77.67,68.0
154,臺北市,2009/06/05,萬華,2.2,0.74,-,45.0,73,42,31.0,26.9,3.29,23.62,-,-,-,30.62,77.05,88.0
155,臺北市,2009/06/05,陽明,1.7,0.23,384.32,68.4,94,25,17.0,-,-,-,-,-,-,19.88,72.05,85.0
156,臺北市,2009/06/05,士林,2.1,0.56,-,43.1,71,51,21.0,26.72,3.27,23.45,-,-,-,24.79,72.52,80.0
157,臺北市,2009/06/04,松山,2.9,0.66,408.81,15.8,21,23,17.0,37.28,9.31,27.96,2.256,0.261,2.0,24.56,88.26,28.0
158,臺北市,2009/06/04,古亭,2.5,0.8,-,12.9,17,-,19.0,44.32,14.44,29.88,2.26,0.321,1.94,24.93,93.76,21.0
159,臺北市,2009/06/04,中山,3.5,1.02,-,8.8,13,26,26.0,62.65,25.8,36.86,2.516,0.446,2.07,24.13,91.12,26.0
160,臺北市,2009/06/04,萬華,2.5,0.81,-,13.2,16,30,14.0,35.59,8.09,27.51,-,-,-,36.6,93.51,30.0
161,臺北市,2009/06/04,陽明,0.8,0.2,389.92,36.2,47,9,5.0,4.61,1.39,3.22,-,-,-,19.1,97.99,43.0
162,臺北市,2009/06/04,士林,2.8,0.65,-,16.9,24,32,12.0,35.5,8.65,26.85,-,-,-,24.37,91.73,32.0
163,臺北市,2009/06/03,松山,4.5,0.74,416.59,24.4,43,57,39.0,34.5,5.52,28.98,2.36,0.298,2.06,27.93,67.96,54.0
164,臺北市,2009/06/03,古亭,4.7,0.81,-,24.3,40,58,36.0,35.47,7.49,27.98,2.262,0.322,1.94,28.21,73.12,54.0
165,臺北市,2009/06/03,中山,4.8,1.22,-,15.9,27,66,47.0,59.12,19.87,39.25,2.637,0.497,2.14,27.82,69.17,58.0
166,臺北市,2009/06/03,萬華,4.1,0.73,-,27.7,46,55,36.0,25.57,3.35,22.22,-,-,-,27.85,71.35,52.0
167,臺北市,2009/06/03,陽明,2.6,0.25,392.09,32.2,44,25,19.0,8.75,1.29,7.46,-,-,-,20.66,95.0,44.0
168,臺北市,2009/06/03,士林,4.1,0.54,-,28.3,47,64,29.0,24.35,3.46,20.9,-,-,-,27.94,71.34,57.0
169,臺北市,2009/06/02,松山,3.3,0.67,412.09,42.1,79,65,46.0,33.82,4.44,29.38,2.249,0.224,2.03,26.58,65.9,126.0
170,臺北市,2009/06/02,古亭,2.9,0.72,-,36.7,67,67,52.0,33.19,6.66,26.54,2.168,0.229,1.94,26.44,74.59,92.0
171,臺北市,2009/06/02,中山,3.2,0.82,-,36.4,65,74,53.0,40.22,6.97,33.26,2.35,0.295,2.06,26.26,68.56,84.0
172,臺北市,2009/06/02,萬華,2.9,0.76,-,39.7,70,75,47.0,28.72,3.13,25.59,-,-,-,26.29,72.12,94.0
173,臺北市,2009/06/02,陽明,3.6,0.33,394.07,62.6,77,47,37.0,7.04,0.77,6.25,-,-,-,19.51,90.69,86.0
174,臺北市,2009/06/02,士林,3.6,0.57,-,49.5,86,82,44.0,22.3,1.21,21.06,-,-,-,26.54,70.05,126.0
175,臺北市,2009/06/01,松山,4.2,0.68,414.63,55.3,92,79,50.0,34.03,3.41,30.63,2.272,0.238,2.03,27.14,50.24,127.0
176,臺北市,2009/06/01,古亭,4.0,0.75,-,51.1,83,82,51.0,35.5,4.54,30.93,2.185,0.24,1.95,26.99,59.31,108.0
177,臺北市,2009/06/01,中山,4.7,0.81,-,49.3,74,91,55.0,41.67,5.86,35.81,2.348,0.288,2.06,26.68,54.07,101.0
178,臺北市,2009/06/01,萬華,4.2,0.73,-,58.6,92,76,52.0,26.82,1.79,25.03,-,-,-,26.75,56.06,136.0
179,臺北市,2009/06/01,陽明,6.6,0.34,395.47,75.3,83,64,43.0,9.96,1.34,8.62,-,-,-,19.57,76.0,79.0
180,臺北市,2009/06/01,士林,5.2,0.52,-,60.3,87,93,47.0,23.9,2.41,21.49,-,-,-,27.0,55.44,99.0
181,新北市,2009/06/30,板橋,9.7,0.45,-,24.5,56,47,26.0,29.74,12.18,17.56,2.311,0.34,1.97,30.68,60.37,61.0
182,新北市,2009/06/30,三重,7.5,2.07,-,-,-,45,32.0,142.7,99.63,43.07,2.604,0.978,1.63,31.69,67.11,45.0
183,新北市,2009/06/30,菜寮,8.3,0.77,-,21.3,46,44,25.0,41.72,18.28,23.44,-,-,-,31.21,58.23,58.0
