序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
18,臺北市,2003/10/29,大同,4.3,0.93,-,-,-,-,-,49.05,14.98,34.07,2.841,0.47,2.37,24.15,-,-,13.0,-
19,臺北市,2003/10/29,萬華,2.8,0.94,-,45.7,-,91,46.93,-,-,-,-,-,-,23.52,-,-,70.0,-
20,臺北市,2003/10/29,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,15.9,-,83.0,-,-
21,臺北市,2003/10/29,士林,2.3,0.47,-,61.8,-,70,-,12.77,0.72,12.05,-,-,-,23.2,-,-,84.0,-
22,臺北市,2003/10/28,松山,4.6,0.63,384.39,31.5,-,76,-,56.28,10.8,45.48,-,-,-,23.21,-,-,72.0,-
23,臺北市,2003/10/28,古亭,2.7,0.96,-,39.9,-,59,86.17,36.13,7.7,28.43,-,-,-,24.1,-,-,57.0,-
24,臺北市,2003/10/28,中山,4.4,0.9,-,28.1,-,71,-,66.49,17.8,48.68,2.702,1.04,1.67,25.53,-,64.39,60.0,-
25,臺北市,2003/10/28,大同,7.4,1.3,-,-,-,-,-,66.2,27.1,39.1,-,-,-,24.82,-,-,17.0,-
26,臺北市,2003/10/28,萬華,2.8,1.12,-,45.7,-,61,54.08,31.78,10.76,21.02,-,-,-,23.96,-,-,67.0,-
27,臺北市,2003/10/28,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,17.9,-,71.0,-,-
28,臺北市,2003/10/28,士林,2.0,0.78,-,59.5,-,53,-,27.38,2.78,24.6,-,-,-,24.22,-,-,82.0,-
29,臺北市,2003/10/27,松山,-,0.8,385.11,-,-,82,-,-,-,-,-,-,-,19.21,-,-,67.0,-
30,臺北市,2003/10/27,古亭,3.1,1.16,-,46.2,-,87,119.95,40.52,8.71,31.81,2.643,0.32,2.32,20.58,-,-,70.0,-
31,臺北市,2003/10/27,中山,-,1.04,-,35.5,-,99,-,59.07,9.74,49.33,-,-,-,25.45,-,57.24,74.0,-
32,臺北市,2003/10/27,大同,6.9,1.27,-,-,-,-,-,61.39,19.88,41.52,-,-,-,24.85,-,-,20.0,-
33,臺北市,2003/10/27,萬華,2.8,1.08,-,53.4,-,-,77.59,32.35,3.63,28.72,-,-,-,24.02,-,-,82.0,-
34,臺北市,2003/10/27,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,16.4,-,74.0,-,-
35,臺北市,2003/10/27,士林,4.7,0.81,-,70.8,-,75,-,22.57,0.43,22.13,-,-,-,24.38,-,-,87.0,-
36,臺北市,2003/10/26,松山,5.1,0.34,369.58,29.4,-,48,-,34.53,4.12,30.41,-,-,-,21.62,-,-,55.0,-
37,臺北市,2003/10/26,古亭,1.8,0.69,-,33.8,-,41,58.03,31.74,5.69,26.05,2.534,0.15,2.38,22.73,-,-,54.0,-
38,臺北市,2003/10/26,中山,-,0.87,-,24.1,-,59,-,63.59,17.65,45.95,2.288,0.9,1.39,24.27,-,57.56,54.0,-
39,臺北市,2003/10/26,大同,4.9,0.77,-,-,-,-,-,58.85,14.69,44.15,-,-,-,23.27,-,-,14.0,-
40,臺北市,2003/10/26,萬華,1.9,0.31,-,36.4,-,-,33.97,-,-,-,-,-,-,22.61,-,-,47.0,-
41,臺北市,2003/10/26,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,15.4,-,76.0,-,-
42,臺北市,2003/10/26,士林,3.8,0.54,-,60.2,-,40,-,15.54,0.71,14.83,-,-,-,22.69,-,-,76.0,-
43,臺北市,2003/10/25,松山,2.1,0.42,369.05,23.8,-,29,-,39.88,14.57,25.31,-,-,-,20.5,-,-,47.0,-
44,臺北市,2003/10/25,古亭,0.6,0.64,-,24.1,-,18,33.31,35.15,10.91,24.25,2.484,0.22,2.27,21.52,-,-,35.0,-
45,臺北市,2003/10/25,中山,-,0.91,-,14.8,-,35,-,64.79,25.98,38.81,2.406,0.93,1.48,22.82,-,60.03,35.0,-
46,臺北市,2003/10/25,大同,3.1,0.78,-,-,-,-,-,72.08,32.62,39.46,-,-,-,22.16,-,-,10.0,-
47,臺北市,2003/10/25,萬華,0.9,0.35,-,25.4,-,-,16.52,17.99,0.5,17.49,-,-,-,21.39,-,-,38.0,-
48,臺北市,2003/10/25,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,14.4,-,74.0,-,-
49,臺北市,2003/10/25,士林,1.1,0.64,-,31.3,-,30,-,28.77,5.39,23.38,-,-,-,20.85,-,-,46.0,-
50,臺北市,2003/10/24,松山,1.5,0.49,364.27,28.2,-,28,-,33.54,10.71,22.83,-,-,-,21.07,-,-,42.0,-
51,臺北市,2003/10/24,古亭,1.5,0.91,-,18.2,-,27,42.25,55.05,26.67,28.38,-,-,-,21.54,-,-,31.0,-
52,臺北市,2003/10/24,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21.0,-
53,臺北市,2003/10/24,大同,1.5,0.81,-,-,-,-,-,61.08,27.38,33.71,-,-,-,22.42,-,-,14.0,-
54,臺北市,2003/10/24,萬華,1.0,0.3,-,24.2,-,-,18.04,24.13,1.72,22.41,-,-,-,21.2,-,-,36.0,-
55,臺北市,2003/10/24,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,14.0,-,79.0,-,-
56,臺北市,2003/10/24,士林,0.9,0.48,-,36.2,-,21,-,20.53,3.1,17.43,-,-,-,21.23,-,-,43.0,-
57,臺北市,2003/10/23,松山,2.0,0.36,374.62,29.6,-,74,-,35.44,7.83,27.61,-,-,-,20.82,-,-,62.0,-
58,臺北市,2003/10/23,古亭,4.8,0.97,-,25.7,-,67,98.87,44.09,13.33,30.76,-,-,-,20.79,-,-,58.0,-
59,臺北市,2003/10/23,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,14.92,-,-,31.0,-
60,臺北市,2003/10/23,大同,3.6,0.95,-,-,-,-,-,63.67,24.87,38.79,3.0,0.53,2.47,21.45,-,-,13.0,-
61,臺北市,2003/10/23,萬華,1.1,0.57,-,28.2,-,-,49.22,28.62,1.66,26.97,-,-,-,20.33,-,-,36.0,-
62,臺北市,2003/10/23,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,13.7,-,78.0,-,-
63,臺北市,2003/10/23,士林,2.9,0.75,-,37.3,-,83,-,29.78,5.29,24.49,-,-,-,20.17,-,-,66.0,-
64,臺北市,2003/10/22,松山,5.2,0.46,381.78,47.2,-,80,-,52.45,16.09,36.36,-,-,-,22.28,-,-,86.0,-
65,臺北市,2003/10/22,古亭,6.3,1.14,-,40.8,-,81,106.95,46.82,13.42,33.41,-,-,-,22.58,-,-,69.0,-
66,臺北市,2003/10/22,中山,-,1.08,-,36.5,-,96,-,58.66,10.22,48.44,3.388,1.71,1.68,23.54,-,-,73.0,-
67,臺北市,2003/10/22,大同,4.7,1.02,-,-,-,-,-,60.55,17.76,42.79,3.075,0.58,2.5,23.5,-,-,16.0,-
68,臺北市,2003/10/22,萬華,3.2,0.65,-,46.9,-,-,59.78,28.89,2.97,25.92,-,-,-,19.96,-,-,73.0,-
69,臺北市,2003/10/22,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,15.5,-,76.0,-,-
70,臺北市,2003/10/22,士林,5.1,0.89,-,59.5,-,73,-,31.06,4.6,26.45,-,-,-,22.1,-,-,87.0,-
71,臺北市,2003/10/21,松山,2.6,0.46,366.38,38.6,-,42,-,25.25,2.93,22.32,-,-,-,23.16,-,-,57.0,-
72,臺北市,2003/10/21,古亭,2.5,0.75,-,36.6,-,41,58.96,30.68,6.8,23.87,-,-,-,24.02,-,-,51.0,-
73,臺北市,2003/10/21,中山,-,0.92,-,25.5,-,54,-,59.5,16.58,42.93,3.102,1.28,1.82,24.65,-,-,52.0,-
74,臺北市,2003/10/21,大同,3.0,0.95,-,-,-,-,-,58.49,18.0,40.49,2.768,0.49,2.28,24.57,-,-,17.0,-
75,臺北市,2003/10/21,萬華,1.5,0.74,-,31.6,-,-,35.08,31.74,5.19,26.55,-,-,-,23.53,-,-,45.0,-
76,臺北市,2003/10/21,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,16.2,-,83.0,-,-
77,臺北市,2003/10/21,士林,1.9,0.6,-,51.0,-,45,-,18.15,0.94,17.21,-,-,-,23.69,-,-,55.0,-
78,臺北市,2003/10/20,松山,1.6,0.45,364.78,35.5,-,57,-,22.41,0.39,22.02,-,-,-,23.38,-,-,54.0,-
79,臺北市,2003/10/20,古亭,1.5,0.66,-,30.0,-,32,52.7,24.27,4.51,19.76,-,-,-,23.4,-,-,37.0,-
80,臺北市,2003/10/20,中山,3.2,0.79,-,21.1,-,48,-,47.04,11.17,35.88,2.955,1.23,1.72,24.76,-,-,48.0,-
81,臺北市,2003/10/20,大同,3.2,0.91,-,-,-,-,-,61.39,23.81,37.58,2.715,0.51,2.2,24.68,-,-,16.0,-
82,臺北市,2003/10/20,萬華,1.4,0.75,-,29.4,-,-,31.19,-,-,-,-,-,-,23.4,-,-,39.0,-
83,臺北市,2003/10/20,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,16.5,-,88.0,-,-
84,臺北市,2003/10/20,士林,0.9,0.52,-,46.7,-,41,-,14.01,0.83,13.19,-,-,-,23.9,-,-,49.0,-
85,臺北市,2003/10/19,松山,1.6,0.35,360.07,44.9,-,42,-,13.97,0.18,13.79,-,-,-,23.16,-,-,51.0,-
86,臺北市,2003/10/19,古亭,1.5,0.47,-,37.8,-,38,60.2,19.78,1.54,18.24,-,-,-,23.81,-,-,42.0,-
87,臺北市,2003/10/19,中山,2.5,0.56,-,32.1,-,43,-,38.76,9.24,29.52,2.72,1.04,1.68,24.26,-,-,43.0,-
88,臺北市,2003/10/19,大同,2.0,0.52,-,-,-,-,-,40.02,12.13,27.89,2.428,0.27,2.16,24.19,-,-,8.0,-
89,臺北市,2003/10/19,萬華,1.5,0.55,-,37.6,-,-,32.18,-,-,-,-,-,-,23.38,-,-,44.0,-
90,臺北市,2003/10/19,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,15.3,-,84.0,-,-
91,臺北市,2003/10/19,士林,0.6,0.42,-,54.0,-,33,-,9.6,0.48,9.12,-,-,-,23.35,-,-,51.0,-
92,臺北市,2003/10/18,松山,1.5,0.28,358.7,44.1,-,27,-,10.32,0.0,10.32,-,-,-,23.0,-,-,47.0,-
93,臺北市,2003/10/18,古亭,0.8,0.45,-,32.5,-,24,43.79,26.24,3.89,22.34,2.673,0.44,2.23,23.84,-,-,35.0,-
94,臺北市,2003/10/18,中山,1.2,0.74,-,30.9,-,34,-,40.07,11.06,29.0,2.718,1.01,1.71,24.81,-,-,34.0,-
95,臺北市,2003/10/18,大同,1.4,0.52,-,-,-,-,-,35.86,10.81,25.04,2.419,0.27,2.15,24.28,-,-,8.0,-
96,臺北市,2003/10/18,萬華,0.5,0.49,-,36.9,-,-,17.89,-,-,-,-,-,-,23.4,-,-,39.0,-
97,臺北市,2003/10/18,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,15.3,-,81.0,-,-
98,臺北市,2003/10/18,士林,0.5,0.33,-,50.7,-,31,-,9.47,0.97,8.5,-,-,-,23.44,-,-,51.0,-
99,臺北市,2003/10/17,松山,3.9,0.6,367.04,29.9,-,39,-,25.94,2.0,23.94,-,-,-,22.59,-,-,43.0,-
100,臺北市,2003/10/17,古亭,1.4,0.59,-,32.1,-,33,55.27,25.74,3.85,21.89,2.79,0.23,2.56,23.6,-,-,36.0,-
101,臺北市,2003/10/17,中山,2.6,-,-,23.1,-,46,-,46.44,11.07,35.37,2.883,1.09,1.79,24.05,-,-,46.0,-
102,臺北市,2003/10/17,大同,3.5,0.85,-,-,-,-,-,60.84,24.26,36.58,2.741,0.46,2.28,24.1,-,-,14.0,-
103,臺北市,2003/10/17,萬華,2.6,0.91,-,31.2,-,-,24.69,34.17,9.1,25.07,-,-,-,22.94,-,-,38.0,-
104,臺北市,2003/10/17,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,15.9,-,87.0,-,-
105,臺北市,2003/10/17,士林,-,0.44,-,46.5,-,63,-,12.45,1.08,11.37,-,-,-,23.35,-,-,56.0,-
106,臺北市,2003/10/16,松山,2.7,0.54,364.54,44.3,-,41,-,24.87,2.43,22.44,-,-,-,21.81,-,-,62.0,-
107,臺北市,2003/10/16,古亭,1.8,0.57,-,37.3,-,37,58.26,25.08,1.67,23.41,2.717,0.49,2.23,22.2,-,-,51.0,-
108,臺北市,2003/10/16,中山,3.5,0.66,-,33.1,-,54,-,48.82,13.65,35.17,2.895,1.16,1.73,23.16,-,-,52.0,-
109,臺北市,2003/10/16,大同,3.5,0.66,-,-,-,-,-,49.03,14.77,34.26,2.693,0.35,2.34,23.12,-,-,12.0,-
110,臺北市,2003/10/16,萬華,2.5,0.87,-,35.8,-,-,-,60.15,37.26,22.89,-,-,-,21.57,-,-,43.0,-
111,臺北市,2003/10/16,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,14.2,-,85.0,-,-
112,臺北市,2003/10/16,士林,2.4,0.5,-,48.9,-,40,-,14.72,0.56,14.16,-,-,-,21.79,-,-,58.0,-
113,臺北市,2003/10/15,松山,2.0,0.37,365.2,30.7,-,51,-,27.49,1.88,25.62,-,-,-,21.06,-,-,50.0,-
114,臺北市,2003/10/15,古亭,0.9,0.72,-,25.3,-,40,67.81,33.38,5.06,28.32,2.914,0.45,2.46,21.53,-,-,40.0,-
115,臺北市,2003/10/15,中山,2.3,0.84,-,22.2,-,60,-,44.75,11.02,33.73,2.744,1.01,1.73,22.26,-,-,55.0,-
116,臺北市,2003/10/15,大同,2.7,0.87,-,-,-,-,-,50.9,18.76,32.13,2.724,0.41,2.32,22.24,-,-,12.0,-
117,臺北市,2003/10/15,萬華,2.0,0.87,-,26.6,-,-,-,-,-,-,-,-,-,21.03,-,-,32.0,-
118,臺北市,2003/10/15,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,14.0,-,91.0,-,-
119,臺北市,2003/10/15,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.0,-
120,臺北市,2003/10/14,松山,0.6,0.41,365.94,22.9,-,25,-,20.56,1.82,18.74,-,-,-,22.27,-,-,27.0,-
121,臺北市,2003/10/14,古亭,0.8,0.91,-,18.0,-,21,30.03,29.62,6.2,23.42,2.99,0.61,2.38,22.92,-,-,23.0,-
122,臺北市,2003/10/14,中山,1.2,0.95,-,12.8,-,33,-,46.1,16.22,29.89,2.58,0.73,1.85,23.81,-,-,33.0,-
123,臺北市,2003/10/14,大同,2.5,1.19,-,-,-,-,-,61.87,30.49,31.38,2.836,0.54,2.3,23.81,-,-,17.0,-
124,臺北市,2003/10/14,萬華,0.9,1.06,-,16.3,-,-,11.05,27.29,4.45,22.84,-,-,-,22.74,-,-,22.0,-
125,臺北市,2003/10/14,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,17.0,-,93.0,-,-
126,臺北市,2003/10/14,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.0,-
127,臺北市,2003/10/13,松山,5.5,0.51,391.88,22.2,-,43,-,40.47,8.41,32.06,-,-,-,26.99,-,-,52.0,-
128,臺北市,2003/10/13,古亭,4.9,1.07,-,16.5,-,46,58.6,45.84,12.43,33.4,3.341,0.84,2.5,27.2,-,-,46.0,-
129,臺北市,2003/10/13,中山,6.8,1.27,-,9.6,-,54,-,71.04,27.9,43.14,2.86,0.7,2.16,28.07,-,-,52.0,-
130,臺北市,2003/10/13,大同,7.1,1.44,-,-,-,-,-,86.3,45.06,41.24,3.2,0.67,2.53,27.92,-,-,20.0,-
131,臺北市,2003/10/13,萬華,5.8,1.21,-,17.7,-,-,38.87,43.39,9.77,33.62,-,-,-,26.89,-,-,46.0,-
132,臺北市,2003/10/13,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,21.0,-,90.0,-,-
133,臺北市,2003/10/13,士林,4.6,0.88,-,17.9,-,38,-,31.99,5.16,26.83,-,-,-,27.35,-,-,38.0,-
134,臺北市,2003/10/12,松山,3.5,0.43,380.52,33.9,-,50,-,30.0,4.89,25.1,-,-,-,27.71,-,-,76.0,-
135,臺北市,2003/10/12,古亭,3.2,0.75,-,26.8,-,43,60.16,27.87,5.31,22.55,3.244,0.72,2.53,28.23,-,-,66.0,-
136,臺北市,2003/10/12,中山,5.8,0.92,-,22.5,-,55,-,50.43,14.75,35.68,2.471,0.49,1.98,28.39,-,-,52.0,-
137,臺北市,2003/10/12,大同,5.4,0.81,-,-,-,-,-,57.85,22.49,35.35,2.667,0.4,2.26,28.29,-,-,11.0,-
138,臺北市,2003/10/12,萬華,3.6,0.98,-,31.0,-,-,42.61,29.13,3.14,25.99,-,-,-,28.05,-,-,70.0,-
139,臺北市,2003/10/12,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,21.6,-,88.0,-,-
140,臺北市,2003/10/12,士林,3.7,0.8,-,26.2,-,42,-,26.6,3.94,22.66,-,-,-,28.13,-,-,65.0,-
141,臺北市,2003/10/11,松山,5.2,0.31,366.06,15.6,-,44,-,28.22,6.95,21.28,-,-,-,26.83,-,-,44.0,-
142,臺北市,2003/10/11,古亭,3.8,0.61,-,16.7,-,39,54.87,27.8,8.13,19.66,3.108,0.64,2.47,27.92,-,-,39.0,-
143,臺北市,2003/10/11,中山,4.5,0.78,-,13.9,-,53,-,41.94,17.2,24.74,2.358,0.39,1.96,28.25,-,-,52.0,-
144,臺北市,2003/10/11,大同,4.8,0.86,-,-,-,-,-,55.65,29.65,25.99,2.582,0.43,2.16,28.11,-,-,15.0,-
145,臺北市,2003/10/11,萬華,3.3,0.9,-,16.7,-,-,31.0,28.42,6.69,21.73,-,-,-,27.33,-,-,39.0,-
146,臺北市,2003/10/11,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,20.8,-,89.0,-,-
147,臺北市,2003/10/11,士林,2.9,0.55,-,22.8,-,47,-,17.71,3.54,14.17,-,-,-,27.71,-,-,47.0,-
148,臺北市,2003/10/10,松山,2.7,0.19,361.6,23.8,-,25,-,22.65,3.47,19.19,-,-,-,26.57,-,-,40.0,-
149,臺北市,2003/10/10,古亭,1.1,0.55,-,24.1,-,18,30.27,18.33,3.17,15.16,3.1,0.6,2.49,27.89,-,-,32.0,-
150,臺北市,2003/10/10,中山,3.9,0.7,-,15.1,-,28,-,37.55,11.34,26.21,2.35,0.41,1.94,27.89,-,-,28.0,-
151,臺北市,2003/10/10,大同,3.8,0.8,-,-,-,-,-,48.64,21.43,27.21,2.604,0.36,2.24,27.9,-,-,11.0,-
152,臺北市,2003/10/10,萬華,1.5,0.77,-,23.2,-,-,14.32,22.04,3.37,18.67,-,-,-,27.48,-,-,35.0,-
153,臺北市,2003/10/10,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,20.3,-,90.0,-,-
154,臺北市,2003/10/10,士林,2.2,0.56,-,25.8,-,26,-,18.75,4.28,14.47,-,-,-,27.65,-,-,34.0,-
155,臺北市,2003/10/09,松山,4.5,0.44,368.34,17.5,-,26,-,36.53,10.22,26.3,-,-,-,25.6,-,-,32.0,-
156,臺北市,2003/10/09,古亭,2.3,0.71,-,19.0,-,18,29.02,27.73,6.54,21.19,3.177,0.68,2.5,26.67,-,-,26.0,-
157,臺北市,2003/10/09,中山,3.6,0.9,-,12.7,-,27,-,44.77,13.79,30.98,2.35,0.47,1.88,26.79,-,-,27.0,-
158,臺北市,2003/10/09,大同,4.2,1.15,-,-,-,-,-,65.45,32.53,32.92,2.803,0.57,2.24,27.01,-,-,20.0,-
159,臺北市,2003/10/09,萬華,2.1,0.96,-,18.0,-,-,12.73,-,-,-,-,-,-,26.22,-,-,28.0,-
160,臺北市,2003/10/09,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,19.7,-,92.0,-,-
161,臺北市,2003/10/09,士林,0.8,0.57,-,29.3,-,25,-,16.37,2.02,14.34,-,-,-,26.74,-,-,31.0,-
162,臺北市,2003/10/08,松山,2.3,0.49,362.93,22.0,-,27,-,29.76,6.29,23.47,-,-,-,25.54,-,-,33.0,-
163,臺北市,2003/10/08,古亭,2.0,0.78,-,17.9,-,21,33.44,29.15,6.63,22.52,3.205,0.7,2.51,26.17,-,-,24.0,-
164,臺北市,2003/10/08,中山,1.7,0.85,-,13.8,-,34,-,44.64,14.18,30.46,2.448,0.46,1.98,26.74,-,-,34.0,-
165,臺北市,2003/10/08,大同,2.6,1.14,-,-,-,-,-,61.27,29.91,31.36,2.805,0.53,2.28,26.69,-,-,18.0,-
166,臺北市,2003/10/08,萬華,1.2,1.02,-,19.2,-,21,14.26,-,-,-,-,-,-,25.82,-,-,28.0,-
167,臺北市,2003/10/08,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,19.5,-,93.0,-,-
168,臺北市,2003/10/08,士林,1.5,0.66,-,25.4,-,26,-,21.43,3.39,18.04,-,-,-,26.27,-,-,30.0,-
169,臺北市,2003/10/07,松山,0.6,0.45,365.73,16.3,-,19,-,31.92,9.22,22.7,-,-,-,24.03,-,-,31.0,-
170,臺北市,2003/10/07,古亭,1.8,1.03,-,11.1,-,15,19.77,43.61,15.6,28.01,3.114,0.8,2.31,24.52,-,-,19.0,-
171,臺北市,2003/10/07,中山,0.8,1.26,-,6.6,-,24,-,58.72,22.51,36.21,2.731,0.64,2.1,25.14,-,-,24.0,-
172,臺北市,2003/10/07,大同,2.9,1.53,-,-,-,-,-,97.01,58.05,38.96,3.143,0.8,2.34,25.21,-,-,22.0,-
173,臺北市,2003/10/07,萬華,1.7,1.15,-,10.2,-,15,13.66,42.44,12.32,30.12,-,-,-,24.18,-,-,22.0,-
174,臺北市,2003/10/07,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,19.8,-,95.0,-,-
175,臺北市,2003/10/07,士林,0.6,0.79,-,13.4,-,21,-,31.78,6.4,25.39,-,-,-,24.41,-,-,30.0,-
176,臺北市,2003/10/06,松山,2.0,0.42,361.24,27.5,-,27,-,28.42,7.19,21.23,-,-,-,24.25,-,-,44.0,-
177,臺北市,2003/10/06,古亭,4.6,0.7,-,22.3,-,17,-,30.06,11.45,18.6,2.756,0.63,2.12,25.17,-,-,40.0,-
178,臺北市,2003/10/06,中山,3.0,0.77,-,20.4,-,26,-,42.85,19.76,23.08,2.283,0.4,1.89,25.49,-,-,39.0,-
179,臺北市,2003/10/06,大同,3.3,0.81,-,-,-,-,-,52.87,28.93,23.95,2.655,0.5,2.15,25.54,-,-,15.0,-
180,臺北市,2003/10/06,萬華,3.1,0.68,-,20.8,-,21,15.0,30.8,10.49,20.31,-,-,-,24.73,-,-,37.0,-
181,臺北市,2003/10/06,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,18.9,-,95.0,-,-
182,臺北市,2003/10/06,士林,1.3,0.51,-,29.7,-,18,-,15.67,3.28,12.39,-,-,-,25.33,-,-,45.0,-
183,臺北市,2003/10/05,松山,2.4,0.18,356.47,45.1,-,30,-,14.14,0.69,13.44,-,-,-,25.4,-,-,46.0,-
184,臺北市,2003/10/05,古亭,3.7,0.47,-,38.3,-,27,-,13.77,0.81,12.96,2.682,0.52,2.16,26.04,-,-,37.0,-
185,臺北市,2003/10/05,中山,2.8,0.5,-,34.4,-,33,-,28.52,5.94,22.59,2.193,0.25,1.95,26.54,-,-,38.0,-
186,臺北市,2003/10/05,大同,3.5,0.38,-,-,-,-,-,31.33,8.91,22.42,2.385,0.22,2.17,26.38,-,-,6.0,-
187,臺北市,2003/10/05,萬華,3.7,0.5,-,36.9,-,31,16.07,18.81,1.22,17.58,-,-,-,25.48,-,-,40.0,-
188,臺北市,2003/10/05,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,17.4,-,94.0,-,-
189,臺北市,2003/10/05,士林,0.5,0.35,-,48.5,-,20,-,8.42,1.28,7.15,-,-,-,25.9,-,-,48.0,-
190,臺北市,2003/10/04,松山,1.9,0.27,357.91,35.7,-,28,-,16.26,0.57,15.69,-,-,-,24.16,-,-,41.0,-
191,臺北市,2003/10/04,古亭,2.6,0.56,-,29.3,-,25,-,20.75,3.61,17.14,2.716,0.54,2.18,24.38,-,-,32.0,-
