序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
60,臺北市,1999/06/22,大同,11.4,4.54,-,-,63,-,187.07,128.11,58.96,4.802,2.07,2.73,29.42,-,-,85.0,-
61,臺北市,1999/06/22,萬華,4.4,1.25,26.2,-,34,-,40.46,8.07,32.39,-,-,-,28.38,-,-,113.0,-
62,臺北市,1999/06/22,陽明,3.1,0.12,30.4,-,18,-,7.67,0.71,6.96,-,-,-,22.74,-,85.0,45.0,-
63,臺北市,1999/06/22,士林,4.1,1.03,17.7,-,37,-,40.42,10.68,29.74,-,-,-,28.28,-,-,53.0,-
64,臺北市,1999/06/21,松山,4.2,1.21,8.8,-,38,-,-,-,-,-,-,-,27.0,-,-,38.0,-
65,臺北市,1999/06/21,古亭,4.4,1.29,11.2,-,28,-,63.76,26.65,37.11,2.575,0.39,2.19,26.37,-,-,31.0,-
66,臺北市,1999/06/21,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,臺北市,1999/06/21,大同,6.1,4.0,-,-,43,-,174.72,120.96,53.75,4.338,1.79,2.55,27.76,-,-,61.0,-
68,臺北市,1999/06/21,萬華,3.3,1.39,15.0,-,32,-,52.32,10.33,41.99,-,-,-,27.01,-,-,37.0,-
69,臺北市,1999/06/21,陽明,3.0,0.15,29.9,-,12,-,7.16,0.67,6.49,-,-,-,22.07,-,88.0,47.0,-
70,臺北市,1999/06/21,士林,3.8,1.22,7.7,-,32,-,50.35,18.88,31.46,-,-,-,26.42,-,-,32.0,-
71,臺北市,1999/06/20,松山,3.7,0.91,10.2,-,34,-,42.53,18.45,24.09,-,-,-,26.43,-,-,34.0,-
72,臺北市,1999/06/20,古亭,2.9,1.0,9.0,-,24,-,51.5,24.62,26.89,2.419,0.38,2.04,25.92,-,-,24.0,-
73,臺北市,1999/06/20,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74,臺北市,1999/06/20,大同,3.3,2.68,-,-,36,-,132.55,98.16,34.4,3.601,1.03,2.57,27.53,-,-,46.0,-
75,臺北市,1999/06/20,萬華,3.5,0.99,11.5,-,18,-,42.18,18.29,23.89,-,-,-,26.76,-,-,28.0,-
76,臺北市,1999/06/20,陽明,1.4,0.12,23.6,-,12,-,6.96,1.14,5.81,-,-,-,21.11,-,97.0,29.0,-
77,臺北市,1999/06/20,士林,0.9,0.77,11.7,-,23,-,23.24,11.04,12.2,-,-,-,26.38,-,-,24.0,-
78,臺北市,1999/06/19,松山,2.9,1.03,12.9,-,29,-,63.13,35.43,27.7,-,-,-,26.27,-,-,53.0,-
79,臺北市,1999/06/19,古亭,1.6,0.92,12.4,-,21,-,51.01,24.85,26.16,2.321,0.29,2.03,25.84,-,-,45.0,-
80,臺北市,1999/06/19,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
81,臺北市,1999/06/19,大同,3.6,2.87,-,-,35,-,150.65,113.98,36.67,3.599,1.17,2.43,27.31,-,-,52.0,-
82,臺北市,1999/06/19,萬華,1.4,1.04,12.6,-,22,-,35.2,11.66,23.54,-,-,-,26.54,-,-,45.0,-
83,臺北市,1999/06/19,陽明,1.5,0.17,22.4,-,12,-,5.03,0.77,4.26,-,-,-,21.64,-,93.0,25.0,-
84,臺北市,1999/06/19,士林,1.7,0.91,8.5,-,20,-,33.07,15.15,17.93,-,-,-,26.12,-,-,25.0,-
85,臺北市,1999/06/18,松山,2.9,1.19,25.6,-,44,-,57.78,24.74,33.03,-,-,-,26.76,-,-,89.0,-
86,臺北市,1999/06/18,古亭,2.3,1.02,21.4,-,32,-,49.55,18.72,30.83,2.319,0.25,2.07,26.44,-,-,64.0,-
87,臺北市,1999/06/18,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
88,臺北市,1999/06/18,大同,4.4,3.5,-,-,44,-,169.48,117.06,52.43,3.918,1.5,2.42,28.14,-,-,52.0,-
89,臺北市,1999/06/18,萬華,3.1,1.0,25.2,-,32,-,35.22,5.54,29.68,-,-,-,27.43,-,-,75.0,-
90,臺北市,1999/06/18,陽明,1.0,0.19,31.5,-,12,-,5.29,0.75,4.54,-,-,-,22.67,-,86.0,48.0,-
91,臺北市,1999/06/18,士林,2.3,0.91,15.8,-,31,-,34.52,11.5,23.02,-,-,-,26.71,-,-,40.0,-
92,臺北市,1999/06/17,松山,4.3,1.31,15.2,-,54,-,69.65,29.92,39.73,-,-,-,26.99,-,-,61.0,-
93,臺北市,1999/06/17,古亭,3.0,1.25,15.6,-,36,-,63.66,28.04,35.62,2.511,0.49,2.02,26.49,-,-,48.0,-
94,臺北市,1999/06/17,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
95,臺北市,1999/06/17,大同,5.9,4.03,-,-,55,-,181.97,129.47,52.51,4.45,2.0,2.45,28.25,-,-,74.0,-
96,臺北市,1999/06/17,萬華,2.9,0.97,19.2,-,32,-,40.73,10.35,30.38,-,-,-,27.37,-,-,52.0,-
97,臺北市,1999/06/17,陽明,2.7,0.2,37.4,-,15,-,6.79,0.91,5.88,-,-,-,22.72,-,84.0,45.0,-
98,臺北市,1999/06/17,士林,3.7,1.17,9.1,-,37,-,49.45,16.59,32.86,-,-,-,26.84,-,-,41.0,-
99,臺北市,1999/06/16,松山,5.5,1.44,25.4,-,68,-,72.34,27.63,44.71,-,-,-,28.24,-,-,110.0,-
100,臺北市,1999/06/16,古亭,3.4,1.38,22.9,-,43,-,68.37,30.26,38.11,2.508,0.56,1.95,27.61,-,-,74.0,-
101,臺北市,1999/06/16,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
102,臺北市,1999/06/16,大同,7.6,5.06,-,-,78,-,219.27,152.03,67.24,4.766,2.35,2.42,29.9,-,-,88.0,-
103,臺北市,1999/06/16,萬華,2.9,1.05,26.0,-,37,-,33.82,4.8,29.02,-,-,-,28.53,-,-,62.0,-
104,臺北市,1999/06/16,陽明,3.1,0.32,41.4,-,22,-,9.98,0.41,9.57,-,-,-,23.17,-,85.0,76.0,-
105,臺北市,1999/06/16,士林,4.1,1.3,19.2,-,44,-,49.85,14.02,35.83,-,-,-,28.32,-,-,67.0,-
106,臺北市,1999/06/15,松山,5.6,1.6,23.5,-,62,-,69.61,28.04,41.57,-,-,-,27.94,-,-,56.0,-
107,臺北市,1999/06/15,古亭,2.8,1.21,16.8,-,42,-,64.94,29.13,35.81,2.623,0.57,2.05,27.09,-,-,50.0,-
108,臺北市,1999/06/15,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
109,臺北市,1999/06/15,大同,5.4,4.44,-,-,73,-,192.39,136.47,55.92,4.784,2.23,2.56,29.16,-,-,75.0,-
110,臺北市,1999/06/15,萬華,2.4,1.03,21.6,-,39,-,33.43,5.77,27.66,-,-,-,28.0,-,-,55.0,-
111,臺北市,1999/06/15,陽明,4.1,0.18,32.6,-,16,-,9.32,1.18,8.14,-,-,-,22.28,-,88.0,50.0,-
112,臺北市,1999/06/15,士林,1.6,1.04,10.8,-,44,-,44.09,15.48,28.61,-,-,-,27.85,-,-,44.0,-
113,臺北市,1999/06/14,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,臺北市,1999/06/14,古亭,8.5,1.19,14.2,-,41,-,61.83,21.1,40.72,2.738,0.51,2.23,27.14,-,-,41.0,-
115,臺北市,1999/06/14,中山,8.4,1.04,15.3,-,51,-,51.71,14.69,37.02,2.557,0.38,2.18,27.81,-,-,50.0,-
116,臺北市,1999/06/14,大同,5.2,3.04,-,-,52,-,141.72,92.85,48.87,3.891,1.41,2.48,28.6,-,-,51.0,-
117,臺北市,1999/06/14,萬華,8.0,1.09,19.1,-,37,-,41.6,6.98,34.62,-,-,-,27.89,-,-,38.0,-
118,臺北市,1999/06/14,陽明,1.7,0.16,30.7,-,17,-,5.97,0.41,5.56,-,-,-,21.57,-,90.0,40.0,-
119,臺北市,1999/06/14,士林,5.1,0.7,18.0,-,34,-,32.21,6.05,26.16,-,-,-,27.3,-,-,34.0,-
120,臺北市,1999/06/13,松山,2.9,0.89,7.0,-,25,-,45.12,17.36,27.76,-,-,-,25.29,-,-,25.0,-
121,臺北市,1999/06/13,古亭,2.4,0.87,6.5,-,16,-,50.84,20.8,30.04,2.463,0.34,2.13,24.59,-,-,16.0,-
122,臺北市,1999/06/13,中山,2.7,0.88,6.0,-,28,-,42.23,16.48,25.75,2.403,0.25,2.15,25.38,-,-,28.0,-
123,臺北市,1999/06/13,大同,1.7,1.93,-,-,23,-,95.87,64.5,31.38,3.273,0.88,2.4,25.62,-,-,36.0,-
124,臺北市,1999/06/13,萬華,3.1,0.93,7.7,-,16,-,37.21,10.36,26.85,-,-,-,25.16,-,-,16.0,-
125,臺北市,1999/06/13,陽明,0.8,0.11,23.8,-,14,-,5.3,0.67,4.64,-,-,-,20.07,-,97.0,26.0,-
126,臺北市,1999/06/13,士林,1.1,0.55,7.5,-,17,-,24.72,6.22,18.5,-,-,-,24.59,-,-,17.0,-
127,臺北市,1999/06/12,松山,6.5,0.81,24.0,-,59,-,43.79,14.03,29.76,-,-,-,29.45,-,-,79.0,-
128,臺北市,1999/06/12,古亭,4.3,0.81,23.7,-,49,-,45.29,13.11,32.18,2.477,0.39,2.08,29.42,-,-,62.0,-
129,臺北市,1999/06/12,中山,5.7,0.99,16.8,-,54,-,49.56,18.93,30.63,2.761,0.46,2.3,30.15,-,-,52.0,-
130,臺北市,1999/06/12,大同,3.9,2.48,-,-,53,-,117.27,73.07,44.2,3.557,1.05,2.51,31.18,-,-,52.0,-
131,臺北市,1999/06/12,萬華,5.9,0.91,24.7,-,43,-,32.12,6.05,26.06,-,-,-,30.31,-,-,58.0,-
132,臺北市,1999/06/12,陽明,1.8,0.23,31.6,-,14,-,6.84,0.87,5.97,-,-,-,23.26,-,90.0,61.0,-
133,臺北市,1999/06/12,士林,4.1,0.64,15.1,-,30,-,28.52,8.88,19.65,-,-,-,29.41,-,-,44.0,-
134,臺北市,1999/06/11,松山,7.5,1.11,23.3,-,62,-,59.52,26.06,33.46,-,-,-,30.61,-,-,71.0,-
135,臺北市,1999/06/11,古亭,5.3,1.09,20.0,-,52,-,59.93,26.79,33.14,2.493,0.54,1.95,30.04,-,-,58.0,-
136,臺北市,1999/06/11,中山,8.6,1.2,17.6,-,55,-,56.06,27.38,28.68,2.778,0.56,2.22,31.35,-,-,52.0,-
137,臺北市,1999/06/11,大同,4.4,2.19,-,-,47,-,93.24,56.37,36.86,3.513,1.07,2.44,32.25,-,-,47.0,-
138,臺北市,1999/06/11,萬華,8.1,0.94,22.6,-,47,-,37.36,13.58,23.78,-,-,-,31.02,-,-,62.0,-
139,臺北市,1999/06/11,陽明,2.9,0.16,27.0,-,16,-,9.46,1.07,8.39,-,-,-,24.1,-,82.0,44.0,-
140,臺北市,1999/06/11,士林,6.3,0.61,14.8,-,40,-,34.11,13.48,20.63,-,-,-,30.48,-,-,43.0,-
141,臺北市,1999/06/10,松山,5.3,1.27,18.7,-,66,-,63.5,28.15,35.35,-,-,-,29.56,-,-,63.0,-
142,臺北市,1999/06/10,古亭,2.6,1.16,17.2,-,51,-,56.6,25.64,30.96,2.461,0.42,2.04,29.2,-,-,51.0,-
143,臺北市,1999/06/10,中山,5.5,1.33,14.3,-,57,-,57.28,25.34,31.94,2.871,0.61,2.26,30.05,-,-,54.0,-
144,臺北市,1999/06/10,大同,4.3,2.73,-,-,51,-,113.97,73.81,40.17,3.668,1.29,2.38,30.82,-,-,51.0,-
145,臺北市,1999/06/10,萬華,3.9,1.02,19.9,-,44,-,33.73,10.14,23.59,-,-,-,29.96,-,-,56.0,-
146,臺北市,1999/06/10,陽明,1.8,0.14,25.4,-,16,-,5.57,1.16,4.4,-,-,-,23.83,-,83.0,45.0,-
147,臺北市,1999/06/10,士林,4.0,0.85,11.9,-,34,-,36.39,14.63,21.76,-,-,-,29.38,-,-,35.0,-
148,臺北市,1999/06/09,松山,6.0,1.32,15.0,-,61,-,66.77,26.99,39.79,-,-,-,27.93,-,-,55.0,-
149,臺北市,1999/06/09,古亭,3.1,1.36,15.1,-,44,-,66.59,29.26,37.33,2.64,0.65,1.99,27.18,-,-,60.0,-
150,臺北市,1999/06/09,中山,5.8,1.48,11.6,-,57,-,69.4,28.91,40.49,2.838,0.58,2.25,28.26,-,-,58.0,-
151,臺北市,1999/06/09,大同,5.3,4.52,-,-,72,-,186.62,141.52,45.1,5.096,2.49,2.6,28.9,-,-,81.0,-
152,臺北市,1999/06/09,萬華,4.6,1.28,14.9,-,42,-,51.44,13.73,37.71,-,-,-,28.05,-,-,64.0,-
153,臺北市,1999/06/09,陽明,1.5,0.18,23.9,-,17,-,6.24,0.97,5.27,-,-,-,22.88,-,91.0,40.0,-
154,臺北市,1999/06/09,士林,3.3,0.94,10.6,-,38,-,40.54,13.37,27.17,-,-,-,27.99,-,-,38.0,-
155,臺北市,1999/06/08,松山,4.9,1.22,13.9,-,50,-,61.12,25.59,35.54,-,-,-,27.82,-,-,54.0,-
156,臺北市,1999/06/08,古亭,3.4,1.34,16.6,-,35,-,70.97,36.34,34.64,2.659,0.56,2.1,27.29,-,-,73.0,-
157,臺北市,1999/06/08,中山,5.3,1.62,17.4,-,52,-,73.7,33.59,40.11,3.199,0.72,2.48,28.14,-,-,71.0,-
158,臺北市,1999/06/08,大同,-,4.17,-,-,66,-,156.92,127.69,29.23,4.818,2.03,2.79,28.6,-,-,73.0,-
159,臺北市,1999/06/08,萬華,4.1,1.33,21.4,-,39,-,48.3,16.3,31.99,-,-,-,27.96,-,-,80.0,-
160,臺北市,1999/06/08,陽明,0.7,0.17,36.5,-,13,-,3.43,0.39,3.04,-,-,-,22.56,-,90.0,43.0,-
161,臺北市,1999/06/08,士林,3.3,1.06,18.5,-,42,-,43.13,12.12,31.01,-,-,-,27.49,-,-,64.0,-
162,臺北市,1999/06/07,松山,5.0,1.0,12.6,-,50,-,51.74,22.27,29.46,-,-,-,29.03,-,-,50.0,-
163,臺北市,1999/06/07,古亭,4.5,1.15,11.7,-,36,-,62.0,30.68,31.32,2.477,0.48,2.0,28.24,-,-,36.0,-
164,臺北市,1999/06/07,中山,3.9,1.12,12.3,-,44,-,50.24,22.38,27.87,2.572,0.45,2.12,28.99,-,-,44.0,-
165,臺北市,1999/06/07,大同,4.0,3.12,-,-,42,-,125.16,100.75,24.41,4.151,1.56,2.59,29.39,-,-,62.0,-
166,臺北市,1999/06/07,萬華,5.2,1.15,14.8,-,29,-,41.22,14.35,26.87,-,-,-,29.04,-,-,33.0,-
167,臺北市,1999/06/07,陽明,0.5,0.19,27.9,-,12,-,2.73,0.5,2.22,-,-,-,22.54,-,92.0,31.0,-
168,臺北市,1999/06/07,士林,1.9,0.71,11.6,-,35,-,30.31,10.13,20.19,-,-,-,28.6,-,-,35.0,-
169,臺北市,1999/06/06,松山,0.6,0.44,16.7,-,25,-,18.14,9.04,9.1,-,-,-,28.72,-,-,25.0,-
170,臺北市,1999/06/06,古亭,0.4,0.54,14.6,-,15,-,27.09,16.32,10.77,1.799,0.12,1.69,27.8,-,-,18.0,-
171,臺北市,1999/06/06,中山,0.6,0.64,13.9,-,29,-,24.62,12.37,12.25,2.046,0.11,1.93,29.1,-,-,29.0,-
172,臺北市,1999/06/06,大同,3.1,2.7,-,-,33,-,128.73,111.13,17.6,3.05,0.85,2.2,29.63,-,-,54.0,-
173,臺北市,1999/06/06,萬華,0.6,0.67,15.0,-,14,-,19.25,8.59,10.66,-,-,-,28.98,-,-,19.0,-
174,臺北市,1999/06/06,陽明,0.6,0.16,22.5,-,12,-,2.99,0.96,2.02,-,-,-,22.29,-,92.0,23.0,-
175,臺北市,1999/06/06,士林,0.5,0.41,12.4,-,23,-,13.89,5.48,8.42,-,-,-,28.77,-,-,23.0,-
176,臺北市,1999/06/05,松山,3.6,0.78,19.7,-,55,-,36.68,10.66,26.02,-,-,-,25.26,-,-,53.0,-
177,臺北市,1999/06/05,古亭,2.2,0.67,21.6,-,36,-,32.16,9.43,22.73,1.847,0.11,1.74,24.75,-,-,37.0,-
178,臺北市,1999/06/05,中山,1.8,0.81,22.8,-,58,-,30.33,8.16,22.18,2.133,0.09,2.04,25.53,-,-,54.0,-
179,臺北市,1999/06/05,大同,5.1,3.6,-,-,67,-,147.7,120.96,26.74,3.721,1.56,2.16,26.19,-,-,58.0,-
180,臺北市,1999/06/05,萬華,2.8,0.96,22.1,-,37,-,30.58,6.94,23.63,-,-,-,25.61,-,-,37.0,-
181,臺北市,1999/06/05,陽明,0.3,0.28,41.6,-,12,-,1.7,0.07,1.63,-,-,-,19.85,-,98.0,48.0,-
182,臺北市,1999/06/05,士林,0.5,0.45,25.2,-,30,-,11.4,2.66,8.74,-,-,-,26.07,-,-,34.0,-
183,臺北市,1999/06/04,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
184,臺北市,1999/06/04,古亭,5.1,0.68,35.6,-,62,-,29.2,5.26,23.94,2.018,0.19,1.83,25.84,-,-,56.0,-
185,臺北市,1999/06/04,中山,8.5,0.69,39.3,-,-,-,25.67,4.08,21.59,2.052,0.04,2.01,26.38,-,-,47.0,-
186,臺北市,1999/06/04,大同,6.6,3.13,-,-,84,-,131.04,93.15,37.89,3.514,1.31,2.21,27.48,-,-,67.0,-
187,臺北市,1999/06/04,萬華,6.2,0.79,37.2,-,58,-,25.11,2.56,22.55,-,-,-,26.58,-,-,54.0,-
188,臺北市,1999/06/04,陽明,0.7,0.31,56.7,-,17,-,2.46,0.27,2.19,-,-,-,19.91,-,92.0,62.0,-
189,臺北市,1999/06/04,士林,3.1,0.51,35.9,-,48,-,12.22,1.86,10.36,-,-,-,26.81,-,-,48.0,-
190,臺北市,1999/06/03,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
191,臺北市,1999/06/03,古亭,8.0,0.91,19.0,-,51,-,46.26,16.16,30.11,2.229,0.15,2.09,28.06,-,-,52.0,-
192,臺北市,1999/06/03,中山,7.7,0.9,20.0,-,-,-,39.88,11.35,28.52,2.42,0.26,2.16,28.79,-,-,52.0,-
193,臺北市,1999/06/03,大同,7.3,4.05,-,-,85,-,163.43,119.35,44.07,4.742,2.31,2.44,30.05,-,-,68.0,-
194,臺北市,1999/06/03,萬華,8.0,1.14,22.0,-,54,-,38.12,6.35,31.78,-,-,-,28.91,-,-,56.0,-
