序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
752,新北市,2014/05/16,永和,-,-,-,-,-,43,-,-,-,-,-,-
753,新北市,2014/05/16,永和,5.1,1.2,-,45.3,65,-,42.96,15.58,27.38,1.66,24.56,85.76
754,新北市,2014/05/16,新莊,-,-,-,-,-,51,-,-,-,-,-,-
755,新北市,2014/05/16,新莊,5.8,0.91,-,44.2,72,-,37.19,6.38,30.81,2.13,24.08,85.87
756,新北市,2014/05/16,新店,-,-,-,-,-,41,-,-,-,-,-,-
757,新北市,2014/05/16,新店,2.7,0.68,-,41.7,64,-,21.47,2.86,18.62,1.33,25.55,81.92
758,新北市,2014/05/16,淡水,-,-,-,-,-,49,-,-,-,-,-,-
759,新北市,2014/05/16,淡水,2.6,0.68,-,35.1,74,-,18.72,1.47,17.25,-,-,-
760,新北市,2014/05/16,汐止,-,-,-,-,-,39,-,-,-,-,-,-
761,新北市,2014/05/16,汐止,5.6,0.6,-,40.9,60,-,29.77,5.11,24.66,1.33,23.51,93
762,新北市,2014/05/16,土城,-,-,-,-,-,49,-,-,-,-,-,-
763,新北市,2014/05/16,土城,3.7,0.92,-,47.1,81,-,32.71,7.36,25.34,1.16,24.29,80.54
764,新北市,2014/05/16,林口,-,-,-,-,-,53,-,-,-,-,-,-
765,新北市,2014/05/16,林口,5.5,0.72,-,47.6,91,-,30.94,4.04,26.9,1.3,22.43,92.13
766,新北市,2014/05/16,萬里,-,-,-,-,-,37,-,-,-,-,-,-
767,新北市,2014/05/16,萬里,1.2,0.43,-,53.7,62,-,9.48,1.1,8.39,1.66,22.76,90.33
768,新北市,2014/05/15,板橋,-,-,-,-,-,15,-,-,-,-,-,-
769,新北市,2014/05/15,板橋,3.7,0.72,-,18.4,32,-,33.64,12.24,21.4,1.52,26.99,78.13
770,新北市,2014/05/15,三重,-,-,-,-,-,16,-,-,-,-,-,-
771,新北市,2014/05/15,三重,4.1,1.72,-,-,43,-,99.7,64.6,35.1,-,27.19,73.37
772,新北市,2014/05/15,菜寮,-,-,-,-,-,20,-,-,-,-,-,-
773,新北市,2014/05/15,菜寮,3.1,0.69,-,21.4,29,-,28.37,7.96,20.41,1.79,26.88,73.48
774,新北市,2014/05/15,永和,-,-,-,-,-,17,-,-,-,-,-,-
775,新北市,2014/05/15,永和,2,1.02,-,21.1,26,-,38.83,19.46,19.36,1.54,26.4,82.32
776,新北市,2014/05/15,新莊,-,-,-,-,-,18,-,-,-,-,-,-
777,新北市,2014/05/15,新莊,5.3,0.74,-,18.8,27,-,33.74,9.55,24.19,2.03,26.48,77.87
778,新北市,2014/05/15,新店,-,-,-,-,-,12,-,-,-,-,-,-
779,新北市,2014/05/15,新店,2.5,0.49,-,21.4,22,-,19.28,4.69,14.59,1.61,27.19,79.13
780,新北市,2014/05/15,淡水,-,-,-,-,-,17,-,-,-,-,-,-
781,新北市,2014/05/15,淡水,2.3,0.32,-,31.9,28,-,8.7,1.51,7.18,-,-,-
782,新北市,2014/05/15,汐止,-,-,-,-,-,15,-,-,-,-,-,-
783,新北市,2014/05/15,汐止,2,0.51,-,26,31,-,26.89,9.34,17.55,1.71,26.6,80.68
784,新北市,2014/05/15,土城,-,-,-,-,-,14,-,-,-,-,-,-
785,新北市,2014/05/15,土城,3.2,0.59,-,20.4,31,-,33.06,13.96,19.09,1.18,26.02,78.29
786,新北市,2014/05/15,林口,-,-,-,-,-,15,-,-,-,-,-,-
787,新北市,2014/05/15,林口,2.7,0.37,-,29.9,36,-,16.88,3.93,12.95,2.72,25.49,80.19
788,新北市,2014/05/15,萬里,-,-,-,-,-,23,-,-,-,-,-,-
789,新北市,2014/05/15,萬里,2.2,0.38,-,43.4,45,-,11.51,2.33,9.16,2.43,25.56,79.45
790,新北市,2014/05/14,板橋,-,-,-,-,-,13,-,-,-,-,-,-
791,新北市,2014/05/14,板橋,5,0.52,-,13.2,38,-,26.17,11.33,14.84,3.58,30.38,63.82
792,新北市,2014/05/14,三重,-,-,-,-,-,15,-,-,-,-,-,-
793,新北市,2014/05/14,三重,3.5,1.58,-,-,51,-,95.05,67.39,27.66,-,30.68,58.71
794,新北市,2014/05/14,菜寮,-,-,-,-,-,16,-,-,-,-,-,-
795,新北市,2014/05/14,菜寮,2.8,0.5,-,16.2,35,-,22.26,6.34,15.93,3.12,30.38,57.88
796,新北市,2014/05/14,永和,-,-,-,-,-,12,-,-,-,-,-,-
797,新北市,2014/05/14,永和,2.3,0.86,-,13.6,33,-,32.26,16.26,16,2.49,30.29,65.38
798,新北市,2014/05/14,新莊,-,-,-,-,-,15,-,-,-,-,-,-
799,新北市,2014/05/14,新莊,4.8,0.68,-,14.5,32,-,31.36,12.86,18.5,4.3,30.09,63.54
800,新北市,2014/05/14,新店,-,-,-,-,-,9,-,-,-,-,-,-
801,新北市,2014/05/14,新店,1,0.29,-,18.2,24,-,12.21,3.98,8.22,2.64,30.9,62.37
802,新北市,2014/05/14,淡水,-,-,-,-,-,14,-,-,-,-,-,-
803,新北市,2014/05/14,淡水,2.9,0.32,-,20.1,35,-,14.06,2.97,11.09,-,-,-
804,新北市,2014/05/14,汐止,-,-,-,-,-,12,-,-,-,-,-,-
805,新北市,2014/05/14,汐止,3.5,0.45,-,13.5,35,-,28.55,12.41,16.14,2.61,29.82,66.23
806,新北市,2014/05/14,土城,-,-,-,-,-,12,-,-,-,-,-,-
807,新北市,2014/05/14,土城,3.7,0.44,-,13.9,38,-,25.92,11.01,14.91,2.14,29.31,63.41
808,新北市,2014/05/14,林口,-,-,-,-,-,12,-,-,-,-,-,-
809,新北市,2014/05/14,林口,3.7,0.29,-,16.8,42,-,19.69,5.37,14.33,3.9,28.58,66.32
810,新北市,2014/05/14,萬里,-,-,-,-,-,13,-,-,-,-,-,-
811,新北市,2014/05/14,萬里,2.2,0.2,-,26.8,30,-,8.1,1.86,6.24,3.81,28.17,70.03
812,新北市,2014/05/13,板橋,-,-,-,-,-,22,-,-,-,-,-,-
813,新北市,2014/05/13,板橋,7.8,0.71,-,19.6,46,-,30.42,5.52,24.89,1.47,27.02,81.74
814,新北市,2014/05/13,三重,-,-,-,-,-,26,-,-,-,-,-,-
815,新北市,2014/05/13,三重,5.4,1.92,-,-,67,-,126.9,80.87,46.03,-,26.63,79.21
816,新北市,2014/05/13,菜寮,-,-,-,-,-,27,-,-,-,-,-,-
817,新北市,2014/05/13,菜寮,4.8,0.77,-,20.7,41,-,36.03,7.46,28.57,1.37,26.31,79.87
818,新北市,2014/05/13,永和,-,-,-,-,-,24,-,-,-,-,-,-
819,新北市,2014/05/13,永和,4.5,1.36,-,14.7,40,-,52.5,19.73,32.77,1.13,26.92,83.57
820,新北市,2014/05/13,新莊,-,-,-,-,-,26,-,-,-,-,-,-
821,新北市,2014/05/13,新莊,6.6,0.81,-,20.8,43,-,39.39,10.82,28.57,1.64,26.98,80.11
822,新北市,2014/05/13,新店,-,-,-,-,-,20,-,-,-,-,-,-
823,新北市,2014/05/13,新店,3.3,0.49,-,21.8,36,-,22.36,4.3,18.05,1.53,27.79,79.78
824,新北市,2014/05/13,淡水,-,-,-,-,-,12,-,-,-,-,-,-
825,新北市,2014/05/13,淡水,3.5,0.38,-,31.1,30,-,13.24,2.39,10.84,-,-,-
826,新北市,2014/05/13,汐止,-,-,-,-,-,20,-,-,-,-,-,-
827,新北市,2014/05/13,汐止,6.4,0.58,-,17.6,36,-,34.54,7.01,27.53,1.34,26.41,86.8
828,新北市,2014/05/13,土城,-,-,-,-,-,23,-,-,-,-,-,-
829,新北市,2014/05/13,土城,6.5,0.61,-,18.1,46,-,30.99,7.63,23.36,1.02,26.21,80.71
830,新北市,2014/05/13,林口,-,-,-,-,-,22,-,-,-,-,-,-
831,新北市,2014/05/13,林口,4,0.44,-,24,46,-,23.17,4.2,18.97,1.07,24.98,85.75
832,新北市,2014/05/13,萬里,-,-,-,-,-,12,-,-,-,-,-,-
833,新北市,2014/05/13,萬里,2.5,0.33,-,37.9,31,-,8.13,1.63,6.5,1.84,24.65,87.11
834,新北市,2014/05/12,板橋,-,-,-,-,-,25,-,-,-,-,-,-
835,新北市,2014/05/12,板橋,4.7,0.9,-,20.4,51,-,39.17,9.12,30.05,1.5,27.77,78.62
836,新北市,2014/05/12,三重,-,-,-,-,-,20,-,-,-,-,-,-
837,新北市,2014/05/12,三重,4.1,1.62,-,-,54,-,108.03,73.65,34.38,-,27.58,74.59
838,新北市,2014/05/12,菜寮,-,-,-,-,-,21,-,-,-,-,-,-
839,新北市,2014/05/12,菜寮,3.6,0.65,-,18.6,35,-,28.88,7.97,20.92,1.68,27.52,73.27
840,新北市,2014/05/12,永和,-,-,-,-,-,20,-,-,-,-,-,-
841,新北市,2014/05/12,永和,2,1.14,-,19.2,34,-,43.89,17.12,26.77,1.28,27.33,80.38
842,新北市,2014/05/12,新莊,-,-,-,-,-,21,-,-,-,-,-,-
843,新北市,2014/05/12,新莊,3.8,0.78,-,19,35,-,36.63,12.62,24,2.21,27.63,77.34
844,新北市,2014/05/12,新店,-,-,-,-,-,18,-,-,-,-,-,-
845,新北市,2014/05/12,新店,2.3,0.54,-,26,31,-,21.3,3.51,17.78,1.49,28.1,76.61
846,新北市,2014/05/12,淡水,-,-,-,-,-,13,-,-,-,-,-,-
847,新北市,2014/05/12,淡水,2.5,0.44,-,18,35,-,19.1,5.01,14.09,-,-,-
848,新北市,2014/05/12,汐止,-,-,-,-,-,22,-,-,-,-,-,-
849,新北市,2014/05/12,汐止,5,0.54,-,16.9,38,-,35.79,9.62,26.17,1.21,26.37,85.78
850,新北市,2014/05/12,土城,-,-,-,-,-,26,-,-,-,-,-,-
851,新北市,2014/05/12,土城,4,0.73,-,20.7,51,-,33.67,7.89,25.77,1.15,27.29,76.27
852,新北市,2014/05/12,林口,-,-,-,-,-,18,-,-,-,-,-,-
853,新北市,2014/05/12,林口,3.4,0.38,-,18.7,41,-,23.11,5.11,18,1.43,26.4,78.82
854,新北市,2014/05/12,萬里,-,-,-,-,-,21,-,-,-,-,-,-
855,新北市,2014/05/12,萬里,5.1,0.3,-,34,41,-,14.99,3.15,11.84,2,25.25,83.48
856,新北市,2014/05/11,板橋,-,-,-,-,-,22,-,-,-,-,-,-
857,新北市,2014/05/11,板橋,4.1,0.79,-,34.5,46,-,29.93,5.82,24.11,1.48,27.45,74.57
858,新北市,2014/05/11,三重,-,-,-,-,-,27,-,-,-,-,-,-
859,新北市,2014/05/11,三重,4.6,1.56,-,-,60,-,103,55.88,47.13,-,27.4,70.44
860,新北市,2014/05/11,菜寮,-,-,-,-,-,28,-,-,-,-,-,-
861,新北市,2014/05/11,菜寮,3.6,0.76,-,35,40,-,32.86,7.08,25.79,1.34,27.14,70.67
862,新北市,2014/05/11,永和,-,-,-,-,-,20,-,-,-,-,-,-
863,新北市,2014/05/11,永和,2.9,1.05,-,28.4,35,-,38.51,11.17,27.33,1.23,27.37,75.65
864,新北市,2014/05/11,新莊,-,-,-,-,-,24,-,-,-,-,-,-
865,新北市,2014/05/11,新莊,4.2,0.75,-,31.9,38,-,36.52,10.54,25.98,1.83,26.81,76.69
866,新北市,2014/05/11,新店,-,-,-,-,-,18,-,-,-,-,-,-
867,新北市,2014/05/11,新店,2.7,0.52,-,33,32,-,28.41,6.51,21.9,1.4,28.16,72.13
868,新北市,2014/05/11,淡水,-,-,-,-,-,22,-,-,-,-,-,-
869,新北市,2014/05/11,淡水,3.8,0.58,-,33.1,45,-,24.69,3.64,21.04,-,-,-
870,新北市,2014/05/11,汐止,-,-,-,-,-,16,-,-,-,-,-,-
871,新北市,2014/05/11,汐止,4.1,0.5,-,24.3,29,-,28.47,8.48,19.99,1.11,26.83,76.72
872,新北市,2014/05/11,土城,-,-,-,-,-,26,-,-,-,-,-,-
873,新北市,2014/05/11,土城,3.5,0.69,-,34.2,49,-,28.6,8.24,20.36,1.1,26.55,74.62
874,新北市,2014/05/11,林口,-,-,-,-,-,26,-,-,-,-,-,-
875,新北市,2014/05/11,林口,3.7,0.49,-,41.7,45,-,22.97,3.31,19.67,1.16,25.81,77.57
876,新北市,2014/05/11,萬里,-,-,-,-,-,15,-,-,-,-,-,-
877,新北市,2014/05/11,萬里,2.5,0.24,-,34.3,33,-,9.93,2.46,7.47,2.41,24.72,79.32
878,新北市,2014/05/10,板橋,-,-,-,-,-,38,-,-,-,-,-,-
879,新北市,2014/05/10,板橋,7.1,0.94,-,28.8,68,-,39.21,9.42,29.79,1.41,25.3,82.88
880,新北市,2014/05/10,三重,-,-,-,-,-,32,-,-,-,-,-,-
881,新北市,2014/05/10,三重,6.6,1.93,-,-,75,-,117.21,69.8,47.41,-,25.37,77.51
882,新北市,2014/05/10,菜寮,-,-,-,-,-,38,-,-,-,-,-,-
883,新北市,2014/05/10,菜寮,7.3,0.92,-,28.4,57,-,42.62,13.93,28.71,1.49,25.09,78.56
884,新北市,2014/05/10,永和,-,-,-,-,-,23,-,-,-,-,-,-
885,新北市,2014/05/10,永和,3.8,1.27,-,22.3,42,-,51.51,19.14,32.37,1.15,25.1,83.76
886,新北市,2014/05/10,新莊,-,-,-,-,-,35,-,-,-,-,-,-
887,新北市,2014/05/10,新莊,9.1,1.01,-,28.8,54,-,43.92,13.48,30.44,1.76,24.9,82.75
888,新北市,2014/05/10,新店,-,-,-,-,-,20,-,-,-,-,-,-
889,新北市,2014/05/10,新店,3.5,0.61,-,24.7,37,-,55.55,15.81,39.74,1.07,25.58,81.79
890,新北市,2014/05/10,淡水,-,-,-,-,-,23,-,-,-,-,-,-
891,新北市,2014/05/10,淡水,4.7,0.77,-,27.5,49,-,31.83,11.84,19.98,-,-,-
892,新北市,2014/05/10,汐止,-,-,-,-,-,23,-,-,-,-,-,-
893,新北市,2014/05/10,汐止,4.5,0.62,-,29.3,37,-,35.04,12,23.04,1.23,24.83,87.02
894,新北市,2014/05/10,土城,-,-,-,-,-,33,-,-,-,-,-,-
895,新北市,2014/05/10,土城,4.8,0.8,-,28.3,59,-,34.97,9.75,25.22,0.89,24.77,80.95
896,新北市,2014/05/10,林口,-,-,-,-,-,34,-,-,-,-,-,-
897,新北市,2014/05/10,林口,7.5,0.62,-,32.6,69,-,30.25,6.56,23.69,1.02,23.36,87.43
898,新北市,2014/05/10,萬里,-,-,-,-,-,20,-,-,-,-,-,-
899,新北市,2014/05/10,萬里,2.9,0.33,-,34.5,37,-,11.13,2.06,9.07,2.34,23.47,87.47
900,新北市,2014/05/09,板橋,-,-,-,-,-,22,-,-,-,-,-,-
901,新北市,2014/05/09,板橋,4.7,0.99,-,21.4,42,-,44.6,12.05,32.54,1.45,24.09,86.8
902,新北市,2014/05/09,三重,-,-,-,-,-,20,-,-,-,-,-,-
903,新北市,2014/05/09,三重,3.8,1.96,-,-,52,-,120.5,75.52,44.98,-,24.15,82.25
904,新北市,2014/05/09,菜寮,-,-,-,-,-,23,-,-,-,-,-,-
905,新北市,2014/05/09,菜寮,2.9,0.94,-,23,33,-,41.02,11.82,29.2,1.52,23.9,82.86
906,新北市,2014/05/09,永和,-,-,-,-,-,18,-,-,-,-,-,-
907,新北市,2014/05/09,永和,2.7,1.49,-,16.7,29,-,63.01,28.78,34.23,1.2,24.1,88.49
908,新北市,2014/05/09,新莊,-,-,-,-,-,24,-,-,-,-,-,-
909,新北市,2014/05/09,新莊,4.1,0.93,-,23.2,35,-,41.7,10.14,31.56,1.83,23.48,88.44
910,新北市,2014/05/09,新店,-,-,-,-,-,15,-,-,-,-,-,-
911,新北市,2014/05/09,新店,2.7,0.71,-,19.1,25,-,32.29,8.71,23.58,1.07,24.92,83.95
912,新北市,2014/05/09,淡水,-,-,-,-,-,16,-,-,-,-,-,-
913,新北市,2014/05/09,淡水,2.3,0.44,-,30.3,34,-,16.16,3.08,13.08,-,-,-
914,新北市,2014/05/09,汐止,-,-,-,-,-,12,-,-,-,-,-,-
915,新北市,2014/05/09,汐止,2.7,0.48,-,19.2,19,-,32.93,8.84,24.09,1.02,23.8,91.87
916,新北市,2014/05/09,土城,-,-,-,-,-,20,-,-,-,-,-,-
917,新北市,2014/05/09,土城,3.3,0.87,-,19.9,38,-,40.78,9.82,30.96,0.95,23.68,83.72
918,新北市,2014/05/09,林口,-,-,-,-,-,23,-,-,-,-,-,-
919,新北市,2014/05/09,林口,2.4,0.48,-,31.4,37,-,23.91,3.99,19.92,1.4,22.09,91.57
920,新北市,2014/05/09,萬里,-,-,-,-,-,11,-,-,-,-,-,-
921,新北市,2014/05/09,萬里,3.1,0.3,-,27.1,24,-,13.03,2.95,10.08,2.07,22.66,90.45
922,新北市,2014/05/08,板橋,-,-,-,-,-,23,-,-,-,-,-,-
923,新北市,2014/05/08,板橋,5.6,0.78,-,19,46,-,38.88,7.37,31.5,1.7,23.99,80.69
924,新北市,2014/05/08,三重,-,-,-,-,-,25,-,-,-,-,-,-
925,新北市,2014/05/08,三重,5.9,1.68,-,-,63,-,110.56,67.97,42.59,-,24.06,76.02
926,新北市,2014/05/08,菜寮,-,-,-,-,-,27,-,-,-,-,-,-
927,新北市,2014/05/08,菜寮,6.6,0.62,-,24.5,40,-,28.58,5.45,23.13,1.95,23.81,75.76
928,新北市,2014/05/08,永和,-,-,-,-,-,22,-,-,-,-,-,-
929,新北市,2014/05/08,永和,5,1.43,-,16.2,41,-,62.92,27.86,35.06,1.48,23.85,83.18
930,新北市,2014/05/08,新莊,-,-,-,-,-,25,-,-,-,-,-,-
931,新北市,2014/05/08,新莊,8.8,0.68,-,22.7,43,-,33.34,6.75,26.59,2.38,23.85,79.59
932,新北市,2014/05/08,新店,-,-,-,-,-,21,-,-,-,-,-,-
933,新北市,2014/05/08,新店,3.3,0.71,-,22.7,36,-,30.29,5.74,24.55,1.3,24.72,78.38
934,新北市,2014/05/08,淡水,-,-,-,-,-,16,-,-,-,-,-,-
935,新北市,2014/05/08,淡水,3.2,0.39,-,33.5,35,-,14.19,2.01,12.18,-,-,-
936,新北市,2014/05/08,汐止,-,-,-,-,-,22,-,-,-,-,-,-
937,新北市,2014/05/08,汐止,4.7,0.59,-,23.4,38,-,32.12,6.15,25.97,1.27,23.52,86.63
938,新北市,2014/05/08,土城,-,-,-,-,-,23,-,-,-,-,-,-
939,新北市,2014/05/08,土城,5.4,0.74,-,23.2,43,-,31.9,5.06,26.84,0.99,23.67,78
940,新北市,2014/05/08,林口,-,-,-,-,-,21,-,-,-,-,-,-
941,新北市,2014/05/08,林口,5.5,0.41,-,34,38,-,19.61,3.13,16.49,1.68,22.32,83.67
942,新北市,2014/05/08,萬里,-,-,-,-,-,16,-,-,-,-,-,-
943,新北市,2014/05/08,萬里,2.2,0.32,-,34.1,32,-,10.17,1.57,8.6,2.37,22.11,87.07
944,新北市,2014/05/07,板橋,-,-,-,-,-,24,-,-,-,-,-,-
945,新北市,2014/05/07,板橋,6.9,0.82,-,15.9,46,-,41.71,9.51,32.19,1.11,21.67,88.11
946,新北市,2014/05/07,三重,-,-,-,-,-,20,-,-,-,-,-,-
947,新北市,2014/05/07,三重,4.8,2.21,-,-,59,-,150.47,102.83,47.64,-,21.84,85.3
948,新北市,2014/05/07,菜寮,-,-,-,-,-,24,-,-,-,-,-,-
949,新北市,2014/05/07,菜寮,4.3,0.8,-,17.1,39,-,40.56,9.23,31.33,1.13,21.47,85.8
950,新北市,2014/05/07,永和,-,-,-,-,-,20,-,-,-,-,-,-
951,新北市,2014/05/07,永和,5.1,1.67,-,11.2,34,-,79.28,38.87,40.41,0.92,21.56,91.63
952,新北市,2014/05/07,新莊,-,-,-,-,-,22,-,-,-,-,-,-
953,新北市,2014/05/07,新莊,7.8,0.73,-,19.5,39,-,39.02,10.34,28.68,1.49,21.31,90.69
954,新北市,2014/05/07,新店,-,-,-,-,-,18,-,-,-,-,-,-
955,新北市,2014/05/07,新店,5.7,0.75,-,14.4,36,-,40.41,7.63,32.77,1.09,22.39,86.83
956,新北市,2014/05/07,淡水,-,-,-,-,-,13,-,-,-,-,-,-
957,新北市,2014/05/07,淡水,2.5,0.49,-,24,32,-,19.7,2.44,17.24,-,-,-
958,新北市,2014/05/07,汐止,-,-,-,-,-,19,-,-,-,-,-,-
959,新北市,2014/05/07,汐止,3.9,0.68,-,16.4,34,-,47.25,11.31,35.93,1.29,21.66,94.36
960,新北市,2014/05/07,土城,-,-,-,-,-,26,-,-,-,-,-,-
961,新北市,2014/05/07,土城,8.5,0.86,-,12.3,47,-,49.79,12.57,37.22,0.93,21.09,86.8
962,新北市,2014/05/07,林口,-,-,-,-,-,21,-,-,-,-,-,-
963,新北市,2014/05/07,林口,3.5,0.41,-,27.7,36,-,29.01,4.72,24.29,0.97,19.92,93.89
964,新北市,2014/05/07,萬里,-,-,-,-,-,13,-,-,-,-,-,-
965,新北市,2014/05/07,萬里,2.2,0.3,-,37.8,39,-,13.01,2.25,10.74,1.91,21.58,90.62
966,新北市,2014/05/06,板橋,-,-,-,-,-,14,-,-,-,-,-,-
967,新北市,2014/05/06,板橋,2.2,0.52,-,37.9,31,-,27.63,2.46,25.16,2.21,18.38,87.18
968,新北市,2014/05/06,三重,-,-,-,-,-,15,-,-,-,-,-,-
969,新北市,2014/05/06,三重,3,1.5,-,-,47,-,92.14,48.43,43.71,-,18.49,83.05
970,新北市,2014/05/06,菜寮,-,-,-,-,-,15,-,-,-,-,-,-
971,新北市,2014/05/06,菜寮,1.8,0.56,-,38.5,26,-,25.59,3.12,22.47,2.33,18.32,83.42
972,新北市,2014/05/06,永和,-,-,-,-,-,13,-,-,-,-,-,-
973,新北市,2014/05/06,永和,2.2,0.59,-,41.3,22,-,28.76,6.53,22.23,2.16,18.04,91.06
974,新北市,2014/05/06,新莊,-,-,-,-,-,15,-,-,-,-,-,-
975,新北市,2014/05/06,新莊,2.1,0.55,-,38.8,30,-,27.67,3.87,23.81,3.04,18.12,88.2
976,新北市,2014/05/06,新店,-,-,-,-,-,14,-,-,-,-,-,-
977,新北市,2014/05/06,新店,2.5,0.5,-,35.5,24,-,25.7,3.84,21.86,1.57,19.24,85.16
978,新北市,2014/05/06,淡水,-,-,-,-,-,12,-,-,-,-,-,-
979,新北市,2014/05/06,淡水,2.1,0.33,-,41.1,29,-,12.33,2.19,10.14,-,-,-
980,新北市,2014/05/06,汐止,-,-,-,-,-,16,-,-,-,-,-,-
981,新北市,2014/05/06,汐止,3.6,0.4,-,33.7,28,-,32.74,3.65,29.08,1.42,17.86,94.95
982,新北市,2014/05/06,土城,-,-,-,-,-,16,-,-,-,-,-,-
983,新北市,2014/05/06,土城,2.3,0.54,-,40.6,30,-,23.72,1.71,22,1.43,17.97,85.22
984,新北市,2014/05/06,林口,-,-,-,-,-,18,-,-,-,-,-,-
985,新北市,2014/05/06,林口,2.8,0.35,-,44.6,32,-,17.85,1.81,16.02,1.99,16.39,92.75
986,新北市,2014/05/06,萬里,-,-,-,-,-,12,-,-,-,-,-,-
987,新北市,2014/05/06,萬里,1.5,0.21,-,61.1,60,-,5.92,0.78,5.13,3,18.43,87.79
988,新北市,2014/05/05,板橋,-,-,-,-,-,17,-,-,-,-,-,-
989,新北市,2014/05/05,板橋,1.6,0.52,-,43.4,38,-,24.27,2.12,22.16,2.32,19.73,82.55
990,新北市,2014/05/05,三重,-,-,-,-,-,16,-,-,-,-,-,-
991,新北市,2014/05/05,三重,2.1,1.55,-,-,52,-,86.75,44.87,41.88,-,19.83,77.76
992,新北市,2014/05/05,菜寮,-,-,-,-,-,16,-,-,-,-,-,-
993,新北市,2014/05/05,菜寮,1.7,0.49,-,46.8,30,-,18.18,2.43,15.78,2.35,19.53,78.22
994,新北市,2014/05/05,永和,-,-,-,-,-,17,-,-,-,-,-,-
995,新北市,2014/05/05,永和,1.5,0.61,-,47.3,34,-,23.11,5.11,18,2.07,19.45,85.58
996,新北市,2014/05/05,新莊,-,-,-,-,-,15,-,-,-,-,-,-
997,新北市,2014/05/05,新莊,1.8,0.45,-,47,35,-,20.63,2.45,18.18,3.57,19.31,82.55
998,新北市,2014/05/05,新店,-,-,-,-,-,16,-,-,-,-,-,-
999,新北市,2014/05/05,新店,1.9,0.38,-,47.9,35,-,15.26,1.43,13.83,1.8,20.35,81.51
1000,新北市,2014/05/05,淡水,-,-,-,-,-,14,-,-,-,-,-,-
1001,新北市,2014/05/05,淡水,1.2,0.25,-,56.3,33,-,4.5,1.19,3.3,-,-,-
1002,新北市,2014/05/05,汐止,-,-,-,-,-,19,-,-,-,-,-,-
1003,新北市,2014/05/05,汐止,1.7,0.31,-,55.7,35,-,14.78,2.24,12.55,2.28,18.99,89.3
1004,新北市,2014/05/05,土城,-,-,-,-,-,17,-,-,-,-,-,-
1005,新北市,2014/05/05,土城,1.7,0.4,-,51.8,40,-,14.75,1.7,13.04,1.65,19.14,82.03
1006,新北市,2014/05/05,林口,-,-,-,-,-,14,-,-,-,-,-,-
1007,新北市,2014/05/05,林口,1.2,0.26,-,58.4,31,-,7.57,0.52,7.02,2.23,17.56,88.19
1008,新北市,2014/05/05,萬里,-,-,-,-,-,17,-,-,-,-,-,-
1009,新北市,2014/05/05,萬里,1.3,0.22,-,68.1,97,-,4.17,1,3.17,7.97,19.06,81.13
1010,新北市,2014/05/04,板橋,-,-,-,-,-,31,-,-,-,-,-,-
1011,新北市,2014/05/04,板橋,1,0.81,-,35.6,53,-,31.58,5.69,25.88,1.44,24.62,72.78
1012,新北市,2014/05/04,三重,-,-,-,-,-,30,-,-,-,-,-,-
1013,新北市,2014/05/04,三重,2.8,1.61,-,-,69,-,101.92,56.41,45.51,-,24.84,67.51
1014,新北市,2014/05/04,菜寮,-,-,-,-,-,30,-,-,-,-,-,-
1015,新北市,2014/05/04,菜寮,2.3,0.68,-,38.6,47,-,24.57,1.92,22.69,1.53,24.53,68.16
1016,新北市,2014/05/04,永和,-,-,-,-,-,30,-,-,-,-,-,-
1017,新北市,2014/05/04,永和,0.9,1,-,35,47,-,37.75,10.96,26.79,1.15,24.31,75.4
1018,新北市,2014/05/04,新莊,-,-,-,-,-,30,-,-,-,-,-,-
1019,新北市,2014/05/04,新莊,2.3,0.79,-,39.8,50,-,25.03,3.71,21.32,1.96,24.25,69.36
1020,新北市,2014/05/04,新店,-,-,-,-,-,29,-,-,-,-,-,-
1021,新北市,2014/05/04,新店,2.2,0.53,-,42.1,52,-,19.35,2.72,16.63,1.57,25.2,70.57
1022,新北市,2014/05/04,淡水,-,-,-,-,-,22,-,-,-,-,-,-
1023,新北市,2014/05/04,淡水,2.2,0.35,-,48.3,44,-,10.12,0.79,9.3,-,-,-
1024,新北市,2014/05/04,汐止,-,-,-,-,-,31,-,-,-,-,-,-
1025,新北市,2014/05/04,汐止,2.9,0.51,-,34.2,48,-,26.23,6.15,20.08,0.87,24.34,76.79
1026,新北市,2014/05/04,土城,-,-,-,-,-,28,-,-,-,-,-,-
1027,新北市,2014/05/04,土城,2,0.67,-,28.2,47,-,29.47,6.74,22.73,0.95,23.65,75.18
1028,新北市,2014/05/04,林口,-,-,-,-,-,33,-,-,-,-,-,-
1029,新北市,2014/05/04,林口,3.1,0.43,-,47.9,52,-,16.4,1.67,14.73,1.36,22.54,80.01
1030,新北市,2014/05/04,萬里,-,-,-,-,-,25,-,-,-,-,-,-
1031,新北市,2014/05/04,萬里,1.8,0.33,-,39.4,51,-,9.59,1.68,7.91,2.34,22.25,81.07
1032,新北市,2014/05/03,板橋,-,-,-,-,-,18,-,-,-,-,-,-
