序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
25,臺北市,2014/09/29,陽明,-,-,-,-,-,26,-,-,-,-,-,-
26,臺北市,2014/09/29,陽明,2.2,0.27,395.21,63.1,32,-,5.44,0.64,4.72,-,24.54,78.94
27,臺北市,2014/09/29,士林,-,-,-,-,-,30,-,-,-,-,-,-
28,臺北市,2014/09/29,士林,5.8,0.52,-,51.3,50,-,-,-,-,1.57,27.93,63.12
29,臺北市,2014/09/28,松山,-,-,-,-,-,21,-,-,-,-,-,-
30,臺北市,2014/09/28,松山,6.4,0.38,413.66,30.9,39,-,18.53,2.72,15.8,2.05,26.92,71.24
31,臺北市,2014/09/28,古亭,-,-,-,-,-,22,-,-,-,-,-,-
32,臺北市,2014/09/28,古亭,4.5,0.38,-,29.4,44,-,17.41,3.14,14.27,2.55,27.54,72.19
33,臺北市,2014/09/28,中山,-,-,-,-,-,21,-,-,-,-,-,-
34,臺北市,2014/09/28,中山,5.2,0.46,-,29.4,56,-,21.45,3.36,18.09,2.36,28.13,69.27
35,臺北市,2014/09/28,大同,-,-,-,-,-,19,-,-,-,-,-,-
36,臺北市,2014/09/28,大同,6.9,1.19,-,-,52,-,62.91,31.57,31.35,-,-,-
37,臺北市,2014/09/28,萬華,-,-,-,-,-,23,-,-,-,-,-,-
38,臺北市,2014/09/28,萬華,5.3,0.4,-,30.2,40,-,23.19,3.32,19.87,2.76,27.7,70.45
39,臺北市,2014/09/28,陽明,-,-,-,-,-,13,-,-,-,-,-,-
40,臺北市,2014/09/28,陽明,1.4,0.18,387.77,45.2,15,-,1.93,0.78,1.12,-,23.29,84.06
41,臺北市,2014/09/28,士林,-,-,-,-,-,23,-,-,-,-,-,-
42,臺北市,2014/09/28,士林,4.7,0.33,-,40.7,37,-,13.76,2.53,11.23,2.09,27.7,65.81
43,臺北市,2014/09/27,松山,-,-,-,-,-,20,-,-,-,-,-,-
44,臺北市,2014/09/27,松山,5.2,0.44,415.31,28.1,41,-,21.93,3.95,17.98,1.87,26.96,70.96
45,臺北市,2014/09/27,古亭,-,-,-,-,-,22,-,-,-,-,-,-
46,臺北市,2014/09/27,古亭,3.3,0.47,-,26.5,47,-,22.11,4.36,17.76,2.13,27.59,72.21
47,臺北市,2014/09/27,中山,-,-,-,-,-,19,-,-,-,-,-,-
48,臺北市,2014/09/27,中山,3.1,0.56,-,25,58,-,27.41,6.12,21.3,2.01,28.17,69.06
49,臺北市,2014/09/27,大同,-,-,-,-,-,17,-,-,-,-,-,-
50,臺北市,2014/09/27,大同,3.9,1.25,-,-,56,-,66.42,31.07,35.35,-,-,-
51,臺北市,2014/09/27,萬華,-,-,-,-,-,22,-,-,-,-,-,-
52,臺北市,2014/09/27,萬華,3.4,0.5,-,28,39,-,26.21,4.36,21.84,2.38,27.86,69.19
53,臺北市,2014/09/27,陽明,-,-,-,-,-,15,-,-,-,-,-,-
54,臺北市,2014/09/27,陽明,2.2,0.18,401.07,43.4,17,-,2.6,0.63,1.93,-,23.13,90.15
55,臺北市,2014/09/27,士林,-,-,-,-,-,22,-,-,-,-,-,-
56,臺北市,2014/09/27,士林,4.6,0.36,-,36.6,36,-,16.8,3.55,13.25,2.15,27.54,67.88
57,臺北市,2014/09/26,松山,-,-,-,-,-,21,-,-,-,-,-,-
58,臺北市,2014/09/26,松山,5,0.38,408.71,32.4,39,-,22.2,3.94,18.26,2.06,27.29,75.73
59,臺北市,2014/09/26,古亭,-,-,-,-,-,22,-,-,-,-,-,-
60,臺北市,2014/09/26,古亭,5.3,0.42,-,26.8,43,-,24.76,4.53,20.23,2.51,27.93,77.94
61,臺北市,2014/09/26,中山,-,-,-,-,-,20,-,-,-,-,-,-
62,臺北市,2014/09/26,中山,4.1,0.54,-,28.7,55,-,26.6,5.5,21.09,2.46,28.29,74.61
63,臺北市,2014/09/26,大同,-,-,-,-,-,17,-,-,-,-,-,-
64,臺北市,2014/09/26,大同,6,1.46,-,-,53,-,79.31,42.93,36.38,-,-,-
65,臺北市,2014/09/26,萬華,-,-,-,-,-,21,-,-,-,-,-,-
66,臺北市,2014/09/26,萬華,4.8,0.42,-,29.4,37,-,28.48,5.17,23.32,2.79,27.98,75.31
67,臺北市,2014/09/26,陽明,-,-,-,-,-,13,-,-,-,-,-,-
68,臺北市,2014/09/26,陽明,1.9,0.17,393.52,44.8,16,-,4.18,1.03,3.16,-,22.73,96.8
69,臺北市,2014/09/26,士林,-,-,-,-,-,22,-,-,-,-,-,-
70,臺北市,2014/09/26,士林,4.7,0.26,-,43.7,35,-,11.99,1.84,10.14,2.33,27.91,72.45
71,臺北市,2014/09/25,松山,-,-,-,-,-,15,-,-,-,-,-,-
72,臺北市,2014/09/25,松山,4.5,0.4,419.12,21.9,30,-,22,5.07,16.93,1.77,27.42,79.04
73,臺北市,2014/09/25,古亭,-,-,-,-,-,13,-,-,-,-,-,-
74,臺北市,2014/09/25,古亭,3.5,0.44,-,19.3,33,-,22.9,6.35,16.54,2.06,27.72,82.61
75,臺北市,2014/09/25,中山,-,-,-,-,-,17,-,-,-,-,-,-
76,臺北市,2014/09/25,中山,7.5,0.58,-,14.7,47,-,31.82,10.03,21.8,1.98,28.19,78.39
77,臺北市,2014/09/25,大同,-,-,-,-,-,12,-,-,-,-,-,-
78,臺北市,2014/09/25,大同,8.4,1.69,-,-,47,-,79.52,47.72,31.8,-,-,-
79,臺北市,2014/09/25,萬華,-,-,-,-,-,15,-,-,-,-,-,-
80,臺北市,2014/09/25,萬華,5.3,0.48,-,18.5,30,-,30.32,7.52,22.8,2.14,28,78.09
81,臺北市,2014/09/25,陽明,-,-,-,-,-,5,-,-,-,-,-,-
82,臺北市,2014/09/25,陽明,1.4,0.13,392.05,34.4,8,-,2.57,0.65,1.88,-,22.99,98.33
83,臺北市,2014/09/25,士林,-,-,-,-,-,13,-,-,-,-,-,-
84,臺北市,2014/09/25,士林,3,0.34,-,28.3,27,-,15.72,3.01,12.7,1.69,27.83,77.09
85,臺北市,2014/09/24,松山,-,-,-,-,-,23,-,-,-,-,-,-
86,臺北市,2014/09/24,松山,2.5,0.81,440.08,16.9,39,-,37.95,9.65,28.29,0.99,26.99,86.75
87,臺北市,2014/09/24,古亭,-,-,-,-,-,21,-,-,-,-,-,-
88,臺北市,2014/09/24,古亭,2.3,0.81,-,16.2,43,-,35.63,9.68,25.95,1.29,27,93.46
89,臺北市,2014/09/24,中山,-,-,-,-,-,23,-,-,-,-,-,-
90,臺北市,2014/09/24,中山,2.3,0.98,-,15.1,56,-,42.28,11.37,30.92,1.49,27.97,83.89
91,臺北市,2014/09/24,大同,-,-,-,-,-,19,-,-,-,-,-,-
92,臺北市,2014/09/24,大同,4.3,2.38,-,-,51,-,99.72,61.3,38.42,-,-,-
93,臺北市,2014/09/24,萬華,-,-,-,-,-,18,-,-,-,-,-,-
94,臺北市,2014/09/24,萬華,2.2,0.79,-,20.5,32,-,33.6,6.77,26.83,1.07,27.73,84.47
95,臺北市,2014/09/24,陽明,-,-,-,-,-,9,-,-,-,-,-,-
96,臺北市,2014/09/24,陽明,1,0.17,398.82,28.7,11,-,4.34,0.93,3.4,-,22.77,99
97,臺北市,2014/09/24,士林,-,-,-,-,-,20,-,-,-,-,-,-
98,臺北市,2014/09/24,士林,2.3,0.59,-,20.7,35,-,26.97,4.07,22.88,1.48,27.45,82.61
99,臺北市,2014/09/23,松山,-,-,-,-,-,26,-,-,-,-,-,-
100,臺北市,2014/09/23,松山,3.3,0.76,440.92,29.3,46,-,34.93,4.84,30.09,1.27,28.07,78.04
101,臺北市,2014/09/23,古亭,-,-,-,-,-,28,-,-,-,-,-,-
102,臺北市,2014/09/23,古亭,4,0.89,-,20.5,51,-,37.3,7.54,29.75,1.43,27.92,85.85
103,臺北市,2014/09/23,中山,-,-,-,-,-,27,-,-,-,-,-,-
104,臺北市,2014/09/23,中山,4.8,0.96,-,22.9,69,-,45.07,8.66,36.4,1.26,28.85,78.07
105,臺北市,2014/09/23,大同,-,-,-,-,-,27,-,-,-,-,-,-
106,臺北市,2014/09/23,大同,5.9,2.16,-,-,68,-,96.41,45.8,50.62,-,-,-
107,臺北市,2014/09/23,萬華,-,-,-,-,-,28,-,-,-,-,-,-
108,臺北市,2014/09/23,萬華,3.9,0.9,-,23.7,43,-,40.75,4.89,35.86,1.04,28.67,78.86
109,臺北市,2014/09/23,陽明,-,-,-,-,-,21,-,-,-,-,-,-
110,臺北市,2014/09/23,陽明,1.5,0.28,406.83,45.8,23,-,5.99,0.99,5.01,-,23.32,98.69
111,臺北市,2014/09/23,士林,-,-,-,-,-,25,-,-,-,-,-,-
112,臺北市,2014/09/23,士林,3.5,0.61,-,37.7,44,-,24.13,2.11,22.01,1.55,28.32,77.29
113,臺北市,2014/09/22,松山,-,-,-,-,-,9,-,-,-,-,-,-
114,臺北市,2014/09/22,松山,2.7,0.58,417.97,22.6,22,-,31.74,7.91,23.83,2.21,27.07,79.87
115,臺北市,2014/09/22,古亭,-,-,-,-,-,11,-,-,-,-,-,-
116,臺北市,2014/09/22,古亭,2.7,0.53,-,21.2,32,-,25.95,4.75,21.2,2.07,27.18,86.76
117,臺北市,2014/09/22,中山,-,-,-,-,-,12,-,-,-,-,-,-
118,臺北市,2014/09/22,中山,3.4,0.88,-,17.5,41,-,40.92,14.86,26.05,1.73,27.68,81.11
119,臺北市,2014/09/22,大同,-,-,-,-,-,7,-,-,-,-,-,-
120,臺北市,2014/09/22,大同,3.4,1.35,-,-,40,-,48.41,20.3,28.1,-,-,-
121,臺北市,2014/09/22,萬華,-,-,-,-,-,9,-,-,-,-,-,-
122,臺北市,2014/09/22,萬華,4.1,0.63,-,23.1,25,-,26.52,4.33,22.2,1.66,27.51,82.05
123,臺北市,2014/09/22,陽明,-,-,-,-,-,8,-,-,-,-,-,-
124,臺北市,2014/09/22,陽明,1.7,0.16,399.41,39.6,10,-,4.23,0.33,3.86,-,22.22,99
125,臺北市,2014/09/22,士林,-,-,-,-,-,8,-,-,-,-,-,-
126,臺北市,2014/09/22,士林,2,0.35,-,30.7,26,-,14.91,1.35,13.54,2.36,26.55,81.54
127,臺北市,2014/09/21,松山,-,-,-,-,-,6,-,-,-,-,-,-
128,臺北市,2014/09/21,松山,0.2,0.2,403.54,26.7,15,-,9.67,2.39,7.27,2.79,29.12,63.74
129,臺北市,2014/09/21,古亭,-,-,-,-,-,6,-,-,-,-,-,-
130,臺北市,2014/09/21,古亭,1.4,0.19,-,21.9,21,-,11.37,2.82,8.55,3.94,29.23,69.23
131,臺北市,2014/09/21,中山,-,-,-,-,-,7,-,-,-,-,-,-
132,臺北市,2014/09/21,中山,0.6,0.26,-,21.1,31,-,14.92,4.66,10.26,3.65,29.95,64.35
133,臺北市,2014/09/21,大同,-,-,-,-,-,2,-,-,-,-,-,-
134,臺北市,2014/09/21,大同,1.9,0.68,-,-,33,-,40.82,22.94,17.88,-,-,-
135,臺北市,2014/09/21,萬華,-,-,-,-,-,4,-,-,-,-,-,-
136,臺北市,2014/09/21,萬華,0.6,0.23,-,21.3,14,-,13.95,2.94,11.01,3.33,29.6,65.32
137,臺北市,2014/09/21,陽明,-,-,-,-,-,3,-,-,-,-,-,-
138,臺北市,2014/09/21,陽明,1.7,0.1,400.13,30.5,5,-,-,-,-,-,23.69,89.91
139,臺北市,2014/09/21,士林,-,-,-,-,-,5,-,-,-,-,-,-
140,臺北市,2014/09/21,士林,2.1,0.14,-,30.9,20,-,6.54,1.71,4.83,5.01,29.31,64.61
141,臺北市,2014/09/20,松山,-,-,-,-,-,6,-,-,-,-,-,-
142,臺北市,2014/09/20,松山,-,0.21,401.57,21.7,18,-,11.19,3.18,8,2.53,31,59.8
143,臺北市,2014/09/20,古亭,-,-,-,-,-,6,-,-,-,-,-,-
144,臺北市,2014/09/20,古亭,1.4,0.21,-,19.8,27,-,10.69,3.32,7.37,3.88,31.47,62.01
145,臺北市,2014/09/20,中山,-,-,-,-,-,9,-,-,-,-,-,-
146,臺北市,2014/09/20,中山,1.3,0.36,-,16.7,34,-,20.05,7.76,12.29,3.05,31.86,59.98
147,臺北市,2014/09/20,大同,-,-,-,-,-,5,-,-,-,-,-,-
148,臺北市,2014/09/20,大同,2.2,0.82,-,-,36,-,44.59,26.56,18.03,-,-,-
149,臺北市,2014/09/20,萬華,-,-,-,-,-,8,-,-,-,-,-,-
150,臺北市,2014/09/20,萬華,1.7,0.27,-,17.1,21,-,18.28,5.9,12.38,3.17,31.53,60.72
151,臺北市,2014/09/20,陽明,-,-,-,-,-,4,-,-,-,-,-,-
152,臺北市,2014/09/20,陽明,2.3,0.09,394.85,24,7,-,2.71,1.04,1.67,-,23.95,97.3
153,臺北市,2014/09/20,士林,-,-,-,-,-,8,-,-,-,-,-,-
154,臺北市,2014/09/20,士林,1.6,0.16,-,26.3,21,-,7.59,2.51,5.08,3.51,31.04,62.39
155,臺北市,2014/09/19,松山,-,-,-,-,-,10,-,-,-,-,-,-
156,臺北市,2014/09/19,松山,3.2,0.3,401.97,23,23,-,15.83,5,10.84,2.62,30.76,63.48
157,臺北市,2014/09/19,古亭,-,-,-,-,-,12,-,-,-,-,-,-
158,臺北市,2014/09/19,古亭,1.2,0.28,-,20.3,32,-,14.17,4.16,10,3.91,31.17,65.21
159,臺北市,2014/09/19,中山,-,-,-,-,-,14,-,-,-,-,-,-
160,臺北市,2014/09/19,中山,1.4,0.47,-,18,43,-,22.71,8.65,14.07,2.96,31.47,64.3
161,臺北市,2014/09/19,大同,-,-,-,-,-,10,-,-,-,-,-,-
162,臺北市,2014/09/19,大同,2.4,0.97,-,-,40,-,57.2,36.5,20.69,-,-,-
163,臺北市,2014/09/19,萬華,-,-,-,-,-,13,-,-,-,-,-,-
164,臺北市,2014/09/19,萬華,2.5,0.33,-,19.1,25,-,22.48,7.69,14.79,3.72,31.14,64.91
165,臺北市,2014/09/19,陽明,-,-,-,-,-,10,-,-,-,-,-,-
166,臺北市,2014/09/19,陽明,3.3,0.1,391.05,27,12,-,4.22,1.34,2.89,-,23.93,97.97
167,臺北市,2014/09/19,士林,-,-,-,-,-,13,-,-,-,-,-,-
168,臺北市,2014/09/19,士林,1.9,0.19,-,29.1,26,-,8.95,2.54,6.4,3.6,30.73,65.31
169,臺北市,2014/09/18,松山,-,-,-,-,-,9,-,-,-,-,-,-
170,臺北市,2014/09/18,松山,2.5,0.29,404.5,16.5,19,-,16.69,5.26,11.43,2.06,30.57,65.68
171,臺北市,2014/09/18,古亭,-,-,-,-,-,9,-,-,-,-,-,-
172,臺北市,2014/09/18,古亭,1.5,0.28,-,15.1,29,-,15.88,4.96,10.92,3.18,31.18,67.32
173,臺北市,2014/09/18,中山,-,-,-,-,-,12,-,-,-,-,-,-
174,臺北市,2014/09/18,中山,3.8,0.46,-,13.2,40,-,25.32,9.06,16.26,2.9,31.53,65.39
175,臺北市,2014/09/18,大同,-,-,-,-,-,8,-,-,-,-,-,-
176,臺北市,2014/09/18,大同,3.9,1.02,-,-,39,-,59.49,38.54,20.96,-,-,-
177,臺北市,2014/09/18,萬華,-,-,-,-,-,10,-,-,-,-,-,-
178,臺北市,2014/09/18,萬華,2.5,0.32,-,14.2,21,-,22.62,7.57,15.05,3.19,31.11,66.78
179,臺北市,2014/09/18,陽明,-,-,-,-,-,8,-,-,-,-,-,-
180,臺北市,2014/09/18,陽明,5.4,0.1,394.9,22.1,10,-,-,-,-,-,24.3,95.96
181,臺北市,2014/09/18,士林,-,-,-,-,-,13,-,-,-,-,-,-
182,臺北市,2014/09/18,士林,3.9,0.2,-,23.6,24,-,10.61,2.84,7.76,3.13,30.65,66.21
183,臺北市,2014/09/17,松山,-,-,-,-,-,20,-,-,-,-,-,-
184,臺北市,2014/09/17,松山,6.7,0.41,422.6,27.5,37,-,22.34,5.54,16.8,1.95,30.74,67.06
185,臺北市,2014/09/17,古亭,-,-,-,-,-,18,-,-,-,-,-,-
186,臺北市,2014/09/17,古亭,5.9,0.43,-,22.6,42,-,24.18,6.72,17.46,2.38,30.94,70.93
187,臺北市,2014/09/17,中山,-,-,-,-,-,18,-,-,-,-,-,-
188,臺北市,2014/09/17,中山,5.4,0.55,-,23.6,56,-,29.03,8.52,20.51,2.09,31.75,65.62
189,臺北市,2014/09/17,大同,-,-,-,-,-,17,-,-,-,-,-,-
190,臺北市,2014/09/17,大同,5.9,1.5,-,-,53,-,68.85,38.49,30.36,-,-,-
191,臺北市,2014/09/17,萬華,-,-,-,-,-,22,-,-,-,-,-,-
192,臺北市,2014/09/17,萬華,4.6,0.44,-,27.5,40,-,25.37,6.5,18.87,2.23,31.3,67.41
193,臺北市,2014/09/17,陽明,-,-,-,-,-,18,-,-,-,-,-,-
194,臺北市,2014/09/17,陽明,5.1,0.14,398.76,38.2,22,-,-,-,-,-,25.19,94.99
195,臺北市,2014/09/17,士林,-,-,-,-,-,25,-,-,-,-,-,-
196,臺北市,2014/09/17,士林,8.5,0.38,-,31.6,46,-,22.34,5.12,17.22,1.89,30.86,68.35
197,臺北市,2014/09/16,松山,-,-,-,-,-,17,-,-,-,-,-,-
198,臺北市,2014/09/16,松山,3.6,0.42,417.87,35.6,37,-,23.98,5.42,18.56,1.63,31.89,60.17
199,臺北市,2014/09/16,古亭,-,-,-,-,-,15,-,-,-,-,-,-
200,臺北市,2014/09/16,古亭,2.8,0.51,-,34.5,44,-,24.05,5.35,18.7,1.97,32.13,63.76
201,臺北市,2014/09/16,中山,-,-,-,-,-,20,-,-,-,-,-,-
202,臺北市,2014/09/16,中山,3.9,0.65,-,34.3,60,-,30.48,5.66,24.82,1.86,32.63,61.45
203,臺北市,2014/09/16,大同,-,-,-,-,-,15,-,-,-,-,-,-
204,臺北市,2014/09/16,大同,4.4,1.81,-,-,57,-,65.88,35.64,30.25,-,-,-
205,臺北市,2014/09/16,萬華,-,-,-,-,-,19,-,-,-,-,-,-
206,臺北市,2014/09/16,萬華,3.1,0.53,-,38.2,40,-,24.33,3.93,20.4,1.52,32.57,61.34
207,臺北市,2014/09/16,陽明,-,-,-,-,-,14,-,-,-,-,-,-
208,臺北市,2014/09/16,陽明,2.4,0.16,406.97,44.8,20,-,-,-,-,-,25.76,93.59
209,臺北市,2014/09/16,士林,-,-,-,-,-,21,-,-,-,-,-,-
210,臺北市,2014/09/16,士林,3.7,0.34,-,47.7,46,-,15.65,2.43,13.2,2.1,31.95,64.43
211,臺北市,2014/09/15,松山,-,-,-,-,-,6,-,-,-,-,-,-
212,臺北市,2014/09/15,松山,0.5,0.19,400.46,18,23,-,11.46,4.76,6.7,2.81,31.57,60.69
213,臺北市,2014/09/15,古亭,-,-,-,-,-,5,-,-,-,-,-,-
214,臺北市,2014/09/15,古亭,1.4,0.2,-,16.5,30,-,10.48,4.14,6.34,4.53,32.02,63.22
215,臺北市,2014/09/15,中山,-,-,-,-,-,8,-,-,-,-,-,-
216,臺北市,2014/09/15,中山,1.4,0.28,-,14.6,40,-,14.17,4.78,9.38,3.98,32.24,61.73
217,臺北市,2014/09/15,大同,-,-,-,-,-,5,-,-,-,-,-,-
218,臺北市,2014/09/15,大同,2.8,1.26,-,-,38,-,58.2,41.04,17.17,-,-,-
219,臺北市,2014/09/15,萬華,-,-,-,-,-,6,-,-,-,-,-,-
220,臺北市,2014/09/15,萬華,2,0.26,-,14.5,20,-,16.08,5.75,10.33,3.57,32.17,61.68
221,臺北市,2014/09/15,陽明,-,-,-,-,-,4,-,-,-,-,-,-
222,臺北市,2014/09/15,陽明,1.5,0.05,397.69,21,7,-,3.11,1.45,1.66,-,25.41,91.85
223,臺北市,2014/09/15,士林,-,-,-,-,-,6,-,-,-,-,-,-
224,臺北市,2014/09/15,士林,1.1,0.13,-,21.7,24,-,6.02,1.44,4.59,5.09,31.75,62.31
225,臺北市,2014/09/14,松山,-,-,-,-,-,13,-,-,-,-,-,-
226,臺北市,2014/09/14,松山,2.1,0.25,405.08,23.2,20,-,12.44,3.17,9.28,2.47,29.98,71.9
227,臺北市,2014/09/14,古亭,-,-,-,-,-,10,-,-,-,-,-,-
228,臺北市,2014/09/14,古亭,2,0.24,-,18.1,28,-,12.5,3.77,8.73,3.44,30.53,72.78
229,臺北市,2014/09/14,中山,-,-,-,-,-,14,-,-,-,-,-,-
230,臺北市,2014/09/14,中山,5.7,0.34,-,18.8,39,-,19.3,6.31,12.99,2.76,30.67,72.14
231,臺北市,2014/09/14,大同,-,-,-,-,-,12,-,-,-,-,-,-
232,臺北市,2014/09/14,大同,5.3,0.65,-,-,37,-,35.97,19.6,16.37,-,-,-
233,臺北市,2014/09/14,萬華,-,-,-,-,-,13,-,-,-,-,-,-
234,臺北市,2014/09/14,萬華,3,0.28,-,19.6,22,-,19.8,6.28,13.52,3.52,30.47,72.62
235,臺北市,2014/09/14,陽明,-,-,-,-,-,7,-,-,-,-,-,-
236,臺北市,2014/09/14,陽明,2,0.08,393.3,24.2,8,-,2.39,1.42,0.95,-,24.04,97.37
237,臺北市,2014/09/14,士林,-,-,-,-,-,16,-,-,-,-,-,-
238,臺北市,2014/09/14,士林,4,0.16,-,24.9,22,-,7.12,1.39,5.73,3.21,30.33,68.53
239,臺北市,2014/09/13,松山,-,-,-,-,-,11,-,-,-,-,-,-
240,臺北市,2014/09/13,松山,8.7,0.37,421.86,23.5,23,-,21.7,5.04,16.66,1.68,30.41,65.38
241,臺北市,2014/09/13,古亭,-,-,-,-,-,12,-,-,-,-,-,-
242,臺北市,2014/09/13,古亭,4.6,0.37,-,22.2,30,-,21.31,4.98,16.33,1.86,30.58,69.08
243,臺北市,2014/09/13,中山,-,-,-,-,-,14,-,-,-,-,-,-
244,臺北市,2014/09/13,中山,6.5,0.54,-,21.3,45,-,29.39,7.03,22.36,1.65,31.12,65.36
245,臺北市,2014/09/13,大同,-,-,-,-,-,11,-,-,-,-,-,-
246,臺北市,2014/09/13,大同,5.8,1.38,-,-,43,-,60.84,33.22,27.61,-,-,-
247,臺北市,2014/09/13,萬華,-,-,-,-,-,16,-,-,-,-,-,-
248,臺北市,2014/09/13,萬華,4.5,0.49,-,24.6,27,-,26.82,5.3,21.51,1.56,31.1,65.74
249,臺北市,2014/09/13,陽明,-,-,-,-,-,10,-,-,-,-,-,-
250,臺北市,2014/09/13,陽明,2.8,0.11,-,32.3,12,-,6.88,3.22,3.66,-,24.82,96.1
251,臺北市,2014/09/13,士林,-,-,-,-,-,15,-,-,-,-,-,-
252,臺北市,2014/09/13,士林,4,0.35,-,25,32,-,20.82,5.92,14.9,1.87,30.53,68.14
253,臺北市,2014/09/12,松山,-,-,-,-,-,18,-,-,-,-,-,-
254,臺北市,2014/09/12,松山,2.5,0.64,427.2,15.9,31,-,37.24,14.28,22.97,1.3,29.61,73.02
255,臺北市,2014/09/12,古亭,-,-,-,-,-,17,-,-,-,-,-,-
256,臺北市,2014/09/12,古亭,3,0.54,-,17.4,46,-,26.73,7.76,18.97,1.76,30.28,72.33
257,臺北市,2014/09/12,中山,-,-,-,-,-,21,-,-,-,-,-,-
258,臺北市,2014/09/12,中山,4,0.73,-,16.9,51,-,38.47,12.88,25.59,1.58,30.78,70.06
259,臺北市,2014/09/12,大同,-,-,-,-,-,15,-,-,-,-,-,-
260,臺北市,2014/09/12,大同,5.1,1.94,-,-,49,-,90.16,54.94,35.22,-,-,-
261,臺北市,2014/09/12,萬華,-,-,-,-,-,19,-,-,-,-,-,-
262,臺北市,2014/09/12,萬華,3.1,0.58,-,19,36,-,29.83,6.36,23.47,1.42,30.85,68.99
263,臺北市,2014/09/12,陽明,-,-,-,-,-,17,-,-,-,-,-,-
264,臺北市,2014/09/12,陽明,2.4,0.17,406.95,32.7,20,-,7.75,1.88,5.88,-,24.45,98.53
265,臺北市,2014/09/12,士林,-,-,-,-,-,22,-,-,-,-,-,-
266,臺北市,2014/09/12,士林,4.2,0.39,-,24.5,34,-,21.4,4.59,16.81,1.58,30.25,70.3
267,臺北市,2014/09/11,松山,-,-,-,-,-,14,-,-,-,-,-,-
268,臺北市,2014/09/11,松山,2.8,0.35,415.1,15.5,24,-,22.44,9.37,13.07,1.28,30.18,67.13
269,臺北市,2014/09/11,古亭,-,-,-,-,-,12,-,-,-,-,-,-
270,臺北市,2014/09/11,古亭,2,0.42,-,19.2,33,-,22.29,7.59,14.7,1.83,30.43,70.17
271,臺北市,2014/09/11,中山,-,-,-,-,-,14,-,-,-,-,-,-
272,臺北市,2014/09/11,中山,2.5,0.56,-,18.3,43,-,29.26,9.87,19.39,1.76,30.87,67.18
273,臺北市,2014/09/11,大同,-,-,-,-,-,13,-,-,-,-,-,-
