序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
48,臺北市,2005/04/24,陽明,1.6,0.29,381.76,53.3,-,14,-,3.31,1.03,2.26,-,-,-,17.92,-,94.0,53.0,-
49,臺北市,2005/04/24,士林,3.3,0.53,-,32.6,-,28,-,-,-,-,-,-,-,24.05,-,81.03,45.0,-
50,臺北市,2005/04/23,松山,4.1,0.91,412.76,19.6,-,67,-,42.12,10.87,31.25,-,-,-,24.02,-,79.56,58.0,-
51,臺北市,2005/04/23,古亭,4.4,0.92,-,18.5,-,55,31.0,47.49,12.04,35.45,2.36,0.359,2.0,22.87,-,84.16,52.0,-
52,臺北市,2005/04/23,中山,4.6,1.13,-,15.0,-,71,-,53.61,16.14,37.47,-,-,-,23.6,-,78.67,60.0,-
53,臺北市,2005/04/23,大同,6.5,1.34,-,9.6,-,83,-,101.88,55.78,46.1,-,-,-,23.55,-,-,66.0,-
54,臺北市,2005/04/23,萬華,4.9,0.98,-,20.6,-,64,-,37.2,8.61,28.58,-,-,-,24.67,-,81.52,57.0,-
55,臺北市,2005/04/23,陽明,0.7,0.28,383.21,49.8,-,19,-,2.76,0.55,2.17,-,-,-,17.28,-,92.0,53.0,-
56,臺北市,2005/04/23,士林,4.1,0.68,-,25.0,-,62,-,37.77,5.17,32.6,-,-,-,23.59,-,81.21,56.0,-
57,臺北市,2005/04/22,松山,8.9,1.08,428.44,28.1,-,90,-,52.5,14.85,37.64,-,-,-,26.05,-,72.66,70.0,-
58,臺北市,2005/04/22,古亭,7.2,1.18,-,25.5,-,82,48.0,56.37,13.59,42.77,2.464,0.443,2.02,25.06,-,76.31,73.0,-
59,臺北市,2005/04/22,中山,6.7,1.3,-,14.5,-,77,-,59.36,15.83,43.53,-,-,-,25.91,-,70.54,64.0,-
60,臺北市,2005/04/22,大同,6.9,1.36,-,18.8,-,92,-,81.66,34.22,47.44,-,-,-,26.17,-,-,71.0,-
61,臺北市,2005/04/22,萬華,6.1,1.25,-,29.1,-,86,-,43.62,7.93,35.69,-,-,-,27.06,-,72.67,81.0,-
62,臺北市,2005/04/22,陽明,1.9,0.43,388.5,66.3,-,63,-,4.47,0.74,3.72,-,-,-,19.32,-,86.0,71.0,-
63,臺北市,2005/04/22,士林,6.3,0.77,-,30.2,-,64,-,31.52,3.96,27.54,-,-,-,25.81,-,75.46,59.0,-
64,臺北市,2005/04/21,松山,10.0,1.33,429.45,40.1,-,112,-,61.28,11.98,49.3,-,-,-,26.09,-,68.49,144.0,-
65,臺北市,2005/04/21,古亭,7.8,1.36,-,39.3,-,94,64.0,60.17,11.58,48.59,2.669,0.562,2.11,24.7,-,74.23,120.0,-
66,臺北市,2005/04/21,中山,8.8,1.5,-,23.9,-,105,-,66.12,15.37,50.74,-,-,-,25.61,-,67.72,78.0,-
67,臺北市,2005/04/21,大同,8.1,1.64,-,22.9,-,111,-,100.88,41.79,59.09,-,-,-,25.93,-,-,80.0,-
68,臺北市,2005/04/21,萬華,6.4,1.34,-,31.9,-,97,-,46.23,6.92,39.32,-,-,-,26.47,-,71.67,83.0,-
69,臺北市,2005/04/21,陽明,2.3,0.42,386.12,65.2,-,48,-,5.26,0.94,4.31,-,-,-,19.92,-,82.0,71.0,-
70,臺北市,2005/04/21,士林,5.8,0.97,-,31.1,-,81,-,41.57,6.81,34.76,-,-,-,25.57,-,71.12,66.0,-
71,臺北市,2005/04/20,松山,5.9,0.99,417.81,25.0,-,96,-,48.33,14.65,33.68,-,-,-,23.48,-,71.09,73.0,-
72,臺北市,2005/04/20,古亭,4.4,0.87,-,25.3,-,72,46.0,39.42,8.29,31.13,2.261,0.283,1.98,22.61,-,74.68,61.0,-
73,臺北市,2005/04/20,中山,6.0,1.28,-,12.1,-,85,48.0,60.53,19.26,41.27,-,-,-,23.4,-,68.74,68.0,-
74,臺北市,2005/04/20,大同,6.3,1.43,-,14.8,-,93,-,78.74,33.87,44.87,-,-,-,23.44,-,-,72.0,-
75,臺北市,2005/04/20,萬華,6.4,1.08,-,22.8,-,83,-,39.78,8.6,31.18,-,-,-,24.52,-,71.87,66.0,-
76,臺北市,2005/04/20,陽明,2.9,0.4,387.99,60.5,-,47,-,5.39,1.07,4.32,-,-,-,16.4,-,85.0,68.0,-
77,臺北市,2005/04/20,士林,3.7,0.73,-,33.3,-,72,-,31.08,5.72,25.33,-,-,-,23.18,-,70.22,61.0,-
78,臺北市,2005/04/19,松山,6.6,0.95,412.49,35.6,-,57,-,47.88,15.67,32.21,-,-,-,26.48,-,68.82,120.0,-
79,臺北市,2005/04/19,古亭,6.0,1.0,-,33.1,-,64,37.0,47.94,11.36,36.58,2.426,0.449,1.98,25.52,-,70.44,83.0,-
80,臺北市,2005/04/19,中山,5.7,1.29,-,19.2,-,57,34.0,61.06,21.06,40.0,-,-,-,26.21,-,65.32,56.0,-
81,臺北市,2005/04/19,大同,5.9,1.22,-,20.5,-,58,-,77.2,32.58,44.62,-,-,-,26.33,-,-,54.0,-
82,臺北市,2005/04/19,萬華,5.5,1.03,-,32.9,-,63,-,38.52,6.4,32.12,-,-,-,27.5,-,68.26,83.0,-
83,臺北市,2005/04/19,陽明,2.0,0.36,385.33,53.4,-,21,-,4.92,1.08,3.82,-,-,-,19.68,-,83.0,61.0,-
84,臺北市,2005/04/19,士林,3.8,0.66,-,26.7,-,44,-,34.91,6.41,28.51,-,-,-,26.04,-,69.3,58.0,-
85,臺北市,2005/04/18,松山,3.5,0.72,408.15,23.8,-,54,-,35.56,10.94,24.62,-,-,-,25.27,-,72.12,52.0,-
86,臺北市,2005/04/18,古亭,3.9,0.78,-,22.8,-,47,29.0,38.47,9.98,28.49,2.194,0.264,1.93,24.59,-,73.48,47.0,-
87,臺北市,2005/04/18,中山,4.3,1.04,-,15.1,-,55,30.0,47.3,15.55,31.75,-,-,-,25.11,-,69.73,52.0,-
88,臺北市,2005/04/18,大同,4.8,1.22,-,16.1,-,66,-,70.31,33.2,37.11,-,-,-,25.61,-,-,58.0,-
89,臺北市,2005/04/18,萬華,2.9,0.84,-,26.9,-,52,-,27.87,5.09,22.78,-,-,-,26.48,-,69.82,61.0,-
90,臺北市,2005/04/18,陽明,1.1,0.36,383.26,56.6,-,38,-,2.91,1.09,1.82,-,-,-,18.62,-,88.0,65.0,-
91,臺北市,2005/04/18,士林,3.3,0.61,-,23.5,-,52,-,34.5,6.02,28.49,-,-,-,25.12,-,72.87,51.0,-
92,臺北市,2005/04/17,松山,4.3,0.65,397.2,35.0,-,73,-,33.5,5.01,28.5,-,-,-,24.55,-,67.84,62.0,-
93,臺北市,2005/04/17,古亭,4.3,0.86,-,32.0,-,68,43.0,44.86,8.71,36.15,2.269,0.298,1.97,23.79,-,69.68,64.0,-
94,臺北市,2005/04/17,中山,5.2,0.94,-,22.0,-,71,43.0,47.21,11.06,36.15,-,-,-,24.15,-,66.13,60.0,-
95,臺北市,2005/04/17,大同,5.9,1.11,-,20.1,-,83,-,76.83,30.74,46.09,-,-,-,24.49,-,-,66.0,-
96,臺北市,2005/04/17,萬華,3.7,0.87,-,36.4,-,67,-,32.27,3.95,28.31,-,-,-,25.48,-,67.35,62.0,-
97,臺北市,2005/04/17,陽明,2.2,0.42,384.86,66.5,-,58,-,5.4,0.96,4.44,-,-,-,16.95,-,88.0,72.0,-
98,臺北市,2005/04/17,士林,3.0,0.61,-,39.3,-,74,-,29.42,1.53,27.91,-,-,-,24.36,-,68.13,62.0,-
99,臺北市,2005/04/16,松山,5.3,0.57,394.67,46.6,-,100,-,30.11,1.64,28.45,-,-,-,23.43,-,57.2,75.0,-
100,臺北市,2005/04/16,古亭,4.1,0.55,-,51.2,-,79,38.0,27.19,3.52,23.68,2.03,0.143,1.89,22.96,-,58.74,64.0,-
101,臺北市,2005/04/16,中山,5.7,0.71,-,36.6,-,87,37.0,33.5,5.04,28.45,-,-,-,23.26,-,55.01,68.0,-
102,臺北市,2005/04/16,大同,5.7,0.89,-,37.9,-,95,-,50.2,13.45,36.75,-,-,-,23.67,-,-,72.0,-
103,臺北市,2005/04/16,萬華,4.9,0.61,-,52.8,-,88,-,21.74,1.55,20.19,-,-,-,24.68,-,56.27,69.0,-
104,臺北市,2005/04/16,陽明,6.2,0.3,382.02,72.8,-,64,-,5.36,0.84,4.51,-,-,-,15.34,-,79.0,70.0,-
105,臺北市,2005/04/16,士林,5.6,-,-,61.9,-,77,-,-,-,-,-,-,-,23.38,-,57.55,64.0,-
106,臺北市,2005/04/15,松山,8.4,0.87,400.63,39.8,-,139,-,45.22,7.07,38.13,-,-,-,22.84,-,59.64,94.0,-
107,臺北市,2005/04/15,古亭,8.2,0.73,-,43.6,-,116,58.0,43.38,7.33,36.05,2.151,0.243,1.91,22.4,-,60.78,83.0,-
108,臺北市,2005/04/15,中山,7.0,1.0,-,33.1,-,128,59.0,44.95,6.95,38.01,-,-,-,22.65,-,56.91,89.0,-
109,臺北市,2005/04/15,大同,6.0,1.07,-,36.6,-,135,-,63.07,18.21,44.86,-,-,-,23.12,-,-,92.0,-
110,臺北市,2005/04/15,萬華,8.6,0.87,-,47.5,-,123,-,36.48,3.1,33.37,-,-,-,24.13,-,58.32,86.0,-
111,臺北市,2005/04/15,陽明,5.1,0.44,381.12,77.6,-,107,-,3.99,1.06,2.93,-,-,-,15.01,-,79.0,78.0,-
112,臺北市,2005/04/15,士林,5.5,0.49,-,64.0,-,122,-,-,-,-,-,-,-,23.0,-,57.95,86.0,-
113,臺北市,2005/04/14,松山,10.5,0.81,400.07,36.8,-,-,-,43.25,4.4,38.83,-,-,-,21.14,-,60.02,49.0,-
114,臺北市,2005/04/14,古亭,6.6,0.77,-,47.2,-,104,57.0,32.25,4.35,27.9,2.077,0.214,1.86,20.58,-,62.45,77.0,-
115,臺北市,2005/04/14,中山,9.1,0.95,-,29.4,-,117,58.0,45.87,7.1,38.77,-,-,-,20.86,-,57.96,84.0,-
116,臺北市,2005/04/14,大同,8.4,1.17,-,31.9,-,132,-,66.57,20.18,46.39,-,-,-,21.15,-,-,91.0,-
117,臺北市,2005/04/14,萬華,7.7,0.76,-,49.3,-,114,-,-,-,-,-,-,-,22.16,-,59.94,82.0,-
118,臺北市,2005/04/14,陽明,6.1,0.43,381.55,76.2,-,102,-,4.15,0.71,3.44,-,-,-,13.03,-,81.0,76.0,-
119,臺北市,2005/04/14,士林,9.3,0.47,-,60.6,-,114,-,-,-,-,-,-,-,21.25,-,59.21,82.0,-
120,臺北市,2005/04/13,松山,8.9,0.86,402.39,39.1,-,113,-,32.85,3.23,29.6,-,-,-,17.82,-,66.0,82.0,-
121,臺北市,2005/04/13,古亭,8.3,0.93,-,35.4,-,107,63.0,38.89,7.38,31.51,2.19,0.26,1.93,16.81,-,71.77,78.0,-
122,臺北市,2005/04/13,中山,8.5,1.14,-,22.8,-,116,65.0,48.3,9.84,38.46,-,-,-,17.25,-,66.43,83.0,-
123,臺北市,2005/04/13,大同,7.9,1.33,-,25.1,-,118,-,61.18,19.67,41.51,-,-,-,17.1,-,-,84.0,-
124,臺北市,2005/04/13,萬華,8.2,1.05,-,36.9,-,111,-,32.68,4.1,28.58,-,-,-,18.42,-,70.07,80.0,-
125,臺北市,2005/04/13,陽明,6.4,0.55,387.87,65.5,-,87,-,4.42,0.29,4.06,-,-,-,9.44,-,88.0,71.0,-
126,臺北市,2005/04/13,士林,7.4,0.68,-,40.6,-,105,-,-,-,-,-,-,-,17.19,-,71.22,78.0,-
127,臺北市,2005/04/12,松山,3.2,0.69,401.23,25.7,-,61,-,27.62,4.29,23.32,-,-,-,19.58,-,78.45,56.0,-
128,臺北市,2005/04/12,古亭,4.3,0.82,-,17.8,-,57,21.0,40.65,10.27,30.39,2.254,0.219,2.04,18.93,-,82.12,54.0,-
129,臺北市,2005/04/12,中山,4.4,1.05,-,11.7,-,55,19.0,49.8,15.19,34.6,-,-,-,19.45,-,77.26,52.0,-
130,臺北市,2005/04/12,大同,4.9,1.22,-,10.8,-,64,-,64.57,27.8,36.77,-,-,-,19.42,-,-,57.0,-
131,臺北市,2005/04/12,萬華,5.5,0.9,-,18.4,-,51,-,36.87,9.17,27.7,-,-,-,20.73,-,79.21,50.0,-
132,臺北市,2005/04/12,陽明,1.6,0.45,389.81,39.2,-,23,-,7.88,1.17,6.68,-,-,-,13.97,-,87.0,42.0,-
133,臺北市,2005/04/12,士林,3.1,0.6,-,14.8,-,56,-,31.59,4.65,26.96,-,-,-,19.37,-,84.01,53.0,-
134,臺北市,2005/04/11,松山,5.9,0.81,401.64,24.6,-,73,-,36.73,7.73,28.99,-,-,-,20.67,-,79.89,62.0,-
135,臺北市,2005/04/11,古亭,7.0,0.98,-,18.8,-,59,26.0,48.6,14.22,34.38,2.296,0.267,2.03,20.09,-,82.61,54.0,-
136,臺北市,2005/04/11,中山,6.8,0.99,-,18.5,-,52,22.0,44.44,12.28,32.16,-,-,-,20.46,-,77.67,51.0,-
137,臺北市,2005/04/11,大同,7.5,1.34,-,16.5,-,66,-,66.66,30.63,36.03,-,-,-,20.69,-,-,58.0,-
138,臺北市,2005/04/11,萬華,7.6,1.02,-,22.1,-,60,-,41.75,11.1,30.65,-,-,-,21.87,-,79.46,55.0,-
139,臺北市,2005/04/11,陽明,0.9,0.46,386.71,43.1,-,26,-,6.52,1.74,4.78,-,-,-,15.26,-,85.0,44.0,-
140,臺北市,2005/04/11,士林,5.6,0.61,-,27.1,-,40,-,24.97,3.53,21.42,-,-,-,21.17,-,77.12,40.0,-
141,臺北市,2005/04/10,松山,3.3,0.76,411.99,24.6,-,56,-,28.83,7.73,21.1,-,-,-,23.17,-,76.23,53.0,-
142,臺北市,2005/04/10,古亭,4.9,0.83,-,18.4,-,46,24.0,35.05,10.74,24.3,2.273,0.198,2.08,22.07,-,80.93,48.0,-
143,臺北市,2005/04/10,中山,3.7,0.93,-,15.4,-,52,20.0,37.7,12.57,25.14,-,-,-,22.96,-,74.2,51.0,-
144,臺北市,2005/04/10,大同,4.0,1.1,-,13.6,-,57,-,60.36,29.23,31.13,-,-,-,23.29,-,-,54.0,-
145,臺北市,2005/04/10,萬華,3.1,0.84,-,23.9,-,44,-,25.24,6.09,19.15,-,-,-,24.05,-,77.19,51.0,-
146,臺北市,2005/04/10,陽明,2.1,0.4,387.97,36.7,-,30,-,7.34,1.56,5.78,-,-,-,17.48,-,81.0,44.0,-
147,臺北市,2005/04/10,士林,3.8,0.61,-,21.3,-,42,-,29.0,10.9,18.09,-,-,-,23.76,-,75.16,42.0,-
148,臺北市,2005/04/09,松山,5.0,0.96,420.22,31.6,-,92,-,46.45,16.43,30.02,-,-,-,26.79,-,71.45,95.0,-
149,臺北市,2005/04/09,古亭,4.8,0.91,-,24.9,-,70,34.0,44.09,12.68,31.41,2.414,0.303,2.11,25.57,-,75.31,79.0,-
150,臺北市,2005/04/09,中山,5.7,1.25,-,15.0,-,80,37.0,57.82,20.97,36.85,-,-,-,26.37,-,70.75,65.0,-
151,臺北市,2005/04/09,大同,6.0,1.17,-,16.2,-,92,-,75.77,34.67,41.1,-,-,-,26.48,-,-,71.0,-
152,臺北市,2005/04/09,萬華,3.9,1.01,-,25.4,-,76,-,38.34,10.17,28.17,-,-,-,27.44,-,73.01,72.0,-
153,臺北市,2005/04/09,陽明,2.9,0.35,386.75,46.4,-,56,-,7.5,1.16,6.34,-,-,-,20.26,-,80.0,75.0,-
154,臺北市,2005/04/09,士林,4.1,0.6,-,27.4,-,61,-,29.76,7.23,22.53,-,-,-,26.28,-,74.47,60.0,-
155,臺北市,2005/04/08,松山,7.3,1.38,435.11,46.2,-,114,-,71.48,26.68,44.8,-,-,-,25.96,-,69.29,120.0,-
156,臺北市,2005/04/08,古亭,6.5,1.25,-,46.2,-,100,63.0,56.7,13.55,43.16,2.63,0.475,2.16,25.06,-,71.27,139.0,-
157,臺北市,2005/04/08,中山,8.5,1.6,-,26.9,-,103,67.0,74.1,21.92,52.19,-,-,-,25.69,-,66.99,76.0,-
158,臺北市,2005/04/08,大同,8.4,1.64,-,34.5,-,109,-,106.35,46.57,59.78,-,-,-,25.92,-,-,80.0,-
159,臺北市,2005/04/08,萬華,6.1,1.29,-,53.1,-,102,-,47.63,7.88,39.75,-,-,-,26.86,-,69.04,130.0,-
160,臺北市,2005/04/08,陽明,3.2,0.41,388.53,76.5,-,74,-,5.74,0.66,5.03,-,-,-,19.8,-,78.0,96.0,-
161,臺北市,2005/04/08,士林,5.5,0.8,-,46.6,-,93,-,39.45,6.91,32.53,-,-,-,25.22,-,72.13,92.0,-
162,臺北市,2005/04/07,松山,8.2,1.07,424.17,39.9,-,91,-,63.4,19.2,44.2,-,-,-,25.29,-,65.69,100.0,-
163,臺北市,2005/04/07,古亭,7.4,1.13,-,37.3,-,77,45.0,57.19,14.49,42.7,2.538,0.417,2.12,24.62,-,67.29,89.0,-
164,臺北市,2005/04/07,中山,9.1,1.47,-,22.4,-,84,49.0,72.66,21.59,51.07,-,-,-,25.2,-,62.34,67.0,-
165,臺北市,2005/04/07,大同,9.7,1.48,-,31.0,-,91,-,99.56,42.37,57.19,-,-,-,25.43,-,-,70.0,-
166,臺北市,2005/04/07,萬華,7.0,1.09,-,40.9,-,80,-,42.91,5.72,37.19,-,-,-,26.42,-,64.47,87.0,-
167,臺北市,2005/04/07,陽明,4.7,0.39,389.71,79.2,-,69,-,6.01,0.61,5.35,-,-,-,18.93,-,76.0,97.0,-
168,臺北市,2005/04/07,士林,6.7,0.85,-,43.2,-,92,-,47.78,11.12,36.65,-,-,-,25.07,-,66.74,85.0,-
169,臺北市,2005/04/06,松山,7.3,0.92,416.45,31.6,-,83,-,54.73,13.44,41.29,-,-,-,23.1,-,59.25,91.0,-
170,臺北市,2005/04/06,古亭,6.9,0.96,-,31.8,-,69,38.0,52.55,11.31,41.24,2.409,0.356,2.05,22.38,-,61.73,102.0,-
171,臺北市,2005/04/06,中山,7.4,1.31,-,18.1,-,80,40.0,72.86,23.63,49.23,-,-,-,22.99,-,57.91,65.0,-
172,臺北市,2005/04/06,大同,8.2,1.3,-,23.8,-,-,-,103.59,46.2,57.39,-,-,-,23.23,-,-,17.0,-
173,臺北市,2005/04/06,萬華,6.5,1.04,-,36.9,-,79,-,47.18,8.04,39.14,-,-,-,24.19,-,59.97,104.0,-
174,臺北市,2005/04/06,陽明,3.7,0.37,384.15,71.3,-,65,-,6.84,0.63,6.21,-,-,-,16.88,-,74.0,76.0,-
175,臺北市,2005/04/06,士林,6.0,0.75,-,31.4,-,78,-,41.92,7.79,34.13,-,-,-,22.61,-,64.71,75.0,-
176,臺北市,2005/04/05,松山,2.2,0.46,393.27,41.8,-,60,-,23.54,2.56,20.98,-,-,-,22.06,-,55.05,55.0,-
177,臺北市,2005/04/05,古亭,3.0,0.56,-,33.6,-,55,24.0,28.25,4.81,23.44,2.125,0.16,1.97,21.53,-,57.32,52.0,-
178,臺北市,2005/04/05,中山,2.8,0.62,-,30.8,39,58,22.0,31.9,6.54,25.36,-,-,-,21.93,-,52.6,54.0,-
179,臺北市,2005/04/05,大同,3.1,0.7,-,31.6,-,-,-,47.71,15.19,32.52,-,-,-,22.4,-,-,10.0,-
180,臺北市,2005/04/05,萬華,3.8,0.64,-,38.4,-,56,-,25.67,3.65,22.02,-,-,-,23.35,-,54.61,54.0,-
181,臺北市,2005/04/05,陽明,1.1,0.25,380.37,60.0,-,35,-,3.17,0.32,2.78,-,-,-,15.74,-,71.0,56.0,-
182,臺北市,2005/04/05,士林,1.7,0.34,-,49.0,-,52,-,13.77,1.8,11.99,-,-,-,22.04,-,54.22,59.0,-
