序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
12,臺北市,2011/07/30,萬華,2.3,0.6,-,19.8,45,32,23.0,29.37,8.63,20.74,-,-,-,31.79,68.15,46.0
13,臺北市,2011/07/30,陽明,3.1,0.14,397.7,25.7,40,18,15.0,6.28,1.14,5.14,-,-,-,24.12,86.93,46.0
14,臺北市,2011/07/30,士林,2.7,0.33,-,22.0,43,37,19.0,17.84,3.96,13.88,-,-,-,30.43,66.06,42.0
15,臺北市,2011/07/29,松山,-,0.36,398.21,17.0,32,36,20.0,24.91,8.17,16.74,1.943,0.155,1.79,31.57,60.08,42.0
16,臺北市,2011/07/29,古亭,2.0,0.55,-,21.0,45,33,20.0,28.03,11.05,16.97,2.027,0.194,1.83,30.98,69.62,68.0
17,臺北市,2011/07/29,中山,3.6,0.64,-,23.9,50,42,34.0,30.77,7.41,23.36,2.088,0.265,1.82,31.99,62.92,66.0
18,臺北市,2011/07/29,大同,4.6,2.05,-,-,-,45,34.0,70.49,38.15,32.34,2.815,0.767,2.05,-,-,45.0
19,臺北市,2011/07/29,萬華,2.6,0.65,-,22.7,51,32,21.0,31.12,7.82,23.3,-,-,-,32.53,64.55,64.0
20,臺北市,2011/07/29,陽明,1.9,0.16,398.19,37.2,55,23,19.0,6.53,1.19,5.34,-,-,-,25.19,84.36,51.0
21,臺北市,2011/07/29,士林,3.3,0.35,-,37.7,71,51,31.0,17.2,3.42,13.79,-,-,-,30.9,64.03,73.0
22,臺北市,2011/07/28,松山,-,0.14,386.12,13.9,15,25,14.0,9.77,5.21,4.57,1.738,0.038,1.7,31.49,56.51,25.0
23,臺北市,2011/07/28,古亭,1.4,0.2,-,13.5,17,24,15.0,14.18,6.12,8.07,1.838,0.058,1.78,31.87,61.28,24.0
24,臺北市,2011/07/28,中山,1.5,0.27,-,12.1,16,30,20.0,15.23,6.9,8.33,1.831,0.112,1.72,32.25,57.55,30.0
25,臺北市,2011/07/28,大同,2.9,1.56,-,-,-,27,16.0,64.31,46.91,17.4,2.464,0.58,1.88,-,-,27.0
26,臺北市,2011/07/28,萬華,0.5,0.25,-,11.6,17,18,12.0,16.78,7.81,8.97,-,-,-,33.0,57.85,18.0
27,臺北市,2011/07/28,陽明,1.2,0.05,388.92,14.5,16,6,4.0,2.59,1.04,1.55,-,-,-,24.97,79.46,14.0
28,臺北市,2011/07/28,士林,1.4,0.14,-,14.7,18,25,10.0,10.06,3.73,6.33,-,-,-,31.31,55.63,25.0
29,臺北市,2011/07/27,松山,-,0.2,390.06,12.0,17,26,15.0,15.7,8.49,7.2,1.792,0.065,1.73,30.94,57.89,26.0
30,臺北市,2011/07/27,古亭,1.5,0.29,-,11.2,18,30,13.0,17.65,8.75,8.9,1.904,0.098,1.81,30.75,64.91,30.0
31,臺北市,2011/07/27,中山,1.4,0.33,-,10.2,17,31,20.0,18.87,9.1,9.76,1.91,0.143,1.77,31.43,59.97,31.0
32,臺北市,2011/07/27,大同,2.8,1.68,-,-,-,31,17.0,72.17,54.6,17.57,2.601,0.65,1.95,-,-,31.0
33,臺北市,2011/07/27,萬華,0.8,0.34,-,9.4,15,21,13.0,22.11,11.39,10.71,-,-,-,32.14,60.6,21.0
34,臺北市,2011/07/27,陽明,0.6,0.06,391.34,13.8,19,8,5.0,3.58,1.37,2.21,-,-,-,24.06,83.54,17.0
35,臺北市,2011/07/27,士林,1.5,0.17,-,13.0,19,32,10.0,12.54,4.76,7.77,-,-,-,30.75,57.4,32.0
36,臺北市,2011/07/26,松山,-,0.6,418.05,15.3,32,59,36.0,36.65,11.03,25.61,2.178,0.278,1.9,29.12,73.17,54.0
37,臺北市,2011/07/26,古亭,3.1,0.85,-,16.8,39,46,27.0,40.92,16.84,24.09,2.215,0.309,1.91,28.47,81.07,56.0
38,臺北市,2011/07/26,中山,2.5,0.89,-,14.4,36,51,34.0,46.07,19.06,27.02,2.358,0.391,1.97,29.63,74.72,50.0
39,臺北市,2011/07/26,大同,4.5,2.22,-,-,-,49,37.0,91.04,55.21,35.83,3.079,0.904,2.17,-,-,49.0
40,臺北市,2011/07/26,萬華,2.2,0.84,-,14.7,37,36,25.0,40.61,14.25,26.36,-,-,-,30.25,75.37,48.0
41,臺北市,2011/07/26,陽明,3.1,0.13,401.99,23.7,35,20,16.0,6.24,1.39,4.84,-,-,-,22.8,93.52,40.0
42,臺北市,2011/07/26,士林,2.6,0.6,-,17.5,39,46,26.0,31.35,5.49,25.86,-,-,-,28.79,70.34,52.0
43,臺北市,2011/07/25,松山,5.4,0.58,424.16,26.3,62,55,37.0,32.65,6.59,26.05,2.142,0.234,1.91,30.45,67.95,72.0
44,臺北市,2011/07/25,古亭,4.5,0.71,-,29.6,64,56,38.0,33.86,7.75,26.12,2.197,0.264,1.93,29.97,77.2,66.0
45,臺北市,2011/07/25,中山,4.8,0.85,-,23.0,52,61,42.0,42.6,12.8,29.8,2.253,0.326,1.93,30.88,71.01,56.0
46,臺北市,2011/07/25,大同,5.3,1.4,-,-,-,49,37.0,57.84,26.48,31.36,2.694,0.526,2.17,-,-,49.0
47,臺北市,2011/07/25,萬華,4.4,0.75,-,24.2,55,47,33.0,36.73,7.79,28.94,-,-,-,31.61,71.17,64.0
48,臺北市,2011/07/25,陽明,2.9,0.13,400.16,34.8,59,23,19.0,5.55,0.88,4.65,-,-,-,23.49,87.53,57.0
49,臺北市,2011/07/25,士林,4.0,0.39,-,24.1,48,55,29.0,25.3,4.62,20.67,-,-,-,29.88,66.48,53.0
50,臺北市,2011/07/24,松山,4.7,0.46,419.16,37.6,78,55,31.0,24.71,6.08,18.63,2.059,0.174,1.89,32.01,58.51,80.0
51,臺北市,2011/07/24,古亭,4.1,0.48,-,35.4,71,46,28.0,22.52,4.54,17.98,2.065,0.173,1.89,31.54,66.36,82.0
52,臺北市,2011/07/24,中山,6.3,0.69,-,30.6,63,57,36.0,35.85,13.06,22.8,2.153,0.253,1.9,32.11,62.5,73.0
53,臺北市,2011/07/24,大同,5.4,0.97,-,-,-,40,32.0,38.38,15.27,23.11,2.486,0.347,2.14,-,-,40.0
54,臺北市,2011/07/24,萬華,4.9,0.55,-,29.1,60,38,28.0,30.65,9.37,21.28,-,-,-,32.93,62.1,69.0
55,臺北市,2011/07/24,陽明,3.4,0.18,401.47,36.9,59,21,17.0,7.8,1.47,6.33,-,-,-,24.38,87.0,55.0
56,臺北市,2011/07/24,士林,5.1,0.35,-,37.3,70,45,26.0,22.81,6.77,16.04,-,-,-,30.94,63.89,80.0
57,臺北市,2011/07/23,松山,5.1,0.47,418.49,29.7,61,43,29.0,26.96,5.56,21.4,2.127,0.224,1.9,31.66,62.52,69.0
58,臺北市,2011/07/23,古亭,3.9,0.51,-,27.1,55,46,27.0,27.35,6.45,20.89,2.093,0.208,1.89,31.32,68.98,66.0
59,臺北市,2011/07/23,中山,5.6,0.71,-,22.6,45,57,34.0,40.31,15.27,25.04,2.187,0.295,1.89,32.15,64.22,57.0
60,臺北市,2011/07/23,大同,5.9,1.29,-,-,-,45,28.0,52.85,23.38,29.47,2.568,0.482,2.09,-,-,45.0
61,臺北市,2011/07/23,萬華,5.0,0.61,-,21.3,47,38,24.0,34.63,9.55,25.08,-,-,-,32.82,65.04,64.0
62,臺北市,2011/07/23,陽明,2.9,0.14,396.8,32.2,40,17,13.0,6.13,0.71,5.45,-,-,-,24.56,84.92,40.0
63,臺北市,2011/07/23,士林,5.5,0.43,-,20.5,42,47,24.0,29.38,7.13,22.25,-,-,-,31.51,62.98,49.0
64,臺北市,2011/07/22,松山,1.9,0.56,418.95,21.0,43,44,27.0,31.01,7.89,23.12,2.148,0.24,1.91,30.27,70.66,53.0
65,臺北市,2011/07/22,古亭,2.8,0.61,-,23.3,48,47,25.0,29.66,8.72,20.93,2.112,0.235,1.88,29.94,75.86,60.0
66,臺北市,2011/07/22,中山,3.8,0.78,-,16.3,34,51,33.0,37.24,11.88,25.36,2.19,0.318,1.87,31.1,69.74,50.0
67,臺北市,2011/07/22,大同,4.4,1.96,-,-,-,45,27.0,64.16,35.14,29.02,2.851,0.756,2.1,-,-,45.0
68,臺北市,2011/07/22,萬華,3.3,0.62,-,18.0,39,39,23.0,28.18,5.91,22.26,-,-,-,31.07,70.35,44.0
69,臺北市,2011/07/22,陽明,2.6,0.16,396.11,30.5,43,24,18.0,7.19,1.82,5.37,-,-,-,23.76,89.62,42.0
70,臺北市,2011/07/22,士林,4.3,0.46,-,18.3,36,49,22.0,27.96,6.76,21.21,-,-,-,30.49,68.69,49.0
71,臺北市,2011/07/21,松山,3.1,0.62,418.49,17.6,38,41,24.0,29.74,7.38,22.36,2.271,0.346,1.93,30.26,68.49,62.0
72,臺北市,2011/07/21,古亭,2.0,0.68,-,20.5,44,40,22.0,30.92,10.48,20.44,2.137,0.236,1.9,29.66,76.67,72.0
73,臺北市,2011/07/21,中山,3.3,0.79,-,18.9,40,43,28.0,36.21,11.96,24.25,2.227,0.324,1.9,31.15,66.61,68.0
74,臺北市,2011/07/21,大同,3.6,2.54,-,-,-,41,26.0,86.18,52.89,33.29,3.045,0.958,2.09,-,-,44.0
75,臺北市,2011/07/21,萬華,1.6,0.65,-,20.5,44,31,17.0,27.54,6.46,21.08,-,-,-,30.43,68.59,76.0
76,臺北市,2011/07/21,陽明,1.8,0.13,393.27,26.5,36,13,10.0,5.4,1.42,3.98,-,-,-,23.51,87.55,35.0
77,臺北市,2011/07/21,士林,3.3,0.43,-,21.7,41,39,17.0,27.31,6.33,20.98,-,-,-,30.66,63.7,50.0
78,臺北市,2011/07/20,松山,3.3,0.63,413.32,20.8,45,32,22.0,30.77,6.88,23.9,2.214,0.268,1.95,30.25,67.08,46.0
79,臺北市,2011/07/20,古亭,2.1,0.67,-,22.3,46,41,21.0,30.54,9.81,20.73,2.194,0.233,1.96,30.21,73.67,67.0
80,臺北市,2011/07/20,中山,3.1,0.87,-,18.1,33,52,28.0,38.65,12.33,26.31,2.225,0.327,1.9,31.7,62.99,51.0
81,臺北市,2011/07/20,大同,4.0,2.26,-,-,-,34,26.0,75.56,43.95,31.62,2.866,0.787,2.08,-,-,41.0
82,臺北市,2011/07/20,萬華,2.2,0.65,-,21.7,42,29,18.0,27.13,5.15,21.98,-,-,-,30.91,65.52,47.0
83,臺北市,2011/07/20,陽明,2.5,0.17,391.87,26.4,39,10,8.0,5.64,1.17,4.46,-,-,-,23.37,87.53,43.0
84,臺北市,2011/07/20,士林,3.2,0.39,-,21.8,38,37,18.0,24.89,5.0,19.89,-,-,-,30.84,61.37,42.0
85,臺北市,2011/07/19,松山,2.5,0.69,410.51,16.5,31,55,36.0,42.57,15.15,27.42,2.222,0.285,1.94,30.01,68.84,52.0
86,臺北市,2011/07/19,古亭,2.3,0.67,-,19.7,40,55,29.0,30.2,8.7,21.5,2.229,0.276,1.95,29.46,77.36,52.0
87,臺北市,2011/07/19,中山,3.4,1.23,-,16.8,34,60,-,51.64,22.63,29.01,2.397,0.439,1.96,30.46,70.26,55.0
88,臺北市,2011/07/19,大同,4.3,2.23,-,-,-,51,38.0,60.03,31.05,28.97,2.825,0.705,2.12,-,-,50.0
89,臺北市,2011/07/19,萬華,3.5,0.71,-,21.2,42,43,30.0,27.33,6.52,20.81,-,-,-,29.7,71.95,48.0
90,臺北市,2011/07/19,陽明,2.0,0.23,394.27,37.8,52,28,22.0,5.37,0.95,4.42,-,-,-,22.41,95.86,53.0
91,臺北市,2011/07/19,士林,3.1,0.42,-,28.7,49,51,34.0,22.75,4.33,18.42,-,-,-,29.87,68.87,54.0
92,臺北市,2011/07/18,松山,4.1,0.51,417.39,11.0,24,28,19.0,33.36,16.13,17.23,2.134,0.227,1.91,28.41,75.45,36.0
93,臺北市,2011/07/18,古亭,2.9,0.67,-,14.0,29,38,17.0,36.12,17.23,18.89,2.151,0.242,1.91,28.27,81.28,38.0
94,臺北市,2011/07/18,中山,5.3,0.94,-,9.0,20,64,-,52.42,29.56,22.86,2.265,0.356,1.91,28.81,77.22,57.0
95,臺北市,2011/07/18,大同,4.9,1.62,-,-,-,35,23.0,82.2,55.3,26.9,2.763,0.637,2.13,-,-,35.0
96,臺北市,2011/07/18,萬華,3.6,0.79,-,9.3,21,30,19.0,44.31,21.69,22.61,-,-,-,28.42,76.98,32.0
97,臺北市,2011/07/18,陽明,1.3,0.14,393.86,23.7,29,10,7.0,3.41,1.35,2.06,-,-,-,21.61,97.77,26.0
98,臺北市,2011/07/18,士林,2.5,0.55,-,11.5,26,36,17.0,31.43,11.59,19.84,-,-,-,27.79,77.12,36.0
99,臺北市,2011/07/17,松山,3.0,0.49,417.03,16.2,32,28,21.0,27.47,7.66,19.82,2.144,0.211,1.93,28.13,77.51,38.0
100,臺北市,2011/07/17,古亭,2.2,0.54,-,16.5,31,37,15.0,27.9,8.6,19.3,2.098,0.184,1.91,27.91,83.67,40.0
101,臺北市,2011/07/17,中山,2.2,0.76,-,14.6,31,63,30.0,38.13,13.96,24.17,2.224,0.274,1.95,28.58,78.87,56.0
102,臺北市,2011/07/17,大同,3.6,1.96,-,-,-,38,23.0,85.22,54.1,31.12,2.841,0.681,2.16,-,-,38.0
103,臺北市,2011/07/17,萬華,1.6,0.59,-,15.7,32,29,18.0,29.29,6.56,22.73,-,-,-,28.2,77.87,41.0
104,臺北市,2011/07/17,陽明,2.2,0.08,393.15,26.5,32,11,9.0,3.23,1.57,1.63,-,-,-,22.14,95.63,38.0
105,臺北市,2011/07/17,士林,2.6,0.55,-,16.2,34,37,18.0,31.18,8.96,22.22,-,-,-,28.16,76.81,41.0
106,臺北市,2011/07/16,松山,2.0,0.51,417.51,14.4,29,26,22.0,33.68,11.5,22.19,2.109,0.217,1.89,27.62,78.82,39.0
107,臺北市,2011/07/16,古亭,2.6,0.66,-,16.7,33,35,18.0,34.61,11.06,23.55,2.156,0.239,1.92,27.32,86.36,56.0
108,臺北市,2011/07/16,中山,3.5,0.88,-,12.6,29,46,29.0,47.79,19.51,28.27,2.316,0.37,1.95,28.19,80.0,46.0
109,臺北市,2011/07/16,大同,3.6,1.86,-,-,-,36,23.0,80.39,47.26,33.13,2.911,0.715,2.2,-,-,36.0
110,臺北市,2011/07/16,萬華,2.0,0.76,-,9.7,28,27,19.0,39.58,12.44,27.14,-,-,-,27.26,82.29,36.0
111,臺北市,2011/07/16,陽明,1.5,0.09,393.95,27.8,31,9,7.0,3.32,1.61,1.7,-,-,-,21.64,96.07,32.0
112,臺北市,2011/07/16,士林,2.7,0.64,-,15.5,35,37,19.0,34.98,8.29,26.68,-,-,-,27.55,79.13,49.0
113,臺北市,2011/07/15,松山,2.1,0.51,411.59,13.7,28,23,14.0,31.95,10.28,21.66,2.066,0.219,1.85,27.78,77.9,34.0
114,臺北市,2011/07/15,古亭,2.5,0.72,-,13.9,28,34,17.0,40.21,15.09,25.13,2.187,0.282,1.91,27.22,86.57,41.0
115,臺北市,2011/07/15,中山,3.0,0.87,-,10.9,23,38,24.0,47.08,19.45,27.63,2.325,0.415,1.91,27.99,81.29,38.0
116,臺北市,2011/07/15,大同,4.8,2.39,-,-,-,33,22.0,92.05,59.44,32.61,3.132,0.945,2.19,-,-,44.0
117,臺北市,2011/07/15,萬華,-,0.82,-,10.9,25,24,16.0,41.69,13.62,28.07,-,-,-,27.49,81.62,39.0
118,臺北市,2011/07/15,陽明,1.8,0.08,393.95,28.4,32,8,5.0,2.33,0.63,1.68,-,-,-,21.19,97.96,29.0
119,臺北市,2011/07/15,士林,3.2,0.67,-,11.1,23,30,17.0,41.04,13.13,27.91,-,-,-,27.03,80.3,34.0
120,臺北市,2011/07/14,松山,4.0,0.44,413.58,17.4,34,22,17.0,24.88,7.49,17.39,2.063,0.18,1.88,28.83,72.4,38.0
121,臺北市,2011/07/14,古亭,4.0,0.49,-,16.1,31,39,17.0,28.85,9.29,19.56,2.06,0.19,1.87,28.82,78.29,39.0
122,臺北市,2011/07/14,中山,2.9,0.69,-,14.6,28,44,24.0,36.99,14.2,22.79,2.175,0.315,1.86,29.46,73.06,44.0
123,臺北市,2011/07/14,大同,4.0,1.56,-,-,-,42,26.0,75.19,45.39,29.81,2.66,0.613,2.05,-,-,42.0
124,臺北市,2011/07/14,萬華,-,0.56,-,13.4,28,22,15.0,33.32,10.35,22.97,-,-,-,28.94,73.2,30.0
125,臺北市,2011/07/14,陽明,1.2,0.14,393.63,27.1,36,8,7.0,3.44,0.76,2.66,-,-,-,22.13,95.36,34.0
126,臺北市,2011/07/14,士林,3.5,0.43,-,20.0,36,30,17.0,25.21,5.56,19.65,-,-,-,28.71,72.32,35.0
127,臺北市,2011/07/13,松山,3.5,0.64,420.88,12.4,26,31,21.0,42.38,13.1,29.29,2.224,0.306,1.92,28.35,76.22,33.0
128,臺北市,2011/07/13,古亭,3.3,0.79,-,13.8,27,38,19.0,41.54,13.0,28.54,2.289,0.355,1.93,28.1,82.78,38.0
129,臺北市,2011/07/13,中山,4.8,1.01,-,11.4,20,45,29.0,51.89,23.43,28.46,2.372,0.468,1.91,28.84,77.79,45.0
130,臺北市,2011/07/13,大同,5.0,1.72,-,-,-,33,24.0,65.26,32.39,32.86,2.844,0.702,2.14,-,-,34.0
131,臺北市,2011/07/13,萬華,4.7,0.83,-,12.4,22,27,21.0,42.52,12.28,30.24,-,-,-,28.29,78.51,35.0
132,臺北市,2011/07/13,陽明,1.1,0.14,398.12,22.9,31,9,7.0,3.34,1.06,2.28,-,-,-,21.48,98.4,28.0
133,臺北市,2011/07/13,士林,2.8,0.47,-,16.9,29,32,18.0,26.63,5.98,20.68,-,-,-,28.06,75.96,32.0
134,臺北市,2011/07/12,松山,0.9,0.27,399.98,16.8,25,15,16.0,15.82,4.72,11.1,1.916,0.094,1.82,29.89,63.41,28.0
135,臺北市,2011/07/12,古亭,2.1,0.36,-,17.7,26,28,17.0,20.08,6.93,13.14,1.959,0.128,1.83,30.18,68.37,35.0
136,臺北市,2011/07/12,中山,2.8,0.48,-,15.5,24,29,22.0,24.04,7.7,16.34,2.01,0.2,1.81,30.68,64.85,29.0
137,臺北市,2011/07/12,大同,5.1,2.28,-,-,-,37,25.0,84.87,55.75,29.12,2.865,0.836,2.03,-,-,37.0
138,臺北市,2011/07/12,萬華,2.2,0.44,-,15.8,24,25,17.0,22.98,5.52,17.46,-,-,-,30.21,65.34,35.0
139,臺北市,2011/07/12,陽明,1.2,0.11,392.98,19.7,24,9,7.0,3.54,1.19,2.35,-,-,-,22.3,93.02,23.0
140,臺北市,2011/07/12,士林,2.2,0.26,-,21.2,31,24,11.0,14.56,2.5,12.06,-,-,-,29.88,63.49,40.0
141,臺北市,2011/07/11,松山,1.6,0.28,398.47,20.7,28,19,18.0,16.35,4.62,11.72,1.904,0.09,1.82,29.71,66.81,29.0
142,臺北市,2011/07/11,古亭,1.7,0.33,-,22.7,30,26,15.0,16.38,4.87,11.51,1.931,0.097,1.83,30.19,69.59,30.0
143,臺北市,2011/07/11,中山,1.4,0.41,-,20.1,26,31,25.0,19.68,5.71,13.97,1.967,0.169,1.8,30.51,66.44,31.0
144,臺北市,2011/07/11,大同,2.9,1.68,-,-,-,31,22.0,67.63,42.56,25.07,2.631,0.641,1.99,-,-,31.0
145,臺北市,2011/07/11,萬華,0.8,0.38,-,19.3,27,21,15.0,22.45,6.83,15.62,-,-,-,30.27,65.38,26.0
146,臺北市,2011/07/11,陽明,1.2,0.14,388.78,26.0,31,7,6.0,2.46,0.73,1.74,-,-,-,22.54,93.45,29.0
147,臺北市,2011/07/11,士林,1.6,0.21,-,27.3,34,24,13.0,11.48,2.42,9.06,-,-,-,30.19,63.48,32.0
148,臺北市,2011/07/10,松山,2.0,0.35,401.42,25.8,30,29,30.0,19.14,3.19,15.94,1.906,0.098,1.81,28.43,72.97,36.0
149,臺北市,2011/07/10,古亭,2.1,0.36,-,28.4,31,38,28.0,18.24,3.63,14.61,1.982,0.112,1.87,28.96,75.67,38.0
150,臺北市,2011/07/10,中山,2.0,0.46,-,24.5,30,48,35.0,23.52,4.91,18.61,1.961,0.125,1.84,29.02,74.28,48.0
151,臺北市,2011/07/10,大同,2.6,1.06,-,-,-,41,32.0,50.84,23.14,27.7,2.417,0.395,2.02,-,-,41.0
152,臺北市,2011/07/10,萬華,1.7,0.43,-,23.9,29,33,26.0,23.53,4.03,19.5,-,-,-,28.72,73.42,33.0
153,臺北市,2011/07/10,陽明,1.4,0.15,392.85,33.9,40,11,10.0,3.43,0.55,2.84,-,-,-,21.5,99.24,38.0
154,臺北市,2011/07/10,士林,1.9,0.26,-,34.1,39,35,22.0,14.61,2.77,11.87,-,-,-,28.1,72.6,36.0
155,臺北市,2011/07/09,松山,4.1,0.42,410.72,25.4,36,49,36.0,23.29,4.04,19.23,1.976,0.163,1.81,30.19,66.19,49.0
156,臺北市,2011/07/09,古亭,4.0,0.46,-,26.7,40,56,32.0,25.23,4.92,20.31,2.074,0.206,1.87,30.34,67.9,53.0
157,臺北市,2011/07/09,中山,4.6,0.7,-,18.3,27,65,43.0,38.74,13.38,25.36,2.098,0.236,1.86,30.63,69.03,58.0
158,臺北市,2011/07/09,大同,4.4,0.93,-,-,-,47,38.0,35.38,12.37,23.01,2.44,0.395,2.05,-,-,47.0
159,臺北市,2011/07/09,萬華,4.7,0.52,-,23.3,35,47,32.0,27.3,6.05,21.24,-,-,-,30.13,68.65,47.0
160,臺北市,2011/07/09,陽明,2.4,0.17,394.99,32.9,44,19,16.0,6.97,1.99,4.98,-,-,-,22.04,94.02,44.0
161,臺北市,2011/07/09,士林,3.4,0.29,-,26.8,38,45,26.0,19.85,3.6,16.27,-,-,-,29.0,71.1,46.0
162,臺北市,2011/07/08,松山,5.1,0.55,416.25,27.8,53,47,38.0,34.67,8.63,26.04,2.082,0.251,1.83,31.63,57.47,62.0
163,臺北市,2011/07/08,古亭,3.7,0.57,-,30.5,60,59,30.0,27.55,5.95,21.6,2.111,0.258,1.85,31.23,62.74,58.0
164,臺北市,2011/07/08,中山,5.2,0.9,-,20.5,43,65,40.0,48.4,16.32,32.08,2.235,0.372,1.86,32.21,59.36,58.0
165,臺北市,2011/07/08,大同,5.3,1.36,-,-,-,47,35.0,44.48,15.32,29.16,2.676,0.578,2.1,-,-,47.0
166,臺北市,2011/07/08,萬華,4.8,0.61,-,26.7,54,44,29.0,30.64,6.17,24.47,-,-,-,31.45,60.62,55.0
167,臺北市,2011/07/08,陽明,3.6,0.14,395.29,37.7,55,24,20.0,8.54,1.14,7.38,-,-,-,23.87,80.29,52.0
168,臺北市,2011/07/08,士林,4.9,0.39,-,26.9,56,-,-,24.17,4.49,19.69,-,-,-,30.84,62.5,55.0
169,臺北市,2011/07/07,松山,4.1,0.6,417.54,28.0,55,47,39.0,30.79,4.99,25.79,2.124,0.259,1.86,30.63,64.99,56.0
170,臺北市,2011/07/07,古亭,3.4,0.64,-,31.2,62,61,35.0,29.2,5.96,23.24,2.137,0.274,1.86,30.29,71.57,65.0
171,臺北市,2011/07/07,中山,5.4,0.87,-,19.8,38,56,40.0,43.68,13.19,30.5,2.245,0.366,1.88,31.12,66.5,53.0
172,臺北市,2011/07/07,大同,6.7,1.81,-,-,-,47,35.0,63.04,29.91,33.13,2.875,0.694,2.18,-,-,47.0
173,臺北市,2011/07/07,萬華,4.9,0.66,-,30.5,60,47,33.0,30.62,6.34,24.28,-,-,-,30.68,66.49,58.0
174,臺北市,2011/07/07,陽明,2.8,0.15,394.25,44.9,61,27,23.0,6.39,1.33,5.05,-,-,-,22.9,88.11,56.0
175,臺北市,2011/07/07,士林,4.2,0.49,-,22.1,43,30,22.0,26.17,3.93,22.23,-,-,-,29.9,67.42,46.0
176,臺北市,2011/07/06,松山,7.6,0.53,424.0,39.9,83,46,41.0,27.36,4.18,23.18,2.079,0.213,1.87,30.02,66.95,88.0
177,臺北市,2011/07/06,古亭,3.8,0.54,-,33.5,74,53,32.0,26.28,4.95,21.33,2.095,0.221,1.87,29.86,71.68,82.0
178,臺北市,2011/07/06,中山,4.6,0.71,-,23.5,49,53,38.0,37.0,11.16,25.84,2.108,0.269,1.84,30.66,67.85,58.0
179,臺北市,2011/07/06,大同,5.6,1.24,-,-,-,43,34.0,48.37,20.81,27.56,2.513,0.455,2.06,-,-,43.0
180,臺北市,2011/07/06,萬華,4.1,0.61,-,23.6,52,40,27.0,32.39,8.07,24.32,-,-,-,30.08,68.42,60.0
181,臺北市,2011/07/06,陽明,2.2,0.18,398.63,45.7,57,27,23.0,7.74,1.15,6.59,-,-,-,23.12,89.63,71.0
182,臺北市,2011/07/06,士林,4.9,0.4,-,23.7,45,47,24.0,23.67,3.93,19.74,-,-,-,30.01,68.5,51.0
183,臺北市,2011/07/05,松山,4.7,0.53,421.09,33.5,75,40,36.0,27.23,5.85,21.38,2.165,0.237,1.93,30.65,66.05,88.0
184,臺北市,2011/07/05,古亭,3.8,0.6,-,31.5,68,53,30.0,29.33,6.55,22.78,2.114,0.245,1.87,30.69,70.74,94.0
