序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
532,新北市,2016/10/01,菜寮,0.6,0.27,-,8.5,16,7,11.91,5.28,6.63,-,-,-,3.97,3.85,30.02,-,-,63.39,-
533,新北市,2016/10/01,永和,1.5,0.24,-,10.6,10,4,9.55,4.65,4.9,1.829,0.074,1.755,3.2,2.91,29.73,-,-,63.85,-
534,新北市,2016/10/01,新莊,1.5,0.23,-,8.8,13,5,10.52,3.51,7.01,-,-,-,4.15,3.92,30.02,-,-,58.43,-
535,新北市,2016/10/01,新店,1.1,0.14,-,13.2,15,5,6.56,2.78,3.78,-,-,-,3.56,3.33,29.39,-,-,63.19,-
536,新北市,2016/10/01,淡水,1.3,0.07,-,12.2,17,10,3.13,1.43,1.7,-,-,-,-,-,-,-,-,-,-
537,新北市,2016/10/01,汐止,1.5,0.19,-,8.6,6,5,8.35,3.61,4.74,-,-,-,1.96,1.51,29.48,-,-,66.7,-
538,新北市,2016/10/01,土城,1.2,0.18,-,11.3,10,4,7.87,3.11,4.76,1.83,0.062,1.768,1.9,1.28,29.85,-,-,65.22,-
539,新北市,2016/10/01,林口,0.4,0.15,-,9.3,21,11,10.33,3.97,6.36,-,-,-,3.58,3.22,27.56,-,-,71.21,-
540,新北市,2016/10/01,萬里,4.1,0.09,-,9.1,11,-,7.27,3.38,3.88,-,-,-,2.07,1.64,27.55,0,0,72.79,0
541,臺中市,2016/10/31,西屯,2.9,0.23,-,33,42,15,13,1.15,11.81,1.765,0.085,1.68,3.67,1.91,25.28,0,0,70.86,0
542,臺中市,2016/10/31,忠明,3.2,0.35,-,28.3,31,16,19.16,3.16,16,1.894,0.104,1.79,2.22,1.2,25.66,-,-,68.65,-
543,臺中市,2016/10/31,豐原,2.8,0.29,-,30.8,27,19,13.06,2.14,10.91,1.826,0.101,1.725,1.75,0.96,24.24,-,-,73.44,-
544,臺中市,2016/10/31,沙鹿,2.4,0.26,-,32.9,43,10,12.2,1.66,10.54,-,-,-,5.27,1.57,24.25,-,-,74.21,-
545,臺中市,2016/10/31,大里,3.9,0.45,441.75,28.6,42,16,21.86,4.23,17.63,1.903,0.162,1.741,1.93,0.88,26.86,-,-,68.23,-
546,臺中市,2016/10/30,西屯,1.3,0.2,-,36.3,27,11,9.19,0.64,8.5,1.742,0.061,1.681,3.63,1.44,25.48,0,0,64.97,0
547,臺中市,2016/10/30,忠明,2.1,0.31,-,32.4,16,9,13.4,1.56,11.84,1.819,0.057,1.762,2.31,1.26,25.74,-,-,64.26,-
548,臺中市,2016/10/30,豐原,1.7,0.25,-,33.6,16,11,7.03,0.84,6.17,1.75,0.046,1.704,2.01,1.25,24.43,-,-,68.81,-
549,臺中市,2016/10/30,沙鹿,1.9,0.21,-,35.8,31,8,9.33,0.98,8.34,-,-,-,5.74,1.8,24.58,-,-,67.95,-
550,臺中市,2016/10/30,大里,1.5,0.36,427.79,31.1,22,10,15.25,2.11,13.15,1.787,0.087,1.701,1.75,0.87,27.15,-,-,63.83,-
551,臺中市,2016/10/29,西屯,2.5,0.31,-,33.4,53,28,13.34,2.01,11.33,1.849,0.11,1.739,3.68,1.62,26.83,0,0,74,0
552,臺中市,2016/10/29,忠明,2.2,0.41,-,30.2,47,29,15.52,1.83,13.69,1.874,0.107,1.767,2.45,1.36,27.22,-,-,71.74,-
553,臺中市,2016/10/29,豐原,2.9,0.3,-,31.1,36,27,8.76,1.17,7.59,1.785,0.089,1.696,1.99,0.94,25.22,-,-,74.81,-
554,臺中市,2016/10/29,沙鹿,2.3,0.34,-,31.3,56,22,13.8,1.05,12.75,-,-,-,5.58,1.65,26.2,-,-,77.21,-
555,臺中市,2016/10/29,大里,1.4,0.43,444.9,30.8,64,29,15.29,2.1,13.2,1.825,0.135,1.69,2.2,0.93,28.02,-,-,70.28,-
556,臺中市,2016/10/28,西屯,2,0.45,-,35.3,80,54,24.75,5.6,19.15,2.111,0.413,1.699,1.71,1.25,27.95,0,0,74.17,0
557,臺中市,2016/10/28,忠明,2.8,0.59,-,31.7,76,55,29.61,5.63,23.98,2.073,0.242,1.831,1.74,1.11,28.53,-,-,72.41,-
558,臺中市,2016/10/28,豐原,3.5,0.37,-,39.6,58,48,13.75,2.2,11.54,1.833,0.138,1.695,1.83,1.47,26.06,-,-,75.97,-
559,臺中市,2016/10/28,沙鹿,2.8,0.52,-,39,95,56,19.97,1.62,18.36,-,-,-,2.57,1.29,27.52,-,-,81.75,-
560,臺中市,2016/10/28,大里,2.8,0.65,447.95,34.6,96,55,25.43,3.36,22.07,2.04,0.286,1.754,1.34,1.02,28.77,-,-,72.7,-
561,臺中市,2016/10/27,西屯,6.4,0.64,-,35.4,93,63,34.78,8.46,26.33,2.299,0.492,1.808,1.41,1.02,28.02,0,0,76.77,0
562,臺中市,2016/10/27,忠明,5.8,0.79,-,33.6,87,60,36.84,8.13,28.71,2.223,0.347,1.876,1.45,1,28.57,-,-,73.97,-
563,臺中市,2016/10/27,豐原,3.3,0.52,-,51.8,70,56,15.62,1.84,13.77,1.928,0.185,1.743,1.77,1.54,25.93,-,-,77.5,-
564,臺中市,2016/10/27,沙鹿,5.5,0.63,-,40.9,94,56,29.13,4.38,24.75,-,-,-,1.58,1.02,27.65,-,-,81.47,-
565,臺中市,2016/10/27,大里,3.6,0.65,459.85,34.4,92,54,25.75,3.57,22.18,2.056,0.305,1.75,1.36,1.26,28.65,-,-,73.47,-
566,臺中市,2016/10/26,西屯,5.9,0.44,-,25,65,39,27.75,5.74,22.01,2.045,0.303,1.743,1.41,1.05,28.38,0,0,76.75,0
567,臺中市,2016/10/26,忠明,4.7,0.58,-,24.9,62,38,28.22,4.26,23.96,2.07,0.255,1.815,1.5,1.1,28.92,-,-,73.9,-
568,臺中市,2016/10/26,豐原,4,0.42,-,33.3,54,39,15.68,2.73,12.96,1.894,0.171,1.722,1.45,1.23,26.55,-,-,78.64,-
569,臺中市,2016/10/26,沙鹿,5.3,0.49,-,23.7,67,32,26.47,4.57,21.91,-,-,-,1.71,1.01,27.58,-,-,81.75,-
570,臺中市,2016/10/26,大里,4.5,0.63,452.18,23.8,75,32,28.63,6.22,22.41,2.041,0.283,1.758,1.49,1.23,29.02,-,-,73.76,-
571,臺中市,2016/10/25,西屯,5,0.39,-,25.1,60,32,24.11,3.68,20.43,1.98,0.257,1.724,1.5,1.18,28.37,0,0,77.32,0
572,臺中市,2016/10/25,忠明,5.1,0.53,-,24.7,60,31,26.41,3.81,22.6,2.029,0.216,1.813,1.62,1.04,28.9,-,-,74.36,-
573,臺中市,2016/10/25,豐原,4.4,0.52,-,30.6,43,32,15.39,1.78,13.61,1.897,0.159,1.738,1.72,1.51,26.35,-,-,77.11,-
574,臺中市,2016/10/25,沙鹿,5,0.42,-,25.5,65,23,21.69,2.71,18.96,-,-,-,1.94,1.19,27.98,-,-,80.86,-
575,臺中市,2016/10/25,大里,5.1,0.57,455.73,24.4,69,27,25.84,4.33,21.51,2.004,0.259,1.745,1.49,1.25,29.1,-,-,72.94,-
576,臺中市,2016/10/24,西屯,3.6,0.42,-,24.7,51,26,24.4,4.07,20.33,2.048,0.257,1.792,1.4,1.02,28.72,0,0,73.7,0
577,臺中市,2016/10/24,忠明,3,0.5,-,26.6,44,25,25.18,3.64,21.55,2.007,0.182,1.825,1.54,1.12,29.46,-,-,70.63,-
578,臺中市,2016/10/24,豐原,2.1,0.32,-,25.5,31,24,13.75,2.22,11.53,1.844,0.119,1.726,1.74,1.43,27.18,-,-,72.96,-
579,臺中市,2016/10/24,沙鹿,2.9,0.37,-,25,52,19,20.75,4.51,16.24,-,-,-,2.14,1.23,28.18,-,-,77.85,-
580,臺中市,2016/10/24,大里,3.3,0.52,447.69,25.1,51,22,24.81,3.53,21.28,1.975,0.218,1.757,1.53,1.35,29.58,-,-,70.44,-
581,臺中市,2016/10/23,西屯,3.4,0.25,-,20.9,32,16,15.19,3.7,11.49,1.768,0.084,1.684,2.21,1.76,28.88,0,0,74.77,0
582,臺中市,2016/10/23,忠明,3.2,0.31,-,20.9,21,18,13.82,2.88,10.94,1.808,0.057,1.751,1.87,1.44,29.41,-,-,72.31,-
583,臺中市,2016/10/23,豐原,3.4,0.27,-,22,23,17,10.03,1.8,8.23,1.756,0.069,1.687,2.27,1.88,27.54,-,-,74.26,-
584,臺中市,2016/10/23,沙鹿,2.9,0.25,-,23.2,35,14,10.91,1.39,9.52,-,-,-,2.72,2.11,28.59,-,-,78.64,-
585,臺中市,2016/10/23,大里,2.3,0.31,424.8,19.1,27,12,13.77,2.35,11.42,1.764,0.083,1.681,1.79,1.36,29.64,-,-,71.26,-
586,臺中市,2016/10/22,西屯,2.1,0.24,-,18,41,15,18.43,5.65,12.78,1.883,0.213,1.67,2.38,2.21,29.16,0,0,77.94,0
587,臺中市,2016/10/22,忠明,2.1,0.33,-,18.1,28,16,16.37,3.51,12.86,1.907,0.143,1.763,1.94,1.52,29.69,-,-,74.82,-
588,臺中市,2016/10/22,豐原,2.6,0.29,-,22.1,31,14,10.46,2.12,8.34,1.809,0.123,1.686,3.01,2.63,27.81,-,-,75.34,-
589,臺中市,2016/10/22,沙鹿,2.4,0.3,-,19.2,38,12,13.25,2.09,11.16,-,-,-,2.93,2.8,28.96,-,-,79.64,-
590,臺中市,2016/10/22,大里,2.3,0.35,432.21,18.4,39,15,13.36,2.97,10.39,1.817,0.157,1.66,2.09,1.92,29.52,-,-,73.62,-
591,臺中市,2016/10/21,西屯,3,0.54,-,21.6,58,34,32.21,7.16,25.04,2.097,0.405,1.693,1.3,0.99,29.03,5,5.62,74.81,4.24
592,臺中市,2016/10/21,忠明,2.9,0.66,-,22.5,48,30,29.91,5.85,24.05,2.137,0.304,1.833,1.4,0.95,29.51,-,-,72.83,-
593,臺中市,2016/10/21,豐原,3.5,0.4,-,32.3,45,35,14.06,2.22,11.83,1.897,0.183,1.714,1.5,1.14,27.61,-,-,75.11,-
594,臺中市,2016/10/21,沙鹿,3.6,0.48,-,25.7,64,27,24.05,3.32,20.72,-,-,-,1.81,1.24,29.18,-,-,75.79,-
595,臺中市,2016/10/21,大里,2.8,0.53,451.03,17.7,59,28,23.37,4.04,19.33,2.055,0.3,1.755,1.31,1.05,29.06,-,-,74.45,-
596,臺中市,2016/10/19,西屯,5.3,0.53,-,33.3,89,56,25.18,2.4,22.79,2.062,0.354,1.709,1.54,1.2,29.01,0,0,73.2,0
597,臺中市,2016/10/19,忠明,6,0.61,-,34,104,58,25.8,2.49,23.31,2.102,0.276,1.826,1.55,1.22,29.64,-,-,70.98,-
598,臺中市,2016/10/19,豐原,4,0.56,-,41.7,83,66,17.02,1.97,15.06,1.97,0.231,1.74,1.46,1.11,27.34,-,-,75.47,-
599,臺中市,2016/10/19,沙鹿,6.3,0.53,-,33.4,98,45,24.45,2.22,22.23,-,-,-,1.83,1.36,28.53,-,-,76.02,-
600,臺中市,2016/10/19,大里,5.8,0.69,455.49,44.3,106,52,26.43,2.45,23.98,2.089,0.367,1.722,1.85,1.62,30.2,-,-,68.71,-
601,臺中市,2016/10/18,西屯,5.2,0.54,-,38.6,85,54,28.14,3.4,24.74,2.129,0.405,1.723,1.25,1.02,29.38,0,0,70.12,0
602,臺中市,2016/10/18,忠明,5.3,0.59,-,42.8,79,49,29.36,4.87,24.5,2.107,0.277,1.83,1.35,1.04,30.09,-,-,67.54,-
603,臺中市,2016/10/18,豐原,3.7,0.62,-,47.7,74,60,15.61,2.54,13.07,1.948,0.198,1.751,1.54,1.18,27.53,-,-,73.85,-
604,臺中市,2016/10/18,沙鹿,6.5,0.54,-,35.9,95,43,25.38,2.13,23.26,-,-,-,1.72,1.28,29.07,-,-,72.51,-
605,臺中市,2016/10/18,大里,3.5,0.57,457.48,34.9,89,43,24.16,2.84,21.33,2.031,0.302,1.728,1.41,1.28,29.48,-,-,71.42,-
606,臺中市,2016/10/17,西屯,5.3,0.57,-,48.7,97,60,24.44,1.79,22.64,2.098,0.342,1.756,1.34,1.1,29.11,0,0,71.04,0
607,臺中市,2016/10/17,忠明,4.5,0.65,-,53.9,92,58,23.79,2.7,21.09,2.14,0.29,1.85,1.41,1.05,29.77,-,-,68.76,-
608,臺中市,2016/10/17,豐原,3.2,0.54,-,52.3,80,61,14.16,1.96,12.19,1.948,0.2,1.748,1.53,1.17,27.51,-,-,72.69,-
609,臺中市,2016/10/17,沙鹿,6.2,0.59,-,38.4,95,48,25.12,2.18,22.93,-,-,-,1.48,1.13,28.95,-,-,73.96,-
610,臺中市,2016/10/17,大里,4.6,0.61,461.42,46.8,99,51,19.82,2.56,17.26,1.959,0.223,1.736,1.31,1.15,29.36,-,-,70.35,-
611,臺中市,2016/10/16,西屯,2.9,0.49,-,47.5,83,52,18.43,1.92,16.52,1.969,0.2,1.769,1.45,1.04,28.73,0,0,71.93,0
612,臺中市,2016/10/16,忠明,3.2,0.56,-,48,76,52,21.37,2.59,18.79,2.013,0.157,1.856,1.54,0.93,29.38,-,-,69.09,-
613,臺中市,2016/10/16,豐原,3.2,0.51,-,50.9,65,52,12.08,1.59,10.49,1.888,0.132,1.757,1.41,1.11,27.02,-,-,74.53,-
614,臺中市,2016/10/16,沙鹿,4.4,0.56,-,51.2,92,49,19.68,1.11,18.53,-,-,-,1.63,1.22,28.67,-,-,73.57,-
615,臺中市,2016/10/16,大里,3.8,0.51,456.29,41.8,85,46,17.49,2.5,14.98,1.894,0.146,1.748,1.3,1.01,28.98,-,-,71.28,-
616,臺中市,2016/10/15,西屯,3.4,0.44,-,40.9,65,37,20.17,2.47,17.69,1.932,0.205,1.727,1.46,1.16,28.37,0,0,72.86,0
617,臺中市,2016/10/15,忠明,3.4,0.58,-,40.3,59,34,26.66,5.67,20.98,2.022,0.191,1.83,1.55,1.09,28.98,-,-,70.71,-
618,臺中市,2016/10/15,豐原,2.6,0.4,-,45.5,44,36,12.36,1.89,10.46,1.876,0.15,1.726,1.59,1.28,26.82,-,-,73.93,-
619,臺中市,2016/10/15,沙鹿,3.1,0.44,-,32.6,63,25,19.96,2.26,17.69,-,-,-,2.09,1.17,27.88,-,-,76.99,-
620,臺中市,2016/10/15,大里,3.5,0.64,451.45,38.5,77,42,24.52,4.83,19.68,2.069,0.297,1.772,1.58,1.24,28.74,-,-,72.99,-
621,臺中市,2016/10/14,西屯,1.8,0.28,-,34.8,43,20,12.01,1.63,10.38,1.734,0.093,1.641,3.56,1.39,26.76,0,0,75.76,0
622,臺中市,2016/10/14,忠明,1.9,0.34,-,28.9,35,21,17.32,2.52,14.8,1.866,0.12,1.745,2.27,1.26,27.17,-,-,72.65,-
623,臺中市,2016/10/14,豐原,1.8,0.23,-,28.6,27,20,8.22,2.13,6.09,1.771,0.086,1.685,1.85,0.87,25.45,-,-,75.06,-
624,臺中市,2016/10/14,沙鹿,2.3,0.26,-,31.1,57,19,14.63,1.6,13.03,-,-,-,5.07,1.78,26.05,-,-,79.37,-
625,臺中市,2016/10/14,大里,2.5,0.5,439.86,24.3,48,22,24.97,5.47,19.49,1.939,0.216,1.723,1.81,0.85,27.96,-,-,72.03,-
626,臺中市,2016/10/13,西屯,1.7,0.19,-,37.1,35,13,9.94,1.31,8.63,1.709,0.083,1.625,3.51,1.43,26.43,0,0,75.04,0
627,臺中市,2016/10/13,忠明,2.1,0.26,-,32,26,14,14.81,1.79,13.05,1.838,0.097,1.74,2.1,1.2,26.78,-,-,72.22,-
628,臺中市,2016/10/13,豐原,1.8,0.17,-,31.9,15,12,5.9,1.6,4.29,1.722,0.054,1.669,1.92,1.07,24.95,-,-,75.29,-
629,臺中市,2016/10/13,沙鹿,2.1,0.22,-,34.7,44,11,11.94,0.66,11.27,-,-,-,4.72,1.63,25.71,-,-,77.63,-
630,臺中市,2016/10/13,大里,1.9,0.4,431.58,29.7,31,13,19.84,3,16.73,1.869,0.165,1.704,1.84,0.84,27.77,-,-,70.8,-
631,臺中市,2016/10/12,西屯,1.4,0.17,-,27.9,25,10,10.87,1.54,9.33,1.717,0.08,1.636,3.89,1.47,26.96,0,0,77.53,0
632,臺中市,2016/10/12,忠明,2.1,0.29,-,22.9,20,11,18.01,2.9,15.11,1.921,0.162,1.759,2.65,1.26,26.73,-,-,74.59,-
633,臺中市,2016/10/12,豐原,1.5,0.15,-,27.4,12,10,6.31,1.68,4.63,1.718,0.045,1.673,2.17,1.05,25.16,-,-,76.95,-
634,臺中市,2016/10/12,沙鹿,1.6,0.18,-,28.6,29,8,12.62,1.55,11.06,-,-,-,5.16,1.74,25.46,-,-,80.6,-
635,臺中市,2016/10/12,大里,0.8,0.36,423.49,23.8,21,9,19.43,3.11,16.32,1.798,0.132,1.665,2.27,0.83,28.06,-,-,70.86,-
636,臺中市,2016/10/11,西屯,1.4,0.21,-,32.1,24,10,10.06,0.87,9.14,1.745,0.103,1.642,3.76,1.22,28.09,0,0,78.56,0
637,臺中市,2016/10/11,忠明,1.9,0.28,-,27.8,14,10,16.74,2.91,13.83,1.846,0.101,1.745,2.28,1.11,26.79,-,-,78.49,-
638,臺中市,2016/10/11,豐原,1.8,0.22,-,27.6,14,10,8.21,2.16,6.06,1.764,0.076,1.688,1.97,1,25.35,-,-,79.22,-
639,臺中市,2016/10/11,沙鹿,1.8,0.19,-,30.5,28,9,10.83,1.11,9.71,-,-,-,4.77,1.68,25.69,-,-,85.04,-
640,臺中市,2016/10/11,大里,2.2,0.39,427.56,26.6,20,8,17.28,2.83,14.44,1.839,0.147,1.692,1.88,0.8,27.9,-,-,74.2,-
641,臺中市,2016/10/10,西屯,1.6,0.18,-,36.5,19,6,7.46,1.07,6.4,1.677,0.053,1.625,4.26,1.77,26.61,0,0,77.34,0
642,臺中市,2016/10/10,忠明,2,0.28,-,31.3,10,7,13.16,1.52,11.62,1.813,0.059,1.753,2.3,1.22,25.3,-,-,77.12,-
643,臺中市,2016/10/10,豐原,2,0.2,-,30.4,10,8,5.26,1.55,3.71,1.734,0.04,1.694,2.14,0.83,23.72,-,-,79.71,-
644,臺中市,2016/10/10,沙鹿,1.4,0.2,-,36.8,21,4,8.8,1.08,7.72,-,-,-,5.46,1.64,24.42,-,-,81.78,-
645,臺中市,2016/10/10,大里,0.5,0.3,418.67,28.9,9,4,12.56,1.25,11.31,1.752,0.08,1.672,2.07,0.84,26.63,-,-,72.97,-
646,臺中市,2016/10/09,西屯,1.2,0.23,-,36.5,20,6,7.31,1.5,5.81,1.685,0.049,1.636,4.41,1.87,26.55,0.5,6.01,78.59,3.63
647,臺中市,2016/10/09,忠明,1.5,0.3,-,30.7,13,9,12.33,1.22,11.09,1.813,0.055,1.757,2.25,1.07,25.1,-,-,79.71,-
648,臺中市,2016/10/09,豐原,2.4,0.22,-,29.6,11,9,5.8,1.27,4.53,1.756,0.056,1.701,1.71,0.75,23.42,-,-,82.76,-
649,臺中市,2016/10/09,沙鹿,1.5,0.25,-,37.7,25,5,7.47,1.26,6.21,-,-,-,6.08,1.85,24.44,-,-,82.09,-
650,臺中市,2016/10/09,大里,1,0.35,422.46,26.1,13,6,12.86,1.89,10.98,1.769,0.087,1.681,2.15,1.01,26.33,-,-,75.96,-
651,臺中市,2016/10/08,西屯,0.9,0.26,-,11.2,23,8,22.07,10.78,11.29,1.848,0.229,1.62,1.71,1.19,28.45,1.3,5.96,81.49,3.99
652,臺中市,2016/10/08,忠明,1.6,0.38,-,9.1,12,6,24.61,11.45,13.15,1.917,0.17,1.747,1.57,1.1,26.94,-,-,82,-
653,臺中市,2016/10/08,豐原,2.3,0.3,-,11.6,20,9,12.98,3.42,9.56,1.771,0.125,1.646,1.41,1.06,25.13,-,-,81.88,-
654,臺中市,2016/10/08,沙鹿,2.6,0.36,-,11.2,28,11,22.26,9.66,12.61,-,-,-,1.86,1.18,26.78,-,-,84.04,-
655,臺中市,2016/10/08,大里,2.3,0.38,439.62,8.4,20,7,19.39,7.48,11.91,1.833,0.177,1.655,1.35,1.04,27.28,-,-,78.96,-
656,臺中市,2016/10/07,西屯,2.9,0.49,-,11.1,60,34,32.68,9.14,23.54,2.037,0.369,1.668,1.4,1.22,29.55,0,0,77.79,0
657,臺中市,2016/10/07,忠明,3,0.62,-,14.9,53,34,29.31,10.24,19.07,2.119,0.314,1.805,1.37,1.05,27.98,-,-,79.3,-
658,臺中市,2016/10/07,豐原,1.8,0.41,-,16.4,41,32,13.09,4.89,8.2,1.911,0.216,1.696,1.27,1.03,25.92,-,-,82.82,-
659,臺中市,2016/10/07,沙鹿,3.7,0.54,-,22.6,70,33,26.76,5.94,20.82,-,-,-,1.57,1.26,27.94,-,-,79.19,-
660,臺中市,2016/10/07,大里,2.7,0.54,443.85,11.1,61,28,25.85,10.3,15.55,2.137,0.436,1.701,1.2,0.99,27.86,-,-,79.12,-
661,臺中市,2016/10/06,西屯,3.3,0.51,-,35.7,70,48,28.66,7.12,21.54,2.113,0.349,1.764,1.89,1.45,30.38,1.33,5.77,72.23,3.82
662,臺中市,2016/10/06,忠明,2.9,0.64,-,36.9,68,46,25.62,4.58,21.04,2.128,0.258,1.869,1.73,1.18,29.02,-,-,78.02,-
663,臺中市,2016/10/06,豐原,2.7,0.51,-,40,59,45,-,-,-,2.039,0.271,1.769,-,-,26.75,-,-,79.71,-
664,臺中市,2016/10/06,沙鹿,4.1,0.52,-,39.3,75,40,24.74,4.34,20.38,-,-,-,2.05,1.45,28.17,-,-,81.48,-
665,臺中市,2016/10/06,大里,2.6,0.6,454.37,35.3,75,41,20.9,3.7,17.2,2.059,0.296,1.763,1.74,1.38,28.82,-,-,76.9,-
666,臺中市,2016/10/05,西屯,3.1,0.45,-,35.2,68,40,26.23,3.53,22.69,1.994,0.264,1.73,1.63,1.04,30.66,0,0,84.3,0
667,臺中市,2016/10/05,忠明,3.1,0.58,-,36.1,64,37,24.99,3.36,21.64,2.113,0.258,1.854,1.62,0.99,29.43,-,-,71.26,-
668,臺中市,2016/10/05,豐原,3.6,0.43,-,38.7,47,31,-,-,-,1.901,0.155,1.746,-,-,27.32,-,-,75.37,-
669,臺中市,2016/10/05,沙鹿,2.5,0.48,-,24.6,69,26,26.89,3.73,23.16,-,-,-,2.82,1.27,28.19,-,-,76.26,-
670,臺中市,2016/10/05,大里,4,0.61,442.69,37.4,78,38,23.65,2.47,21.15,2.085,0.3,1.785,1.53,1.07,29.56,-,-,71.53,-
671,臺中市,2016/10/04,西屯,2.5,0.34,-,35.9,40,19,20.32,3.12,17.19,2.004,0.159,1.845,2.08,1.16,30.45,0,0,83.38,0
672,臺中市,2016/10/04,忠明,2.3,0.5,-,34,40,23,25.85,4.67,21.18,2.034,0.216,1.818,1.65,1.03,29.12,-,-,67.26,-
673,臺中市,2016/10/04,豐原,1.9,0.31,-,40.5,32,25,-,-,-,1.856,0.135,1.721,-,-,27.16,-,-,69.95,-
674,臺中市,2016/10/04,沙鹿,2.3,0.38,-,33,46,20,17.23,1.87,15.37,-,-,-,2.95,2.07,27.82,-,-,72.36,-
675,臺中市,2016/10/04,大里,2.7,0.57,450.13,32.7,57,25,24.37,4.37,20,2.064,0.291,1.773,1.66,1.17,29.48,-,-,70.19,-
676,臺中市,2016/10/03,西屯,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
677,臺中市,2016/10/03,忠明,2.7,0.44,-,27.7,52,32,20,2.95,17.05,1.927,0.167,1.76,1.75,1.18,28.86,-,-,74.73,-
678,臺中市,2016/10/03,豐原,3.7,0.29,-,28.9,38,27,-,-,-,1.818,0.123,1.695,-,-,26.94,-,-,75.98,-
679,臺中市,2016/10/03,沙鹿,2.5,0.33,-,22.6,54,29,19.45,3.08,16.37,-,-,-,2.63,2.7,27.84,-,-,79.15,-
680,臺中市,2016/10/03,大里,1.9,0.46,451.53,30.6,59,27,19.24,3.27,15.97,1.901,0.206,1.695,1.59,1.08,29.21,-,-,73.22,-
681,臺中市,2016/10/02,忠明,2.6,0.35,-,28,35,23,17.12,2.91,14.21,1.875,0.111,1.765,1.77,1.08,29.35,-,-,72.23,-
682,臺中市,2016/10/02,豐原,2.2,0.25,-,24.1,30,21,-,-,-,1.733,0.078,1.655,-,-,27.24,-,-,74.08,-
683,臺中市,2016/10/02,沙鹿,2.7,0.29,-,28.4,45,25,14.31,2.41,11.9,-,-,-,2.27,2.3,28.64,-,-,76.13,-
684,臺中市,2016/10/02,大里,2.8,0.36,450.9,24.9,41,21,15.91,3.17,12.73,1.815,0.137,1.678,1.43,0.82,29.32,-,-,71.21,-
685,臺中市,2016/10/01,忠明,2.8,0.37,-,20.1,34,22,18.34,3.3,15.03,1.87,0.122,1.748,1.58,1.26,28.6,-,-,78.01,-
686,臺中市,2016/10/01,豐原,3.6,0.78,-,27.3,32,22,-,-,-,1.834,0.145,1.689,-,-,27.14,-,-,75.35,-
687,臺中市,2016/10/01,沙鹿,2.9,0.33,-,16.1,44,23,17.86,3.88,13.97,-,-,-,1.89,1.91,27.89,-,-,82.08,-
688,臺中市,2016/10/01,大里,1.9,0.38,451.36,20.1,43,21,17.1,5.47,11.63,1.813,0.143,1.67,1.39,1.25,28.3,-,-,76.98,-
689,臺南市,2016/10/31,新營,3.8,0.38,-,29.9,68,22,17.21,2.9,14.31,2.05,0.101,1.949,2.25,1.04,25.4,0,0,72.96,0
690,臺南市,2016/10/31,善化,4.1,0.4,428.53,31.9,69,28,17.36,2.76,14.6,-,-,-,2.89,1.87,26.88,-,-,71.75,-
691,臺南市,2016/10/31,安南,3.8,0.46,-,31.5,70,26,19.73,4.39,15.34,1.914,0.094,1.82,2.55,1.35,26.45,-,-,72.7,-
692,臺南市,2016/10/31,臺南,4,0.53,-,33.1,65,29,21.18,3.02,18.16,2.078,0.142,1.935,2.3,1.16,26.06,-,-,67.14,-
693,臺南市,2016/10/30,新營,3.2,0.35,-,33.4,52,20,12.33,1.29,11.05,1.977,0.065,1.912,2.33,1.06,25.61,0,0,70.81,0
694,臺南市,2016/10/30,善化,4.2,0.32,419.08,35.2,62,25,13.34,1.32,12.03,-,-,-,2.57,1.58,26.8,-,-,71.44,-
695,臺南市,2016/10/30,安南,2.9,0.33,-,37,61,20,12.76,2.78,9.98,1.835,0.059,1.776,2.46,1.33,26.57,-,-,71.62,-
696,臺南市,2016/10/30,臺南,3.4,0.42,-,39.4,58,20,13.65,1.33,12.31,1.987,0.105,1.881,2.2,1.33,26.03,-,-,66.1,-
697,臺南市,2016/10/29,新營,3,0.38,-,38.4,98,48,10.82,1.02,9.8,2.096,0.085,2.011,2.34,1.19,26.88,0,0,78.16,0
698,臺南市,2016/10/29,善化,3.1,0.36,434.12,40.3,90,54,11.02,0.99,10.02,-,-,-,2.73,1.57,27.48,-,-,77.15,-
699,臺南市,2016/10/29,安南,3,0.37,-,41.8,99,57,12.87,2.64,10.23,1.971,0.193,1.779,2.47,1.28,27.64,-,-,77.92,-
700,臺南市,2016/10/29,臺南,4.1,0.44,-,45.5,84,52,15.35,1.56,13.79,2.02,0.156,1.864,2.15,1.06,27.29,-,-,72.01,-
701,臺南市,2016/10/28,新營,4.4,0.49,-,42.4,120,81,17.14,1.64,15.5,2.216,0.152,2.063,1.59,0.95,27.42,0,0,79.37,0
