序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
11,臺北市,2003/02/27,大同,5.3,3.84,-,-,-,73,-,182.79,130.3,52.48,4.688,2.13,2.55,21.28,-,-,62.0,-
12,臺北市,2003/02/27,萬華,3.1,0.87,-,20.7,-,47,-,25.77,4.57,21.21,-,-,-,20.03,-,-,47.0,-
13,臺北市,2003/02/27,陽明,0.8,0.42,372.75,48.0,-,-,-,3.56,0.19,3.38,-,-,-,14.66,-,95.0,48.0,-
14,臺北市,2003/02/27,士林,1.1,0.72,-,21.3,-,43,-,39.14,7.78,31.36,-,-,-,19.33,-,-,43.0,-
15,臺北市,2003/02/26,松山,3.2,1.29,403.63,33.9,-,84,-,65.32,26.03,39.28,-,-,-,22.32,-,-,93.0,-
16,臺北市,2003/02/26,古亭,2.0,1.14,-,31.5,-,57,35.46,55.04,19.52,35.53,3.11,1.08,2.03,22.27,-,-,83.0,-
17,臺北市,2003/02/26,中山,5.7,1.4,-,28.7,-,88,-,84.06,35.18,48.88,3.008,0.83,2.17,22.96,-,-,91.0,-
18,臺北市,2003/02/26,大同,7.9,3.13,-,-,-,92,-,142.24,83.31,58.93,4.51,1.71,2.8,23.64,-,-,71.0,-
19,臺北市,2003/02/26,萬華,6.1,1.3,-,30.3,-,67,-,42.25,13.9,28.36,-,-,-,22.65,-,-,91.0,-
20,臺北市,2003/02/26,陽明,1.9,0.4,371.97,62.8,-,-,-,7.05,0.06,6.99,-,-,-,17.59,-,83.0,89.0,-
21,臺北市,2003/02/26,士林,2.9,1.02,-,33.1,-,57,-,51.25,15.24,36.73,-,-,-,21.16,-,-,104.0,-
22,臺北市,2003/02/25,松山,1.8,0.88,382.54,30.0,-,71,-,34.29,9.41,24.88,-,-,-,18.22,-,-,60.0,-
23,臺北市,2003/02/25,古亭,0.8,0.78,-,28.3,-,59,35.04,36.01,8.83,27.18,2.736,0.81,1.92,18.86,-,-,54.0,-
24,臺北市,2003/02/25,中山,2.7,0.72,-,23.7,-,74,-,43.8,11.98,31.82,2.317,0.35,1.97,19.33,-,-,62.0,-
25,臺北市,2003/02/25,大同,5.0,3.18,-,-,-,78,-,149.09,100.16,48.93,4.177,1.68,2.5,20.11,-,-,64.0,-
26,臺北市,2003/02/25,萬華,2.1,0.93,-,28.5,-,43,-,24.72,4.86,19.86,-,-,-,19.26,-,-,43.0,-
27,臺北市,2003/02/25,陽明,0.7,0.42,369.23,50.0,-,22,-,2.57,0.18,2.39,-,-,-,12.57,-,97.0,46.0,-
28,臺北市,2003/02/25,士林,1.2,0.59,-,37.9,-,37,-,21.94,2.95,18.99,-,-,-,18.6,-,-,41.0,-
29,臺北市,2003/02/24,松山,2.3,0.7,381.14,27.0,-,47,-,23.62,2.84,20.78,-,-,-,16.14,-,-,47.0,-
30,臺北市,2003/02/24,古亭,1.0,0.62,-,26.2,-,42,19.57,27.61,5.99,21.62,2.57,0.76,1.8,16.39,-,-,42.0,-
31,臺北市,2003/02/24,中山,1.8,0.77,-,20.8,-,49,-,35.09,8.95,26.14,2.362,0.33,2.04,17.35,-,-,49.0,-
32,臺北市,2003/02/24,大同,4.0,2.8,-,-,-,72,-,133.38,89.18,44.2,-,-,-,18.09,-,-,61.0,-
33,臺北市,2003/02/24,萬華,-,0.76,-,24.3,-,30,-,19.79,3.04,16.75,-,-,-,17.16,-,-,30.0,-
34,臺北市,2003/02/24,陽明,0.8,0.49,379.04,42.7,-,10,-,3.43,0.17,3.26,-,-,-,10.52,-,99.0,42.0,-
35,臺北市,2003/02/24,士林,0.7,0.58,-,32.9,-,30,-,17.24,1.6,15.64,-,-,-,16.57,-,-,35.0,-
36,臺北市,2003/02/23,松山,2.7,1.15,405.46,25.8,-,83,-,49.49,18.7,30.79,-,-,-,21.23,-,-,66.0,-
37,臺北市,2003/02/23,古亭,1.7,1.02,-,23.2,-,70,39.31,41.36,8.89,32.47,2.93,0.93,2.0,21.08,-,-,60.0,-
38,臺北市,2003/02/23,中山,2.6,0.93,-,18.6,-,94,-,48.75,13.89,34.86,2.522,0.48,2.04,21.67,-,-,72.0,-
39,臺北市,2003/02/23,大同,3.3,1.87,-,-,-,81,-,88.43,48.82,39.62,-,-,-,22.02,-,-,66.0,-
40,臺北市,2003/02/23,萬華,-,0.92,-,28.5,-,64,-,27.85,3.85,24.0,-,-,-,21.51,-,-,57.0,-
41,臺北市,2003/02/23,陽明,2.1,0.33,371.07,49.5,-,20,-,6.96,0.26,6.71,-,-,-,16.77,-,91.0,60.0,-
42,臺北市,2003/02/23,士林,1.7,0.86,-,24.0,-,65,-,51.26,18.37,32.89,-,-,-,20.24,-,-,58.0,-
43,臺北市,2003/02/22,松山,5.2,1.29,409.35,29.7,-,80,-,69.54,27.02,42.52,-,-,-,20.97,-,-,78.0,-
44,臺北市,2003/02/22,古亭,2.3,1.23,-,25.6,-,61,38.32,59.69,19.74,39.95,3.13,1.03,2.1,21.01,-,-,65.0,-
45,臺北市,2003/02/22,中山,5.7,1.3,-,21.0,-,103,-,80.73,28.93,51.8,2.991,0.74,2.26,22.27,-,-,76.0,-
46,臺北市,2003/02/22,大同,10.6,3.44,-,-,-,-,-,201.2,121.15,80.06,-,-,-,25.05,-,-,48.0,-
47,臺北市,2003/02/22,萬華,-,1.17,-,28.6,-,56,-,36.58,7.84,28.74,-,-,-,21.63,-,-,68.0,-
48,臺北市,2003/02/22,陽明,3.6,0.46,378.6,56.4,-,43,-,10.79,0.39,10.4,-,-,-,15.68,-,90.0,62.0,-
49,臺北市,2003/02/22,士林,3.2,1.0,-,26.3,-,55,-,72.2,27.9,44.3,-,-,-,20.62,-,-,66.0,-
50,臺北市,2003/02/21,松山,2.7,1.22,399.46,31.1,-,72,-,67.33,22.32,45.01,-,-,-,18.89,-,-,98.0,-
51,臺北市,2003/02/21,古亭,1.7,1.12,-,33.1,-,55,36.3,54.55,14.95,39.6,3.068,0.94,2.13,19.06,-,-,87.0,-
52,臺北市,2003/02/21,中山,3.8,1.17,-,26.4,-,77,-,78.05,24.38,53.67,2.985,0.65,2.34,20.12,-,-,67.0,-
53,臺北市,2003/02/21,大同,7.0,3.29,-,-,-,94,-,172.47,101.57,70.9,4.286,1.78,2.5,20.77,-,-,72.0,-
54,臺北市,2003/02/21,萬華,-,1.3,-,33.1,-,51,-,41.21,9.75,31.47,-,-,-,19.56,-,-,86.0,-
55,臺北市,2003/02/21,陽明,1.8,0.43,374.4,60.0,-,43,-,5.8,0.17,5.63,-,-,-,14.78,-,75.0,68.0,-
56,臺北市,2003/02/21,士林,1.9,0.97,-,38.7,-,48,-,53.15,11.71,43.25,-,-,-,18.8,-,-,88.0,-
57,臺北市,2003/02/20,松山,3.5,0.69,381.28,39.8,-,91,-,27.35,2.67,24.69,-,-,-,14.93,-,-,70.0,-
58,臺北市,2003/02/20,古亭,2.4,0.75,-,37.5,-,77,44.6,30.07,6.19,23.89,2.731,0.69,2.04,15.15,-,-,64.0,-
59,臺北市,2003/02/20,中山,5.5,0.7,-,33.3,-,108,-,41.09,9.08,32.02,-,-,-,15.91,-,-,79.0,-
60,臺北市,2003/02/20,大同,7.2,2.74,-,-,-,109,-,146.13,89.82,56.31,3.904,1.58,2.32,16.61,-,-,80.0,-
61,臺北市,2003/02/20,萬華,-,0.81,-,35.9,-,68,-,-,-,18.52,-,-,-,15.73,-,-,59.0,-
62,臺北市,2003/02/20,陽明,7.5,0.46,403.05,60.6,-,62,-,3.48,0.13,3.35,-,-,-,8.19,-,85.0,57.0,-
63,臺北市,2003/02/20,士林,4.0,0.49,-,52.3,-,71,-,15.47,1.58,13.88,-,-,-,14.81,-,-,60.0,-
64,臺北市,2003/02/19,松山,2.1,0.82,382.67,25.2,-,59,-,26.46,2.99,23.48,-,-,-,16.33,-,-,54.0,-
65,臺北市,2003/02/19,古亭,1.7,0.95,-,22.9,-,48,29.66,36.74,8.25,28.49,2.814,0.74,2.07,16.27,-,-,48.0,-
66,臺北市,2003/02/19,中山,1.2,0.93,-,19.1,-,75,-,45.11,10.49,34.61,-,-,-,17.35,-,-,62.0,-
67,臺北市,2003/02/19,大同,4.6,2.66,-,-,-,-,-,137.5,89.42,48.09,3.7,1.36,2.34,17.81,-,-,43.0,-
68,臺北市,2003/02/19,萬華,-,0.94,-,22.1,-,48,-,27.54,4.56,22.98,-,-,-,17.1,-,-,48.0,-
69,臺北市,2003/02/19,陽明,0.9,0.54,415.28,48.9,-,-,-,2.37,0.07,2.3,-,-,-,10.76,-,98.0,50.0,-
70,臺北市,2003/02/19,士林,0.6,0.76,-,23.7,-,43,-,27.26,2.99,24.28,-,-,-,16.14,-,-,43.0,-
71,臺北市,2003/02/18,松山,5.0,1.06,393.19,28.1,-,75,-,44.98,13.25,31.73,-,-,-,18.96,-,-,78.0,-
72,臺北市,2003/02/18,古亭,3.0,1.11,-,24.7,-,63,37.81,55.22,20.91,34.32,3.246,0.94,2.31,18.95,-,-,71.0,-
73,臺北市,2003/02/18,中山,3.8,1.16,-,20.7,-,86,-,66.34,22.61,43.73,3.085,0.62,2.46,19.57,-,-,68.0,-
74,臺北市,2003/02/18,大同,7.1,2.94,-,-,-,-,-,143.57,90.58,52.99,4.118,1.5,2.62,20.13,-,-,42.0,-
75,臺北市,2003/02/18,萬華,3.7,1.21,-,22.6,-,63,-,39.66,13.26,26.4,-,-,-,19.57,-,-,70.0,-
76,臺北市,2003/02/18,陽明,1.0,0.46,410.69,53.4,-,-,-,3.94,0.17,3.77,-,-,-,15.38,-,90.0,76.0,-
77,臺北市,2003/02/18,士林,1.9,1.05,-,22.5,-,65,-,64.25,28.62,35.64,-,-,-,18.11,-,-,64.0,-
78,臺北市,2003/02/17,松山,4.0,0.7,380.68,23.7,-,43,-,29.74,5.61,24.13,-,-,-,16.24,-,-,43.0,-
79,臺北市,2003/02/17,古亭,1.4,0.81,-,24.5,-,39,14.37,-,-,-,2.449,0.64,1.81,16.82,-,-,39.0,-
80,臺北市,2003/02/17,中山,1.8,0.67,-,23.9,-,47,-,42.62,13.22,29.4,2.467,0.32,2.14,17.78,-,-,47.0,-
81,臺北市,2003/02/17,大同,4.6,3.27,-,-,-,-,-,162.3,113.75,48.55,4.063,1.84,2.22,18.68,-,-,60.0,-
82,臺北市,2003/02/17,萬華,1.6,0.85,-,25.3,-,33,-,25.69,5.38,20.31,-,-,-,17.44,-,-,34.0,-
83,臺北市,2003/02/17,陽明,0.5,0.38,-,48.2,-,13,-,1.66,0.19,1.47,-,-,-,10.94,-,99.0,47.0,-
84,臺北市,2003/02/17,士林,0.5,0.51,-,32.4,-,19,-,21.45,2.95,18.5,-,-,-,17.33,-,-,37.0,-
85,臺北市,2003/02/16,松山,3.5,0.96,394.56,10.1,-,66,-,48.19,21.0,27.19,-,-,-,17.39,-,-,58.0,-
86,臺北市,2003/02/16,古亭,1.5,1.16,-,10.0,-,58,29.76,29.71,18.15,11.56,2.571,0.82,1.75,17.33,-,-,54.0,-
87,臺北市,2003/02/16,中山,3.2,1.09,-,6.0,-,82,-,68.58,32.06,36.52,2.967,0.54,2.42,18.47,-,-,66.0,-
88,臺北市,2003/02/16,大同,4.8,2.8,-,-,-,85,-,167.58,123.86,43.71,3.9,1.37,2.53,19.02,-,-,68.0,-
89,臺北市,2003/02/16,萬華,1.4,1.1,-,6.9,-,51,-,35.09,10.49,24.6,-,-,-,18.32,-,-,50.0,-
90,臺北市,2003/02/16,陽明,1.6,0.47,-,29.0,-,20,-,7.14,0.43,6.71,-,-,-,14.18,-,100.0,37.0,-
91,臺北市,2003/02/16,士林,1.7,0.93,-,6.5,-,61,-,54.64,19.6,35.04,-,-,-,17.4,-,-,56.0,-
92,臺北市,2003/02/15,松山,7.2,1.39,405.05,17.4,-,92,-,72.41,26.51,45.89,-,-,-,20.43,-,-,71.0,-
93,臺北市,2003/02/15,古亭,3.2,1.57,-,19.9,-,88,42.45,59.3,26.15,33.15,3.363,1.07,2.3,20.57,-,-,82.0,-
94,臺北市,2003/02/15,中山,3.9,1.33,-,15.8,-,91,-,84.15,36.06,48.09,3.218,0.74,2.48,20.91,-,-,70.0,-
95,臺北市,2003/02/15,大同,6.2,2.56,-,-,-,142,-,139.29,89.21,50.08,3.693,1.14,2.55,21.21,-,-,96.0,-
96,臺北市,2003/02/15,萬華,4.5,1.64,-,17.9,-,75,-,56.86,20.14,36.71,-,-,-,20.86,-,-,65.0,-
97,臺北市,2003/02/15,陽明,3.8,0.5,-,62.0,-,40,-,7.03,0.21,6.82,-,-,-,18.36,-,89.0,86.0,-
98,臺北市,2003/02/15,士林,2.7,1.02,-,20.1,-,48,-,60.62,23.99,36.63,-,-,-,19.58,-,-,48.0,-
99,臺北市,2003/02/14,松山,5.6,1.36,404.75,9.6,-,69,-,71.35,30.03,41.32,-,-,-,18.46,-,-,60.0,-
100,臺北市,2003/02/14,古亭,3.0,1.33,-,13.0,-,64,29.81,67.34,29.61,37.72,3.268,1.1,2.17,18.27,-,-,57.0,-
101,臺北市,2003/02/14,中山,3.8,1.02,-,11.1,-,68,-,64.36,27.47,36.88,3.127,0.71,2.42,18.92,-,-,59.0,-
102,臺北市,2003/02/14,大同,5.6,1.79,-,-,-,79,-,85.14,47.23,37.91,3.511,0.98,2.53,19.21,-,-,64.0,-
103,臺北市,2003/02/14,萬華,3.8,1.14,-,13.5,-,47,-,43.1,16.9,26.21,-,-,-,18.74,-,-,47.0,-
104,臺北市,2003/02/14,陽明,2.5,0.5,-,34.2,-,13,-,6.7,0.53,6.17,-,-,-,15.42,-,97.0,34.0,-
105,臺北市,2003/02/14,士林,3.0,0.66,-,15.8,-,43,-,47.09,16.41,30.67,-,-,-,17.88,-,-,43.0,-
106,臺北市,2003/02/13,松山,3.3,0.63,377.88,17.8,-,18,-,31.7,7.45,24.25,-,-,-,14.91,-,-,27.0,-
107,臺北市,2003/02/13,古亭,0.9,0.7,-,20.3,-,26,7.9,32.14,12.58,19.56,2.591,0.62,1.98,15.21,-,-,28.0,-
108,臺北市,2003/02/13,中山,2.6,0.65,-,16.0,-,21,-,53.41,22.13,31.28,2.588,0.39,2.2,16.33,-,-,22.0,-
109,臺北市,2003/02/13,大同,3.9,3.36,-,-,-,120,-,165.78,121.38,44.4,4.137,1.85,2.29,17.01,-,-,85.0,-
110,臺北市,2003/02/13,萬華,1.3,0.76,-,19.9,-,16,-,22.93,4.59,18.34,-,-,-,15.51,-,-,26.0,-
111,臺北市,2003/02/13,陽明,0.5,0.31,-,41.6,-,-,-,0.84,0.21,0.59,-,-,-,10.18,-,100.0,35.0,-
112,臺北市,2003/02/13,士林,0.6,0.37,-,31.2,-,17,-,18.16,3.95,14.21,-,-,-,15.99,-,-,31.0,-
113,臺北市,2003/02/12,松山,1.4,0.49,372.32,25.9,-,15,-,20.29,2.34,17.94,-,-,-,13.26,-,-,31.0,-
114,臺北市,2003/02/12,古亭,0.5,0.62,-,22.3,-,16,6.56,28.26,9.77,18.49,2.37,0.6,1.77,13.24,-,-,29.0,-
115,臺北市,2003/02/12,中山,0.8,0.52,-,22.7,-,17,-,31.92,8.06,23.86,2.511,0.29,2.22,14.8,-,-,26.0,-
116,臺北市,2003/02/12,大同,3.3,2.8,-,-,-,45,-,150.99,108.06,42.92,3.917,1.63,2.29,15.49,-,-,45.0,-
117,臺北市,2003/02/12,萬華,0.5,0.71,-,20.6,-,14,-,22.34,2.73,19.61,-,-,-,14.13,-,-,28.0,-
118,臺北市,2003/02/12,陽明,0.5,0.33,-,42.2,-,10,-,0.96,0.19,0.77,-,-,-,7.59,-,100.0,36.0,-
119,臺北市,2003/02/12,士林,0.5,0.36,-,31.6,-,12,-,16.27,2.18,14.09,-,-,-,13.99,-,-,33.0,-
120,臺北市,2003/02/11,松山,1.3,0.67,372.47,24.8,-,24,-,21.63,2.53,19.1,-,-,-,15.5,-,-,28.0,-
121,臺北市,2003/02/11,古亭,0.7,0.68,-,22.0,-,24,12.82,30.05,9.0,21.06,2.182,0.6,1.58,15.58,-,-,28.0,-
122,臺北市,2003/02/11,中山,1.3,0.71,-,17.3,-,35,-,41.46,12.1,29.36,2.627,0.38,2.24,16.76,-,-,35.0,-
123,臺北市,2003/02/11,大同,4.8,3.0,-,-,-,74,-,140.88,98.67,42.21,3.902,1.53,2.37,17.34,-,-,62.0,-
124,臺北市,2003/02/11,萬華,0.7,0.64,-,21.6,-,22,-,21.35,2.54,18.81,-,-,-,16.29,-,-,27.0,-
125,臺北市,2003/02/11,陽明,0.5,0.87,-,40.3,-,-,-,1.67,0.22,1.45,-,-,-,10.63,-,100.0,39.0,-
126,臺北市,2003/02/11,士林,0.5,1.0,-,23.3,-,24,-,23.26,3.71,19.55,-,-,-,15.69,-,-,30.0,-
127,臺北市,2003/02/10,松山,4.0,0.8,392.58,26.9,-,67,-,35.48,5.33,30.14,-,-,-,19.22,-,-,58.0,-
128,臺北市,2003/02/10,古亭,2.7,0.87,-,25.9,-,66,35.3,42.01,7.51,34.5,2.654,0.71,1.95,19.51,-,-,58.0,-
129,臺北市,2003/02/10,中山,4.1,0.84,-,23.2,-,80,-,46.71,10.45,36.26,2.718,0.46,2.25,19.77,-,-,65.0,-
130,臺北市,2003/02/10,大同,6.0,2.06,-,-,-,109,-,88.64,46.72,41.92,3.315,0.92,2.4,20.12,-,-,80.0,-
131,臺北市,2003/02/10,萬華,2.6,0.94,-,28.8,-,56,-,26.87,2.62,24.25,-,-,-,20.17,-,-,58.0,-
132,臺北市,2003/02/10,陽明,1.0,0.68,-,50.7,-,13,-,4.36,0.2,4.16,-,-,-,16.52,-,86.0,54.0,-
133,臺北市,2003/02/10,士林,0.8,0.47,-,27.2,-,50,-,26.61,1.51,25.1,-,-,-,18.43,-,-,50.0,-
134,臺北市,2003/02/09,松山,2.5,0.72,395.91,22.2,-,45,-,30.78,4.92,25.86,-,-,-,20.38,-,-,45.0,-
135,臺北市,2003/02/09,古亭,2.3,0.79,-,22.9,-,60,17.66,39.13,9.68,29.45,2.642,0.67,1.97,20.69,-,-,55.0,-
136,臺北市,2003/02/09,中山,1.8,0.72,-,18.9,-,51,-,40.88,9.29,31.59,2.687,0.39,2.29,21.32,-,-,50.0,-
137,臺北市,2003/02/09,大同,5.3,1.72,-,-,-,62,-,95.03,53.42,41.61,3.254,0.83,2.42,21.44,-,-,56.0,-
138,臺北市,2003/02/09,萬華,-,0.88,-,23.2,-,36,-,25.74,4.16,21.58,-,-,-,21.47,-,-,46.0,-
139,臺北市,2003/02/09,陽明,1.2,0.33,-,45.3,-,15,-,3.69,0.37,3.3,-,-,-,15.51,-,94.0,48.0,-
140,臺北市,2003/02/09,士林,1.3,0.48,-,30.5,-,31,-,23.68,2.44,21.24,-,-,-,20.38,-,-,38.0,-
141,臺北市,2003/02/08,松山,4.0,1.6,429.38,8.3,-,60,-,97.98,54.99,42.99,-,-,-,16.68,-,-,55.0,-
142,臺北市,2003/02/08,古亭,4.5,1.41,-,9.2,-,51,28.92,82.25,40.6,41.65,3.298,0.97,2.33,16.44,-,-,50.0,-
143,臺北市,2003/02/08,中山,4.0,1.74,-,6.8,-,77,-,124.46,74.89,49.57,3.743,1.01,2.74,17.49,-,-,64.0,-
144,臺北市,2003/02/08,大同,7.6,3.42,-,-,-,84,-,218.44,164.54,53.9,4.423,1.58,2.84,17.86,-,-,67.0,-
145,臺北市,2003/02/08,萬華,-,1.55,-,7.9,-,46,-,66.67,33.41,33.26,-,-,-,17.08,-,-,46.0,-
146,臺北市,2003/02/08,陽明,0.8,0.29,-,44.3,-,11,-,2.55,0.33,2.19,-,-,-,13.86,-,83.0,42.0,-
147,臺北市,2003/02/08,士林,1.9,1.02,-,9.3,-,39,-,63.76,25.55,38.22,-,-,-,16.19,-,-,39.0,-
148,臺北市,2003/02/07,松山,3.8,1.23,411.16,20.9,-,51,-,74.09,32.16,41.94,-,-,-,17.26,-,-,68.0,-
149,臺北市,2003/02/07,古亭,4.6,1.53,-,19.3,-,40,25.95,89.41,40.87,48.54,3.238,1.08,2.16,17.52,-,-,53.0,-
150,臺北市,2003/02/07,中山,3.3,1.23,-,18.5,-,54,-,85.0,38.11,46.89,3.363,0.78,2.58,18.53,-,-,65.0,-
151,臺北市,2003/02/07,大同,6.5,2.58,-,-,-,62,-,147.87,97.54,50.33,3.912,1.22,2.69,18.64,-,-,56.0,-
152,臺北市,2003/02/07,萬華,5.3,1.72,-,12.8,-,49,-,84.78,39.44,45.34,-,-,-,17.99,-,-,49.0,-
153,臺北市,2003/02/07,陽明,2.1,0.37,-,55.7,-,15,-,6.9,0.41,6.49,-,-,-,13.66,-,81.0,80.0,-
154,臺北市,2003/02/07,士林,1.7,0.89,-,25.8,-,34,-,63.7,23.31,36.72,-,-,-,17.26,-,-,47.0,-
155,臺北市,2003/02/06,松山,1.3,0.52,386.64,27.2,-,24,-,28.97,7.43,21.54,-,-,-,13.95,-,-,38.0,-
156,臺北市,2003/02/06,古亭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.0,-
157,臺北市,2003/02/06,中山,2.6,0.52,-,23.5,-,36,-,35.98,9.25,26.74,2.555,0.31,2.25,15.05,-,-,36.0,-
158,臺北市,2003/02/06,大同,4.9,2.48,-,-,-,54,-,149.72,103.53,46.19,3.795,1.36,2.44,15.65,-,-,52.0,-
159,臺北市,2003/02/06,萬華,0.7,0.65,-,26.8,-,18,-,22.23,1.64,20.59,-,-,-,15.72,-,-,33.0,-
160,臺北市,2003/02/06,陽明,1.0,0.23,-,47.3,-,10,-,1.77,0.15,1.63,-,-,-,7.3,-,91.0,43.0,-
161,臺北市,2003/02/06,士林,0.6,0.31,-,39.4,-,15,-,12.96,1.08,11.88,-,-,-,14.24,-,-,39.0,-
162,臺北市,2003/02/05,松山,4.7,0.62,386.11,48.6,-,92,-,13.28,0.15,13.12,-,-,-,12.1,-,-,71.0,-
163,臺北市,2003/02/05,古亭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
164,臺北市,2003/02/05,中山,5.0,0.61,-,43.5,-,116,-,18.78,1.24,17.54,2.379,0.21,2.16,12.86,-,-,83.0,-
165,臺北市,2003/02/05,大同,6.9,1.64,-,-,-,136,-,104.76,61.45,43.31,2.989,0.57,2.42,13.24,-,-,93.0,-
166,臺北市,2003/02/05,萬華,4.1,0.66,-,39.9,-,80,-,18.25,0.84,17.41,-,-,-,13.25,-,-,65.0,-
167,臺北市,2003/02/05,陽明,6.9,0.58,-,57.1,-,66,-,3.34,0.13,3.21,-,-,-,4.7,-,89.0,58.0,-
168,臺北市,2003/02/05,士林,4.8,0.57,-,52.2,-,74,-,11.23,0.67,10.56,-,-,-,11.72,-,-,62.0,-
169,臺北市,2003/02/04,松山,1.9,0.53,385.1,31.3,-,35,-,22.24,1.32,20.92,-,-,-,11.97,-,-,37.0,-
170,臺北市,2003/02/04,古亭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
171,臺北市,2003/02/04,中山,2.2,0.54,-,27.1,-,42,-,30.74,2.7,28.04,2.36,0.29,2.08,12.98,-,-,42.0,-
172,臺北市,2003/02/04,大同,5.2,1.88,-,-,-,82,-,141.79,93.47,48.32,3.124,0.68,2.44,13.34,-,-,66.0,-
173,臺北市,2003/02/04,萬華,1.7,0.62,-,24.4,-,28,-,29.45,3.67,25.78,-,-,-,13.28,-,-,30.0,-
174,臺北市,2003/02/04,陽明,3.4,0.35,-,54.8,-,20,-,1.6,0.19,1.39,-,-,-,6.09,-,97.0,56.0,-
175,臺北市,2003/02/04,士林,-,0.52,-,33.4,-,27,-,22.06,1.7,20.37,-,-,-,11.54,-,-,48.0,-
176,臺北市,2003/02/03,松山,1.2,0.33,380.76,30.6,-,20,-,16.07,1.41,14.66,-,-,-,14.03,-,-,33.0,-
177,臺北市,2003/02/03,古亭,0.5,0.32,-,31.1,-,19,10.59,10.58,2.55,8.04,2.463,0.47,2.0,13.84,-,-,32.0,-
178,臺北市,2003/02/03,中山,1.3,0.32,-,27.3,-,28,-,22.67,3.17,19.5,2.256,0.23,2.03,14.85,-,-,31.0,-
179,臺北市,2003/02/03,大同,4.6,1.58,-,-,-,54,-,114.0,75.43,38.57,3.217,0.86,2.36,15.28,-,-,52.0,-
180,臺北市,2003/02/03,萬華,1.1,0.36,-,28.4,-,17,-,17.67,2.07,15.6,-,-,-,15.22,-,-,30.0,-
181,臺北市,2003/02/03,陽明,0.5,0.18,-,45.5,-,11,-,0.87,0.25,0.67,-,-,-,7.15,-,98.0,41.0,-
182,臺北市,2003/02/03,士林,-,0.28,-,39.7,-,13,-,8.72,0.35,8.37,-,-,-,13.86,-,-,37.0,-
183,臺北市,2003/02/02,松山,1.3,0.41,382.17,34.6,-,41,-,13.03,0.86,12.18,-,-,-,11.91,-,-,41.0,-
184,臺北市,2003/02/02,古亭,0.8,0.48,-,29.5,-,19,24.16,15.65,3.34,12.32,2.314,0.49,1.82,11.58,-,-,34.0,-
