序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
474,新北市,2008/05/05,板橋,3.7,0.65,-,29.2,39,37,24.0,31.1,2.88,28.21,2.272,0.258,2.02,-,-,21.31,-,74.22,37.0,-
475,新北市,2008/05/05,新店,2.7,0.44,-,38.4,50,31,18.0,15.23,0.78,14.47,-,-,-,-,-,20.86,-,81.67,47.0,-
476,新北市,2008/05/05,菜寮,3.4,0.72,-,28.9,40,37,24.0,32.17,4.35,27.82,-,-,-,-,-,21.42,-,77.51,39.0,-
477,新北市,2008/05/05,土城,2.2,0.49,-,37.5,49,35,21.0,20.13,1.72,18.38,2.168,0.177,1.99,-,-,21.13,-,78.62,46.0,-
478,新北市,2008/05/05,新莊,3.7,0.59,-,37.2,46,33,20.0,24.07,1.16,22.88,-,-,-,-,-,20.49,-,78.65,42.0,-
479,新北市,2008/05/05,林口,2.1,0.43,-,42.0,53,31,17.0,17.12,1.0,16.1,-,-,-,-,-,18.46,-,85.89,53.0,-
480,新北市,2008/05/05,淡水,2.3,0.41,-,36.9,46,32,16.0,13.49,0.99,12.49,-,-,-,-,-,-,-,-,45.0,-
481,新北市,2008/05/05,萬里,1.8,0.33,-,52.6,68,48,19.0,7.82,0.78,7.03,-,-,-,-,-,19.75,-,85.33,61.0,-
482,新北市,2008/05/05,汐止,5.9,0.47,-,30.1,43,42,22.0,28.25,2.68,25.57,-,-,-,-,-,21.0,-,87.21,42.0,-
483,新北市,2008/05/04,永和,5.9,1.32,-,24.5,47,64,45.0,49.8,16.13,33.67,-,-,-,-,-,27.87,-,66.1,57.0,-
484,新北市,2008/05/04,板橋,8.9,0.81,-,30.5,62,75,49.0,34.41,4.33,30.08,2.546,0.382,2.16,-,-,28.2,-,63.69,62.0,-
485,新北市,2008/05/04,三重,7.0,2.01,-,-,-,74,48.0,118.81,68.96,49.85,2.732,0.746,1.99,-,-,28.65,-,62.13,62.0,-
486,新北市,2008/05/04,新店,4.6,0.56,-,35.4,69,58,38.0,20.67,2.58,18.09,-,-,-,-,-,27.33,-,73.81,66.0,-
487,新北市,2008/05/04,菜寮,7.2,0.91,-,31.3,57,61,43.0,39.35,8.41,30.94,-,-,-,-,-,28.43,-,62.94,59.0,-
488,新北市,2008/05/04,林口,8.2,0.44,-,32.6,52,62,37.0,23.95,2.49,21.46,-,-,-,-,-,25.96,-,70.86,56.0,-
489,新北市,2008/05/04,新莊,9.0,0.86,-,34.6,67,62,44.0,38.13,11.11,27.02,-,-,-,-,-,27.67,-,64.99,65.0,-
490,新北市,2008/05/04,淡水,3.2,0.6,-,21.5,39,57,34.0,27.26,4.45,22.82,-,-,-,-,-,-,-,-,54.0,-
491,新北市,2008/05/04,萬里,4.8,0.46,-,48.0,74,48,35.0,13.41,1.5,11.9,-,-,-,-,-,25.66,-,76.51,74.0,-
492,新北市,2008/05/04,土城,6.0,0.71,-,33.2,70,67,44.0,34.81,8.03,26.78,2.366,0.325,2.04,-,-,27.37,-,70.22,66.0,-
493,新北市,2008/05/04,汐止,5.2,0.72,-,28.6,58,60,39.0,38.45,11.97,26.48,-,-,-,-,-,27.5,-,74.46,55.0,-
494,新北市,2008/05/03,永和,5.2,0.97,-,26.9,40,50,32.0,40.17,13.19,26.98,-,-,-,-,-,26.69,-,60.71,50.0,-
495,新北市,2008/05/03,板橋,6.1,0.82,-,31.0,56,56,38.0,36.75,5.41,31.34,2.477,0.411,2.07,-,-,27.29,-,52.89,69.0,-
496,新北市,2008/05/03,三重,5.4,1.62,-,-,-,59,36.0,93.74,49.28,44.46,2.707,0.696,2.01,-,-,27.43,-,56.69,54.0,-
497,新北市,2008/05/03,新店,3.8,0.44,-,36.2,59,46,27.0,19.88,2.0,17.87,-,-,-,-,-,26.36,-,66.3,59.0,-
498,新北市,2008/05/03,菜寮,5.4,0.78,-,30.6,58,48,34.0,36.89,7.44,29.45,-,-,-,-,-,27.54,-,55.1,65.0,-
499,新北市,2008/05/03,林口,5.3,0.53,-,35.5,59,53,34.0,30.8,4.25,26.55,-,-,-,-,-,25.27,-,55.36,74.0,-
500,新北市,2008/05/03,新莊,5.8,0.75,-,36.1,65,54,36.0,38.3,8.68,29.6,-,-,-,-,-,26.53,-,54.86,80.0,-
501,新北市,2008/05/03,淡水,4.1,0.62,-,23.8,49,49,30.0,31.21,4.34,26.86,-,-,-,-,-,-,-,-,49.0,-
502,新北市,2008/05/03,萬里,2.3,0.27,-,43.0,58,30,17.0,8.42,1.38,7.03,-,-,-,-,-,23.23,-,77.92,51.0,-
503,新北市,2008/05/03,土城,5.5,0.67,-,34.3,73,58,37.0,36.14,7.58,28.55,2.333,0.333,2.0,-,-,26.22,-,61.17,79.0,-
504,新北市,2008/05/03,汐止,6.7,0.49,-,26.7,43,44,25.0,30.61,8.26,22.36,-,-,-,-,-,26.01,-,71.33,44.0,-
505,新北市,2008/05/02,永和,6.7,0.92,-,22.1,32,44,28.0,41.2,13.77,27.43,-,-,-,-,-,24.54,-,69.81,44.0,-
506,新北市,2008/05/02,板橋,6.6,0.72,-,26.4,39,41,28.0,35.41,4.89,30.53,2.287,0.285,2.0,-,-,25.18,-,64.46,41.0,-
507,新北市,2008/05/02,三重,7.9,1.52,-,-,-,52,30.0,85.03,45.35,39.68,2.58,0.681,1.9,-,-,25.42,-,65.52,51.0,-
508,新北市,2008/05/02,新店,2.6,0.46,-,28.2,48,41,23.0,20.62,2.33,18.28,-,-,-,-,-,24.58,-,75.27,46.0,-
509,新北市,2008/05/02,菜寮,8.2,0.71,-,31.8,46,38,26.0,34.75,6.93,27.82,-,-,-,-,-,25.49,-,64.72,45.0,-
510,新北市,2008/05/02,林口,6.7,0.44,-,35.4,51,44,23.0,26.11,2.54,23.58,-,-,-,-,-,23.14,-,72.83,48.0,-
511,新北市,2008/05/02,萬里,1.3,0.24,-,43.2,60,22,12.0,5.2,1.15,4.04,-,-,-,-,-,22.27,-,80.49,52.0,-
512,新北市,2008/05/02,淡水,3.3,0.52,-,27.3,49,44,25.0,21.7,2.07,19.63,-,-,-,-,-,-,-,-,45.0,-
513,新北市,2008/05/02,汐止,3.7,0.4,-,29.4,45,36,18.0,21.13,2.76,18.37,-,-,-,-,-,23.92,-,79.46,40.0,-
514,新北市,2008/05/02,土城,4.5,0.61,-,32.7,53,43,24.0,25.31,2.26,23.05,2.295,0.283,2.01,-,-,25.18,-,67.52,52.0,-
515,新北市,2008/05/02,新莊,7.6,0.6,-,34.5,51,37,24.0,30.06,2.82,27.23,-,-,-,-,-,24.7,-,66.72,50.0,-
516,新北市,2008/05/01,永和,7.4,1.66,-,14.0,21,61,39.0,74.08,34.35,39.74,-,-,-,-,-,24.84,-,76.25,56.0,-
517,新北市,2008/05/01,板橋,7.4,0.72,-,26.0,43,49,36.0,31.42,4.27,27.15,2.445,0.324,2.12,-,-,24.95,-,74.38,49.0,-
518,新北市,2008/05/01,三重,3.9,1.56,-,-,-,57,34.0,96.55,55.56,40.98,2.38,0.555,1.83,-,-,25.06,-,73.99,54.0,-
519,新北市,2008/05/01,新店,5.0,0.72,-,17.1,40,58,34.0,35.69,10.48,25.21,-,-,-,-,-,24.31,-,85.18,54.0,-
520,新北市,2008/05/01,菜寮,4.5,0.69,-,35.2,51,41,31.0,27.07,5.03,22.04,-,-,-,-,-,25.04,-,74.93,47.0,-
521,新北市,2008/05/01,林口,3.7,0.3,-,36.5,47,41,25.0,20.14,2.42,17.72,-,-,-,-,-,22.42,-,84.01,44.0,-
522,新北市,2008/05/01,萬里,2.0,0.3,-,38.9,59,22,13.0,7.88,1.13,6.76,-,-,-,-,-,23.02,-,86.03,51.0,-
523,新北市,2008/05/01,淡水,3.1,0.51,-,28.5,40,35,21.0,26.83,8.88,17.95,-,-,-,-,-,-,-,-,39.0,-
524,新北市,2008/05/01,汐止,4.1,0.54,-,28.3,46,44,28.0,23.61,3.22,20.38,-,-,-,-,-,24.96,-,83.2,44.0,-
525,新北市,2008/05/01,土城,9.1,0.76,-,21.6,44,56,35.0,38.54,9.01,29.53,2.509,0.424,2.09,-,-,24.7,-,79.24,53.0,-
526,新北市,2008/05/01,新莊,6.3,0.51,-,34.6,52,40,29.0,23.83,1.4,22.41,-,-,-,-,-,24.35,-,76.52,48.0,-
527,臺中市,2008/05/31,沙鹿,2.6,0.42,-,23.9,41,51,24.0,19.19,1.65,17.52,-,-,-,-,-,23.96,-,87.67,50.0,-
528,臺中市,2008/05/31,西屯,2.4,0.44,-,18.0,33,42,24.0,26.05,6.79,19.25,2.238,0.269,1.97,-,-,23.94,-,84.68,42.0,-
529,臺中市,2008/05/31,忠明,2.2,0.64,-,11.3,24,38,23.0,32.37,8.18,24.19,2.062,0.405,1.66,-,-,24.1,-,87.87,38.0,-
530,臺中市,2008/05/31,大里,2.0,0.68,430.92,10.4,22,38,27.0,31.34,8.78,22.56,2.081,0.388,1.69,-,-,24.31,-,94.96,38.0,-
531,臺中市,2008/05/31,豐原,2.4,0.53,-,14.5,26,36,16.0,25.45,6.54,18.91,2.009,0.266,1.74,-,-,24.58,-,89.13,36.0,-
532,臺中市,2008/05/30,豐原,2.0,0.33,-,21.7,28,31,15.0,10.17,2.46,7.72,1.784,0.176,1.61,-,-,27.31,-,81.8,31.0,-
533,臺中市,2008/05/30,西屯,2.9,0.34,-,14.1,27,37,18.0,23.2,7.62,15.58,2.069,0.217,1.85,-,-,26.37,-,80.44,37.0,-
534,臺中市,2008/05/30,大里,1.8,0.43,413.21,14.6,24,29,22.0,16.66,4.95,11.71,1.981,0.402,1.58,-,-,26.13,-,90.47,30.0,-
535,臺中市,2008/05/30,沙鹿,3.1,0.29,-,20.2,31,42,17.0,11.71,2.2,9.5,-,-,-,-,-,27.77,-,81.08,42.0,-
536,臺中市,2008/05/30,忠明,2.2,0.56,-,13.0,24,26,18.0,26.99,7.92,19.08,1.919,0.357,1.56,-,-,26.59,-,82.42,31.0,-
537,臺中市,2008/05/29,大里,2.6,0.45,413.77,9.7,13,30,21.0,18.78,6.9,11.88,2.087,0.506,1.58,-,-,26.19,-,87.95,30.0,-
538,臺中市,2008/05/29,忠明,2.2,0.51,-,7.5,11,25,16.0,24.84,7.14,17.7,1.93,0.333,1.6,-,-,26.14,-,82.97,25.0,-
539,臺中市,2008/05/29,豐原,1.6,0.34,-,16.0,21,29,13.0,13.29,3.72,9.57,1.809,0.193,1.62,-,-,26.79,-,83.55,29.0,-
540,臺中市,2008/05/29,西屯,2.2,0.31,-,8.9,14,29,19.0,28.62,10.03,18.59,2.086,0.203,1.88,-,-,25.63,-,82.43,29.0,-
541,臺中市,2008/05/29,沙鹿,2.6,0.29,-,16.9,24,30,14.0,13.71,2.87,10.83,-,-,-,-,-,27.21,-,81.65,30.0,-
542,臺中市,2008/05/28,忠明,2.6,0.39,-,12.6,25,38,21.0,17.48,5.01,12.47,1.759,0.186,1.57,-,-,28.84,-,67.85,38.0,-
543,臺中市,2008/05/28,西屯,2.7,0.15,-,15.0,28,43,22.0,17.57,7.21,10.37,1.968,0.122,1.85,-,-,28.26,-,65.95,43.0,-
544,臺中市,2008/05/28,豐原,2.4,0.32,-,17.5,31,37,18.0,11.58,2.23,9.35,1.795,0.167,1.63,-,-,29.5,-,68.76,37.0,-
545,臺中市,2008/05/28,大里,1.4,0.3,408.93,16.7,30,40,26.0,11.82,4.82,7.0,1.725,0.176,1.55,-,-,29.08,-,69.73,40.0,-
546,臺中市,2008/05/28,沙鹿,3.5,0.26,-,17.9,31,38,16.0,11.4,2.52,8.88,-,-,-,-,-,29.25,-,69.43,38.0,-
547,臺中市,2008/05/27,西屯,4.0,0.38,-,10.9,25,50,-,28.95,13.58,15.37,2.163,0.312,1.85,-,-,27.03,-,71.56,50.0,-
548,臺中市,2008/05/27,大里,2.1,0.49,432.0,-,8,45,25.0,18.38,6.59,11.79,1.89,0.264,1.63,-,-,27.42,-,78.82,45.0,-
549,臺中市,2008/05/27,忠明,3.2,0.48,-,12.6,28,43,22.0,23.69,7.1,16.59,1.821,0.274,1.55,-,-,27.52,-,73.34,43.0,-
550,臺中市,2008/05/27,沙鹿,4.9,0.36,-,17.4,31,57,25.0,19.45,4.4,15.04,-,-,-,-,-,27.87,-,76.08,54.0,-
551,臺中市,2008/05/27,豐原,2.9,0.46,-,20.0,38,48,24.0,17.11,3.5,13.61,2.031,0.35,1.68,-,-,28.29,-,74.56,50.0,-
552,臺中市,2008/05/26,忠明,2.6,0.57,-,11.0,18,35,18.0,25.63,5.81,19.82,1.905,0.329,1.58,-,-,26.59,-,77.27,35.0,-
553,臺中市,2008/05/26,西屯,3.6,0.39,-,9.0,18,41,22.0,27.95,9.23,18.72,2.16,0.283,1.88,-,-,26.15,-,75.12,41.0,-
554,臺中市,2008/05/26,沙鹿,3.4,0.36,-,18.2,33,43,18.0,18.3,2.75,15.55,-,-,-,-,-,27.15,-,77.97,43.0,-
555,臺中市,2008/05/26,豐原,2.2,0.51,-,15.6,21,39,18.0,18.56,4.24,14.31,1.975,0.312,1.66,-,-,27.37,-,78.22,39.0,-
556,臺中市,2008/05/26,大里,1.5,0.51,426.57,10.8,20,37,20.0,19.4,6.1,13.3,1.986,0.373,1.61,-,-,26.34,-,83.93,37.0,-
557,臺中市,2008/05/25,忠明,2.5,0.36,-,16.9,32,40,23.0,17.13,4.31,12.81,1.667,0.138,1.53,-,-,27.96,-,73.33,40.0,-
558,臺中市,2008/05/25,西屯,2.6,0.24,-,19.4,34,46,25.0,13.76,3.59,10.17,1.948,0.117,1.83,-,-,27.64,-,70.27,46.0,-
559,臺中市,2008/05/25,豐原,1.7,0.31,-,22.3,36,44,20.0,10.36,1.39,8.98,1.741,0.098,1.64,-,-,28.69,-,74.19,44.0,-
560,臺中市,2008/05/25,沙鹿,2.6,0.23,-,23.4,33,51,22.0,8.0,1.21,6.78,-,-,-,-,-,28.3,-,77.08,50.0,-
561,臺中市,2008/05/25,大里,1.5,0.29,412.67,19.5,38,37,26.0,11.29,3.29,8.01,1.667,0.096,1.57,-,-,27.99,-,76.5,37.0,-
562,臺中市,2008/05/24,西屯,4.0,0.29,-,20.9,40,48,26.0,17.6,3.9,13.69,1.981,0.135,1.85,-,-,27.89,-,69.17,48.0,-
563,臺中市,2008/05/24,忠明,3.3,0.35,-,18.5,37,46,24.0,20.22,4.89,15.34,1.687,0.176,1.51,-,-,28.23,-,72.61,46.0,-
564,臺中市,2008/05/24,豐原,3.3,0.41,-,24.1,44,50,26.0,13.21,2.15,11.06,1.846,0.207,1.64,-,-,28.82,-,74.7,51.0,-
565,臺中市,2008/05/24,沙鹿,3.3,0.27,-,21.1,35,48,21.0,12.59,2.16,10.42,-,-,-,-,-,28.4,-,75.71,48.0,-
566,臺中市,2008/05/24,大里,2.2,0.36,420.09,21.0,44,46,29.0,14.89,4.6,10.29,1.744,0.163,1.58,-,-,28.32,-,76.84,47.0,-
567,臺中市,2008/05/23,西屯,3.7,0.29,-,21.5,45,37,21.0,19.23,3.39,15.85,2.129,0.28,1.85,-,-,27.13,-,68.7,46.0,-
568,臺中市,2008/05/23,忠明,3.3,0.5,-,18.4,37,36,19.0,23.83,5.33,18.49,1.841,0.261,1.58,-,-,27.65,-,71.06,36.0,-
569,臺中市,2008/05/23,大里,1.6,0.44,427.33,19.9,41,34,20.0,17.13,5.11,12.02,1.854,0.249,1.61,-,-,27.34,-,77.35,38.0,-
570,臺中市,2008/05/23,沙鹿,4.4,0.32,-,30.0,56,35,17.0,14.56,2.11,12.45,-,-,-,-,-,28.18,-,72.12,53.0,-
571,臺中市,2008/05/23,豐原,2.9,0.47,-,25.3,48,39,17.0,17.23,2.73,14.5,2.02,0.338,1.68,-,-,28.09,-,74.07,44.0,-
572,臺中市,2008/05/22,西屯,3.9,0.44,-,22.1,46,39,22.0,23.85,5.57,18.28,2.248,0.325,1.92,-,-,26.1,-,73.98,51.0,-
573,臺中市,2008/05/22,忠明,3.3,0.67,-,19.3,42,40,24.0,27.73,5.36,22.37,2.031,0.394,1.64,-,-,26.47,-,76.06,41.0,-
574,臺中市,2008/05/22,大里,2.1,0.49,433.2,23.5,47,36,24.0,17.37,4.31,13.06,1.918,0.287,1.63,-,-,26.28,-,82.4,46.0,-
575,臺中市,2008/05/22,沙鹿,5.2,0.47,-,27.6,52,47,23.0,20.04,2.57,17.48,-,-,-,-,-,26.99,-,76.59,64.0,-
576,臺中市,2008/05/22,豐原,2.8,0.55,-,28.1,52,36,17.0,17.74,2.64,15.09,2.0,0.292,1.71,-,-,26.89,-,77.77,61.0,-
577,臺中市,2008/05/21,西屯,4.9,0.57,-,44.4,76,62,40.0,28.24,1.76,26.48,2.247,0.295,1.95,-,-,25.0,-,72.33,73.0,-
578,臺中市,2008/05/21,忠明,4.0,0.67,-,50.7,79,54,35.0,25.64,1.67,23.97,2.016,0.332,1.69,-,-,25.38,-,74.17,75.0,-
579,臺中市,2008/05/21,大里,3.0,0.65,434.55,47.7,86,57,41.0,23.47,3.66,19.82,2.049,0.314,1.74,-,-,25.46,-,79.45,91.0,-
580,臺中市,2008/05/21,沙鹿,5.3,0.59,-,57.2,83,77,42.0,19.81,0.96,18.85,-,-,-,-,-,25.48,-,75.89,79.0,-
581,臺中市,2008/05/21,豐原,3.5,0.62,-,49.3,73,55,34.0,19.44,1.4,18.04,1.993,0.248,1.74,-,-,25.78,-,76.95,69.0,-
582,臺中市,2008/05/20,西屯,5.5,0.42,-,57.3,84,59,34.0,18.48,1.25,17.19,2.086,0.188,1.9,-,-,23.84,-,56.96,87.0,-
583,臺中市,2008/05/20,忠明,3.4,0.55,-,49.7,78,52,28.0,24.11,1.81,22.28,1.674,0.218,1.46,-,-,24.12,-,63.99,83.0,-
584,臺中市,2008/05/20,大里,2.3,0.67,427.34,34.1,48,57,39.0,25.89,4.47,21.42,1.982,0.27,1.71,-,-,24.29,-,70.2,54.0,-
585,臺中市,2008/05/20,沙鹿,4.8,0.47,-,64.8,91,64,37.0,16.03,0.98,15.01,-,-,-,-,-,24.25,-,58.68,92.0,-
586,臺中市,2008/05/20,豐原,3.4,0.51,-,52.9,86,59,31.0,18.83,1.99,16.83,1.924,0.188,1.74,-,-,24.72,-,66.53,89.0,-
587,臺中市,2008/05/19,西屯,2.8,0.37,-,38.5,41,47,30.0,16.4,1.2,15.19,2.023,0.14,1.88,-,-,23.07,-,77.43,47.0,-
588,臺中市,2008/05/19,忠明,3.5,0.53,-,30.9,36,48,28.0,22.61,1.6,20.99,1.701,0.222,1.48,-,-,23.5,-,79.0,48.0,-
589,臺中市,2008/05/19,大里,2.2,0.49,421.67,36.9,43,55,39.0,19.58,3.22,16.36,1.824,0.189,1.64,-,-,23.82,-,82.74,52.0,-
590,臺中市,2008/05/19,沙鹿,3.2,0.35,-,43.4,48,53,27.0,12.65,0.71,11.88,-,-,-,-,-,23.49,-,81.54,52.0,-
591,臺中市,2008/05/19,豐原,4.0,0.51,-,30.7,33,51,30.0,21.31,1.82,19.49,1.9,0.192,1.71,-,-,23.88,-,81.45,50.0,-
592,臺中市,2008/05/18,西屯,6.8,0.42,-,34.6,53,62,36.0,23.03,3.25,19.76,2.083,0.16,1.92,-,-,26.06,-,64.07,56.0,-
593,臺中市,2008/05/18,忠明,5.8,0.53,-,33.2,50,66,37.0,27.58,2.75,24.83,1.804,0.224,1.58,-,-,26.73,-,65.08,58.0,-
594,臺中市,2008/05/18,大里,3.5,0.45,432.08,47.2,73,63,45.0,17.47,2.21,15.26,1.822,0.147,1.68,-,-,26.34,-,70.21,70.0,-
595,臺中市,2008/05/18,沙鹿,8.7,0.4,-,44.5,66,72,36.0,17.5,2.11,15.36,-,-,-,-,-,26.42,-,71.83,63.0,-
596,臺中市,2008/05/18,豐原,4.1,0.54,-,44.5,64,69,38.0,18.42,1.27,17.13,1.931,0.198,1.73,-,-,27.31,-,65.83,64.0,-
597,臺中市,2008/05/17,西屯,5.6,0.49,-,36.0,67,68,40.0,29.21,9.21,20.0,2.357,0.38,1.98,-,-,25.6,-,64.13,74.0,-
598,臺中市,2008/05/17,忠明,4.6,0.61,-,36.2,68,69,42.0,34.34,9.35,25.0,1.954,0.345,1.61,-,-,26.3,-,65.59,75.0,-
599,臺中市,2008/05/17,大里,3.7,0.64,433.08,39.7,77,76,51.0,30.47,6.47,24.0,2.032,0.293,1.74,-,-,26.48,-,67.71,81.0,-
600,臺中市,2008/05/17,沙鹿,4.3,0.4,-,44.5,76,67,33.0,14.85,1.07,13.82,-,-,-,-,-,25.8,-,71.87,93.0,-
601,臺中市,2008/05/17,豐原,3.5,0.56,-,39.6,71,77,42.0,23.03,2.27,20.75,2.001,0.269,1.73,-,-,26.63,-,69.45,79.0,-
602,臺中市,2008/05/16,西屯,3.3,0.49,-,41.9,79,74,42.0,21.87,2.03,19.82,2.13,0.187,1.94,-,-,24.6,-,65.39,80.0,-
603,臺中市,2008/05/16,忠明,3.9,0.61,-,37.3,82,78,41.0,31.67,5.56,26.12,2.034,0.362,1.67,-,-,25.1,-,68.65,83.0,-
604,臺中市,2008/05/16,大里,3.4,0.76,435.61,44.7,100,76,53.0,33.03,5.41,27.62,2.173,0.36,1.81,-,-,25.51,-,70.05,104.0,-
605,臺中市,2008/05/16,沙鹿,2.8,0.41,-,35.9,60,67,34.0,18.51,1.38,17.11,-,-,-,-,-,24.34,-,72.56,60.0,-
606,臺中市,2008/05/16,豐原,3.9,0.61,-,36.3,75,76,41.0,26.55,4.07,22.48,2.02,0.253,1.77,-,-,26.16,-,69.8,73.0,-
607,臺中市,2008/05/15,西屯,-,0.61,-,47.2,92,100,57.0,33.51,6.37,27.14,2.486,0.447,2.04,-,-,24.52,-,62.33,95.0,-
608,臺中市,2008/05/15,忠明,4.7,0.68,-,50.2,94,96,54.0,32.39,3.47,28.93,2.113,0.43,1.68,-,-,25.28,-,64.41,100.0,-
609,臺中市,2008/05/15,大里,3.9,0.7,437.34,60.5,120,103,66.0,27.68,2.89,24.79,-,-,-,-,-,25.4,-,67.12,144.0,-
610,臺中市,2008/05/15,沙鹿,3.6,0.56,-,43.9,83,94,54.0,26.82,4.76,22.07,-,-,-,-,-,24.21,-,68.36,95.0,-
611,臺中市,2008/05/15,豐原,5.3,0.63,-,53.4,88,91,50.0,25.49,1.92,23.58,2.075,0.282,1.79,-,-,26.03,-,66.71,89.0,-
612,臺中市,2008/05/14,西屯,-,0.62,-,51.2,101,110,61.0,30.62,2.76,27.83,2.293,0.309,1.98,-,-,24.75,-,57.08,91.0,-
613,臺中市,2008/05/14,忠明,4.7,0.76,-,47.3,105,104,59.0,39.79,5.32,34.47,2.196,0.476,1.72,-,-,25.47,-,59.98,100.0,-
614,臺中市,2008/05/14,大里,5.5,0.86,445.1,54.7,121,118,78.0,43.4,6.99,36.4,-,-,-,-,-,25.71,-,61.65,130.0,-
615,臺中市,2008/05/14,沙鹿,4.9,0.61,-,52.5,95,100,62.0,25.11,2.03,23.08,-,-,-,-,-,24.45,-,62.64,90.0,-
616,臺中市,2008/05/14,豐原,4.3,0.78,-,55.6,100,96,48.0,25.3,2.47,22.82,2.088,0.315,1.77,-,-,26.56,-,61.83,89.0,-
617,臺中市,2008/05/13,西屯,2.9,0.62,-,44.9,82,84,43.0,31.69,5.04,26.64,2.322,0.303,2.02,-,-,23.83,-,57.31,73.0,-
618,臺中市,2008/05/13,忠明,4.5,0.72,-,44.2,86,86,44.0,39.85,8.78,31.07,2.218,0.497,1.72,-,-,24.7,-,59.72,82.0,-
619,臺中市,2008/05/13,大里,5.1,0.8,436.45,49.6,102,90,54.0,36.99,5.66,31.33,2.309,0.448,1.86,-,-,25.02,-,62.0,101.0,-
620,臺中市,2008/05/13,沙鹿,4.4,0.51,-,44.3,82,78,43.0,25.47,3.49,21.98,-,-,-,-,-,23.3,-,62.44,72.0,-
621,臺中市,2008/05/13,豐原,3.5,0.55,-,47.3,77,78,38.0,24.77,2.33,22.44,2.012,0.251,1.76,-,-,25.49,-,61.66,72.0,-
622,臺中市,2008/05/12,西屯,2.7,0.35,-,52.0,76,51,22.0,20.42,1.41,19.01,2.036,0.128,1.91,-,-,22.65,-,45.43,71.0,-
623,臺中市,2008/05/12,豐原,3.2,0.47,-,46.8,72,53,23.0,23.74,2.54,21.2,1.941,0.196,1.75,-,-,24.39,-,50.31,74.0,-
624,臺中市,2008/05/12,忠明,3.8,0.48,-,44.8,81,53,25.0,24.61,2.65,21.97,2.024,0.328,1.7,-,-,23.15,-,50.62,77.0,-
625,臺中市,2008/05/12,大里,3.2,0.57,421.33,47.0,87,54,32.0,29.07,3.58,25.5,2.037,0.261,1.78,-,-,24.01,-,48.88,86.0,-
626,臺中市,2008/05/12,沙鹿,4.2,0.32,-,52.3,74,42,19.0,15.99,1.22,14.74,-,-,-,-,-,22.02,-,55.74,72.0,-
627,臺中市,2008/05/11,西屯,2.5,0.22,-,55.0,64,50,21.0,9.35,0.89,8.47,1.9,0.037,1.86,-,-,21.68,-,51.54,58.0,-
628,臺中市,2008/05/11,豐原,2.2,0.3,-,47.0,55,52,20.0,11.82,0.92,10.9,1.768,0.068,1.7,-,-,22.87,-,59.22,51.0,-
629,臺中市,2008/05/11,忠明,2.2,0.27,-,51.2,63,46,21.0,11.91,0.87,11.03,1.74,0.12,1.62,-,-,22.15,-,55.76,58.0,-
630,臺中市,2008/05/11,大里,1.3,0.35,410.3,50.2,65,45,27.0,14.89,1.92,12.97,1.773,0.087,1.69,-,-,22.86,-,54.37,59.0,-
631,臺中市,2008/05/11,沙鹿,2.2,0.22,-,59.9,67,44,18.0,6.11,0.39,5.63,-,-,-,-,-,21.83,-,55.36,62.0,-
632,臺中市,2008/05/10,西屯,2.1,0.26,-,43.2,52,41,23.0,9.49,1.36,8.13,1.93,0.063,1.87,-,-,22.96,-,68.39,48.0,-
633,臺中市,2008/05/10,豐原,3.6,0.32,-,34.4,45,46,19.0,13.7,2.02,11.68,1.765,0.08,1.69,-,-,24.13,-,74.99,46.0,-
634,臺中市,2008/05/10,忠明,2.2,0.33,-,36.0,47,39,17.0,15.04,1.51,13.51,1.741,0.146,1.59,-,-,23.63,-,70.79,46.0,-
635,臺中市,2008/05/10,大里,1.6,0.38,414.29,37.4,53,37,26.0,14.98,2.82,12.16,1.806,0.115,1.69,-,-,24.56,-,70.64,50.0,-
636,臺中市,2008/05/10,沙鹿,2.1,0.24,-,48.8,58,40,19.0,7.9,0.8,7.05,-,-,-,-,-,23.34,-,70.88,53.0,-
637,臺中市,2008/05/09,西屯,5.5,0.27,-,17.8,36,36,20.0,18.88,6.2,12.68,2.145,0.291,1.85,-,-,27.63,-,65.64,39.0,-
638,臺中市,2008/05/09,豐原,3.7,0.48,-,17.6,37,42,19.0,22.34,6.34,15.99,1.94,0.269,1.67,-,-,29.24,-,69.27,42.0,-
639,臺中市,2008/05/09,忠明,4.0,0.42,-,12.9,28,34,17.0,24.86,8.11,16.74,1.831,0.229,1.6,-,-,28.25,-,67.19,34.0,-
640,臺中市,2008/05/09,大里,2.6,0.4,422.74,16.7,32,36,27.0,18.0,7.6,10.4,1.838,0.182,1.66,-,-,28.36,-,69.35,36.0,-
