序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
514,新北市,1999/11/03,淡水,0.3,0.29,41.8,-,39,-,8.13,2.18,5.95,-,-,-,20.84,-,70.0,41.0,-
515,新北市,1999/11/03,汐止,3.3,0.66,23.3,-,47,-,36.21,6.86,29.35,-,-,-,19.68,-,-,47.0,-
516,新北市,1999/11/03,土城,1.0,0.52,29.7,-,35,-,20.4,1.09,19.31,-,-,-,21.43,-,-,35.0,-
517,新北市,1999/11/03,林口,1.9,0.22,31.5,-,26,-,20.67,1.81,18.86,-,-,-,19.2,-,-,40.0,-
518,新北市,1999/11/03,萬里,0.4,0.17,51.3,-,65,-,1.42,0.03,1.39,2.067,0.02,2.05,21.86,-,-,57.0,-
519,新北市,1999/11/02,板橋,3.3,0.74,20.3,-,52,-,36.88,8.4,28.48,2.473,0.34,2.14,20.7,-,-,51.0,-
520,新北市,1999/11/02,三重,3.9,2.2,-,-,72,25,139.47,90.86,48.61,-,-,-,20.76,-,-,61.0,-
521,新北市,1999/11/02,菜寮,1.3,-,29.2,-,37,-,-,-,-,-,-,-,20.53,-,-,37.0,-
522,新北市,1999/11/02,永和,3.0,0.91,-,-,52,-,43.69,16.59,27.09,2.466,0.33,2.14,19.88,-,-,51.0,-
523,新北市,1999/11/02,新莊,2.7,0.6,30.9,-,45,-,22.26,1.31,20.95,2.282,0.26,2.02,20.16,-,-,45.0,-
524,新北市,1999/11/02,新店,1.3,0.48,28.5,-,34,-,16.43,0.9,15.53,-,-,-,19.62,-,-,34.0,-
525,新北市,1999/11/02,淡水,1.1,0.34,40.5,-,51,-,9.05,2.93,6.12,-,-,-,19.7,-,72.0,50.0,-
526,新北市,1999/11/02,汐止,3.4,0.56,28.3,-,52,-,28.11,4.57,23.55,-,-,-,20.07,-,-,51.0,-
527,新北市,1999/11/02,土城,1.9,0.55,25.3,-,46,-,20.95,1.01,19.94,-,-,-,20.49,-,-,46.0,-
528,新北市,1999/11/02,林口,2.3,0.41,32.9,-,68,-,25.6,7.55,18.05,-,-,-,18.1,-,-,59.0,-
529,新北市,1999/11/02,萬里,0.6,0.19,48.6,-,68,-,2.51,0.1,2.41,2.267,0.04,2.22,21.04,-,-,59.0,-
530,新北市,1999/11/01,板橋,2.8,1.06,13.6,-,38,-,42.28,13.62,28.66,2.777,0.43,2.34,22.31,-,-,38.0,-
531,新北市,1999/11/01,三重,4.0,2.61,-,-,78,23,148.57,103.22,45.35,-,-,-,22.36,-,-,64.0,-
532,新北市,1999/11/01,菜寮,1.9,-,16.8,-,40,-,-,-,-,-,-,-,22.05,-,-,40.0,-
533,新北市,1999/11/01,永和,2.6,1.33,-,-,42,-,47.32,22.74,24.58,2.698,0.57,2.13,21.54,-,-,42.0,-
534,新北市,1999/11/01,新莊,2.6,0.97,22.8,-,44,-,34.04,10.64,23.41,2.808,0.47,2.34,21.55,-,-,44.0,-
535,新北市,1999/11/01,新店,1.4,0.65,22.1,-,32,-,17.57,1.99,15.58,-,-,-,21.3,-,-,32.0,-
536,新北市,1999/11/01,淡水,1.4,0.78,23.8,-,48,-,19.35,4.42,14.92,-,-,-,21.29,-,77.0,48.0,-
537,新北市,1999/11/01,汐止,1.8,0.95,20.1,-,55,-,37.74,16.65,21.1,-,-,-,21.0,-,-,52.0,-
538,新北市,1999/11/01,土城,2.7,0.98,15.6,-,40,-,37.57,13.03,24.54,-,-,-,22.02,-,-,40.0,-
539,新北市,1999/11/01,林口,3.1,0.7,27.7,-,35,-,21.81,5.02,16.79,-,-,-,19.84,-,-,35.0,-
540,新北市,1999/11/01,萬里,0.6,0.35,37.0,-,49,-,4.36,0.06,4.3,2.175,0.03,2.14,21.51,-,-,48.0,-
541,臺中市,1999/11/30,西屯,1.1,0.55,9.7,-,30,-,80.69,61.23,19.46,2.496,0.43,2.07,18.78,-,-,30.0,-
542,臺中市,1999/11/30,忠明,2.6,0.98,3.2,-,39,19,55.35,30.07,25.28,-,-,-,19.39,-,-,39.0,-
543,臺中市,1999/11/30,豐原,2.9,0.7,4.8,-,31,-,44.58,21.48,23.1,-,-,-,18.12,-,-,31.0,-
544,臺中市,1999/11/30,沙鹿,5.9,0.54,7.4,-,28,-,38.69,12.95,25.73,-,-,-,19.08,-,-,28.0,-
545,臺中市,1999/11/30,大里,2.3,0.78,1.2,-,55,-,64.96,34.83,30.13,-,-,-,18.54,-,-,52.0,-
546,臺中市,1999/11/29,西屯,2.7,0.61,23.5,-,61,-,55.59,37.69,17.9,2.327,0.31,2.01,18.15,-,-,56.0,-
547,臺中市,1999/11/29,忠明,3.2,0.83,11.9,-,52,24,37.33,10.12,27.21,-,-,-,18.62,-,-,51.0,-
548,臺中市,1999/11/29,豐原,3.4,0.62,12.6,-,41,-,34.13,10.05,24.08,-,-,-,17.11,-,-,41.0,-
549,臺中市,1999/11/29,沙鹿,7.1,0.52,17.7,-,52,-,27.27,4.99,22.28,-,-,-,18.63,-,-,51.0,-
550,臺中市,1999/11/29,大里,2.2,0.75,9.7,-,53,-,47.47,16.77,30.7,-,-,-,17.93,-,-,52.0,-
551,臺中市,1999/11/28,西屯,1.1,0.42,25.0,-,61,-,84.59,76.51,8.07,2.047,0.05,2.0,18.35,-,-,56.0,-
552,臺中市,1999/11/28,忠明,1.2,0.51,18.4,-,35,18,12.79,2.01,10.78,-,-,-,18.95,-,-,35.0,-
553,臺中市,1999/11/28,豐原,2.3,0.3,19.0,-,30,-,17.94,3.23,14.71,-,-,-,17.3,-,-,30.0,-
554,臺中市,1999/11/28,沙鹿,2.2,0.42,22.7,-,45,-,11.48,1.21,10.27,-,-,-,18.37,-,-,45.0,-
555,臺中市,1999/11/28,大里,1.9,0.21,12.7,-,35,-,19.4,1.61,17.79,-,-,-,18.54,-,-,35.0,-
556,臺中市,1999/11/27,西屯,2.6,0.71,20.4,-,104,-,-,-,-,2.473,0.3,2.17,22.23,-,-,77.0,-
557,臺中市,1999/11/27,忠明,3.7,0.91,17.2,-,83,35,30.77,21.8,8.97,-,-,-,22.78,-,-,66.0,-
558,臺中市,1999/11/27,豐原,3.7,0.63,15.3,-,83,-,38.09,10.53,27.56,-,-,-,21.8,-,-,66.0,-
559,臺中市,1999/11/27,沙鹿,9.0,0.52,16.0,-,51,-,31.12,8.25,22.87,-,-,-,22.02,-,-,50.0,-
560,臺中市,1999/11/27,大里,3.5,0.64,15.0,-,86,-,45.96,-,31.25,-,-,-,21.55,-,-,68.0,-
561,臺中市,1999/11/26,西屯,2.3,0.72,26.8,-,90,-,-,-,-,2.412,0.33,2.08,22.4,-,-,70.0,-
562,臺中市,1999/11/26,忠明,3.2,0.91,18.9,-,80,36,22.48,9.39,13.09,-,-,-,22.52,-,-,65.0,-
563,臺中市,1999/11/26,豐原,3.4,0.6,21.9,-,64,-,33.82,8.62,25.2,-,-,-,21.43,-,-,57.0,-
564,臺中市,1999/11/26,沙鹿,10.2,0.67,18.4,-,95,-,30.54,4.6,25.94,-,-,-,21.96,-,-,73.0,-
565,臺中市,1999/11/26,大里,3.9,0.78,18.4,-,99,-,49.43,16.29,33.14,-,-,-,21.38,-,-,74.0,-
566,臺中市,1999/11/25,西屯,3.4,0.75,18.0,-,90,-,-,-,-,2.579,0.42,2.16,22.48,-,-,70.0,-
567,臺中市,1999/11/25,忠明,4.0,1.03,16.4,-,88,40,58.27,29.77,28.5,-,-,-,22.86,-,-,69.0,-
568,臺中市,1999/11/25,豐原,3.7,0.72,21.1,-,65,-,38.48,10.56,27.93,-,-,-,21.89,-,-,57.0,-
569,臺中市,1999/11/25,沙鹿,7.3,0.76,12.4,-,82,-,36.41,6.86,29.55,-,-,-,22.14,-,-,66.0,-
570,臺中市,1999/11/25,大里,3.6,-,18.3,-,114,-,-,-,-,-,-,-,21.77,-,-,82.0,-
571,臺中市,1999/11/24,西屯,6.6,0.86,22.5,-,117,-,54.66,28.54,26.11,2.709,0.52,2.19,23.54,-,-,84.0,-
572,臺中市,1999/11/24,忠明,5.3,1.22,16.3,-,124,47,67.67,32.96,34.71,-,-,-,23.8,-,-,87.0,-
573,臺中市,1999/11/24,豐原,5.0,0.79,23.9,-,97,-,38.74,8.32,30.41,-,-,-,22.65,-,-,74.0,-
574,臺中市,1999/11/24,沙鹿,9.7,0.77,15.6,-,77,-,43.29,16.9,26.38,-,-,-,23.27,-,-,63.0,-
575,臺中市,1999/11/24,大里,4.6,-,15.5,-,124,-,-,-,-,-,-,-,22.62,-,-,87.0,-
576,臺中市,1999/11/23,西屯,6.0,0.65,18.4,-,79,-,80.14,51.03,29.11,2.497,0.36,2.13,23.27,-,-,64.0,-
577,臺中市,1999/11/23,忠明,5.4,1.0,14.0,-,98,35,59.82,28.35,31.47,-,-,-,23.74,-,-,74.0,-
578,臺中市,1999/11/23,豐原,4.8,0.79,17.3,-,71,-,43.0,14.99,28.01,-,-,-,22.84,-,-,61.0,-
579,臺中市,1999/11/23,沙鹿,11.3,0.75,11.0,-,73,-,43.68,13.44,30.24,-,-,-,23.09,-,-,62.0,-
580,臺中市,1999/11/23,大里,4.1,1.11,15.5,-,119,-,58.07,22.26,35.81,-,-,-,22.68,-,-,85.0,-
581,臺中市,1999/11/22,西屯,3.2,0.87,17.5,-,92,-,76.46,51.71,24.75,-,-,-,-,-,-,71.0,-
582,臺中市,1999/11/22,忠明,4.0,1.19,14.2,-,102,37,52.18,21.28,30.9,-,-,-,23.53,-,-,76.0,-
583,臺中市,1999/11/22,豐原,3.6,0.73,16.9,-,62,-,36.99,11.25,25.74,-,-,-,22.43,-,-,56.0,-
584,臺中市,1999/11/22,沙鹿,7.9,0.7,13.1,-,72,-,33.57,8.43,25.14,-,-,-,22.93,-,-,61.0,-
585,臺中市,1999/11/22,大里,3.5,0.99,17.9,-,91,-,44.86,12.65,32.21,-,-,-,22.32,-,-,70.0,-
586,臺中市,1999/11/21,西屯,0.4,0.63,29.1,-,55,-,18.82,3.48,15.34,-,-,-,-,-,-,54.0,-
587,臺中市,1999/11/21,忠明,2.3,0.81,19.0,-,77,33,37.11,13.89,23.22,-,-,-,22.53,-,-,64.0,-
588,臺中市,1999/11/21,豐原,3.2,0.56,21.2,-,64,-,29.92,6.81,23.11,-,-,-,21.56,-,-,57.0,-
589,臺中市,1999/11/21,沙鹿,3.8,0.63,23.7,-,63,-,19.64,1.19,18.45,-,-,-,22.35,-,-,56.0,-
590,臺中市,1999/11/21,大里,2.0,0.76,17.7,-,87,-,40.18,13.98,26.2,-,-,-,21.35,-,-,68.0,-
591,臺中市,1999/11/20,西屯,2.5,0.91,-,-,63,-,-,-,-,-,-,-,-,-,-,57.0,-
592,臺中市,1999/11/20,忠明,3.6,0.77,14.7,-,55,30,44.34,12.16,32.19,-,-,-,22.63,-,-,53.0,-
593,臺中市,1999/11/20,豐原,2.7,0.58,19.7,-,48,-,32.28,7.53,24.75,-,-,-,21.47,-,-,50.0,-
594,臺中市,1999/11/20,沙鹿,9.7,0.65,15.0,-,72,-,33.53,4.18,29.34,-,-,-,22.31,-,-,61.0,-
595,臺中市,1999/11/20,大里,4.1,1.08,18.7,-,95,-,54.95,17.87,37.08,-,-,-,21.35,-,-,72.0,-
596,臺中市,1999/11/19,西屯,5.4,1.26,-,-,93,-,-,-,-,-,-,-,-,-,-,72.0,-
597,臺中市,1999/11/19,忠明,4.8,0.2,15.8,-,-,36,-,-,-,-,-,-,21.55,-,-,68.0,-
598,臺中市,1999/11/19,豐原,4.2,0.73,18.2,-,73,-,42.68,11.3,31.38,-,-,-,20.57,-,-,61.0,-
599,臺中市,1999/11/19,沙鹿,12.2,0.67,15.4,-,79,-,39.68,8.27,31.41,-,-,-,21.14,-,-,65.0,-
600,臺中市,1999/11/19,大里,4.4,1.11,16.6,-,106,-,56.8,17.99,38.8,-,-,-,20.2,-,-,78.0,-
601,臺中市,1999/11/18,西屯,2.6,1.87,-,-,-,-,-,-,-,-,-,-,-,-,-,75.0,-
602,臺中市,1999/11/18,忠明,3.2,0.17,17.3,-,-,29,-,-,-,-,-,-,20.15,-,-,40.0,-
603,臺中市,1999/11/18,豐原,2.1,0.64,-,-,49,-,32.05,7.57,24.48,-,-,-,18.81,-,-,49.0,-
604,臺中市,1999/11/18,沙鹿,11.3,0.57,21.0,-,75,-,34.26,4.47,29.79,-,-,-,19.96,-,-,62.0,-
605,臺中市,1999/11/18,大里,3.4,0.86,13.4,-,99,-,49.86,15.45,34.4,-,-,-,19.07,-,-,74.0,-
606,臺中市,1999/11/17,西屯,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
607,臺中市,1999/11/17,忠明,3.6,0.3,18.0,-,-,27,-,-,-,-,-,-,20.28,-,-,57.0,-
608,臺中市,1999/11/17,豐原,3.1,0.65,-,-,56,-,31.68,5.69,25.99,-,-,-,19.43,-,-,53.0,-
609,臺中市,1999/11/17,沙鹿,8.1,0.51,21.3,-,66,-,33.28,6.06,27.22,-,-,-,19.99,-,-,58.0,-
610,臺中市,1999/11/17,大里,4.7,-,18.4,-,100,-,54.45,16.57,37.88,-,-,-,18.96,-,-,75.0,-
611,臺中市,1999/11/16,西屯,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
612,臺中市,1999/11/16,忠明,2.2,-,22.2,-,-,29,-,-,-,-,-,-,19.04,-,-,38.0,-
613,臺中市,1999/11/16,豐原,2.2,0.52,-,-,43,-,23.7,3.58,20.12,-,-,-,17.51,-,-,43.0,-
614,臺中市,1999/11/16,沙鹿,3.2,0.43,26.1,-,45,-,20.35,2.73,17.62,-,-,-,18.94,-,-,45.0,-
615,臺中市,1999/11/16,大里,2.0,1.33,38.8,-,56,-,31.04,7.34,23.69,-,-,-,18.49,-,-,84.0,-
616,臺中市,1999/11/15,西屯,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
617,臺中市,1999/11/15,忠明,2.2,-,33.2,-,70,30,22.35,0.95,21.4,-,-,-,20.81,-,-,60.0,-
618,臺中市,1999/11/15,豐原,2.4,0.46,35.8,-,59,-,21.07,1.65,19.42,-,-,-,19.57,-,-,54.0,-
619,臺中市,1999/11/15,沙鹿,6.1,0.44,36.1,-,77,-,19.19,1.94,17.25,-,-,-,20.98,-,-,64.0,-
620,臺中市,1999/11/15,大里,2.0,0.74,26.8,-,90,-,26.17,3.85,22.32,-,-,-,19.52,-,-,70.0,-
621,臺中市,1999/11/14,西屯,2.5,0.45,34.6,-,92,-,15.43,0.84,14.58,2.031,0.03,2.0,22.07,-,-,71.0,-
622,臺中市,1999/11/14,忠明,2.2,-,22.4,-,53,29,28.37,3.03,25.34,-,-,-,22.61,-,-,52.0,-
623,臺中市,1999/11/14,豐原,2.3,0.57,27.2,-,50,-,22.16,2.82,19.33,-,-,-,21.69,-,-,56.0,-
624,臺中市,1999/11/14,沙鹿,2.1,0.59,34.5,-,-,-,19.05,1.13,17.92,-,-,-,22.32,-,-,54.0,-
625,臺中市,1999/11/14,大里,1.7,0.74,20.1,-,69,-,33.81,4.53,29.28,-,-,-,21.74,-,-,60.0,-
626,臺中市,1999/11/13,西屯,2.0,0.63,36.8,-,85,-,12.88,0.52,12.36,2.32,0.16,2.16,21.88,-,-,67.0,-
627,臺中市,1999/11/13,忠明,2.0,-,22.5,-,62,30,27.2,1.73,25.47,-,-,-,22.44,-,-,56.0,-
628,臺中市,1999/11/13,豐原,2.1,0.73,27.2,-,48,-,23.85,3.53,20.32,-,-,-,21.22,-,-,48.0,-
629,臺中市,1999/11/13,沙鹿,6.4,0.73,33.0,-,83,-,21.66,1.13,20.53,-,-,-,22.31,-,-,66.0,-
630,臺中市,1999/11/13,大里,1.8,0.9,18.4,-,65,-,35.09,4.48,30.61,-,-,-,21.98,-,-,58.0,-
631,臺中市,1999/11/12,西屯,3.4,0.66,32.1,-,115,-,16.86,1.06,15.81,2.581,0.31,2.27,23.37,-,-,82.0,-
632,臺中市,1999/11/12,忠明,3.7,-,20.5,-,81,40,-,-,-,-,-,-,23.62,-,-,66.0,-
633,臺中市,1999/11/12,豐原,3.3,0.78,24.0,-,61,-,27.47,4.24,23.23,-,-,-,22.56,-,-,55.0,-
634,臺中市,1999/11/12,沙鹿,7.0,0.84,25.4,-,98,-,24.96,2.16,22.79,-,-,-,23.44,-,-,74.0,-
635,臺中市,1999/11/12,大里,3.5,0.93,20.1,-,73,-,36.37,5.32,31.06,-,-,-,23.15,-,-,62.0,-
636,臺中市,1999/11/11,西屯,5.4,1.05,28.7,-,156,-,56.41,25.57,31.95,3.2,0.66,2.54,23.42,-,-,103.0,-
637,臺中市,1999/11/11,忠明,4.9,-,23.0,-,155,59,-,-,-,-,-,-,23.77,-,-,102.0,-
638,臺中市,1999/11/11,豐原,5.3,1.27,29.9,-,126,-,47.22,11.91,35.31,-,-,-,22.46,-,-,88.0,-
639,臺中市,1999/11/11,沙鹿,-,0.94,22.8,-,131,-,42.05,9.52,32.53,-,-,-,23.4,-,-,90.0,-
640,臺中市,1999/11/11,大里,4.7,1.19,23.1,-,127,-,51.9,15.12,36.77,-,-,-,22.62,-,-,89.0,-
641,臺中市,1999/11/10,西屯,2.7,0.54,30.4,-,81,-,-,-,-,2.369,0.26,2.1,22.43,-,-,66.0,-
642,臺中市,1999/11/10,忠明,3.3,-,21.2,-,62,30,-,-,-,-,-,-,22.7,-,-,56.0,-
643,臺中市,1999/11/10,豐原,3.2,0.86,23.0,-,56,-,38.96,10.34,28.61,-,-,-,21.43,-,-,53.0,-
644,臺中市,1999/11/10,沙鹿,-,0.6,24.3,-,55,-,30.8,4.63,26.17,-,-,-,22.69,-,-,53.0,-
645,臺中市,1999/11/10,大里,3.3,1.17,21.0,-,90,-,51.65,12.36,39.29,-,-,-,21.51,-,-,85.0,-
646,臺中市,1999/11/09,西屯,2.0,0.54,40.7,-,88,-,-,-,-,2.236,0.2,2.04,22.04,-,-,69.0,-
647,臺中市,1999/11/09,忠明,2.1,-,27.1,-,60,30,-,-,-,-,-,-,22.69,-,-,55.0,-
648,臺中市,1999/11/09,豐原,3.3,0.63,29.7,-,49,-,24.59,2.97,21.62,-,-,-,21.25,-,-,49.0,-
649,臺中市,1999/11/09,沙鹿,6.0,0.56,33.7,-,64,-,24.91,2.37,22.54,-,-,-,22.64,-,-,57.0,-
650,臺中市,1999/11/09,大里,2.5,0.8,18.8,-,60,-,31.99,1.9,30.09,-,-,-,22.04,-,-,55.0,-
651,臺中市,1999/11/08,西屯,2.3,0.49,19.7,-,52,-,-,-,-,2.24,0.17,2.05,23.25,-,-,51.0,-
652,臺中市,1999/11/08,忠明,2.6,0.17,11.0,-,41,24,34.84,7.18,27.67,-,-,-,23.89,-,-,41.0,-
653,臺中市,1999/11/08,豐原,2.6,0.62,14.9,-,42,-,28.14,5.41,22.73,-,-,-,22.54,-,-,42.0,-
654,臺中市,1999/11/08,沙鹿,7.3,0.58,16.9,-,52,-,27.81,3.4,24.41,-,-,-,23.82,-,-,51.0,-
655,臺中市,1999/11/08,大里,2.6,0.84,10.8,-,64,-,40.95,9.47,31.47,-,-,-,23.32,-,-,57.0,-
656,臺中市,1999/11/07,西屯,4.4,0.8,28.2,-,147,-,-,-,-,3.033,0.43,2.6,24.61,-,-,98.0,-
657,臺中市,1999/11/07,忠明,4.3,0.1,24.2,-,123,49,47.81,12.52,35.29,-,-,-,24.98,-,-,86.0,-
658,臺中市,1999/11/07,豐原,4.8,0.96,27.0,-,119,-,39.08,7.38,31.7,-,-,-,23.95,-,-,85.0,-
659,臺中市,1999/11/07,沙鹿,5.7,0.82,19.1,-,94,-,36.32,10.01,26.3,-,-,-,24.19,-,-,72.0,-
660,臺中市,1999/11/07,大里,4.2,0.97,24.0,-,121,-,45.6,11.25,34.35,-,-,-,23.83,-,-,90.0,-
661,臺中市,1999/11/06,西屯,5.9,1.06,38.1,-,197,-,-,-,-,3.43,0.75,2.68,25.01,-,-,123.0,-
662,臺中市,1999/11/06,忠明,5.4,0.22,31.1,-,157,62,65.8,18.65,47.15,-,-,-,25.53,-,-,104.0,-
663,臺中市,1999/11/06,豐原,6.4,1.26,45.2,-,142,-,45.63,5.82,39.81,-,-,-,24.29,-,-,120.0,-
664,臺中市,1999/11/06,沙鹿,8.0,1.21,30.1,-,159,-,49.41,10.83,38.58,-,-,-,24.62,-,-,104.0,-
665,臺中市,1999/11/06,大里,4.9,1.2,34.2,-,135,-,49.29,8.46,40.83,-,-,-,24.11,-,-,113.0,-
666,臺中市,1999/11/05,西屯,6.6,1.34,38.5,-,165,-,-,-,-,3.749,0.9,2.85,24.97,-,-,107.0,-
667,臺中市,1999/11/05,忠明,7.4,1.4,31.7,-,155,60,91.82,41.22,50.6,-,-,-,25.39,-,-,102.0,-
668,臺中市,1999/11/05,豐原,7.2,1.25,39.3,-,142,-,48.24,4.3,43.95,-,-,-,24.06,-,-,96.0,-
669,臺中市,1999/11/05,沙鹿,6.7,1.21,27.3,-,130,-,65.0,24.0,40.99,-,-,-,24.47,-,-,90.0,-
670,臺中市,1999/11/05,大里,6.4,1.11,35.4,-,140,-,51.81,11.5,40.3,-,-,-,23.94,-,-,96.0,-
671,臺中市,1999/11/04,西屯,3.5,0.74,28.1,-,77,-,-,-,-,2.617,0.51,2.11,24.15,-,-,76.0,-
672,臺中市,1999/11/04,忠明,4.4,1.14,23.8,-,65,54,62.31,23.83,38.49,-,-,-,24.14,-,-,72.0,-
673,臺中市,1999/11/04,豐原,3.6,0.93,26.0,-,56,-,39.34,10.07,29.27,-,-,-,23.1,-,-,80.0,-
674,臺中市,1999/11/04,沙鹿,4.1,0.52,17.1,-,50,-,-,-,-,-,-,-,23.32,-,-,50.0,-
675,臺中市,1999/11/04,大里,5.9,1.08,25.4,-,80,-,59.75,20.21,39.53,-,-,-,22.97,-,-,84.0,-
676,臺中市,1999/11/03,西屯,1.8,0.4,31.8,-,61,-,-,-,-,2.267,0.2,2.06,22.34,-,-,59.0,-
677,臺中市,1999/11/03,忠明,2.5,0.69,22.3,-,55,30,34.44,4.58,29.85,-,-,-,22.7,-,-,60.0,-
678,臺中市,1999/11/03,豐原,2.8,0.56,25.3,-,43,-,28.59,5.72,22.86,-,-,-,21.63,-,-,59.0,-
679,臺中市,1999/11/03,沙鹿,5.8,0.44,20.8,-,41,-,-,-,-,-,-,-,21.56,-,-,41.0,-
680,臺中市,1999/11/03,大里,3.1,0.8,20.9,-,59,-,44.33,9.07,35.26,-,-,-,21.96,-,-,62.0,-
681,臺中市,1999/11/02,西屯,1.6,0.41,29.4,-,79,-,-,-,-,2.142,0.15,1.99,21.18,-,-,65.0,-
682,臺中市,1999/11/02,忠明,2.0,0.57,17.6,-,51,24,27.06,2.49,24.57,-,-,-,21.49,-,-,50.0,-
683,臺中市,1999/11/02,豐原,2.5,0.51,22.4,-,36,-,22.75,3.3,19.45,-,-,-,20.11,-,-,36.0,-
684,臺中市,1999/11/02,沙鹿,6.3,0.18,24.9,-,49,-,23.03,2.83,20.21,-,-,-,21.36,-,-,49.0,-
685,臺中市,1999/11/02,大里,2.0,0.67,14.3,-,51,-,29.49,4.1,25.38,-,-,-,21.09,-,-,51.0,-
686,臺中市,1999/11/01,西屯,2.5,0.65,22.4,-,95,-,-,-,-,2.376,0.25,2.13,23.93,-,-,72.0,-
687,臺中市,1999/11/01,忠明,2.4,0.85,16.9,-,42,24,31.92,9.72,22.2,-,-,-,-,-,-,42.0,-
688,臺中市,1999/11/01,豐原,2.6,0.55,20.4,-,35,-,22.19,3.27,18.91,-,-,-,22.98,-,-,36.0,-
689,臺中市,1999/11/01,沙鹿,4.9,0.19,20.6,-,42,-,22.92,3.29,19.63,-,-,-,23.92,-,-,42.0,-
690,臺中市,1999/11/01,大里,1.7,0.69,15.4,-,51,-,27.34,4.88,22.46,-,-,-,23.38,-,-,51.0,-
691,臺南市,1999/11/30,新營,4.6,0.58,7.4,-,40,-,48.76,19.11,29.65,2.632,0.3,2.33,20.22,-,-,40.0,-
692,臺南市,1999/11/30,善化,4.2,0.64,8.7,-,81,-,47.55,18.29,29.27,-,-,-,20.56,-,-,65.0,-
693,臺南市,1999/11/30,安南,5.4,0.64,9.0,-,72,-,46.33,15.57,30.77,-,-,-,19.88,-,-,61.0,-
694,臺南市,1999/11/30,臺南,5.9,1.16,7.3,-,92,-,60.62,26.5,34.12,2.97,0.69,2.28,20.36,-,-,71.0,-
695,臺南市,1999/11/29,新營,4.4,0.82,9.0,-,51,-,43.12,10.68,32.44,2.761,0.45,2.31,17.71,-,-,50.0,-
696,臺南市,1999/11/29,善化,5.6,0.79,7.9,-,73,-,38.36,8.3,30.06,-,-,-,18.35,-,-,61.0,-
697,臺南市,1999/11/29,安南,5.4,0.92,10.4,-,82,-,45.69,11.79,33.9,-,-,-,17.76,-,-,66.0,-
698,臺南市,1999/11/29,臺南,6.9,1.33,7.1,-,86,-,57.78,18.31,39.47,2.973,0.67,2.3,18.15,-,-,68.0,-
699,臺南市,1999/11/28,新營,2.0,0.45,25.2,-,55,-,14.7,0.76,13.94,2.253,0.06,2.19,20.17,-,-,53.0,-
700,臺南市,1999/11/28,善化,2.0,0.49,23.3,-,72,-,15.65,0.87,14.78,-,-,-,20.65,-,-,61.0,-
701,臺南市,1999/11/28,安南,2.4,0.37,23.3,-,88,-,17.66,0.97,16.69,-,-,-,20.18,-,-,69.0,-
702,臺南市,1999/11/28,臺南,2.2,0.65,17.3,-,94,-,22.98,3.02,19.97,2.306,0.18,2.12,20.47,-,-,72.0,-
703,臺南市,1999/11/27,新營,5.0,0.65,27.3,-,65,-,36.77,9.69,27.08,2.688,0.21,2.43,22.93,-,-,78.0,-
704,臺南市,1999/11/27,善化,5.9,0.59,29.0,-,89,-,38.73,12.18,26.55,-,-,-,22.78,-,-,96.0,-
705,臺南市,1999/11/27,安南,7.5,-,32.3,-,84,-,38.09,11.5,26.59,-,-,-,22.11,-,-,89.0,-
706,臺南市,1999/11/27,臺南,8.1,1.04,19.7,-,103,-,49.91,17.45,32.46,2.922,0.52,2.4,22.5,-,-,76.0,-
707,臺南市,1999/11/26,新營,5.4,-,20.7,-,106,-,40.53,10.8,29.73,2.8,0.41,2.39,22.45,-,-,78.0,-
708,臺南市,1999/11/26,善化,7.1,0.76,25.7,-,118,-,39.73,12.27,27.46,-,-,-,23.2,-,-,84.0,-
709,臺南市,1999/11/26,安南,6.9,0.89,28.7,-,128,-,37.43,9.5,27.93,-,-,-,22.45,-,-,89.0,-
710,臺南市,1999/11/26,臺南,7.9,1.25,19.8,-,139,-,48.29,14.31,33.98,2.919,0.6,2.32,22.96,-,-,95.0,-
711,臺南市,1999/11/25,新營,4.8,-,27.2,-,106,-,39.07,8.96,30.11,2.443,0.36,2.08,23.72,-,-,78.0,-
712,臺南市,1999/11/25,善化,5.0,0.57,30.7,-,128,-,30.87,4.41,26.45,-,-,-,23.56,-,-,89.0,-
713,臺南市,1999/11/25,安南,4.8,0.66,29.7,-,140,-,36.7,7.28,29.42,-,-,-,23.03,-,-,95.0,-
714,臺南市,1999/11/25,臺南,6.3,1.03,23.2,-,158,-,46.0,12.74,33.26,2.961,0.62,2.34,23.34,-,-,104.0,-
