序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
17,臺北市,2010/03/29,陽明,2.7,0.18,394.2,57.3,60,29,17.0,2.94,0.8,2.14,-,-,-,10.3,83.27,51.0
18,臺北市,2010/03/29,士林,2.4,0.26,-,54.6,57,70,18.0,11.79,1.96,9.83,-,-,-,19.72,53.51,60.0
19,臺北市,2010/03/28,松山,1.8,0.33,396.76,42.7,53,49,23.0,17.81,2.81,14.99,1.777,0.077,1.7,18.45,60.53,49.0
20,臺北市,2010/03/28,古亭,1.9,0.38,-,41.1,51,58,22.0,20.32,3.13,17.18,1.95,0.094,1.86,18.35,64.71,54.0
21,臺北市,2010/03/28,中山,2.9,0.47,-,33.8,44,60,26.0,26.1,3.26,22.85,2.134,0.149,1.99,18.72,61.49,55.0
22,臺北市,2010/03/28,萬華,2.1,0.39,-,33.9,46,46,26.0,27.39,3.66,23.73,-,-,-,18.24,63.97,46.0
23,臺北市,2010/03/28,陽明,1.7,0.19,393.33,54.8,59,21,13.0,3.8,1.35,2.45,-,-,-,8.65,89.39,50.0
24,臺北市,2010/03/28,士林,1.7,0.29,-,49.9,59,60,19.0,11.95,1.55,10.39,-,-,-,17.94,61.05,55.0
25,臺北市,2010/03/27,松山,3.4,0.39,399.17,32.0,45,41,23.0,24.89,4.45,20.44,1.843,0.117,1.73,18.75,61.8,41.0
26,臺北市,2010/03/27,古亭,2.1,0.43,-,31.7,39,50,23.0,28.08,5.99,22.09,1.978,0.123,1.86,18.8,64.88,50.0
27,臺北市,2010/03/27,中山,3.3,0.53,-,26.2,34,52,25.0,34.88,8.03,26.86,2.174,0.188,1.99,19.16,61.76,51.0
28,臺北市,2010/03/27,萬華,3.0,0.43,-,26.9,34,44,22.0,33.43,6.56,26.87,-,-,-,18.78,63.83,44.0
29,臺北市,2010/03/27,陽明,1.6,0.16,392.9,49.1,50,15,10.0,3.44,1.41,2.03,-,-,-,9.18,91.53,42.0
30,臺北市,2010/03/27,士林,2.6,0.27,-,46.8,50,51,17.0,10.68,1.64,9.02,-,-,-,18.76,60.43,50.0
31,臺北市,2010/03/26,松山,4.8,0.47,400.23,42.5,48,133,48.0,20.68,2.44,18.25,1.832,0.114,1.72,15.91,48.2,92.0
32,臺北市,2010/03/26,古亭,4.4,0.53,-,38.7,41,-,50.0,25.6,4.58,21.02,1.989,0.124,1.87,15.45,55.35,43.0
33,臺北市,2010/03/26,中山,5.0,0.65,-,34.0,42,152,54.0,33.79,6.1,27.71,2.193,0.207,1.99,15.88,51.17,101.0
34,臺北市,2010/03/26,萬華,3.9,0.56,-,31.3,39,127,52.0,36.22,6.38,29.84,-,-,-,15.51,53.43,88.0
35,臺北市,2010/03/26,陽明,3.5,0.31,397.26,53.6,60,63,36.0,3.95,0.46,3.49,-,-,-,5.74,81.39,56.0
36,臺北市,2010/03/26,士林,4.3,0.39,-,52.0,59,144,38.0,11.48,1.27,10.22,-,-,-,15.3,50.56,97.0
37,臺北市,2010/03/25,松山,1.9,0.41,400.03,31.5,40,28,19.0,22.5,4.81,17.69,1.813,0.108,1.71,15.7,66.8,35.0
38,臺北市,2010/03/25,古亭,2.2,0.47,-,27.5,34,-,16.0,26.32,5.97,20.35,1.967,0.135,1.83,15.08,76.97,33.0
39,臺北市,2010/03/25,中山,2.1,0.59,-,24.7,33,37,22.0,35.29,10.93,24.35,2.143,0.199,1.94,15.4,72.71,37.0
40,臺北市,2010/03/25,萬華,1.6,0.53,-,22.6,28,27,16.0,31.11,5.9,25.21,-,-,-,14.99,75.1,28.0
41,臺北市,2010/03/25,陽明,1.6,0.26,397.86,42.4,55,-,9.0,5.2,1.63,3.57,-,-,-,5.59,94.47,49.0
42,臺北市,2010/03/25,士林,1.9,0.34,-,39.0,51,36,13.0,12.96,2.25,10.71,-,-,-,14.72,69.25,47.0
43,臺北市,2010/03/24,松山,4.0,0.48,401.34,29.4,33,62,35.0,26.21,5.98,20.23,1.81,0.138,1.67,21.89,78.69,56.0
44,臺北市,2010/03/24,古亭,4.6,0.63,-,27.9,32,78,35.0,32.52,7.38,25.14,2.059,0.191,1.87,22.41,79.89,64.0
45,臺北市,2010/03/24,中山,4.6,0.72,-,23.1,27,81,40.0,38.53,11.12,27.4,2.23,0.255,1.98,22.53,78.33,66.0
46,臺北市,2010/03/24,萬華,3.3,0.68,-,22.9,27,70,36.0,38.96,8.71,30.25,-,-,-,22.25,80.99,60.0
47,臺北市,2010/03/24,陽明,1.9,0.3,403.06,41.2,52,29,24.0,6.4,1.26,5.14,-,-,-,16.66,94.13,54.0
48,臺北市,2010/03/24,士林,2.2,0.46,-,34.1,44,74,26.0,17.42,2.39,15.02,-,-,-,22.2,79.58,62.0
49,臺北市,2010/03/23,松山,4.6,0.95,431.29,27.3,73,151,62.0,52.15,15.02,37.13,2.22,0.406,1.81,25.82,66.13,100.0
50,臺北市,2010/03/23,古亭,3.7,0.91,-,34.4,84,147,52.0,40.31,9.94,30.37,2.277,0.351,1.93,25.33,69.75,105.0
51,臺北市,2010/03/23,中山,5.5,1.28,-,25.2,65,166,62.0,63.64,20.94,42.7,2.673,0.545,2.13,25.86,68.22,108.0
52,臺北市,2010/03/23,萬華,4.1,1.12,-,26.9,70,124,54.0,50.78,12.82,37.96,-,-,-,25.47,70.24,91.0
53,臺北市,2010/03/23,陽明,2.4,0.35,403.13,59.0,86,78,43.0,6.48,1.13,5.35,-,-,-,17.5,87.87,98.0
54,臺北市,2010/03/23,士林,4.4,0.81,-,38.8,93,151,48.0,34.39,7.79,26.6,-,-,-,24.84,69.63,100.0
55,臺北市,2010/03/22,松山,3.4,0.91,421.98,25.8,40,199,56.0,59.52,23.49,36.05,2.201,0.388,1.81,25.26,62.86,124.0
56,臺北市,2010/03/22,古亭,3.8,1.0,-,29.1,49,184,46.0,47.64,14.99,32.65,2.348,0.412,1.94,24.75,67.41,117.0
57,臺北市,2010/03/22,中山,5.1,1.31,-,19.7,29,255,60.0,73.54,33.86,39.67,2.669,0.535,2.13,24.98,66.47,152.0
58,臺北市,2010/03/22,萬華,4.3,1.21,-,21.1,35,178,58.0,58.76,21.61,37.16,-,-,-,24.6,69.23,114.0
59,臺北市,2010/03/22,陽明,1.6,0.33,395.85,48.7,54,50,28.0,4.25,1.49,2.76,-,-,-,16.36,88.52,53.0
60,臺北市,2010/03/22,士林,3.8,0.78,-,29.5,42,191,40.0,36.41,10.43,25.95,-,-,-,24.13,68.54,120.0
61,臺北市,2010/03/21,松山,4.1,0.63,411.81,27.7,32,898,152.0,24.42,9.12,15.3,1.841,0.166,1.67,21.92,62.47,500.0
62,臺北市,2010/03/21,古亭,4.1,0.63,-,29.7,35,799,132.0,22.23,6.29,15.94,2.006,0.131,1.88,21.62,67.86,500.0
63,臺北市,2010/03/21,中山,5.1,0.69,-,25.8,30,940,140.0,28.93,8.75,20.18,2.178,0.198,1.98,21.9,64.83,500.0
64,臺北市,2010/03/21,萬華,3.9,0.64,-,25.0,31,847,151.0,29.41,7.95,21.46,-,-,-,21.4,68.13,500.0
65,臺北市,2010/03/21,陽明,2.8,0.36,399.36,39.8,44,401,122.0,4.56,0.91,3.66,-,-,-,12.09,90.68,273.0
66,臺北市,2010/03/21,士林,4.5,0.53,-,37.0,44,956,128.0,16.93,5.74,11.18,-,-,-,21.31,64.8,500.0
67,臺北市,2010/03/20,松山,3.8,1.06,438.98,22.8,54,85,66.0,68.73,30.97,37.76,2.431,0.477,1.95,24.7,71.49,70.0
68,臺北市,2010/03/20,古亭,3.8,1.04,-,24.9,62,84,55.0,48.27,15.6,32.67,2.402,0.401,2.0,24.06,77.04,76.0
69,臺北市,2010/03/20,中山,4.3,1.26,-,17.9,41,97,63.0,65.66,24.88,40.78,2.708,0.52,2.19,24.5,75.01,74.0
70,臺北市,2010/03/20,萬華,3.6,1.08,-,20.4,49,71,53.0,47.96,13.0,34.97,-,-,-,24.0,78.42,72.0
71,臺北市,2010/03/20,陽明,2.5,0.34,402.94,51.7,63,34,26.0,6.59,0.45,6.18,-,-,-,16.99,92.4,68.0
72,臺北市,2010/03/20,士林,5.4,0.76,-,26.0,59,79,42.0,37.38,9.67,27.7,-,-,-,23.49,78.12,65.0
73,臺北市,2010/03/19,松山,4.7,1.2,439.32,24.5,54,88,59.0,74.15,32.58,41.57,2.549,0.516,2.03,22.99,65.32,72.0
74,臺北市,2010/03/19,古亭,4.1,1.18,-,28.6,64,84,52.0,60.72,19.47,41.26,2.509,0.483,2.03,22.78,67.84,103.0
75,臺北市,2010/03/19,中山,6.0,1.53,-,19.0,41,87,55.0,84.06,34.27,49.79,2.893,0.617,2.28,22.92,64.53,68.0
76,臺北市,2010/03/19,萬華,6.9,1.66,-,22.2,47,85,61.0,84.45,35.58,48.87,-,-,-,22.49,68.69,68.0
77,臺北市,2010/03/19,陽明,4.4,0.34,399.05,65.7,83,39,29.0,7.42,1.5,5.92,-,-,-,17.43,63.18,86.0
78,臺北市,2010/03/19,士林,4.1,0.98,-,26.0,58,91,45.0,50.82,16.17,34.65,-,-,-,21.59,66.79,70.0
79,臺北市,2010/03/18,松山,5.9,0.67,415.01,23.9,40,63,37.0,41.27,12.58,28.69,1.97,0.246,1.72,20.49,68.47,56.0
80,臺北市,2010/03/18,古亭,5.3,0.79,-,24.5,39,69,33.0,44.65,11.87,32.78,2.228,0.287,1.94,20.63,70.84,60.0
81,臺北市,2010/03/18,中山,4.6,0.81,-,23.5,37,70,39.0,42.7,11.74,30.97,2.291,0.274,2.02,20.77,68.75,60.0
82,臺北市,2010/03/18,萬華,4.4,0.72,-,23.8,38,59,38.0,42.71,10.44,32.26,-,-,-,20.35,71.76,54.0
83,臺北市,2010/03/18,陽明,2.9,0.39,398.28,50.2,58,26,19.0,4.65,1.34,3.31,-,-,-,14.35,71.2,54.0
84,臺北市,2010/03/18,士林,2.8,0.65,-,33.1,58,66,31.0,28.9,7.21,21.69,-,-,-,20.54,67.66,58.0
85,臺北市,2010/03/17,松山,4.6,0.59,408.79,24.1,39,73,36.0,46.26,16.92,29.34,1.964,0.217,1.75,18.7,73.26,62.0
86,臺北市,2010/03/17,古亭,4.2,0.77,-,21.6,39,74,30.0,43.95,10.24,33.7,2.242,0.324,1.92,18.32,77.83,62.0
87,臺北市,2010/03/17,中山,3.8,0.85,-,21.5,38,77,38.0,48.51,16.67,31.84,2.306,0.318,1.99,18.53,75.49,64.0
88,臺北市,2010/03/17,萬華,3.1,0.8,-,21.7,38,67,30.0,45.77,12.34,33.42,-,-,-,18.11,78.57,58.0
89,臺北市,2010/03/17,陽明,2.4,0.3,399.07,42.8,52,19,14.0,7.26,1.58,5.69,-,-,-,10.39,96.93,44.0
90,臺北市,2010/03/17,士林,3.4,0.5,-,31.8,48,63,23.0,24.35,4.01,20.32,-,-,-,18.08,75.57,56.0
91,臺北市,2010/03/16,松山,2.4,0.54,406.57,28.5,35,93,38.0,25.56,7.01,18.56,1.789,0.13,1.66,15.9,72.48,72.0
92,臺北市,2010/03/16,古亭,2.6,0.57,-,29.5,35,96,35.0,23.09,4.45,18.64,1.959,0.108,1.85,15.55,76.89,73.0
93,臺北市,2010/03/16,中山,3.1,0.72,-,24.2,30,99,40.0,34.91,8.55,26.36,2.144,0.199,1.95,16.25,70.47,74.0
94,臺北市,2010/03/16,萬華,1.8,0.6,-,25.1,30,83,33.0,30.69,6.12,24.57,-,-,-,15.7,73.99,66.0
95,臺北市,2010/03/16,陽明,1.6,0.36,398.4,45.3,51,19,9.0,4.82,1.03,3.79,-,-,-,6.64,96.73,43.0
96,臺北市,2010/03/16,士林,2.2,0.44,-,40.6,45,92,27.0,11.16,1.31,9.84,-,-,-,15.71,68.51,71.0
97,臺北市,2010/03/15,松山,5.2,1.13,449.04,8.1,15,60,54.0,99.99,67.15,32.83,2.41,0.437,1.97,23.8,78.15,55.0
98,臺北市,2010/03/15,古亭,3.7,0.9,-,11.6,25,53,35.0,42.77,15.89,26.88,2.279,0.337,1.94,23.38,80.93,52.0
99,臺北市,2010/03/15,中山,4.0,1.16,-,9.4,18,62,41.0,55.0,23.18,31.82,2.554,0.441,2.11,23.73,79.26,56.0
100,臺北市,2010/03/15,萬華,3.0,1.03,-,8.4,17,48,35.0,45.87,18.3,27.57,-,-,-,23.22,82.28,48.0
101,臺北市,2010/03/15,陽明,1.9,0.37,400.67,29.2,35,19,14.0,10.33,1.5,8.82,-,-,-,17.02,95.19,44.0
102,臺北市,2010/03/15,士林,3.0,0.87,-,11.5,27,59,32.0,35.94,10.99,24.95,-,-,-,23.17,80.4,54.0
103,臺北市,2010/03/14,松山,6.2,0.82,423.4,24.0,37,36,33.0,59.1,27.53,31.57,2.089,0.274,1.82,24.93,71.24,41.0
104,臺北市,2010/03/14,古亭,4.7,1.13,-,27.0,56,55,39.0,54.62,16.33,38.29,2.508,0.401,2.11,24.53,74.55,67.0
105,臺北市,2010/03/14,中山,5.7,1.14,-,27.7,47,63,46.0,53.16,11.69,41.47,2.556,0.389,2.17,24.92,72.14,56.0
106,臺北市,2010/03/14,萬華,4.5,1.2,-,26.1,52,52,44.0,54.6,11.17,43.43,-,-,-,24.52,75.11,57.0
107,臺北市,2010/03/14,陽明,2.0,0.34,396.31,53.6,64,19,16.0,5.52,2.05,3.47,-,-,-,18.06,91.94,68.0
108,臺北市,2010/03/14,士林,3.5,0.92,-,44.4,75,68,37.0,36.73,11.56,25.18,-,-,-,24.49,72.62,81.0
109,臺北市,2010/03/13,松山,4.4,1.49,457.97,5.5,7,66,50.0,131.17,86.23,44.94,2.856,0.716,2.14,20.04,78.18,58.0
110,臺北市,2010/03/13,古亭,3.9,1.4,-,7.0,10,57,38.0,93.51,48.18,45.32,2.77,0.619,2.15,20.11,81.27,54.0
111,臺北市,2010/03/13,中山,4.7,1.73,-,4.5,7,63,45.0,123.74,73.62,50.11,3.267,0.809,2.46,20.5,79.12,56.0
112,臺北市,2010/03/13,萬華,4.4,1.46,-,5.9,10,58,40.0,104.26,57.51,46.75,-,-,-,20.15,81.36,54.0
113,臺北市,2010/03/13,陽明,1.3,0.3,394.46,52.5,57,20,17.0,3.78,1.65,2.12,-,-,-,15.12,85.26,56.0
114,臺北市,2010/03/13,士林,2.8,1.09,-,12.4,21,61,31.0,64.92,29.32,35.6,-,-,-,19.73,79.93,56.0
115,臺北市,2010/03/12,松山,2.3,1.02,431.54,14.5,30,54,38.0,85.27,45.24,40.03,2.439,0.44,2.0,20.73,56.17,52.0
116,臺北市,2010/03/12,古亭,1.5,0.79,-,24.6,46,51,29.0,45.13,15.5,29.62,2.162,0.239,1.92,20.49,58.41,54.0
117,臺北市,2010/03/12,中山,2.9,1.07,-,17.1,37,57,35.0,67.44,25.92,41.52,2.57,0.412,2.16,20.95,55.96,54.0
118,臺北市,2010/03/12,萬華,1.9,0.89,-,21.2,39,47,29.0,55.56,17.79,37.77,-,-,-,20.58,58.41,47.0
119,臺北市,2010/03/12,陽明,2.4,0.33,395.99,55.5,59,27,21.0,5.78,1.32,4.46,-,-,-,13.92,77.23,56.0
120,臺北市,2010/03/12,士林,2.4,0.75,-,25.8,53,58,25.0,41.4,11.44,29.97,-,-,-,20.08,59.39,64.0
121,臺北市,2010/03/11,松山,-,0.47,407.9,28.7,36,53,32.0,41.07,15.33,25.73,1.824,0.147,1.68,16.0,52.4,52.0
122,臺北市,2010/03/11,古亭,2.0,0.53,-,32.5,43,57,30.0,30.62,7.85,22.77,2.028,0.145,1.88,16.11,54.17,54.0
123,臺北市,2010/03/11,中山,3.8,0.75,-,25.9,44,61,38.0,46.44,15.4,31.04,2.291,0.273,2.02,16.38,52.3,56.0
124,臺北市,2010/03/11,萬華,2.5,0.57,-,29.2,42,50,29.0,33.49,6.1,27.39,-,-,-,16.08,53.89,50.0
125,臺北市,2010/03/11,陽明,3.5,0.24,396.34,48.7,52,27,20.0,4.65,1.3,3.36,-,-,-,8.89,78.13,44.0
126,臺北市,2010/03/11,士林,2.9,0.41,-,43.8,55,59,25.0,16.35,1.12,15.27,-,-,-,16.25,50.89,54.0
127,臺北市,2010/03/10,松山,4.6,0.45,406.14,37.2,43,64,42.0,20.48,4.86,15.61,1.759,0.1,1.66,9.6,50.73,57.0
128,臺北市,2010/03/10,古亭,4.6,0.5,-,35.5,40,68,40.0,20.11,3.93,16.18,1.997,0.11,1.89,9.52,55.26,59.0
129,臺北市,2010/03/10,中山,4.8,0.59,-,30.4,36,71,43.0,30.78,8.11,22.68,2.118,0.166,1.95,9.85,53.03,60.0
130,臺北市,2010/03/10,萬華,4.1,0.52,-,29.9,36,61,42.0,28.14,5.53,22.61,-,-,-,9.38,55.03,56.0
131,臺北市,2010/03/10,陽明,3.9,0.3,400.69,46.9,52,35,27.0,4.61,1.39,3.22,-,-,-,0.83,86.78,45.0
132,臺北市,2010/03/10,士林,4.3,0.44,-,41.3,50,70,34.0,13.12,2.31,10.81,-,-,-,9.12,53.08,60.0
133,臺北市,2010/03/09,松山,1.9,0.44,407.79,29.6,39,21,19.0,29.41,10.25,19.16,1.781,0.113,1.67,12.87,73.23,38.0
134,臺北市,2010/03/09,古亭,2.0,0.54,-,25.1,35,27,16.0,29.77,7.14,22.63,2.02,0.137,1.88,12.56,78.97,36.0
135,臺北市,2010/03/09,中山,2.1,0.61,-,23.0,31,29,21.0,38.58,11.42,27.15,2.134,0.185,1.95,12.97,74.44,36.0
136,臺北市,2010/03/09,萬華,1.6,0.58,-,20.0,30,21,17.0,37.91,8.3,29.61,-,-,-,12.59,78.76,36.0
137,臺北市,2010/03/09,陽明,1.7,0.25,400.6,45.3,48,9,6.0,4.76,1.28,3.48,-,-,-,4.53,96.18,42.0
138,臺北市,2010/03/09,士林,2.1,0.4,-,33.8,39,31,12.0,16.81,3.17,13.64,-,-,-,12.31,76.77,39.0
139,臺北市,2010/03/08,松山,3.3,0.73,416.28,19.5,33,28,25.0,61.79,34.7,27.09,2.041,0.317,1.72,16.66,84.42,32.0
140,臺北市,2010/03/08,古亭,2.7,0.77,-,20.2,36,29,16.0,44.91,16.7,28.2,2.24,0.315,1.93,16.3,87.37,35.0
141,臺北市,2010/03/08,中山,3.4,0.9,-,16.3,33,35,26.0,56.86,24.46,32.4,2.499,0.454,2.05,16.83,83.25,35.0
142,臺北市,2010/03/08,萬華,3.4,0.89,-,14.9,32,25,18.0,54.75,21.65,33.1,-,-,-,16.38,87.29,33.0
143,臺北市,2010/03/08,陽明,0.7,0.28,394.55,41.5,43,5,2.0,3.65,1.06,2.57,-,-,-,10.15,97.01,38.0
144,臺北市,2010/03/08,士林,2.4,0.75,-,18.1,35,35,14.0,43.0,14.66,28.34,-,-,-,16.23,83.12,35.0
145,臺北市,2010/03/07,松山,1.6,0.36,401.96,31.5,37,15,17.0,19.58,6.39,13.19,1.751,0.072,1.68,15.29,78.51,34.0
146,臺北市,2010/03/07,古亭,2.5,0.43,-,30.6,37,21,12.0,19.65,3.56,16.09,1.943,0.083,1.86,15.08,81.28,33.0
147,臺北市,2010/03/07,中山,1.5,0.47,-,28.8,35,25,18.0,22.78,5.16,17.63,2.038,0.124,1.92,15.72,76.12,32.0
148,臺北市,2010/03/07,萬華,0.8,0.41,-,28.8,36,18,10.0,21.34,3.6,17.74,-,-,-,15.04,80.41,35.0
149,臺北市,2010/03/07,陽明,1.1,0.27,394.79,39.7,42,-,2.0,4.73,1.09,3.64,-,-,-,7.23,96.58,36.0
150,臺北市,2010/03/07,士林,1.5,0.36,-,35.2,36,28,8.0,11.99,1.63,10.36,-,-,-,15.38,75.8,35.0
151,臺北市,2010/03/06,松山,7.1,0.76,425.31,20.5,35,78,52.0,36.24,12.93,23.31,2.046,0.265,1.78,21.83,78.38,64.0
152,臺北市,2010/03/06,古亭,6.0,0.95,-,21.6,39,80,53.0,45.9,14.85,31.05,2.343,0.341,2.0,22.9,78.54,65.0
153,臺北市,2010/03/06,中山,8.7,1.0,-,18.8,33,90,55.0,51.27,19.05,32.21,2.461,0.368,2.09,23.18,77.97,70.0
154,臺北市,2010/03/06,萬華,6.7,0.93,-,19.5,33,69,54.0,48.67,15.19,33.48,-,-,-,22.92,80.19,60.0
155,臺北市,2010/03/06,陽明,3.2,0.35,399.82,43.3,73,35,30.0,11.25,1.51,9.73,-,-,-,17.51,88.94,86.0
156,臺北市,2010/03/06,士林,3.1,0.82,-,29.1,56,79,40.0,34.76,10.73,24.03,-,-,-,23.02,77.79,64.0
157,臺北市,2010/03/05,松山,6.2,1.01,427.92,20.6,33,88,64.0,72.93,29.91,43.02,2.182,0.391,1.79,24.39,74.96,69.0
158,臺北市,2010/03/05,古亭,6.2,1.11,-,28.5,49,85,59.0,53.99,15.72,38.27,2.47,0.476,1.99,24.36,76.11,68.0
159,臺北市,2010/03/05,中山,6.9,1.27,-,20.9,36,94,62.0,66.59,24.89,41.71,2.581,0.515,2.07,24.39,76.93,72.0
160,臺北市,2010/03/05,萬華,6.7,1.21,-,23.7,44,77,59.0,58.33,18.85,39.48,-,-,-,24.02,79.63,64.0
161,臺北市,2010/03/05,陽明,2.8,0.34,400.27,54.0,64,37,30.0,8.49,0.75,7.69,-,-,-,18.0,89.5,59.0
162,臺北市,2010/03/05,士林,5.2,0.83,-,27.9,52,87,48.0,36.44,6.04,30.38,-,-,-,23.49,79.42,69.0
163,臺北市,2010/03/04,松山,8.0,1.27,449.96,23.5,54,115,78.0,87.76,39.36,48.4,2.558,0.611,1.95,23.72,75.09,82.0
164,臺北市,2010/03/04,古亭,6.5,1.19,-,27.8,62,105,73.0,56.02,13.3,42.71,2.595,0.521,2.07,23.5,77.25,78.0
165,臺北市,2010/03/04,中山,8.3,1.49,-,18.3,41,139,85.0,82.42,29.92,52.5,2.975,0.734,2.24,23.81,77.44,94.0
166,臺北市,2010/03/04,萬華,7.4,1.31,-,19.4,45,102,76.0,69.03,19.92,49.11,-,-,-,23.44,80.18,76.0
167,臺北市,2010/03/04,陽明,2.8,0.41,409.39,64.3,74,48,39.0,9.52,1.35,8.17,-,-,-,17.76,90.0,81.0
168,臺北市,2010/03/04,士林,6.9,1.05,-,24.2,60,123,68.0,54.78,15.93,38.85,-,-,-,22.89,81.02,86.0
169,臺北市,2010/03/03,松山,4.6,0.97,420.28,23.6,37,60,39.0,78.59,38.41,40.18,2.151,0.367,1.78,22.49,74.94,55.0
170,臺北市,2010/03/03,古亭,3.9,1.0,-,30.5,47,57,33.0,45.11,13.59,31.51,2.376,0.421,1.96,22.1,77.52,66.0
171,臺北市,2010/03/03,中山,5.9,1.18,-,24.3,33,62,38.0,59.42,24.73,34.7,2.526,0.454,2.07,22.13,77.71,56.0
172,臺北市,2010/03/03,萬華,5.4,1.04,-,25.8,36,47,28.0,47.6,14.77,32.84,-,-,-,21.73,80.6,48.0
173,臺北市,2010/03/03,陽明,2.3,0.35,390.99,56.1,77,19,16.0,4.75,0.67,4.05,-,-,-,16.51,90.45,82.0
174,臺北市,2010/03/03,士林,3.8,0.78,-,26.3,48,59,26.0,29.83,5.75,24.09,-,-,-,21.34,80.02,54.0
175,臺北市,2010/03/02,松山,6.4,0.77,423.12,14.8,26,57,38.0,57.32,28.89,28.43,2.005,0.255,1.75,21.3,80.16,54.0
176,臺北市,2010/03/02,古亭,3.8,0.87,-,14.9,22,51,31.0,40.38,11.38,29.0,2.256,0.289,1.97,21.21,81.65,50.0
177,臺北市,2010/03/02,中山,5.8,1.02,-,15.0,22,62,40.0,52.06,18.19,33.87,2.38,0.353,2.03,21.53,81.29,56.0
178,臺北市,2010/03/02,萬華,4.3,0.85,-,14.8,23,47,31.0,43.04,11.5,31.55,-,-,-,21.17,84.25,47.0
179,臺北市,2010/03/02,陽明,1.9,0.34,398.65,42.0,52,27,21.0,7.67,1.18,6.48,-,-,-,16.28,93.77,55.0
180,臺北市,2010/03/02,士林,2.3,0.69,-,21.1,32,55,25.0,26.58,3.96,22.62,-,-,-,20.67,83.46,52.0
181,臺北市,2010/03/01,松山,7.4,0.98,435.7,19.5,45,71,48.0,65.25,28.7,36.55,2.215,0.377,1.84,25.37,68.37,60.0
182,臺北市,2010/03/01,古亭,4.9,1.0,-,22.9,48,70,43.0,46.24,13.28,32.96,2.271,0.34,1.93,24.79,71.31,60.0
