序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
28,臺北市,2015/07/29,松山,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
29,臺北市,2015/07/29,松山,2.5,0.53,426.11,27.6,30,-,31.56,9.56,22,2.001,0.214,1.787,1.54,1.13,29.72,-,-,62.39,-
30,臺北市,2015/07/29,古亭,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
31,臺北市,2015/07/29,古亭,2.8,0.55,-,23.4,39,-,28.11,7.76,20.35,2.067,0.218,1.849,1.64,1.21,28.8,-,-,73.4,-
32,臺北市,2015/07/29,大同,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
33,臺北市,2015/07/29,大同,4.4,2.05,-,-,48,-,85.94,53.07,32.87,2.715,0.708,2.007,-,-,-,-,-,-,-
34,臺北市,2015/07/29,萬華,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
35,臺北市,2015/07/29,萬華,2.6,0.72,-,24.3,35,-,34.41,10.03,24.38,-,-,-,1.26,0.89,29.95,-,-,68.19,-
36,臺北市,2015/07/29,陽明,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
37,臺北市,2015/07/29,陽明,2.8,0.17,405.64,42.8,18,-,5.98,0.39,5.64,-,-,-,-,-,23.92,0,0,84.91,0
38,臺北市,2015/07/29,士林,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
39,臺北市,2015/07/29,士林,3.4,0.63,-,24.8,38,-,33.14,12.32,20.83,-,-,-,1.34,1.14,28.9,-,-,72.31,-
40,臺北市,2015/07/28,松山,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
41,臺北市,2015/07/28,松山,2,0.59,427.81,21.3,28,-,33.84,11.85,21.99,1.998,0.218,1.78,1.57,1.22,29.36,-,-,64.56,-
42,臺北市,2015/07/28,古亭,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
43,臺北市,2015/07/28,古亭,1.6,0.55,-,19.5,35,-,27.1,8.67,18.43,2.03,0.195,1.834,1.79,1.2,28.08,-,-,76.8,-
44,臺北市,2015/07/28,中山,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
45,臺北市,2015/07/28,中山,2.9,0.54,-,25.6,33,-,26.89,6.79,20.1,2.045,0.203,1.842,1.79,1.02,30.14,-,-,65.54,-
46,臺北市,2015/07/28,大同,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
47,臺北市,2015/07/28,大同,3.3,2.08,-,-,46,-,82.09,50.87,31.21,2.648,0.662,1.986,-,-,-,-,-,-,-
48,臺北市,2015/07/28,萬華,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
49,臺北市,2015/07/28,萬華,1.7,0.63,-,21.7,30,-,31.1,8.86,22.24,-,-,-,1.37,0.84,29.58,-,-,68.89,-
50,臺北市,2015/07/28,陽明,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
51,臺北市,2015/07/28,陽明,2.1,0.15,400.2,39.4,12,-,4.6,0.77,3.78,-,-,-,-,-,24.24,0.5,4.44,82.88,22.61
52,臺北市,2015/07/28,士林,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
53,臺北市,2015/07/28,士林,2.3,0.46,-,26.9,33,-,24.3,4.95,19.35,-,-,-,1.49,1,29,-,-,70.39,-
54,臺北市,2015/07/27,松山,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
55,臺北市,2015/07/27,松山,2.8,0.58,428.1,19,31,-,37.41,14.77,22.63,2.019,0.216,1.802,1.88,1.35,29.88,-,-,67.09,-
56,臺北市,2015/07/27,古亭,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
57,臺北市,2015/07/27,古亭,1.7,0.46,-,21.6,38,-,21.63,6.18,15.44,1.94,0.135,1.805,1.91,1.55,28.43,-,-,77.82,-
58,臺北市,2015/07/27,中山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
59,臺北市,2015/07/27,中山,2.1,0.56,-,19.9,33,-,25.65,6.4,19.25,2.032,0.19,1.842,1.95,1.36,29.99,-,-,68.75,-
60,臺北市,2015/07/27,大同,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
61,臺北市,2015/07/27,大同,3.6,2.29,-,-,48,-,93.39,61.55,31.84,2.623,0.705,1.919,-,-,-,-,-,-,-
62,臺北市,2015/07/27,萬華,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
63,臺北市,2015/07/27,萬華,1.6,0.47,-,22.1,29,-,22.79,5.06,17.73,-,-,-,1.56,1.28,30.22,-,-,68.26,-
64,臺北市,2015/07/27,陽明,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
65,臺北市,2015/07/27,陽明,1.7,0.17,403.57,30.3,19,-,7.54,0.9,6.64,-,-,-,-,-,24.07,0,0,87.86,0
66,臺北市,2015/07/27,士林,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
67,臺北市,2015/07/27,士林,2.9,0.49,-,19.2,38,-,26.57,6.15,20.43,-,-,-,1.7,1.35,29.96,-,-,68.39,-
68,臺北市,2015/07/26,松山,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
69,臺北市,2015/07/26,松山,1.5,0.43,421.09,21.7,31,-,25.69,9.66,16.04,1.908,0.146,1.762,1.99,1.61,30.95,-,-,61.68,-
70,臺北市,2015/07/26,古亭,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
71,臺北市,2015/07/26,古亭,1.5,0.34,-,21.3,35,-,14.9,3.88,11.02,1.875,0.081,1.795,2.1,1.76,29.78,-,-,71.04,-
72,臺北市,2015/07/26,中山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
73,臺北市,2015/07/26,中山,2.7,0.44,-,19.1,41,-,22.26,6.21,16.04,1.951,0.131,1.819,1.99,1.48,31.33,-,-,63.51,-
74,臺北市,2015/07/26,大同,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
75,臺北市,2015/07/26,大同,3.4,1.54,-,-,43,-,66.65,43.92,22.73,2.312,0.425,1.886,-,-,-,-,-,-,-
76,臺北市,2015/07/26,萬華,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
77,臺北市,2015/07/26,萬華,1.9,0.41,-,19.8,30,-,19.01,4.29,14.72,-,-,-,1.79,1.43,31.68,-,-,63.2,-
78,臺北市,2015/07/26,陽明,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
79,臺北市,2015/07/26,陽明,1.9,0.16,399.59,27.6,17,-,5.81,1.29,4.52,-,-,-,-,-,24.38,0,0,86.97,0
80,臺北市,2015/07/26,士林,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
81,臺北市,2015/07/26,士林,2.5,0.29,-,21.3,32,-,15.52,2.1,13.41,-,-,-,2.02,1.81,30.92,-,-,65.55,-
82,臺北市,2015/07/25,松山,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
83,臺北市,2015/07/25,松山,6,0.5,431.1,29.3,42,-,28.59,5.98,22.6,1.959,0.179,1.78,1.57,1.18,29.88,-,-,67.64,-
84,臺北市,2015/07/25,古亭,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
85,臺北市,2015/07/25,古亭,3,0.5,-,27.1,46,-,22.4,4.66,17.74,1.979,0.153,1.826,1.8,1.43,29.53,-,-,75.08,-
86,臺北市,2015/07/25,中山,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
87,臺北市,2015/07/25,中山,5.5,0.62,-,23.8,44,-,31.24,7.26,23.98,2.069,0.209,1.86,1.88,0.98,30.56,-,-,69.07,-
88,臺北市,2015/07/25,大同,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
89,臺北市,2015/07/25,大同,5.6,1.4,-,-,58,-,60.5,28.63,31.87,2.371,0.426,1.945,-,-,-,-,-,-,-
90,臺北市,2015/07/25,萬華,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
91,臺北市,2015/07/25,萬華,5,0.54,-,26.2,43,-,28.7,5.32,23.38,-,-,-,1.47,1,31.29,-,-,66.81,-
92,臺北市,2015/07/25,陽明,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
93,臺北市,2015/07/25,陽明,1.1,0.16,403.46,32,22,-,6.16,1.22,4.92,-,-,-,-,-,23.8,0,0,89.92,0
94,臺北市,2015/07/25,士林,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
95,臺北市,2015/07/25,士林,3.3,0.39,-,26.4,42,-,18.29,5.73,12.55,-,-,-,2.05,1.53,29.68,-,-,73.02,-
96,臺北市,2015/07/24,松山,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
97,臺北市,2015/07/24,松山,3.7,0.56,431.97,27.5,39,-,30,7.09,22.91,2.029,0.214,1.815,1.28,0.79,28.88,-,-,73.19,-
98,臺北市,2015/07/24,古亭,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
99,臺北市,2015/07/24,古亭,3.2,0.57,-,26.4,47,-,26.61,5.61,21,1.989,0.179,1.81,1.65,1.25,28.51,-,-,81.5,-
100,臺北市,2015/07/24,中山,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
101,臺北市,2015/07/24,中山,2.7,0.72,-,22.7,41,-,37.14,11.91,25.24,2.113,0.234,1.879,1.67,0.82,29.39,-,-,75.36,-
102,臺北市,2015/07/24,大同,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
103,臺北市,2015/07/24,大同,3.4,1.51,-,-,51,-,77.56,43.82,33.75,2.442,0.493,1.949,-,-,-,-,-,-,-
104,臺北市,2015/07/24,萬華,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
105,臺北市,2015/07/24,萬華,2.9,0.66,-,26.3,37,-,31.37,5.72,25.65,-,-,-,1.48,0.86,30.02,-,-,72.39,-
106,臺北市,2015/07/24,陽明,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
107,臺北市,2015/07/24,陽明,1.4,0.16,402.94,40.4,19,-,4.45,1.02,3.46,-,-,-,-,-,23.82,6,4.46,86.44,4.36
108,臺北市,2015/07/24,士林,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
109,臺北市,2015/07/24,士林,2.6,0.47,-,27.7,36,-,21.73,3.97,17.76,-,-,-,1.81,1.4,28.31,-,-,77.47,-
110,臺北市,2015/07/23,松山,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
111,臺北市,2015/07/23,松山,3,0.52,423.02,23.3,29,-,30.05,7.85,22.19,2,0.202,1.798,1.31,0.78,28.58,-,-,74.26,-
112,臺北市,2015/07/23,古亭,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
113,臺北市,2015/07/23,古亭,2.4,0.55,-,23.1,40,-,26.6,6.2,20.4,2.044,0.188,1.856,1.61,1.05,28.39,-,-,82.8,-
114,臺北市,2015/07/23,中山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
115,臺北市,2015/07/23,中山,3.6,0.81,-,18.1,29,-,47.74,18.48,29.26,2.223,0.311,1.912,1.52,0.69,29.05,-,-,76.68,-
116,臺北市,2015/07/23,大同,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
117,臺北市,2015/07/23,大同,4.4,1.55,-,-,45,-,85.63,52.12,33.51,2.514,0.54,1.974,-,-,-,-,-,-,-
118,臺北市,2015/07/23,萬華,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
119,臺北市,2015/07/23,萬華,3.3,0.67,-,21.5,29,-,35.42,9.01,26.41,-,-,-,1.29,0.72,29.53,-,-,75.69,-
120,臺北市,2015/07/23,陽明,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
121,臺北市,2015/07/23,陽明,2.8,0.16,402.82,39.7,17,-,4.71,1.07,3.64,-,-,-,-,-,23.26,4.88,4.68,91.38,8.42
122,臺北市,2015/07/23,士林,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
123,臺北市,2015/07/23,士林,3,0.43,-,23.7,29,-,21.9,4.11,17.8,-,-,-,1.5,1.35,28.43,-,-,75.45,-
124,臺北市,2015/07/22,松山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
125,臺北市,2015/07/22,松山,6.5,0.46,428.7,28.9,39,-,27.09,5.13,21.96,1.973,0.167,1.805,1.57,1.12,29.87,-,-,67.3,-
126,臺北市,2015/07/22,古亭,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
127,臺北市,2015/07/22,古亭,5.1,0.59,-,30.8,51,-,28.64,5.61,23.03,2.039,0.19,1.849,1.63,1.17,29.88,-,-,73.56,-
128,臺北市,2015/07/22,中山,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
129,臺北市,2015/07/22,中山,5.9,0.64,-,29.9,50,-,32.17,6.14,26.03,2.078,0.213,1.865,1.74,1.17,30.8,-,-,67.07,-
130,臺北市,2015/07/22,大同,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
131,臺北市,2015/07/22,大同,6.4,1.63,-,-,54,-,75.04,37.56,37.48,2.43,0.517,1.914,-,-,-,-,-,-,-
132,臺北市,2015/07/22,萬華,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
133,臺北市,2015/07/22,萬華,5.2,0.56,-,31.6,38,-,29.9,5.03,24.87,-,-,-,1.55,1.13,31.29,-,-,66.12,-
134,臺北市,2015/07/22,陽明,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
135,臺北市,2015/07/22,陽明,2.5,0.21,403.07,26.2,20,-,8.43,1.79,6.65,-,-,-,-,-,23.88,0,0,88.19,0
136,臺北市,2015/07/22,士林,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
137,臺北市,2015/07/22,士林,5.1,0.42,-,36.4,39,-,19.49,2.21,17.28,-,-,-,1.54,1.27,30.29,-,-,67.48,-
138,臺北市,2015/07/21,松山,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
139,臺北市,2015/07/21,松山,7.5,0.44,427.66,22.2,26,-,27.66,7.28,20.38,1.98,0.178,1.802,1.42,1.06,30.06,-,-,67.16,-
140,臺北市,2015/07/21,古亭,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
141,臺北市,2015/07/21,古亭,5.8,0.47,-,22.3,36,-,24.77,7.06,17.7,1.979,0.153,1.826,1.75,1.39,30.49,-,-,71.78,-
142,臺北市,2015/07/21,中山,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
143,臺北市,2015/07/21,中山,6.7,0.68,-,20.8,41,-,40.02,13.35,26.67,2.135,0.242,1.894,1.59,1.04,31.3,-,-,65.36,-
144,臺北市,2015/07/21,大同,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
145,臺北市,2015/07/21,大同,6.8,1.53,-,-,50,-,85.16,53.31,31.86,2.462,0.517,1.945,-,-,-,-,-,-,-
146,臺北市,2015/07/21,萬華,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
147,臺北市,2015/07/21,萬華,5.1,0.53,-,23.7,27,-,30.48,7.69,22.79,-,-,-,1.65,1.27,31.77,-,-,65.14,-
148,臺北市,2015/07/21,陽明,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
149,臺北市,2015/07/21,陽明,2.5,0.17,399.91,5.8,14,-,5.51,1.22,4.3,-,-,-,-,-,24.61,0,0,84.09,0
150,臺北市,2015/07/21,士林,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
151,臺北市,2015/07/21,士林,3.8,0.41,-,32.8,29,-,22.88,4.29,18.59,-,-,-,1.44,1.26,30.59,-,-,66.8,-
152,臺北市,2015/07/20,松山,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
153,臺北市,2015/07/20,松山,7.8,0.39,419.53,10.8,21,-,27.7,10.54,17.16,1.901,0.146,1.756,1.45,1.17,28.55,-,-,75.27,-
154,臺北市,2015/07/20,古亭,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
155,臺北市,2015/07/20,古亭,6.6,0.42,-,10.6,28,-,26.78,9.51,17.27,1.985,0.143,1.842,1.62,1.44,28.68,-,-,83.11,-
156,臺北市,2015/07/20,中山,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
157,臺北市,2015/07/20,中山,8,0.59,-,9.2,18,-,38.75,16.85,21.91,2.042,0.193,1.849,1.54,1.23,29.42,-,-,74.7,-
158,臺北市,2015/07/20,大同,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
159,臺北市,2015/07/20,大同,8.2,1.37,-,-,36,-,79.04,53.83,25.21,2.33,0.458,1.873,-,-,-,-,-,-,-
160,臺北市,2015/07/20,萬華,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
161,臺北市,2015/07/20,萬華,6.4,0.48,-,10,19,-,33.6,12.66,20.94,-,-,-,1.66,1.34,29.9,-,-,73.87,-
162,臺北市,2015/07/20,陽明,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
163,臺北市,2015/07/20,陽明,1.9,0.14,408.01,3.2,8,-,4.68,1.53,3.15,-,-,-,-,-,23.33,4.5,4.36,94.87,10.37
164,臺北市,2015/07/20,士林,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
165,臺北市,2015/07/20,士林,5.9,0.25,-,16.3,18,-,18.43,5.08,13.36,-,-,-,1.49,1.23,28.66,-,-,75.81,-
166,臺北市,2015/07/19,松山,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
167,臺北市,2015/07/19,松山,2.2,0.4,418.08,31.7,27,-,19.49,3.91,15.59,1.91,0.119,1.791,1.56,1.07,29.25,-,-,73.32,-
168,臺北市,2015/07/19,古亭,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
169,臺北市,2015/07/19,古亭,1.9,0.43,-,24.5,37,-,19.42,3.34,16.08,1.978,0.13,1.848,1.57,1.28,28.72,-,-,83.37,-
170,臺北市,2015/07/19,中山,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
171,臺北市,2015/07/19,中山,2.5,0.48,-,26.8,34,-,22,5.04,16.96,2.022,0.141,1.88,1.81,0.97,30.21,-,-,72.75,-
172,臺北市,2015/07/19,大同,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
173,臺北市,2015/07/19,大同,3,1.15,-,-,46,-,49.56,26.23,23.33,2.256,0.307,1.95,-,-,-,-,-,-,-
174,臺北市,2015/07/19,萬華,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
175,臺北市,2015/07/19,萬華,2.2,0.44,-,27.1,30,-,19.72,3.33,16.39,-,-,-,1.6,1.04,30.28,-,-,74.13,-
176,臺北市,2015/07/19,陽明,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
177,臺北市,2015/07/19,陽明,2.3,0.19,409.41,4.6,25,-,5.84,1.35,4.48,-,-,-,-,-,23.69,1.13,3.89,94.26,64
178,臺北市,2015/07/19,士林,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
179,臺北市,2015/07/19,士林,2.8,0.27,-,34.1,32,-,13.38,1.33,12.04,-,-,-,2.15,1.86,29.7,-,-,72.9,-
180,臺北市,2015/07/18,松山,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
181,臺北市,2015/07/18,松山,2.6,0.33,413.78,32.5,36,-,15.8,3.19,12.61,1.87,0.099,1.771,1.67,1.3,30.71,-,-,62.71,-
182,臺北市,2015/07/18,古亭,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
183,臺北市,2015/07/18,古亭,1.6,0.34,-,31.9,41,-,15.03,3.33,11.7,1.923,0.1,1.824,2.23,1.95,30.84,-,-,68.28,-
184,臺北市,2015/07/18,中山,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
185,臺北市,2015/07/18,中山,2.9,0.47,-,28.9,40,-,22.03,4.8,17.22,2.004,0.14,1.864,1.88,1.23,31.66,-,-,62.87,-
186,臺北市,2015/07/18,大同,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
187,臺北市,2015/07/18,大同,3.4,1.04,-,-,50,-,51.65,25.09,26.56,2.208,0.313,1.895,-,-,-,-,-,-,-
188,臺北市,2015/07/18,萬華,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
189,臺北市,2015/07/18,萬華,1.4,0.41,-,32.3,36,-,21.76,4.44,17.32,-,-,-,1.95,1.49,31.87,-,-,62.85,-
190,臺北市,2015/07/18,陽明,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
191,臺北市,2015/07/18,陽明,3.3,0.19,410.92,4.8,26,-,5.67,1.04,4.63,-,-,-,-,-,24.01,0,0,89.46,0
192,臺北市,2015/07/18,士林,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
193,臺北市,2015/07/18,士林,2.3,0.26,-,40.2,35,-,9.18,0.93,8.28,-,-,-,2,1.66,30.62,-,-,65.4,-
194,臺北市,2015/07/17,松山,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-
195,臺北市,2015/07/17,松山,6,0.43,420.7,37,45,-,22.63,3.85,18.78,1.946,0.143,1.803,1.8,1.46,30.27,-,-,65.41,-
196,臺北市,2015/07/17,古亭,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
197,臺北市,2015/07/17,古亭,4.7,0.47,-,35.5,54,-,21.25,3.15,18.1,1.976,0.15,1.826,1.99,1.62,30.2,-,-,72.2,-
198,臺北市,2015/07/17,中山,-,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-
199,臺北市,2015/07/17,中山,4.1,0.65,-,31.6,55,-,28.64,5.69,22.95,2.079,0.198,1.881,1.74,1.37,31.08,-,-,66.74,-
200,臺北市,2015/07/17,大同,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
201,臺北市,2015/07/17,大同,4.2,1.58,-,-,64,-,65.36,31.58,33.78,2.414,0.478,1.936,-,-,-,-,-,-,-
