序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
24,臺北市,2018/07/28,中山,2.2,0.48,-,22.7,42,20,23.48,4.74,18.74,1.982,0.162,1.82,1.69,1.1,30.69,-,-,70.78,-
25,臺北市,2018/07/28,大同,3.3,1.07,-,-,56,20,47.31,22.02,25.29,2.245,0.321,1.924,-,-,-,-,-,-,-
26,臺北市,2018/07/28,萬華,1.7,0.41,-,25.9,39,22,18.49,2.71,15.78,-,-,-,1.47,1.07,31.02,-,-,67.44,-
27,臺北市,2018/07/28,陽明,1.5,0.13,414.42,33.9,21,17,2.89,0.27,2.59,-,-,-,1.6,-,23.12,0,0,92.94,0
28,臺北市,2018/07/28,士林,2.8,0.29,-,29.1,38,25,12.53,2.78,9.74,-,-,-,1.75,1.41,31.07,-,-,73.72,-
29,臺北市,2018/07/27,松山,5.2,0.41,435.58,16.2,38,18,25.38,8.54,16.84,1.894,0.155,1.739,1.47,1.03,30.03,-,-,70.61,-
30,臺北市,2018/07/27,古亭,3.3,0.44,-,21.1,37,-,23.37,5.3,18.07,1.94,0.138,1.803,1.75,1.41,30.31,-,-,65.77,-
31,臺北市,2018/07/27,中山,5.5,0.57,-,11.8,36,18,33.93,13.61,20.31,2.035,0.207,1.827,1.66,1.07,30.53,-,-,73.14,-
32,臺北市,2018/07/27,大同,5.3,1.34,-,-,52,18,71.8,46.33,25.46,2.44,0.505,1.935,-,-,-,-,-,-,-
33,臺北市,2018/07/27,萬華,3.7,0.49,-,14.1,38,19,28.5,8.3,20.2,-,-,-,1.45,0.91,30.8,-,-,70.33,-
34,臺北市,2018/07/27,陽明,2.6,0.11,415.81,33,22,17,4.54,0.66,3.82,-,-,-,1.27,-,22.92,0,0,93.58,0
35,臺北市,2018/07/27,士林,3.6,0.26,-,17,34,20,15.53,2.48,13.02,-,-,-,1.56,1.35,30.68,-,-,75.97,-
36,臺北市,2018/07/26,松山,5,0.33,436.08,32.8,42,24,19.26,3.49,15.77,1.857,0.123,1.734,1.72,1.42,30.75,-,-,68.27,-
37,臺北市,2018/07/26,古亭,3.6,0.31,-,31.6,37,-,18.11,3.8,14.3,1.913,0.109,1.804,1.61,1.3,30.86,-,-,64.99,-
38,臺北市,2018/07/26,中山,3.2,0.46,-,21,38,17,25.02,6.88,18.14,1.977,0.16,1.817,1.77,1.31,31.11,-,-,70.77,-
39,臺北市,2018/07/26,大同,3.5,1.3,-,-,52,16,54.2,30.85,23.35,2.338,0.382,1.957,-,-,-,-,-,-,-
40,臺北市,2018/07/26,萬華,2.2,0.44,-,21.5,36,17,21.06,4.2,16.85,-,-,-,1.38,0.9,31.48,-,-,67.3,-
41,臺北市,2018/07/26,陽明,2.6,0.13,419.37,30.6,25,19,3.19,0.32,2.84,-,-,-,1.49,-,23.46,0,0,93.91,0
42,臺北市,2018/07/26,士林,2.8,0.27,-,21.5,30,20,13.22,2.97,10.25,-,-,-,1.83,1.6,30.98,-,-,75.01,-
43,臺北市,2018/07/25,松山,3,0.36,434.68,17.5,30,14,19.84,5.41,14.43,1.897,0.129,1.768,1.37,0.99,30.35,-,-,69.55,-
44,臺北市,2018/07/25,古亭,2.7,0.39,-,20.6,29,14,21.21,5.21,15.99,1.931,0.123,1.809,1.53,1.16,30.05,-,-,68.4,-
45,臺北市,2018/07/25,中山,2.3,0.48,-,13.7,33,18,23.63,6.52,17.11,2.03,0.165,1.864,1.56,1.13,30.38,-,-,74.26,-
46,臺北市,2018/07/25,大同,3.3,1.86,-,-,49,18,70.82,48.85,21.97,2.506,0.526,1.98,-,-,-,-,-,-,-
47,臺北市,2018/07/25,萬華,2,0.45,-,19.8,34,14,23.01,6.69,16.32,-,-,-,1.36,1.01,30.69,-,-,71.33,-
48,臺北市,2018/07/25,陽明,1.3,0.08,410.9,26.9,18,12,1.36,0.36,0.93,-,-,-,1.14,-,23,0,0,94.28,0
49,臺北市,2018/07/25,士林,2.4,0.33,-,14.9,29,12,17.09,4.77,12.32,-,-,-,1.76,1.43,30.4,-,-,78.08,-
50,臺北市,2018/07/24,松山,4.8,0.43,443.07,27.1,42,22,29.56,6.96,22.6,2.024,0.2,1.823,1.27,0.94,29.7,-,-,73.95,-
51,臺北市,2018/07/24,古亭,2.3,0.46,-,27.6,34,13,23.91,5.84,18.07,2,0.152,1.848,1.61,1.18,29.46,-,-,71.33,-
52,臺北市,2018/07/24,中山,3.4,0.74,-,17.1,39,19,37.69,9.52,28.17,2.265,0.299,1.966,1.36,0.9,29.82,-,-,77.7,-
53,臺北市,2018/07/24,大同,4.4,2.01,-,-,54,20,79.31,45.96,33.36,2.754,0.624,2.13,-,-,-,-,-,-,-
54,臺北市,2018/07/24,萬華,1.3,0.57,-,19.9,33,14,26.79,5.72,21.07,-,-,-,1.29,0.87,30.04,-,-,73.88,-
55,臺北市,2018/07/24,陽明,2,0.17,417.09,34,22,16,3.9,0.39,3.44,-,-,-,1.24,-,23.23,0.5,4.34,93.7,59.8
56,臺北市,2018/07/24,士林,2.8,0.49,-,20.1,34,18,23.67,3.58,20.08,-,-,-,1.3,1.15,29.89,-,-,80.93,-
57,臺北市,2018/07/23,松山,3.2,0.41,435.33,23.9,38,19,29.2,7.18,22.02,2,0.186,1.813,1.51,1.18,29.99,-,-,68.35,-
58,臺北市,2018/07/23,古亭,3,0.48,-,22.9,29,15,28.01,8.28,19.73,2.057,0.183,1.874,1.41,1.14,29.98,-,-,64.84,-
59,臺北市,2018/07/23,中山,3.7,0.69,-,18.7,39,19,36.4,8.02,28.38,2.179,0.252,1.927,1.36,1,30.1,-,-,73.16,-
60,臺北市,2018/07/23,大同,4.7,1.44,-,-,54,22,63.8,31.55,32.24,2.565,0.465,2.1,-,-,-,-,-,-,-
61,臺北市,2018/07/23,萬華,3.8,0.54,-,21.5,38,19,29.05,7.13,21.92,-,-,-,1.22,0.85,30.39,-,-,69.64,-
62,臺北市,2018/07/23,陽明,2.4,0.17,422.3,39.7,21,17,5.33,0.41,4.84,-,-,-,2.16,-,22.31,2,4.08,96.5,61.9
63,臺北市,2018/07/23,士林,3,0.43,-,26.5,36,22,22.58,4.09,18.49,-,-,-,1.47,1.25,30.09,-,-,77.61,-
64,臺北市,2018/07/22,松山,1.1,0.32,427.3,19.5,20,7,17.6,5.15,12.46,1.866,0.113,1.753,1.61,1.15,29.68,-,-,71.78,-
65,臺北市,2018/07/22,古亭,1.6,0.3,-,22.8,18,8,16.8,3.88,12.92,1.93,0.106,1.824,1.29,1.07,29.24,-,-,71.99,-
66,臺北市,2018/07/22,中山,2.1,0.5,-,16,24,11,25.9,8.05,17.85,2.02,0.16,1.86,1.42,0.89,29.4,-,-,79.22,-
67,臺北市,2018/07/22,大同,3.1,1.06,-,-,34,12,46.58,23.69,22.89,2.25,0.284,1.966,-,-,-,-,-,-,-
68,臺北市,2018/07/22,萬華,1.1,0.39,-,18.9,22,9,17.81,4.31,13.51,-,-,-,1.25,0.84,29.77,-,-,75.03,-
69,臺北市,2018/07/22,陽明,1.3,0.1,413.97,20,13,7,2.67,0.38,2.25,-,-,-,1.24,-,22.8,0,0,93.64,0
70,臺北市,2018/07/22,士林,2.2,0.28,-,19.8,23,10,12.41,2.27,10.14,-,-,-,1.53,1.13,29.5,-,-,81.24,-
71,臺北市,2018/07/21,松山,2.1,0.26,416.22,12.5,18,13,15.71,5.01,10.71,1.8,0.09,1.71,1.63,1.29,28.39,-,-,79.34,-
72,臺北市,2018/07/21,古亭,2.3,0.29,-,11.7,18,9,19.17,7.6,11.57,1.902,0.109,1.793,1.63,1.25,28.56,-,-,75.62,-
73,臺北市,2018/07/21,中山,2.8,0.43,-,9.3,25,14,23.91,10.42,13.49,1.957,0.147,1.81,1.5,1.06,28.73,-,-,82.93,-
74,臺北市,2018/07/21,大同,3,0.92,-,-,37,15,41.29,26.89,14.4,2.154,0.255,1.898,-,-,-,-,-,-,-
75,臺北市,2018/07/21,萬華,2.4,0.32,-,10.2,25,14,16.12,4.34,11.78,-,-,-,1.4,1.02,29.33,-,-,77.62,-
76,臺北市,2018/07/21,陽明,1.3,0.05,409.07,16.7,8,5,1.56,0.76,0.79,-,-,-,3.11,-,21.87,3.36,4.35,98.25,31.07
77,臺北市,2018/07/21,士林,1.8,0.2,-,12.3,20,10,9.68,1.9,7.79,-,-,-,1.53,1.36,28.58,-,-,84.93,-
78,臺北市,2018/07/20,松山,6,0.15,409.58,10.9,20,8,13.44,5.71,7.73,1.727,0.06,1.667,2.5,2.03,29.5,-,-,70.68,-
79,臺北市,2018/07/20,古亭,3.3,0.17,-,10.8,18,6,14.87,6.43,8.44,1.797,0.059,1.738,2.98,2.56,30.19,-,-,63.83,-
80,臺北市,2018/07/20,中山,2.1,0.33,-,8,18,8,19.37,9.86,9.51,1.815,0.096,1.719,2.53,2.09,30.26,-,-,70.9,-
81,臺北市,2018/07/20,大同,2.4,0.63,-,-,34,8,42.27,30.01,12.26,1.977,0.203,1.774,-,-,-,-,-,-,-
82,臺北市,2018/07/20,萬華,2.2,0.21,-,8.1,22,7,15.28,7.06,8.22,-,-,-,2.94,2.55,30.34,-,-,68.69,-
83,臺北市,2018/07/20,陽明,1.9,0.05,408.13,13.6,6,3,1.08,0.4,0.56,-,-,-,2.28,-,22.37,1.9,4.69,91.89,16.18
84,臺北市,2018/07/20,士林,2.5,0.11,-,11.8,13,7,7.95,3.46,4.49,-,-,-,2.72,2.29,30.86,-,-,70.3,-
85,臺北市,2018/07/19,松山,4.4,0.21,410.13,8.5,20,8,12.93,6.38,6.55,1.736,0.069,1.668,2.58,2.21,30.35,-,-,69.41,-
86,臺北市,2018/07/19,古亭,2.1,0.16,-,8.1,15,5,13.19,6.42,6.77,1.785,0.057,1.728,3.02,2.69,31.11,-,-,61.75,-
87,臺北市,2018/07/19,中山,3.7,0.31,-,6.6,18,9,19.74,10.88,8.87,1.81,0.103,1.707,2.59,1.97,30.85,-,-,71.63,-
88,臺北市,2018/07/19,大同,2.8,0.42,-,-,32,6,32.06,22.46,9.6,1.909,0.142,1.767,-,-,-,-,-,-,-
89,臺北市,2018/07/19,萬華,2.3,0.19,-,6.2,19,9,17.81,7.87,9.95,-,-,-,3.03,2.61,31.11,-,-,68.85,-
90,臺北市,2018/07/19,陽明,1.8,0.05,408.63,10.4,7,3,1.69,0.6,1.04,-,-,-,3.14,-,22.58,0,0,93.75,0
91,臺北市,2018/07/19,士林,2.3,0.09,-,9.9,14,9,6.03,2.87,3.16,-,-,-,3,2.63,31.27,-,-,71.32,-
92,臺北市,2018/07/18,松山,2.9,0.17,409.99,7.3,18,8,12.46,7.52,4.95,1.713,0.057,1.657,2.24,1.64,31,-,-,61.64,-
93,臺北市,2018/07/18,古亭,1.7,0.14,-,8.7,13,5,8.58,5.13,3.45,1.747,0.04,1.708,3.69,3.23,31.5,-,-,55.48,-
94,臺北市,2018/07/18,中山,2,0.32,-,5.5,14,7,20.08,13.4,6.68,1.815,0.103,1.712,3.15,2.55,31.43,-,-,64.53,-
95,臺北市,2018/07/18,大同,2,0.61,-,-,32,9,40.37,31.91,8.47,1.956,0.197,1.76,-,-,-,-,-,-,-
96,臺北市,2018/07/18,萬華,0.9,0.2,-,5.2,16,7,14.86,8.1,6.76,-,-,-,2.91,2.41,31.65,-,-,60.99,-
97,臺北市,2018/07/18,陽明,2.2,0.05,409.77,9.5,7,3,2.69,0.94,1.72,-,-,-,4.4,-,22.59,0,0,93.55,0
98,臺北市,2018/07/18,士林,1.1,0.07,-,9.5,17,8,6.55,3.67,2.87,-,-,-,3.92,3.54,31.4,-,-,68.65,-
99,臺北市,2018/07/17,松山,1.3,0.19,408.52,8.7,18,7,9.97,5.97,4.01,1.675,0.043,1.632,2.32,1.61,30.95,-,-,62.84,-
100,臺北市,2018/07/17,古亭,1.4,0.1,-,9.8,14,4,7.52,4.42,3.1,1.718,0.025,1.694,4.5,4.1,31.35,-,-,57.85,-
101,臺北市,2018/07/17,中山,2.1,0.29,-,6.5,15,6,16.28,9.25,7.03,1.807,0.096,1.711,3.73,3.37,31.53,-,-,64.96,-
102,臺北市,2018/07/17,大同,2.2,0.66,-,-,32,7,41.38,32.51,8.87,1.99,0.218,1.773,-,-,-,-,-,-,-
103,臺北市,2018/07/17,萬華,0.7,0.18,-,6.4,16,5,14.5,9.08,5.43,-,-,-,3.17,2.76,31.73,-,-,61.78,-
104,臺北市,2018/07/17,陽明,1.8,0.05,407.6,10.6,6,2,1.39,0.59,0.78,-,-,-,5.97,-,23.28,0,0,91.72,0
105,臺北市,2018/07/17,士林,1.5,0.08,-,10.3,14,9,5.17,2.45,2.73,-,-,-,4.75,4.28,31.58,-,-,68.89,-
106,臺北市,2018/07/16,松山,1.6,0.2,410.76,9.6,15,9,12.61,6.66,5.95,1.724,0.063,1.662,2.31,1.82,29.78,-,-,69.48,-
107,臺北市,2018/07/16,古亭,1.6,0.16,-,11.6,11,4,8.35,4.65,3.7,1.751,0.031,1.72,3.81,3.34,30.47,-,-,61.98,-
108,臺北市,2018/07/16,中山,1.9,0.33,-,7.3,15,9,17.9,9.92,7.98,1.823,0.104,1.719,3.27,2.87,30.39,-,-,70.92,-
109,臺北市,2018/07/16,大同,1.6,0.69,-,-,29,9,41.22,30.65,10.57,1.995,0.215,1.78,-,-,-,-,-,-,-
110,臺北市,2018/07/16,萬華,2,0.23,-,7.6,17,5,15.81,8.11,7.69,-,-,-,3.38,2.79,30.51,-,-,67.68,-
111,臺北市,2018/07/16,陽明,1.2,0.05,409.2,12.6,5,2,1.33,0.43,0.82,-,-,-,5.42,-,21.83,1.6,4.78,98.6,14.24
112,臺北市,2018/07/16,士林,0.6,0.09,-,12.3,12,7,5.04,1.82,3.23,-,-,-,4.19,3.88,30.4,-,-,74.11,-
113,臺北市,2018/07/15,松山,1.2,0.11,410.47,12,13,7,8.13,3.58,4.56,1.701,0.033,1.667,2.2,1.51,30.38,-,-,58.12,-
114,臺北市,2018/07/15,古亭,1.2,0.08,-,12.6,12,5,6.81,3.4,3.41,1.761,0.024,1.738,3.49,3.19,30.65,-,-,53.31,-
115,臺北市,2018/07/15,中山,0.6,0.21,-,9.6,15,10,11.61,5.18,6.43,1.796,0.063,1.733,3.59,3.15,30.78,-,-,60.25,-
116,臺北市,2018/07/15,大同,2.5,0.49,-,-,29,8,30.98,20.58,10.43,1.951,0.155,1.796,-,-,-,-,-,-,-
117,臺北市,2018/07/15,萬華,1.2,0.17,-,8.8,16,6,14.19,6.28,7.91,-,-,-,2.92,2.53,30.98,-,-,57.53,-
118,臺北市,2018/07/15,陽明,0.5,0.05,408.78,14.2,6,3,1.51,0.31,1.13,-,-,-,4.77,-,22.38,0,0,87.96,0
119,臺北市,2018/07/15,士林,1.3,0.08,-,13.5,11,8,4.4,1.75,2.65,-,-,-,3.88,3.48,30.74,-,-,65.55,-
120,臺北市,2018/07/14,松山,1.2,0.18,410.73,12.3,14,7,7.3,3.06,4.24,1.685,0.034,1.651,2.25,1.44,30.66,-,-,58.17,-
121,臺北市,2018/07/14,古亭,1.1,0.13,-,12.7,11,6,6.86,3.36,3.51,1.753,0.02,1.733,3.76,3.46,31.06,-,-,53.8,-
122,臺北市,2018/07/14,中山,1.3,0.22,-,9.7,14,5,11.24,5.38,5.86,1.804,0.07,1.734,3.97,3.36,31.25,-,-,60.28,-
123,臺北市,2018/07/14,大同,1.6,0.7,-,-,31,9,39.24,28.17,11.06,2.01,0.208,1.803,-,-,-,-,-,-,-
124,臺北市,2018/07/14,萬華,1.6,0.16,-,9.8,16,8,11.46,5.12,6.34,-,-,-,3.12,2.58,31.51,-,-,57.25,-
125,臺北市,2018/07/14,陽明,0.7,0.05,409.08,13.8,6,3,1.36,0.75,0.55,-,-,-,5.06,-,22.78,0,0,87.85,0
126,臺北市,2018/07/14,士林,1.2,0.1,-,12.9,14,4,4.07,1.02,3.06,-,-,-,3.75,3.34,31.26,-,-,65,-
127,臺北市,2018/07/13,松山,2.4,0.14,410.69,14.4,13,6,11.43,5.38,6.05,1.667,0.036,1.631,2.41,1.39,30.67,-,-,59.37,-
128,臺北市,2018/07/13,古亭,1.4,0.13,-,15.8,9,8,8.8,3.97,4.84,1.747,0.026,1.721,4.11,3.73,31.25,-,-,54.95,-
129,臺北市,2018/07/13,中山,1.4,0.26,-,11.9,13,9,14.19,6.59,7.59,1.802,0.079,1.723,3.72,3.28,31.36,-,-,61.31,-
130,臺北市,2018/07/13,大同,2.8,0.99,-,-,32,8,56.03,42.01,14.02,2.109,0.306,1.803,-,-,-,-,-,-,-
131,臺北市,2018/07/13,萬華,0.8,0.21,-,11.7,17,6,12.92,4.97,7.93,-,-,-,2.63,1.81,31.66,-,-,59.02,-
132,臺北市,2018/07/13,陽明,0.5,0.05,408.13,16.6,5,2,1.53,0.96,0.54,-,-,-,6.04,-,22.79,0,0,87.63,0
133,臺北市,2018/07/13,士林,1.8,0.09,-,14.8,14,5,5.13,1.64,3.5,-,-,-,4.35,3.94,31.33,-,-,65.67,-
134,臺北市,2018/07/12,松山,2.2,0.24,424.29,14.2,31,7,15.93,6.44,9.49,1.803,0.09,1.713,1.74,1.29,29.69,-,-,67.98,-
135,臺北市,2018/07/12,古亭,1.7,0.2,-,16.7,17,8,13.09,4.77,8.32,1.84,0.064,1.775,2.76,2.51,30.28,-,-,62.62,-
136,臺北市,2018/07/12,中山,1.2,0.38,-,11.8,20,11,23.04,11.03,12.01,1.955,0.132,1.823,2.82,2.25,30.41,-,-,69.31,-
137,臺北市,2018/07/12,大同,2,1.38,-,-,38,10,65.71,44.99,20.72,2.321,0.41,1.911,-,-,-,-,-,-,-
138,臺北市,2018/07/12,萬華,1.1,0.3,-,11.4,19,7,18.96,6.57,12.4,-,-,-,1.91,1.5,30.81,-,-,66.65,-
139,臺北市,2018/07/12,陽明,-,-,-,-,-,-,-,-,-,-,-,-,4.7,-,-,-,-,-,-
140,臺北市,2018/07/12,士林,1.5,0.16,-,17.3,21,8,9.31,2.7,6.61,-,-,-,3.28,2.82,30.5,-,-,71.68,-
141,臺北市,2018/07/11,松山,1.5,0.27,414.49,15.6,21,10,14.96,5.41,9.54,1.755,0.07,1.685,2.28,2.37,27.96,-,-,81.41,-
142,臺北市,2018/07/11,古亭,1.9,0.26,-,16.4,17,9,17.33,5.94,11.39,1.892,0.099,1.793,2.53,1.94,28.25,-,-,77.4,-
143,臺北市,2018/07/11,中山,3.1,0.46,-,9.9,24,9,27.27,11.13,16.14,1.948,0.13,1.818,2.22,1.61,28.34,-,-,85,-
144,臺北市,2018/07/11,大同,2.7,0.86,-,-,40,12,53.24,32.57,20.67,2.13,0.278,1.853,-,-,-,-,-,-,-
145,臺北市,2018/07/11,萬華,2.5,0.4,-,11.6,28,12,23.13,7.86,15.27,-,-,-,2.19,1.69,29.28,-,-,80.23,-
146,臺北市,2018/07/11,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
147,臺北市,2018/07/11,士林,1.8,0.15,-,17.4,19,11,10.06,2.49,7.56,-,-,-,3.97,3.76,28.8,-,-,83.41,-
148,臺北市,2018/07/10,松山,1.3,0.24,414.29,9.5,21,9,14.11,6.07,8.04,1.743,0.062,1.681,1.98,1.28,28.09,-,-,78.07,-
149,臺北市,2018/07/10,古亭,1.7,0.2,-,11.3,18,5,12.84,5.77,7.07,1.825,0.059,1.765,2.88,2.37,28.34,-,-,73.24,-
150,臺北市,2018/07/10,中山,1.9,0.32,-,8,24,8,18.89,9.52,9.36,1.884,0.11,1.774,2.37,1.74,28.58,-,-,81.11,-
151,臺北市,2018/07/10,大同,2.1,0.77,-,-,41,10,34.81,23.16,11.65,2.091,0.225,1.866,-,-,-,-,-,-,-
152,臺北市,2018/07/10,萬華,1.3,0.29,-,9.1,28,5,15.04,6.34,8.7,-,-,-,2.53,1.83,28.91,-,-,77.63,-
153,臺北市,2018/07/10,陽明,1.4,0.05,406.9,14.1,5,2,1.38,0.93,0.39,-,-,-,6.83,-,21.87,4.37,4.84,98,37.48
154,臺北市,2018/07/10,士林,1,0.14,-,11.4,21,8,9.52,4.06,5.46,-,-,-,3.07,2.63,28.67,-,-,82.57,-
155,臺北市,2018/07/09,松山,0.8,0.22,418.3,9.1,17,6,15.14,6.9,8.24,1.785,0.093,1.692,1.81,1.23,30.64,-,-,60,-
156,臺北市,2018/07/09,古亭,1.7,0.2,-,10.6,12,7,12.06,5.95,6.11,1.801,0.048,1.753,2.8,2.45,30.81,-,-,56.22,-
157,臺北市,2018/07/09,中山,2.3,0.33,-,8.2,18,7,20.03,9.56,10.46,1.872,0.113,1.759,2.54,2.14,31.13,-,-,62.25,-
158,臺北市,2018/07/09,大同,2,0.81,-,-,33,10,52.09,38.92,13.17,2.08,0.25,1.83,-,-,-,-,-,-,-
159,臺北市,2018/07/09,萬華,1.9,0.25,-,7.5,18,7,16.61,7.61,9.01,-,-,-,2.37,1.9,31.33,-,-,59.63,-
160,臺北市,2018/07/09,陽明,1.8,0.07,412.1,14.5,9,5,2.44,0.72,1.69,-,-,-,3.22,-,23.01,0,0,88.28,0
161,臺北市,2018/07/09,士林,1.2,0.14,-,12.4,16,8,7.6,2.44,5.16,-,-,-,2.7,2.4,31.37,-,-,65.87,-
162,臺北市,2018/07/08,松山,2.3,0.24,425.41,18.8,19,9,13.62,3.7,9.93,1.83,0.092,1.738,1.46,0.96,29.77,-,-,66.55,-
163,臺北市,2018/07/08,古亭,2.2,0.23,-,20.2,19,9,14.58,3.83,10.74,1.857,0.071,1.785,1.63,1.3,29.97,-,-,62.91,-
164,臺北市,2018/07/08,中山,2.9,0.41,-,14.3,20,10,22.01,7.12,14.89,1.969,0.136,1.833,1.61,1.08,30.15,-,-,69.18,-
165,臺北市,2018/07/08,大同,3,1.05,-,-,40,12,53.71,32.24,21.47,2.242,0.303,1.939,-,-,-,-,-,-,-
166,臺北市,2018/07/08,萬華,1.9,0.33,-,16.6,23,10,18.18,4.97,13.21,-,-,-,1.43,0.97,30.38,-,-,66.26,-
167,臺北市,2018/07/08,陽明,2.5,0.05,414.53,23.6,7,5,2.26,0.75,1.47,-,-,-,1.21,-,22.73,0,0,88.59,0
168,臺北市,2018/07/08,士林,2.9,0.26,-,19,21,8,12.48,3.03,9.45,-,-,-,1.42,1.1,30.03,-,-,73.4,-
169,臺北市,2018/07/07,松山,3.3,0.47,437.03,20,26,11,27.1,6.06,21.04,1.998,0.194,1.804,1.44,0.95,29.04,-,-,72.54,-
170,臺北市,2018/07/07,古亭,2.6,0.37,-,20.3,25,10,22.04,5.55,16.49,1.949,0.13,1.819,1.57,1.23,28.56,-,-,71.57,-
171,臺北市,2018/07/07,中山,2.1,0.56,-,15.4,27,11,29.44,6.42,23.02,2.092,0.218,1.875,1.45,1.07,29.15,-,-,75.8,-
172,臺北市,2018/07/07,大同,3.3,1.47,-,-,45,12,71.3,42.06,29.25,2.389,0.437,1.952,-,-,-,-,-,-,-
