序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
487,新北市,2002/02/02,新莊,2.6,0.68,24.6,-,42,-,31.58,2.27,29.31,2.203,0.36,1.84,11.99,-,-,42.0,-
488,新北市,2002/02/02,新店,2.0,0.72,19.3,-,30,-,31.79,3.26,28.53,-,-,-,12.58,-,-,30.0,-
489,新北市,2002/02/02,淡水,2.0,0.39,44.2,-,31,-,-,-,-,-,-,-,12.04,-,84.0,47.0,-
490,新北市,2002/02/02,汐止,2.6,0.46,36.6,-,42,-,19.76,0.75,19.02,-,-,-,12.83,-,-,42.0,-
491,新北市,2002/02/02,土城,2.2,0.68,25.1,-,31,-,31.41,3.22,28.19,-,-,-,13.14,-,-,36.0,-
492,新北市,2002/02/02,林口,1.8,0.28,51.9,-,35,-,-,-,-,-,-,-,10.97,-,-,52.0,-
493,新北市,2002/02/02,萬里,2.6,0.26,59.1,-,45,-,2.25,0.16,2.08,2.052,0.02,2.03,13.19,-,-,62.0,-
494,新北市,2002/02/01,板橋,2.3,0.87,20.3,-,21,-,43.41,11.76,31.65,2.475,0.37,2.1,14.94,-,-,34.0,-
495,新北市,2002/02/01,三重,2.7,2.69,-,-,42,21,192.61,143.46,49.15,2.638,0.59,2.05,15.15,-,-,44.0,-
496,新北市,2002/02/01,菜寮,1.6,0.86,20.1,-,26,-,41.61,11.92,29.7,-,-,-,14.67,-,-,37.0,-
497,新北市,2002/02/01,永和,2.7,1.37,16.0,-,-,-,-,-,-,2.567,0.51,2.05,14.39,-,-,22.0,-
498,新北市,2002/02/01,新莊,1.5,0.62,22.7,-,25,-,29.47,6.53,24.34,2.183,0.25,1.94,13.75,-,-,33.0,-
499,新北市,2002/02/01,新店,1.4,0.62,23.6,-,17,-,23.86,2.53,21.33,-,-,-,14.4,-,-,38.0,-
500,新北市,2002/02/01,淡水,0.3,0.49,32.5,-,18,-,29.54,17.31,12.24,-,-,-,13.38,-,92.0,38.0,-
501,新北市,2002/02/01,汐止,1.8,0.46,27.1,-,29,-,28.16,5.0,23.16,-,-,-,13.97,-,-,42.0,-
502,新北市,2002/02/01,土城,1.2,0.66,24.5,-,24,-,29.4,2.99,26.41,-,-,-,14.91,-,-,39.0,-
503,新北市,2002/02/01,林口,0.4,0.35,34.0,-,19,-,14.61,2.29,12.32,-,-,-,12.54,-,-,43.0,-
504,新北市,2002/02/01,萬里,0.1,0.17,49.2,-,22,-,1.69,0.21,1.47,2.069,0.1,1.97,13.99,-,-,49.0,-
505,臺中市,2002/02/28,西屯,4.2,0.94,30.1,-,79,-,45.84,21.04,24.8,3.117,0.75,2.36,21.19,-,-,65.0,-
506,臺中市,2002/02/28,忠明,3.3,1.19,29.5,-,78,51,54.77,20.26,34.51,-,-,-,22.34,-,-,67.0,-
507,臺中市,2002/02/28,豐原,3.6,0.74,33.1,-,59,-,29.29,2.71,26.58,-,-,-,20.8,-,-,56.0,-
508,臺中市,2002/02/28,沙鹿,4.2,0.78,28.5,-,85,-,30.99,6.87,24.13,-,-,-,22.14,-,-,67.0,-
509,臺中市,2002/02/28,大里,3.1,0.85,27.0,-,68,-,30.78,3.83,26.96,-,-,-,22.08,-,-,59.0,-
510,臺中市,2002/02/27,西屯,4.2,1.0,19.3,-,-,-,47.38,18.22,29.16,3.256,0.89,2.37,20.74,-,-,71.0,-
511,臺中市,2002/02/27,忠明,4.4,1.1,24.6,-,81,47,55.24,15.79,39.45,-,-,-,22.16,-,-,66.0,-
512,臺中市,2002/02/27,豐原,4.0,0.96,20.8,-,57,-,37.07,5.68,31.39,-,-,-,20.41,-,-,58.0,-
513,臺中市,2002/02/27,沙鹿,5.0,0.93,21.6,-,82,-,38.41,10.22,28.19,-,-,-,21.2,-,-,66.0,-
514,臺中市,2002/02/27,大里,4.4,0.97,26.7,-,74,-,41.74,9.45,32.29,-,-,-,21.71,-,-,62.0,-
515,臺中市,2002/02/26,西屯,3.5,0.88,25.2,-,86,-,41.71,16.49,25.22,2.415,0.51,1.9,19.98,-,-,68.0,-
516,臺中市,2002/02/26,忠明,4.4,1.19,23.0,-,96,48,59.98,17.83,42.15,-,-,-,20.89,-,-,73.0,-
517,臺中市,2002/02/26,豐原,2.8,1.0,27.6,-,56,-,32.52,5.23,27.3,-,-,-,19.47,-,-,54.0,-
518,臺中市,2002/02/26,沙鹿,5.5,0.73,22.4,-,75,-,33.98,9.12,24.87,-,-,-,20.05,-,-,63.0,-
519,臺中市,2002/02/26,大里,4.6,1.02,22.4,-,84,-,43.9,7.9,36.0,-,-,-,20.76,-,-,67.0,-
520,臺中市,2002/02/25,西屯,2.7,0.64,26.3,-,47,-,27.34,7.91,19.43,2.072,0.25,1.82,18.23,-,-,48.0,-
521,臺中市,2002/02/25,忠明,3.9,0.95,20.4,-,58,30,53.21,22.25,30.96,-,-,-,19.24,-,-,54.0,-
522,臺中市,2002/02/25,豐原,3.1,0.96,19.0,-,46,-,38.37,12.46,25.9,-,-,-,17.88,-,-,46.0,-
523,臺中市,2002/02/25,沙鹿,4.4,0.51,19.8,-,52,-,25.68,5.43,20.25,-,-,-,18.37,-,-,51.0,-
524,臺中市,2002/02/25,大里,3.7,0.95,21.1,-,67,-,42.2,10.65,31.54,-,-,-,19.37,-,-,59.0,-
525,臺中市,2002/02/24,西屯,1.9,0.44,30.4,-,62,-,12.46,1.29,11.17,1.863,0.05,1.82,17.24,-,-,56.0,-
526,臺中市,2002/02/24,忠明,1.9,0.56,22.4,-,55,30,24.55,2.33,22.23,-,-,-,18.47,-,-,52.0,-
527,臺中市,2002/02/24,豐原,1.9,0.51,23.9,-,36,-,21.04,3.24,17.8,-,-,-,16.6,-,-,38.0,-
528,臺中市,2002/02/24,沙鹿,1.9,0.41,25.8,-,65,-,14.36,1.27,13.41,-,-,-,17.94,-,-,57.0,-
529,臺中市,2002/02/24,大里,1.6,0.68,18.8,-,53,-,-,-,-,-,-,-,19.12,-,-,51.0,-
530,臺中市,2002/02/23,西屯,3.2,0.69,27.5,-,99,-,29.79,6.73,23.06,2.211,0.3,1.91,19.66,-,-,75.0,-
531,臺中市,2002/02/23,忠明,4.0,1.07,23.7,-,104,58,59.59,22.99,36.61,-,-,-,20.69,-,-,77.0,-
532,臺中市,2002/02/23,豐原,2.8,0.95,26.2,-,74,-,36.42,7.72,28.7,-,-,-,19.2,-,-,63.0,-
533,臺中市,2002/02/23,沙鹿,3.6,0.64,22.9,-,97,-,24.92,2.33,22.59,-,-,-,19.92,-,-,74.0,-
534,臺中市,2002/02/23,大里,2.9,1.07,22.8,-,85,-,84.46,51.49,32.97,-,-,-,20.63,-,-,68.0,-
535,臺中市,2002/02/22,西屯,3.7,0.7,28.1,-,74,-,41.66,13.53,28.13,2.239,0.39,1.85,19.33,-,-,62.0,-
536,臺中市,2002/02/22,忠明,4.0,0.97,22.0,-,87,50,54.73,15.88,38.86,-,-,-,19.95,-,-,68.0,-
537,臺中市,2002/02/22,豐原,3.6,0.99,25.5,-,61,-,42.64,10.46,32.18,-,-,-,18.72,-,-,58.0,-
538,臺中市,2002/02/22,沙鹿,4.7,0.52,26.0,-,83,-,26.44,3.06,23.37,-,-,-,19.78,-,-,66.0,-
539,臺中市,2002/02/22,大里,4.3,0.99,22.0,-,79,-,44.61,8.64,35.97,-,-,-,20.66,-,-,65.0,-
540,臺中市,2002/02/21,西屯,6.1,0.95,21.0,-,102,-,50.87,19.51,31.36,3.112,0.72,2.39,18.59,-,-,76.0,-
541,臺中市,2002/02/21,忠明,5.8,1.32,17.3,-,105,51,85.39,39.81,45.58,-,-,-,19.91,-,-,78.0,-
542,臺中市,2002/02/21,豐原,4.4,1.03,22.5,-,87,-,44.56,6.89,37.66,-,-,-,17.97,-,-,68.0,-
543,臺中市,2002/02/21,沙鹿,5.7,0.73,17.1,-,94,-,43.51,12.82,30.69,-,-,-,18.77,-,-,72.0,-
544,臺中市,2002/02/21,大里,5.1,0.89,17.4,-,97,-,44.25,8.62,35.63,-,-,-,20.0,-,-,73.0,-
545,臺中市,2002/02/20,西屯,3.3,0.58,32.0,-,67,-,30.29,6.67,23.62,2.301,0.33,1.97,17.75,-,-,59.0,-
546,臺中市,2002/02/20,忠明,3.9,0.93,21.8,-,73,38,53.4,12.03,41.37,-,-,-,18.7,-,-,61.0,-
547,臺中市,2002/02/20,豐原,3.2,0.85,27.4,-,62,-,34.62,6.52,28.1,-,-,-,17.37,-,-,56.0,-
548,臺中市,2002/02/20,沙鹿,4.5,0.55,23.4,-,61,-,29.87,5.3,24.57,-,-,-,18.11,-,-,56.0,-
549,臺中市,2002/02/20,大里,4.2,1.01,21.3,-,78,-,46.7,7.07,39.63,-,-,-,19.07,-,-,64.0,-
550,臺中市,2002/02/19,西屯,2.0,0.52,34.4,-,68,-,14.29,1.57,12.72,2.093,0.14,1.96,17.39,-,-,59.0,-
551,臺中市,2002/02/19,忠明,2.6,0.56,22.7,-,57,38,29.45,2.84,26.61,-,-,-,18.62,-,-,53.0,-
552,臺中市,2002/02/19,豐原,1.8,0.65,24.8,-,58,-,23.85,3.43,20.42,-,-,-,16.86,-,-,54.0,-
553,臺中市,2002/02/19,沙鹿,5.3,0.55,28.9,-,84,-,20.24,2.41,17.83,-,-,-,18.24,-,-,67.0,-
554,臺中市,2002/02/19,大里,2.3,0.81,19.2,-,59,-,36.43,6.33,30.1,-,-,-,19.85,-,-,55.0,-
555,臺中市,2002/02/18,西屯,2.1,0.63,32.6,-,62,-,18.17,1.78,16.39,2.071,0.1,1.97,20.06,-,-,62.0,-
556,臺中市,2002/02/18,忠明,2.4,0.78,22.6,-,68,36,37.29,6.26,31.03,-,-,-,21.05,-,-,59.0,-
557,臺中市,2002/02/18,豐原,1.7,0.83,22.0,-,52,-,30.15,4.97,25.18,-,-,-,19.4,-,-,51.0,-
558,臺中市,2002/02/18,沙鹿,5.2,0.63,24.2,-,86,-,24.18,1.5,22.68,-,-,-,20.18,-,-,68.0,-
559,臺中市,2002/02/18,大里,2.7,1.01,21.4,-,62,-,42.11,9.04,33.07,-,-,-,21.97,-,-,59.0,-
560,臺中市,2002/02/17,西屯,1.8,0.72,24.3,-,55,-,30.08,9.89,20.19,2.196,0.18,2.02,20.37,-,-,53.0,-
561,臺中市,2002/02/17,忠明,2.5,0.88,23.2,-,57,35,50.8,20.88,29.92,-,-,-,21.29,-,-,53.0,-
562,臺中市,2002/02/17,豐原,1.5,0.78,26.5,-,36,-,27.68,4.62,23.06,-,-,-,20.15,-,-,45.0,-
563,臺中市,2002/02/17,沙鹿,2.3,0.65,20.5,-,54,-,22.51,4.47,18.03,-,-,-,20.51,-,-,52.0,-
564,臺中市,2002/02/17,大里,1.2,0.79,21.6,-,50,-,27.18,3.77,23.42,-,-,-,21.87,-,-,50.0,-
565,臺中市,2002/02/16,西屯,0.8,0.46,26.8,-,48,-,16.04,2.52,13.52,1.962,0.07,1.89,18.19,-,-,48.0,-
566,臺中市,2002/02/16,忠明,1.4,0.64,22.0,-,44,28,28.33,6.57,21.76,-,-,-,19.08,-,-,49.0,-
567,臺中市,2002/02/16,豐原,1.0,0.63,21.3,-,32,-,24.22,5.62,18.6,-,-,-,17.57,-,-,51.0,-
568,臺中市,2002/02/16,沙鹿,1.6,0.48,21.7,-,41,-,17.15,2.37,14.78,-,-,-,18.54,-,-,41.0,-
569,臺中市,2002/02/16,大里,1.3,0.76,20.5,-,52,-,30.17,4.64,25.54,-,-,-,20.36,-,-,56.0,-
570,臺中市,2002/02/15,西屯,0.5,0.36,34.5,-,34,-,8.4,0.75,7.65,1.823,0.01,1.81,17.2,-,-,42.0,-
571,臺中市,2002/02/15,忠明,0.8,0.54,25.2,-,32,25,20.29,1.52,18.78,-,-,-,18.16,-,-,42.0,-
572,臺中市,2002/02/15,豐原,0.3,0.52,24.2,-,25,-,16.82,1.88,14.94,-,-,-,16.59,-,-,36.0,-
573,臺中市,2002/02/15,沙鹿,1.9,0.41,27.8,-,36,-,11.92,1.14,10.78,-,-,-,17.91,-,-,36.0,-
574,臺中市,2002/02/15,大里,0.3,0.63,22.2,-,42,-,22.86,1.5,21.36,-,-,-,19.46,-,-,46.0,-
575,臺中市,2002/02/14,西屯,1.3,0.66,28.5,-,54,-,19.8,5.29,14.5,2.269,0.2,2.07,18.22,-,-,52.0,-
576,臺中市,2002/02/14,忠明,1.6,0.99,23.3,-,69,34,46.51,20.43,26.08,-,-,-,19.3,-,-,60.0,-
577,臺中市,2002/02/14,豐原,0.3,0.63,27.2,-,38,-,20.39,2.28,18.11,-,-,-,18.13,-,-,39.0,-
578,臺中市,2002/02/14,沙鹿,1.1,0.64,23.1,-,59,-,18.53,4.51,15.38,-,-,-,18.35,-,-,54.0,-
579,臺中市,2002/02/14,大里,0.4,0.71,25.4,-,52,-,23.9,2.13,21.76,-,-,-,20.05,-,-,51.0,-
580,臺中市,2002/02/13,西屯,1.4,0.71,34.4,-,72,-,23.16,5.62,17.54,2.012,0.07,1.94,18.03,-,-,61.0,-
581,臺中市,2002/02/13,忠明,1.9,0.94,32.7,-,77,39,37.12,8.57,28.55,-,-,-,18.87,-,-,64.0,-
582,臺中市,2002/02/13,豐原,1.7,0.8,30.3,-,49,-,24.5,2.2,22.3,-,-,-,17.62,-,-,49.0,-
583,臺中市,2002/02/13,沙鹿,1.7,0.64,27.7,-,74,-,17.3,1.12,16.18,-,-,-,18.15,-,-,62.0,-
584,臺中市,2002/02/13,大里,1.1,0.83,31.1,-,63,-,25.3,2.23,23.07,-,-,-,19.55,-,-,64.0,-
585,臺中市,2002/02/12,西屯,1.9,0.53,39.1,-,113,-,14.06,1.33,12.73,1.937,0.03,1.91,17.18,-,-,81.0,-
586,臺中市,2002/02/12,忠明,2.5,0.7,33.1,-,135,43,27.15,1.91,25.24,-,-,-,17.99,-,-,92.0,-
587,臺中市,2002/02/12,豐原,2.3,0.77,31.3,-,99,-,24.64,2.21,22.43,-,-,-,16.48,-,-,74.0,-
588,臺中市,2002/02/12,沙鹿,2.0,0.5,35.3,-,117,-,-,-,-,-,-,-,17.57,-,-,83.0,-
589,臺中市,2002/02/12,大里,2.2,0.81,31.7,-,114,-,27.33,2.06,25.27,-,-,-,18.97,-,-,82.0,-
590,臺中市,2002/02/11,西屯,1.6,0.46,41.8,-,83,-,9.34,1.16,8.18,1.856,0.04,1.82,15.6,-,-,67.0,-
591,臺中市,2002/02/11,忠明,2.1,0.55,33.8,-,73,31,20.42,0.78,19.65,-,-,-,16.74,-,-,62.0,-
592,臺中市,2002/02/11,豐原,1.3,0.58,34.3,-,56,-,16.17,1.41,14.76,-,-,-,14.8,-,-,53.0,-
593,臺中市,2002/02/11,沙鹿,2.3,0.48,38.1,-,108,-,11.72,0.55,11.17,-,-,-,16.44,-,-,79.0,-
594,臺中市,2002/02/11,大里,1.7,0.72,-,-,62,-,21.25,1.18,20.08,-,-,-,17.99,-,-,56.0,-
595,臺中市,2002/02/10,西屯,1.6,0.64,34.9,-,78,-,11.85,0.99,10.85,1.966,0.07,1.89,15.16,-,-,64.0,-
596,臺中市,2002/02/10,忠明,2.2,0.73,25.8,-,70,43,24.5,1.52,22.97,-,-,-,16.45,-,-,60.0,-
597,臺中市,2002/02/10,豐原,1.7,0.78,26.2,-,53,-,20.2,1.83,18.37,-,-,-,14.42,-,-,51.0,-
598,臺中市,2002/02/10,沙鹿,3.2,0.65,28.1,-,81,-,16.16,0.94,15.22,-,-,-,16.11,-,-,66.0,-
599,臺中市,2002/02/10,大里,1.7,0.84,-,-,63,-,25.72,1.75,23.97,-,-,-,17.46,-,-,56.0,-
600,臺中市,2002/02/09,西屯,2.5,0.67,34.8,-,89,-,22.01,3.04,18.97,2.119,0.2,1.92,18.7,-,-,77.0,-
601,臺中市,2002/02/09,忠明,3.2,0.85,25.8,-,90,57,40.92,7.75,33.16,-,-,-,19.58,-,-,74.0,-
602,臺中市,2002/02/09,豐原,2.7,0.92,26.3,-,70,-,31.73,4.98,26.74,-,-,-,18.23,-,-,70.0,-
603,臺中市,2002/02/09,沙鹿,5.0,0.67,29.9,-,98,-,23.56,1.11,22.45,-,-,-,18.7,-,-,74.0,-
604,臺中市,2002/02/09,大里,2.6,1.07,25.4,-,91,-,45.25,8.27,36.98,-,-,-,20.66,-,-,74.0,-
605,臺中市,2002/02/08,西屯,5.1,0.75,15.1,-,76,-,38.86,10.21,28.65,2.476,0.52,1.96,18.65,-,-,63.0,-
606,臺中市,2002/02/08,忠明,5.9,1.37,8.5,-,111,58,83.09,37.95,45.15,-,-,-,19.64,-,-,80.0,-
607,臺中市,2002/02/08,豐原,5.1,1.25,7.4,-,86,-,66.56,28.06,38.5,-,-,-,17.89,-,-,68.0,-
608,臺中市,2002/02/08,沙鹿,7.6,0.7,8.6,-,81,-,43.31,11.97,31.34,-,-,-,18.21,-,-,66.0,-
609,臺中市,2002/02/08,大里,5.8,1.55,10.4,-,106,-,90.37,43.39,46.98,-,-,-,20.42,-,-,78.0,-
610,臺中市,2002/02/07,西屯,4.1,0.76,16.3,-,72,-,36.82,8.95,27.87,2.387,0.37,2.01,17.85,-,-,61.0,-
611,臺中市,2002/02/07,忠明,4.7,1.22,13.1,-,85,47,70.72,29.28,41.44,-,-,-,18.67,-,-,67.0,-
612,臺中市,2002/02/07,豐原,3.6,1.1,13.8,-,58,-,50.97,17.35,33.62,-,-,-,17.56,-,-,54.0,-
613,臺中市,2002/02/07,沙鹿,8.2,0.63,10.7,-,72,-,39.07,7.84,31.23,-,-,-,18.02,-,-,61.0,-
614,臺中市,2002/02/07,大里,4.9,1.29,15.4,-,89,-,66.21,24.94,41.27,-,-,-,19.58,-,-,70.0,-
615,臺中市,2002/02/06,西屯,3.0,0.65,27.6,-,64,-,24.51,3.15,21.36,2.189,0.25,1.94,16.04,-,-,57.0,-
616,臺中市,2002/02/06,忠明,3.9,0.9,16.9,-,51,41,46.43,10.54,35.89,-,-,-,17.11,-,-,51.0,-
617,臺中市,2002/02/06,豐原,3.6,0.91,16.6,-,40,-,36.89,8.84,28.05,-,-,-,15.38,-,-,40.0,-
618,臺中市,2002/02/06,沙鹿,5.7,0.55,21.8,-,73,-,31.12,3.89,27.23,-,-,-,16.98,-,-,61.0,-
619,臺中市,2002/02/06,大里,3.1,1.04,16.0,-,47,-,47.07,11.78,35.29,-,-,-,18.07,-,-,47.0,-
620,臺中市,2002/02/05,西屯,1.5,0.53,28.8,-,57,-,15.35,1.61,13.74,2.024,0.12,1.9,15.81,-,-,54.0,-
621,臺中市,2002/02/05,忠明,2.3,0.77,17.2,-,55,45,32.51,3.33,29.18,-,-,-,17.09,-,-,52.0,-
622,臺中市,2002/02/05,豐原,2.1,0.74,16.9,-,39,-,29.17,4.37,24.8,-,-,-,15.25,-,-,39.0,-
623,臺中市,2002/02/05,沙鹿,4.6,0.53,29.0,-,62,-,20.42,2.09,18.33,-,-,-,16.83,-,-,56.0,-
624,臺中市,2002/02/05,大里,1.7,0.87,11.4,-,53,-,36.16,4.49,31.67,-,-,-,17.77,-,-,52.0,-
625,臺中市,2002/02/04,西屯,2.9,0.75,24.2,-,78,-,38.47,13.68,24.79,2.244,0.26,1.99,18.07,-,-,64.0,-
626,臺中市,2002/02/04,忠明,3.3,1.09,19.4,-,79,-,53.63,17.18,36.45,-,-,-,18.9,-,-,65.0,-
627,臺中市,2002/02/04,豐原,4.3,1.04,19.4,-,63,-,45.04,12.7,32.35,-,-,-,17.7,-,-,56.0,-
628,臺中市,2002/02/04,沙鹿,4.6,0.56,24.9,-,77,-,27.94,5.9,22.03,-,-,-,18.44,-,-,64.0,-
629,臺中市,2002/02/04,大里,3.5,1.08,19.2,-,83,-,49.22,13.11,36.11,-,-,-,19.46,-,-,67.0,-
630,臺中市,2002/02/03,西屯,3.9,0.55,40.5,-,73,-,18.26,2.18,16.08,2.052,0.14,1.91,15.24,-,-,61.0,-
631,臺中市,2002/02/03,忠明,4.2,0.75,30.4,-,54,-,35.95,8.65,27.29,-,-,-,16.19,-,-,55.0,-
632,臺中市,2002/02/03,豐原,3.0,0.7,34.0,-,54,-,24.51,3.79,20.71,-,-,-,14.69,-,-,52.0,-
633,臺中市,2002/02/03,沙鹿,5.8,0.52,38.9,-,82,-,21.9,1.17,20.74,-,-,-,15.78,-,-,66.0,-
634,臺中市,2002/02/03,大里,2.6,0.92,23.7,-,70,-,40.01,7.95,32.06,-,-,-,17.16,-,-,65.0,-
635,臺中市,2002/02/02,西屯,1.5,0.43,30.8,-,30,-,16.16,1.58,14.58,2.039,0.1,1.94,11.79,-,-,31.0,-
636,臺中市,2002/02/02,忠明,2.2,0.6,20.7,-,31,-,29.33,2.54,26.79,-,-,-,13.17,-,-,31.0,-
637,臺中市,2002/02/02,豐原,1.8,0.57,23.7,-,24,-,23.95,3.24,20.71,-,-,-,11.25,-,-,29.0,-
638,臺中市,2002/02/02,沙鹿,3.6,0.42,32.2,-,41,-,18.59,1.33,17.26,-,-,-,13.13,-,-,41.0,-
639,臺中市,2002/02/02,大里,1.2,0.68,16.0,-,24,-,29.69,2.88,26.81,-,-,-,13.79,-,-,24.0,-
640,臺中市,2002/02/01,西屯,2.3,0.46,25.7,-,51,-,19.36,2.76,16.61,2.071,0.15,1.93,15.41,-,-,51.0,-
641,臺中市,2002/02/01,忠明,3.1,0.64,18.0,-,51,44,34.09,4.84,29.25,-,-,-,16.48,-,-,51.0,-
642,臺中市,2002/02/01,豐原,3.6,0.62,17.2,-,39,-,31.35,6.56,24.78,-,-,-,14.59,-,-,39.0,-
643,臺中市,2002/02/01,沙鹿,6.3,0.43,24.3,-,55,-,24.6,3.68,20.92,-,-,-,16.23,-,-,53.0,-
644,臺中市,2002/02/01,大里,2.5,0.78,17.0,-,54,-,35.02,4.87,30.16,-,-,-,17.52,-,-,52.0,-
645,臺南市,2002/02/28,新營,3.0,0.6,37.3,-,63,-,-,-,-,2.292,0.25,2.04,22.52,-,-,61.0,-
646,臺南市,2002/02/28,善化,4.3,0.45,43.5,-,74,-,-,-,-,-,-,-,21.99,-,-,69.0,-
647,臺南市,2002/02/28,安南,6.7,0.6,43.8,-,80,-,-,-,-,-,-,-,22.76,-,-,72.0,-
648,臺南市,2002/02/28,臺南,5.4,0.68,56.1,-,64,-,20.49,2.1,18.39,2.159,0.2,1.96,23.04,-,-,87.0,-
649,臺南市,2002/02/27,新營,3.2,0.49,29.8,-,72,-,26.82,4.68,22.14,-,-,-,21.97,-,-,70.0,-
650,臺南市,2002/02/27,善化,3.1,0.41,31.1,-,49,-,-,-,-,-,-,-,21.41,-,-,76.0,-
651,臺南市,2002/02/27,安南,6.1,0.6,32.1,-,68,-,-,-,-,-,-,-,22.06,-,-,67.0,-
652,臺南市,2002/02/27,臺南,4.1,0.78,42.9,-,63,-,23.08,2.1,20.98,2.232,0.34,1.89,22.65,-,-,70.0,-
653,臺南市,2002/02/26,新營,2.6,0.57,29.4,-,40,-,29.12,7.01,22.11,-,-,-,20.97,-,-,60.0,-
654,臺南市,2002/02/26,善化,3.2,0.49,33.1,-,55,-,-,-,-,-,-,-,20.62,-,-,69.0,-
655,臺南市,2002/02/26,安南,5.6,0.57,31.8,-,73,-,37.65,14.9,22.75,-,-,-,21.12,-,-,64.0,-
656,臺南市,2002/02/26,臺南,5.9,0.86,36.4,-,86,-,34.79,7.49,27.31,2.384,0.37,2.01,21.6,-,-,76.0,-
657,臺南市,2002/02/25,新營,3.1,0.42,22.5,-,19,-,23.5,3.0,20.5,2.157,0.21,1.95,18.89,-,-,44.0,-
658,臺南市,2002/02/25,善化,3.3,0.42,25.4,-,45,-,24.41,3.34,21.06,-,-,-,18.97,-,-,51.0,-
659,臺南市,2002/02/25,安南,4.2,0.5,27.5,-,53,-,24.14,3.3,20.84,-,-,-,19.25,-,-,56.0,-
660,臺南市,2002/02/25,臺南,3.8,0.75,29.4,-,62,-,-,-,-,2.004,0.27,1.74,19.49,-,-,60.0,-
661,臺南市,2002/02/24,新營,2.9,0.39,24.3,-,56,-,20.58,1.56,19.02,1.981,0.04,1.94,19.06,-,-,53.0,-
662,臺南市,2002/02/24,善化,3.2,0.46,27.1,-,62,-,21.2,1.63,19.57,-,-,-,19.14,-,-,56.0,-
663,臺南市,2002/02/24,安南,2.8,0.44,29.7,-,76,-,-,-,-,-,-,-,19.67,-,-,63.0,-
664,臺南市,2002/02/24,臺南,2.2,0.58,33.9,-,76,-,-,-,-,2.031,0.12,1.92,19.93,-,-,63.0,-
665,臺南市,2002/02/23,新營,3.3,0.54,32.5,-,96,-,27.87,4.36,23.51,2.323,0.23,2.09,20.85,-,-,73.0,-
666,臺南市,2002/02/23,善化,3.1,0.49,35.7,-,80,-,23.71,2.99,20.71,-,-,-,20.6,-,-,75.0,-
667,臺南市,2002/02/23,安南,5.0,0.56,32.8,-,92,-,-,-,-,-,-,-,20.98,-,-,74.0,-
668,臺南市,2002/02/23,臺南,5.1,0.78,35.5,-,101,-,-,-,-,2.301,0.32,1.98,21.21,-,-,81.0,-
669,臺南市,2002/02/22,新營,2.9,0.47,30.3,-,61,-,23.98,5.99,19.8,2.209,0.13,2.07,20.63,-,-,62.0,-
670,臺南市,2002/02/22,善化,2.9,0.38,30.6,-,45,-,21.87,4.14,17.73,-,-,-,20.33,-,-,57.0,-
671,臺南市,2002/02/22,安南,5.1,0.49,26.8,-,63,-,-,-,-,-,-,-,20.94,-,-,57.0,-
672,臺南市,2002/02/22,臺南,6.4,0.75,33.2,-,60,-,28.21,3.74,24.47,2.317,0.32,2.0,21.53,-,-,59.0,-
673,臺南市,2002/02/21,新營,2.5,0.4,27.1,-,49,-,24.41,4.19,20.22,2.357,0.25,2.11,19.66,-,-,53.0,-
674,臺南市,2002/02/21,善化,3.6,0.29,25.9,-,53,-,-,-,-,-,-,-,19.39,-,-,54.0,-
675,臺南市,2002/02/21,安南,3.7,0.37,29.3,-,62,-,-,-,-,-,-,-,20.02,-,-,56.0,-
676,臺南市,2002/02/21,臺南,4.6,0.67,34.6,-,69,-,23.02,2.4,20.62,2.176,0.22,1.95,20.39,-,-,60.0,-
677,臺南市,2002/02/20,新營,4.1,0.54,34.1,-,60,-,28.63,5.3,23.32,2.203,0.18,2.03,18.84,-,-,64.0,-
678,臺南市,2002/02/20,善化,5.5,0.5,35.0,-,60,-,27.47,4.69,22.78,-,-,-,18.64,-,-,63.0,-
679,臺南市,2002/02/20,安南,6.2,0.57,35.4,-,73,-,-,-,-,-,-,-,18.71,-,-,63.0,-
680,臺南市,2002/02/20,臺南,5.1,0.75,39.5,-,80,-,28.02,4.26,23.76,2.304,0.32,1.98,18.94,-,-,69.0,-
681,臺南市,2002/02/19,新營,4.1,0.57,28.7,-,124,-,27.02,4.16,23.94,2.135,0.15,1.98,19.57,-,-,87.0,-
682,臺南市,2002/02/19,善化,5.8,0.55,31.7,-,101,-,30.51,4.55,25.96,-,-,-,19.86,-,-,76.0,-
683,臺南市,2002/02/19,安南,5.3,0.57,34.3,-,115,-,22.83,1.79,21.04,-,-,-,20.15,-,-,83.0,-
684,臺南市,2002/02/19,臺南,4.1,0.74,36.7,-,117,-,27.09,2.5,24.59,2.148,0.23,1.92,20.39,-,-,84.0,-
