序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
20,臺北市,2002/07/29,陽明,1.7,0.22,38.1,-,12,-,8.46,3.81,4.65,-,-,-,23.86,-,84.0,52.0,-
21,臺北市,2002/07/29,士林,2.2,0.46,27.8,-,29,-,19.21,3.32,15.9,-,-,-,29.93,-,-,69.0,-
22,臺北市,2002/07/28,松山,2.5,0.41,16.5,-,34,-,19.48,5.88,13.6,-,-,-,30.8,-,-,49.0,-
23,臺北市,2002/07/28,古亭,0.9,0.41,14.7,-,37,13,34.96,24.21,10.75,2.069,0.19,1.88,30.75,-,-,42.0,-
24,臺北市,2002/07/28,中山,1.7,0.56,13.0,-,41,-,24.17,8.95,15.22,2.26,0.19,2.07,31.38,-,-,44.0,-
25,臺北市,2002/07/28,大同,5.6,2.56,-,-,57,-,117.39,89.14,28.25,3.183,1.18,2.0,32.63,-,-,53.0,-
26,臺北市,2002/07/28,萬華,1.0,0.5,17.7,-,23,-,12.24,2.02,10.22,-,-,-,30.75,-,-,47.0,-
27,臺北市,2002/07/28,陽明,1.4,0.29,32.0,-,14,-,9.33,5.11,4.22,-,-,-,24.0,-,84.0,56.0,-
28,臺北市,2002/07/28,士林,1.7,0.49,17.8,-,27,-,18.48,3.72,14.75,-,-,-,30.21,-,-,47.0,-
29,臺北市,2002/07/27,松山,6.2,0.73,31.3,-,52,-,32.13,7.22,24.92,-,-,-,31.36,-,-,80.0,-
30,臺北市,2002/07/27,古亭,3.0,0.81,34.1,-,36,33,43.9,20.81,23.09,2.377,0.35,2.03,31.16,-,-,77.0,-
31,臺北市,2002/07/27,中山,4.0,0.92,28.0,-,74,-,36.74,7.33,29.41,2.496,0.36,2.14,31.63,-,-,67.0,-
32,臺北市,2002/07/27,大同,7.6,2.78,-,-,79,-,112.98,68.13,44.85,3.209,1.17,2.04,32.39,-,-,65.0,-
33,臺北市,2002/07/27,萬華,3.4,0.62,39.3,-,41,-,18.22,1.09,17.13,-,-,-,31.06,-,-,78.0,-
34,臺北市,2002/07/27,陽明,3.1,0.33,44.8,-,22,-,12.13,4.02,8.11,-,-,-,24.85,-,85.0,73.0,-
35,臺北市,2002/07/27,士林,3.5,0.71,29.2,-,46,-,31.12,4.23,26.9,-,-,-,30.29,-,-,74.0,-
36,臺北市,2002/07/26,松山,4.1,0.73,26.3,-,38,-,35.1,8.5,26.01,-,-,-,30.59,-,-,62.0,-
37,臺北市,2002/07/26,古亭,2.1,0.89,23.4,-,45,29,39.64,14.39,25.25,2.393,0.4,1.99,30.25,-,-,53.0,-
38,臺北市,2002/07/26,中山,4.6,0.88,19.0,-,57,-,41.75,10.89,30.86,2.567,0.38,2.19,31.26,-,-,53.0,-
39,臺北市,2002/07/26,大同,7.2,2.38,-,-,57,-,97.3,57.66,39.63,3.231,1.05,2.18,32.1,-,-,53.0,-
40,臺北市,2002/07/26,萬華,-,0.81,25.1,-,43,-,26.86,2.91,23.95,-,-,-,30.66,-,-,54.0,-
41,臺北市,2002/07/26,陽明,1.3,0.27,38.2,-,15,-,8.17,1.22,6.96,-,-,-,24.03,-,86.0,48.0,-
42,臺北市,2002/07/26,士林,3.7,0.55,18.1,-,38,-,32.84,8.98,23.86,-,-,-,29.63,-,-,38.0,-
43,臺北市,2002/07/25,松山,5.5,0.67,17.2,-,43,-,40.88,15.7,25.17,-,-,-,30.29,-,-,56.0,-
44,臺北市,2002/07/25,古亭,4.4,0.9,22.9,-,35,30,47.98,20.9,27.08,2.634,0.57,2.06,30.75,-,-,72.0,-
45,臺北市,2002/07/25,中山,5.6,0.78,13.9,-,54,-,42.82,16.31,26.51,2.628,0.46,2.17,30.7,-,-,52.0,-
46,臺北市,2002/07/25,大同,7.8,1.86,-,-,62,-,71.28,38.53,32.75,3.118,0.91,2.21,31.58,-,-,56.0,-
47,臺北市,2002/07/25,萬華,-,0.72,24.0,-,50,-,33.2,11.07,22.14,-,-,-,30.73,-,-,66.0,-
48,臺北市,2002/07/25,陽明,1.4,0.18,33.8,-,15,-,9.77,2.62,7.16,-,-,-,23.19,-,80.0,39.0,-
49,臺北市,2002/07/25,士林,3.9,0.54,12.8,-,32,-,36.71,11.77,24.94,-,-,-,28.98,-,-,34.0,-
50,臺北市,2002/07/24,松山,6.7,0.67,24.5,-,48,-,34.05,9.09,24.96,-,-,-,29.3,-,-,61.0,-
51,臺北市,2002/07/24,古亭,5.4,0.77,23.4,-,59,35,36.03,9.76,26.27,2.236,0.3,1.94,29.74,-,-,54.0,-
52,臺北市,2002/07/24,中山,6.1,0.77,18.0,-,56,-,39.37,11.51,27.86,2.429,0.38,2.05,29.99,-,-,53.0,-
53,臺北市,2002/07/24,大同,7.8,2.02,-,-,77,-,88.61,52.49,36.12,3.07,0.95,2.12,30.94,-,-,64.0,-
54,臺北市,2002/07/24,萬華,4.3,0.72,24.6,-,48,-,28.93,5.43,23.5,-,-,-,29.65,-,-,52.0,-
55,臺北市,2002/07/24,陽明,1.6,-,49.7,-,16,-,8.99,3.3,5.69,-,-,-,23.46,-,82.0,53.0,-
56,臺北市,2002/07/24,士林,2.4,0.59,20.3,-,38,-,31.72,5.64,26.08,-,-,-,28.21,-,-,49.0,-
57,臺北市,2002/07/23,松山,7.0,0.59,28.5,-,39,-,33.38,9.57,23.81,-,-,-,29.17,-,-,72.0,-
58,臺北市,2002/07/23,古亭,4.1,0.73,33.8,-,61,-,33.86,10.06,23.8,2.363,0.36,2.01,29.47,-,-,99.0,-
59,臺北市,2002/07/23,中山,3.8,0.72,30.0,-,57,-,31.54,7.46,24.08,2.213,0.21,2.0,29.81,-,-,79.0,-
60,臺北市,2002/07/23,大同,6.3,1.96,-,-,63,-,80.82,46.84,33.98,2.77,0.71,2.06,30.51,-,-,56.0,-
61,臺北市,2002/07/23,萬華,3.2,0.71,40.9,-,-,-,20.94,1.24,19.69,-,-,-,29.23,-,-,126.0,-
62,臺北市,2002/07/23,陽明,2.9,-,49.8,-,20,-,5.77,0.15,5.62,-,-,-,23.09,-,83.0,67.0,-
63,臺北市,2002/07/23,士林,2.6,0.67,29.7,-,38,-,28.94,3.97,24.97,-,-,-,28.03,-,-,69.0,-
64,臺北市,2002/07/22,松山,5.5,0.61,29.6,-,43,-,33.54,11.48,22.07,-,-,-,28.99,-,-,79.0,-
65,臺北市,2002/07/22,古亭,3.5,0.77,26.5,-,31,29,38.02,17.68,20.34,2.228,0.33,1.9,29.52,-,-,87.0,-
66,臺北市,2002/07/22,中山,3.8,0.82,29.0,-,57,-,39.34,14.89,24.45,2.361,0.2,2.16,30.11,-,-,89.0,-
67,臺北市,2002/07/22,大同,7.2,3.01,-,-,68,-,121.81,79.48,42.34,3.524,1.39,2.14,31.21,-,-,59.0,-
68,臺北市,2002/07/22,萬華,3.4,0.7,32.0,-,-,-,23.94,3.23,20.71,-,-,-,29.72,-,-,120.0,-
69,臺北市,2002/07/22,陽明,1.8,-,55.0,-,24,-,5.91,0.06,5.85,-,-,-,24.04,-,86.0,81.0,-
70,臺北市,2002/07/22,士林,2.1,0.58,35.2,-,37,-,27.12,6.5,20.62,-,-,-,28.84,-,-,92.0,-
71,臺北市,2002/07/21,松山,5.0,0.53,22.8,-,41,-,25.79,9.26,16.53,-,-,-,29.8,-,-,50.0,-
72,臺北市,2002/07/21,古亭,2.1,0.67,24.5,-,31,26,28.61,9.99,18.62,2.219,0.24,1.98,30.26,-,-,59.0,-
73,臺北市,2002/07/21,中山,3.6,0.65,21.5,-,56,-,28.47,7.72,20.75,2.242,0.15,2.09,30.43,-,-,53.0,-
74,臺北市,2002/07/21,大同,6.1,1.9,-,-,57,-,85.5,55.64,29.87,2.917,0.77,2.14,31.46,-,-,54.0,-
75,臺北市,2002/07/21,萬華,2.8,0.65,28.2,-,37,-,16.85,1.94,14.92,-,-,-,30.02,-,-,62.0,-
76,臺北市,2002/07/21,陽明,2.5,0.61,37.6,-,23,-,5.18,0.29,4.88,-,-,-,24.22,-,86.0,48.0,-
77,臺北市,2002/07/21,士林,3.1,0.52,24.2,-,33,-,19.96,3.5,16.46,-,-,-,29.39,-,-,54.0,-
78,臺北市,2002/07/20,松山,5.9,0.62,33.2,-,49,-,28.33,6.93,21.4,-,-,-,29.9,-,-,83.0,-
79,臺北市,2002/07/20,古亭,1.8,0.89,29.1,-,49,29,36.83,12.06,24.77,2.356,0.35,2.0,30.22,-,-,89.0,-
80,臺北市,2002/07/20,中山,4.4,0.82,28.1,-,66,-,34.61,7.82,26.79,2.469,0.27,2.2,30.47,-,-,73.0,-
81,臺北市,2002/07/20,大同,7.9,2.05,-,-,72,-,74.18,42.95,31.23,2.969,0.88,2.09,31.33,-,-,61.0,-
82,臺北市,2002/07/20,萬華,3.5,0.83,30.0,-,51,-,26.24,3.14,23.1,-,-,-,29.97,-,-,91.0,-
83,臺北市,2002/07/20,陽明,2.6,0.53,48.7,-,18,-,5.85,0.39,5.47,-,-,-,23.98,-,88.0,67.0,-
84,臺北市,2002/07/20,士林,3.9,0.77,34.1,-,44,-,34.06,6.25,27.81,-,-,-,29.2,-,-,93.0,-
85,臺北市,2002/07/19,松山,3.8,0.85,15.6,-,44,-,41.95,17.66,24.29,-,-,-,29.43,-,-,44.0,-
86,臺北市,2002/07/19,古亭,2.1,1.06,15.9,-,49,25,48.1,20.87,27.23,-,-,-,29.56,-,-,49.0,-
87,臺北市,2002/07/19,中山,3.6,1.1,14.1,-,63,-,53.67,22.96,30.71,2.668,0.45,2.22,29.94,-,-,56.0,-
88,臺北市,2002/07/19,大同,7.8,2.87,-,-,66,-,98.0,63.09,34.9,3.655,1.48,2.17,30.54,-,-,58.0,-
89,臺北市,2002/07/19,萬華,2.6,0.88,19.0,-,42,-,29.74,5.78,23.96,-,-,-,29.4,-,-,55.0,-
90,臺北市,2002/07/19,陽明,-,-,-,-,-,-,-,-,-,-,-,-,23.51,-,81.0,38.0,-
91,臺北市,2002/07/19,士林,3.7,0.78,19.7,-,36,-,42.74,13.5,29.24,-,-,-,28.93,-,-,58.0,-
92,臺北市,2002/07/18,松山,1.9,1.29,4.0,-,32,-,72.2,40.75,31.44,-,-,-,27.63,-,-,32.0,-
93,臺北市,2002/07/18,古亭,1.1,1.33,3.0,-,38,16,67.49,47.32,20.17,-,-,-,27.18,-,-,38.0,-
94,臺北市,2002/07/18,中山,2.2,1.49,3.2,-,49,-,70.58,41.03,29.55,2.838,0.59,2.25,28.33,-,-,49.0,-
95,臺北市,2002/07/18,大同,6.9,4.39,-,-,79,-,158.6,129.34,29.26,4.208,1.96,2.24,29.01,-,-,83.0,-
96,臺北市,2002/07/18,萬華,1.2,0.98,5.4,-,37,-,32.53,15.66,16.87,-,-,-,27.47,-,-,37.0,-
97,臺北市,2002/07/18,陽明,2.1,0.25,19.9,-,12,-,6.82,0.26,6.56,-,-,-,22.45,-,85.0,21.0,-
98,臺北市,2002/07/18,士林,3.5,1.19,4.5,-,32,-,66.16,34.27,31.89,-,-,-,27.36,-,-,32.0,-
99,臺北市,2002/07/17,松山,1.9,0.72,13.5,-,33,-,38.12,12.64,25.48,-,-,-,30.28,-,-,48.0,-
100,臺北市,2002/07/17,古亭,1.5,0.88,12.0,-,29,20,41.57,19.67,21.9,-,-,-,30.14,-,-,37.0,-
101,臺北市,2002/07/17,中山,2.1,0.95,11.2,-,46,-,41.42,16.29,25.13,2.55,0.44,2.11,31.13,-,-,46.0,-
102,臺北市,2002/07/17,大同,5.4,2.7,-,-,56,-,90.12,60.76,29.36,3.245,1.01,2.23,31.84,-,-,53.0,-
103,臺北市,2002/07/17,萬華,1.3,0.59,16.1,-,55,-,17.81,2.23,15.58,-,-,-,30.4,-,-,53.0,-
104,臺北市,2002/07/17,陽明,1.9,0.23,27.1,-,12,-,5.97,0.28,5.68,-,-,-,23.8,-,80.0,44.0,-
105,臺北市,2002/07/17,士林,2.9,0.58,11.2,-,24,-,29.99,7.45,22.54,-,-,-,29.88,-,-,39.0,-
106,臺北市,2002/07/16,松山,7.7,0.69,20.8,-,43,-,37.2,8.02,29.18,-,-,-,30.72,-,-,60.0,-
107,臺北市,2002/07/16,古亭,4.2,0.92,17.3,-,45,31,49.93,16.86,33.07,2.697,0.26,2.43,31.34,-,-,45.0,-
108,臺北市,2002/07/16,中山,5.9,0.87,18.2,-,46,-,42.08,10.89,31.19,2.447,0.37,2.07,31.83,-,-,50.0,-
109,臺北市,2002/07/16,大同,9.3,3.02,-,-,61,-,100.71,60.8,39.91,3.601,1.4,2.2,32.91,-,-,56.0,-
110,臺北市,2002/07/16,萬華,4.4,0.67,23.2,-,46,-,24.71,2.71,22.0,-,-,-,31.77,-,-,57.0,-
111,臺北市,2002/07/16,陽明,2.4,0.27,36.3,-,16,-,7.21,0.33,6.89,-,-,-,24.51,-,83.0,57.0,-
112,臺北市,2002/07/16,士林,3.9,0.5,28.1,-,34,-,31.18,4.74,26.44,-,-,-,30.91,-,-,61.0,-
113,臺北市,2002/07/15,松山,4.2,0.69,31.9,-,54,-,29.04,3.56,25.49,-,-,-,31.19,-,-,84.0,-
114,臺北市,2002/07/15,古亭,3.6,0.91,26.1,-,53,43,41.33,12.77,28.56,2.1,0.13,1.97,31.15,-,-,74.0,-
115,臺北市,2002/07/15,中山,3.4,0.95,20.1,-,67,-,40.93,9.99,30.94,2.583,0.34,2.24,31.46,-,-,59.0,-
116,臺北市,2002/07/15,大同,6.3,1.85,-,-,70,-,58.59,22.84,35.75,3.063,0.76,2.3,32.13,-,-,60.0,-
117,臺北市,2002/07/15,萬華,4.9,0.75,29.8,-,55,-,26.53,2.88,23.65,-,-,-,31.28,-,-,84.0,-
118,臺北市,2002/07/15,陽明,2.1,0.34,49.5,-,21,-,7.46,0.18,7.28,-,-,-,24.73,-,87.0,94.0,-
119,臺北市,2002/07/15,士林,3.4,0.59,29.7,-,47,-,29.52,3.15,26.37,-,-,-,30.04,-,-,70.0,-
120,臺北市,2002/07/14,松山,2.9,0.62,18.4,-,38,-,28.66,7.5,21.16,-,-,-,30.66,-,-,38.0,-
121,臺北市,2002/07/14,古亭,2.6,0.67,17.6,-,36,32,31.03,9.5,21.53,2.044,0.1,1.95,30.58,-,-,42.0,-
122,臺北市,2002/07/14,中山,2.5,0.74,15.7,-,51,-,32.43,9.91,22.52,2.391,0.23,2.17,30.8,-,-,50.0,-
123,臺北市,2002/07/14,大同,3.8,1.41,-,-,47,-,54.5,30.09,24.41,2.753,0.43,2.32,31.63,-,-,47.0,-
124,臺北市,2002/07/14,萬華,3.4,0.75,18.0,-,68,-,23.74,3.71,20.02,-,-,-,30.64,-,-,59.0,-
125,臺北市,2002/07/14,陽明,2.0,0.32,45.1,-,16,-,4.99,0.54,4.45,-,-,-,24.38,-,81.0,61.0,-
126,臺北市,2002/07/14,士林,2.0,0.58,17.1,-,33,-,28.91,6.14,22.77,-,-,-,29.39,-,-,33.0,-
127,臺北市,2002/07/13,松山,3.9,0.67,35.0,-,67,-,28.29,3.79,24.5,-,-,-,30.35,-,-,91.0,-
128,臺北市,2002/07/13,古亭,3.6,0.76,31.7,-,67,53,38.8,8.37,30.44,2.498,0.27,2.22,30.61,-,-,88.0,-
129,臺北市,2002/07/13,中山,3.4,0.86,28.7,-,88,-,36.23,6.13,30.1,2.493,0.26,2.23,30.75,-,-,76.0,-
130,臺北市,2002/07/13,大同,7.0,2.56,-,-,93,-,99.64,57.07,42.57,3.399,1.12,2.28,31.71,-,-,71.0,-
131,臺北市,2002/07/13,萬華,4.0,0.86,35.3,-,66,-,23.23,1.4,21.82,-,-,-,30.72,-,-,84.0,-
132,臺北市,2002/07/13,陽明,1.8,0.4,50.5,-,38,-,5.92,0.21,5.72,-,-,-,23.91,-,88.0,67.0,-
133,臺北市,2002/07/13,士林,2.1,0.62,37.9,-,59,-,24.6,1.96,22.64,-,-,-,29.79,-,-,64.0,-
134,臺北市,2002/07/12,松山,5.2,1.03,20.1,-,50,-,42.62,17.79,24.83,-,-,-,29.42,-,-,50.0,-
135,臺北市,2002/07/12,古亭,5.1,0.87,18.0,-,44,35,43.12,15.47,27.65,-,-,-,29.79,-,-,47.0,-
136,臺北市,2002/07/12,中山,5.6,0.97,13.4,-,61,-,48.07,13.04,35.03,2.674,0.37,2.3,29.94,-,-,55.0,-
137,臺北市,2002/07/12,大同,9.1,2.28,-,-,70,-,88.72,49.2,39.53,3.338,1.13,2.21,30.54,-,-,60.0,-
138,臺北市,2002/07/12,萬華,7.3,1.02,18.6,-,60,-,40.8,12.91,27.89,-,-,-,30.08,-,-,55.0,-
139,臺北市,2002/07/12,陽明,1.3,0.3,43.4,-,16,-,4.61,0.44,4.17,-,-,-,23.65,-,88.0,66.0,-
140,臺北市,2002/07/12,士林,2.6,0.73,19.1,-,39,-,38.65,8.43,30.22,-,-,-,28.47,-,-,47.0,-
141,臺北市,2002/07/11,松山,1.9,0.73,14.7,-,40,-,27.8,10.47,17.33,-,-,-,27.93,-,-,40.0,-
142,臺北市,2002/07/11,古亭,1.7,0.87,16.5,-,39,31,29.2,9.1,20.11,-,-,-,28.56,-,-,39.0,-
143,臺北市,2002/07/11,中山,1.3,0.81,15.1,-,52,-,33.17,11.68,21.5,2.414,0.3,2.12,28.57,-,-,51.0,-
144,臺北市,2002/07/11,大同,3.1,1.42,-,-,49,-,46.95,25.08,21.86,2.653,0.57,2.08,29.16,-,-,49.0,-
145,臺北市,2002/07/11,萬華,1.4,0.79,17.2,-,42,-,20.37,3.13,17.23,-,-,-,28.44,-,-,42.0,-
146,臺北市,2002/07/11,陽明,0.3,0.26,29.5,-,14,-,1.54,0.26,1.27,-,-,-,21.52,-,95.0,40.0,-
147,臺北市,2002/07/11,士林,0.7,0.66,18.0,-,38,-,25.11,11.12,13.98,-,-,-,27.53,-,-,38.0,-
148,臺北市,2002/07/10,松山,2.9,1.14,3.0,-,25,-,60.5,40.48,20.02,-,-,-,26.34,-,-,25.0,-
149,臺北市,2002/07/10,古亭,1.7,1.28,6.6,-,24,15,63.75,38.63,25.12,-,-,-,26.39,-,-,24.0,-
150,臺北市,2002/07/10,中山,1.4,1.45,2.7,-,30,-,65.11,39.34,25.77,2.891,0.63,2.26,27.05,-,-,30.0,-
151,臺北市,2002/07/10,大同,4.7,2.84,-,-,42,-,103.94,77.57,26.37,3.624,1.28,2.34,27.15,-,-,56.0,-
152,臺北市,2002/07/10,萬華,1.4,1.03,3.1,-,26,-,34.67,13.47,21.2,-,-,-,26.55,-,-,26.0,-
153,臺北市,2002/07/10,陽明,0.3,0.23,25.7,-,12,-,1.35,0.1,1.25,-,-,-,22.57,-,98.0,26.0,-
154,臺北市,2002/07/10,士林,0.6,1.09,4.5,-,21,-,53.78,28.61,25.17,-,-,-,26.05,-,-,21.0,-
155,臺北市,2002/07/09,松山,0.8,0.49,12.7,-,22,-,30.72,10.79,19.94,-,-,-,26.86,-,-,22.0,-
156,臺北市,2002/07/09,古亭,0.6,0.59,13.6,-,15,7,31.62,11.99,19.63,2.35,0.1,2.25,27.11,-,-,23.0,-
157,臺北市,2002/07/09,中山,0.9,0.68,12.8,-,22,-,27.87,9.8,18.07,2.018,0.14,1.88,27.6,-,-,22.0,-
158,臺北市,2002/07/09,大同,3.6,2.64,-,-,35,-,105.12,75.57,29.55,3.233,1.24,1.99,28.14,-,-,43.0,-
159,臺北市,2002/07/09,萬華,0.4,0.8,12.4,-,22,-,25.69,7.6,18.09,-,-,-,27.31,-,-,22.0,-
160,臺北市,2002/07/09,陽明,0.9,0.21,31.1,-,12,-,2.09,0.1,1.99,-,-,-,22.39,-,98.0,30.0,-
161,臺北市,2002/07/09,士林,0.5,0.42,19.5,-,15,-,14.61,2.66,11.96,-,-,-,27.07,-,-,25.0,-
162,臺北市,2002/07/08,松山,0.7,0.37,7.1,-,21,-,24.14,10.76,13.38,-,-,-,27.71,-,-,21.0,-
163,臺北市,2002/07/08,古亭,0.2,0.37,8.1,-,13,5,21.23,10.65,10.58,2.022,0.17,1.86,28.08,-,-,13.0,-
164,臺北市,2002/07/08,中山,0.7,0.6,6.8,-,24,-,25.53,12.67,12.85,2.168,0.21,1.96,28.51,-,-,24.0,-
165,臺北市,2002/07/08,大同,3.3,2.76,-,-,38,-,112.5,91.55,20.95,3.441,1.42,2.02,29.13,-,-,40.0,-
166,臺北市,2002/07/08,萬華,0.2,0.6,7.9,-,25,-,18.21,5.98,12.24,-,-,-,28.31,-,-,25.0,-
167,臺北市,2002/07/08,陽明,0.8,0.23,16.7,-,-,-,2.61,0.23,2.38,-,-,-,22.09,-,96.0,20.0,-
168,臺北市,2002/07/08,士林,0.2,0.32,11.7,-,14,-,10.26,3.39,6.87,-,-,-,27.56,-,-,16.0,-
169,臺北市,2002/07/07,松山,0.6,0.4,11.6,-,32,-,103.85,-,14.63,-,-,-,30.47,-,-,32.0,-
170,臺北市,2002/07/07,古亭,0.3,0.59,8.5,-,20,17,25.35,13.13,12.23,1.915,0.19,1.73,30.74,-,-,24.0,-
171,臺北市,2002/07/07,中山,0.8,0.64,9.3,-,29,-,28.26,12.52,15.74,2.193,0.13,2.06,31.19,-,-,29.0,-
172,臺北市,2002/07/07,大同,4.9,2.83,-,-,53,-,122.1,96.17,25.93,3.354,1.21,2.15,32.18,-,-,51.0,-
173,臺北市,2002/07/07,萬華,0.3,0.56,12.4,-,29,-,13.8,3.05,10.76,-,-,-,30.86,-,-,30.0,-
174,臺北市,2002/07/07,陽明,0.6,0.23,23.9,-,12,-,3.26,0.33,2.93,-,-,-,24.28,-,86.0,30.0,-
175,臺北市,2002/07/07,士林,1.0,0.53,12.6,-,22,-,21.07,5.36,15.7,-,-,-,30.13,-,-,30.0,-
176,臺北市,2002/07/06,松山,2.0,0.77,15.3,-,36,-,41.13,17.26,24.29,-,-,-,29.52,-,-,47.0,-
177,臺北市,2002/07/06,古亭,1.2,0.99,14.0,-,29,26,43.01,16.12,26.88,2.536,0.38,2.15,29.21,-,-,45.0,-
178,臺北市,2002/07/06,中山,3.5,1.0,11.3,-,50,-,49.95,17.5,32.45,2.603,0.41,2.19,30.1,-,-,50.0,-
179,臺北市,2002/07/06,大同,8.0,3.01,-,-,56,-,110.52,71.97,38.55,3.458,1.21,2.24,30.73,-,-,53.0,-
180,臺北市,2002/07/06,萬華,2.9,0.91,18.5,-,38,-,29.23,4.4,24.83,-,-,-,29.53,-,-,46.0,-
181,臺北市,2002/07/06,陽明,0.7,0.33,29.7,-,13,-,5.98,0.42,5.56,-,-,-,23.64,-,94.0,37.0,-
182,臺北市,2002/07/06,士林,1.1,0.76,17.9,-,34,-,35.18,7.67,27.51,-,-,-,28.86,-,-,49.0,-
183,臺北市,2002/07/05,松山,2.4,0.88,10.0,-,-,-,64.25,38.54,25.72,-,-,-,26.36,-,-,43.0,-
184,臺北市,2002/07/05,古亭,1.5,1.02,25.7,-,31,24,47.63,20.21,27.42,2.53,0.57,1.96,30.07,-,-,84.0,-
185,臺北市,2002/07/05,中山,3.4,1.12,19.5,-,48,-,54.16,21.51,32.66,2.715,0.49,2.23,30.99,-,-,80.0,-
186,臺北市,2002/07/05,大同,7.3,3.46,-,-,72,-,139.47,93.87,45.6,3.725,1.5,2.22,31.86,-,-,61.0,-
187,臺北市,2002/07/05,萬華,2.0,0.89,29.5,-,38,-,25.31,4.12,21.19,-,-,-,30.49,-,-,87.0,-
188,臺北市,2002/07/05,陽明,1.8,0.26,36.2,-,14,-,4.53,0.63,3.9,-,-,-,24.69,-,84.0,56.0,-
189,臺北市,2002/07/05,士林,1.9,0.9,19.4,-,34,-,41.94,16.66,25.28,-,-,-,29.82,-,-,44.0,-
190,臺北市,2002/07/04,松山,2.1,0.81,11.8,-,31,-,43.98,24.0,19.98,-,-,-,28.0,-,-,31.0,-
191,臺北市,2002/07/04,古亭,1.1,0.74,10.7,-,21,13,35.75,20.64,15.11,2.915,0.67,2.24,27.98,-,-,21.0,-
