序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
25,臺北市,2014/02/27,陽明,1,0.28,417.75,48.4,5,-,2.1,0.94,1.16,-,12.74,99
26,臺北市,2014/02/27,士林,-,-,-,-,-,19,-,-,-,-,-,-
27,臺北市,2014/02/27,士林,3.4,0.43,-,37.2,38,-,17.85,4.67,13.18,2.6,19.39,73.88
28,臺北市,2014/02/26,松山,-,-,-,-,-,36,-,-,-,-,-,-
29,臺北市,2014/02/26,松山,5.2,1.09,458.34,8.3,61,-,71.94,27,44.95,1.21,19.91,74.22
30,臺北市,2014/02/26,古亭,-,-,-,-,-,36,-,-,-,-,-,-
31,臺北市,2014/02/26,古亭,6.1,1.01,-,12,71,-,62.47,19.1,43.37,1.28,20.51,73.94
32,臺北市,2014/02/26,中山,-,-,-,-,-,39,-,-,-,-,-,-
33,臺北市,2014/02/26,中山,6.8,1.42,-,8.3,101,-,89.98,40.69,49.29,1.37,20.88,75.08
34,臺北市,2014/02/26,大同,-,-,-,-,-,35,-,-,-,-,-,-
35,臺北市,2014/02/26,大同,8.4,1.83,-,-,90,-,106.56,55.34,51.22,-,-,-
36,臺北市,2014/02/26,萬華,-,-,-,-,-,43,-,-,-,-,-,-
37,臺北市,2014/02/26,萬華,6.4,1.12,-,10.1,74,-,72.69,25.78,46.91,1.07,20.58,73.52
38,臺北市,2014/02/26,陽明,-,-,-,-,-,10,-,-,-,-,-,-
39,臺北市,2014/02/26,陽明,1.1,0.17,415.64,42.1,14,-,3.06,1.55,1.53,-,14.83,91.46
40,臺北市,2014/02/26,士林,-,-,-,-,-,34,-,-,-,-,-,-
41,臺北市,2014/02/26,士林,6,0.77,-,13.9,73,-,49.18,15.45,33.72,1.29,19.79,76.75
42,臺北市,2014/02/25,松山,-,-,-,-,-,37,-,-,-,-,-,-
43,臺北市,2014/02/25,松山,5.2,1.05,452.64,15.6,78,-,69.98,29.81,40.17,1.25,19.95,69.89
44,臺北市,2014/02/25,古亭,-,-,-,-,-,47,-,-,-,-,-,-
45,臺北市,2014/02/25,古亭,5.7,1.18,-,16.1,105,-,67.76,23.09,44.67,1.49,20.22,72.1
46,臺北市,2014/02/25,中山,-,-,-,-,-,47,-,-,-,-,-,-
47,臺北市,2014/02/25,中山,6.2,1.55,-,15.5,132,-,92.6,44,48.59,1.47,20.19,74.11
48,臺北市,2014/02/25,大同,-,-,-,-,-,46,-,-,-,-,-,-
49,臺北市,2014/02/25,大同,6.6,1.85,-,-,108,-,90.67,43.48,47.18,-,-,-
50,臺北市,2014/02/25,萬華,-,-,-,-,-,57,-,-,-,-,-,-
51,臺北市,2014/02/25,萬華,6.8,1.42,-,15.2,101,-,77.22,28.58,48.64,0.93,19.89,73.07
52,臺北市,2014/02/25,陽明,-,-,-,-,-,14,-,-,-,-,-,-
53,臺北市,2014/02/25,陽明,2.2,0.22,416.68,48.3,19,-,3.76,0.7,3.02,-,15.06,87.9
54,臺北市,2014/02/25,士林,-,-,-,-,-,46,-,-,-,-,-,-
55,臺北市,2014/02/25,士林,5,0.69,-,21.4,100,-,37.77,7.24,30.53,1.52,18.94,76.57
56,臺北市,2014/02/24,松山,-,-,-,-,-,19,-,-,-,-,-,-
57,臺北市,2014/02/24,松山,2.3,0.55,427.62,27.4,43,-,34.71,9.8,24.88,1.81,20.42,59.53
58,臺北市,2014/02/24,古亭,-,-,-,-,-,29,-,-,-,-,-,-
59,臺北市,2014/02/24,古亭,3.1,0.7,-,26.3,75,-,37.53,8.35,29.18,2.05,20.67,62.89
60,臺北市,2014/02/24,中山,-,-,-,-,-,27,-,-,-,-,-,-
61,臺北市,2014/02/24,中山,3.2,0.84,-,26.2,80,-,48.4,16.11,32.29,2.04,20.75,64.5
62,臺北市,2014/02/24,大同,-,-,-,-,-,24,-,-,-,-,-,-
63,臺北市,2014/02/24,大同,4.3,1.23,-,-,74,-,69.21,30,39.21,-,-,-
64,臺北市,2014/02/24,萬華,-,-,-,-,-,31,-,-,-,-,-,-
65,臺北市,2014/02/24,萬華,3.3,0.74,-,25.1,68,-,39.14,7.5,31.64,1.92,20.55,62.83
66,臺北市,2014/02/24,陽明,-,-,-,-,-,12,-,-,-,-,-,-
67,臺北市,2014/02/24,陽明,1.3,0.18,415.86,46.8,18,-,4.19,1.83,2.34,-,13.98,91.57
68,臺北市,2014/02/24,士林,-,-,-,-,-,29,-,-,-,-,-,-
69,臺北市,2014/02/24,士林,3.1,0.41,-,38.1,67,-,20.39,2.19,18.17,2.47,20.2,64.68
70,臺北市,2014/02/23,松山,-,-,-,-,-,11,-,-,-,-,-,-
71,臺北市,2014/02/23,松山,1.9,0.34,419.67,26.8,22,-,22.27,2.55,19.72,1.91,18.47,64.49
72,臺北市,2014/02/23,古亭,-,-,-,-,-,11,-,-,-,-,-,-
73,臺北市,2014/02/23,古亭,1.9,0.3,-,31,32,-,17.01,2.7,14.31,2.87,19.29,63.62
74,臺北市,2014/02/23,中山,-,-,-,-,-,11,-,-,-,-,-,-
75,臺北市,2014/02/23,中山,4.1,0.41,-,28.8,42,-,24.71,5.45,19.26,2.54,19.57,64.19
76,臺北市,2014/02/23,大同,-,-,-,-,-,7,-,-,-,-,-,-
77,臺北市,2014/02/23,大同,3.8,0.89,-,-,39,-,62.28,29.83,32.45,-,-,-
78,臺北市,2014/02/23,萬華,-,-,-,-,-,10,-,-,-,-,-,-
79,臺北市,2014/02/23,萬華,2.5,0.35,-,26.9,27,-,25.05,4.2,20.85,2.84,19.43,62.21
80,臺北市,2014/02/23,陽明,-,-,-,-,-,7,-,-,-,-,-,-
81,臺北市,2014/02/23,陽明,1.8,0.14,411.89,45.1,9,-,2.64,0.98,1.67,-,11.92,95.51
82,臺北市,2014/02/23,士林,-,-,-,-,-,8,-,-,-,-,-,-
83,臺北市,2014/02/23,士林,1.9,0.21,-,42.7,28,-,8.96,2.74,6.23,2.84,19.69,60.47
84,臺北市,2014/02/22,松山,-,-,-,-,-,8,-,-,-,-,-,-
85,臺北市,2014/02/22,松山,1.6,0.37,419.78,26.6,20,-,21.85,2.92,18.92,2.05,16.67,72.32
86,臺北市,2014/02/22,古亭,-,-,-,-,-,8,-,-,-,-,-,-
87,臺北市,2014/02/22,古亭,1.6,0.41,-,24.9,29,-,25.27,5.08,20.19,2.3,17.32,72.05
88,臺北市,2014/02/22,中山,-,-,-,-,-,10,-,-,-,-,-,-
89,臺北市,2014/02/22,中山,2.3,0.53,-,23.2,48,-,33.39,8.26,25.13,1.98,17.86,72.01
90,臺北市,2014/02/22,大同,-,-,-,-,-,5,-,-,-,-,-,-
91,臺北市,2014/02/22,大同,3.1,1.05,-,-,39,-,69.43,34.85,34.58,-,-,-
92,臺北市,2014/02/22,萬華,-,-,-,-,-,8,-,-,-,-,-,-
93,臺北市,2014/02/22,萬華,1.6,0.4,-,23.7,23,-,29.95,5.6,24.35,2.56,17.63,69.36
94,臺北市,2014/02/22,陽明,-,-,-,-,-,6,-,-,-,-,-,-
95,臺北市,2014/02/22,陽明,3,0.15,411.9,45.9,8,-,2.37,0.32,2.07,-,10.44,98.89
96,臺北市,2014/02/22,士林,-,-,-,-,-,9,-,-,-,-,-,-
97,臺北市,2014/02/22,士林,2.2,0.24,-,40.6,27,-,10.99,1.42,9.55,2.43,17.99,66.13
98,臺北市,2014/02/21,松山,-,-,-,-,-,20,-,-,-,-,-,-
99,臺北市,2014/02/21,松山,2.1,0.41,421.69,33,39,-,22.76,3.35,19.41,2.22,14.81,56.38
100,臺北市,2014/02/21,古亭,-,-,-,-,-,20,-,-,-,-,-,-
101,臺北市,2014/02/21,古亭,2.2,0.41,-,32.4,50,-,22.51,4.47,18.03,2.86,14.6,59.51
102,臺北市,2014/02/21,中山,-,-,-,-,-,25,-,-,-,-,-,-
103,臺北市,2014/02/21,中山,4.2,0.59,-,27.2,66,-,35.03,9.2,25.82,2.21,15.1,59.91
104,臺北市,2014/02/21,大同,-,-,-,-,-,19,-,-,-,-,-,-
105,臺北市,2014/02/21,大同,4.3,1.22,-,-,64,-,83.41,47.57,35.84,-,-,-
106,臺北市,2014/02/21,萬華,-,-,-,-,-,25,-,-,-,-,-,-
107,臺北市,2014/02/21,萬華,3,0.48,-,27.6,46,-,30.86,6.1,24.76,2.54,14.91,55.74
108,臺北市,2014/02/21,陽明,-,-,-,-,-,13,-,-,-,-,-,-
109,臺北市,2014/02/21,陽明,1.2,0.19,413.09,48.7,20,-,2.37,0.39,2,-,6.9,96.09
110,臺北市,2014/02/21,士林,-,-,-,-,-,23,-,-,-,-,-,-
111,臺北市,2014/02/21,士林,2.1,0.31,-,40.6,52,-,14.38,2.36,12.01,2.53,14.74,58.37
112,臺北市,2014/02/20,松山,-,-,-,-,-,28,-,-,-,-,-,-
113,臺北市,2014/02/20,松山,2.2,0.39,422.94,39.6,52,-,13.76,1.39,12.36,2.01,11.84,55.82
114,臺北市,2014/02/20,古亭,-,-,-,-,-,30,-,-,-,-,-,-
115,臺北市,2014/02/20,古亭,2.4,0.45,-,34,68,-,18.65,3.05,15.6,2.22,12.26,58.33
116,臺北市,2014/02/20,中山,-,-,-,-,-,28,-,-,-,-,-,-
117,臺北市,2014/02/20,中山,2.5,0.55,-,30.9,74,-,28.36,6.45,21.92,1.79,12.63,59.57
118,臺北市,2014/02/20,大同,-,-,-,-,-,24,-,-,-,-,-,-
119,臺北市,2014/02/20,大同,2.6,0.96,-,-,68,-,62.14,30.69,31.45,-,-,-
120,臺北市,2014/02/20,萬華,-,-,-,-,-,28,-,-,-,-,-,-
121,臺北市,2014/02/20,萬華,2.7,0.49,-,30.7,57,-,24.1,3.71,20.4,1.89,12.38,55.34
122,臺北市,2014/02/20,陽明,-,-,-,-,-,23,-,-,-,-,-,-
123,臺北市,2014/02/20,陽明,2.9,0.29,429.37,47.5,30,-,3.62,1.05,2.57,-,3.91,96.37
124,臺北市,2014/02/20,士林,-,-,-,-,-,30,-,-,-,-,-,-
125,臺北市,2014/02/20,士林,2.3,0.36,-,41.3,57,-,11.35,1.66,9.7,2.07,11.99,57.59
126,臺北市,2014/02/19,松山,-,-,-,-,-,9,-,-,-,-,-,-
127,臺北市,2014/02/19,松山,2.1,0.61,434.77,14.8,16,-,37.03,11.05,25.95,1,12.55,83.24
128,臺北市,2014/02/19,古亭,-,-,-,-,-,8,-,-,-,-,-,-
129,臺北市,2014/02/19,古亭,1.4,0.64,-,15.4,22,-,32.1,7.86,24.24,1.48,12.3,90.51
130,臺北市,2014/02/19,中山,-,-,-,-,-,10,-,-,-,-,-,-
131,臺北市,2014/02/19,中山,1.3,0.79,-,13.8,33,-,49.73,22.45,27.27,1.27,12.9,87.26
132,臺北市,2014/02/19,大同,-,-,-,-,-,5,-,-,-,-,-,-
133,臺北市,2014/02/19,大同,1.6,0.99,-,-,30,-,42.74,19.07,23.67,-,-,-
134,臺北市,2014/02/19,萬華,-,-,-,-,-,10,-,-,-,-,-,-
135,臺北市,2014/02/19,萬華,1.6,0.65,-,15.2,17,-,31.07,6.66,24.41,1.32,12.5,84.4
136,臺北市,2014/02/19,陽明,-,-,-,-,-,1,-,-,-,-,-,-
137,臺北市,2014/02/19,陽明,1.3,0.31,440.02,35.8,5,-,4.61,0.6,3.95,-,6.35,99
138,臺北市,2014/02/19,士林,-,-,-,-,-,8,-,-,-,-,-,-
139,臺北市,2014/02/19,士林,1.5,0.4,-,23.5,18,-,16.78,2.12,14.67,1.53,12.18,82.89
140,臺北市,2014/02/18,松山,-,-,-,-,-,19,-,-,-,-,-,-
141,臺北市,2014/02/18,松山,2.3,0.69,443.34,13.1,42,-,37.05,8.14,28.91,1.4,17.04,83.46
142,臺北市,2014/02/18,古亭,-,-,-,-,-,19,-,-,-,-,-,-
143,臺北市,2014/02/18,古亭,2.2,0.85,-,10.8,51,-,41.66,12.44,29.22,1.41,17.5,87.11
144,臺北市,2014/02/18,中山,-,-,-,-,-,23,-,-,-,-,-,-
145,臺北市,2014/02/18,中山,2.7,0.9,-,11.1,62,-,48.85,16.08,32.77,1.51,17.96,84.9
146,臺北市,2014/02/18,大同,-,-,-,-,-,19,-,-,-,-,-,-
147,臺北市,2014/02/18,大同,3.4,1.66,-,-,58,-,83.67,48.98,34.68,-,-,-
148,臺北市,2014/02/18,萬華,-,-,-,-,-,21,-,-,-,-,-,-
149,臺北市,2014/02/18,萬華,2.5,0.8,-,14.5,41,-,40.13,9.22,30.91,1.32,17.61,82.81
150,臺北市,2014/02/18,陽明,-,-,-,-,-,10,-,-,-,-,-,-
151,臺北市,2014/02/18,陽明,2.9,0.32,437.98,37.8,18,-,6.18,1.73,4.45,-,12.69,97.44
152,臺北市,2014/02/18,士林,-,-,-,-,-,24,-,-,-,-,-,-
153,臺北市,2014/02/18,士林,2.6,0.71,-,15.7,47,-,33.99,9.18,24.82,1.51,17.42,82.38
154,臺北市,2014/02/17,松山,-,-,-,-,-,32,-,-,-,-,-,-
155,臺北市,2014/02/17,松山,4.1,1.16,459.59,16.3,61,-,71.29,29.41,41.87,1.06,19.56,72.86
156,臺北市,2014/02/17,古亭,-,-,-,-,-,29,-,-,-,-,-,-
157,臺北市,2014/02/17,古亭,3.9,1.1,-,14.8,59,-,59.95,22.51,37.44,1.07,20.08,74.01
158,臺北市,2014/02/17,中山,-,-,-,-,-,31,-,-,-,-,-,-
159,臺北市,2014/02/17,中山,5.6,1.42,-,13.6,96,-,88.29,38.99,49.3,1.11,20.43,73.75
160,臺北市,2014/02/17,大同,-,-,-,-,-,27,-,-,-,-,-,-
161,臺北市,2014/02/17,大同,5.7,2.31,-,-,80,-,121.25,69.83,51.42,-,-,-
162,臺北市,2014/02/17,萬華,-,-,-,-,-,29,-,-,-,-,-,-
163,臺北市,2014/02/17,萬華,4.4,1.28,-,15,51,-,67.56,22.48,45.09,0.87,20.22,71.32
164,臺北市,2014/02/17,陽明,-,-,-,-,-,14,-,-,-,-,-,-
165,臺北市,2014/02/17,陽明,1.8,0.24,426.64,48.9,20,-,4.87,1.27,3.59,-,15.66,89.01
166,臺北市,2014/02/17,士林,-,-,-,-,-,31,-,-,-,-,-,-
167,臺北市,2014/02/17,士林,3.2,0.96,-,21.6,61,-,53.16,19.26,33.9,1.28,19.75,74.08
168,臺北市,2014/02/16,松山,-,-,-,-,-,11,-,-,-,-,-,-
169,臺北市,2014/02/16,松山,1.8,0.54,428.8,20.1,23,-,35.46,10.98,24.48,1.26,17.24,75.32
170,臺北市,2014/02/16,古亭,-,-,-,-,-,11,-,-,-,-,-,-
171,臺北市,2014/02/16,古亭,2.2,0.56,-,19.1,33,-,33.86,9.5,24.37,1.26,17.69,76.47
172,臺北市,2014/02/16,中山,-,-,-,-,-,12,-,-,-,-,-,-
173,臺北市,2014/02/16,中山,3.1,0.71,-,18.6,42,-,42.74,15.82,26.92,1.41,17.99,77.59
174,臺北市,2014/02/16,大同,-,-,-,-,-,8,-,-,-,-,-,-
175,臺北市,2014/02/16,大同,4.1,1.39,-,-,49,-,82.32,48.83,33.5,-,-,-
176,臺北市,2014/02/16,萬華,-,-,-,-,-,12,-,-,-,-,-,-
177,臺北市,2014/02/16,萬華,2.1,0.56,-,18.6,25,-,36.64,10.3,26.34,1.6,17.8,74.53
178,臺北市,2014/02/16,陽明,-,-,-,-,-,5,-,-,-,-,-,-
179,臺北市,2014/02/16,陽明,0.6,0.17,418.26,40.9,7,-,2.88,0.84,2.02,-,11.7,97.76
180,臺北市,2014/02/16,士林,-,-,-,-,-,14,-,-,-,-,-,-
181,臺北市,2014/02/16,士林,1.2,0.32,-,31.3,33,-,15.95,2.39,13.55,1.64,17.88,72.45
182,臺北市,2014/02/15,松山,-,-,-,-,-,15,-,-,-,-,-,-
183,臺北市,2014/02/15,松山,1.3,0.5,427.34,21.3,38,-,34.53,8.07,26.44,1.63,13.57,75.15
184,臺北市,2014/02/15,古亭,-,-,-,-,-,14,-,-,-,-,-,-
185,臺北市,2014/02/15,古亭,1.8,0.42,-,26.7,38,-,22.98,4.66,18.32,2.44,13.77,78.23
186,臺北市,2014/02/15,中山,-,-,-,-,-,17,-,-,-,-,-,-
187,臺北市,2014/02/15,中山,2,0.57,-,22.7,66,-,33.56,7.65,25.91,2.24,14.47,76.23
188,臺北市,2014/02/15,大同,-,-,-,-,-,11,-,-,-,-,-,-
189,臺北市,2014/02/15,大同,3.5,1.49,-,-,54,-,98.55,61.39,37.16,-,-,-
190,臺北市,2014/02/15,萬華,-,-,-,-,-,15,-,-,-,-,-,-
191,臺北市,2014/02/15,萬華,1.9,0.53,-,20.5,35,-,35.72,8.21,27.51,2.55,14.23,72.75
192,臺北市,2014/02/15,陽明,-,-,-,-,-,8,-,-,-,-,-,-
193,臺北市,2014/02/15,陽明,1.2,0.21,418.22,48.1,10,-,1.87,0.8,1.07,-,7.38,98.99
194,臺北市,2014/02/15,士林,-,-,-,-,-,11,-,-,-,-,-,-
195,臺北市,2014/02/15,士林,1.6,0.2,-,38.1,33,-,12.95,1.7,11.25,2.41,14.62,68.48
196,臺北市,2014/02/14,松山,-,-,-,-,-,14,-,-,-,-,-,-
197,臺北市,2014/02/14,松山,1.5,0.63,437.33,18.8,23,-,39.89,11.24,28.65,1.54,12.21,85.73
198,臺北市,2014/02/14,古亭,-,-,-,-,-,16,-,-,-,-,-,-
199,臺北市,2014/02/14,古亭,1.8,0.74,-,14.6,35,-,44.93,14.48,30.46,1.43,11.97,97.17
200,臺北市,2014/02/14,中山,-,-,-,-,-,16,-,-,-,-,-,-
201,臺北市,2014/02/14,中山,1.7,0.86,-,14.8,50,-,52.11,19.62,32.49,1.23,12.87,87.71
202,臺北市,2014/02/14,大同,-,-,-,-,-,12,-,-,-,-,-,-
203,臺北市,2014/02/14,大同,2.7,1.57,-,-,44,-,85.49,52.16,33.34,-,-,-
204,臺北市,2014/02/14,萬華,-,-,-,-,-,16,-,-,-,-,-,-
205,臺北市,2014/02/14,萬華,2.1,0.74,-,15.1,28,-,41.87,10.79,31.08,1.28,12.39,85.59
206,臺北市,2014/02/14,陽明,-,-,-,-,-,3,-,-,-,-,-,-
207,臺北市,2014/02/14,陽明,0.9,0.22,418.55,43.7,5,-,3.71,1.5,2.21,-,6.48,99
208,臺北市,2014/02/14,士林,-,-,-,-,-,12,-,-,-,-,-,-
209,臺北市,2014/02/14,士林,1.8,0.39,-,27.2,23,-,20.8,3.76,17.04,1.63,12.39,81.52
210,臺北市,2014/02/13,松山,-,-,-,-,-,9,-,-,-,-,-,-
211,臺北市,2014/02/13,松山,1.7,0.95,449.38,13.6,13,-,65.31,31.86,33.44,1.43,13.6,87.87
212,臺北市,2014/02/13,古亭,-,-,-,-,-,8,-,-,-,-,-,-
213,臺北市,2014/02/13,古亭,1.7,0.89,-,9.6,21,-,51.72,19.05,32.66,1.32,13.72,93.8
214,臺北市,2014/02/13,中山,-,-,-,-,-,12,-,-,-,-,-,-
215,臺北市,2014/02/13,中山,4.2,1.31,-,7.8,52,-,84.46,45.67,38.79,1.09,14.47,90.7
216,臺北市,2014/02/13,大同,-,-,-,-,-,10,-,-,-,-,-,-
217,臺北市,2014/02/13,大同,4.6,2.67,-,-,42,-,147.55,104.15,43.4,-,-,-
218,臺北市,2014/02/13,萬華,-,-,-,-,-,10,-,-,-,-,-,-
219,臺北市,2014/02/13,萬華,1.9,1.1,-,8.3,19,-,65.64,28.37,37.27,0.99,13.96,88.77
220,臺北市,2014/02/13,陽明,-,-,-,-,-,1,-,-,-,-,-,-
221,臺北市,2014/02/13,陽明,1.3,0.18,416.74,46.7,5,-,1.72,0.71,1,-,9.05,99
222,臺北市,2014/02/13,士林,-,-,-,-,-,8,-,-,-,-,-,-
223,臺北市,2014/02/13,士林,1.8,0.73,-,17.7,15,-,47.67,22.05,25.62,1.43,13.9,85.11
224,臺北市,2014/02/12,松山,-,-,-,-,-,11,-,-,-,-,-,-
225,臺北市,2014/02/12,松山,2.4,1.2,464.79,4.9,19,-,95.98,61.24,34.74,0.89,11.32,89.84
226,臺北市,2014/02/12,古亭,-,-,-,-,-,11,-,-,-,-,-,-
227,臺北市,2014/02/12,古亭,2.8,1.14,-,5.3,27,-,78.63,48.2,30.43,0.77,11.35,99.52
228,臺北市,2014/02/12,中山,-,-,-,-,-,20,-,-,-,-,-,-
229,臺北市,2014/02/12,中山,4,1.64,-,4.8,49,-,126.63,87.15,39.47,0.91,12.02,95.25
230,臺北市,2014/02/12,大同,-,-,-,-,-,18,-,-,-,-,-,-
231,臺北市,2014/02/12,大同,5,2.5,-,-,48,-,171.51,129.24,42.26,-,-,-
232,臺北市,2014/02/12,萬華,-,-,-,-,-,18,-,-,-,-,-,-
233,臺北市,2014/02/12,萬華,3.2,1.55,-,2.8,27,-,105.51,66.63,38.89,0.82,11.69,91.53
234,臺北市,2014/02/12,陽明,-,-,-,-,-,3,-,-,-,-,-,-
235,臺北市,2014/02/12,陽明,1.2,0.2,419.39,41.7,5,-,2.45,0.7,1.71,-,7.98,99
236,臺北市,2014/02/12,士林,-,-,-,-,-,17,-,-,-,-,-,-
237,臺北市,2014/02/12,士林,2.9,1.16,-,2,30,-,81.62,44.66,36.95,0.87,11.28,89.16
238,臺北市,2014/02/11,松山,-,-,-,-,-,14,-,-,-,-,-,-
239,臺北市,2014/02/11,松山,1.8,0.54,433.86,16,24,-,36.37,9.95,26.41,1.08,8.8,80.74
240,臺北市,2014/02/11,古亭,-,-,-,-,-,18,-,-,-,-,-,-
241,臺北市,2014/02/11,古亭,1.7,0.63,-,14.2,40,-,37.89,13.04,24.86,1.16,8.62,89.31
242,臺北市,2014/02/11,中山,-,-,-,-,-,20,-,-,-,-,-,-
243,臺北市,2014/02/11,中山,2.2,0.72,-,15.4,50,-,44.93,17.85,27.08,1.32,9.45,83.54
244,臺北市,2014/02/11,大同,-,-,-,-,-,17,-,-,-,-,-,-
245,臺北市,2014/02/11,大同,3.8,1.76,-,-,52,-,101.46,73.49,27.97,-,-,-
246,臺北市,2014/02/11,萬華,-,-,-,-,-,24,-,-,-,-,-,-
247,臺北市,2014/02/11,萬華,1.9,0.68,-,14.4,35,-,38.38,11.74,26.65,1.21,9.08,81.03
248,臺北市,2014/02/11,陽明,-,-,-,-,-,4,-,-,-,-,-,-
249,臺北市,2014/02/11,陽明,1.2,0.25,421.01,38.5,7,-,4.01,1.66,2.35,-,2.79,99
250,臺北市,2014/02/11,士林,-,-,-,-,-,18,-,-,-,-,-,-
251,臺北市,2014/02/11,士林,1.7,0.49,-,18.7,34,-,26.74,6.64,20.1,1.34,8.96,78.09
252,臺北市,2014/02/10,松山,-,-,-,-,-,7,-,-,-,-,-,-
253,臺北市,2014/02/10,松山,2.6,0.39,424.13,27.2,11,-,18.77,3.09,15.68,1.81,10.08,76.11
254,臺北市,2014/02/10,古亭,-,-,-,-,-,6,-,-,-,-,-,-
255,臺北市,2014/02/10,古亭,1.8,0.54,-,19.9,21,-,27.02,7.52,19.49,1.58,10.28,83.77
256,臺北市,2014/02/10,中山,-,-,-,-,-,8,-,-,-,-,-,-
257,臺北市,2014/02/10,中山,0.8,0.5,-,25,30,-,23.9,7.3,16.6,1.59,11.06,75.89
258,臺北市,2014/02/10,大同,-,-,-,-,-,6,-,-,-,-,-,-
259,臺北市,2014/02/10,大同,1.8,1.14,-,-,34,-,57.86,33.19,24.67,-,-,-
260,臺北市,2014/02/10,萬華,-,-,-,-,-,10,-,-,-,-,-,-
261,臺北市,2014/02/10,萬華,1.8,0.57,-,19.6,19,-,27.38,5.65,21.72,1.47,10.61,75.91
262,臺北市,2014/02/10,陽明,-,-,-,-,-,2,-,-,-,-,-,-
263,臺北市,2014/02/10,陽明,0.5,0.27,417.95,38,5,-,3.3,1.29,2,-,3.4,99
264,臺北市,2014/02/10,士林,-,-,-,-,-,7,-,-,-,-,-,-
265,臺北市,2014/02/10,士林,0.5,0.33,-,30.7,19,-,9.84,1.65,8.19,1.96,10.34,73.68
266,臺北市,2014/02/09,松山,-,-,-,-,-,7,-,-,-,-,-,-
267,臺北市,2014/02/09,松山,0.9,0.38,422.05,31.2,11,-,13.97,1.48,12.49,2.16,13.24,86.79
268,臺北市,2014/02/09,古亭,-,-,-,-,-,6,-,-,-,-,-,-
269,臺北市,2014/02/09,古亭,1.3,0.44,-,24.7,21,-,18.7,3.17,15.54,2.36,13.36,97.81
270,臺北市,2014/02/09,中山,-,-,-,-,-,7,-,-,-,-,-,-
271,臺北市,2014/02/09,中山,2,0.51,-,22.3,30,-,27.28,6.87,20.4,1.71,14.02,89.73
272,臺北市,2014/02/09,大同,-,-,-,-,-,3,-,-,-,-,-,-
