序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
17,臺北市,2004/12/29,中山,-,1.05,-,-,-,57,24.0,-,-,-,3.162,0.578,2.59,16.05,-,61.1,54.0,-
18,臺北市,2004/12/29,大同,4.6,1.06,-,9.1,16,41,-,66.7,33.66,33.04,-,-,-,14.89,-,-,41.0,-
19,臺北市,2004/12/29,萬華,3.0,0.74,-,18.4,-,45,22.0,30.37,6.56,23.81,-,-,-,16.12,-,66.8,45.0,-
20,臺北市,2004/12/29,陽明,2.6,0.36,402.14,37.0,-,25,-,3.09,0.59,2.47,-,-,-,6.86,-,97.0,38.0,-
21,臺北市,2004/12/29,士林,6.8,0.39,-,23.3,-,36,-,17.48,8.19,9.29,-,-,-,15.06,-,64.75,36.0,-
22,臺北市,2004/12/28,松山,2.2,0.62,398.78,14.2,-,18,-,34.43,9.87,24.56,-,-,-,16.17,-,81.77,23.0,-
23,臺北市,2004/12/28,古亭,11.6,0.73,-,16.7,23,20,-,38.06,8.32,29.74,-,-,-,15.03,-,86.62,24.0,-
24,臺北市,2004/12/28,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.0,-
25,臺北市,2004/12/28,大同,2.1,0.88,-,9.0,12,21,-,50.71,22.69,28.02,-,-,-,15.28,-,-,21.0,-
26,臺北市,2004/12/28,萬華,1.7,0.67,-,16.6,-,18,10.0,24.65,4.78,19.87,-,-,-,16.48,-,84.24,22.0,-
27,臺北市,2004/12/28,陽明,1.1,0.33,400.71,36.7,-,9,-,2.67,0.56,2.08,-,-,-,8.96,-,98.0,35.0,-
28,臺北市,2004/12/28,士林,3.5,0.46,-,13.2,-,15,-,23.59,10.39,13.2,-,-,-,15.41,-,81.29,17.0,-
29,臺北市,2004/12/27,松山,4.3,0.77,397.65,17.4,-,21,-,32.44,8.73,23.72,-,-,-,18.79,-,80.3,24.0,-
30,臺北市,2004/12/27,古亭,8.4,0.94,-,13.8,18,27,-,44.81,12.29,32.51,-,-,-,18.07,-,83.48,27.0,-
31,臺北市,2004/12/27,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.0,-
32,臺北市,2004/12/27,大同,4.0,1.27,-,8.4,13,27,-,71.08,36.82,34.26,-,-,-,18.55,-,-,27.0,-
33,臺北市,2004/12/27,萬華,3.7,1.07,-,9.6,-,31,15.0,39.41,9.14,30.27,-,-,-,19.51,-,81.9,31.0,-
34,臺北市,2004/12/27,陽明,1.4,0.44,400.85,40.0,-,8,-,1.66,0.25,1.43,-,-,-,11.85,-,98.0,37.0,-
35,臺北市,2004/12/27,士林,3.6,0.63,-,14.3,-,22,-,30.98,14.98,16.01,-,-,-,18.69,-,78.15,26.0,-
36,臺北市,2004/12/26,松山,8.9,0.65,397.86,13.3,-,28,-,35.58,8.45,27.13,-,-,-,18.94,-,82.99,28.0,-
37,臺北市,2004/12/26,古亭,10.1,0.71,-,16.8,23,30,-,35.73,6.88,28.84,-,-,-,18.27,-,85.62,30.0,-
38,臺北市,2004/12/26,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.0,-
39,臺北市,2004/12/26,大同,5.0,0.94,-,9.5,-,27,-,58.52,26.01,32.51,2.973,0.377,2.6,18.55,-,-,27.0,-
40,臺北市,2004/12/26,萬華,5.7,0.71,-,14.5,-,27,15.0,28.05,4.61,23.43,-,-,-,19.88,-,82.69,27.0,-
41,臺北市,2004/12/26,陽明,0.8,0.35,396.34,42.7,-,10,-,1.51,0.31,1.16,-,-,-,12.54,-,97.0,37.0,-
42,臺北市,2004/12/26,士林,3.4,0.42,-,19.9,-,19,-,18.8,9.22,9.59,-,-,-,18.78,-,80.85,25.0,-
43,臺北市,2004/12/25,松山,4.3,0.65,395.56,15.0,-,29,-,31.95,6.68,25.27,-,-,-,18.25,-,82.46,29.0,-
44,臺北市,2004/12/25,古亭,7.2,0.71,-,16.7,23,31,-,36.58,7.97,28.62,-,-,-,17.65,-,84.31,31.0,-
45,臺北市,2004/12/25,大同,3.1,1.04,-,9.6,-,27,-,65.5,32.23,33.27,3.078,0.431,2.65,18.17,-,-,27.0,-
46,臺北市,2004/12/25,萬華,2.7,0.7,-,15.3,-,32,15.0,26.34,4.4,21.95,-,-,-,19.34,-,80.69,32.0,-
47,臺北市,2004/12/25,陽明,1.1,0.34,396.59,41.3,-,8,-,1.44,0.27,1.08,-,-,-,11.57,-,98.0,36.0,-
48,臺北市,2004/12/25,士林,2.0,0.39,-,24.5,-,25,-,15.77,8.38,7.39,-,-,-,18.59,-,76.31,27.0,-
49,臺北市,2004/12/24,松山,4.1,0.64,395.27,15.2,-,33,-,-,-,-,-,-,-,19.03,-,78.92,33.0,-
50,臺北市,2004/12/24,古亭,7.5,0.67,-,18.4,25,35,-,40.77,10.12,30.65,-,-,-,18.55,-,79.49,35.0,-
51,臺北市,2004/12/24,中山,-,0.76,-,18.2,-,29,13.0,37.31,12.45,24.86,2.992,0.5,2.49,19.21,-,73.05,29.0,-
52,臺北市,2004/12/24,大同,2.8,1.11,-,11.7,-,38,-,67.07,33.81,33.26,3.114,0.516,2.6,19.31,-,-,38.0,-
53,臺北市,2004/12/24,萬華,2.0,0.67,-,18.4,-,35,12.0,27.9,4.76,23.13,-,-,-,20.19,-,76.01,35.0,-
54,臺北市,2004/12/24,陽明,0.5,0.25,394.64,41.8,-,7,-,1.51,0.27,1.16,-,-,-,11.65,-,94.0,36.0,-
55,臺北市,2004/12/24,士林,2.3,0.33,-,27.5,-,20,-,14.77,6.27,8.49,-,-,-,19.54,-,71.33,30.0,-
56,臺北市,2004/12/23,松山,3.8,0.8,408.78,15.8,-,45,-,51.44,25.31,26.13,-,-,-,19.94,-,74.25,45.0,-
57,臺北市,2004/12/23,古亭,7.6,0.82,-,10.8,18,45,18.0,44.27,14.37,29.9,-,-,-,18.89,-,76.7,45.0,-
58,臺北市,2004/12/23,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.0,-
59,臺北市,2004/12/23,大同,4.0,1.22,-,9.2,-,45,-,97.32,56.37,40.94,3.443,0.652,2.79,20.07,-,-,45.0,-
60,臺北市,2004/12/23,萬華,2.0,0.87,-,15.0,-,48,22.0,39.17,10.2,28.97,-,-,-,20.77,-,72.39,48.0,-
61,臺北市,2004/12/23,陽明,1.0,0.27,395.01,43.1,-,17,-,3.0,0.49,2.49,-,-,-,12.74,-,82.0,41.0,-
62,臺北市,2004/12/23,士林,4.4,0.53,-,17.8,-,39,-,33.97,15.14,18.84,-,-,-,19.89,-,70.42,39.0,-
63,臺北市,2004/12/22,松山,8.0,0.81,400.04,20.5,-,44,-,44.82,14.7,30.12,-,-,-,21.69,-,67.23,51.0,-
64,臺北市,2004/12/22,古亭,10.2,1.02,-,22.5,39,42,24.0,62.06,24.43,37.63,-,-,-,21.08,-,68.14,50.0,-
65,臺北市,2004/12/22,中山,-,1.06,-,17.9,-,44,25.0,62.97,25.98,36.99,3.211,0.601,2.61,21.07,-,66.48,44.0,-
66,臺北市,2004/12/22,大同,8.9,1.19,-,15.3,-,45,-,97.67,49.41,48.27,3.254,0.612,2.64,21.95,-,-,45.0,-
67,臺北市,2004/12/22,萬華,5.0,0.82,-,24.7,-,47,24.0,39.12,7.68,31.45,-,-,-,22.66,-,64.88,60.0,-
68,臺北市,2004/12/22,陽明,2.0,0.29,394.28,49.6,-,21,-,4.51,0.41,4.11,-,-,-,15.05,-,76.0,69.0,-
69,臺北市,2004/12/22,士林,9.3,0.6,-,29.1,-,40,-,33.0,13.3,19.69,-,-,-,21.22,-,66.89,70.0,-
70,臺北市,2004/12/21,松山,10.3,0.73,399.55,14.2,-,63,-,43.34,13.12,30.23,-,-,-,19.72,-,74.52,56.0,-
71,臺北市,2004/12/21,古亭,-,0.77,-,20.7,28,60,29.0,41.5,10.91,30.59,-,-,-,19.3,-,74.73,55.0,-
72,臺北市,2004/12/21,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.0,-
73,臺北市,2004/12/21,大同,10.7,1.14,-,12.4,-,62,-,70.72,34.94,35.78,3.121,0.516,2.61,19.91,-,-,56.0,-
74,臺北市,2004/12/21,萬華,4.5,0.76,-,18.3,-,66,33.0,28.2,5.65,22.57,-,-,-,20.83,-,72.21,58.0,-
75,臺北市,2004/12/21,陽明,0.7,0.29,393.73,45.8,-,20,-,1.05,0.32,0.64,-,-,-,11.96,-,97.0,40.0,-
76,臺北市,2004/12/21,士林,6.0,0.32,-,29.6,-,49,-,15.19,8.73,6.47,-,-,-,19.86,-,70.58,49.0,-
77,臺北市,2004/12/20,松山,5.9,0.82,397.07,26.7,-,85,-,26.67,3.42,23.25,-,-,-,20.06,-,73.97,68.0,-
78,臺北市,2004/12/20,古亭,-,0.95,-,21.6,30,84,55.0,36.7,5.1,31.59,-,-,-,19.36,-,76.47,67.0,-
79,臺北市,2004/12/20,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.0,-
80,臺北市,2004/12/20,大同,4.8,1.17,-,17.0,-,77,-,52.09,19.13,32.96,3.094,0.436,2.66,19.72,-,-,64.0,-
81,臺北市,2004/12/20,萬華,4.4,0.85,-,20.9,-,89,52.0,28.05,3.22,24.83,-,-,-,21.02,-,72.74,70.0,-
82,臺北市,2004/12/20,陽明,1.6,0.55,400.6,50.2,-,44,-,1.75,0.41,1.32,-,-,-,11.94,-,95.0,46.0,-
83,臺北市,2004/12/20,士林,4.7,0.59,-,28.2,-,70,-,21.11,8.48,12.63,-,-,-,19.81,-,71.82,60.0,-
84,臺北市,2004/12/19,松山,8.0,0.59,396.41,16.7,-,36,-,37.18,8.59,28.59,-,-,-,20.74,-,82.04,36.0,-
85,臺北市,2004/12/19,古亭,-,0.65,-,18.1,24,37,23.0,37.12,6.57,30.55,-,-,-,20.3,-,82.44,37.0,-
86,臺北市,2004/12/19,大同,6.8,0.99,-,10.1,-,40,-,75.2,36.11,39.08,2.995,0.447,2.55,20.68,-,-,40.0,-
87,臺北市,2004/12/19,萬華,5.8,0.72,-,16.7,-,42,23.0,32.97,5.88,27.08,-,-,-,21.91,-,79.81,42.0,-
88,臺北市,2004/12/19,陽明,-,0.24,391.84,49.2,-,13,-,1.93,0.72,1.15,-,-,-,14.05,-,93.0,45.0,-
89,臺北市,2004/12/19,士林,5.0,0.39,-,24.5,-,36,-,19.52,7.36,12.16,-,-,-,21.17,-,77.21,36.0,-
90,臺北市,2004/12/18,松山,5.9,0.53,392.11,17.5,-,37,-,34.48,9.23,25.25,-,-,-,22.03,-,74.61,37.0,-
91,臺北市,2004/12/18,古亭,-,0.64,-,13.7,24,41,17.0,37.96,12.74,25.21,-,-,-,20.98,-,74.33,41.0,-
92,臺北市,2004/12/18,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.0,-
93,臺北市,2004/12/18,大同,7.3,1.03,-,10.0,-,36,-,73.29,40.26,33.03,3.077,0.515,2.56,21.94,-,-,36.0,-
94,臺北市,2004/12/18,萬華,3.9,0.59,-,13.8,-,39,16.0,27.38,6.29,21.09,-,-,-,22.52,-,72.61,39.0,-
95,臺北市,2004/12/18,陽明,2.2,0.16,391.03,42.1,-,14,-,1.24,0.42,0.73,-,-,-,14.33,-,89.0,37.0,-
96,臺北市,2004/12/18,士林,7.2,0.45,-,19.3,-,40,-,36.02,23.31,12.71,-,-,-,21.48,-,73.38,40.0,-
97,臺北市,2004/12/17,松山,8.9,0.69,399.47,14.2,-,45,-,-,-,-,-,-,-,22.15,-,74.71,45.0,-
98,臺北市,2004/12/17,古亭,4.9,0.83,-,13.5,-,41,-,61.83,25.08,36.75,-,-,-,21.8,-,74.93,41.0,-
99,臺北市,2004/12/17,中山,8.7,0.93,-,8.3,-,41,21.0,61.12,27.35,33.77,3.114,0.574,2.54,22.28,-,70.86,41.0,-
100,臺北市,2004/12/17,大同,8.7,1.05,-,9.9,-,38,-,74.56,37.35,37.2,3.033,0.545,2.49,22.81,-,-,38.0,-
101,臺北市,2004/12/17,萬華,6.6,0.65,-,13.7,-,47,18.0,44.31,13.85,30.45,-,-,-,23.21,-,72.79,47.0,-
102,臺北市,2004/12/17,陽明,3.4,0.15,391.13,42.5,-,17,-,1.62,0.46,1.11,-,-,-,15.08,-,89.0,38.0,-
103,臺北市,2004/12/17,士林,6.4,0.35,-,25.5,-,35,-,28.96,15.38,13.58,-,-,-,22.74,-,67.76,35.0,-
104,臺北市,2004/12/16,松山,6.3,0.41,392.6,19.7,-,44,-,-,-,-,-,-,-,21.94,-,69.5,44.0,-
105,臺北市,2004/12/16,古亭,4.5,0.52,-,24.6,-,42,-,39.03,9.48,29.54,2.084,0.487,1.6,21.43,-,69.54,42.0,-
106,臺北市,2004/12/16,中山,2.9,1.16,-,18.6,-,36,16.0,36.94,9.68,27.27,2.927,0.448,2.48,21.55,-,68.0,36.0,-
107,臺北市,2004/12/16,大同,4.0,0.81,-,18.5,-,37,-,51.5,21.59,29.92,2.888,0.456,2.43,21.81,-,-,37.0,-
108,臺北市,2004/12/16,萬華,4.9,0.64,-,21.4,-,43,13.0,26.5,3.44,23.05,-,-,-,22.86,-,68.58,43.0,-
109,臺北市,2004/12/16,陽明,2.2,0.16,391.5,46.2,-,11,-,1.37,0.43,0.83,-,-,-,13.4,-,91.0,40.0,-
110,臺北市,2004/12/16,士林,-,0.24,-,35.2,-,34,-,19.05,11.77,7.28,-,-,-,21.74,-,66.45,35.0,-
111,臺北市,2004/12/15,松山,5.1,0.47,395.75,20.1,-,44,-,-,-,-,-,-,-,21.93,-,64.7,44.0,-
112,臺北市,2004/12/15,古亭,4.1,0.7,-,23.7,31,46,-,45.71,16.31,29.41,2.23,0.517,1.71,21.52,-,65.68,46.0,-
113,臺北市,2004/12/15,中山,3.6,1.71,-,16.5,-,46,18.0,44.47,12.84,31.63,3.03,0.491,2.54,21.81,-,61.94,46.0,-
114,臺北市,2004/12/15,大同,4.3,0.92,-,16.4,-,40,-,63.75,27.8,35.95,3.034,0.49,2.54,22.13,-,-,40.0,-
115,臺北市,2004/12/15,萬華,4.0,0.87,-,21.5,-,46,15.0,33.19,6.67,26.53,-,-,-,23.02,-,63.6,46.0,-
116,臺北市,2004/12/15,陽明,3.6,0.15,392.24,46.4,-,22,-,2.9,0.58,2.31,-,-,-,13.95,-,88.0,42.0,-
117,臺北市,2004/12/15,士林,-,0.25,-,34.4,-,28,-,14.24,3.12,11.11,-,-,-,22.1,-,61.89,34.0,-
118,臺北市,2004/12/14,松山,5.0,0.61,394.58,18.2,-,66,-,41.65,10.8,30.86,-,-,-,21.39,-,61.18,58.0,-
119,臺北市,2004/12/14,古亭,1.8,0.5,-,32.2,-,56,-,26.2,6.73,19.47,-,-,-,21.1,-,61.03,53.0,-
120,臺北市,2004/12/14,中山,3.7,0.74,-,19.3,-,55,25.0,44.41,12.73,31.67,3.021,0.519,2.5,20.98,-,59.91,52.0,-
121,臺北市,2004/12/14,大同,4.7,1.01,-,15.5,-,57,-,66.65,29.94,36.72,3.13,0.532,2.6,21.31,-,-,54.0,-
122,臺北市,2004/12/14,萬華,1.4,0.56,-,27.4,-,54,20.0,25.74,4.18,21.56,-,-,-,22.56,-,59.07,52.0,-
123,臺北市,2004/12/14,陽明,5.1,0.2,394.38,45.8,-,37,-,4.27,0.46,3.8,-,-,-,12.95,-,87.0,42.0,-
124,臺北市,2004/12/14,士林,5.8,0.26,-,34.0,-,44,-,15.32,3.26,12.05,-,-,-,21.41,-,60.15,44.0,-
125,臺北市,2004/12/13,松山,4.2,0.48,391.2,30.2,-,71,-,28.55,5.74,22.79,-,-,-,20.3,-,57.51,60.0,-
126,臺北市,2004/12/13,古亭,3.5,0.53,-,31.4,-,76,-,31.03,8.17,22.85,-,-,-,19.48,-,60.23,63.0,-
127,臺北市,2004/12/13,中山,4.0,0.8,-,23.8,-,69,32.0,42.34,13.69,28.65,2.982,0.488,2.49,19.61,-,57.74,60.0,-
128,臺北市,2004/12/13,大同,4.4,0.95,-,21.8,-,67,-,57.65,25.08,32.57,2.997,0.462,2.54,19.79,-,-,58.0,-
129,臺北市,2004/12/13,萬華,2.8,0.6,-,31.1,-,72,28.0,26.67,4.23,22.45,-,-,-,21.01,-,57.72,61.0,-
130,臺北市,2004/12/13,陽明,2.4,0.23,393.96,50.1,-,41,-,1.53,0.33,1.08,-,-,-,11.37,-,87.0,48.0,-
131,臺北市,2004/12/13,士林,3.4,0.29,-,38.2,-,59,-,15.36,5.49,9.87,-,-,-,19.74,-,58.14,54.0,-
132,臺北市,2004/12/12,松山,3.4,0.62,397.23,31.3,-,61,-,24.88,5.6,19.27,-,-,-,20.61,-,68.1,56.0,-
133,臺北市,2004/12/12,古亭,2.6,0.6,-,29.7,-,54,-,29.04,5.55,23.49,-,-,-,19.62,-,70.55,52.0,-
134,臺北市,2004/12/12,中山,2.6,0.67,-,28.8,-,51,26.0,31.2,7.04,24.16,2.971,0.457,2.51,20.11,-,67.56,50.0,-
135,臺北市,2004/12/12,大同,3.0,0.65,-,27.1,-,49,-,37.84,12.4,25.44,3.095,0.31,2.79,20.19,-,-,49.0,-
136,臺北市,2004/12/12,萬華,1.9,0.55,-,32.1,-,58,27.0,18.26,1.51,16.75,-,-,-,21.28,-,68.78,54.0,-
137,臺北市,2004/12/12,陽明,1.8,0.27,395.49,50.9,-,25,-,2.37,0.52,1.81,-,-,-,11.81,-,92.0,53.0,-
138,臺北市,2004/12/12,士林,2.9,0.43,-,36.0,-,47,-,20.14,7.04,13.1,-,-,-,19.94,-,69.81,49.0,-
139,臺北市,2004/12/11,松山,6.6,0.56,395.73,19.3,-,46,-,38.19,11.33,26.87,-,-,-,20.93,-,70.11,46.0,-
140,臺北市,2004/12/11,古亭,2.4,0.61,-,23.4,-,42,-,38.23,13.53,24.7,-,-,-,20.57,-,69.72,42.0,-
141,臺北市,2004/12/11,中山,4.7,0.79,-,17.8,-,41,15.0,46.78,15.96,30.82,3.0,0.503,2.5,20.88,-,66.25,41.0,-
142,臺北市,2004/12/11,大同,3.7,0.87,-,13.5,-,38,-,59.47,24.43,35.03,3.125,0.428,2.7,21.28,-,-,38.0,-
143,臺北市,2004/12/11,萬華,2.3,0.66,-,20.8,-,50,16.0,28.84,5.37,23.46,-,-,-,22.05,-,67.19,50.0,-
144,臺北市,2004/12/11,陽明,0.9,0.17,392.32,47.7,-,19,-,2.24,0.66,1.57,-,-,-,13.32,-,87.0,44.0,-
145,臺北市,2004/12/11,士林,4.7,0.39,-,29.0,-,34,-,19.82,5.02,14.8,-,-,-,20.95,-,67.52,39.0,-
146,臺北市,2004/12/10,松山,4.2,0.47,391.53,27.4,-,59,-,28.26,4.9,23.36,-,-,-,20.64,-,67.46,54.0,-
147,臺北市,2004/12/10,古亭,2.6,0.61,-,26.0,-,59,-,38.24,11.05,27.19,-,-,-,20.05,-,69.42,54.0,-
148,臺北市,2004/12/10,中山,2.2,0.78,-,22.5,-,52,18.0,43.94,13.38,30.56,2.966,0.495,2.47,20.36,-,65.24,51.0,-
149,臺北市,2004/12/10,大同,2.4,0.84,-,21.2,-,51,-,49.28,18.53,30.75,3.055,0.411,2.64,20.66,-,-,50.0,-
150,臺北市,2004/12/10,萬華,2.4,0.59,-,28.4,-,59,19.0,24.83,3.9,20.94,-,-,-,21.52,-,66.78,54.0,-
151,臺北市,2004/12/10,陽明,0.6,0.19,393.01,50.6,-,24,-,1.6,0.5,1.09,-,-,-,12.17,-,91.0,44.0,-
152,臺北市,2004/12/10,士林,3.2,0.3,-,40.7,-,44,-,15.13,5.03,10.09,-,-,-,20.44,-,65.8,44.0,-
153,臺北市,2004/12/09,松山,5.9,0.75,398.94,17.2,-,80,-,54.3,17.64,36.66,-,-,-,19.56,-,71.96,65.0,-
154,臺北市,2004/12/09,古亭,3.5,0.73,-,16.2,-,73,-,43.99,13.69,30.3,2.224,0.158,2.07,18.61,-,74.93,62.0,-
155,臺北市,2004/12/09,中山,4.1,1.02,-,13.2,-,77,28.0,64.71,25.42,39.29,3.13,0.599,2.53,19.35,-,68.91,64.0,-
156,臺北市,2004/12/09,大同,5.2,1.41,-,11.6,-,83,-,99.3,55.5,43.8,3.486,0.735,2.75,19.59,-,-,66.0,-
157,臺北市,2004/12/09,萬華,3.7,0.94,-,15.7,-,86,29.0,43.94,11.32,32.62,-,-,-,20.15,-,72.44,68.0,-
158,臺北市,2004/12/09,陽明,0.7,0.24,393.89,50.3,-,31,-,1.84,0.28,1.55,-,-,-,11.39,-,92.0,44.0,-
159,臺北市,2004/12/09,士林,1.4,0.49,-,34.9,-,67,-,25.34,10.16,15.18,-,-,-,19.51,-,67.65,58.0,-
160,臺北市,2004/12/08,松山,5.3,0.97,404.53,23.5,-,93,-,51.53,19.71,31.81,-,-,-,17.74,-,75.67,72.0,-
161,臺北市,2004/12/08,古亭,4.3,1.19,-,17.1,-,88,-,75.06,33.6,41.47,2.462,0.46,2.0,16.7,-,80.64,69.0,-
162,臺北市,2004/12/08,中山,3.0,1.28,-,13.0,-,90,44.0,71.3,27.0,44.3,3.238,0.644,2.59,17.42,-,73.31,70.0,-
163,臺北市,2004/12/08,大同,6.4,1.66,-,12.6,-,95,-,116.31,64.31,52.0,3.511,0.822,2.69,17.32,-,-,72.0,-
164,臺北市,2004/12/08,萬華,4.3,1.21,-,18.0,-,95,45.0,50.31,15.16,35.15,-,-,-,18.2,-,76.88,72.0,-
165,臺北市,2004/12/08,陽明,2.8,0.32,396.72,54.3,-,50,-,2.35,0.43,1.86,-,-,-,10.26,-,90.0,52.0,-
166,臺北市,2004/12/08,士林,5.0,0.96,-,22.6,-,86,-,52.64,22.54,30.1,-,-,-,17.17,-,76.86,68.0,-
167,臺北市,2004/12/07,松山,4.8,0.59,398.38,16.7,-,36,-,39.16,8.16,31.0,-,-,-,17.86,-,79.37,36.0,-
168,臺北市,2004/12/07,古亭,4.2,0.68,-,18.5,-,39,22.0,43.26,12.48,30.77,2.173,0.257,1.92,17.28,-,81.17,39.0,-
169,臺北市,2004/12/07,中山,5.1,0.82,-,11.6,-,42,23.0,55.13,16.94,38.19,3.008,0.509,2.5,17.68,-,77.06,42.0,-
170,臺北市,2004/12/07,大同,5.1,1.1,-,10.2,-,38,-,86.51,42.42,44.09,3.111,0.559,2.55,17.56,-,-,38.0,-
171,臺北市,2004/12/07,萬華,3.7,0.7,-,17.3,-,38,20.0,39.0,7.46,31.54,-,-,-,18.69,-,78.64,38.0,-
172,臺北市,2004/12/07,陽明,2.7,0.25,395.6,49.1,-,16,-,2.79,1.06,1.72,-,-,-,10.72,-,93.0,53.0,-
173,臺北市,2004/12/07,士林,3.6,0.43,-,27.5,-,33,-,24.25,4.95,19.29,-,-,-,17.99,-,76.41,41.0,-
174,臺北市,2004/12/06,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.0,-
175,臺北市,2004/12/06,古亭,1.5,0.48,-,24.6,-,44,13.0,27.79,8.83,18.96,2.099,0.195,1.9,19.07,-,57.91,44.0,-
176,臺北市,2004/12/06,中山,5.0,0.72,-,12.3,-,44,15.0,52.9,20.32,32.57,3.031,0.483,2.55,19.36,-,54.88,44.0,-
177,臺北市,2004/12/06,大同,4.6,1.02,-,12.0,-,44,-,78.67,41.22,37.46,3.256,0.554,2.7,19.59,-,-,44.0,-
178,臺北市,2004/12/06,萬華,2.2,0.56,-,23.0,-,44,15.0,28.83,5.89,22.95,-,-,-,20.4,-,55.31,44.0,-
179,臺北市,2004/12/06,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,86.0,37.0,-
180,臺北市,2004/12/06,士林,4.7,0.23,-,32.0,-,37,-,15.21,3.2,12.0,-,-,-,19.39,-,56.9,37.0,-
181,臺北市,2004/12/05,古亭,5.9,0.85,-,31.2,-,101,52.0,27.35,5.31,22.05,2.165,0.194,1.97,16.31,-,61.05,76.0,-
182,臺北市,2004/12/05,中山,6.6,0.92,-,27.4,-,99,51.0,32.11,5.65,26.45,2.914,0.405,2.51,16.86,-,54.59,74.0,-
183,臺北市,2004/12/05,大同,6.7,0.97,-,27.6,-,95,-,40.34,13.54,26.8,2.859,0.295,2.57,16.76,-,-,72.0,-
