序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
27,臺北市,2009/10/27,中山,3.2,0.76,-,17.2,28,65,36.0,48.07,13.62,34.45,2.345,0.303,2.04,24.18,60.22,58.0
28,臺北市,2009/10/27,萬華,1.6,0.6,-,32.2,38,53,28.0,24.05,4.71,19.35,-,-,-,23.58,60.0,52.0
29,臺北市,2009/10/27,陽明,1.6,0.15,381.59,50.3,60,33,18.0,2.16,0.97,1.19,-,-,-,15.23,87.58,55.0
30,臺北市,2009/10/27,士林,2.2,0.28,-,41.0,45,66,24.0,12.13,1.87,10.26,-,-,-,23.77,58.8,58.0
31,臺北市,2009/10/26,松山,2.2,0.56,404.58,32.5,52,81,44.0,30.77,6.53,24.22,1.98,0.212,1.77,22.6,62.46,66.0
32,臺北市,2009/10/26,古亭,14.8,0.62,-,30.6,43,83,42.0,31.15,7.65,23.5,2.07,0.192,1.88,22.64,66.93,66.0
33,臺北市,2009/10/26,中山,2.9,0.73,-,28.8,44,87,46.0,36.8,5.57,31.23,2.334,0.258,2.08,23.33,61.87,68.0
34,臺北市,2009/10/26,萬華,1.6,0.84,-,30.0,50,83,43.0,32.9,5.08,27.82,-,-,-,22.51,66.05,66.0
35,臺北市,2009/10/26,陽明,2.3,0.21,382.61,63.3,69,57,32.0,2.13,0.51,1.55,-,-,-,14.27,90.04,63.0
36,臺北市,2009/10/26,士林,2.4,0.52,-,40.7,57,94,37.0,23.55,4.74,18.81,-,-,-,22.6,64.36,72.0
37,臺北市,2009/10/25,松山,1.8,0.49,396.91,31.1,45,56,31.0,25.6,5.28,20.32,1.896,0.182,1.71,23.71,68.37,53.0
38,臺北市,2009/10/25,古亭,14.9,0.68,-,23.6,40,62,26.0,33.72,8.48,25.25,2.191,0.242,1.95,23.46,76.69,56.0
39,臺北市,2009/10/25,中山,2.4,0.6,-,27.9,38,63,33.0,32.64,7.09,25.54,2.256,0.195,2.06,23.95,70.89,56.0
40,臺北市,2009/10/25,萬華,1.2,0.62,-,33.3,46,57,27.0,25.35,5.47,19.88,-,-,-,23.28,73.61,54.0
41,臺北市,2009/10/25,陽明,2.1,0.16,380.71,55.3,62,21,15.0,2.1,0.59,1.48,-,-,-,15.28,97.83,55.0
42,臺北市,2009/10/25,士林,2.2,0.33,-,40.7,51,67,23.0,13.87,1.41,12.48,-,-,-,23.27,70.56,58.0
43,臺北市,2009/10/24,松山,1.5,0.32,388.48,28.4,35,21,16.0,16.29,1.9,14.38,1.759,0.096,1.66,24.53,81.6,31.0
44,臺北市,2009/10/24,古亭,13.4,0.69,-,17.0,25,29,15.0,37.58,11.08,26.5,2.16,0.237,1.92,23.36,87.93,29.0
45,臺北市,2009/10/24,中山,2.3,0.58,-,20.7,28,28,19.0,31.75,7.57,24.18,2.204,0.193,2.01,23.64,83.93,28.0
46,臺北市,2009/10/24,萬華,1.6,0.82,-,16.6,22,25,16.0,34.67,6.77,27.9,-,-,-,22.89,88.46,25.0
47,臺北市,2009/10/24,陽明,1.0,0.14,378.24,46.0,48,5,3.0,1.6,0.62,0.93,-,-,-,16.79,97.88,41.0
48,臺北市,2009/10/24,士林,1.4,0.24,-,32.1,42,38,9.0,13.09,1.16,11.93,-,-,-,23.43,82.43,38.0
49,臺北市,2009/10/23,松山,2.1,0.54,396.5,17.5,32,25,20.0,39.62,12.55,27.07,1.95,0.229,1.72,25.1,86.96,37.0
50,臺北市,2009/10/23,古亭,6.6,0.82,-,15.1,29,32,19.0,46.32,16.79,29.54,2.212,0.295,1.92,23.34,92.07,36.0
51,臺北市,2009/10/23,中山,2.3,0.9,-,14.1,29,29,23.0,48.87,16.97,31.9,2.422,0.346,2.08,23.69,88.18,34.0
52,臺北市,2009/10/23,萬華,1.9,0.98,-,16.5,32,27,20.0,40.73,11.95,28.79,-,-,-,22.96,92.27,34.0
53,臺北市,2009/10/23,陽明,0.9,0.14,380.9,45.6,52,5,4.0,1.53,0.57,0.94,-,-,-,17.1,97.88,46.0
54,臺北市,2009/10/23,士林,1.5,0.52,-,22.0,37,37,12.0,25.69,4.42,21.29,-,-,-,23.02,89.45,42.0
55,臺北市,2009/10/22,松山,2.4,0.38,392.24,28.2,36,54,25.0,24.38,4.74,19.63,1.814,0.145,1.67,24.32,81.27,52.0
56,臺北市,2009/10/22,古亭,3.2,0.52,-,26.2,33,58,25.0,29.87,5.92,23.95,2.006,0.149,1.86,23.59,86.04,54.0
57,臺北市,2009/10/22,中山,2.2,0.6,-,27.3,35,63,30.0,31.46,6.42,25.04,2.145,0.206,1.94,24.4,78.35,56.0
58,臺北市,2009/10/22,萬華,2.4,0.68,-,28.3,36,54,24.0,28.03,4.3,23.73,-,-,-,23.37,83.83,52.0
59,臺北市,2009/10/22,陽明,1.1,0.15,384.31,50.4,52,15,8.0,1.25,0.33,0.98,-,-,-,16.77,96.82,44.0
60,臺北市,2009/10/22,士林,1.9,0.23,-,46.9,49,61,17.0,8.28,1.45,6.85,-,-,-,24.34,73.77,56.0
61,臺北市,2009/10/21,松山,3.5,0.32,393.27,29.7,35,57,21.0,21.93,3.99,17.94,1.816,0.137,1.68,24.0,63.3,54.0
62,臺北市,2009/10/21,古亭,4.3,0.37,-,29.2,32,56,18.0,23.38,4.97,18.41,1.976,0.116,1.86,24.44,67.04,53.0
63,臺北市,2009/10/21,中山,2.2,0.53,-,27.2,31,59,24.0,29.97,7.44,22.53,2.141,0.177,1.96,24.68,63.9,54.0
64,臺北市,2009/10/21,萬華,1.9,0.5,-,29.9,33,57,18.0,28.48,7.81,20.66,-,-,-,23.8,66.49,54.0
65,臺北市,2009/10/21,陽明,1.4,0.12,382.7,47.5,52,29,11.0,1.71,0.81,0.89,-,-,-,15.47,90.49,45.0
66,臺北市,2009/10/21,士林,1.8,0.21,-,41.2,45,64,12.0,8.51,1.73,6.79,-,-,-,24.24,61.2,57.0
67,臺北市,2009/10/20,松山,3.3,0.52,401.91,37.1,43,129,50.0,28.75,2.52,26.23,1.909,0.185,1.73,23.6,67.9,90.0
68,臺北市,2009/10/20,古亭,3.7,0.58,-,41.9,55,113,49.0,27.9,4.01,23.88,2.05,0.148,1.9,24.05,70.68,82.0
69,臺北市,2009/10/20,中山,4.1,0.73,-,38.6,51,138,53.0,34.6,5.92,28.68,2.218,0.217,2.0,24.37,67.92,94.0
70,臺北市,2009/10/20,萬華,2.6,0.67,-,45.9,54,118,47.0,24.69,2.52,22.17,-,-,-,23.49,70.56,84.0
71,臺北市,2009/10/20,陽明,2.4,0.27,388.5,67.1,80,85,38.0,2.67,0.44,2.17,-,-,-,15.44,92.49,70.0
72,臺北市,2009/10/20,士林,2.9,0.36,-,60.0,70,140,40.0,9.72,0.95,8.77,-,-,-,23.99,64.39,95.0
73,臺北市,2009/10/19,松山,3.0,0.54,407.12,37.0,51,89,42.0,29.49,4.97,24.5,1.977,0.192,1.79,24.97,61.78,70.0
74,臺北市,2009/10/19,古亭,4.3,0.61,-,39.4,54,85,40.0,29.57,5.31,24.26,2.095,0.172,1.92,25.57,64.74,68.0
75,臺北市,2009/10/19,中山,4.7,0.72,-,35.5,50,94,45.0,38.1,7.2,30.9,2.336,0.251,2.09,25.84,61.39,72.0
76,臺北市,2009/10/19,萬華,2.9,0.67,-,46.6,68,78,40.0,23.8,2.85,20.95,-,-,-,25.25,63.62,78.0
77,臺北市,2009/10/19,陽明,3.2,0.28,389.79,64.2,66,55,34.0,4.21,1.12,3.09,-,-,-,17.98,88.25,60.0
78,臺北市,2009/10/19,士林,3.1,0.42,-,52.5,65,91,34.0,14.95,1.67,13.28,-,-,-,25.28,62.02,71.0
79,臺北市,2009/10/18,松山,3.7,0.56,406.01,42.9,64,109,46.0,26.3,2.94,23.35,1.967,0.181,1.79,23.81,56.65,80.0
80,臺北市,2009/10/18,古亭,-,0.54,-,49.7,58,110,50.0,26.86,3.21,23.65,2.08,0.144,1.94,25.12,54.95,80.0
81,臺北市,2009/10/18,中山,4.6,0.67,-,44.5,54,124,54.0,31.54,3.06,28.48,2.255,0.2,2.06,25.07,55.54,87.0
82,臺北市,2009/10/18,萬華,3.2,0.64,-,52.3,64,109,55.0,25.75,2.57,23.18,-,-,-,24.59,54.98,80.0
83,臺北市,2009/10/18,陽明,3.9,0.28,389.27,73.4,84,76,37.0,4.1,1.6,2.5,-,-,-,16.82,79.54,77.0
84,臺北市,2009/10/18,士林,5.1,0.38,-,65.6,73,123,40.0,11.59,1.31,10.28,-,-,-,24.75,52.74,86.0
85,臺北市,2009/10/17,松山,4.3,0.68,406.13,33.2,57,77,43.0,34.68,3.88,30.8,2.018,0.236,1.78,24.54,69.5,64.0
86,臺北市,2009/10/17,古亭,3.8,0.6,-,46.5,61,73,49.0,23.64,2.7,20.93,2.084,0.147,1.94,25.22,67.92,62.0
87,臺北市,2009/10/17,中山,4.7,0.85,-,32.4,52,85,50.0,38.61,5.52,33.08,2.314,0.253,2.06,25.44,66.2,68.0
88,臺北市,2009/10/17,萬華,3.2,0.72,-,50.1,65,68,55.0,24.36,2.65,21.7,-,-,-,24.9,66.0,59.0
89,臺北市,2009/10/17,陽明,2.8,0.34,388.35,70.3,88,57,37.0,3.27,0.87,2.4,-,-,-,16.95,86.88,76.0
90,臺北市,2009/10/17,士林,3.5,0.51,-,53.1,75,90,39.0,15.14,2.44,12.7,-,-,-,24.92,64.93,70.0
91,臺北市,2009/10/16,松山,2.5,0.56,400.79,25.5,35,26,18.0,29.72,5.57,24.15,1.898,0.203,1.7,24.96,84.76,34.0
92,臺北市,2009/10/16,古亭,2.9,0.62,-,28.2,38,28,20.0,28.7,6.33,22.36,2.03,0.174,1.86,24.38,85.55,38.0
93,臺北市,2009/10/16,中山,3.1,0.76,-,25.3,34,29,24.0,33.71,8.8,24.91,2.235,0.249,1.99,24.86,81.27,35.0
94,臺北市,2009/10/16,萬華,2.7,0.7,-,31.5,40,23,20.0,24.91,3.85,21.05,-,-,-,24.11,83.89,38.0
95,臺北市,2009/10/16,陽明,1.3,0.23,385.9,47.5,55,5,4.0,1.93,0.42,1.6,-,-,-,17.87,98.22,47.0
96,臺北市,2009/10/16,士林,1.7,0.47,-,33.4,42,35,12.0,16.77,1.71,15.05,-,-,-,24.9,78.24,43.0
97,臺北市,2009/10/15,松山,2.2,0.57,399.32,35.0,51,57,44.0,28.33,3.66,24.67,1.883,0.177,1.71,23.73,83.04,54.0
98,臺北市,2009/10/15,古亭,2.0,0.56,-,43.2,57,59,42.0,19.76,3.07,16.69,1.973,0.108,1.87,23.08,84.19,55.0
99,臺北市,2009/10/15,中山,3.5,0.72,-,33.9,51,61,44.0,31.74,5.2,26.53,2.162,0.194,1.97,23.39,81.03,56.0
100,臺北市,2009/10/15,萬華,1.9,0.7,-,41.6,57,59,45.0,23.23,3.18,20.05,-,-,-,22.57,83.93,54.0
101,臺北市,2009/10/15,陽明,1.7,0.27,388.61,57.2,62,10,7.0,2.57,1.23,1.33,-,-,-,15.89,98.23,59.0
102,臺北市,2009/10/15,士林,2.6,0.38,-,53.9,65,53,28.0,8.71,0.96,7.73,-,-,-,23.53,74.78,60.0
103,臺北市,2009/10/14,松山,2.1,0.54,398.87,36.5,45,44,35.0,22.41,1.98,20.42,1.909,0.147,1.76,24.57,84.27,45.0
104,臺北市,2009/10/14,古亭,2.6,0.64,-,34.6,41,48,35.0,27.7,4.49,23.21,2.038,0.161,1.88,23.73,87.88,48.0
105,臺北市,2009/10/14,中山,2.5,0.78,-,31.5,41,49,38.0,32.97,5.21,27.75,2.243,0.217,2.03,24.28,81.9,49.0
106,臺北市,2009/10/14,萬華,1.5,0.72,-,39.3,46,44,37.0,23.82,3.2,20.62,-,-,-,23.41,85.65,46.0
107,臺北市,2009/10/14,陽明,1.7,0.32,390.97,54.1,61,12,10.0,2.6,0.92,1.69,-,-,-,17.03,98.29,62.0
108,臺北市,2009/10/14,士林,2.0,0.42,-,51.7,54,46,23.0,9.62,1.26,8.37,-,-,-,24.37,76.55,62.0
109,臺北市,2009/10/13,松山,2.8,0.5,397.72,21.5,34,27,22.0,33.1,6.13,26.99,1.932,0.207,1.73,25.66,87.09,33.0
110,臺北市,2009/10/13,古亭,2.5,0.59,-,23.1,35,33,23.0,32.26,7.71,24.56,2.016,0.17,1.85,24.59,89.17,35.0
111,臺北市,2009/10/13,中山,2.3,0.68,-,24.0,36,28,24.0,32.72,9.15,23.57,2.169,0.213,1.96,25.16,82.96,35.0
112,臺北市,2009/10/13,萬華,2.2,0.67,-,27.7,38,29,23.0,26.3,4.94,21.36,-,-,-,24.28,86.79,36.0
113,臺北市,2009/10/13,陽明,1.3,0.18,383.52,42.2,46,5,4.0,1.8,0.89,0.92,-,-,-,18.24,98.39,39.0
114,臺北市,2009/10/13,士林,1.6,0.28,-,41.4,49,33,11.0,8.7,0.9,7.79,-,-,-,25.58,76.24,44.0
115,臺北市,2009/10/12,松山,3.1,0.42,395.83,26.4,36,20,16.0,26.23,5.8,20.42,1.859,0.145,1.71,25.85,87.8,36.0
116,臺北市,2009/10/12,古亭,2.9,0.55,-,24.9,36,26,17.0,29.78,7.58,22.2,1.994,0.15,1.84,24.11,91.89,36.0
117,臺北市,2009/10/12,中山,2.4,0.56,-,25.9,36,19,18.0,25.62,5.96,19.66,2.117,0.169,1.95,24.68,85.78,37.0
118,臺北市,2009/10/12,萬華,2.2,0.62,-,29.2,38,19,16.0,23.48,4.1,19.38,-,-,-,23.82,89.54,37.0
119,臺北市,2009/10/12,陽明,1.0,0.18,382.79,41.8,44,5,3.0,2.99,2.03,0.96,-,-,-,18.13,98.35,38.0
120,臺北市,2009/10/12,士林,1.1,0.33,-,37.7,41,27,6.0,12.06,2.63,9.43,-,-,-,24.98,80.24,41.0
121,臺北市,2009/10/11,松山,2.3,0.29,392.24,32.8,37,19,18.0,16.97,2.5,14.46,1.763,0.067,1.7,25.29,86.98,34.0
122,臺北市,2009/10/11,古亭,2.6,0.41,-,30.3,35,24,17.0,21.27,3.94,17.33,1.913,0.077,1.84,23.82,91.16,34.0
123,臺北市,2009/10/11,中山,2.5,0.42,-,31.2,36,26,19.0,20.26,3.85,16.42,2.027,0.1,1.93,24.45,84.9,32.0
124,臺北市,2009/10/11,萬華,1.7,0.45,-,34.3,39,25,19.0,17.68,3.12,14.56,-,-,-,23.6,88.03,34.0
125,臺北市,2009/10/11,陽明,1.2,0.18,383.44,43.1,45,5,3.0,2.79,1.63,1.17,-,-,-,17.7,98.27,38.0
126,臺北市,2009/10/11,士林,1.0,0.24,-,43.9,48,25,9.0,6.73,0.79,5.91,-,-,-,25.19,75.7,41.0
127,臺北市,2009/10/10,松山,1.8,0.3,390.47,28.9,33,20,16.0,18.05,3.47,14.57,1.786,0.095,1.69,24.23,79.64,35.0
128,臺北市,2009/10/10,古亭,1.4,0.34,-,29.1,38,22,14.0,19.07,4.49,14.58,1.899,0.075,1.82,23.83,84.24,36.0
129,臺北市,2009/10/10,中山,2.1,0.39,-,26.3,30,24,19.0,22.15,5.16,16.99,2.053,0.119,1.94,24.21,79.78,30.0
130,臺北市,2009/10/10,萬華,1.1,0.41,-,30.7,39,20,15.0,17.26,3.42,13.84,-,-,-,23.45,82.01,36.0
131,臺北市,2009/10/10,陽明,1.7,0.14,381.99,38.4,39,6,5.0,2.18,1.36,0.81,-,-,-,16.8,97.4,35.0
132,臺北市,2009/10/10,士林,1.4,0.2,-,39.0,42,27,10.0,-,-,-,-,-,-,24.19,75.71,38.0
133,臺北市,2009/10/09,松山,2.1,0.37,391.66,29.7,32,33,19.0,23.13,4.47,18.66,1.837,0.136,1.7,24.37,69.15,33.0
134,臺北市,2009/10/09,古亭,1.1,0.38,-,31.5,34,39,21.0,20.98,5.0,15.98,1.934,0.092,1.84,24.58,73.35,39.0
135,臺北市,2009/10/09,中山,2.0,0.56,-,25.6,32,41,25.0,32.05,7.7,24.35,2.152,0.197,1.96,24.96,69.68,41.0
136,臺北市,2009/10/09,萬華,1.5,0.5,-,34.0,37,34,19.0,19.14,3.29,15.86,-,-,-,24.06,71.82,35.0
137,臺北市,2009/10/09,陽明,1.6,0.14,381.42,42.2,43,14,9.0,2.13,0.88,1.25,-,-,-,16.13,95.84,37.0
138,臺北市,2009/10/09,士林,1.9,0.22,-,43.3,46,44,12.0,8.57,2.08,6.49,-,-,-,24.78,65.99,44.0
139,臺北市,2009/10/08,松山,1.6,0.43,393.38,27.8,40,47,22.0,32.18,7.05,25.14,1.907,0.174,1.73,24.21,68.4,47.0
140,臺北市,2009/10/08,古亭,2.3,0.5,-,26.6,36,49,18.0,29.99,7.45,22.54,2.017,0.155,1.86,24.26,74.2,49.0
141,臺北市,2009/10/08,中山,2.5,0.59,-,24.8,37,51,24.0,36.03,8.88,27.15,2.237,0.241,2.0,24.83,67.87,50.0
142,臺北市,2009/10/08,萬華,2.3,0.69,-,26.7,34,46,23.0,28.4,4.96,23.44,-,-,-,23.84,71.91,46.0
143,臺北市,2009/10/08,陽明,1.4,0.13,380.44,41.6,46,24,12.0,2.25,1.05,1.21,-,-,-,16.36,91.11,39.0
144,臺北市,2009/10/08,士林,1.8,0.21,-,43.9,50,55,14.0,8.46,1.66,6.8,-,-,-,24.71,64.01,52.0
145,臺北市,2009/10/07,松山,1.5,0.32,388.53,44.0,51,51,23.0,15.1,0.54,14.55,1.784,0.089,1.7,24.59,65.78,50.0
146,臺北市,2009/10/07,古亭,1.6,0.57,-,30.2,34,54,23.0,31.63,5.62,26.01,2.029,0.169,1.86,24.44,73.83,52.0
147,臺北市,2009/10/07,中山,1.9,0.58,-,34.6,46,54,29.0,29.66,6.78,22.88,2.145,0.193,1.95,24.37,66.61,52.0
148,臺北市,2009/10/07,萬華,1.1,0.6,-,32.5,37,49,25.0,23.91,2.8,21.11,-,-,-,24.05,70.71,49.0
149,臺北市,2009/10/07,陽明,1.5,0.16,379.01,47.9,51,23,13.0,2.49,1.28,1.22,-,-,-,16.1,94.61,44.0
150,臺北市,2009/10/07,士林,1.5,0.22,-,50.4,55,54,17.0,8.05,1.07,6.97,-,-,-,24.59,65.74,52.0
151,臺北市,2009/10/06,松山,2.3,0.34,389.23,38.7,43,48,30.0,16.73,0.99,15.73,1.777,0.083,1.69,25.61,79.67,48.0
152,臺北市,2009/10/06,古亭,2.6,0.54,-,31.6,40,56,27.0,27.0,4.83,22.16,1.977,0.14,1.84,24.74,85.97,53.0
153,臺北市,2009/10/06,中山,2.0,0.54,-,33.9,41,49,24.0,24.42,4.62,19.81,2.085,0.155,1.93,25.17,80.05,49.0
154,臺北市,2009/10/06,萬華,1.8,0.66,-,31.3,40,48,29.0,23.15,3.04,20.1,-,-,-,24.41,83.67,48.0
155,臺北市,2009/10/06,陽明,1.5,0.19,379.25,48.0,52,14,12.0,2.43,0.92,1.51,-,-,-,17.74,98.18,49.0
156,臺北市,2009/10/06,士林,1.2,0.28,-,49.2,54,53,20.0,9.23,1.68,7.55,-,-,-,25.05,77.44,52.0
157,臺北市,2009/10/05,松山,3.3,0.24,389.13,27.3,32,20,17.0,25.69,5.23,20.47,1.706,0.056,1.65,25.8,86.28,31.0
158,臺北市,2009/10/05,古亭,3.2,0.35,-,29.7,35,22,14.0,21.71,3.92,17.8,1.863,0.078,1.79,24.17,93.21,35.0
159,臺北市,2009/10/05,中山,2.2,0.37,-,30.5,36,21,13.0,22.83,5.23,17.59,1.979,0.099,1.88,24.43,88.12,33.0
160,臺北市,2009/10/05,萬華,2.1,0.33,-,32.1,34,18,13.0,16.25,2.68,13.56,-,-,-,23.82,91.16,36.0
161,臺北市,2009/10/05,陽明,1.4,0.13,378.58,41.8,44,5,3.0,2.43,1.54,0.89,-,-,-,18.18,98.33,39.0
162,臺北市,2009/10/05,士林,1.0,0.17,-,44.8,48,26,6.0,-,-,-,-,-,-,24.72,81.61,44.0
163,臺北市,2009/10/04,松山,3.5,0.21,387.41,31.2,36,21,15.0,13.34,2.54,10.8,1.699,0.042,1.66,25.95,85.85,34.0
164,臺北市,2009/10/04,古亭,2.4,0.26,-,30.3,37,25,15.0,14.59,2.11,12.46,1.845,0.047,1.8,24.86,90.96,36.0
165,臺北市,2009/10/04,中山,2.6,0.31,-,30.5,34,25,23.0,16.17,3.84,12.33,1.984,0.073,1.91,25.16,86.05,32.0
166,臺北市,2009/10/04,萬華,2.8,0.28,-,30.1,35,24,18.0,12.05,2.23,9.82,-,-,-,24.47,88.88,33.0
167,臺北市,2009/10/04,陽明,1.3,0.14,378.74,37.7,39,7,5.0,1.78,0.62,1.14,-,-,-,18.41,98.11,36.0
168,臺北市,2009/10/04,士林,1.3,0.17,-,40.1,41,32,8.0,5.6,1.69,3.91,-,-,-,25.92,76.18,40.0
169,臺北市,2009/10/03,松山,2.0,0.37,390.5,37.5,43,52,36.0,17.62,2.17,15.43,1.784,0.094,1.69,26.41,73.48,51.0
170,臺北市,2009/10/03,古亭,2.2,0.4,-,36.3,38,52,34.0,17.48,2.5,14.98,1.901,0.071,1.83,26.11,80.02,51.0
171,臺北市,2009/10/03,中山,4.0,0.48,-,35.4,39,62,41.0,22.52,3.88,18.64,2.07,0.125,1.95,26.65,73.62,56.0
172,臺北市,2009/10/03,萬華,1.7,0.55,-,35.0,41,53,38.0,18.23,2.84,15.39,-,-,-,25.75,77.15,52.0
173,臺北市,2009/10/03,陽明,1.6,0.19,381.41,46.5,50,27,23.0,2.01,0.9,1.11,-,-,-,18.08,96.61,45.0
174,臺北市,2009/10/03,士林,1.9,0.26,-,50.7,54,60,28.0,6.5,1.26,5.24,-,-,-,26.71,68.19,55.0
175,臺北市,2009/10/02,松山,2.2,0.38,393.48,30.3,48,34,24.0,20.33,3.91,16.42,1.835,0.145,1.69,26.98,77.44,44.0
176,臺北市,2009/10/02,古亭,2.6,0.55,-,23.2,34,40,21.0,30.55,6.29,24.26,2.0,0.176,1.82,27.11,81.56,40.0
177,臺北市,2009/10/02,中山,2.6,0.75,-,19.2,28,37,28.0,37.89,9.3,28.59,2.238,0.244,1.99,27.31,77.27,37.0
178,臺北市,2009/10/02,萬華,1.8,0.68,-,23.8,37,39,23.0,27.41,5.59,21.82,-,-,-,26.64,79.04,39.0
179,臺北市,2009/10/02,陽明,1.8,0.16,384.1,39.9,54,12,12.0,2.77,0.95,1.82,-,-,-,19.19,97.63,49.0
180,臺北市,2009/10/02,士林,2.1,0.4,-,33.9,55,43,19.0,14.82,2.46,12.36,-,-,-,27.08,75.16,48.0
181,臺北市,2009/10/01,松山,2.7,0.59,408.46,9.1,15,30,23.0,35.03,10.14,24.89,1.969,0.277,1.69,28.43,80.46,30.0
182,臺北市,2009/10/01,古亭,3.0,0.71,-,15.4,28,37,19.0,32.91,9.7,23.2,2.17,0.338,1.83,28.25,85.29,37.0
183,臺北市,2009/10/01,中山,3.3,0.95,-,10.4,19,38,24.0,43.17,16.3,26.87,2.428,0.384,2.04,28.32,83.58,38.0
