序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
(℃),相對濕度
RH
(percent)
1,臺北市,2015/01/31,松山,-,-,-,-,17,-,-,-,-,-,-
2,臺北市,2015/01/31,松山,2.3,0.55,24.6,27,-,22.5,3.93,18.57,1.94,13.71,81.94
3,臺北市,2015/01/31,古亭,-,-,-,-,21,-,-,-,-,-,-
4,臺北市,2015/01/31,古亭,2.4,0.56,24.1,36,-,20.63,4.43,16.2,2.94,14.44,83.5
5,臺北市,2015/01/31,中山,-,-,-,-,16,-,-,-,-,-,-
6,臺北市,2015/01/31,中山,2.5,0.69,21.7,39,-,29.14,8.05,21.09,2.45,14.92,79.84
7,臺北市,2015/01/31,大同,-,-,-,-,13,-,-,-,-,-,-
8,臺北市,2015/01/31,大同,2.7,1.08,-,43,-,59.38,31.7,27.68,-,-,-
9,臺北市,2015/01/31,萬華,-,-,-,-,16,-,-,-,-,-,-
10,臺北市,2015/01/31,萬華,2,0.57,22.4,28,-,23.92,4.9,19.02,3.04,14.67,76.74
11,臺北市,2015/01/31,陽明,-,-,-,-,3,-,-,-,-,-,-
12,臺北市,2015/01/31,陽明,1.4,0.38,40,5,-,2.59,0.51,2,-,7.36,100
13,臺北市,2015/01/31,士林,-,-,-,-,12,-,-,-,-,-,-
14,臺北市,2015/01/31,士林,0.8,0.44,35.4,21,-,10.51,2.37,8.14,2.41,14.9,69.83
15,臺北市,2015/01/30,松山,-,-,-,-,5,-,-,-,-,-,-
16,臺北市,2015/01/30,松山,0.7,0.35,25.5,16,-,19.51,3.75,15.76,2.34,16.25,77.46
17,臺北市,2015/01/30,古亭,-,-,-,-,7,-,-,-,-,-,-
18,臺北市,2015/01/30,古亭,1.1,0.43,20.1,30,-,23.5,4.83,18.67,2.56,16.98,79.64
19,臺北市,2015/01/30,中山,-,-,-,-,5,-,-,-,-,-,-
20,臺北市,2015/01/30,中山,1.7,0.56,19.8,37,-,31.16,10.82,20.35,1.87,17.49,75.37
21,臺北市,2015/01/30,大同,-,-,-,-,4,-,-,-,-,-,-
22,臺北市,2015/01/30,大同,2.8,0.98,-,26,-,65.46,39.36,26.1,-,-,-
23,臺北市,2015/01/30,萬華,-,-,-,-,5,-,-,-,-,-,-
24,臺北市,2015/01/30,萬華,1.4,0.47,17.7,18,-,30.11,7.99,22.13,1.94,17.21,73.39
25,臺北市,2015/01/30,陽明,-,-,-,-,1,-,-,-,-,-,-
26,臺北市,2015/01/30,陽明,0.5,0.18,37.8,5,-,2.45,1.31,1.14,-,9.45,100
27,臺北市,2015/01/30,士林,-,-,-,-,5,-,-,-,-,-,-
28,臺北市,2015/01/30,士林,0.6,0.29,29.2,16,-,14.63,3.87,10.76,1.69,16.94,71.03
29,臺北市,2015/01/29,松山,-,-,-,-,7,-,-,-,-,-,-
30,臺北市,2015/01/29,松山,3.4,0.49,21.1,27,-,33.08,10.13,22.95,1.71,17.67,82.33
31,臺北市,2015/01/29,古亭,-,-,-,-,10,-,-,-,-,-,-
32,臺北市,2015/01/29,古亭,3.2,0.5,20,34,-,30.05,8.21,21.84,2.4,18.51,83.51
33,臺北市,2015/01/29,中山,-,-,-,-,9,-,-,-,-,-,-
34,臺北市,2015/01/29,中山,3.8,0.66,18.6,42,-,40.87,14.93,25.94,2.1,18.81,80.8
35,臺北市,2015/01/29,大同,-,-,-,-,8,-,-,-,-,-,-
36,臺北市,2015/01/29,大同,5,1.28,-,41,-,81.09,49.48,31.61,-,-,-
37,臺北市,2015/01/29,萬華,-,-,-,-,10,-,-,-,-,-,-
38,臺北市,2015/01/29,萬華,4.3,0.53,18.1,26,-,36.91,11.32,25.58,2.46,18.56,79.15
39,臺北市,2015/01/29,陽明,-,-,-,-,3,-,-,-,-,-,-
40,臺北市,2015/01/29,陽明,0.6,0.16,42.4,6,-,1.84,1.09,0.73,-,11.8,99.99
41,臺北市,2015/01/29,士林,-,-,-,-,7,-,-,-,-,-,-
42,臺北市,2015/01/29,士林,2.1,0.35,30.5,24,-,14.86,1.87,12.98,1.86,18.64,73.64
43,臺北市,2015/01/28,松山,-,-,-,-,13,-,-,-,-,-,-
44,臺北市,2015/01/28,松山,2.4,0.46,24.3,20,-,28.2,6.18,22.02,2.04,14.61,86.29
45,臺北市,2015/01/28,古亭,-,-,-,-,15,-,-,-,-,-,-
46,臺北市,2015/01/28,古亭,2.1,0.43,26.2,34,-,19.69,3.69,16,3,15.21,88.44
47,臺北市,2015/01/28,中山,-,-,-,-,11,-,-,-,-,-,-
48,臺北市,2015/01/28,中山,1.9,0.6,22.5,40,-,31.17,9.13,22.04,2.66,15.68,84.71
49,臺北市,2015/01/28,大同,-,-,-,-,12,-,-,-,-,-,-
50,臺北市,2015/01/28,大同,3.1,1.34,-,40,-,78.69,47.33,31.36,-,-,-
51,臺北市,2015/01/28,萬華,-,-,-,-,14,-,-,-,-,-,-
52,臺北市,2015/01/28,萬華,2.6,0.47,23.6,29,-,27.1,6.03,21.08,3.27,15.44,82.34
53,臺北市,2015/01/28,陽明,-,-,-,-,1,-,-,-,-,-,-
54,臺北市,2015/01/28,陽明,0.5,0.23,42.9,5,-,2.45,1.11,1.33,-,8.75,100
55,臺北市,2015/01/28,士林,-,-,-,-,8,-,-,-,-,-,-
56,臺北市,2015/01/28,士林,1.4,0.31,38.4,-,-,9.17,2.33,6.84,2.65,15.98,72.11
57,臺北市,2015/01/27,松山,-,-,-,-,25,-,-,-,-,-,-
58,臺北市,2015/01/27,松山,1.9,0.55,35.4,39,-,25.86,3.83,22.03,2,17.03,85.89
59,臺北市,2015/01/27,古亭,-,-,-,-,29,-,-,-,-,-,-
60,臺北市,2015/01/27,古亭,2.1,0.6,29.5,51,-,25.99,3.83,22.16,2.48,17.49,91.56
61,臺北市,2015/01/27,中山,-,-,-,-,23,-,-,-,-,-,-
62,臺北市,2015/01/27,中山,1.2,0.77,27.9,53,-,35.01,7.83,27.18,2.03,17.9,86.29
63,臺北市,2015/01/27,大同,-,-,-,-,21,-,-,-,-,-,-
64,臺北市,2015/01/27,大同,2.9,1.54,-,50,-,88.42,48.11,40.31,-,-,-
65,臺北市,2015/01/27,萬華,-,-,-,-,24,-,-,-,-,-,-
66,臺北市,2015/01/27,萬華,1.7,0.63,30.1,36,-,29,4.36,24.64,2.42,17.73,84.31
67,臺北市,2015/01/27,陽明,-,-,-,-,3,-,-,-,-,-,-
68,臺北市,2015/01/27,陽明,1.2,0.37,52.4,5,-,2.48,0.69,1.79,-,11.2,100
69,臺北市,2015/01/27,士林,-,-,-,-,16,-,-,-,-,-,-
70,臺北市,2015/01/27,士林,0.9,0.55,35.9,-,-,20.43,3.32,17.11,1.74,17.41,79.66
71,臺北市,2015/01/26,松山,-,-,-,-,26,-,-,-,-,-,-
72,臺北市,2015/01/26,松山,4.7,0.76,12.2,42,-,52.47,17.18,35.3,1.33,18.75,75.83
73,臺北市,2015/01/26,古亭,-,-,-,-,29,-,-,-,-,-,-
74,臺北市,2015/01/26,古亭,3.7,0.71,15.8,49,-,40.7,12.17,28.53,1.56,19.18,79.37
75,臺北市,2015/01/26,中山,-,-,-,-,28,-,-,-,-,-,-
76,臺北市,2015/01/26,中山,3.4,0.96,12.8,69,-,59.6,23.34,36.26,1.34,19.45,77.94
77,臺北市,2015/01/26,大同,-,-,-,-,23,-,-,-,-,-,-
78,臺北市,2015/01/26,大同,4.5,1.46,-,64,-,86.35,47.25,39.09,-,-,-
79,臺北市,2015/01/26,萬華,-,-,-,-,26,-,-,-,-,-,-
80,臺北市,2015/01/26,萬華,3.9,0.82,12,47,-,50.21,14.94,35.27,1.32,19.16,76.16
81,臺北市,2015/01/26,陽明,-,-,-,-,12,-,-,-,-,-,-
82,臺北市,2015/01/26,陽明,2,0.21,46.5,16,-,2.98,0.38,2.63,-,13.34,91.17
83,臺北市,2015/01/26,士林,-,-,-,-,26,-,-,-,-,-,-
84,臺北市,2015/01/26,士林,3,0.62,17.8,49,-,36.7,8.73,27.97,1.1,18.57,77.32
85,臺北市,2015/01/25,松山,-,-,-,-,29,-,-,-,-,-,-
86,臺北市,2015/01/25,松山,4.7,0.84,20.3,53,-,50.65,16.84,33.81,1.28,19.68,59.05
87,臺北市,2015/01/25,古亭,-,-,-,-,37,-,-,-,-,-,-
88,臺北市,2015/01/25,古亭,4.4,0.92,14.1,62,-,52.06,13.93,38.13,1.27,19.8,65.84
89,臺北市,2015/01/25,中山,-,-,-,-,31,-,-,-,-,-,-
90,臺北市,2015/01/25,中山,4.1,0.98,15.7,79,-,58.46,20.32,38.14,1.34,20.2,63.98
91,臺北市,2015/01/25,大同,-,-,-,-,32,-,-,-,-,-,-
92,臺北市,2015/01/25,大同,4.2,1.57,-,76,-,83.01,39.96,43.05,-,-,-
93,臺北市,2015/01/25,萬華,-,-,-,-,35,-,-,-,-,-,-
94,臺北市,2015/01/25,萬華,4.4,1.1,12.6,55,-,60.86,20.99,39.87,1.02,19.63,64.17
95,臺北市,2015/01/25,陽明,-,-,-,-,14,-,-,-,-,-,-
96,臺北市,2015/01/25,陽明,2.5,0.22,44.8,20,-,5.26,0.71,4.53,-,13.89,73.98
97,臺北市,2015/01/25,士林,-,-,-,-,33,-,-,-,-,-,-
98,臺北市,2015/01/25,士林,3.5,0.55,27.5,55,-,31.55,4.91,26.64,1.1,19.53,65.25
99,臺北市,2015/01/24,松山,-,-,-,-,35,-,-,-,-,-,-
100,臺北市,2015/01/24,松山,3,0.89,23.7,63,-,49.45,15.58,33.87,1.53,16.88,60.38
101,臺北市,2015/01/24,古亭,-,-,-,-,44,-,-,-,-,-,-
102,臺北市,2015/01/24,古亭,3.1,0.9,22.3,68,-,47.81,13.81,34.01,1.49,18.07,61.57
103,臺北市,2015/01/24,中山,-,-,-,-,39,-,-,-,-,-,-
104,臺北市,2015/01/24,中山,3.8,1.24,17.7,89,-,79.05,35.06,43.99,1.5,18.37,59.9
105,臺北市,2015/01/24,大同,-,-,-,-,40,-,-,-,-,-,-
106,臺北市,2015/01/24,大同,4.7,1.81,-,82,-,119.19,67.78,51.42,-,-,-
107,臺北市,2015/01/24,萬華,-,-,-,-,41,-,-,-,-,-,-
108,臺北市,2015/01/24,萬華,3.2,1.1,21.1,63,-,57.65,19,38.65,1.12,18.21,56.86
109,臺北市,2015/01/24,陽明,-,-,-,-,26,-,-,-,-,-,-
110,臺北市,2015/01/24,陽明,2.3,0.29,54.7,35,-,5.19,0.81,4.36,-,11.77,72.04
111,臺北市,2015/01/24,士林,-,-,-,-,40,-,-,-,-,-,-
112,臺北市,2015/01/24,士林,3.4,0.73,31.2,66,-,41.33,13.93,27.4,1.68,17.16,59.72
113,臺北市,2015/01/23,松山,-,-,-,-,42,-,-,-,-,-,-
114,臺北市,2015/01/23,松山,5.1,0.84,24.2,71,-,48.53,15.67,32.85,1.81,14.45,59.11
115,臺北市,2015/01/23,古亭,-,-,-,-,46,-,-,-,-,-,-
116,臺北市,2015/01/23,古亭,3.7,0.73,31.5,69,-,32.28,7.11,25.17,2.26,15.52,59.61
117,臺北市,2015/01/23,中山,-,-,-,-,43,-,-,-,-,-,-
118,臺北市,2015/01/23,中山,4.2,0.92,25.1,92,-,47.91,12.26,35.65,2.07,15.97,58.87
119,臺北市,2015/01/23,大同,-,-,-,-,41,-,-,-,-,-,-
120,臺北市,2015/01/23,大同,5.2,1.37,-,83,-,88.29,45.14,43.15,-,-,-
121,臺北市,2015/01/23,萬華,-,-,-,-,43,-,-,-,-,-,-
122,臺北市,2015/01/23,萬華,3.9,0.76,26.5,66,-,41.66,9.44,32.22,2.24,15.59,55.79
123,臺北市,2015/01/23,陽明,-,-,-,-,34,-,-,-,-,-,-
124,臺北市,2015/01/23,陽明,4.5,0.38,56.3,42,-,5.45,1.12,4.34,-,7.92,80.93
125,臺北市,2015/01/23,士林,-,-,-,-,40,-,-,-,-,-,-
126,臺北市,2015/01/23,士林,4,0.53,45.1,64,-,18.74,2.79,15.95,2.05,15.29,57.02
127,臺北市,2015/01/22,松山,-,-,-,-,43,-,-,-,-,-,-
128,臺北市,2015/01/22,松山,4,0.77,28,84,-,41.88,10.24,31.64,1.59,14.44,64
129,臺北市,2015/01/22,古亭,-,-,-,-,49,-,-,-,-,-,-
130,臺北市,2015/01/22,古亭,4,0.79,30.1,93,-,35.97,8.02,27.94,1.83,15,65.49
131,臺北市,2015/01/22,中山,-,-,-,-,46,-,-,-,-,-,-
132,臺北市,2015/01/22,中山,4.2,0.98,24.4,109,-,51.57,13.44,38.13,1.63,15.67,63.38
133,臺北市,2015/01/22,大同,-,-,-,-,44,-,-,-,-,-,-
134,臺北市,2015/01/22,大同,5.8,1.76,-,100,-,102.48,53.08,49.4,-,-,-
135,臺北市,2015/01/22,萬華,-,-,-,-,44,-,-,-,-,-,-
136,臺北市,2015/01/22,萬華,5,0.89,27.4,80,-,42.39,8.83,33.56,1.23,15.33,59.95
137,臺北市,2015/01/22,陽明,-,-,-,-,42,-,-,-,-,-,-
138,臺北市,2015/01/22,陽明,4.9,0.4,61.2,59,-,5.02,0.6,4.39,-,7.57,81.04
139,臺北市,2015/01/22,士林,-,-,-,-,44,-,-,-,-,-,-
140,臺北市,2015/01/22,士林,4.1,0.73,35.8,76,-,32.33,8.98,23.35,1.1,14.62,62.51
141,臺北市,2015/01/21,松山,-,-,-,-,28,-,-,-,-,-,-
142,臺北市,2015/01/21,松山,2.7,0.77,20.3,58,-,43.68,12.43,31.25,1.4,17.82,72.1
143,臺北市,2015/01/21,古亭,-,-,-,-,32,-,-,-,-,-,-
144,臺北市,2015/01/21,古亭,2.1,0.68,22,68,-,32.01,6.84,25.17,1.77,17.93,77.29
145,臺北市,2015/01/21,中山,-,-,-,-,34,-,-,-,-,-,-
146,臺北市,2015/01/21,中山,3.2,1,17.8,88,-,52.71,18.13,34.59,1.54,18.53,74.01
147,臺北市,2015/01/21,大同,-,-,-,-,30,-,-,-,-,-,-
148,臺北市,2015/01/21,大同,3.9,1.6,-,79,-,76.42,39.83,36.59,-,-,-
149,臺北市,2015/01/21,萬華,-,-,-,-,31,-,-,-,-,-,-
150,臺北市,2015/01/21,萬華,2.9,0.78,22.2,62,-,34,6.16,27.84,1.53,17.94,73.31
151,臺北市,2015/01/21,陽明,-,-,-,-,19,-,-,-,-,-,-
152,臺北市,2015/01/21,陽明,1.4,0.28,51.4,26,-,4.07,1.18,2.88,-,10.86,89.97
153,臺北市,2015/01/21,士林,-,-,-,-,29,-,-,-,-,-,-
154,臺北市,2015/01/21,士林,2.2,0.59,27.1,58,-,29.76,7.15,22.61,1.69,17.63,72.83
155,臺北市,2015/01/20,松山,-,-,-,-,32,-,-,-,-,-,-
156,臺北市,2015/01/20,松山,3.4,0.63,32,76,-,32.33,6.74,25.6,1.87,17.98,61.08
157,臺北市,2015/01/20,古亭,-,-,-,-,36,-,-,-,-,-,-
158,臺北市,2015/01/20,古亭,2,0.58,34.5,78,-,24.43,4.54,19.89,2.9,18.79,63.2
159,臺北市,2015/01/20,中山,-,-,-,-,36,-,-,-,-,-,-
160,臺北市,2015/01/20,中山,3.1,0.77,28.8,103,-,39.44,10.27,29.18,2.48,18.88,63.04
161,臺北市,2015/01/20,大同,-,-,-,-,32,-,-,-,-,-,-
162,臺北市,2015/01/20,大同,3.8,1.44,-,91,-,87.24,47.84,39.4,-,-,-
163,臺北市,2015/01/20,萬華,-,-,-,-,34,-,-,-,-,-,-
164,臺北市,2015/01/20,萬華,2.5,0.6,29.8,75,-,33.65,6.99,26.66,3.04,18.56,60.41
165,臺北市,2015/01/20,陽明,-,-,-,-,29,-,-,-,-,-,-
166,臺北市,2015/01/20,陽明,4,0.3,52,43,-,4.55,1.2,3.37,-,10.31,95.49
167,臺北市,2015/01/20,士林,-,-,-,-,31,-,-,-,-,-,-
168,臺北市,2015/01/20,士林,2.8,0.4,47.8,75,-,15.35,2.97,12.38,2.53,18.63,60.26
169,臺北市,2015/01/19,松山,-,-,-,-,32,-,-,-,-,-,-
170,臺北市,2015/01/19,松山,3.4,0.52,39.3,77,-,24.02,3.35,20.67,2.33,15.88,54.99
171,臺北市,2015/01/19,古亭,-,-,-,-,39,-,-,-,-,-,-
172,臺北市,2015/01/19,古亭,2.8,0.46,41.2,79,-,18.54,3.22,15.32,3.63,16.27,58.85
173,臺北市,2015/01/19,中山,-,-,-,-,35,-,-,-,-,-,-
174,臺北市,2015/01/19,中山,3.9,0.65,35.2,97,-,30.54,6,24.54,2.6,16.63,57.94
175,臺北市,2015/01/19,大同,-,-,-,-,31,-,-,-,-,-,-
176,臺北市,2015/01/19,大同,4.9,0.98,-,88,-,61.77,28,33.77,-,-,-
177,臺北市,2015/01/19,萬華,-,-,-,-,34,-,-,-,-,-,-
178,臺北市,2015/01/19,萬華,3.9,0.52,34.5,72,-,27.97,4.35,23.62,3.37,16.29,55.06
179,臺北市,2015/01/19,陽明,-,-,-,-,32,-,-,-,-,-,-
180,臺北市,2015/01/19,陽明,2.8,0.32,54.7,48,-,3.51,0.34,3.19,-,7.87,89.6
181,臺北市,2015/01/19,士林,-,-,-,-,34,-,-,-,-,-,-
182,臺北市,2015/01/19,士林,2.3,0.37,51.2,73,-,12.46,2.4,10.05,3,16.24,54.99
183,臺北市,2015/01/18,松山,-,-,-,-,17,-,-,-,-,-,-
184,臺北市,2015/01/18,松山,2.3,0.39,33,36,-,16.17,2.6,13.57,2.15,16.51,61.55
185,臺北市,2015/01/18,古亭,-,-,-,-,22,-,-,-,-,-,-
186,臺北市,2015/01/18,古亭,1.8,0.39,31.7,48,-,15.17,2.75,12.42,2.86,17.14,64.38
187,臺北市,2015/01/18,中山,-,-,-,-,20,-,-,-,-,-,-
188,臺北市,2015/01/18,中山,2.4,0.53,27.3,62,-,25.07,6.74,18.33,2.16,17.34,64.17
189,臺北市,2015/01/18,大同,-,-,-,-,18,-,-,-,-,-,-
190,臺北市,2015/01/18,大同,3.1,0.79,-,57,-,52.04,26.29,25.75,-,-,-
191,臺北市,2015/01/18,萬華,-,-,-,-,20,-,-,-,-,-,-
192,臺北市,2015/01/18,萬華,2.3,0.44,27.1,39,-,23.05,4.54,18.51,2.81,16.99,61.12
193,臺北市,2015/01/18,陽明,-,-,-,-,14,-,-,-,-,-,-
194,臺北市,2015/01/18,陽明,1.2,0.25,42,20,-,2.41,0.86,1.54,-,8.75,96.42
195,臺北市,2015/01/18,士林,-,-,-,-,18,-,-,-,-,-,-
196,臺北市,2015/01/18,士林,2.2,0.31,38.8,33,-,-,-,-,2.16,17.02,60.56
197,臺北市,2015/01/17,松山,-,-,-,-,56,-,-,-,-,-,-
198,臺北市,2015/01/17,松山,3.9,0.58,36.3,98,-,19.66,2.5,17.16,2.46,15.26,55.71
199,臺北市,2015/01/17,古亭,-,-,-,-,65,-,-,-,-,-,-
200,臺北市,2015/01/17,古亭,4.1,0.6,33.7,104,-,19.95,2.63,17.32,3.03,15.68,59.75
201,臺北市,2015/01/17,中山,-,-,-,-,61,-,-,-,-,-,-
202,臺北市,2015/01/17,中山,4.6,0.73,30.3,122,-,28.71,5.89,22.82,2.39,15.94,59.57
203,臺北市,2015/01/17,大同,-,-,-,-,55,-,-,-,-,-,-
204,臺北市,2015/01/17,大同,4.5,0.94,-,110,-,50.43,23.38,27.05,-,-,-
205,臺北市,2015/01/17,萬華,-,-,-,-,61,-,-,-,-,-,-
206,臺北市,2015/01/17,萬華,4.3,0.63,29.3,93,-,26.49,4.47,22.02,3.08,15.65,56.08
207,臺北市,2015/01/17,陽明,-,-,-,-,53,-,-,-,-,-,-
208,臺北市,2015/01/17,陽明,3.2,0.43,45.5,65,-,4.48,0.45,3.98,-,7.14,92.03
209,臺北市,2015/01/17,士林,-,-,-,-,58,-,-,-,-,-,-
210,臺北市,2015/01/17,士林,3.9,0.48,41.7,95,-,13.75,1.42,12.3,2.5,15.42,56.59
211,臺北市,2015/01/16,松山,-,-,-,-,17,-,-,-,-,-,-
212,臺北市,2015/01/16,松山,3.5,0.43,28.9,34,-,26.08,6.36,19.72,2.03,16.92,67.04
213,臺北市,2015/01/16,古亭,-,-,-,-,19,-,-,-,-,-,-
214,臺北市,2015/01/16,古亭,2.4,0.5,26.9,43,-,27.66,7.57,20.08,2.33,17.79,68.3
215,臺北市,2015/01/16,中山,-,-,-,-,17,-,-,-,-,-,-
216,臺北市,2015/01/16,中山,2.8,0.65,23.2,53,-,36.95,11.39,25.56,2.07,17.91,68.72
217,臺北市,2015/01/16,大同,-,-,-,-,15,-,-,-,-,-,-
218,臺北市,2015/01/16,大同,3.6,1.17,-,53,-,83,48.09,34.91,-,-,-
219,臺北市,2015/01/16,萬華,-,-,-,-,18,-,-,-,-,-,-
220,臺北市,2015/01/16,萬華,2.9,0.49,23,37,-,33.4,8.12,25.29,2.53,17.67,65.74
221,臺北市,2015/01/16,陽明,-,-,-,-,12,-,-,-,-,-,-
222,臺北市,2015/01/16,陽明,1.7,0.2,44.3,19,-,2.13,0.34,1.72,-,9.59,99.16
223,臺北市,2015/01/16,士林,-,-,-,-,17,-,-,-,-,-,-
224,臺北市,2015/01/16,士林,1.8,0.29,39.8,35,-,12.09,1.84,10.23,2.01,17.69,64.35
225,臺北市,2015/01/15,松山,-,-,-,-,13,-,-,-,-,-,-
226,臺北市,2015/01/15,松山,1.8,0.44,21.1,30,-,27.41,5.67,21.74,1.71,15.92,64.61
227,臺北市,2015/01/15,古亭,-,-,-,-,15,-,-,-,-,-,-
228,臺北市,2015/01/15,古亭,1.6,0.44,22.6,41,-,23.65,6.03,17.62,2.44,16.37,67.97
229,臺北市,2015/01/15,中山,-,-,-,-,16,-,-,-,-,-,-
230,臺北市,2015/01/15,中山,2.2,0.69,16.1,53,-,40.61,13.99,26.63,1.95,16.64,67.95
231,臺北市,2015/01/15,大同,-,-,-,-,12,-,-,-,-,-,-
232,臺北市,2015/01/15,大同,3,1.18,-,48,-,78.69,47.57,31.12,-,-,-
233,臺北市,2015/01/15,萬華,-,-,-,-,15,-,-,-,-,-,-
234,臺北市,2015/01/15,萬華,2,0.5,17.5,34,-,32.28,8.15,24.12,2.44,16.41,64.45
235,臺北市,2015/01/15,陽明,-,-,-,-,11,-,-,-,-,-,-
236,臺北市,2015/01/15,陽明,1.4,0.21,37.9,16,-,3.27,0.77,2.5,-,8.34,98.29
237,臺北市,2015/01/15,士林,-,-,-,-,14,-,-,-,-,-,-
238,臺北市,2015/01/15,士林,1.6,0.31,31.4,33,-,12.97,2.53,10.44,2.11,16.13,64.66
239,臺北市,2015/01/14,松山,-,-,-,-,7,-,-,-,-,-,-
240,臺北市,2015/01/14,松山,2.3,0.46,25.5,17,-,27.94,7.15,20.79,2.14,16.46,74.71
241,臺北市,2015/01/14,古亭,-,-,-,-,12,-,-,-,-,-,-
242,臺北市,2015/01/14,古亭,1.9,0.51,20.2,31,-,26.97,4.51,22.46,2.11,16.51,82.77
243,臺北市,2015/01/14,中山,-,-,-,-,6,-,-,-,-,-,-
244,臺北市,2015/01/14,中山,2,0.75,18.9,38,-,41.75,15.02,26.73,1.78,16.92,79.32
245,臺北市,2015/01/14,大同,-,-,-,-,6,-,-,-,-,-,-
246,臺北市,2015/01/14,大同,2.4,0.96,-,34,-,50.86,24.23,26.63,-,-,-
247,臺北市,2015/01/14,萬華,-,-,-,-,6,-,-,-,-,-,-
248,臺北市,2015/01/14,萬華,2.3,0.55,19.1,23,-,30.03,5.21,24.82,1.88,16.52,77.44
249,臺北市,2015/01/14,陽明,-,-,-,-,3,-,-,-,-,-,-
250,臺北市,2015/01/14,陽明,0.7,0.22,43,7,-,2.72,0.42,2.29,-,9.5,99.26
251,臺北市,2015/01/14,士林,-,-,-,-,7,-,-,-,-,-,-
252,臺北市,2015/01/14,士林,1.7,0.3,32.8,16,-,13.31,1.46,11.84,2.62,16.27,74.93
253,臺北市,2015/01/13,松山,-,-,-,-,12,-,-,-,-,-,-
254,臺北市,2015/01/13,松山,1,0.42,36,28,-,24.09,6.69,17.4,2.42,19.81,67.03
255,臺北市,2015/01/13,古亭,-,-,-,-,14,-,-,-,-,-,-
256,臺北市,2015/01/13,古亭,1.6,0.4,33.8,34,-,18.22,3.29,14.93,3.8,20.57,68.97
257,臺北市,2015/01/13,中山,-,-,-,-,11,-,-,-,-,-,-
258,臺北市,2015/01/13,中山,1.7,0.56,32.3,46,-,27.65,7.27,20.37,3.28,20.66,68.71
259,臺北市,2015/01/13,大同,-,-,-,-,12,-,-,-,-,-,-
260,臺北市,2015/01/13,大同,3.2,1.85,-,46,-,85.33,50.61,34.72,-,-,-
261,臺北市,2015/01/13,萬華,-,-,-,-,12,-,-,-,-,-,-
262,臺北市,2015/01/13,萬華,2.2,0.49,32,30,-,22.41,3.7,18.71,2.68,20.38,66.97
263,臺北市,2015/01/13,陽明,-,-,-,-,8,-,-,-,-,-,-
264,臺北市,2015/01/13,陽明,0.8,0.22,46.1,12,-,4.17,0.34,3.91,-,13.03,96.08
265,臺北市,2015/01/13,士林,-,-,-,-,11,-,-,-,-,-,-
266,臺北市,2015/01/13,士林,1.8,0.3,42,26,-,11.38,1.9,9.47,4.14,20.29,66.08
267,臺北市,2015/01/12,松山,-,-,-,-,23,-,-,-,-,-,-
268,臺北市,2015/01/12,松山,2.5,0.44,40.8,51,-,24.5,3.08,21.42,2.28,16.94,64.92
269,臺北市,2015/01/12,古亭,-,-,-,-,25,-,-,-,-,-,-
270,臺北市,2015/01/12,古亭,2.4,0.39,42,53,-,17.87,2.71,15.16,3.6,17.34,69.03
271,臺北市,2015/01/12,中山,-,-,-,-,25,-,-,-,-,-,-
272,臺北市,2015/01/12,中山,2.9,0.57,35.2,72,-,32.04,5.32,26.72,3.35,17.72,66.98
273,臺北市,2015/01/12,大同,-,-,-,-,24,-,-,-,-,-,-
274,臺北市,2015/01/12,大同,3.7,1.28,-,70,-,80.56,41.73,38.83,-,-,-
275,臺北市,2015/01/12,萬華,-,-,-,-,25,-,-,-,-,-,-
276,臺北市,2015/01/12,萬華,2.8,0.47,36.8,47,-,26.99,3.48,23.51,3.84,17.4,64.55
277,臺北市,2015/01/12,陽明,-,-,-,-,16,-,-,-,-,-,-
278,臺北市,2015/01/12,陽明,2.5,0.25,57.5,25,-,3.06,0.77,2.27,-,10.28,91.36
279,臺北市,2015/01/12,士林,-,-,-,-,23,-,-,-,-,-,-
280,臺北市,2015/01/12,士林,4.7,0.31,52.8,48,-,11.51,3.09,8.42,4.06,17.68,61.8
281,臺北市,2015/01/11,松山,-,-,-,-,30,-,-,-,-,-,-
282,臺北市,2015/01/11,松山,4.5,0.46,46.2,61,-,17.55,2.08,15.48,2,17.25,57.33
283,臺北市,2015/01/11,古亭,-,-,-,-,34,-,-,-,-,-,-
284,臺北市,2015/01/11,古亭,3.2,0.42,44.8,68,-,13.19,1.89,11.3,3.5,17.47,62.72
285,臺北市,2015/01/11,中山,-,-,-,-,32,-,-,-,-,-,-
286,臺北市,2015/01/11,中山,4,0.58,37.6,79,-,27.62,3.41,24.21,2.84,17.98,60.2
287,臺北市,2015/01/11,大同,-,-,-,-,28,-,-,-,-,-,-
288,臺北市,2015/01/11,大同,3.9,1.12,-,78,-,66.82,30.05,36.77,-,-,-
289,臺北市,2015/01/11,萬華,-,-,-,-,33,-,-,-,-,-,-
290,臺北市,2015/01/11,萬華,3.2,0.48,38.4,64,-,24.26,3.06,21.2,2.93,17.67,57.59
291,臺北市,2015/01/11,陽明,-,-,-,-,29,-,-,-,-,-,-
