序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
28,臺北市,2016/06/29,士林,2.6,0.48,-,23.3,28,-,24.11,5.34,18.78,-,-,-,1.73,1.39,29.26,-,-,79.86,-
29,臺北市,2016/06/28,松山,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
30,臺北市,2016/06/28,松山,3.5,0.63,446.78,27.3,32,-,33.7,7.39,26.31,2.048,0.263,1.785,1.36,0.92,29.62,-,-,74.07,-
31,臺北市,2016/06/28,古亭,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
32,臺北市,2016/06/28,古亭,2.2,0.6,-,31.4,32,-,28.86,5.83,23.02,2.088,0.231,1.857,1.63,1.25,28.7,-,-,77.34,-
33,臺北市,2016/06/28,中山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
34,臺北市,2016/06/28,中山,2.7,0.77,-,23.6,30,-,38.68,9.31,29.37,2.189,0.313,1.875,1.51,0.93,29.93,-,-,77.61,-
35,臺北市,2016/06/28,大同,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
36,臺北市,2016/06/28,大同,3.3,2.05,-,-,44,-,78.47,46.04,32.44,2.721,0.66,2.061,-,-,-,-,-,-,-
37,臺北市,2016/06/28,萬華,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
38,臺北市,2016/06/28,萬華,3.1,0.65,-,24.5,31,-,29.23,5.77,23.47,-,-,-,1.39,0.98,30.19,-,-,75.2,-
39,臺北市,2016/06/28,陽明,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
40,臺北市,2016/06/28,陽明,1.3,0.16,423.21,31.7,14,-,5.65,0.81,4.81,-,-,-,-,-,23.61,1,4.44,88.64,46.46
41,臺北市,2016/06/28,士林,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
42,臺北市,2016/06/28,士林,2.6,0.46,-,18,29,-,24.26,4.38,19.88,-,-,-,1.47,1.21,29.69,-,-,75.79,-
43,臺北市,2016/06/27,松山,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
44,臺北市,2016/06/27,松山,3.7,0.41,434.31,33.4,35,-,21.26,4.52,16.74,1.85,0.141,1.71,1.68,1.18,31.31,-,-,65.67,-
45,臺北市,2016/06/27,古亭,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
46,臺北市,2016/06/27,古亭,1.7,0.41,-,33.5,30,-,18.6,4.02,14.58,1.942,0.124,1.818,1.82,1.5,30.63,-,-,68.07,-
47,臺北市,2016/06/27,中山,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
48,臺北市,2016/06/27,中山,2.7,0.5,-,26.7,32,-,24.45,5,19.45,1.982,0.18,1.802,2.07,1.28,31.61,-,-,69.27,-
49,臺北市,2016/06/27,大同,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
50,臺北市,2016/06/27,大同,3,1.42,-,-,44,-,58.86,33.54,25.32,2.417,0.443,1.975,-,-,-,-,-,-,-
51,臺北市,2016/06/27,萬華,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
52,臺北市,2016/06/27,萬華,3,0.47,-,29.4,30,-,20.61,3.87,16.74,-,-,-,1.63,1.11,31.91,-,-,67.49,-
53,臺北市,2016/06/27,陽明,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
54,臺北市,2016/06/27,陽明,3.3,0.17,420.97,41.1,21,-,6.84,1.1,5.75,-,-,-,-,-,24.81,0,0,85.42,0
55,臺北市,2016/06/27,士林,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
56,臺北市,2016/06/27,士林,2.8,0.37,-,25.5,27,-,18.02,2.78,15.24,-,-,-,1.52,1.07,31.1,-,-,70.1,-
57,臺北市,2016/06/26,松山,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
58,臺北市,2016/06/26,松山,4,0.43,436.39,24,36,-,22.92,6.1,16.82,1.878,0.152,1.727,1.25,0.94,30.37,-,-,72.07,-
59,臺北市,2016/06/26,古亭,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
60,臺北市,2016/06/26,古亭,2.6,0.39,-,26.5,28,-,18.68,4.43,14.25,1.93,0.11,1.82,1.64,1.37,29.76,-,-,73.54,-
61,臺北市,2016/06/26,中山,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
62,臺北市,2016/06/26,中山,2.5,0.46,-,22.3,27,-,21.97,3.77,18.21,1.975,0.158,1.817,1.88,1.37,31.08,-,-,72.89,-
63,臺北市,2016/06/26,大同,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
64,臺北市,2016/06/26,大同,3.9,1.55,-,-,43,-,66.9,41.54,25.36,2.398,0.458,1.939,-,-,-,-,-,-,-
65,臺北市,2016/06/26,萬華,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
66,臺北市,2016/06/26,萬華,1.1,0.42,-,22.4,29,-,17.24,3.75,13.49,-,-,-,1.43,1.1,31.31,-,-,70.93,-
67,臺北市,2016/06/26,陽明,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
68,臺北市,2016/06/26,陽明,3,0.17,419.63,32.2,20,-,6.56,1.23,5.33,-,-,-,-,-,24.04,0,0,91.21,0
69,臺北市,2016/06/26,士林,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
70,臺北市,2016/06/26,士林,4.2,0.36,-,21.9,27,-,18.69,2.75,15.94,-,-,-,1.66,1.41,30.86,-,-,72.03,-
71,臺北市,2016/06/25,松山,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
72,臺北市,2016/06/25,松山,2.2,0.49,439.98,22,29,-,28.24,8.55,19.68,1.935,0.181,1.754,1.61,1.14,29.97,-,-,70.14,-
73,臺北市,2016/06/25,古亭,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
74,臺北市,2016/06/25,古亭,2.1,0.43,-,26.7,26,-,21.22,5.48,15.74,1.986,0.146,1.84,1.9,1.52,29.66,-,-,71.67,-
75,臺北市,2016/06/25,中山,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
76,臺北市,2016/06/25,中山,2.4,0.54,-,23.5,30,-,28.99,6.96,22.03,2.009,0.198,1.811,1.92,1.26,30.98,-,-,70.4,-
77,臺北市,2016/06/25,大同,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
78,臺北市,2016/06/25,大同,4,1.6,-,-,43,-,70.58,39.64,30.94,2.448,0.487,1.961,-,-,-,-,-,-,-
79,臺北市,2016/06/25,萬華,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
80,臺北市,2016/06/25,萬華,1.7,0.47,-,24.1,27,-,23.07,5.12,17.95,-,-,-,1.58,1.34,31.4,-,-,68.06,-
81,臺北市,2016/06/25,陽明,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
82,臺北市,2016/06/25,陽明,2.1,0.14,416.79,27.9,15,-,5.3,0.98,4.3,-,-,-,-,-,24.57,0,0,85.44,0
83,臺北市,2016/06/25,士林,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
84,臺北市,2016/06/25,士林,3.1,0.37,-,23.9,23,-,18.95,3.37,15.58,-,-,-,1.87,1.66,30.47,-,-,70.98,-
85,臺北市,2016/06/24,松山,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
86,臺北市,2016/06/24,松山,2.7,0.6,443.59,26.4,34,-,32.9,9.9,23,1.986,0.229,1.757,1.46,0.97,30.4,-,-,69.43,-
87,臺北市,2016/06/24,古亭,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
88,臺北市,2016/06/24,古亭,2.1,0.48,-,29,28,-,22.79,5.11,17.68,1.97,0.157,1.814,2,1.5,29.34,-,-,73.07,-
89,臺北市,2016/06/24,中山,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
90,臺北市,2016/06/24,中山,2.6,0.53,-,24.6,31,-,26.02,5.73,20.3,-,-,-,2.01,1.38,30.67,-,-,72.88,-
91,臺北市,2016/06/24,大同,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
92,臺北市,2016/06/24,大同,4.4,2.26,-,-,48,-,97.59,63.55,34.04,2.677,0.713,1.964,-,-,-,-,-,-,-
93,臺北市,2016/06/24,萬華,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
94,臺北市,2016/06/24,萬華,1,0.48,-,20.3,27,-,20.81,3.57,17.25,-,-,-,1.59,1.11,30.98,-,-,70.26,-
95,臺北市,2016/06/24,陽明,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
96,臺北市,2016/06/24,陽明,1.6,0.15,416.16,34.1,14,-,5.57,0.81,4.75,-,-,-,-,-,24.69,0,0,83.84,0
97,臺北市,2016/06/24,士林,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
98,臺北市,2016/06/24,士林,3,0.5,-,21.4,-,-,25.14,4.26,20.88,-,-,-,1.99,1.58,30.66,-,-,70.71,-
99,臺北市,2016/06/23,松山,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
100,臺北市,2016/06/23,松山,3.8,0.48,440.69,34.8,37,-,24.55,5.01,19.54,1.944,0.194,1.751,1.45,1.14,30.67,-,-,71.79,-
101,臺北市,2016/06/23,古亭,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
102,臺北市,2016/06/23,古亭,2.7,0.51,-,32.2,32,-,24.6,5.92,18.67,2.009,0.179,1.83,1.76,1.5,30.36,-,-,71.38,-
103,臺北市,2016/06/23,中山,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
104,臺北市,2016/06/23,中山,4.4,0.6,-,24.8,38,-,30.04,6.48,23.56,2.031,0.223,1.808,1.89,1.17,31.73,-,-,72.16,-
105,臺北市,2016/06/23,大同,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
106,臺北市,2016/06/23,大同,5.1,1.83,-,-,52,-,66.32,35.9,30.43,2.594,0.576,2.018,-,-,-,-,-,-,-
107,臺北市,2016/06/23,萬華,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
108,臺北市,2016/06/23,萬華,3,0.56,-,24,35,-,23.86,3.61,20.25,-,-,-,1.45,1.07,32.05,-,-,70.15,-
109,臺北市,2016/06/23,陽明,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
110,臺北市,2016/06/23,陽明,3.4,0.22,421.24,35.5,23,-,8.77,0.83,7.9,-,-,-,-,-,24.55,0,0,89.23,0
111,臺北市,2016/06/23,士林,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
112,臺北市,2016/06/23,士林,7.2,0.41,-,22.3,35,-,20.91,2.61,18.3,-,-,-,1.88,1.54,30.99,-,-,72.83,-
113,臺北市,2016/06/22,松山,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
114,臺北市,2016/06/22,松山,5.2,0.53,441.68,24.7,30,-,32.13,8.88,23.25,1.982,0.219,1.762,1.36,1.08,30.62,-,-,67.81,-
115,臺北市,2016/06/22,古亭,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
116,臺北市,2016/06/22,古亭,4.5,0.48,-,28.2,29,-,26.23,5.65,20.59,1.994,0.171,1.823,1.68,1.35,30.57,-,-,68.27,-
117,臺北市,2016/06/22,中山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
118,臺北市,2016/06/22,中山,5,0.65,-,22.8,32,-,36.39,9.78,26.6,2.063,0.245,1.817,1.7,1,31.8,-,-,68.3,-
119,臺北市,2016/06/22,大同,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
120,臺北市,2016/06/22,大同,5,1.63,-,-,43,-,67.86,36.51,31.35,2.485,0.527,1.958,-,-,-,-,-,-,-
121,臺北市,2016/06/22,萬華,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
122,臺北市,2016/06/22,萬華,3.4,0.47,-,26.8,26,-,23.02,3.92,19.09,-,-,-,1.62,1.29,32.32,-,-,65.67,-
123,臺北市,2016/06/22,陽明,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
124,臺北市,2016/06/22,陽明,1.7,0.17,415.27,33.4,17,-,7.21,1.23,6,-,-,-,-,-,24.67,0,0,87.02,0
125,臺北市,2016/06/22,士林,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
126,臺北市,2016/06/22,士林,2.4,0.36,-,23.8,21,-,16.56,2.64,13.92,-,-,-,1.96,1.71,31.3,-,-,68.85,-
127,臺北市,2016/06/21,松山,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
128,臺北市,2016/06/21,松山,5.6,0.65,448.43,20.5,29,-,38.29,12.39,25.9,2.084,0.309,1.775,1.32,0.96,29.07,-,-,73.24,-
129,臺北市,2016/06/21,古亭,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
130,臺北市,2016/06/21,古亭,3.3,0.51,-,24.6,26,-,27.8,7.82,19.98,1.994,0.173,1.821,1.64,1.39,28.28,-,-,74.9,-
131,臺北市,2016/06/21,中山,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
132,臺北市,2016/06/21,中山,2.7,0.57,-,21.8,33,-,30.39,5.96,24.44,2.04,0.223,1.818,1.95,1.39,29.93,-,-,72.42,-
133,臺北市,2016/06/21,大同,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
134,臺北市,2016/06/21,大同,4.5,2.11,-,-,45,-,89.42,56.86,32.56,2.681,0.7,1.981,-,-,-,-,-,-,-
135,臺北市,2016/06/21,萬華,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
136,臺北市,2016/06/21,萬華,3.9,0.51,-,23.3,29,-,25.53,5.25,20.28,-,-,-,1.63,1.3,30.12,-,-,69.92,-
137,臺北市,2016/06/21,陽明,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
138,臺北市,2016/06/21,陽明,2.8,0.15,420.11,36.3,17,-,6.32,1.01,5.28,-,-,-,-,-,24.06,0,0,86.79,0
139,臺北市,2016/06/21,士林,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
140,臺北市,2016/06/21,士林,3.1,0.43,-,23.4,23,-,22.9,3.63,19.27,-,-,-,1.98,1.57,29.91,-,-,70.73,-
141,臺北市,2016/06/20,松山,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
142,臺北市,2016/06/20,松山,2.6,0.51,440.06,22.9,28,-,29.73,10.88,18.86,1.959,0.198,1.761,1.72,1.11,29.74,-,-,70.65,-
143,臺北市,2016/06/20,古亭,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
144,臺北市,2016/06/20,古亭,1.7,0.46,-,28.9,25,-,22.84,6.48,16.37,2.031,0.161,1.869,2.05,1.53,28.98,-,-,73,-
145,臺北市,2016/06/20,中山,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
146,臺北市,2016/06/20,中山,2.6,0.56,-,23.6,28,-,26.53,5.16,21.37,2.052,0.206,1.846,2.16,1.39,30.28,-,-,73.04,-
147,臺北市,2016/06/20,大同,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
148,臺北市,2016/06/20,大同,3.5,1.86,-,-,39,-,70.34,42.93,27.41,2.61,0.582,2.029,-,-,-,-,-,-,-
149,臺北市,2016/06/20,萬華,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
150,臺北市,2016/06/20,萬華,2.5,0.47,-,26,26,-,21.41,4.74,16.67,-,-,-,1.65,1.09,30.63,-,-,70.17,-
151,臺北市,2016/06/20,陽明,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
152,臺北市,2016/06/20,陽明,3.3,0.14,419.12,34.4,17,-,4.05,0.63,3.37,-,-,-,-,-,23.76,0,0,85.89,0
153,臺北市,2016/06/20,士林,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
154,臺北市,2016/06/20,士林,2.5,0.45,-,22.9,25,-,22.12,3.49,18.63,-,-,-,1.97,1.69,29.79,-,-,72.66,-
155,臺北市,2016/06/19,松山,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
156,臺北市,2016/06/19,松山,4.1,0.44,436.69,23.8,22,-,23,7.69,15.31,1.911,0.16,1.751,1.32,0.93,29.56,-,-,68.11,-
157,臺北市,2016/06/19,古亭,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
158,臺北市,2016/06/19,古亭,3.3,0.39,-,28,25,-,19.72,5.52,14.2,1.965,0.137,1.828,1.57,1.23,29.21,-,-,69.68,-
159,臺北市,2016/06/19,中山,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
160,臺北市,2016/06/19,中山,3.5,0.48,-,22.7,32,-,23.87,4.48,19.39,1.961,0.165,1.796,1.7,0.94,30.14,-,-,71.25,-
161,臺北市,2016/06/19,大同,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
162,臺北市,2016/06/19,大同,4.4,1.18,-,-,47,-,48.85,25.61,23.24,2.317,0.357,1.96,-,-,-,-,-,-,-
163,臺北市,2016/06/19,萬華,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
164,臺北市,2016/06/19,萬華,2.6,0.44,-,25,28,-,20.59,4.24,16.35,-,-,-,1.42,0.98,30.41,-,-,68.43,-
165,臺北市,2016/06/19,陽明,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
166,臺北市,2016/06/19,陽明,2.1,0.14,417.76,29.1,13,-,4.43,0.91,3.5,-,-,-,-,-,23.25,0,0,85.73,0
167,臺北市,2016/06/19,士林,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
168,臺北市,2016/06/19,士林,2.4,0.33,-,23.1,22,-,14.05,2.77,11.28,-,-,-,1.62,1.22,29.4,-,-,71.75,-
169,臺北市,2016/06/18,松山,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
170,臺北市,2016/06/18,松山,2.4,0.51,439.3,20.5,20,-,28.69,8.82,19.87,1.967,0.202,1.764,1.28,0.84,27.89,-,-,78.5,-
171,臺北市,2016/06/18,古亭,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
172,臺北市,2016/06/18,古亭,1.9,0.49,-,21.6,22,-,26.61,6.89,19.73,2.028,0.169,1.859,1.57,1.09,27.53,-,-,80.38,-
173,臺北市,2016/06/18,中山,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
174,臺北市,2016/06/18,中山,2.6,0.63,-,16.4,27,-,33.54,9.2,24.34,2.098,0.238,1.86,1.73,0.96,28.58,-,-,81.82,-
175,臺北市,2016/06/18,大同,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
176,臺北市,2016/06/18,大同,3.6,1.49,-,-,41,-,76.9,45.71,31.19,2.549,0.489,2.06,-,-,-,-,-,-,-
177,臺北市,2016/06/18,萬華,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
178,臺北市,2016/06/18,萬華,1.3,0.52,-,17.6,24,-,28.42,6.29,22.13,-,-,-,1.49,1.03,28.94,-,-,77.9,-
179,臺北市,2016/06/18,陽明,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
180,臺北市,2016/06/18,陽明,1.9,0.11,414.66,35.9,14,-,3.01,0.42,2.57,-,-,-,-,-,22.92,0,0,89.11,0
181,臺北市,2016/06/18,士林,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
182,臺北市,2016/06/18,士林,1.9,0.36,-,21.4,23,-,18.08,2.72,15.36,-,-,-,1.71,1.43,28.11,-,-,79.54,-
183,臺北市,2016/06/17,松山,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
184,臺北市,2016/06/17,松山,3.5,0.44,432.49,18.4,26,-,30.31,10.11,20.2,1.931,0.178,1.753,1.56,1.05,28.67,-,-,76.94,-
185,臺北市,2016/06/17,古亭,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
186,臺北市,2016/06/17,古亭,2.6,0.46,-,22.4,26,-,25.51,5.58,19.93,2.013,0.176,1.837,1.65,1.16,28.72,-,-,79.25,-
187,臺北市,2016/06/17,中山,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
188,臺北市,2016/06/17,中山,2.5,0.71,-,13.8,32,-,44.9,17.68,27.22,2.121,0.271,1.85,1.72,0.95,29.75,-,-,79.22,-
189,臺北市,2016/06/17,大同,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
190,臺北市,2016/06/17,大同,3.8,1.38,-,-,43,-,72.6,44.4,28.2,2.481,0.464,2.017,-,-,-,-,-,-,-
191,臺北市,2016/06/17,萬華,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
192,臺北市,2016/06/17,萬華,2.9,0.56,-,17.5,27,-,29.33,7.73,21.6,-,-,-,1.56,1.11,30.1,-,-,77.1,-
193,臺北市,2016/06/17,陽明,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
194,臺北市,2016/06/17,陽明,1.7,0.12,412.83,27.6,14,-,4.57,0.98,3.58,-,-,-,-,-,22.35,4.5,4.61,90.15,11.26
195,臺北市,2016/06/17,士林,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
196,臺北市,2016/06/17,士林,1.9,0.33,-,20.8,22,-,18.73,3.74,14.99,-,-,-,1.98,1.28,29.12,-,-,75.66,-
197,臺北市,2016/06/16,松山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
198,臺北市,2016/06/16,松山,1.8,0.51,430.25,19,32,-,30.79,11.64,19.15,1.941,0.215,1.726,2.27,1.79,31.89,-,-,61.79,-
199,臺北市,2016/06/16,古亭,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
200,臺北市,2016/06/16,古亭,1.6,0.42,-,21.7,33,-,-,-,-,1.997,0.18,1.817,2.19,1.85,31.33,-,-,65.68,-
201,臺北市,2016/06/16,中山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
