序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
24,臺北市,2018/03/28,中山,3.3,0.5,-,26.9,31,15,27.18,7.59,19.59,2.016,0.128,1.889,1.92,1.47,23.77,-,-,71.74,-
25,臺北市,2018/03/28,大同,3.4,0.93,-,-,49,17,54.48,26.92,27.56,2.249,0.27,1.979,-,-,-,-,-,-,-
26,臺北市,2018/03/28,萬華,3.2,0.37,-,28.9,39,14,22.36,3.83,18.53,-,-,-,2.24,1.95,24.04,-,-,68.57,-
27,臺北市,2018/03/28,陽明,2.1,0.16,414.54,45,15,10,1.55,0.47,1.04,-,-,-,2.17,-,15.97,0.5,4.21,92.79,64.1
28,臺北市,2018/03/28,士林,1,0.32,-,31,34,18,15.97,4.31,11.66,-,-,-,1.89,1.53,23.98,-,-,72.31,-
29,臺北市,2018/03/27,松山,1.8,0.36,432.71,29.5,42,20,20.72,3.93,16.78,1.922,0.104,1.817,1.69,1.43,21.25,-,-,73.3,-
30,臺北市,2018/03/27,古亭,1,0.46,-,29.7,40,18,22.33,4,18.33,2.034,0.119,1.915,1.57,1.29,21.55,-,-,72.44,-
31,臺北市,2018/03/27,中山,1.6,0.65,-,20,47,22,36.04,8.96,27.08,2.187,0.204,1.983,1.44,0.92,22.03,-,-,72.38,-
32,臺北市,2018/03/27,大同,2.8,1.17,-,-,61,24,64.45,31.21,33.24,2.453,0.351,2.102,-,-,-,-,-,-,-
33,臺北市,2018/03/27,萬華,1.2,0.53,-,25,43,19,29.47,5.97,23.5,-,-,-,1.51,1.19,22.34,-,-,71.1,-
34,臺北市,2018/03/27,陽明,2.8,0.19,418.13,53.1,22,15,3.39,0.43,2.85,-,-,-,2.09,-,14.71,1,4.58,93.29,48
35,臺北市,2018/03/27,士林,2.4,0.44,-,28.9,44,23,18.73,2.99,15.74,-,-,-,1.38,0.89,22.18,-,-,74.88,-
36,臺北市,2018/03/26,松山,3,0.43,434.66,45.2,55,22,23.36,3.62,19.75,1.921,0.111,1.81,1.76,1.36,22.56,-,-,58.23,-
37,臺北市,2018/03/26,古亭,2.4,0.46,-,43.6,52,20,23.71,3.92,19.78,2.042,0.133,1.909,1.61,1.34,22.95,-,-,56.95,-
38,臺北市,2018/03/26,中山,3,0.6,-,38.7,61,25,31.34,6.14,25.22,2.126,0.174,1.952,1.84,1.32,23.16,-,-,57.56,-
39,臺北市,2018/03/26,大同,2.8,1.12,-,-,69,24,63.11,27.16,35.94,2.413,0.33,2.083,-,-,-,-,-,-,-
40,臺北市,2018/03/26,萬華,3.4,0.56,-,41.4,55,22,29.4,5.05,24.35,-,-,-,1.35,0.95,23.43,-,-,58.7,-
41,臺北市,2018/03/26,陽明,3.8,0.22,421.75,59.8,30,19,4.93,0.48,4.44,-,-,-,1.89,-,15.23,0,0,83.88,0
42,臺北市,2018/03/26,士林,3.2,0.37,-,44,51,20,17.29,2.36,14.93,-,-,-,1.86,1.56,23.12,-,-,65.74,-
43,臺北市,2018/03/25,松山,1.5,0.26,421.57,51.1,49,18,10.63,1.74,8.89,1.789,0.049,1.741,1.83,1.23,22.28,-,-,52.16,-
44,臺北市,2018/03/25,古亭,0.5,0.28,-,53.5,50,15,10.62,1.7,8.93,1.903,0.049,1.854,2.73,2.43,22.9,-,-,50.44,-
45,臺北市,2018/03/25,中山,1,0.39,-,45.6,57,17,17.16,2.21,14.94,1.979,0.086,1.893,2.83,2.43,22.87,-,-,51.06,-
46,臺北市,2018/03/25,大同,2.1,0.69,-,-,67,20,56.82,23.13,33.69,2.182,0.203,1.979,-,-,-,-,-,-,-
47,臺北市,2018/03/25,萬華,1.3,0.32,-,48,53,18,15.78,1.98,13.8,-,-,-,2.26,1.93,23.27,-,-,51.64,-
48,臺北市,2018/03/25,陽明,1.4,0.18,416.5,55,29,16,1.06,0.3,0.75,-,-,-,3.19,-,14.8,0,0,82.88,0
49,臺北市,2018/03/25,士林,1.5,0.22,-,52.8,53,17,7.25,1.3,5.95,-,-,-,2.6,2.46,23.35,-,-,56.82,-
50,臺北市,2018/03/24,松山,1.1,0.41,430.85,47.6,61,21,18.46,1.72,16.74,1.917,0.1,1.818,1.81,1.32,20.39,-,-,56.08,-
51,臺北市,2018/03/24,古亭,1,0.42,-,55.5,55,22,16.07,1.24,14.8,2.01,0.083,1.928,2.61,2.29,21.48,-,-,52.76,-
52,臺北市,2018/03/24,中山,0.6,0.5,-,49.5,57,23,20.69,2.75,17.93,2.046,0.117,1.929,2.54,2.17,21.66,-,-,52.38,-
53,臺北市,2018/03/24,大同,1.6,0.83,-,-,72,27,52.11,17.43,34.68,2.238,0.223,2.015,-,-,-,-,-,-,-
54,臺北市,2018/03/24,萬華,1.7,0.43,-,51.2,55,25,20.46,1.86,18.6,-,-,-,2.45,2.13,21.9,-,-,52.68,-
55,臺北市,2018/03/24,陽明,1.8,0.25,419.48,64,36,25,2.32,0.36,1.97,-,-,-,2.84,-,13.23,0,0,85.02,0
56,臺北市,2018/03/24,士林,1.7,0.31,-,61.8,57,29,8.62,1.57,7.04,-,-,-,2.66,2.29,22.18,-,-,57.05,-
57,臺北市,2018/03/23,松山,3,0.49,434.51,31.4,44,15,31.02,8.12,22.89,1.974,0.141,1.833,1.83,1.59,17.65,-,-,53.93,-
58,臺北市,2018/03/23,古亭,2.7,0.44,-,38.6,39,13,26.15,6.55,19.61,2.018,0.108,1.91,1.95,1.58,18.42,-,-,51.27,-
59,臺北市,2018/03/23,中山,2.6,0.59,-,28.9,43,18,36.18,9.02,27.16,2.133,0.176,1.957,1.76,1.22,18.84,-,-,54.39,-
60,臺北市,2018/03/23,大同,2.3,1.25,-,-,63,21,85.66,45.98,39.68,2.437,0.371,2.066,-,-,-,-,-,-,-
61,臺北市,2018/03/23,萬華,1.5,0.45,-,32.7,45,16,29.57,5.22,24.35,-,-,-,2.02,1.6,19,-,-,49.74,-
62,臺北市,2018/03/23,陽明,2.9,0.21,418.06,58.7,36,23,2.19,0.39,1.8,-,-,-,2.37,-,11.92,0,0,67.89,0
63,臺北市,2018/03/23,士林,2.6,0.4,-,39.4,42,20,22.68,6.47,16.21,-,-,-,1.64,1.19,19.41,-,-,56.68,-
64,臺北市,2018/03/22,松山,2.2,0.42,431.3,32.3,32,12,22.46,4.15,18.32,1.93,0.117,1.813,1.92,1.57,14.84,-,-,56.4,-
65,臺北市,2018/03/22,古亭,2.2,0.42,-,32.3,24,14,23.32,4.02,19.29,2.028,0.109,1.919,2.18,1.91,15.16,-,-,58.2,-
66,臺北市,2018/03/22,中山,2.1,0.56,-,28.2,29,12,31.88,7.41,24.47,2.065,0.151,1.914,2.11,1.69,15.81,-,-,60.76,-
67,臺北市,2018/03/22,大同,2.3,0.95,-,-,52,16,62.52,28.27,34.25,2.297,0.285,2.012,-,-,-,-,-,-,-
68,臺北市,2018/03/22,萬華,1.3,0.44,-,30.3,31,11,24.68,4.03,20.65,-,-,-,2.27,1.95,15.78,-,-,54.88,-
69,臺北市,2018/03/22,陽明,1.2,0.21,418.24,48.5,16,10,1.53,0.25,1.22,-,-,-,2.66,-,7.88,0,0,78.5,0
70,臺北市,2018/03/22,士林,2.6,0.34,-,38.6,29,13,14.66,3.06,11.6,-,-,-,2.15,1.87,15.81,-,-,61.27,-
71,臺北市,2018/03/21,松山,1.2,0.47,431.95,35.2,23,-,15.12,1.77,13.35,1.881,0.09,1.791,1.88,1.52,15.24,-,-,64.43,-
72,臺北市,2018/03/21,古亭,1.5,0.49,-,32.1,20,9,18.49,2.37,16.12,2.053,0.126,1.928,1.99,1.81,15.47,-,-,66.28,-
73,臺北市,2018/03/21,中山,0.8,0.63,-,28.5,18,10,28.49,8.13,20.36,2.057,0.141,1.916,2.05,1.51,15.76,-,-,69.72,-
74,臺北市,2018/03/21,大同,1.9,0.83,-,-,40,9,40.57,16.49,24.09,2.203,0.208,1.995,-,-,-,-,-,-,-
75,臺北市,2018/03/21,萬華,0.7,0.53,-,30.4,22,7,21.81,3.11,18.7,-,-,-,1.89,1.19,16.15,-,-,62.5,-
76,臺北市,2018/03/21,陽明,1.4,0.31,426.48,43.2,8,4,1.93,0.36,1.46,-,-,-,7.67,-,7.37,0.6,3.89,97.32,109.14
77,臺北市,2018/03/21,士林,1.9,0.39,-,37.3,18,4,10.39,1.08,9.28,-,-,-,2.37,1.93,15.9,-,-,67.97,-
78,臺北市,2018/03/20,松山,2.5,0.45,431.9,24,27,15,24.01,3.34,20.71,1.92,0.12,1.799,1.7,1.11,19.1,-,-,84.02,-
79,臺北市,2018/03/20,古亭,2.1,0.49,-,25,28,13,23.94,3.88,20.06,2.047,0.126,1.921,1.65,1.39,19.46,-,-,84.65,-
80,臺北市,2018/03/20,中山,2,0.58,-,20.9,27,15,29.83,7.46,22.37,2.107,0.161,1.946,1.91,1.33,19.56,-,-,89.54,-
81,臺北市,2018/03/20,大同,2.6,1.17,-,-,42,16,56.62,29.42,27.2,2.357,0.331,2.026,-,-,-,-,-,-,-
82,臺北市,2018/03/20,萬華,1.8,0.52,-,23.4,26,11,26.27,4.43,21.85,-,-,-,1.63,1.18,20.02,-,-,83.58,-
83,臺北市,2018/03/20,陽明,1.1,0.25,424.95,40.1,9,5,3.87,0.54,3.26,-,-,-,4.33,-,13.54,2.94,4.53,99.5,16.27
84,臺北市,2018/03/20,士林,0.9,0.39,-,25.7,23,12,16.27,1.84,14.42,-,-,-,1.78,1.33,20.02,-,-,85.74,-
85,臺北市,2018/03/19,松山,1.8,0.62,449.08,30.3,50,22,30.68,8.02,22.67,2.055,0.174,1.881,1.75,1.19,23.75,-,-,70.99,-
86,臺北市,2018/03/19,古亭,3,0.66,-,31.2,48,23,30.7,6.68,24.02,2.207,0.189,2.018,1.5,1.09,24.25,-,-,69.98,-
87,臺北市,2018/03/19,中山,2.2,0.94,-,24.5,61,31,45.52,13.87,31.66,2.404,0.281,2.123,1.6,1.11,24.4,-,-,75.2,-
88,臺北市,2018/03/19,大同,2.8,1.42,-,-,76,31,63.29,25.71,37.58,2.751,0.419,2.333,-,-,-,-,-,-,-
89,臺北市,2018/03/19,萬華,2,0.77,-,26.1,51,26,34.46,7.3,27.17,-,-,-,1.28,0.79,24.56,-,-,72.33,-
90,臺北市,2018/03/19,陽明,1.7,0.23,422.4,55.4,24,19,4.38,1.27,3.1,-,-,-,1.75,-,17.9,0,0,88.5,0
91,臺北市,2018/03/19,士林,2.6,0.54,-,31.7,54,30,23.51,4.54,18.95,-,-,-,1.87,1.44,24.6,-,-,75.63,-
92,臺北市,2018/03/18,松山,3.3,0.62,446.55,27.4,47,17,30.64,7.45,23.19,2.087,0.172,1.915,1.48,1.19,22.2,-,-,75.69,-
93,臺北市,2018/03/18,古亭,2.9,0.62,-,27,51,17,30.98,6.73,24.24,2.213,0.196,2.016,1.17,0.94,22.77,-,-,73.55,-
94,臺北市,2018/03/18,中山,2.8,0.74,-,22.9,53,19,41.6,12.94,28.66,2.313,0.216,2.097,1.43,1.14,22.81,-,-,78.63,-
95,臺北市,2018/03/18,大同,3.9,1.16,-,-,67,23,57.75,24.75,33,2.693,0.341,2.352,-,-,-,-,-,-,-
96,臺北市,2018/03/18,萬華,3.2,0.7,-,24.9,51,21,33.72,6.29,27.41,-,-,-,1.21,0.85,23.18,-,-,74.64,-
97,臺北市,2018/03/18,陽明,1.9,0.22,417.66,54.4,17,13,3.01,0.38,2.7,-,-,-,1.91,-,17.31,0,0,89.85,0
98,臺北市,2018/03/18,士林,1.9,0.49,-,30,47,21,23.51,3.61,19.9,-,-,-,1.71,1.46,23.39,-,-,77.38,-
99,臺北市,2018/03/17,松山,2.4,0.41,425.68,34.6,28,12,21.12,3.15,17.96,1.868,0.089,1.779,1.93,1.52,18.8,-,-,85.7,-
100,臺北市,2018/03/17,古亭,1.6,0.37,-,41.4,27,9,17.08,2.29,14.79,1.954,0.08,1.874,2.87,2.64,19.73,-,-,81.54,-
101,臺北市,2018/03/17,中山,2.4,0.48,-,34.3,31,14,22.71,3.9,18.81,2,0.11,1.89,2.52,2.12,19.97,-,-,84.45,-
102,臺北市,2018/03/17,大同,2.1,0.72,-,-,48,12,47.09,18.22,28.87,2.157,0.193,1.963,-,-,-,-,-,-,-
103,臺北市,2018/03/17,萬華,2.2,0.37,-,37.1,30,12,20.04,2.02,18.04,-,-,-,3.06,2.61,20.28,-,-,79.43,-
104,臺北市,2018/03/17,陽明,1.5,0.21,416.8,52.9,5,2,1.77,0.17,1.73,-,-,-,2.93,-,13.41,0.58,4.54,99.59,49.72
105,臺北市,2018/03/17,士林,1.4,0.25,-,47.6,20,8,6.88,1.13,5.75,-,-,-,2.49,2.09,21.2,-,-,75.69,-
106,臺北市,2018/03/16,松山,1.8,0.48,440.13,24.9,31,17,28.66,7.79,20.87,2.011,0.161,1.85,2.25,1.63,19.88,-,-,80.73,-
107,臺北市,2018/03/16,古亭,1.8,0.58,-,26.9,30,16,28.72,7.43,21.3,2.082,0.156,1.926,2.04,1.66,20.34,-,-,79.53,-
108,臺北市,2018/03/16,中山,2.1,0.74,-,18.7,33,15,39.15,11.39,27.76,2.268,0.24,2.029,1.65,1.18,20.67,-,-,83.25,-
109,臺北市,2018/03/16,大同,3.3,1.32,-,-,51,22,75,40.43,34.57,2.597,0.418,2.18,-,-,-,-,-,-,-
110,臺北市,2018/03/16,萬華,1.8,0.6,-,22.3,30,15,32.54,8.4,24.13,-,-,-,1.88,1.48,21.03,-,-,77.82,-
111,臺北市,2018/03/16,陽明,1.1,0.21,417.23,48.3,8,5,2.45,0.36,2,-,-,-,2.68,-,14.43,0.7,4.36,95.43,51.98
112,臺北市,2018/03/16,士林,1.2,0.45,-,26.5,29,15,20.83,6.17,14.66,-,-,-,1.68,1.15,21.45,-,-,79.25,-
113,臺北市,2018/03/15,松山,2.4,0.57,445.27,21.6,37,20,35.52,9.17,26.35,2.075,0.2,1.875,1.52,1.01,22.25,-,-,71.88,-
114,臺北市,2018/03/15,古亭,3.2,0.68,-,21.7,39,17,36.3,8.75,27.55,2.195,0.238,1.958,1.2,0.98,22.48,-,-,72.06,-
115,臺北市,2018/03/15,中山,3.5,0.86,-,16.9,48,24,47.42,15.49,31.92,2.367,0.305,2.061,1.41,0.94,22.52,-,-,73.45,-
116,臺北市,2018/03/15,大同,3.2,1.48,-,-,60,26,78.67,40.55,38.12,2.708,0.485,2.223,-,-,-,-,-,-,-
117,臺北市,2018/03/15,萬華,3.8,0.8,-,19,46,24,38.09,6.54,31.56,-,-,-,1.33,0.9,22.73,-,-,72.98,-
118,臺北市,2018/03/15,陽明,1.4,0.16,417.4,41.3,12,9,2.61,0.36,2.27,-,-,-,2.18,-,16.17,0.5,4.34,92.58,41.95
119,臺北市,2018/03/15,士林,2.1,0.47,-,22.6,35,23,28.8,7.04,21.77,-,-,-,1.45,1.28,22.87,-,-,76.98,-
120,臺北市,2018/03/14,松山,2,0.62,462.61,21.8,38,18,41.7,13.94,27.76,2.179,0.249,1.93,1.47,1.09,22.44,-,-,64.97,-
121,臺北市,2018/03/14,古亭,2,0.56,-,26.5,36,16,32,6.89,25.1,2.16,0.199,1.962,1.34,1.01,22.8,-,-,63.5,-
122,臺北市,2018/03/14,中山,2.1,0.87,-,16.9,44,23,53.29,21.13,32.16,2.398,0.31,2.087,1.45,0.98,22.95,-,-,65.88,-
123,臺北市,2018/03/14,大同,3.6,1.38,-,-,64,27,77.73,36.46,41.28,2.843,0.464,2.379,-,-,-,-,-,-,-
124,臺北市,2018/03/14,萬華,3.5,0.73,-,18.6,43,19,41.59,10.23,31.35,-,-,-,1.26,0.83,23.09,-,-,65.44,-
125,臺北市,2018/03/14,陽明,2.7,0.22,419.58,58.4,24,19,4.92,0.56,4.32,-,-,-,1.23,-,16.72,0,0,79.55,0
126,臺北市,2018/03/14,士林,4,0.57,-,20.5,48,26,33.89,8.06,25.84,-,-,-,1.28,1.11,22.76,-,-,74.32,-
127,臺北市,2018/03/13,松山,2.1,0.68,465.76,19.9,33,17,48.96,16.21,32.75,2.2,0.269,1.931,1.29,0.92,20.82,-,-,62.78,-
128,臺北市,2018/03/13,古亭,3.3,0.69,-,30.4,40,20,38.4,6.79,31.61,2.229,0.265,1.964,1.41,1.16,20.92,-,-,61.91,-
129,臺北市,2018/03/13,中山,2.8,1.02,-,21.7,46,23,58.27,18.12,40.15,2.49,0.388,2.102,1.46,1.05,21.18,-,-,63.05,-
130,臺北市,2018/03/13,大同,3.9,1.67,-,-,74,28,83.99,38.27,45.72,2.913,0.585,2.328,-,-,-,-,-,-,-
131,臺北市,2018/03/13,萬華,3.7,0.94,-,22.6,47,25,51.79,12.37,39.43,-,-,-,1.06,0.76,21.02,-,-,64.84,-
132,臺北市,2018/03/13,陽明,2.8,0.22,418.07,53,20,14,5.23,0.74,4.43,-,-,-,1.69,-,15.11,0,0,83.37,0
133,臺北市,2018/03/13,士林,3.7,0.58,-,27.3,44,18,34.79,9.28,25.52,-,-,-,1.48,1.29,21,-,-,72.13,-
134,臺北市,2018/03/12,松山,1.8,0.64,461.17,25.4,27,10,45.6,16.04,29.55,2.14,0.22,1.919,1.46,1.08,19.75,-,-,54.05,-
135,臺北市,2018/03/12,古亭,2.9,0.56,-,34.9,27,13,31.65,6.1,25.54,2.11,0.182,1.928,1.31,1.11,20.42,-,-,51.37,-
136,臺北市,2018/03/12,中山,2.8,0.79,-,23.2,35,14,49.54,13.26,36.27,2.364,0.269,2.095,1.36,0.97,20.7,-,-,52.38,-
137,臺北市,2018/03/12,大同,4,1.6,-,-,49,15,90.29,49.55,40.73,2.742,0.503,2.239,-,-,-,-,-,-,-
138,臺北市,2018/03/12,萬華,3.8,0.75,-,29.1,31,15,39.92,7.78,32.14,-,-,-,1.18,0.8,20.77,-,-,51.97,-
139,臺北市,2018/03/12,陽明,1.5,0.15,415.72,50.4,14,8,3.23,0.54,2.66,-,-,-,2.1,-,13.61,0,0,78.01,0
140,臺北市,2018/03/12,士林,2.4,0.41,-,34.6,27,15,24.96,5.7,19.26,-,-,-,1.58,1.45,21.04,-,-,59.36,-
141,臺北市,2018/03/11,松山,1.1,0.32,443.46,30.7,21,7,20.99,3.55,17.44,1.906,0.105,1.8,1.76,1.23,18.23,-,-,51.32,-
142,臺北市,2018/03/11,古亭,1.3,0.27,-,41,19,10,14.91,1.98,12.94,1.939,0.073,1.866,2.63,2.42,19.82,-,-,45.9,-
143,臺北市,2018/03/11,中山,1.8,0.41,-,32.1,24,11,21.7,3.62,18.07,2.033,0.11,1.923,2.48,2.19,19.72,-,-,49.62,-
144,臺北市,2018/03/11,大同,1.8,0.63,-,-,36,10,54.41,23.46,30.95,2.183,0.193,1.99,-,-,-,-,-,-,-
145,臺北市,2018/03/11,萬華,2.2,0.32,-,33.5,21,10,20.73,2.29,18.46,-,-,-,2.55,2.19,20.04,-,-,46.13,-
146,臺北市,2018/03/11,陽明,2.5,0.12,415.14,47.9,11,6,2.75,0.41,2.31,-,-,-,3.62,-,12.2,0,0,74.64,0
147,臺北市,2018/03/11,士林,0.6,0.19,-,47.1,22,9,7.57,1.77,5.84,-,-,-,2.71,2.31,20.72,-,-,49.54,-
148,臺北市,2018/03/10,松山,2.7,0.31,442.3,31.2,30,11,20.39,2.34,18.07,1.901,0.105,1.795,2.32,1.82,15.53,-,-,54.99,-
149,臺北市,2018/03/10,古亭,1.5,0.28,-,38.1,27,10,16.91,3.48,13.43,1.966,0.081,1.885,2.58,2.3,16.43,-,-,52.92,-
150,臺北市,2018/03/10,中山,3.8,0.42,-,30.3,29,13,24.99,5.02,19.98,2.025,0.12,1.905,2.17,1.64,16.61,-,-,58.79,-
151,臺北市,2018/03/10,大同,3.3,0.6,-,-,42,12,43.98,16.61,27.37,2.158,0.163,1.995,-,-,-,-,-,-,-
152,臺北市,2018/03/10,萬華,2.1,0.33,-,31,32,12,24.45,4.38,20.07,-,-,-,2.68,2.26,16.88,-,-,51.3,-
153,臺北市,2018/03/10,陽明,2,0.05,416.49,47.3,14,7,2.58,0.4,2.13,-,-,-,2.64,-,8.75,0,0,83.36,0
154,臺北市,2018/03/10,士林,1.8,0.19,-,46.8,32,8,8.06,2.12,5.94,-,-,-,2.92,2.41,17.33,-,-,55.5,-
155,臺北市,2018/03/09,松山,2.3,0.46,441.53,33.1,55,25,20.59,2.5,18.09,1.908,0.093,1.815,1.65,1.24,13.11,-,-,58.26,-
156,臺北市,2018/03/09,古亭,1.4,0.45,-,32.4,52,25,23.12,4.77,18.36,2.034,0.12,1.914,2.04,1.78,13.33,-,-,64.14,-
157,臺北市,2018/03/09,中山,1.1,0.53,-,30.9,68,29,27.92,6.56,21.36,2.018,0.138,1.879,1.61,0.79,13.88,-,-,62.51,-
158,臺北市,2018/03/09,大同,2.1,0.72,-,-,78,32,53.78,24.87,28.92,2.144,0.183,1.962,-,-,-,-,-,-,-
159,臺北市,2018/03/09,萬華,1.2,0.45,-,30.6,60,29,26.34,4.32,22.01,-,-,-,2.26,1.74,14.3,-,-,53.86,-
160,臺北市,2018/03/09,陽明,1.5,0.26,422.78,46.2,36,24,3.82,1,2.81,-,-,-,3.14,-,5.67,0,0,90.82,0
161,臺北市,2018/03/09,士林,1.2,0.32,-,46.4,61,33,8.6,1.42,7.18,-,-,-,3.48,3.11,14.25,-,-,59.73,-
162,臺北市,2018/03/08,松山,0.9,0.37,431.48,28.7,17,8,20.41,3.86,16.55,1.863,0.086,1.777,1.57,1.26,13.9,-,-,79.23,-
163,臺北市,2018/03/08,古亭,1.7,0.44,-,24.5,12,7,25.88,4.99,20.87,2.025,0.122,1.904,1.43,0.88,14.2,-,-,83.35,-
164,臺北市,2018/03/08,中山,0.9,0.48,-,23.4,17,9,28.95,7.93,21.02,2.037,0.135,1.902,1.24,0.57,14.34,-,-,86.46,-
165,臺北市,2018/03/08,大同,2.3,0.95,-,-,32,9,66.01,37.55,28.47,2.269,0.285,1.983,-,-,-,-,-,-,-
166,臺北市,2018/03/08,萬華,0.9,0.46,-,20.7,18,7,27.12,3.17,23.95,-,-,-,1.16,0.68,14.84,-,-,79.53,-
167,臺北市,2018/03/08,陽明,0.9,0.2,423.65,39.8,9,4,1.19,0.11,1.2,-,-,-,6.37,-,7.73,1.38,4.69,99.52,30.93
168,臺北市,2018/03/08,士林,1.6,0.33,-,31.3,18,7,14.53,3.06,11.47,-,-,-,1.4,0.97,14.6,-,-,81,-
169,臺北市,2018/03/07,松山,3.2,0.3,427.53,30.4,34,11,23.16,4.67,18.49,1.86,0.096,1.764,1.86,1.51,18.95,-,-,78.8,-
170,臺北市,2018/03/07,古亭,2,0.32,-,33.8,27,8,19.89,3.52,16.37,1.961,0.099,1.862,2.41,1.99,19.62,-,-,76.9,-
171,臺北市,2018/03/07,中山,1.6,0.46,-,26.9,30,12,27.54,7.85,19.69,2.022,0.147,1.875,2.13,1.64,19.62,-,-,83.27,-
