序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
13,臺北市,2009/09/28,松山,1.2,0.33,388.08,6.3,8,18,15.0,21.4,11.0,10.4,1.776,0.145,1.63,28.35,73.28,18.0
14,臺北市,2009/09/28,古亭,1.4,0.36,-,6.9,9,-,12.0,19.29,10.52,8.77,1.862,0.099,1.76,28.59,75.59,9.0
15,臺北市,2009/09/28,中山,2.2,0.5,-,5.3,7,23,17.0,30.0,17.74,12.27,2.058,0.187,1.87,28.5,75.26,23.0
16,臺北市,2009/09/28,萬華,1.7,0.48,-,6.3,9,19,12.0,20.11,10.66,9.44,-,-,-,28.35,73.11,19.0
17,臺北市,2009/09/28,陽明,2.0,0.05,376.7,12.0,16,5,4.0,2.05,0.75,1.25,-,-,-,20.69,94.59,16.0
18,臺北市,2009/09/28,士林,1.7,0.16,-,11.5,14,24,9.0,8.14,3.67,4.47,-,-,-,28.19,73.07,24.0
19,臺北市,2009/09/27,松山,1.8,0.25,386.06,8.6,14,18,15.0,17.87,8.44,9.42,1.746,0.109,1.64,28.45,74.99,18.0
20,臺北市,2009/09/27,古亭,1.2,0.26,-,10.0,16,-,8.0,15.33,7.75,7.58,1.793,0.055,1.74,28.79,77.28,16.0
21,臺北市,2009/09/27,中山,2.0,0.37,-,8.0,14,19,18.0,23.3,11.44,11.86,2.001,0.127,1.87,28.42,78.09,19.0
22,臺北市,2009/09/27,萬華,0.6,0.33,-,9.4,15,18,11.0,15.44,6.75,8.69,-,-,-,28.17,76.58,18.0
23,臺北市,2009/09/27,陽明,3.3,0.05,377.64,12.4,15,7,5.0,3.45,1.4,2.03,-,-,-,20.73,96.68,15.0
24,臺北市,2009/09/27,士林,1.0,0.14,-,15.2,21,28,7.0,5.99,2.53,3.47,-,-,-,28.26,74.3,28.0
25,臺北市,2009/09/26,松山,1.5,0.27,383.9,17.7,22,26,15.0,18.06,5.52,12.53,1.746,0.11,1.64,29.37,65.58,26.0
26,臺北市,2009/09/26,古亭,1.6,0.25,-,20.1,23,-,11.0,15.54,5.61,9.93,1.83,0.064,1.77,29.96,68.13,23.0
27,臺北市,2009/09/26,中山,1.8,0.42,-,15.9,19,26,18.0,24.28,8.88,15.4,2.052,0.146,1.91,29.58,69.52,26.0
28,臺北市,2009/09/26,萬華,1.1,0.34,-,18.9,21,26,14.0,17.31,6.16,11.15,-,-,-,29.4,67.1,26.0
29,臺北市,2009/09/26,陽明,2.6,0.05,374.84,24.5,27,7,6.0,2.88,1.07,1.82,-,-,-,20.53,95.48,24.0
30,臺北市,2009/09/26,士林,2.8,0.17,-,25.7,30,31,9.0,7.74,2.53,5.21,-,-,-,29.12,68.43,31.0
31,臺北市,2009/09/25,松山,2.1,0.35,386.57,19.2,25,30,16.0,23.62,6.2,17.41,1.827,0.154,1.67,28.81,63.62,30.0
32,臺北市,2009/09/25,古亭,1.7,0.38,-,21.3,26,-,17.0,21.09,6.71,14.38,1.897,0.102,1.8,29.46,66.56,24.0
33,臺北市,2009/09/25,中山,2.8,0.58,-,17.5,24,30,18.0,32.49,11.79,20.7,2.131,0.222,1.91,29.23,67.46,30.0
34,臺北市,2009/09/25,萬華,1.2,0.43,-,22.0,28,24,15.0,18.42,4.27,14.15,-,-,-,29.05,65.04,25.0
35,臺北市,2009/09/25,陽明,3.5,0.05,374.97,28.2,30,9,7.0,3.12,1.21,1.91,-,-,-,20.4,93.0,27.0
36,臺北市,2009/09/25,士林,3.1,0.19,-,30.7,36,33,9.0,10.25,2.66,7.58,-,-,-,28.51,66.69,33.0
37,臺北市,2009/09/24,松山,1.7,0.3,384.05,23.7,31,32,17.0,17.71,4.19,13.52,1.766,0.125,1.64,29.53,62.77,32.0
38,臺北市,2009/09/24,古亭,1.1,0.31,-,24.5,29,34,14.0,16.92,5.51,11.41,1.849,0.077,1.77,30.14,65.38,34.0
39,臺北市,2009/09/24,中山,3.4,0.51,-,20.5,26,33,17.0,29.16,9.5,19.66,2.077,0.179,1.9,29.88,67.22,33.0
40,臺北市,2009/09/24,萬華,1.3,0.4,-,24.8,31,32,16.0,16.36,3.82,12.54,-,-,-,29.71,64.28,32.0
41,臺北市,2009/09/24,陽明,0.9,0.07,373.35,28.4,30,10,6.0,2.24,1.26,0.97,-,-,-,20.79,92.37,27.0
42,臺北市,2009/09/24,士林,4.9,0.17,-,31.1,35,34,10.0,11.21,3.17,8.04,-,-,-,29.2,65.76,34.0
43,臺北市,2009/09/23,松山,2.0,0.34,384.96,17.7,21,34,18.0,19.06,5.28,13.78,1.848,0.152,1.7,29.31,67.44,34.0
44,臺北市,2009/09/23,古亭,1.4,0.33,-,19.6,22,39,17.0,17.02,5.81,11.21,1.87,0.085,1.79,29.83,70.36,39.0
45,臺北市,2009/09/23,中山,2.2,0.5,-,16.1,21,38,20.0,26.9,9.1,17.8,2.097,0.185,1.91,29.74,70.47,38.0
46,臺北市,2009/09/23,萬華,1.2,0.42,-,20.0,24,29,18.0,15.51,3.77,11.74,-,-,-,29.4,69.16,29.0
47,臺北市,2009/09/23,陽明,2.4,0.11,373.64,26.9,30,15,9.0,3.05,1.53,1.51,-,-,-,20.92,94.17,27.0
48,臺北市,2009/09/23,士林,3.2,0.2,-,27.7,32,41,13.0,9.16,2.42,6.73,-,-,-,29.38,68.03,41.0
49,臺北市,2009/09/22,松山,1.1,0.35,386.26,21.7,29,38,20.0,22.54,6.1,16.43,1.837,0.143,1.69,29.67,59.79,38.0
50,臺北市,2009/09/22,古亭,1.5,0.33,-,25.8,33,33,16.0,16.88,4.83,12.05,1.882,0.086,1.8,30.11,63.58,33.0
51,臺北市,2009/09/22,中山,2.0,0.52,-,21.3,27,35,21.0,26.74,7.17,19.57,2.101,0.186,1.92,30.21,62.58,35.0
52,臺北市,2009/09/22,萬華,0.7,0.42,-,26.0,34,33,18.0,16.3,3.22,13.08,-,-,-,29.7,62.08,33.0
53,臺北市,2009/09/22,陽明,3.4,0.13,380.14,33.1,36,18,11.0,3.66,1.25,2.41,-,-,-,21.5,87.64,32.0
54,臺北市,2009/09/22,士林,1.0,0.21,-,35.4,41,38,14.0,8.55,1.52,7.02,-,-,-,29.58,61.62,38.0
55,臺北市,2009/09/21,松山,4.3,0.36,388.61,24.0,31,44,27.0,20.47,5.26,15.21,1.844,0.124,1.72,28.76,69.2,44.0
56,臺北市,2009/09/21,古亭,4.0,0.46,-,22.0,29,49,30.0,26.23,7.89,18.34,1.967,0.139,1.83,29.44,71.99,49.0
57,臺北市,2009/09/21,中山,4.5,0.59,-,22.2,29,48,29.0,30.14,10.15,19.99,2.122,0.201,1.92,29.55,69.03,48.0
58,臺北市,2009/09/21,萬華,3.3,0.47,-,25.4,34,44,27.0,19.55,3.41,16.15,-,-,-,29.03,70.12,44.0
59,臺北市,2009/09/21,陽明,2.3,0.14,386.25,35.6,39,25,19.0,3.43,1.1,2.33,-,-,-,21.04,90.4,35.0
60,臺北市,2009/09/21,士林,3.8,0.24,-,35.3,42,51,25.0,9.77,2.01,7.76,-,-,-,29.05,66.45,50.0
61,臺北市,2009/09/20,松山,3.7,0.35,391.77,27.8,38,46,27.0,20.22,4.34,15.87,1.874,0.119,1.75,27.77,65.67,46.0
62,臺北市,2009/09/20,古亭,2.4,0.36,-,30.1,36,49,24.0,17.84,3.65,14.19,1.915,0.073,1.84,28.34,68.98,49.0
63,臺北市,2009/09/20,中山,3.9,0.47,-,25.1,34,53,29.0,25.73,6.1,19.62,2.131,0.161,1.97,28.56,65.63,52.0
64,臺北市,2009/09/20,萬華,2.6,0.4,-,30.6,40,47,27.0,16.83,2.91,13.92,-,-,-,27.94,67.12,47.0
65,臺北市,2009/09/20,陽明,1.3,0.16,384.24,40.6,44,27,16.0,2.13,0.73,1.4,-,-,-,19.75,90.74,39.0
66,臺北市,2009/09/20,士林,1.6,0.25,-,39.3,44,54,17.0,8.29,1.41,6.88,-,-,-,27.98,64.45,52.0
67,臺北市,2009/09/19,松山,3.0,0.39,391.51,29.1,41,37,27.0,21.1,3.38,17.72,1.895,0.139,1.76,28.14,70.1,38.0
68,臺北市,2009/09/19,古亭,4.0,0.44,-,28.4,35,43,23.0,23.34,4.71,18.63,1.971,0.112,1.86,28.68,72.53,43.0
69,臺北市,2009/09/19,中山,3.2,0.58,-,28.2,36,39,28.0,29.18,6.16,23.01,2.152,0.186,1.97,28.79,70.1,39.0
70,臺北市,2009/09/19,萬華,2.8,0.51,-,31.4,39,40,25.0,19.57,3.13,16.45,-,-,-,28.5,68.84,40.0
71,臺北市,2009/09/19,陽明,0.5,0.18,386.68,45.2,51,21,15.0,1.62,0.38,1.2,-,-,-,20.35,92.37,47.0
72,臺北市,2009/09/19,士林,2.0,0.34,-,39.7,49,43,18.0,12.15,1.73,10.4,-,-,-,28.14,69.67,44.0
73,臺北市,2009/09/18,松山,12.1,0.51,401.77,17.2,28,39,30.0,33.69,9.23,24.45,1.942,0.199,1.74,29.47,68.05,39.0
74,臺北市,2009/09/18,古亭,7.8,0.59,-,18.8,32,40,26.0,32.98,8.98,24.0,2.06,0.194,1.87,30.14,70.91,46.0
75,臺北市,2009/09/18,中山,11.6,0.72,-,17.9,31,40,30.0,41.96,12.84,29.11,2.259,0.257,2.0,30.32,67.65,40.0
76,臺北市,2009/09/18,萬華,8.3,0.7,-,22.2,43,40,26.0,29.75,6.73,23.03,-,-,-,29.97,68.03,53.0
77,臺北市,2009/09/18,陽明,1.7,0.23,390.13,34.1,37,20,17.0,2.01,0.37,1.63,-,-,-,22.53,87.88,34.0
78,臺北市,2009/09/18,士林,5.4,0.43,-,32.9,57,44,20.0,17.18,1.83,15.34,-,-,-,29.88,67.03,68.0
79,臺北市,2009/09/17,松山,8.5,0.52,399.48,21.6,32,47,35.0,26.7,5.19,21.52,1.944,0.184,1.76,29.61,68.77,47.0
80,臺北市,2009/09/17,古亭,4.2,0.59,-,25.0,33,49,31.0,25.84,6.23,19.61,2.008,0.153,1.85,30.27,71.37,49.0
81,臺北市,2009/09/17,中山,8.0,0.7,-,22.7,33,50,40.0,34.4,8.58,25.82,2.215,0.19,2.03,30.39,69.77,50.0
82,臺北市,2009/09/17,萬華,4.6,0.72,-,27.2,38,48,35.0,24.95,5.45,19.5,-,-,-,30.03,69.51,48.0
83,臺北市,2009/09/17,陽明,1.0,0.23,390.66,34.3,37,18,16.0,1.59,0.56,0.99,-,-,-,22.69,86.81,31.0
84,臺北市,2009/09/17,士林,8.4,0.41,-,33.1,47,51,27.0,16.54,1.96,14.58,-,-,-,29.68,67.87,50.0
85,臺北市,2009/09/16,松山,10.5,0.46,403.99,13.7,20,40,28.0,29.36,9.57,19.79,1.914,0.187,1.73,29.92,73.64,40.0
86,臺北市,2009/09/16,古亭,7.7,0.57,-,13.4,18,46,28.0,30.48,10.75,19.73,2.032,0.173,1.86,30.41,76.34,46.0
87,臺北市,2009/09/16,中山,9.1,0.67,-,13.0,19,43,32.0,35.94,12.35,23.59,2.214,0.191,2.02,30.57,73.75,43.0
88,臺北市,2009/09/16,萬華,7.7,0.65,-,15.9,24,41,27.0,26.34,7.22,19.12,-,-,-,30.17,73.56,41.0
89,臺北市,2009/09/16,陽明,0.7,0.16,387.75,26.2,31,14,12.0,1.55,0.32,1.2,-,-,-,22.69,90.91,28.0
90,臺北市,2009/09/16,士林,7.4,0.33,-,20.9,29,39,19.0,14.49,2.21,12.26,-,-,-,29.94,71.45,39.0
91,臺北市,2009/09/15,松山,3.9,0.53,403.53,11.9,19,44,31.0,40.86,16.75,24.11,1.964,0.25,1.72,30.24,73.85,44.0
92,臺北市,2009/09/15,古亭,3.7,0.76,-,11.3,21,48,30.0,33.47,11.17,22.3,2.158,0.301,1.86,29.92,80.96,48.0
93,臺北市,2009/09/15,中山,5.8,0.78,-,10.4,16,47,32.0,41.42,15.98,25.44,2.31,0.242,2.07,30.52,76.87,47.0
94,臺北市,2009/09/15,萬華,3.9,0.68,-,14.3,24,41,28.0,25.37,5.55,19.82,-,-,-,29.55,79.4,41.0
95,臺北市,2009/09/15,陽明,0.9,0.15,390.97,26.7,30,16,12.0,2.53,0.67,1.85,-,-,-,22.39,95.06,27.0
96,臺北市,2009/09/15,士林,2.9,0.32,-,20.4,30,44,16.0,15.35,2.88,12.47,-,-,-,30.04,76.52,44.0
97,臺北市,2009/09/14,松山,4.0,0.62,408.82,25.9,55,47,35.0,55.5,23.17,32.33,1.963,0.271,1.69,30.74,68.53,75.0
98,臺北市,2009/09/14,古亭,5.1,0.8,-,25.4,57,52,28.0,36.09,8.56,27.53,2.203,0.35,1.85,30.92,73.47,72.0
99,臺北市,2009/09/14,中山,4.8,0.92,-,20.7,47,49,32.0,33.49,13.13,20.36,2.348,0.328,2.02,31.04,71.0,53.0
100,臺北市,2009/09/14,萬華,4.8,0.59,-,26.3,56,44,28.0,26.06,4.38,21.68,-,-,-,30.28,73.46,64.0
101,臺北市,2009/09/14,陽明,2.9,0.19,396.32,36.8,60,26,19.0,5.75,0.46,5.29,-,-,-,23.38,91.8,70.0
102,臺北市,2009/09/14,士林,3.7,0.37,-,30.0,58,52,21.0,17.9,2.52,15.38,-,-,-,30.57,71.03,72.0
103,臺北市,2009/09/13,松山,1.6,0.22,385.76,7.0,8,18,14.0,13.2,6.01,7.19,1.676,0.074,1.6,29.61,73.29,18.0
104,臺北市,2009/09/13,古亭,1.5,0.26,-,7.3,8,24,13.0,14.72,7.25,7.47,1.784,0.074,1.71,29.96,77.97,24.0
105,臺北市,2009/09/13,中山,2.0,0.35,-,7.8,9,17,16.0,11.9,6.14,5.75,1.905,0.067,1.84,29.85,77.95,17.0
106,臺北市,2009/09/13,萬華,1.3,0.32,-,7.4,9,19,13.0,13.24,5.03,8.21,-,-,-,29.53,76.75,19.0
107,臺北市,2009/09/13,陽明,1.2,0.05,385.96,11.8,15,5,4.0,1.88,0.3,1.58,-,-,-,21.95,97.52,14.0
108,臺北市,2009/09/13,士林,1.8,0.14,-,12.1,14,24,8.0,6.25,1.88,4.36,-,-,-,29.81,73.42,24.0
109,臺北市,2009/09/12,松山,2.5,0.42,398.33,17.1,39,36,25.0,28.27,12.73,15.54,1.866,0.183,1.68,30.88,61.32,59.0
110,臺北市,2009/09/12,古亭,2.4,0.45,-,21.9,52,35,22.0,21.75,7.57,14.18,1.959,0.149,1.81,31.37,65.24,63.0
111,臺北市,2009/09/12,中山,3.7,0.62,-,16.3,37,38,29.0,24.98,10.16,14.82,2.154,0.227,1.93,31.47,63.53,50.0
112,臺北市,2009/09/12,萬華,2.0,0.49,-,24.4,55,35,22.0,18.29,4.7,13.59,-,-,-,30.89,63.78,68.0
113,臺北市,2009/09/12,陽明,2.2,0.17,386.09,30.8,46,20,16.0,3.55,0.77,2.75,-,-,-,23.01,89.7,59.0
114,臺北市,2009/09/12,士林,2.0,0.29,-,25.0,49,40,14.0,12.49,4.0,8.49,-,-,-,30.66,64.67,60.0
115,臺北市,2009/09/11,松山,1.4,0.44,393.01,14.4,24,36,24.0,28.12,13.27,14.85,1.882,0.174,1.71,29.95,58.94,36.0
116,臺北市,2009/09/11,古亭,1.4,0.47,-,18.1,29,35,24.0,23.17,8.18,15.0,1.943,0.127,1.82,30.73,62.49,35.0
117,臺北市,2009/09/11,中山,2.5,0.58,-,15.3,28,32,24.0,26.44,10.23,16.22,2.106,0.192,1.91,30.81,59.61,35.0
118,臺北市,2009/09/11,萬華,1.4,0.6,-,21.2,36,32,25.0,20.03,5.75,14.28,-,-,-,30.43,60.97,44.0
119,臺北市,2009/09/11,陽明,1.1,0.13,380.92,27.3,30,19,21.0,2.96,1.46,1.5,-,-,-,22.03,86.42,28.0
120,臺北市,2009/09/11,士林,1.1,0.31,-,22.1,33,37,17.0,13.63,3.08,10.55,-,-,-,30.26,57.18,40.0
121,臺北市,2009/09/10,松山,2.4,0.36,383.35,22.2,30,34,21.0,20.52,4.53,15.98,1.841,0.139,1.7,27.66,74.19,34.0
122,臺北市,2009/09/10,古亭,1.6,0.44,-,21.0,29,41,17.0,25.2,7.56,17.64,1.951,0.134,1.82,28.01,78.42,41.0
123,臺北市,2009/09/10,中山,6.8,0.52,-,21.1,29,39,25.0,24.52,6.65,17.87,2.04,0.155,1.89,28.32,74.24,39.0
124,臺北市,2009/09/10,萬華,2.2,0.46,-,24.1,30,40,18.0,19.23,3.86,15.37,-,-,-,27.63,75.97,40.0
125,臺北市,2009/09/10,陽明,0.8,0.14,377.73,35.0,38,7,8.0,2.34,1.53,0.8,-,-,-,19.98,98.61,33.0
126,臺北市,2009/09/10,士林,1.9,0.24,-,34.6,39,43,14.0,8.44,2.04,6.4,-,-,-,27.98,71.14,43.0
127,臺北市,2009/09/09,松山,2.4,0.4,385.98,28.9,37,52,36.0,19.01,4.98,14.03,1.866,0.155,1.71,28.45,68.43,51.0
128,臺北市,2009/09/09,古亭,1.9,0.4,-,30.8,37,55,31.0,18.92,4.57,14.35,1.944,0.107,1.84,28.95,72.61,52.0
129,臺北市,2009/09/09,中山,4.5,0.6,-,26.3,32,58,39.0,25.71,6.32,19.38,2.104,0.177,1.93,29.08,70.77,54.0
130,臺北市,2009/09/09,萬華,1.5,0.53,-,31.5,40,52,34.0,16.4,2.14,14.27,-,-,-,28.6,70.47,51.0
131,臺北市,2009/09/09,陽明,1.1,0.21,377.74,41.1,45,23,24.0,2.61,1.05,1.57,-,-,-,20.11,96.34,38.0
132,臺北市,2009/09/09,士林,2.0,0.29,-,41.9,46,59,25.0,9.14,2.51,6.62,-,-,-,28.25,69.97,54.0
133,臺北市,2009/09/08,松山,3.2,0.45,392.86,21.2,33,43,31.0,24.63,4.91,19.72,1.931,0.192,1.74,28.4,70.44,43.0
134,臺北市,2009/09/08,古亭,2.7,0.54,-,21.5,30,48,27.0,26.48,7.63,18.85,2.012,0.17,1.84,28.51,73.3,48.0
135,臺北市,2009/09/08,中山,3.2,0.66,-,21.4,28,45,33.0,28.97,7.53,21.44,2.199,0.23,1.97,29.06,71.68,45.0
136,臺北市,2009/09/08,萬華,2.2,0.58,-,25.8,35,42,28.0,19.21,3.94,15.27,-,-,-,28.26,70.06,42.0
137,臺北市,2009/09/08,陽明,0.9,0.19,376.28,41.2,49,24,23.0,2.41,0.85,1.57,-,-,-,20.71,91.35,45.0
138,臺北市,2009/09/08,士林,3.4,0.36,-,35.2,40,55,25.0,15.6,2.85,12.75,-,-,-,28.23,70.57,52.0
139,臺北市,2009/09/07,松山,2.5,0.42,396.19,25.7,46,38,25.0,24.98,6.28,18.7,1.918,0.171,1.75,28.92,66.23,42.0
140,臺北市,2009/09/07,古亭,2.3,0.48,-,27.2,44,41,25.0,24.58,5.71,18.86,1.967,0.144,1.82,29.03,68.32,55.0
141,臺北市,2009/09/07,中山,3.2,0.64,-,26.4,46,40,32.0,30.13,6.82,23.31,2.165,0.189,1.98,29.61,66.08,60.0
142,臺北市,2009/09/07,萬華,1.3,0.56,-,32.7,55,40,26.0,18.78,3.37,15.41,-,-,-,28.99,64.81,72.0
143,臺北市,2009/09/07,陽明,1.0,0.13,377.55,41.3,51,20,17.0,2.57,1.03,1.54,-,-,-,21.67,84.58,47.0
144,臺北市,2009/09/07,士林,2.5,0.32,-,39.1,60,47,24.0,14.57,2.1,12.5,-,-,-,29.03,65.78,58.0
145,臺北市,2009/09/06,松山,3.2,0.31,390.5,18.5,28,34,23.0,17.15,5.36,11.79,1.793,0.121,1.67,29.36,69.52,34.0
146,臺北市,2009/09/06,古亭,2.6,0.35,-,17.7,27,38,19.0,17.49,5.7,11.8,1.879,0.093,1.79,29.66,71.23,38.0
147,臺北市,2009/09/06,中山,2.3,0.44,-,17.2,25,36,25.0,20.51,5.56,14.95,2.045,0.089,1.96,29.95,70.51,36.0
148,臺北市,2009/09/06,萬華,1.8,0.39,-,18.7,29,30,18.0,14.89,3.47,11.41,-,-,-,29.49,69.02,30.0
149,臺北市,2009/09/06,陽明,1.2,0.11,376.86,27.7,31,15,11.0,2.58,1.56,1.01,-,-,-,21.63,89.11,26.0
150,臺北市,2009/09/06,士林,1.6,0.25,-,26.6,32,40,15.0,11.42,2.75,8.67,-,-,-,29.3,68.64,40.0
151,臺北市,2009/09/05,松山,1.7,0.29,390.21,11.9,18,33,18.0,18.25,7.81,10.44,1.869,0.148,1.72,29.23,71.69,33.0
152,臺北市,2009/09/05,古亭,2.2,0.38,-,9.2,16,35,16.0,21.2,9.9,11.3,1.884,0.124,1.76,29.4,73.54,35.0
153,臺北市,2009/09/05,中山,2.2,0.46,-,10.1,16,33,20.0,22.53,9.62,12.91,2.052,0.094,1.96,29.85,71.62,33.0
154,臺北市,2009/09/05,萬華,1.0,0.4,-,11.6,18,32,15.0,16.6,6.46,10.14,-,-,-,29.27,69.78,32.0
155,臺北市,2009/09/05,陽明,1.4,0.06,376.95,19.2,23,15,9.0,1.83,1.21,0.59,-,-,-,21.65,90.85,22.0
156,臺北市,2009/09/05,士林,2.2,0.28,-,14.2,20,40,12.0,15.34,5.64,9.7,-,-,-,29.14,71.39,40.0
157,臺北市,2009/09/04,松山,2.3,0.39,390.24,8.4,14,32,16.0,23.94,11.75,12.19,1.76,0.158,1.6,28.81,77.98,32.0
158,臺北市,2009/09/04,古亭,2.8,0.48,-,6.8,12,33,14.0,27.46,15.67,11.79,1.914,0.164,1.75,28.71,80.64,33.0
159,臺北市,2009/09/04,中山,2.6,0.57,-,7.4,13,37,20.0,28.38,14.53,13.85,2.108,0.147,1.96,29.39,77.55,37.0
160,臺北市,2009/09/04,萬華,1.8,0.56,-,8.0,14,32,15.0,21.43,10.8,10.63,-,-,-,28.54,77.86,32.0
161,臺北市,2009/09/04,陽明,1.3,0.05,377.41,15.9,18,13,6.0,1.67,0.94,0.73,-,-,-,21.55,94.11,16.0
162,臺北市,2009/09/04,士林,2.3,0.35,-,10.1,17,41,13.0,22.13,9.56,12.57,-,-,-,28.57,77.62,41.0
163,臺北市,2009/09/03,松山,1.6,0.37,388.35,10.1,15,24,20.0,20.36,8.76,11.6,1.775,0.168,1.61,26.81,80.07,24.0
164,臺北市,2009/09/03,古亭,1.7,0.45,-,9.2,14,29,15.0,24.05,11.71,12.34,1.898,0.142,1.76,28.67,83.9,29.0
165,臺北市,2009/09/03,中山,3.0,0.58,-,9.5,14,24,20.0,30.57,14.75,15.81,2.103,0.163,1.94,28.92,81.71,24.0
166,臺北市,2009/09/03,萬華,2.2,0.64,-,10.3,16,27,20.0,22.43,10.07,12.36,-,-,-,28.47,81.77,27.0
167,臺北市,2009/09/03,陽明,1.4,0.07,378.1,16.1,19,7,5.0,1.82,1.05,0.76,-,-,-,21.48,97.48,17.0
168,臺北市,2009/09/03,士林,2.0,0.24,-,14.6,19,35,10.0,13.75,3.35,10.42,-,-,-,28.53,77.64,35.0
169,臺北市,2009/09/02,松山,2.7,0.38,387.21,13.0,20,33,24.0,24.83,9.35,15.48,1.82,0.175,1.65,28.26,80.37,33.0
170,臺北市,2009/09/02,古亭,2.3,0.45,-,14.4,19,36,22.0,22.93,8.43,14.5,1.915,0.13,1.79,29.27,81.38,36.0
171,臺北市,2009/09/02,中山,2.1,0.63,-,12.3,17,35,28.0,28.32,10.8,17.52,2.091,0.157,1.93,29.23,80.76,35.0
172,臺北市,2009/09/02,萬華,1.5,0.54,-,15.2,22,35,22.0,19.57,5.75,13.82,-,-,-,28.82,81.14,35.0
173,臺北市,2009/09/02,陽明,1.2,0.13,376.62,24.6,27,15,13.0,2.06,0.9,1.16,-,-,-,21.71,97.5,24.0
174,臺北市,2009/09/02,士林,1.7,0.23,-,22.1,29,40,20.0,11.41,1.72,9.69,-,-,-,29.03,75.25,40.0
175,臺北市,2009/09/01,松山,2.2,0.37,383.2,14.3,22,26,18.0,21.9,6.18,15.72,1.821,0.176,1.65,29.51,68.28,26.0
176,臺北市,2009/09/01,古亭,1.9,0.35,-,17.8,21,29,15.0,17.45,5.91,11.55,1.889,0.101,1.79,30.57,69.12,29.0
177,臺北市,2009/09/01,中山,2.3,0.56,-,14.0,18,27,22.0,27.04,10.41,16.63,2.083,0.148,1.94,30.46,69.37,27.0
178,臺北市,2009/09/01,萬華,1.0,0.42,-,18.3,22,33,15.0,17.76,5.96,11.8,-,-,-,30.28,67.3,33.0
179,臺北市,2009/09/01,陽明,1.5,0.12,372.42,24.9,27,10,9.0,2.85,1.05,1.81,-,-,-,21.77,94.96,24.0
180,臺北市,2009/09/01,士林,2.7,0.21,-,24.7,27,35,13.0,10.38,1.94,8.44,-,-,-,29.81,68.1,35.0
181,新北市,2009/09/30,板橋,4.6,0.56,-,16.3,31,22,12.0,28.84,6.57,22.27,2.341,0.34,2.0,29.11,71.45,35.0
182,新北市,2009/09/30,三重,3.2,2.07,-,-,-,41,28.0,122.72,91.18,31.54,2.54,0.931,1.61,29.57,80.06,41.0
