序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
15,臺北市,2011/02/26,松山,3.8,0.43,399.33,32.7,42,41,26.0,23.88,4.06,19.82,2.122,0.14,1.98,21.55,63.14,41.0
16,臺北市,2011/02/26,古亭,0.8,0.41,-,37.4,41,50,24.0,20.84,4.15,16.68,2.01,0.097,1.91,22.14,63.22,50.0
17,臺北市,2011/02/26,中山,2.1,0.53,-,29.3,36,44,32.0,31.22,5.96,25.26,2.098,0.166,1.93,22.08,62.79,44.0
18,臺北市,2011/02/26,大同,2.7,1.16,-,-,-,46,27.0,66.76,31.22,35.54,2.42,0.425,2.0,-,-,46.0
19,臺北市,2011/02/26,萬華,2.1,0.46,-,25.9,31,46,27.0,36.02,8.35,27.67,-,-,-,21.84,63.68,46.0
20,臺北市,2011/02/26,陽明,1.4,0.17,390.76,47.2,50,18,13.0,1.69,0.33,1.29,-,-,-,14.37,99.21,43.0
21,臺北市,2011/02/26,士林,1.9,0.29,-,45.7,50,38,23.0,11.23,2.03,9.21,-,-,-,21.99,61.66,44.0
22,臺北市,2011/02/25,松山,3.6,0.66,409.13,25.4,38,57,41.0,40.29,10.26,30.03,2.312,0.232,2.08,19.15,77.39,54.0
23,臺北市,2011/02/25,古亭,2.0,0.73,-,27.6,41,65,38.0,42.67,16.65,26.02,2.264,0.227,2.04,19.4,78.73,58.0
24,臺北市,2011/02/25,中山,3.8,1.08,-,21.5,37,64,46.0,62.0,27.38,34.62,2.701,0.438,2.26,19.69,75.62,57.0
25,臺北市,2011/02/25,大同,4.2,1.91,-,-,-,68,46.0,104.7,59.35,45.35,3.189,0.814,2.38,-,-,59.0
26,臺北市,2011/02/25,萬華,4.0,0.93,-,20.6,37,59,41.0,55.38,22.07,33.31,-,-,-,19.39,76.74,54.0
27,臺北市,2011/02/25,陽明,1.2,0.27,394.97,51.8,58,14,10.0,2.12,0.31,1.78,-,-,-,12.78,99.39,50.0
28,臺北市,2011/02/25,士林,2.6,0.63,-,36.5,56,51,37.0,31.39,10.97,20.42,-,-,-,19.51,74.2,50.0
29,臺北市,2011/02/24,松山,4.1,0.7,412.16,13.3,18,46,31.0,51.91,14.96,36.94,2.355,0.285,2.07,18.1,83.95,46.0
30,臺北市,2011/02/24,古亭,2.5,0.77,-,14.6,18,52,32.0,51.4,15.03,36.37,2.272,0.256,2.02,18.63,85.42,51.0
31,臺北市,2011/02/24,中山,4.7,0.93,-,11.4,15,46,37.0,61.88,22.33,39.55,2.477,0.356,2.12,18.66,81.92,46.0
32,臺北市,2011/02/24,大同,6.5,2.26,-,-,-,64,38.0,126.04,76.7,49.34,3.192,0.952,2.24,-,-,57.0
33,臺北市,2011/02/24,萬華,4.2,0.74,-,13.4,16,45,28.0,53.17,15.16,38.01,-,-,-,18.62,82.91,45.0
34,臺北市,2011/02/24,陽明,1.4,0.26,396.22,42.7,45,21,18.0,2.76,0.46,2.25,-,-,-,13.05,99.39,40.0
35,臺北市,2011/02/24,士林,5.1,0.67,-,19.6,38,52,32.0,42.81,14.1,28.71,-,-,-,18.58,81.84,51.0
36,臺北市,2011/02/23,松山,6.6,0.6,411.2,16.4,28,47,29.0,46.91,12.43,34.49,2.26,0.241,2.02,18.2,70.14,47.0
37,臺北市,2011/02/23,古亭,2.3,0.58,-,25.5,32,54,27.0,36.92,7.61,29.31,2.132,0.192,1.94,18.95,70.02,52.0
38,臺北市,2011/02/23,中山,4.9,0.7,-,20.4,23,52,34.0,45.99,12.36,33.63,2.246,0.255,1.99,18.8,68.84,51.0
39,臺北市,2011/02/23,大同,6.1,1.88,-,-,-,69,32.0,106.38,59.44,46.95,2.864,0.779,2.08,-,-,60.0
40,臺北市,2011/02/23,萬華,4.3,0.57,-,20.3,24,48,28.0,42.21,8.92,33.29,-,-,-,18.69,69.56,48.0
41,臺北市,2011/02/23,陽明,1.7,0.21,393.53,42.8,45,30,23.0,3.32,0.95,2.34,-,-,-,12.37,99.27,40.0
42,臺北市,2011/02/23,士林,3.6,0.49,-,28.7,39,53,31.0,29.82,6.45,23.36,-,-,-,18.47,70.98,52.0
43,臺北市,2011/02/22,松山,3.8,0.91,430.94,8.9,24,60,37.0,71.33,34.1,37.24,2.685,0.448,2.24,16.62,68.79,55.0
44,臺北市,2011/02/22,古亭,1.4,0.7,-,23.2,39,60,31.0,38.06,10.59,27.47,2.21,0.206,2.0,17.12,69.92,55.0
45,臺北市,2011/02/22,中山,2.8,1.2,-,13.9,32,66,45.0,78.67,38.25,40.42,2.754,0.462,2.29,17.03,67.8,58.0
46,臺北市,2011/02/22,大同,4.3,2.03,-,-,-,69,41.0,111.38,64.13,47.24,3.162,0.817,2.34,-,-,60.0
47,臺北市,2011/02/22,萬華,1.4,0.85,-,16.2,32,56,34.0,52.42,16.89,35.53,-,-,-,16.91,68.43,53.0
48,臺北市,2011/02/22,陽明,1.3,0.22,393.31,49.8,51,29,19.0,2.54,0.99,1.56,-,-,-,10.34,90.05,44.0
49,臺北市,2011/02/22,士林,3.0,0.76,-,25.7,46,61,39.0,43.84,17.08,26.76,-,-,-,16.62,70.66,56.0
50,臺北市,2011/02/21,松山,2.3,0.58,410.53,27.0,35,49,32.0,34.57,7.87,26.69,2.129,0.185,1.94,14.62,73.81,49.0
51,臺北市,2011/02/21,古亭,1.4,0.66,-,25.0,38,61,34.0,38.38,9.06,29.32,2.167,0.185,1.98,14.87,77.29,56.0
52,臺北市,2011/02/21,中山,2.6,0.81,-,21.1,30,57,40.0,48.59,14.77,33.82,2.297,0.262,2.04,14.92,72.27,54.0
53,臺北市,2011/02/21,大同,3.7,1.54,-,-,-,63,37.0,90.98,48.94,42.04,2.678,0.581,2.1,-,-,56.0
54,臺北市,2011/02/21,萬華,1.9,0.67,-,21.1,33,50,33.0,44.29,11.73,32.57,-,-,-,14.88,73.2,50.0
55,臺北市,2011/02/21,陽明,1.2,0.25,395.84,49.9,54,21,16.0,2.11,0.16,2.08,-,-,-,7.54,94.06,48.0
56,臺北市,2011/02/21,士林,1.5,0.6,-,28.5,40,53,31.0,26.94,4.45,22.48,-,-,-,14.67,73.06,52.0
57,臺北市,2011/02/20,松山,1.9,0.7,417.04,21.0,27,22,23.0,34.98,7.39,27.58,2.182,0.186,2.0,14.69,88.11,30.0
58,臺北市,2011/02/20,古亭,1.0,0.86,-,18.0,24,36,25.0,42.32,9.69,32.63,2.331,0.244,2.09,14.68,92.82,36.0
59,臺北市,2011/02/20,中山,1.2,0.89,-,14.6,22,32,29.0,48.27,12.38,35.89,2.349,0.265,2.09,14.73,88.7,32.0
60,臺北市,2011/02/20,大同,3.0,1.79,-,-,-,37,28.0,98.43,58.9,39.53,2.719,0.595,2.12,-,-,37.0
61,臺北市,2011/02/20,萬華,1.4,0.82,-,16.4,25,26,21.0,40.03,7.76,32.27,-,-,-,14.62,89.98,26.0
62,臺北市,2011/02/20,陽明,1.3,0.33,398.39,46.5,49,5,4.0,2.64,0.44,2.17,-,-,-,9.21,95.06,41.0
63,臺北市,2011/02/20,士林,0.6,0.62,-,25.3,32,26,17.0,24.22,2.43,21.79,-,-,-,14.36,88.9,34.0
64,臺北市,2011/02/19,松山,1.7,0.73,415.8,20.7,35,20,19.0,42.32,10.34,31.97,2.185,0.183,2.0,15.39,88.33,33.0
65,臺北市,2011/02/19,古亭,1.0,0.93,-,20.4,38,28,20.0,46.34,12.56,33.77,2.266,0.229,2.04,15.43,92.68,37.0
66,臺北市,2011/02/19,中山,1.9,1.05,-,14.2,29,26,27.0,58.33,19.33,39.0,2.41,0.316,2.09,15.35,89.93,29.0
67,臺北市,2011/02/19,大同,2.7,1.85,-,-,-,32,28.0,105.24,58.95,46.29,2.789,0.604,2.19,-,-,32.0
68,臺北市,2011/02/19,萬華,1.8,0.98,-,14.6,31,27,19.0,51.42,14.1,37.31,-,-,-,15.21,90.59,30.0
69,臺北市,2011/02/19,陽明,0.8,0.44,400.37,47.5,48,5,3.0,3.08,1.33,1.75,-,-,-,9.95,95.72,41.0
70,臺北市,2011/02/19,士林,0.9,0.76,-,19.3,24,25,14.0,32.0,4.38,27.61,-,-,-,14.63,91.85,26.0
71,臺北市,2011/02/18,松山,2.6,0.53,408.09,20.7,28,17,16.0,31.58,7.23,24.35,2.061,0.154,1.91,15.33,83.59,30.0
72,臺北市,2011/02/18,古亭,1.1,0.55,-,22.7,28,24,12.0,29.48,6.72,22.76,2.072,0.133,1.94,15.7,85.73,31.0
73,臺北市,2011/02/18,中山,1.1,0.68,-,17.5,24,18,19.0,37.48,9.91,27.56,2.171,0.214,1.96,15.86,80.49,29.0
74,臺北市,2011/02/18,大同,3.5,1.99,-,-,-,32,17.0,109.5,70.39,39.11,2.838,0.781,2.06,-,-,32.0
75,臺北市,2011/02/18,萬華,0.9,0.52,-,19.4,26,21,9.0,30.78,6.97,23.82,-,-,-,15.73,81.3,29.0
76,臺北市,2011/02/18,陽明,1.1,0.25,395.19,40.3,45,5,2.0,2.25,1.17,1.08,-,-,-,9.3,96.75,40.0
77,臺北市,2011/02/18,士林,0.4,0.47,-,25.0,27,21,12.0,19.3,1.96,17.36,-,-,-,15.74,79.24,27.0
78,臺北市,2011/02/17,松山,5.5,1.11,432.87,13.2,26,72,53.0,67.25,23.4,43.85,2.546,0.46,2.09,17.33,79.47,61.0
79,臺北市,2011/02/17,古亭,-,-,-,-,33,80,-,-,-,-,-,-,-,-,-,65.0
80,臺北市,2011/02/17,中山,4.1,1.13,-,8.3,18,69,48.0,68.82,27.7,41.13,2.585,0.466,2.12,17.03,82.34,60.0
81,臺北市,2011/02/17,大同,5.6,1.91,-,-,-,66,50.0,90.47,50.82,39.64,3.022,0.814,2.21,-,-,58.0
82,臺北市,2011/02/17,萬華,3.5,1.06,-,10.9,23,62,44.0,55.27,17.87,37.39,-,-,-,16.99,82.86,56.0
83,臺北市,2011/02/17,陽明,2.1,0.27,399.15,43.6,55,22,20.0,6.29,1.74,4.54,-,-,-,13.65,98.56,52.0
84,臺北市,2011/02/17,士林,2.5,0.6,-,15.4,28,52,34.0,32.95,7.65,25.3,-,-,-,16.57,84.35,51.0
85,臺北市,2011/02/16,松山,4.0,0.93,422.59,15.8,27,43,31.0,63.02,23.86,39.16,2.381,0.37,2.01,16.69,78.66,43.0
86,臺北市,2011/02/16,古亭,3.9,0.93,-,17.3,32,48,27.0,57.96,20.57,37.38,2.48,0.42,2.06,16.9,81.47,48.0
87,臺北市,2011/02/16,中山,2.9,1.05,-,15.5,30,45,33.0,67.73,29.96,37.78,2.446,0.405,2.04,16.57,80.44,45.0
88,臺北市,2011/02/16,大同,4.3,1.57,-,-,-,46,31.0,84.18,45.32,38.85,2.762,0.665,2.1,-,-,46.0
89,臺北市,2011/02/16,萬華,2.8,0.91,-,13.6,26,38,25.0,45.67,14.64,31.03,-,-,-,16.47,81.43,38.0
90,臺北市,2011/02/16,陽明,1.9,0.27,395.68,40.7,42,12,10.0,7.38,1.41,5.97,-,-,-,12.0,97.1,40.0
91,臺北市,2011/02/16,士林,2.2,0.53,-,26.7,41,30,21.0,32.6,9.99,22.61,-,-,-,16.54,79.36,37.0
92,臺北市,2011/02/15,松山,2.6,0.57,410.14,20.4,36,46,39.0,39.32,9.56,29.76,2.097,0.179,1.92,12.21,79.29,46.0
93,臺北市,2011/02/15,古亭,1.6,0.57,-,25.1,37,55,38.0,30.31,6.52,23.79,2.082,0.128,1.95,12.44,82.22,52.0
94,臺北市,2011/02/15,中山,2.4,0.68,-,20.2,34,58,44.0,38.61,9.19,29.42,2.196,0.214,1.98,12.46,77.74,54.0
95,臺北市,2011/02/15,大同,4.5,1.6,-,-,-,62,43.0,94.66,54.58,40.08,2.665,0.628,2.04,-,-,56.0
96,臺北市,2011/02/15,萬華,3.3,0.56,-,18.8,31,46,36.0,37.16,7.86,29.3,-,-,-,12.37,78.86,46.0
97,臺北市,2011/02/15,陽明,2.0,0.26,396.53,45.2,46,12,9.0,2.47,0.67,1.78,-,-,-,5.7,95.11,40.0
98,臺北市,2011/02/15,士林,2.2,0.38,-,38.6,44,40,29.0,13.42,2.0,11.42,-,-,-,12.73,72.69,40.0
99,臺北市,2011/02/14,松山,2.3,0.47,408.32,24.1,31,37,27.0,24.84,4.6,20.24,2.064,0.125,1.94,11.54,75.99,37.0
100,臺北市,2011/02/14,古亭,1.6,0.59,-,21.3,25,43,29.0,31.4,6.52,24.88,2.13,0.163,1.97,11.49,84.69,43.0
101,臺北市,2011/02/14,中山,3.0,0.67,-,17.7,22,42,34.0,38.75,12.13,26.62,2.206,0.201,2.01,11.65,75.78,42.0
102,臺北市,2011/02/14,大同,3.1,0.99,-,-,-,41,30.0,58.67,29.68,28.99,2.412,0.352,2.06,-,-,41.0
103,臺北市,2011/02/14,萬華,2.2,0.56,-,16.6,24,40,16.0,37.47,10.21,27.26,-,-,-,11.39,78.24,40.0
104,臺北市,2011/02/14,陽明,2.0,0.27,399.12,38.1,45,15,12.0,4.29,0.8,3.45,-,-,-,4.29,94.97,40.0
105,臺北市,2011/02/14,士林,1.8,0.38,-,31.1,39,34,26.0,16.9,4.85,12.03,-,-,-,11.12,76.79,37.0
106,臺北市,2011/02/13,松山,3.8,0.68,414.7,17.2,26,38,37.0,39.15,12.44,26.71,2.208,0.201,2.01,14.96,80.93,38.0
107,臺北市,2011/02/13,古亭,3.0,0.72,-,17.1,28,53,38.0,40.93,13.03,27.9,2.219,0.237,1.98,15.38,83.32,52.0
108,臺北市,2011/02/13,中山,3.5,0.8,-,14.0,26,47,40.0,48.33,18.26,30.06,2.309,0.248,2.06,15.27,80.81,47.0
109,臺北市,2011/02/13,大同,4.0,1.46,-,-,-,48,36.0,82.56,47.88,34.67,2.625,0.501,2.12,-,-,48.0
110,臺北市,2011/02/13,萬華,3.5,0.75,-,13.2,24,42,31.0,44.82,14.61,30.2,-,-,-,15.19,81.67,42.0
111,臺北市,2011/02/13,陽明,2.1,0.29,395.83,37.0,38,11,9.0,3.32,0.74,2.53,-,-,-,9.08,95.48,34.0
112,臺北市,2011/02/13,士林,2.1,0.54,-,23.8,37,39,25.0,25.41,5.92,19.49,-,-,-,15.16,79.05,39.0
113,臺北市,2011/02/12,松山,4.0,0.55,407.7,27.7,39,84,64.0,25.26,4.5,20.77,2.059,0.121,1.94,12.47,68.98,67.0
114,臺北市,2011/02/12,古亭,2.5,0.54,-,29.4,36,88,65.0,22.99,4.43,18.56,2.05,0.107,1.94,12.41,76.25,69.0
115,臺北市,2011/02/12,中山,4.8,0.68,-,23.1,36,95,68.0,-,-,-,2.161,0.178,1.98,12.93,67.29,72.0
116,臺北市,2011/02/12,大同,5.7,1.4,-,-,-,97,70.0,84.09,48.02,36.07,2.513,0.473,2.04,-,-,74.0
117,臺北市,2011/02/12,萬華,4.2,0.6,-,22.8,36,88,63.0,31.35,4.98,26.38,-,-,-,12.79,68.38,69.0
118,臺北市,2011/02/12,陽明,3.0,0.37,400.73,43.0,46,-,34.0,3.44,0.78,2.66,-,-,-,5.07,93.24,42.0
119,臺北市,2011/02/12,士林,3.6,0.46,-,40.3,47,82,58.0,11.53,1.21,10.3,-,-,-,12.92,63.53,66.0
120,臺北市,2011/02/11,松山,1.5,0.39,401.12,33.4,39,28,19.0,17.87,3.41,14.45,2.015,0.094,1.92,13.73,74.31,36.0
121,臺北市,2011/02/11,古亭,0.6,0.49,-,28.6,38,31,19.0,26.32,5.27,21.04,2.025,0.125,1.9,14.39,75.47,36.0
122,臺北市,2011/02/11,中山,2.0,0.55,-,27.7,36,24,23.0,-,-,-,2.071,0.145,1.93,14.49,69.19,33.0
123,臺北市,2011/02/11,大同,2.4,0.92,-,-,-,30,20.0,55.7,28.15,27.55,2.299,0.309,1.99,-,-,30.0
124,臺北市,2011/02/11,萬華,1.9,0.52,-,23.4,32,27,16.0,31.22,6.92,24.29,-,-,-,14.28,70.8,30.0
125,臺北市,2011/02/11,陽明,0.9,0.29,395.9,43.5,47,-,7.0,2.51,0.61,1.86,-,-,-,6.57,95.08,40.0
126,臺北市,2011/02/11,士林,0.7,0.32,-,37.3,44,26,16.0,17.65,6.46,11.17,-,-,-,14.03,70.03,38.0
127,臺北市,2011/02/10,松山,1.7,0.82,412.21,31.5,45,66,44.0,40.68,9.68,31.0,2.216,0.239,1.98,18.11,79.84,58.0
128,臺北市,2011/02/10,古亭,1.0,0.74,-,37.0,49,70,44.0,29.23,4.21,25.02,2.207,0.234,1.97,18.32,82.6,60.0
129,臺北市,2011/02/10,中山,1.8,0.96,-,29.4,41,78,49.0,37.79,13.48,24.31,2.285,0.283,2.0,18.2,80.41,64.0
130,臺北市,2011/02/10,大同,2.1,1.18,-,-,-,67,43.0,45.39,15.22,30.18,2.477,0.372,2.11,-,-,61.0
131,臺北市,2011/02/10,萬華,2.5,0.74,-,30.5,39,62,40.0,28.87,4.78,24.09,-,-,-,17.97,81.43,56.0
132,臺北市,2011/02/10,陽明,1.4,0.27,394.28,50.1,58,14,11.0,3.37,1.2,2.17,-,-,-,12.51,98.13,51.0
133,臺北市,2011/02/10,士林,1.2,0.47,-,39.0,49,61,34.0,19.65,4.01,15.62,-,-,-,17.86,80.84,56.0
134,臺北市,2011/02/09,松山,4.1,0.87,420.19,24.1,37,89,64.0,49.76,11.6,38.19,2.321,0.259,2.06,18.12,78.46,70.0
135,臺北市,2011/02/09,古亭,2.0,0.87,-,30.9,41,94,66.0,39.86,7.35,32.52,2.25,0.228,2.02,18.88,80.24,72.0
136,臺北市,2011/02/09,中山,3.6,1.07,-,24.8,40,94,72.0,51.97,14.24,37.73,2.445,0.332,2.11,19.07,74.54,72.0
137,臺北市,2011/02/09,大同,5.5,2.17,-,-,-,95,74.0,118.4,64.06,54.35,3.037,0.811,2.23,-,-,72.0
138,臺北市,2011/02/09,萬華,2.7,0.92,-,26.8,39,80,62.0,44.86,10.1,34.76,-,-,-,19.12,76.14,65.0
139,臺北市,2011/02/09,陽明,1.9,0.41,397.64,63.3,69,33,26.0,3.85,1.38,2.47,-,-,-,13.23,99.39,60.0
140,臺北市,2011/02/09,士林,3.1,0.73,-,42.2,62,59,54.0,28.08,7.13,20.95,-,-,-,18.73,71.39,56.0
141,臺北市,2011/02/08,松山,3.7,1.08,434.88,19.6,46,75,55.0,60.21,21.8,38.42,2.581,0.405,2.18,20.21,57.53,62.0
142,臺北市,2011/02/08,古亭,3.4,0.87,-,24.3,51,73,-,48.01,14.43,33.58,2.385,0.33,2.06,20.37,61.85,62.0
143,臺北市,2011/02/08,中山,5.2,1.26,-,18.6,40,87,64.0,75.53,32.54,42.99,2.577,0.435,2.14,20.83,55.64,68.0
144,臺北市,2011/02/08,大同,5.4,1.93,-,-,-,79,63.0,98.48,51.47,47.01,2.976,0.694,2.28,-,-,64.0
145,臺北市,2011/02/08,萬華,4.3,1.01,-,21.3,44,67,53.0,49.48,13.78,35.7,-,-,-,20.58,58.81,58.0
146,臺北市,2011/02/08,陽明,1.8,0.23,393.51,56.4,63,31,26.0,3.6,1.05,2.54,-,-,-,13.98,99.39,57.0
147,臺北市,2011/02/08,士林,4.1,0.72,-,26.1,53,56,52.0,36.46,5.08,31.39,-,-,-,19.55,-,55.0
148,臺北市,2011/02/07,松山,1.7,0.56,405.41,34.3,49,52,44.0,22.32,2.6,19.74,2.121,0.141,1.98,19.75,60.67,51.0
149,臺北市,2011/02/07,古亭,0.5,0.51,-,42.4,51,61,9.0,20.63,3.14,17.49,2.044,0.108,1.94,20.99,58.68,56.0
150,臺北市,2011/02/07,中山,2.2,0.72,-,32.8,44,64,50.0,34.42,8.16,26.26,2.226,0.191,2.04,20.76,58.66,57.0
151,臺北市,2011/02/07,大同,3.6,1.53,-,-,-,61,49.0,84.13,42.72,41.41,2.623,0.503,2.12,-,-,56.0
152,臺北市,2011/02/07,萬華,1.1,0.58,-,32.7,43,53,42.0,26.53,2.78,23.75,-,-,-,20.67,58.95,52.0
153,臺北市,2011/02/07,陽明,3.0,0.27,392.78,53.1,54,41,34.0,3.0,0.54,2.43,-,-,-,13.25,99.39,48.0
154,臺北市,2011/02/07,士林,1.5,0.46,-,47.6,56,45,42.0,15.02,1.92,13.1,-,-,-,20.88,99.6,53.0
155,臺北市,2011/02/06,松山,4.1,0.6,416.02,25.3,43,57,43.0,33.23,6.22,27.01,2.275,0.182,2.09,17.6,63.25,54.0
156,臺北市,2011/02/06,古亭,3.1,0.5,-,36.5,45,59,31.0,24.72,4.25,20.47,2.084,0.116,1.97,18.6,61.03,54.0
157,臺北市,2011/02/06,中山,3.5,0.63,-,29.8,44,60,43.0,32.97,5.71,27.27,2.238,0.18,2.06,18.6,60.0,55.0
158,臺北市,2011/02/06,大同,4.5,1.51,-,-,-,61,44.0,88.3,45.13,43.18,2.671,0.499,2.17,-,-,56.0
159,臺北市,2011/02/06,萬華,3.2,0.56,-,29.0,42,48,33.0,30.49,3.72,26.77,-,-,-,18.52,59.75,48.0
160,臺北市,2011/02/06,陽明,2.8,0.23,392.28,54.8,59,33,27.0,2.94,0.69,2.24,-,-,-,13.14,85.28,52.0
161,臺北市,2011/02/06,士林,3.2,0.46,-,42.9,56,49,35.0,18.84,3.27,15.58,-,-,-,18.63,80.79,52.0
162,臺北市,2011/02/05,松山,1.5,0.6,414.1,28.6,53,65,49.0,28.68,4.45,24.23,2.196,0.15,2.05,16.77,64.56,58.0
163,臺北市,2011/02/05,古亭,1.0,0.54,-,39.5,59,65,32.0,20.75,4.38,16.37,2.106,0.101,2.01,17.54,64.45,58.0
164,臺北市,2011/02/05,中山,3.0,0.77,-,28.3,50,71,55.0,41.33,12.25,29.08,2.444,0.237,2.21,17.59,63.03,60.0
165,臺北市,2011/02/05,大同,2.9,1.16,-,-,-,69,54.0,70.69,33.85,36.84,2.64,0.375,2.27,-,-,60.0
166,臺北市,2011/02/05,萬華,2.2,0.59,-,30.0,50,59,47.0,29.92,4.65,25.27,-,-,-,17.43,63.44,54.0
167,臺北市,2011/02/05,陽明,2.7,0.32,394.91,59.3,67,43,35.0,3.48,0.86,2.63,-,-,-,10.65,92.7,60.0
168,臺北市,2011/02/05,士林,1.7,0.65,-,39.4,64,58,48.0,26.68,8.86,17.78,-,-,-,16.97,66.26,56.0
169,臺北市,2011/02/04,松山,1.8,0.76,422.84,17.2,40,57,46.0,39.51,14.27,25.23,2.358,0.213,2.15,17.48,74.8,54.0
170,臺北市,2011/02/04,古亭,0.6,0.69,-,22.9,45,55,31.0,30.47,9.73,20.74,2.26,0.183,2.08,17.81,76.49,52.0
171,臺北市,2011/02/04,中山,2.7,1.13,-,17.4,38,78,60.0,58.32,28.34,29.98,2.783,0.38,2.4,17.9,74.43,64.0
172,臺北市,2011/02/04,大同,3.7,1.71,-,-,-,79,62.0,92.22,55.72,36.51,3.12,0.593,2.53,-,-,64.0
173,臺北市,2011/02/04,萬華,1.4,0.91,-,18.3,39,61,46.0,47.79,20.68,27.11,-,-,-,17.81,74.91,56.0
174,臺北市,2011/02/04,陽明,1.2,0.3,392.82,47.5,51,25,20.0,3.1,1.03,2.07,-,-,-,11.18,93.06,47.0
175,臺北市,2011/02/04,士林,1.7,0.75,-,25.7,48,58,47.0,30.66,11.48,19.17,-,-,-,17.5,80.96,54.0
176,臺北市,2011/02/03,松山,1.7,0.59,409.68,27.4,37,57,44.0,26.69,5.74,20.96,2.114,0.124,1.99,17.48,78.69,54.0
177,臺北市,2011/02/03,古亭,1.6,0.58,-,31.8,41,67,39.0,24.02,6.03,17.99,2.095,0.111,1.98,17.85,80.21,58.0
178,臺北市,2011/02/03,中山,2.8,0.87,-,22.7,35,70,53.0,41.65,13.39,28.26,2.475,0.242,2.23,17.88,77.52,60.0
179,臺北市,2011/02/03,大同,3.4,1.55,-,-,-,78,56.0,84.39,45.65,38.74,3.164,0.521,2.64,-,-,64.0
180,臺北市,2011/02/03,萬華,2.6,0.71,-,22.9,36,56,43.0,37.25,11.99,25.26,-,-,-,17.76,78.77,53.0
181,臺北市,2011/02/03,陽明,1.7,0.32,394.37,47.6,49,15,11.0,2.76,0.94,1.81,-,-,-,11.26,94.99,42.0
182,臺北市,2011/02/03,士林,1.7,0.77,-,26.3,46,52,48.0,30.11,11.22,18.9,-,-,-,16.99,86.06,51.0
183,臺北市,2011/02/02,松山,1.9,0.66,413.22,17.0,24,38,31.0,31.28,5.09,26.19,2.237,0.19,2.05,14.78,85.02,38.0
184,臺北市,2011/02/02,古亭,1.2,0.75,-,16.4,27,48,26.0,34.92,6.42,28.5,2.294,0.231,2.06,15.02,88.65,48.0
