序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
34,臺北市,1999/09/26,陽明,1.7,0.2,33.8,-,12,-,-,-,-,-,-,-,19.86,-,98.0,48.0,-
35,臺北市,1999/09/26,士林,0.2,0.31,29.3,-,26,-,8.55,1.07,7.48,-,-,-,27.34,-,-,41.0,-
36,臺北市,1999/09/25,松山,3.2,0.52,36.8,-,56,-,26.91,1.06,25.85,-,-,-,25.16,-,-,53.0,-
37,臺北市,1999/09/25,古亭,3.0,0.5,40.6,-,53,46,24.47,2.73,21.74,2.016,0.11,1.9,25.66,-,-,52.0,-
38,臺北市,1999/09/25,中山,5.2,-,40.6,-,55,-,-,-,-,-,-,-,25.55,-,-,53.0,-
39,臺北市,1999/09/25,大同,8.5,2.42,-,-,54,-,120.88,72.92,47.96,-,-,-,26.22,-,-,52.0,-
40,臺北市,1999/09/25,萬華,3.4,0.78,41.4,-,46,-,26.02,1.52,24.5,-,-,-,25.52,-,-,46.0,-
41,臺北市,1999/09/25,陽明,0.8,0.23,61.1,-,17,-,-,-,-,-,-,-,17.6,-,93.0,55.0,-
42,臺北市,1999/09/25,士林,6.5,0.42,48.4,-,-,-,14.24,1.15,13.09,-,-,-,25.42,-,-,58.0,-
43,臺北市,1999/09/24,松山,3.6,0.8,30.1,-,68,-,44.72,10.29,34.43,-,-,-,24.31,-,-,59.0,-
44,臺北市,1999/09/24,古亭,4.3,0.83,36.0,-,55,22,35.79,7.6,28.19,2.3,0.1,2.2,25.39,-,-,53.0,-
45,臺北市,1999/09/24,中山,7.5,0.86,30.4,-,69,-,-,-,-,-,-,-,24.99,-,-,60.0,-
46,臺北市,1999/09/24,大同,10.3,2.5,-,-,69,-,138.76,83.8,54.96,-,-,-,25.99,-,-,60.0,-
47,臺北市,1999/09/24,萬華,5.5,0.89,38.1,-,56,-,30.08,1.79,28.29,-,-,-,25.03,-,-,54.0,-
48,臺北市,1999/09/24,陽明,3.1,0.26,64.4,-,25,-,-,-,-,-,-,-,18.48,-,80.0,58.0,-
49,臺北市,1999/09/24,士林,4.7,0.63,42.0,-,47,-,21.65,2.91,18.74,-,-,-,24.54,-,-,52.0,-
50,臺北市,1999/09/23,松山,0.6,1.81,25.9,-,60,-,48.34,8.9,39.44,-,-,-,24.97,-,-,55.0,-
51,臺北市,1999/09/23,古亭,4.4,1.08,22.1,-,54,21,55.5,13.12,42.38,-,-,-,25.25,-,-,52.0,-
52,臺北市,1999/09/23,中山,3.6,1.61,24.6,-,67,-,-,-,-,-,-,-,25.26,-,-,59.0,-
53,臺北市,1999/09/23,大同,7.4,3.12,-,-,70,-,141.91,91.31,50.6,-,-,-,26.05,-,-,60.0,-
54,臺北市,1999/09/23,萬華,4.3,1.02,29.7,-,55,-,38.92,2.89,36.03,-,-,-,25.29,-,-,52.0,-
55,臺北市,1999/09/23,陽明,0.9,0.24,54.0,-,19,-,-,-,-,-,-,-,17.2,-,84.0,57.0,-
56,臺北市,1999/09/23,士林,-,0.7,-,-,58,-,-,-,-,-,-,-,24.62,-,-,54.0,-
57,臺北市,1999/09/22,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,臺北市,1999/09/22,古亭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,臺北市,1999/09/22,中山,3.3,1.86,-,-,48,-,-,-,-,-,-,-,25.09,-,-,48.0,-
60,臺北市,1999/09/22,大同,3.2,1.3,-,-,37,-,43.81,15.95,27.86,-,-,-,25.59,-,-,37.0,-
61,臺北市,1999/09/22,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,臺北市,1999/09/22,陽明,0.3,0.26,48.6,-,17,-,-,-,-,-,-,-,15.99,-,94.0,48.0,-
63,臺北市,1999/09/22,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,臺北市,1999/09/21,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,臺北市,1999/09/21,古亭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,臺北市,1999/09/21,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,臺北市,1999/09/21,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,臺北市,1999/09/21,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69,臺北市,1999/09/21,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98.0,-,-
70,臺北市,1999/09/21,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
71,臺北市,1999/09/20,松山,1.6,0.86,14.2,-,38,-,38.78,10.42,28.37,-,-,-,26.63,-,-,38.0,-
72,臺北市,1999/09/20,古亭,3.5,1.39,11.3,-,41,86,58.26,23.33,34.92,2.859,0.65,2.21,26.91,-,-,41.0,-
73,臺北市,1999/09/20,中山,2.3,1.35,10.3,-,-,-,52.5,17.56,34.94,2.697,0.48,2.22,27.14,-,-,27.0,-
74,臺北市,1999/09/20,大同,4.4,2.74,-,-,34,-,107.58,69.13,38.46,3.421,1.16,2.26,27.54,-,-,39.0,-
75,臺北市,1999/09/20,萬華,2.9,1.13,14.3,-,33,-,36.94,6.18,30.75,-,-,-,26.86,-,-,33.0,-
76,臺北市,1999/09/20,陽明,0.2,0.2,42.2,-,12,-,2.05,0.41,1.65,-,-,-,20.77,-,98.0,41.0,-
77,臺北市,1999/09/20,士林,0.7,0.96,11.5,-,36,-,31.14,8.34,22.79,-,-,-,26.28,-,-,36.0,-
78,臺北市,1999/09/19,松山,3.9,0.84,33.6,-,56,-,40.13,9.2,30.93,-,-,-,28.81,-,-,84.0,-
79,臺北市,1999/09/19,古亭,5.1,1.0,34.3,-,59,20,43.5,15.5,28.0,2.594,0.41,2.18,29.51,-,-,92.0,-
80,臺北市,1999/09/19,中山,3.3,0.95,31.5,-,55,-,42.46,11.5,30.96,2.527,0.32,2.21,29.6,-,-,87.0,-
81,臺北市,1999/09/19,大同,6.9,2.96,-,-,71,-,132.18,88.36,43.82,3.602,1.29,2.31,30.87,-,-,60.0,-
82,臺北市,1999/09/19,萬華,3.3,0.87,37.2,-,51,-,28.64,3.22,25.42,-,-,-,29.58,-,-,97.0,-
83,臺北市,1999/09/19,陽明,1.6,0.25,54.6,-,19,-,4.65,0.79,3.87,-,-,-,22.67,-,81.0,89.0,-
84,臺北市,1999/09/19,士林,3.1,0.82,31.5,-,50,-,31.32,6.43,24.89,-,-,-,29.14,-,-,93.0,-
85,臺北市,1999/09/18,松山,11.0,0.81,17.1,-,54,-,48.39,14.58,33.81,-,-,-,28.56,-,-,52.0,-
86,臺北市,1999/09/18,古亭,8.7,0.91,22.6,-,47,14,47.47,16.16,31.3,2.567,0.35,2.22,29.94,-,-,47.0,-
87,臺北市,1999/09/18,中山,7.5,0.86,19.3,-,50,-,46.05,12.8,33.24,2.522,0.29,2.23,29.33,-,-,50.0,-
88,臺北市,1999/09/18,大同,13.1,4.18,-,-,63,-,186.41,134.04,52.37,4.11,1.89,2.22,30.64,-,-,61.0,-
89,臺北市,1999/09/18,萬華,7.2,0.96,23.5,-,42,-,38.35,5.96,32.39,-,-,-,29.65,-,-,44.0,-
90,臺北市,1999/09/18,陽明,1.4,0.2,45.9,-,14,-,3.33,0.43,2.9,-,-,-,23.06,-,77.0,48.0,-
91,臺北市,1999/09/18,士林,6.0,0.69,25.6,-,44,-,25.29,3.91,21.38,-,-,-,29.3,-,-,44.0,-
92,臺北市,1999/09/17,松山,3.2,0.79,11.5,-,56,-,46.11,18.92,27.19,-,-,-,28.41,-,-,53.0,-
93,臺北市,1999/09/17,古亭,3.9,0.93,15.3,-,41,11,43.05,19.89,23.16,2.431,0.33,2.1,29.0,-,-,41.0,-
94,臺北市,1999/09/17,中山,2.0,0.95,12.7,-,-,-,44.08,17.2,26.88,2.566,0.32,2.25,28.88,-,-,50.0,-
95,臺北市,1999/09/17,大同,9.8,4.37,-,-,50,-,169.36,130.34,39.02,4.272,2.03,2.24,29.71,-,-,69.0,-
96,臺北市,1999/09/17,萬華,1.8,0.85,17.9,-,36,-,29.75,6.33,23.42,-,-,-,28.79,-,-,49.0,-
97,臺北市,1999/09/17,陽明,0.2,0.11,31.1,-,16,-,1.97,0.45,1.53,-,-,-,22.5,-,88.0,35.0,-
98,臺北市,1999/09/17,士林,1.5,0.67,16.8,-,33,-,23.31,6.03,17.29,-,-,-,28.75,-,-,33.0,-
99,臺北市,1999/09/16,松山,3.5,1.02,14.5,-,42,-,52.64,21.86,30.79,-,-,-,28.84,-,-,77.0,-
100,臺北市,1999/09/16,古亭,5.2,1.05,16.8,-,42,12,50.11,24.6,25.51,2.384,0.37,2.02,29.16,-,-,58.0,-
101,臺北市,1999/09/16,中山,2.8,1.14,16.6,-,-,-,49.77,21.0,28.78,2.722,0.47,2.25,29.41,-,-,72.0,-
102,臺北市,1999/09/16,大同,8.6,4.18,-,-,57,-,156.86,117.71,39.15,4.323,2.09,2.23,30.7,-,-,76.0,-
103,臺北市,1999/09/16,萬華,4.1,1.07,21.0,-,36,-,38.61,10.5,28.1,-,-,-,29.23,-,-,78.0,-
104,臺北市,1999/09/16,陽明,0.4,0.16,26.8,-,12,-,2.51,0.48,2.03,-,-,-,22.98,-,85.0,46.0,-
105,臺北市,1999/09/16,士林,2.9,0.89,15.6,-,34,-,37.89,15.11,22.77,-,-,-,29.31,-,-,54.0,-
106,臺北市,1999/09/15,松山,2.7,0.92,10.3,-,28,-,45.49,19.64,25.85,-,-,-,28.16,-,-,31.0,-
107,臺北市,1999/09/15,古亭,5.1,1.07,10.4,-,31,10,54.67,29.28,25.38,2.519,0.47,2.05,29.22,-,-,31.0,-
108,臺北市,1999/09/15,中山,2.4,1.02,9.9,-,-,-,51.65,22.5,29.15,2.646,0.45,2.19,28.65,-,-,27.0,-
109,臺北市,1999/09/15,大同,7.5,3.82,-,-,46,-,156.08,118.63,37.45,4.143,1.92,2.22,29.4,-,-,72.0,-
110,臺北市,1999/09/15,萬華,2.7,0.88,13.7,-,28,-,33.33,8.16,25.17,-,-,-,28.83,-,-,29.0,-
111,臺北市,1999/09/15,陽明,0.6,0.21,27.3,-,13,-,4.72,0.57,4.14,-,-,-,22.09,-,92.0,41.0,-
112,臺北市,1999/09/15,士林,1.1,0.7,13.1,-,29,-,30.67,8.99,21.68,-,-,-,28.45,-,-,29.0,-
113,臺北市,1999/09/14,松山,1.4,0.61,7.1,-,25,-,28.56,14.05,14.52,-,-,-,29.77,-,-,25.0,-
114,臺北市,1999/09/14,古亭,1.7,0.62,6.8,-,-,15,27.51,12.35,15.15,2.183,0.17,2.01,29.95,-,-,16.0,-
115,臺北市,1999/09/14,中山,1.2,0.66,8.3,-,-,-,29.81,14.27,15.54,2.129,0.15,1.98,30.18,-,-,14.0,-
116,臺北市,1999/09/14,大同,7.4,4.01,-,-,38,-,163.07,135.43,27.64,4.049,1.91,2.14,31.06,-,-,65.0,-
117,臺北市,1999/09/14,萬華,0.8,0.71,9.6,-,14,-,22.86,8.37,14.5,-,-,-,30.12,-,-,17.0,-
118,臺北市,1999/09/14,陽明,2.4,0.12,18.8,-,12,-,2.65,0.53,2.11,-,-,-,22.69,-,93.0,20.0,-
119,臺北市,1999/09/14,士林,0.5,0.26,12.1,-,21,-,13.3,4.5,8.8,-,-,-,30.18,-,-,21.0,-
120,臺北市,1999/09/13,松山,1.7,0.67,3.0,-,-,-,32.26,20.81,11.46,-,-,-,28.98,-,-,26.0,-
121,臺北市,1999/09/13,古亭,1.1,0.49,5.1,-,20,5,27.64,18.04,9.6,1.973,0.12,1.86,29.05,-,-,20.0,-
122,臺北市,1999/09/13,中山,1.2,0.66,4.8,-,-,-,27.06,16.32,10.74,1.997,0.13,1.87,29.21,-,-,27.0,-
123,臺北市,1999/09/13,大同,6.8,3.67,-,-,35,-,145.87,126.08,19.79,3.716,1.64,2.07,30.02,-,-,60.0,-
124,臺北市,1999/09/13,萬華,1.0,0.72,6.1,-,16,-,23.7,13.25,10.45,-,-,-,29.81,-,-,16.0,-
125,臺北市,1999/09/13,陽明,1.9,0.05,9.4,-,12,-,3.71,0.81,2.9,-,-,-,21.99,-,97.0,12.0,-
126,臺北市,1999/09/13,士林,1.6,0.39,5.4,-,20,-,12.62,6.17,6.45,-,-,-,29.47,-,-,20.0,-
127,臺北市,1999/09/12,松山,0.9,0.51,5.2,-,-,-,24.68,13.09,11.6,-,-,-,30.74,-,-,9.0,-
128,臺北市,1999/09/12,古亭,0.2,0.32,8.6,-,15,5,18.09,9.27,8.82,1.895,0.08,1.82,30.31,-,-,15.0,-
129,臺北市,1999/09/12,中山,1.0,0.51,6.5,-,29,-,24.27,13.06,11.22,1.871,0.05,1.82,31.02,-,-,29.0,-
130,臺北市,1999/09/12,大同,5.1,2.84,-,-,27,-,133.5,112.79,20.71,3.093,1.04,2.06,32.12,-,-,42.0,-
131,臺北市,1999/09/12,萬華,0.4,0.53,7.9,-,11,-,15.79,6.01,9.78,-,-,-,31.22,-,-,12.0,-
132,臺北市,1999/09/12,陽明,1.6,0.11,12.0,-,12,-,4.06,0.8,3.26,-,-,-,23.86,-,85.0,14.0,-
133,臺北市,1999/09/12,士林,0.5,0.32,7.7,-,17,-,11.54,4.5,7.04,-,-,-,28.03,-,-,17.0,-
134,臺北市,1999/09/11,松山,9.3,1.0,32.3,-,-,-,51.54,18.61,32.93,-,-,-,30.06,-,-,113.0,-
135,臺北市,1999/09/11,古亭,6.5,0.93,34.4,-,63,23,46.59,14.6,31.99,2.42,0.38,2.04,29.47,-,-,94.0,-
136,臺北市,1999/09/11,中山,7.1,1.2,34.4,-,74,-,56.87,21.15,35.73,2.518,0.41,2.11,30.57,-,-,105.0,-
137,臺北市,1999/09/11,大同,12.5,3.33,-,-,83,-,149.64,95.46,54.18,3.943,1.52,2.43,31.57,-,-,67.0,-
138,臺北市,1999/09/11,萬華,7.2,1.07,40.4,-,71,-,39.01,8.87,30.13,-,-,-,30.48,-,-,113.0,-
139,臺北市,1999/09/11,陽明,7.5,0.33,55.0,-,28,-,12.11,1.45,10.65,-,-,-,23.75,-,87.0,91.0,-
140,臺北市,1999/09/11,士林,5.4,0.92,32.0,-,61,-,40.95,11.66,29.29,-,-,-,29.87,-,-,94.0,-
141,臺北市,1999/09/10,松山,8.3,1.18,37.2,-,76,-,61.1,19.34,41.77,-,-,-,29.38,-,-,93.0,-
142,臺北市,1999/09/10,古亭,6.3,1.21,32.6,-,65,23,58.12,20.3,37.82,2.539,0.51,2.03,28.97,-,-,82.0,-
143,臺北市,1999/09/10,中山,7.5,1.31,21.1,-,66,-,61.56,24.77,36.8,2.806,0.53,2.27,30.06,-,-,63.0,-
144,臺北市,1999/09/10,大同,10.7,2.94,-,-,67,-,135.53,87.97,47.56,3.583,1.16,2.42,30.94,-,-,58.0,-
145,臺北市,1999/09/10,萬華,5.9,1.16,24.8,-,55,-,46.79,12.5,34.29,-,-,-,29.9,-,-,68.0,-
146,臺北市,1999/09/10,陽明,3.3,0.25,49.6,-,19,-,8.9,0.68,8.22,-,-,-,23.4,-,90.0,69.0,-
147,臺北市,1999/09/10,士林,4.2,0.92,18.9,-,46,-,42.3,14.59,27.7,-,-,-,29.31,-,-,56.0,-
148,臺北市,1999/09/09,松山,8.7,0.94,12.1,-,47,-,54.27,21.38,32.89,-,-,-,28.87,-,-,47.0,-
149,臺北市,1999/09/09,古亭,5.4,1.21,10.8,-,42,15,65.03,34.08,30.95,2.496,0.52,1.98,28.01,-,-,42.0,-
150,臺北市,1999/09/09,中山,5.5,1.16,10.3,-,45,-,57.44,26.72,30.72,2.714,0.48,2.23,29.35,-,-,45.0,-
151,臺北市,1999/09/09,大同,12.8,4.2,-,-,61,-,172.25,129.67,42.58,4.351,1.93,2.42,30.23,-,-,78.0,-
152,臺北市,1999/09/09,萬華,7.1,0.64,10.8,-,44,-,46.58,12.88,33.7,-,-,-,28.98,-,-,44.0,-
153,臺北市,1999/09/09,陽明,1.9,0.18,31.8,-,16,-,7.15,0.97,6.17,-,-,-,22.81,-,90.0,47.0,-
154,臺北市,1999/09/09,士林,6.0,0.88,11.0,-,33,-,40.01,15.27,24.73,-,-,-,28.79,-,-,33.0,-
155,臺北市,1999/09/08,松山,8.2,0.82,29.1,-,45,-,47.59,19.75,27.84,-,-,-,29.6,-,-,122.0,-
156,臺北市,1999/09/08,古亭,6.8,1.09,30.1,-,53,18,54.42,23.05,31.37,2.539,0.53,2.01,28.99,-,-,105.0,-
157,臺北市,1999/09/08,中山,3.9,0.94,-,-,20,-,45.73,25.2,20.53,2.708,0.43,2.28,29.73,-,-,31.0,-
158,臺北市,1999/09/08,大同,12.8,4.09,-,-,53,-,171.08,131.69,39.39,-,-,-,31.2,-,-,70.0,-
159,臺北市,1999/09/08,萬華,7.2,1.02,27.5,-,46,-,40.04,8.33,31.71,-,-,-,29.77,-,-,96.0,-
160,臺北市,1999/09/08,陽明,3.8,0.23,32.7,-,17,-,8.7,2.59,6.11,-,-,-,23.65,-,88.0,69.0,-
161,臺北市,1999/09/08,士林,4.4,0.54,11.8,-,36,-,27.4,11.34,16.05,-,-,-,29.71,-,-,36.0,-
162,臺北市,1999/09/07,松山,7.8,1.06,34.1,-,66,-,52.86,19.47,33.39,-,-,-,29.4,-,-,98.0,-
163,臺北市,1999/09/07,古亭,5.9,0.99,31.3,-,46,18,51.0,18.75,32.25,2.432,0.49,1.95,29.17,-,-,94.0,-
164,臺北市,1999/09/07,中山,6.2,1.06,30.5,-,49,-,49.38,15.93,33.45,2.816,0.49,2.33,29.96,-,-,98.0,-
165,臺北市,1999/09/07,大同,10.7,3.37,-,-,73,-,146.14,98.11,48.03,-,-,-,30.89,-,-,61.0,-
166,臺北市,1999/09/07,萬華,7.3,1.03,30.3,-,52,-,41.73,9.87,31.86,-,-,-,30.24,-,-,114.0,-
167,臺北市,1999/09/07,陽明,7.5,0.26,48.1,-,23,-,13.56,4.86,8.7,-,-,-,23.16,-,89.0,75.0,-
168,臺北市,1999/09/07,士林,3.6,0.87,24.9,-,46,-,30.2,8.63,21.57,-,-,-,29.61,-,-,65.0,-
169,臺北市,1999/09/06,松山,4.5,1.03,20.3,-,39,-,50.48,18.56,31.92,-,-,-,29.08,-,-,80.0,-
170,臺北市,1999/09/06,古亭,4.3,1.05,21.3,-,46,16,52.24,22.41,29.83,2.389,0.43,1.96,28.92,-,-,70.0,-
171,臺北市,1999/09/06,中山,4.2,1.03,17.4,-,46,-,48.04,20.8,27.24,2.769,0.46,2.3,29.92,-,-,46.0,-
172,臺北市,1999/09/06,大同,7.2,2.84,-,-,53,-,128.84,89.43,39.41,-,-,-,30.66,-,-,51.0,-
173,臺北市,1999/09/06,萬華,4.3,1.04,17.8,-,33,-,38.44,9.83,28.61,-,-,-,29.96,-,-,50.0,-
174,臺北市,1999/09/06,陽明,2.6,0.18,31.7,-,13,-,6.12,2.31,3.81,-,-,-,23.28,-,89.0,44.0,-
175,臺北市,1999/09/06,士林,2.6,0.61,13.5,-,42,-,24.99,6.81,18.18,-,-,-,29.36,-,-,42.0,-
176,臺北市,1999/09/05,松山,2.2,0.69,21.1,-,34,-,34.67,16.77,17.9,-,-,-,30.25,-,-,71.0,-
177,臺北市,1999/09/05,古亭,2.8,0.64,18.4,-,26,8,35.34,17.8,17.54,2.023,0.12,1.9,29.52,-,-,57.0,-
178,臺北市,1999/09/05,中山,2.4,0.75,16.9,-,32,-,35.3,17.91,17.39,2.39,0.26,2.13,30.37,-,-,49.0,-
179,臺北市,1999/09/05,大同,6.6,3.15,-,-,45,-,149.48,118.0,31.48,3.861,1.52,2.34,31.41,-,-,54.0,-
180,臺北市,1999/09/05,萬華,3.8,0.87,21.5,-,30,-,30.17,11.99,18.18,-,-,-,30.42,-,-,64.0,-
181,臺北市,1999/09/05,陽明,2.2,0.17,27.1,-,12,-,6.95,2.6,4.35,-,-,-,23.42,-,85.0,36.0,-
182,臺北市,1999/09/05,士林,2.3,0.57,15.3,-,37,-,23.54,8.73,14.81,-,-,-,30.2,-,-,37.0,-
183,臺北市,1999/09/04,松山,5.1,0.75,14.9,-,41,-,40.7,16.92,23.78,-,-,-,30.47,-,-,50.0,-
184,臺北市,1999/09/04,古亭,4.9,0.96,19.0,-,38,13,48.92,24.15,24.78,2.571,0.57,2.01,29.54,-,-,84.0,-
185,臺北市,1999/09/04,中山,6.0,1.05,15.6,-,41,-,51.91,26.77,25.13,2.73,0.52,2.21,30.36,-,-,51.0,-
186,臺北市,1999/09/04,大同,10.8,3.79,-,-,53,-,166.84,131.37,35.48,4.322,1.89,2.43,31.15,-,-,72.0,-
187,臺北市,1999/09/04,萬華,6.4,1.03,19.3,-,36,-,40.7,14.45,26.25,-,-,-,30.34,-,-,67.0,-
188,臺北市,1999/09/04,陽明,0.6,0.18,20.7,-,12,-,4.3,1.91,2.39,-,-,-,23.2,-,88.0,28.0,-
189,臺北市,1999/09/04,士林,4.2,0.78,13.5,-,36,-,34.43,16.64,17.79,-,-,-,30.24,-,-,55.0,-
190,臺北市,1999/09/03,松山,0.7,0.55,4.2,-,20,-,30.46,18.54,11.93,-,-,-,27.55,-,-,20.0,-
191,臺北市,1999/09/03,古亭,0.4,0.54,6.6,-,15,3,24.13,14.23,9.9,1.957,0.11,1.85,26.87,-,-,15.0,-
192,臺北市,1999/09/03,中山,0.9,0.75,4.4,-,22,-,33.83,22.08,11.75,2.236,0.27,1.97,27.78,-,-,22.0,-
193,臺北市,1999/09/03,大同,5.6,3.97,-,-,40,-,174.06,149.07,24.99,3.996,1.87,2.13,27.98,-,-,60.0,-
194,臺北市,1999/09/03,萬華,0.6,0.67,5.7,-,12,-,21.88,10.7,11.18,-,-,-,27.89,-,-,12.0,-
195,臺北市,1999/09/03,陽明,0.8,0.16,14.0,-,12,-,3.78,2.11,1.68,-,-,-,21.47,-,93.0,18.0,-
196,臺北市,1999/09/03,士林,-,0.31,6.5,-,16,-,10.25,4.67,5.58,-,-,-,27.64,-,-,16.0,-
197,臺北市,1999/09/02,松山,2.0,0.6,4.4,-,27,-,35.02,20.73,14.29,-,-,-,28.73,-,-,27.0,-
198,臺北市,1999/09/02,古亭,0.8,0.52,6.6,-,17,4,28.54,16.5,12.05,2.13,0.18,1.95,28.46,-,-,17.0,-
