序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
24,臺北市,2017/01/28,中山,1.9,0.46,-,26.4,21,15,27.11,6.31,20.81,2.162,0.14,2.022,1.51,1.07,20.86,-,-,80.49,-
25,臺北市,2017/01/28,大同,1.8,0.81,-,-,43,13,48.3,21.21,27.09,2.377,0.231,2.147,-,-,-,-,-,-,-
26,臺北市,2017/01/28,萬華,2.2,0.44,-,29.2,22,10,26.55,5.79,20.76,-,-,-,1.54,1.13,22.57,-,-,67.47,-
27,臺北市,2017/01/28,陽明,2.3,0.14,409.96,46.2,7,4,1.97,0.38,1.54,-,-,-,-,-,14.57,2.88,4.38,85.78,19.48
28,臺北市,2017/01/28,士林,2.1,0.26,-,33.6,21,11,12.28,1.73,10.54,-,-,-,1.4,1.14,20.39,-,-,78.35,-
29,臺北市,2017/01/27,松山,1.6,0.3,421.35,31.9,23,14,16.69,2.79,13.89,1.911,0.081,1.829,1.78,1.35,17.76,-,-,73.55,-
30,臺北市,2017/01/27,古亭,2.4,0.32,-,35.7,21,14,17.58,2.91,14.67,2.002,0.082,1.921,1.97,1.84,18.69,-,-,71.25,-
31,臺北市,2017/01/27,中山,2.4,0.4,-,30.3,24,12,23.5,4.94,18.56,2.068,0.128,1.94,1.92,1.57,19.21,-,-,73.67,-
32,臺北市,2017/01/27,大同,2.4,0.78,-,-,44,12,48.63,21.08,27.55,2.294,0.238,2.056,-,-,-,-,-,-,-
33,臺北市,2017/01/27,萬華,1.5,0.34,-,32.4,32,12,21.03,4.61,16.42,-,-,-,2.07,1.8,19.3,-,-,68.22,-
34,臺北市,2017/01/27,陽明,1.5,0.15,410.81,47.6,11,6,1.69,0.29,1.41,-,-,-,-,-,11.86,0.5,3.93,91.61,98.28
35,臺北市,2017/01/27,士林,3.7,0.25,-,39,25,11,13.2,3.07,10.13,-,-,-,1.86,1.49,19.17,-,-,69.54,-
36,臺北市,2017/01/26,松山,1.9,0.4,422.49,32,31,16,24.62,4.88,19.74,1.935,0.107,1.828,2.04,1.52,16.02,-,-,67.68,-
37,臺北市,2017/01/26,古亭,1.6,0.36,-,37.7,29,18,18.4,3.21,15.18,1.991,0.09,1.901,2.73,2.52,16.42,-,-,68.46,-
38,臺北市,2017/01/26,中山,2.1,0.54,-,29.6,32,16,30.55,6.98,23.57,2.064,0.152,1.912,2.52,2.13,17.03,-,-,70.12,-
39,臺北市,2017/01/26,大同,2.2,0.86,-,-,50,14,60.65,30.42,30.23,2.268,0.262,2.006,-,-,-,-,-,-,-
40,臺北市,2017/01/26,萬華,1.8,0.41,-,32,35,13,27.47,5.66,21.81,-,-,-,2.83,2.6,17.05,-,-,64.37,-
41,臺北市,2017/01/26,陽明,1.5,0.18,413.01,51.1,18,12,2.3,0.54,1.73,-,-,-,-,-,8.3,0.5,3.9,95,131.99
42,臺北市,2017/01/26,士林,2.8,0.23,-,45.4,31,14,9.92,2.17,7.75,-,-,-,2.78,2.3,16.8,-,-,65.89,-
43,臺北市,2017/01/25,松山,2,0.33,421.33,29.5,27,11,23.85,4.71,19.14,1.898,0.092,1.806,1.88,1.45,15.06,-,-,80.02,-
44,臺北市,2017/01/25,古亭,1.9,0.37,-,30.7,19,17,22.98,4.18,18.8,2.018,0.102,1.916,2.61,2.36,15.37,-,-,80.4,-
45,臺北市,2017/01/25,中山,1.3,0.53,-,25.6,25,10,32.15,7.99,24.17,2.055,0.162,1.893,2.11,1.79,16.07,-,-,80.76,-
46,臺北市,2017/01/25,大同,1.8,0.83,-,-,47,9,59.01,30.04,28.97,2.253,0.262,1.99,-,-,-,-,-,-,-
47,臺北市,2017/01/25,萬華,1.4,0.4,-,26.8,27,12,28.28,5.52,22.76,-,-,-,2.36,2.16,16.16,-,-,75.05,-
48,臺北市,2017/01/25,陽明,1.4,0.16,412.1,47.1,6,3,1.44,0.28,1.13,-,-,-,-,-,8.2,0.5,5.04,99.4,104.08
49,臺北市,2017/01/25,士林,1.4,0.22,-,42.1,23,7,7.4,1.41,5.99,-,-,-,2.17,1.63,16.02,-,-,73.4,-
50,臺北市,2017/01/24,松山,2.7,0.32,422.26,27.4,27,12,24.56,5.37,19.19,1.894,0.09,1.804,2.15,1.63,14.39,-,-,76.86,-
51,臺北市,2017/01/24,古亭,2.4,0.32,-,31.7,19,14,20.08,4.13,15.96,1.955,0.068,1.887,3.41,3.21,14.53,-,-,79.05,-
52,臺北市,2017/01/24,中山,2.7,0.46,-,26,28,12,29.34,7.23,22.11,1.998,0.131,1.867,3.14,2.83,15.32,-,-,77.84,-
53,臺北市,2017/01/24,大同,4,0.82,-,-,46,9,61.15,32.68,28.47,2.239,0.26,1.978,-,-,-,-,-,-,-
54,臺北市,2017/01/24,萬華,2.7,0.35,-,27.8,30,9,25.15,5.47,19.68,-,-,-,3.26,3.01,15.26,-,-,72.92,-
55,臺北市,2017/01/24,陽明,1.6,0.14,410.7,45,8,4,1.69,0.37,1.23,-,-,-,-,-,7.1,0.5,3.87,98.53,183.27
56,臺北市,2017/01/24,士林,0.9,0.19,-,41.4,25,8,6.02,1.29,4.74,-,-,-,3.09,2.76,15.25,-,-,71.66,-
57,臺北市,2017/01/23,松山,3.3,0.37,418.36,33.7,57,22,22.25,3.85,18.39,1.942,0.094,1.848,2.41,1.81,14.87,-,-,58.17,-
58,臺北市,2017/01/23,古亭,2.2,0.33,-,41.5,47,25,13.99,3.11,10.88,1.976,0.062,1.914,3.89,3.6,14.74,-,-,61.74,-
59,臺北市,2017/01/23,中山,6,0.54,-,28.8,50,20,31.67,7.47,24.2,2.062,0.148,1.914,3.05,2.73,15.36,-,-,64.92,-
60,臺北市,2017/01/23,大同,4.7,0.77,-,-,69,19,55.64,27.05,28.58,2.232,0.218,2.014,-,-,-,-,-,-,-
61,臺北市,2017/01/23,萬華,4.1,0.42,-,30.5,63,23,26.44,4.77,21.67,-,-,-,3.47,3.17,15.43,-,-,58.22,-
62,臺北市,2017/01/23,陽明,2.4,0.23,413.74,47.9,30,20,2.56,0.63,1.92,-,-,-,-,-,6.58,0,0,90.98,0
63,臺北市,2017/01/23,士林,1.9,0.29,-,45.2,51,19,6.95,0.68,6.27,-,-,-,3.76,3.46,14.89,-,-,66.24,-
64,臺北市,2017/01/22,松山,1.4,0.35,414.46,43.7,44,16,14.46,1.6,12.84,1.895,0.068,1.827,2.36,1.91,14.96,-,-,55.59,-
65,臺北市,2017/01/22,古亭,1.9,0.35,-,44,40,24,15.77,2.58,13.2,1.998,0.077,1.921,2.88,2.49,15.17,-,-,57.98,-
66,臺北市,2017/01/22,中山,2.4,0.5,-,36.7,51,19,24.46,4.12,20.35,2.049,0.122,1.927,2.26,1.69,15.6,-,-,61.42,-
67,臺北市,2017/01/22,大同,3,0.59,-,-,62,17,39.62,15.2,24.42,2.241,0.147,2.095,-,-,-,-,-,-,-
68,臺北市,2017/01/22,萬華,1.9,0.42,-,37.4,50,19,23.4,3.99,19.42,-,-,-,2.94,2.54,15.6,-,-,55.27,-
69,臺北市,2017/01/22,陽明,2.2,0.25,414.6,51.5,28,19,3.56,0.42,3.06,-,-,-,-,-,5.78,0,0,87.27,0
70,臺北市,2017/01/22,士林,2.5,0.32,-,45.9,42,19,11.11,2.43,8.68,-,-,-,2.48,1.97,14.88,-,-,64.15,-
71,臺北市,2017/01/21,松山,2.1,0.39,416.71,25.4,38,12,24.81,5.19,19.63,1.958,0.119,1.838,1.53,1.16,14.25,-,-,67.38,-
72,臺北市,2017/01/21,古亭,2.1,0.41,-,26.5,33,18,25.75,5.67,20.08,2.029,0.12,1.909,1.99,1.84,14.29,-,-,70.34,-
73,臺北市,2017/01/21,中山,1.2,0.55,-,23.1,35,14,31.95,8.22,23.73,2.083,0.159,1.924,1.66,1.22,14.88,-,-,72.58,-
74,臺北市,2017/01/21,大同,1.8,0.81,-,-,48,13,58.67,32.16,26.51,2.268,0.252,2.017,-,-,-,-,-,-,-
75,臺北市,2017/01/21,萬華,2,0.41,-,24.7,41,13,29.11,7.02,22.09,-,-,-,1.88,1.84,15.03,-,-,65.4,-
76,臺北市,2017/01/21,陽明,1.3,0.18,411.49,43.4,13,8,2.34,0.46,1.78,-,-,-,-,-,6.29,0.5,3.93,98.84,502.1
77,臺北市,2017/01/21,士林,1.7,0.31,-,34.9,35,14,11.88,2.36,9.52,-,-,-,1.57,1.22,14.36,-,-,72.6,-
78,臺北市,2017/01/20,松山,1.2,0.49,423.96,32.4,40,20,19.29,3.71,15.58,1.953,0.092,1.861,2.51,2.05,14.3,-,-,72.59,-
79,臺北市,2017/01/20,古亭,1.9,0.54,-,30.2,38,25,22.7,3.75,18.95,2.07,0.114,1.957,2.39,2.09,14.51,-,-,75.36,-
80,臺北市,2017/01/20,中山,1.9,0.7,-,25.7,38,18,30.89,8.61,22.28,2.112,0.16,1.953,1.98,1.32,15.16,-,-,75.81,-
81,臺北市,2017/01/20,大同,2.5,0.86,-,-,52,16,48.31,22.16,26.15,2.233,0.205,2.028,-,-,-,-,-,-,-
82,臺北市,2017/01/20,萬華,2.3,0.58,-,25.7,37,18,27.46,5.14,22.32,-,-,-,2.58,2.1,15.07,-,-,71.49,-
83,臺北市,2017/01/20,陽明,1.3,0.39,422.19,43,19,13,3.97,0.76,3.18,-,-,-,-,-,6.63,0.53,4.18,98.99,71.46
84,臺北市,2017/01/20,士林,1.8,0.44,-,36.4,35,19,11.19,1.69,9.5,-,-,-,2.2,1.64,14.3,-,-,77.5,-
85,臺北市,2017/01/19,松山,1.6,0.48,422.08,20.7,23,8,29.98,6.97,23.01,1.995,0.143,1.852,1.45,1.11,19.34,-,-,82.13,-
86,臺北市,2017/01/19,古亭,1.4,0.51,-,22.6,25,13,27.25,4.7,22.55,2.129,0.181,1.948,1.6,1.11,19.52,-,-,83.45,-
87,臺北市,2017/01/19,中山,2.5,0.74,-,18.7,21,8,39.32,13.66,25.66,2.16,0.22,1.94,1.62,0.93,19.86,-,-,86.6,-
88,臺北市,2017/01/19,大同,2.3,1.39,-,-,38,8,63.75,35.88,27.87,2.484,0.437,2.047,-,-,-,-,-,-,-
89,臺北市,2017/01/19,萬華,1.4,0.61,-,19.2,24,8,28.97,4.43,24.54,-,-,-,1.41,1.05,19.84,-,-,83.55,-
90,臺北市,2017/01/19,陽明,0.5,0.21,412.97,38,5,2,2.24,0.46,1.72,-,-,-,-,-,13.15,1,4.21,99.34,6.65
91,臺北市,2017/01/19,士林,1.2,0.34,-,26.3,22,7,14.12,1.88,12.24,-,-,-,1.37,1.31,19.2,-,-,89.69,-
92,臺北市,2017/01/18,松山,3.1,0.68,443.76,13.1,36,15,46.03,16.72,29.31,2.216,0.279,1.937,1.34,0.95,20.32,-,-,78.62,-
93,臺北市,2017/01/18,古亭,2.3,0.72,-,14.2,40,20,40.34,11.75,28.59,2.297,0.311,1.986,1.18,0.79,20.23,-,-,80.31,-
94,臺北市,2017/01/18,中山,2.6,0.97,-,9.9,42,17,55.94,22.56,33.38,2.402,0.378,2.024,1.21,0.75,20.73,-,-,83.88,-
95,臺北市,2017/01/18,大同,5.5,1.74,-,-,54,18,81.8,50.05,31.75,2.815,0.623,2.192,-,-,-,-,-,-,-
96,臺北市,2017/01/18,萬華,3.4,0.84,-,12.2,38,14,43.98,13.46,30.52,-,-,-,1.16,0.79,20.71,-,-,80.24,-
97,臺北市,2017/01/18,陽明,1.8,0.2,413.67,33.8,11,10,3.35,0.69,2.63,-,-,-,-,-,14,0,0,96.25,0
98,臺北市,2017/01/18,士林,2.7,0.57,-,17.3,30,13,32.58,11.19,21.39,-,-,-,1.2,1.02,20.22,-,-,85.8,-
99,臺北市,2017/01/17,松山,2.5,0.48,436.62,21.1,28,11,32.75,9.78,22.97,1.996,0.158,1.838,1.69,1.29,18.96,-,-,72.37,-
100,臺北市,2017/01/17,古亭,1.7,0.43,-,26.9,21,10,24.78,6.25,18.53,2.023,0.123,1.9,2.6,2.33,19.45,-,-,71.48,-
101,臺北市,2017/01/17,中山,3.2,0.62,-,19.9,25,9,38.11,12.56,25.55,2.111,0.185,1.926,2.43,2.16,19.75,-,-,75.32,-
102,臺北市,2017/01/17,大同,3.6,1.05,-,-,40,7,73.42,42.58,30.83,2.376,0.334,2.042,-,-,-,-,-,-,-
103,臺北市,2017/01/17,萬華,2.3,0.49,-,20.8,27,6,35.06,11.05,24.01,-,-,-,2.53,2.4,19.9,-,-,70.22,-
104,臺北市,2017/01/17,陽明,1.3,0.17,411.08,41.9,8,5,2.67,0.76,1.87,-,-,-,-,-,11.72,0.5,3.6,96.94,257.89
105,臺北市,2017/01/17,士林,3.9,0.27,-,33.6,22,8,13.17,1.3,11.88,-,-,-,2.56,2.31,19.76,-,-,73.91,-
106,臺北市,2017/01/16,松山,2,0.38,435.72,22.4,21,9,27.5,6.22,21.27,1.926,0.107,1.819,1.6,1.12,14.91,-,-,81.44,-
107,臺北市,2017/01/16,古亭,1.8,0.32,-,30.2,17,11,17.39,3.79,13.6,1.963,0.079,1.883,2.96,2.76,15.15,-,-,81.67,-
108,臺北市,2017/01/16,中山,2.4,0.53,-,19.4,20,9,36.72,11.72,25,2.07,0.162,1.908,2.67,2.38,15.63,-,-,84.7,-
109,臺北市,2017/01/16,大同,3.7,0.98,-,-,41,7,76.18,45.48,30.71,2.339,0.327,2.012,-,-,-,-,-,-,-
110,臺北市,2017/01/16,萬華,3.4,0.41,-,21.2,24,9,30.44,7.31,23.13,-,-,-,2.53,2.35,15.79,-,-,78.5,-
111,臺北市,2017/01/16,陽明,1.7,0.16,419.03,42.5,5,3,1.44,0.71,0.72,-,-,-,-,-,7.67,0.68,4.55,99.38,33.52
112,臺北市,2017/01/16,士林,0.9,0.22,-,36.9,16,8,7.7,0.91,6.79,-,-,-,2.67,2.44,15.8,-,-,73.95,-
113,臺北市,2017/01/15,松山,2.3,0.29,432.83,28.2,20,11,18.62,3.13,15.48,1.881,0.072,1.809,1.59,1.11,13.94,-,-,84.58,-
114,臺北市,2017/01/15,古亭,2.6,0.29,-,31.6,16,12,16.54,2.89,13.65,1.938,0.059,1.88,2.67,2.55,14.09,-,-,85.57,-
115,臺北市,2017/01/15,中山,2.8,0.38,-,24.7,16,7,24.74,5.53,19.22,2.003,0.105,1.898,2.45,2.28,14.67,-,-,87.45,-
116,臺北市,2017/01/15,大同,3.7,0.71,-,-,36,8,58.01,30.35,27.66,2.203,0.205,1.998,-,-,-,-,-,-,-
117,臺北市,2017/01/15,萬華,2.3,0.31,-,26.2,21,7,22.18,3.77,18.41,-,-,-,2.66,2.47,14.82,-,-,81.17,-
118,臺北市,2017/01/15,陽明,0.4,0.14,426.81,43.1,6,3,1.6,0.29,1.24,-,-,-,-,-,7.58,0.74,4.1,99.38,69.28
119,臺北市,2017/01/15,士林,1.3,0.2,-,39.5,15,6,5.98,0.65,5.31,-,-,-,2.75,2.75,14.85,-,-,73.21,-
120,臺北市,2017/01/14,松山,3.7,0.47,439.69,32.7,50,26,22.1,2.8,19.3,1.961,0.103,1.858,1.82,1.26,13.92,-,-,84.55,-
121,臺北市,2017/01/14,古亭,3.1,0.47,-,37.3,42,32,18.61,2.99,15.61,2.033,0.091,1.942,2.94,2.64,13.98,-,-,86.87,-
122,臺北市,2017/01/14,中山,3.7,0.58,-,30.2,44,27,26.73,4.53,22.21,2.071,0.13,1.941,2.62,2.26,14.56,-,-,88.14,-
123,臺北市,2017/01/14,大同,2.8,0.82,-,-,62,27,56.99,27.04,29.94,2.241,0.198,2.043,-,-,-,-,-,-,-
124,臺北市,2017/01/14,萬華,3.8,0.5,-,30.5,44,27,27.56,5.39,22.18,-,-,-,2.82,2.58,14.7,-,-,81.85,-
125,臺北市,2017/01/14,陽明,0.9,0.32,433.98,49.5,14,11,2.5,0.44,1.99,-,-,-,-,-,7.4,1.76,3.84,99.38,114.46
126,臺北市,2017/01/14,士林,2.4,0.37,-,45,33,23,8.59,0.98,7.6,-,-,-,2.21,2.22,14.55,-,-,74.48,-
127,臺北市,2017/01/13,松山,2.5,0.53,447.72,25.1,19,10,25.23,5.28,19.95,1.992,0.122,1.87,1.98,1.55,15.97,-,-,86.59,-
128,臺北市,2017/01/13,古亭,2.1,0.58,-,23.9,18,13,27.28,5.68,21.6,2.094,0.14,1.954,2.41,2.14,16.07,-,-,89.55,-
129,臺北市,2017/01/13,中山,1.1,0.77,-,19.6,18,10,36.48,11.72,24.76,2.154,0.192,1.962,2.16,1.82,16.72,-,-,90.11,-
130,臺北市,2017/01/13,大同,2.5,1.18,-,-,34,9,82.75,51.22,31.52,2.398,0.345,2.052,-,-,-,-,-,-,-
131,臺北市,2017/01/13,萬華,2.1,0.6,-,21.8,15,9,30.18,7.42,22.76,-,-,-,2.34,2.11,16.79,-,-,84.39,-
132,臺北市,2017/01/13,陽明,1,0.38,435.09,41.2,5,4,3.17,0.45,2.7,-,-,-,-,-,9.79,1.3,4.47,99.38,13.48
133,臺北市,2017/01/13,士林,1.4,0.54,-,25.3,14,7,19.71,2.72,16.99,-,-,-,1.39,1.01,16.13,-,-,85.12,-
134,臺北市,2017/01/12,松山,4.5,0.37,418.79,26.3,24,11,22.89,4.16,18.73,1.911,0.098,1.813,2.02,1.64,19.76,-,-,84.42,-
135,臺北市,2017/01/12,古亭,4.2,0.44,-,25.6,25,16,25.35,4.76,20.59,2.002,0.108,1.894,2.39,2.17,20.05,-,-,84.81,-
136,臺北市,2017/01/12,中山,3.4,0.59,-,21.3,23,10,31.97,8.06,23.91,2.057,0.163,1.894,2.19,1.82,20.68,-,-,84.97,-
137,臺北市,2017/01/12,大同,3.4,1.1,-,-,41,11,70.71,40.71,30,2.355,0.345,2.01,-,-,-,-,-,-,-
138,臺北市,2017/01/12,萬華,4,0.44,-,23.6,26,11,26.78,5.36,21.41,-,-,-,2.55,2.33,20.75,-,-,81.47,-
139,臺北市,2017/01/12,陽明,1.1,0.21,412.25,43,5,2,1.7,0.36,1.31,-,-,-,-,-,13.83,0.5,3.96,99.31,88.69
140,臺北市,2017/01/12,士林,2,0.33,-,33.2,22,12,13.24,1.93,11.31,-,-,-,1.71,1.29,20.69,-,-,77.02,-
141,臺北市,2017/01/11,松山,3.2,0.46,414.14,30.6,51,29,24.18,3.99,20.18,1.939,0.107,1.832,2.46,1.92,19.48,-,-,74.48,-
142,臺北市,2017/01/11,古亭,3,0.47,-,35.4,39,28,18.63,3.18,15.45,1.991,0.1,1.891,3.63,3.24,19.74,-,-,75.43,-
143,臺北市,2017/01/11,中山,5.1,0.64,-,27,46,27,31.69,8.17,23.52,2.059,0.153,1.906,2.72,2.41,20.22,-,-,77.36,-
144,臺北市,2017/01/11,大同,6.8,0.82,-,-,68,29,70.11,40.11,30,2.198,0.197,2,-,-,-,-,-,-,-
145,臺北市,2017/01/11,萬華,4.6,0.5,-,29.4,50,24,26.85,5.35,21.5,-,-,-,3.35,3.18,20.26,-,-,73.44,-
146,臺北市,2017/01/11,陽明,0.9,0.31,415.59,48.3,6,2,2.47,0.96,1.5,-,-,-,-,-,12.24,0.7,3.71,99.38,201.03
147,臺北市,2017/01/11,士林,2.1,0.35,-,44.3,40,24,8.06,1.01,7.03,-,-,-,3.38,3,19.79,-,-,71.82,-
148,臺北市,2017/01/10,松山,2.3,0.56,408.55,31.5,57,32,25.95,5.88,20.07,2.009,0.127,1.882,2.18,1.61,18.75,-,-,64.16,-
149,臺北市,2017/01/10,古亭,2.1,0.54,-,36.5,42,33,18.88,3.88,15,2.047,0.11,1.937,3.11,2.8,18.84,-,-,65.43,-
150,臺北市,2017/01/10,中山,3.3,0.72,-,27.1,52,31,33.55,8.75,24.8,2.131,0.17,1.961,2.5,2.15,19.26,-,-,69.31,-
151,臺北市,2017/01/10,大同,4.4,0.89,-,-,69,30,50.4,22.56,27.84,2.276,0.229,2.047,-,-,-,-,-,-,-
152,臺北市,2017/01/10,萬華,2.8,0.59,-,30.1,52,30,27.92,5.45,22.47,-,-,-,3.04,2.78,19.39,-,-,64.12,-
153,臺北市,2017/01/10,陽明,0.8,0.39,419.94,46,27,22,2.99,0.85,2.1,-,-,-,-,-,10.81,0,0,96.36,0
154,臺北市,2017/01/10,士林,4,0.43,-,42.6,52,27,11.36,1.73,9.6,-,-,-,2.62,2.48,18.74,-,-,65.31,-
155,臺北市,2017/01/09,松山,2.5,0.62,423.38,27.5,37,22,23.97,4.13,19.83,2.036,0.132,1.903,2.27,1.8,17.82,-,-,69.84,-
156,臺北市,2017/01/09,古亭,2.7,0.63,-,30.3,38,26,21.5,3.79,17.71,2.101,0.129,1.971,2.9,2.6,17.87,-,-,71.9,-
157,臺北市,2017/01/09,中山,2.1,0.77,-,25.8,37,18,28.14,7.12,21.02,2.153,0.181,1.972,2.28,1.93,18.37,-,-,74.09,-
158,臺北市,2017/01/09,大同,2.5,0.89,-,-,56,19,43.42,19.25,24.16,2.256,0.209,2.046,-,-,-,-,-,-,-
159,臺北市,2017/01/09,萬華,2.7,0.62,-,28.3,38,18,-,-,-,-,-,-,3.11,2.87,18.52,-,-,68.84,-
160,臺北市,2017/01/09,陽明,0.6,0.45,427.99,42.7,14,10,2.77,0.46,2.27,-,-,-,-,-,10.08,0.5,3.73,99.38,81.08
161,臺北市,2017/01/09,士林,0.6,0.51,-,39.8,32,20,9.67,1.16,8.51,-,-,-,2.29,1.83,17.93,-,-,68,-
162,臺北市,2017/01/08,松山,2,0.66,444.19,17.3,31,16,27.04,7.9,19.14,2.145,0.196,1.95,1.69,1.32,20.41,-,-,81.2,-
163,臺北市,2017/01/08,古亭,1.9,0.6,-,18.5,31,23,22.58,4.71,17.86,2.135,0.156,1.979,2.1,1.85,20.45,-,-,82.06,-
164,臺北市,2017/01/08,中山,2.7,0.88,-,13.9,38,20,39.45,14.5,24.95,2.39,0.263,2.127,1.89,1.49,21,-,-,84.22,-
165,臺北市,2017/01/08,大同,3.3,1.15,-,-,49,21,63.11,32.3,30.81,2.719,0.35,2.369,-,-,-,-,-,-,-
166,臺北市,2017/01/08,萬華,1.8,0.71,-,16.1,34,20,-,-,-,-,-,-,2.15,1.71,21.13,-,-,80.5,-
167,臺北市,2017/01/08,陽明,0.6,0.35,426.01,36.3,7,4,4.04,0.77,3.27,-,-,-,-,-,14.15,0,0,97.19,0
168,臺北市,2017/01/08,士林,2.8,0.63,-,20.7,31,18,23.62,7.65,15.97,-,-,-,1.49,1.25,20.53,-,-,78.71,-
169,臺北市,2017/01/07,松山,2.7,0.6,433.28,24.9,39,22,30.94,5.78,25.16,2.056,0.181,1.875,1.46,1.07,22.52,-,-,81.68,-
170,臺北市,2017/01/07,古亭,2.9,0.67,-,21,46,32,32.77,6.48,26.29,2.232,0.245,1.987,1.44,1.08,22.76,-,-,81.4,-
171,臺北市,2017/01/07,中山,3.3,0.81,-,18.9,39,22,41.8,12.71,29.08,2.264,0.267,1.997,1.47,0.94,22.93,-,-,85.07,-
