序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
16,臺北市,2005/07/29,古亭,5.9,0.79,-,28.4,-,69,47.0,40.21,9.24,30.97,2.415,0.353,2.06,30.04,-,67.74,62.0,-
17,臺北市,2005/07/29,中山,6.9,0.95,-,20.7,-,63,45.0,46.91,11.89,35.02,2.251,0.643,1.61,30.67,-,62.31,56.0,-
18,臺北市,2005/07/29,大同,7.4,0.94,-,19.4,-,74,48.0,45.33,16.89,28.44,-,-,-,30.87,-,-,62.0,-
19,臺北市,2005/07/29,萬華,6.2,0.65,-,29.6,-,59,-,31.24,5.06,26.19,-,-,-,31.83,-,63.99,54.0,-
20,臺北市,2005/07/29,陽明,2.6,0.18,377.37,45.7,-,31,26.0,4.47,1.78,2.69,-,-,-,23.14,-,81.0,53.0,-
21,臺北市,2005/07/29,士林,5.5,0.48,-,31.6,-,52,37.0,23.29,4.71,18.58,-,-,-,30.35,-,65.39,56.0,-
22,臺北市,2005/07/28,松山,6.4,0.59,402.34,43.9,-,82,53.0,33.64,7.87,25.77,-,-,-,30.84,-,62.79,92.0,-
23,臺北市,2005/07/28,古亭,4.5,0.75,-,42.3,-,77,50.0,34.13,7.9,26.23,2.36,0.306,2.05,30.05,-,66.58,103.0,-
24,臺北市,2005/07/28,中山,5.7,0.88,-,26.4,-,73,55.0,42.08,10.24,31.84,2.219,0.613,1.61,30.67,-,60.76,68.0,-
25,臺北市,2005/07/28,大同,5.3,0.82,-,28.2,-,76,58.0,42.84,13.42,29.43,-,-,-,31.06,-,-,63.0,-
26,臺北市,2005/07/28,萬華,3.5,0.64,-,41.9,-,70,-,24.31,3.29,21.02,-,-,-,31.84,-,62.5,99.0,-
27,臺北市,2005/07/28,陽明,3.2,0.23,380.16,59.3,-,47,39.0,-,-,-,-,-,-,23.07,-,84.0,70.0,-
28,臺北市,2005/07/28,士林,4.0,0.46,-,34.2,-,62,43.0,18.52,1.74,16.77,-,-,-,30.34,-,64.78,76.0,-
29,臺北市,2005/07/27,松山,8.2,0.72,407.41,43.8,-,103,69.0,40.6,8.02,32.58,-,-,-,30.07,-,65.74,109.0,-
30,臺北市,2005/07/27,古亭,3.9,0.86,-,46.9,-,90,69.0,39.05,8.46,30.59,2.453,0.367,2.09,29.18,-,70.68,123.0,-
31,臺北市,2005/07/27,中山,7.0,1.0,-,31.8,-,86,70.0,48.5,8.79,39.71,2.301,0.667,1.63,29.78,-,65.72,82.0,-
32,臺北市,2005/07/27,大同,7.3,0.94,-,34.9,-,90,73.0,58.1,17.94,40.16,-,-,-,29.92,-,-,70.0,-
33,臺北市,2005/07/27,萬華,5.2,0.7,-,48.0,-,90,-,28.57,4.31,24.26,-,-,-,31.07,-,67.04,136.0,-
34,臺北市,2005/07/27,陽明,3.6,0.28,385.18,-,-,61,51.0,-,-,-,-,-,-,22.17,-,88.0,62.0,-
35,臺北市,2005/07/27,士林,6.4,0.56,-,40.5,-,75,59.0,26.78,3.19,23.59,-,-,-,29.61,-,70.78,107.0,-
36,臺北市,2005/07/26,松山,9.7,0.61,399.54,53.7,-,96,68.0,33.04,5.12,27.93,-,-,-,30.16,-,65.54,158.0,-
37,臺北市,2005/07/26,古亭,5.3,0.8,-,49.1,-,95,70.0,41.33,8.55,32.78,2.471,0.399,2.07,29.74,-,67.8,119.0,-
38,臺北市,2005/07/26,中山,8.4,0.94,-,36.9,-,89,70.0,50.61,12.94,37.67,2.257,0.658,1.6,30.12,-,62.99,87.0,-
39,臺北市,2005/07/26,大同,8.4,0.79,-,36.9,-,85,66.0,52.72,13.98,38.73,-,-,-,30.18,-,-,68.0,-
40,臺北市,2005/07/26,萬華,9.0,0.58,-,46.7,-,91,-,32.84,4.33,28.48,-,-,-,31.44,-,64.37,117.0,-
41,臺北市,2005/07/26,陽明,3.6,0.28,382.53,-,-,60,53.0,7.52,1.76,5.76,-,-,-,23.01,-,85.0,66.0,-
42,臺北市,2005/07/26,士林,6.2,0.42,-,44.5,-,78,58.0,22.33,1.32,20.98,-,-,-,29.79,-,67.97,92.0,-
43,臺北市,2005/07/25,松山,7.9,0.48,393.2,24.0,-,55,39.0,27.88,8.98,18.9,-,-,-,28.74,-,65.3,67.0,-
44,臺北市,2005/07/25,古亭,6.4,0.71,-,28.3,-,62,44.0,39.66,13.93,25.74,2.321,0.301,2.02,28.24,-,67.73,121.0,-
45,臺北市,2005/07/25,中山,7.3,0.75,-,20.3,-,56,41.0,40.54,14.67,25.87,2.131,0.549,1.58,29.0,-,61.9,80.0,-
46,臺北市,2005/07/25,大同,6.9,0.94,-,20.0,-,57,43.0,54.9,26.73,28.18,-,-,-,29.67,-,-,54.0,-
47,臺北市,2005/07/25,萬華,5.5,0.53,-,28.5,-,54,-,26.21,5.94,20.27,-,-,-,30.33,-,62.91,122.0,-
48,臺北市,2005/07/25,陽明,3.4,0.17,373.25,39.8,-,34,31.0,4.96,2.17,2.77,-,-,-,22.57,-,78.0,65.0,-
49,臺北市,2005/07/25,士林,4.0,0.4,-,23.3,-,49,40.0,20.03,5.17,14.87,-,-,-,28.88,-,64.88,58.0,-
50,臺北市,2005/07/24,松山,7.1,0.32,389.06,13.0,-,27,19.0,23.16,13.69,9.47,-,-,-,28.55,-,67.33,27.0,-
51,臺北市,2005/07/24,古亭,5.4,0.42,-,9.4,-,29,16.0,28.35,14.58,13.77,2.144,0.169,1.98,28.46,-,67.95,29.0,-
52,臺北市,2005/07/24,中山,5.6,0.46,-,8.1,-,25,16.0,30.12,15.65,14.47,1.973,0.442,1.53,28.86,-,64.54,25.0,-
53,臺北市,2005/07/24,大同,5.9,0.59,-,7.5,-,26,17.0,42.8,27.19,15.61,-,-,-,29.67,-,-,26.0,-
54,臺北市,2005/07/24,萬華,4.7,0.36,-,10.6,-,24,-,19.89,9.3,10.58,-,-,-,30.35,-,63.79,24.0,-
55,臺北市,2005/07/24,陽明,1.9,0.07,373.32,17.3,-,9,9.0,-,-,-,-,-,-,22.59,-,76.0,22.0,-
56,臺北市,2005/07/24,士林,4.9,0.28,-,14.2,-,27,17.0,15.89,6.18,9.71,-,-,-,28.91,-,64.86,38.0,-
57,臺北市,2005/07/23,松山,6.3,0.43,394.1,16.5,-,37,19.0,24.85,10.93,13.92,-,-,-,29.52,-,68.2,37.0,-
58,臺北市,2005/07/23,古亭,6.1,0.51,-,12.7,-,35,22.0,31.52,14.69,16.84,2.194,0.2,1.99,29.18,-,69.85,35.0,-
59,臺北市,2005/07/23,中山,5.3,0.58,-,10.4,-,34,21.0,34.76,15.02,19.74,2.041,0.489,1.55,29.71,-,64.17,34.0,-
60,臺北市,2005/07/23,大同,5.2,0.72,-,11.5,-,40,24.0,46.22,25.93,20.29,-,-,-,30.47,-,-,40.0,-
61,臺北市,2005/07/23,萬華,4.3,0.46,-,15.1,-,31,-,22.3,8.51,13.8,-,-,-,31.14,-,65.38,31.0,-
62,臺北市,2005/07/23,陽明,2.4,0.15,373.86,27.7,-,14,13.0,-,-,-,-,-,-,22.7,-,82.0,34.0,-
63,臺北市,2005/07/23,士林,3.8,0.41,-,15.4,-,36,22.0,19.86,5.99,13.87,-,-,-,29.67,-,67.18,36.0,-
64,臺北市,2005/07/22,松山,5.6,0.63,399.04,28.2,-,48,27.0,33.7,7.81,25.89,-,-,-,30.36,-,63.87,48.0,-
65,臺北市,2005/07/22,古亭,4.5,0.84,-,21.5,-,49,26.0,43.51,13.96,29.54,2.437,0.362,2.08,29.34,-,69.5,49.0,-
66,臺北市,2005/07/22,中山,6.6,0.91,-,17.9,-,45,28.0,45.83,12.23,33.61,2.324,0.659,1.67,30.1,-,63.44,45.0,-
67,臺北市,2005/07/22,大同,7.4,1.3,-,17.5,-,50,34.0,78.34,38.66,39.68,-,-,-,30.68,-,-,50.0,-
68,臺北市,2005/07/22,萬華,4.7,0.76,-,23.9,-,41,-,32.26,5.68,26.57,-,-,-,31.18,-,66.09,44.0,-
69,臺北市,2005/07/22,陽明,1.7,0.22,375.94,46.5,-,17,14.0,-,-,-,-,-,-,23.03,-,83.0,51.0,-
70,臺北市,2005/07/22,士林,3.3,0.57,-,25.6,-,39,21.0,24.03,5.19,18.84,-,-,-,29.63,-,68.9,54.0,-
71,臺北市,2005/07/21,松山,9.2,0.73,407.69,32.2,-,50,28.0,45.06,15.41,29.64,-,-,-,28.61,-,73.2,64.0,-
72,臺北市,2005/07/21,古亭,7.7,1.01,-,20.8,-,53,28.0,54.74,17.74,37.0,2.603,0.458,2.15,27.86,-,78.45,52.0,-
73,臺北市,2005/07/21,中山,8.7,1.19,-,18.5,-,49,31.0,66.08,27.52,38.56,2.527,0.755,1.77,28.39,-,72.87,49.0,-
74,臺北市,2005/07/21,大同,6.2,1.07,-,18.5,-,50,30.0,67.27,28.6,38.67,-,-,-,28.35,-,-,50.0,-
75,臺北市,2005/07/21,萬華,6.1,0.82,-,25.2,-,42,-,37.56,8.76,28.79,-,-,-,29.52,-,75.55,70.0,-
76,臺北市,2005/07/21,陽明,2.6,0.2,376.85,57.7,-,21,17.0,3.56,1.7,1.85,-,-,-,22.02,-,88.0,58.0,-
77,臺北市,2005/07/21,士林,3.3,0.69,-,27.0,-,45,28.0,30.63,7.24,23.4,-,-,-,27.95,-,79.08,60.0,-
78,臺北市,2005/07/20,松山,4.8,1.06,414.43,18.9,-,40,22.0,59.18,30.65,28.54,-,-,-,28.81,-,74.63,61.0,-
79,臺北市,2005/07/20,古亭,3.1,1.27,-,14.1,-,38,21.0,63.06,33.19,29.87,2.741,0.59,2.15,27.99,-,80.17,64.0,-
80,臺北市,2005/07/20,中山,5.6,1.53,-,11.9,-,42,25.0,79.71,44.91,34.8,2.769,0.946,1.82,28.71,-,72.79,52.0,-
81,臺北市,2005/07/20,大同,5.3,1.59,-,12.2,-,45,27.0,93.3,57.3,36.01,-,-,-,28.99,-,-,45.0,-
82,臺北市,2005/07/20,萬華,3.0,1.19,-,18.2,-,36,-,51.98,25.64,26.34,-,-,-,29.9,-,76.22,70.0,-
83,臺北市,2005/07/20,陽明,2.6,0.18,376.19,43.3,-,12,11.0,3.25,1.91,1.36,-,-,-,22.73,-,88.0,55.0,-
84,臺北市,2005/07/20,士林,3.2,0.88,-,21.5,-,34,22.0,43.28,17.99,25.28,-,-,-,28.35,-,78.87,68.0,-
85,臺北市,2005/07/19,松山,3.2,1.18,410.69,18.1,-,30,19.0,82.92,51.37,31.56,-,-,-,27.75,-,78.49,34.0,-
86,臺北市,2005/07/19,古亭,3.2,1.43,-,12.1,-,34,24.0,74.88,41.47,33.41,3.018,0.826,2.19,26.63,-,85.36,34.0,-
87,臺北市,2005/07/19,中山,4.1,1.4,-,10.2,-,26,19.0,73.82,46.46,27.36,2.659,0.907,1.75,27.13,-,79.33,26.0,-
88,臺北市,2005/07/19,大同,4.1,1.39,-,9.0,-,30,18.0,85.02,54.06,30.95,-,-,-,26.66,-,-,30.0,-
89,臺北市,2005/07/19,萬華,3.2,1.14,-,11.0,-,29,-,59.21,27.87,31.34,-,-,-,28.25,-,82.78,29.0,-
90,臺北市,2005/07/19,陽明,1.5,0.15,378.37,36.3,-,6,6.0,3.55,1.84,1.71,-,-,-,20.92,-,95.0,35.0,-
91,臺北市,2005/07/19,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.0,-
92,臺北市,2005/07/18,松山,2.0,0.15,377.19,25.9,-,22,11.0,27.45,14.69,12.76,-,-,-,27.75,-,79.58,32.0,-
93,臺北市,2005/07/18,古亭,1.4,0.15,-,27.2,-,-,-,6.67,1.88,4.79,1.957,0.045,1.91,27.09,-,84.56,31.0,-
94,臺北市,2005/07/18,中山,2.2,0.14,-,22.0,-,17,10.0,9.04,3.41,5.63,1.756,0.324,1.43,27.39,-,79.79,24.0,-
95,臺北市,2005/07/18,大同,1.4,0.22,-,21.4,-,19,11.0,9.14,3.36,5.77,-,-,-,26.61,-,-,19.0,-
96,臺北市,2005/07/18,萬華,0.9,0.14,-,25.2,-,14,-,4.56,1.4,3.14,-,-,-,28.96,-,80.62,27.0,-
97,臺北市,2005/07/18,陽明,-,0.06,373.53,29.3,-,-,5.0,-,-,-,-,-,-,21.37,-,93.0,33.0,-
98,臺北市,2005/07/17,松山,3.3,0.12,375.52,16.8,-,42,22.0,4.62,2.5,2.12,-,-,-,29.02,-,75.03,42.0,-
99,臺北市,2005/07/17,古亭,3.3,0.23,-,10.5,-,43,23.0,15.43,8.38,7.05,2.013,0.082,1.93,28.23,-,79.92,43.0,-
100,臺北市,2005/07/17,中山,3.1,0.26,-,9.1,-,48,25.0,16.17,9.22,6.96,1.791,0.339,1.45,28.95,-,73.45,48.0,-
101,臺北市,2005/07/17,大同,2.1,0.2,-,9.7,-,43,23.0,12.31,7.45,4.87,-,-,-,28.68,-,-,43.0,-
102,臺北市,2005/07/17,萬華,1.9,0.2,-,10.8,-,38,-,8.95,3.68,5.28,-,-,-,30.37,-,74.3,38.0,-
103,臺北市,2005/07/17,陽明,2.1,0.05,371.7,20.1,-,19,14.0,-,-,-,-,-,-,21.63,-,87.0,21.0,-
104,臺北市,2005/07/17,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.0,-
105,臺北市,2005/07/16,松山,4.8,0.24,379.98,12.1,-,33,18.0,15.06,8.1,6.96,-,-,-,30.88,-,67.25,33.0,-
106,臺北市,2005/07/16,古亭,4.5,0.35,-,8.6,-,34,23.0,22.43,12.12,10.31,2.091,0.138,1.95,30.69,-,67.47,34.0,-
107,臺北市,2005/07/16,中山,6.3,0.42,-,6.7,-,32,23.0,27.55,16.91,10.64,1.914,0.414,1.5,30.81,-,65.3,32.0,-
108,臺北市,2005/07/16,大同,4.9,0.53,-,6.7,-,36,20.0,32.09,21.86,10.24,-,-,-,31.27,-,-,36.0,-
109,臺北市,2005/07/16,萬華,3.9,0.31,-,9.5,-,30,-,13.54,6.39,7.14,-,-,-,32.53,-,64.4,30.0,-
110,臺北市,2005/07/16,陽明,2.4,0.05,372.11,19.8,-,17,14.0,-,-,-,-,-,-,22.74,-,87.0,20.0,-
111,臺北市,2005/07/16,士林,2.6,0.16,-,12.4,-,30,14.0,8.15,3.91,4.24,-,-,-,30.78,-,65.28,30.0,-
112,臺北市,2005/07/15,松山,4.0,0.42,394.65,-,-,36,21.0,33.31,20.54,12.77,-,-,-,31.79,-,58.05,36.0,-
113,臺北市,2005/07/15,古亭,2.6,0.46,-,8.7,-,38,20.0,29.47,17.04,12.43,2.212,0.211,2.0,30.92,-,62.03,38.0,-
114,臺北市,2005/07/15,中山,3.1,0.61,-,6.9,-,33,24.0,38.86,24.68,14.18,2.134,0.556,1.58,31.6,-,56.98,33.0,-
115,臺北市,2005/07/15,大同,3.7,0.78,-,5.6,-,37,23.0,49.76,34.41,15.36,-,-,-,32.26,-,-,37.0,-
116,臺北市,2005/07/15,萬華,1.8,0.43,-,10.3,-,27,-,18.89,8.38,10.51,-,-,-,32.82,-,59.07,27.0,-
117,臺北市,2005/07/15,陽明,2.8,0.09,373.98,24.2,-,22,17.0,-,-,-,-,-,-,23.86,-,85.0,30.0,-
118,臺北市,2005/07/15,士林,2.5,0.25,-,14.4,-,29,18.0,13.86,4.12,9.73,-,-,-,31.25,-,61.41,29.0,-
119,臺北市,2005/07/14,松山,5.2,0.54,401.98,33.6,-,70,46.0,31.21,8.31,22.89,-,-,-,30.75,-,66.13,92.0,-
120,臺北市,2005/07/14,古亭,4.2,0.73,-,24.8,-,60,40.0,38.19,14.0,24.19,2.377,0.318,2.06,29.74,-,70.03,84.0,-
121,臺北市,2005/07/14,中山,4.8,0.85,-,22.0,-,61,46.0,43.97,15.72,28.25,2.204,0.609,1.6,30.64,-,64.96,64.0,-
122,臺北市,2005/07/14,大同,4.4,0.82,-,24.9,-,66,45.0,50.55,22.67,27.88,-,-,-,30.9,-,-,58.0,-
123,臺北市,2005/07/14,萬華,3.6,0.54,-,33.0,-,57,-,23.91,5.15,18.76,-,-,-,31.72,-,65.6,84.0,-
124,臺北市,2005/07/14,陽明,4.8,0.31,389.17,52.6,-,47,44.0,7.96,1.25,6.71,-,-,-,22.99,-,87.0,78.0,-
125,臺北市,2005/07/14,士林,3.2,0.48,-,32.2,-,66,47.0,23.82,2.83,20.99,-,-,-,-,-,73.44,62.0,-
126,臺北市,2005/07/13,松山,5.6,0.84,413.77,38.8,-,84,55.0,44.77,10.56,34.21,-,-,-,30.96,-,68.89,121.0,-
127,臺北市,2005/07/13,古亭,3.7,0.87,-,32.2,-,62,44.0,41.44,11.37,30.07,2.461,0.387,2.07,29.99,-,71.08,94.0,-
128,臺北市,2005/07/13,中山,4.0,0.94,-,26.1,-,67,44.0,43.39,8.84,34.55,2.314,0.67,1.65,31.1,-,64.92,70.0,-
129,臺北市,2005/07/13,大同,4.5,1.16,-,20.6,-,65,48.0,62.84,22.02,40.82,-,-,-,31.63,-,-,58.0,-
130,臺北市,2005/07/13,萬華,3.0,0.65,-,38.7,-,55,-,23.45,2.93,20.53,-,-,-,31.96,-,65.57,89.0,-
131,臺北市,2005/07/13,陽明,2.3,0.22,383.65,45.7,-,40,34.0,8.44,1.93,6.5,-,-,-,24.4,-,82.0,51.0,-
132,臺北市,2005/07/13,士林,2.4,0.5,-,-,-,67,43.0,28.15,6.01,22.14,-,-,-,-,-,83.22,58.0,-
133,臺北市,2005/07/12,松山,7.2,0.77,414.37,30.8,-,81,52.0,42.39,9.42,32.98,-,-,-,31.01,-,70.75,83.0,-
134,臺北市,2005/07/12,古亭,4.8,0.83,-,28.9,-,68,45.0,40.12,9.99,30.13,2.441,0.365,2.08,30.66,-,71.83,76.0,-
135,臺北市,2005/07/12,中山,8.5,0.99,-,21.3,-,73,56.0,53.0,14.67,38.33,2.382,0.703,1.68,31.21,-,68.22,62.0,-
136,臺北市,2005/07/12,大同,7.7,1.15,-,16.9,-,76,53.0,75.05,29.91,45.14,-,-,-,31.72,-,-,63.0,-
137,臺北市,2005/07/12,萬華,5.3,0.71,-,32.3,-,59,-,29.92,5.61,24.31,-,-,-,32.85,-,67.71,79.0,-
138,臺北市,2005/07/12,陽明,3.6,0.22,381.6,40.6,-,37,30.0,10.23,1.4,8.85,-,-,-,24.3,-,82.0,63.0,-
139,臺北市,2005/07/12,士林,4.2,0.5,-,19.3,-,60,38.0,28.54,5.04,23.5,-,-,-,31.28,-,70.15,55.0,-
140,臺北市,2005/07/11,松山,5.8,0.71,410.56,26.9,-,69,42.0,42.99,13.09,29.9,-,-,-,30.75,-,68.74,60.0,-
141,臺北市,2005/07/11,古亭,4.8,0.84,-,20.2,-,61,35.0,42.18,13.1,29.08,2.453,0.372,2.08,30.27,-,71.6,56.0,-
142,臺北市,2005/07/11,中山,6.4,0.99,-,12.9,-,59,41.0,52.46,20.33,32.13,2.388,0.744,1.65,31.06,-,66.67,54.0,-
143,臺北市,2005/07/11,大同,6.0,1.05,-,10.6,-,62,38.0,68.96,35.82,33.14,-,-,-,31.54,-,-,56.0,-
144,臺北市,2005/07/11,萬華,4.4,0.66,-,21.9,-,51,-,27.26,7.1,20.16,-,-,-,32.47,-,67.5,50.0,-
145,臺北市,2005/07/11,陽明,3.2,0.19,379.49,40.1,-,35,27.0,8.72,0.97,7.72,-,-,-,23.7,-,82.0,52.0,-
146,臺北市,2005/07/11,士林,4.2,0.46,-,15.3,-,48,26.0,26.06,8.75,17.32,-,-,-,31.59,-,70.61,48.0,-
147,臺北市,2005/07/10,松山,6.3,0.64,409.86,41.0,-,60,36.0,37.44,13.13,24.3,-,-,-,30.49,-,67.65,82.0,-
148,臺北市,2005/07/10,古亭,5.3,0.71,-,32.9,-,57,31.0,35.54,8.6,26.94,2.322,0.271,2.05,29.75,-,71.29,69.0,-
149,臺北市,2005/07/10,中山,6.2,0.86,-,22.3,-,52,35.0,48.35,16.77,31.58,2.251,0.587,1.67,30.35,-,66.43,57.0,-
150,臺北市,2005/07/10,大同,6.0,0.84,-,18.7,-,59,37.0,55.63,21.65,33.98,-,-,-,30.91,-,-,54.0,-
151,臺北市,2005/07/10,萬華,5.6,0.75,-,34.0,-,50,-,28.41,5.39,23.03,-,-,-,31.89,-,67.28,68.0,-
152,臺北市,2005/07/10,陽明,4.9,0.22,380.36,38.1,-,27,19.0,9.49,1.33,8.12,-,-,-,23.69,-,82.0,59.0,-
153,臺北市,2005/07/10,士林,4.8,0.49,-,23.0,-,47,21.0,26.67,8.61,18.06,-,-,-,-,-,72.26,59.0,-
154,臺北市,2005/07/09,松山,4.8,0.7,408.86,33.9,-,51,32.0,38.34,10.54,27.81,-,-,-,29.56,-,71.94,80.0,-
155,臺北市,2005/07/09,古亭,4.3,0.7,-,27.1,-,41,25.0,36.9,9.18,27.72,2.328,0.291,2.04,28.64,-,75.44,63.0,-
156,臺北市,2005/07/09,中山,5.3,0.99,-,21.4,-,48,31.0,56.16,20.42,35.74,2.335,0.652,1.68,29.39,-,70.11,51.0,-
157,臺北市,2005/07/09,大同,5.4,1.12,-,15.8,-,58,34.0,74.07,30.39,43.68,-,-,-,29.88,-,-,54.0,-
158,臺北市,2005/07/09,萬華,4.6,0.75,-,31.2,-,38,-,30.74,6.23,24.51,-,-,-,30.62,-,71.66,58.0,-
159,臺北市,2005/07/09,陽明,4.7,0.19,380.96,41.8,-,24,16.0,7.62,1.13,6.49,-,-,-,23.12,-,83.0,62.0,-
160,臺北市,2005/07/09,士林,3.9,0.64,-,28.5,-,46,25.0,30.8,7.74,23.06,-,-,-,29.36,-,73.09,69.0,-
161,臺北市,2005/07/08,松山,5.5,0.7,407.56,27.6,-,53,35.0,41.24,11.3,29.95,-,-,-,29.09,-,76.09,55.0,-
162,臺北市,2005/07/08,古亭,5.8,0.89,-,24.2,-,50,34.0,45.79,13.11,32.69,2.454,0.37,2.08,28.16,-,80.06,89.0,-
163,臺北市,2005/07/08,中山,6.2,1.05,-,19.0,-,56,38.0,58.7,19.01,39.69,2.413,0.716,1.7,29.23,-,74.4,64.0,-
164,臺北市,2005/07/08,大同,5.6,1.16,-,18.6,-,62,43.0,73.02,31.47,41.55,-,-,-,29.45,-,-,56.0,-
165,臺北市,2005/07/08,萬華,4.6,0.81,-,30.3,-,47,-,31.0,4.35,26.65,-,-,-,30.17,-,76.78,92.0,-
166,臺北市,2005/07/08,陽明,-,0.16,380.59,42.7,-,26,19.0,6.12,1.41,4.71,-,-,-,22.6,-,85.0,67.0,-
167,臺北市,2005/07/08,士林,5.6,0.64,-,25.3,-,63,29.0,33.32,6.15,27.17,-,-,-,-,-,79.78,78.0,-
168,臺北市,2005/07/07,松山,8.1,0.72,410.03,25.1,-,69,42.0,42.67,9.65,33.03,-,-,-,30.19,-,72.66,60.0,-
169,臺北市,2005/07/07,古亭,6.7,0.97,-,16.1,-,61,39.0,48.45,11.6,36.85,2.724,0.561,2.16,29.32,-,76.59,56.0,-
170,臺北市,2005/07/07,中山,9.5,1.1,-,13.6,-,62,40.0,62.73,22.29,40.43,2.547,0.819,1.73,30.13,-,71.63,57.0,-
171,臺北市,2005/07/07,大同,9.3,1.14,-,12.4,-,69,44.0,76.62,34.19,42.42,-,-,-,30.11,-,-,60.0,-
172,臺北市,2005/07/07,萬華,7.4,0.95,-,20.2,-,54,-,39.34,6.89,32.45,-,-,-,31.07,-,74.45,67.0,-
173,臺北市,2005/07/07,陽明,4.1,0.22,388.28,35.9,-,29,24.0,8.41,1.78,6.62,-,-,-,22.59,-,84.0,68.0,-
174,臺北市,2005/07/07,士林,6.4,0.54,-,17.5,-,47,32.0,27.44,5.32,22.12,-,-,-,29.97,-,74.69,47.0,-
175,臺北市,2005/07/06,松山,7.5,0.59,403.46,38.3,-,69,47.0,31.32,6.58,24.74,-,-,-,31.27,-,65.61,79.0,-
176,臺北市,2005/07/06,古亭,5.7,0.62,-,25.7,-,58,35.0,32.53,7.58,24.95,2.372,0.231,2.14,30.55,-,67.85,60.0,-
177,臺北市,2005/07/06,中山,6.7,0.78,-,25.1,-,60,44.0,44.51,15.75,28.76,2.168,0.591,1.58,31.1,-,65.03,58.0,-
178,臺北市,2005/07/06,大同,7.0,0.74,-,17.3,-,68,41.0,51.05,21.36,29.68,-,-,-,31.33,-,-,59.0,-
