序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
40,臺北市,2001/03/26,萬華,1.9,0.97,28.3,-,55,-,36.15,4.12,32.02,-,-,-,18.51,-,-,52.0,-
41,臺北市,2001/03/26,陽明,0.9,0.27,58.6,-,12,-,2.03,0.42,1.61,-,-,-,13.23,-,100.0,53.0,-
42,臺北市,2001/03/26,士林,2.2,0.55,37.0,-,61,-,18.01,0.85,17.16,-,-,-,18.84,-,-,56.0,-
43,臺北市,2001/03/25,松山,2.6,0.83,15.5,-,43,-,36.74,14.02,22.72,-,-,-,21.69,-,-,43.0,-
44,臺北市,2001/03/25,古亭,1.2,0.82,13.0,-,38,23,38.35,14.24,24.11,2.078,0.22,1.86,22.21,-,-,38.0,-
45,臺北市,2001/03/25,中山,2.8,0.9,12.2,-,34,-,47.29,18.29,29.0,2.583,0.32,2.26,22.09,-,-,34.0,-
46,臺北市,2001/03/25,大同,4.7,2.45,-,-,54,-,134.37,93.67,40.7,3.212,1.0,2.21,22.67,-,-,52.0,-
47,臺北市,2001/03/25,萬華,1.9,0.95,14.6,-,37,-,37.52,9.97,27.55,-,-,-,22.18,-,-,37.0,-
48,臺北市,2001/03/25,陽明,1.3,0.12,36.4,-,12,-,4.9,0.33,4.57,-,-,-,17.42,-,91.0,51.0,-
49,臺北市,2001/03/25,士林,2.9,0.74,12.4,-,31,-,34.86,11.82,23.04,-,-,-,22.34,-,-,31.0,-
50,臺北市,2001/03/24,松山,7.1,1.4,20.5,-,100,-,65.82,26.9,38.92,-,-,-,25.97,-,-,75.0,-
51,臺北市,2001/03/24,古亭,4.5,1.38,18.0,-,89,51,59.34,23.77,35.57,2.553,0.58,1.98,27.26,-,-,69.0,-
52,臺北市,2001/03/24,中山,7.0,1.52,18.3,-,120,-,74.74,34.24,40.5,3.262,0.56,2.7,26.03,-,-,85.0,-
53,臺北市,2001/03/24,大同,8.2,3.09,-,-,110,-,148.96,96.45,52.51,3.985,1.43,2.55,26.52,-,-,80.0,-
54,臺北市,2001/03/24,萬華,4.8,1.35,20.3,-,91,-,51.57,14.38,37.19,-,-,-,26.96,-,-,70.0,-
55,臺北市,2001/03/24,陽明,3.8,0.17,37.2,-,20,-,9.68,0.63,9.05,-,-,-,21.84,-,79.0,50.0,-
56,臺北市,2001/03/24,士林,5.4,1.3,17.3,-,85,-,56.7,28.05,28.65,-,-,-,25.66,-,-,67.0,-
57,臺北市,2001/03/23,松山,6.4,1.43,31.2,-,122,-,56.28,16.58,39.7,-,-,-,24.43,-,-,97.0,-
58,臺北市,2001/03/23,古亭,5.2,1.29,29.4,-,75,47,52.85,15.8,37.05,2.49,0.6,1.89,24.88,-,-,91.0,-
59,臺北市,2001/03/23,中山,4.6,1.46,27.6,-,110,-,60.14,17.68,42.46,3.075,0.63,2.44,24.19,-,-,81.0,-
60,臺北市,2001/03/23,大同,6.1,3.2,-,-,119,-,142.92,86.07,56.85,3.857,1.55,2.31,24.58,-,-,84.0,-
61,臺北市,2001/03/23,萬華,4.1,-,31.2,-,83,-,43.7,7.55,36.15,-,-,-,24.13,-,-,97.0,-
62,臺北市,2001/03/23,陽明,5.0,0.4,66.2,-,43,-,11.86,0.69,11.17,-,-,-,20.02,-,88.0,128.0,-
63,臺北市,2001/03/23,士林,3.6,1.24,31.6,-,76,-,47.41,14.39,33.02,-,-,-,23.8,-,-,121.0,-
64,臺北市,2001/03/22,松山,5.4,1.29,30.6,-,64,-,69.68,33.31,36.37,-,-,-,22.31,-,-,112.0,-
65,臺北市,2001/03/22,古亭,2.3,1.44,33.5,-,61,38,67.86,24.48,43.38,2.778,0.66,2.12,23.27,-,-,103.0,-
66,臺北市,2001/03/22,中山,5.6,1.63,25.7,-,96,-,98.54,45.73,52.81,3.604,0.82,2.79,22.49,-,-,80.0,-
67,臺北市,2001/03/22,大同,7.5,3.44,-,-,106,-,181.41,113.26,68.15,4.647,1.83,2.82,22.77,-,-,78.0,-
68,臺北市,2001/03/22,萬華,3.4,-,33.8,-,71,-,75.33,25.21,50.11,-,-,-,22.97,-,-,92.0,-
69,臺北市,2001/03/22,陽明,3.4,0.39,69.8,-,49,-,6.89,0.69,6.2,-,-,-,19.52,-,66.0,109.0,-
70,臺北市,2001/03/22,士林,3.5,1.3,30.5,-,87,-,58.55,21.46,37.09,-,-,-,21.86,-,-,77.0,-
71,臺北市,2001/03/21,松山,3.0,1.18,6.2,-,35,-,69.39,32.73,36.66,-,-,-,18.22,-,-,35.0,-
72,臺北市,2001/03/21,古亭,1.7,1.48,4.7,-,32,23,75.45,36.48,38.97,2.695,0.65,2.05,19.22,-,-,32.0,-
73,臺北市,2001/03/21,中山,3.8,1.48,5.3,-,50,-,85.22,39.93,45.28,3.204,0.71,2.49,18.87,-,-,50.0,-
74,臺北市,2001/03/21,大同,7.3,4.29,-,-,73,-,222.96,165.09,57.87,4.88,2.33,2.55,19.51,-,-,75.0,-
75,臺北市,2001/03/21,萬華,2.8,1.54,8.1,-,33,-,63.02,22.58,40.44,-,-,-,19.09,-,-,33.0,-
76,臺北市,2001/03/21,陽明,1.2,0.3,49.5,-,19,-,2.14,0.08,2.06,-,-,-,15.08,-,85.0,56.0,-
77,臺北市,2001/03/21,士林,2.3,1.36,6.9,-,44,-,65.67,25.06,40.62,-,-,-,18.44,-,-,44.0,-
78,臺北市,2001/03/20,松山,4.2,1.42,13.9,-,67,-,76.15,33.79,42.36,-,-,-,21.29,-,-,59.0,-
79,臺北市,2001/03/20,古亭,3.2,1.58,13.9,-,69,45,76.52,30.89,45.64,2.881,0.83,2.06,21.74,-,-,60.0,-
80,臺北市,2001/03/20,中山,4.2,1.7,12.4,-,90,-,83.69,35.97,47.72,3.208,0.79,2.41,21.1,-,-,70.0,-
81,臺北市,2001/03/20,大同,6.3,3.15,-,-,89,-,142.7,90.57,52.14,4.209,1.6,2.61,21.5,-,-,70.0,-
82,臺北市,2001/03/20,萬華,4.2,1.66,17.6,-,84,-,70.18,25.2,44.98,-,-,-,21.32,-,-,67.0,-
83,臺北市,2001/03/20,陽明,2.3,0.27,39.8,-,14,-,6.57,0.47,6.11,-,-,-,17.7,-,92.0,50.0,-
84,臺北市,2001/03/20,士林,3.1,1.35,15.6,-,68,-,60.8,22.5,38.3,-,-,-,20.67,-,-,59.0,-
85,臺北市,2001/03/19,松山,4.6,1.7,22.4,-,82,-,90.46,38.31,52.15,-,-,-,21.06,-,-,97.0,-
86,臺北市,2001/03/19,古亭,3.1,1.57,20.8,-,72,45,75.74,27.72,48.02,2.713,0.77,1.94,21.69,-,-,61.0,-
87,臺北市,2001/03/19,中山,5.4,1.83,21.3,-,93,-,91.83,40.88,50.95,3.273,0.85,2.43,21.12,-,-,72.0,-
88,臺北市,2001/03/19,大同,7.2,3.05,-,-,90,-,136.13,77.92,58.22,4.119,1.62,2.49,21.42,-,-,70.0,-
89,臺北市,2001/03/19,萬華,4.4,1.75,24.0,-,80,-,69.79,24.08,45.71,-,-,-,21.28,-,-,65.0,-
90,臺北市,2001/03/19,陽明,0.8,0.38,49.7,-,17,-,4.05,0.12,3.94,-,-,-,17.45,-,94.0,55.0,-
91,臺北市,2001/03/19,士林,3.1,1.22,23.3,-,66,-,48.48,14.99,33.49,-,-,-,20.78,-,-,67.0,-
92,臺北市,2001/03/18,松山,1.7,0.66,26.4,-,34,-,22.81,3.34,19.47,-,-,-,18.31,-,-,34.0,-
93,臺北市,2001/03/18,古亭,2.0,0.67,26.7,-,39,25,25.39,4.89,20.5,1.758,0.09,1.67,19.26,-,-,39.0,-
94,臺北市,2001/03/18,中山,2.2,0.69,26.8,-,45,-,25.94,4.35,21.6,2.347,0.19,2.16,18.98,-,-,45.0,-
95,臺北市,2001/03/18,大同,4.2,1.99,-,-,47,-,108.1,67.62,40.48,2.922,0.82,2.1,19.75,-,-,47.0,-
96,臺北市,2001/03/18,萬華,1.8,0.78,31.7,-,39,-,21.16,2.35,18.81,-,-,-,19.21,-,-,39.0,-
97,臺北市,2001/03/18,陽明,0.7,0.42,46.6,-,13,-,3.22,0.24,2.99,-,-,-,13.46,-,98.0,56.0,-
98,臺北市,2001/03/18,士林,1.9,0.65,30.6,-,43,-,15.16,2.18,12.98,-,-,-,19.51,-,-,43.0,-
99,臺北市,2001/03/17,松山,7.0,1.53,11.1,-,83,-,105.3,58.67,46.63,-,-,-,21.69,-,-,66.0,-
100,臺北市,2001/03/17,古亭,6.6,1.5,10.3,-,93,54,83.75,32.6,51.15,2.816,0.84,1.98,22.4,-,-,72.0,-
101,臺北市,2001/03/17,中山,7.0,1.78,10.2,-,115,-,102.2,53.0,49.2,3.632,0.97,2.67,21.73,-,-,83.0,-
102,臺北市,2001/03/17,大同,9.2,3.03,-,-,95,-,149.54,95.97,53.57,4.43,1.77,2.66,22.03,-,-,72.0,-
103,臺北市,2001/03/17,萬華,9.1,2.22,17.1,-,113,-,114.55,54.97,59.58,-,-,-,22.12,-,-,81.0,-
104,臺北市,2001/03/17,陽明,1.0,0.31,32.6,-,18,-,4.41,0.24,4.17,-,-,-,18.38,-,83.0,48.0,-
105,臺北市,2001/03/17,士林,4.9,1.53,10.3,-,84,-,72.03,33.43,38.6,-,-,-,21.47,-,-,67.0,-
106,臺北市,2001/03/16,松山,7.4,1.28,18.4,-,80,-,85.12,39.39,45.73,-,-,-,21.12,-,-,65.0,-
107,臺北市,2001/03/16,古亭,6.5,1.36,18.4,-,79,51,100.12,52.02,48.1,3.1,1.08,2.02,22.33,-,-,64.0,-
108,臺北市,2001/03/16,中山,7.8,1.39,15.0,-,105,-,80.13,34.58,45.54,3.118,0.72,2.4,21.19,-,-,78.0,-
109,臺北市,2001/03/16,大同,9.4,2.62,-,-,94,-,134.23,84.07,50.17,3.796,1.31,2.49,21.59,-,-,72.0,-
110,臺北市,2001/03/16,萬華,6.4,1.6,19.9,-,88,-,76.28,32.63,43.65,-,-,-,21.61,-,-,69.0,-
111,臺北市,2001/03/16,陽明,1.3,0.31,53.0,-,31,-,6.19,0.2,5.99,-,-,-,16.9,-,90.0,63.0,-
112,臺北市,2001/03/16,士林,4.1,1.14,20.5,-,78,-,51.58,19.73,31.85,-,-,-,20.94,-,-,64.0,-
113,臺北市,2001/03/15,松山,5.4,1.1,23.6,-,63,-,61.91,19.57,41.85,-,-,-,21.1,-,-,57.0,-
114,臺北市,2001/03/15,古亭,5.0,0.89,33.4,-,58,45,49.26,13.82,35.43,-,-,-,21.89,-,-,74.0,-
115,臺北市,2001/03/15,中山,5.2,1.2,28.4,-,87,-,76.01,30.25,45.76,3.182,0.64,2.55,21.44,-,-,69.0,-
116,臺北市,2001/03/15,大同,8.3,2.97,-,-,101,-,157.89,96.74,61.15,4.445,1.82,2.62,22.1,-,-,75.0,-
117,臺北市,2001/03/15,萬華,5.1,0.94,39.7,-,70,-,39.47,7.47,32.0,-,-,-,21.6,-,-,75.0,-
118,臺北市,2001/03/15,陽明,4.2,0.29,69.6,-,28,-,4.77,0.18,4.59,-,-,-,17.31,-,74.0,73.0,-
119,臺北市,2001/03/15,士林,3.1,0.84,35.0,-,56,-,35.77,10.18,25.59,-,-,-,21.15,-,-,65.0,-
120,臺北市,2001/03/14,松山,8.2,1.28,25.3,-,78,-,81.62,28.9,52.72,-,-,-,20.49,-,-,76.0,-
121,臺北市,2001/03/14,古亭,5.9,1.04,40.9,-,71,46,61.02,18.99,42.02,2.56,0.58,1.98,20.87,-,-,90.0,-
122,臺北市,2001/03/14,中山,5.8,1.11,32.1,-,70,-,80.12,28.6,51.52,-,-,-,20.58,-,-,88.0,-
123,臺北市,2001/03/14,大同,7.5,2.67,-,-,85,-,153.86,89.57,64.3,4.098,1.7,2.4,20.98,-,-,68.0,-
124,臺北市,2001/03/14,萬華,6.9,1.04,39.1,-,63,-,53.18,11.56,41.62,-,-,-,20.8,-,-,80.0,-
125,臺北市,2001/03/14,陽明,4.4,0.33,76.5,-,35,-,8.01,0.27,7.74,-,-,-,15.68,-,66.0,91.0,-
126,臺北市,2001/03/14,士林,4.5,0.91,38.1,-,99,-,46.76,8.38,38.38,-,-,-,20.06,-,-,96.0,-
127,臺北市,2001/03/13,松山,2.6,0.57,30.2,-,40,-,40.83,10.53,30.3,-,-,-,17.93,-,-,40.0,-
128,臺北市,2001/03/13,古亭,1.3,0.5,40.1,-,32,24,28.23,6.84,21.38,2.105,0.21,1.89,18.75,-,-,44.0,-
129,臺北市,2001/03/13,中山,2.9,0.75,26.1,-,63,-,45.33,9.08,36.26,-,-,-,17.84,-,-,56.0,-
130,臺北市,2001/03/13,大同,4.8,2.76,-,-,69,-,187.42,122.8,64.62,3.656,1.55,2.11,18.72,-,-,60.0,-
131,臺北市,2001/03/13,萬華,1.6,0.64,40.5,-,45,-,23.62,2.36,21.26,-,-,-,18.62,-,-,47.0,-
132,臺北市,2001/03/13,陽明,3.7,0.19,58.6,-,24,-,3.25,0.77,2.47,-,-,-,11.68,-,63.0,53.0,-
133,臺北市,2001/03/13,士林,2.7,0.47,42.2,-,46,-,16.0,1.36,14.64,-,-,-,18.07,-,-,46.0,-
134,臺北市,2001/03/12,松山,2.7,0.75,25.0,-,58,-,44.97,10.66,34.31,-,-,-,16.32,-,-,54.0,-
135,臺北市,2001/03/12,古亭,2.1,0.78,27.8,-,61,44,-,-,-,2.352,0.37,1.98,17.0,-,-,55.0,-
136,臺北市,2001/03/12,中山,3.0,0.91,25.6,-,76,-,46.98,10.12,36.86,-,-,-,16.72,-,-,63.0,-
137,臺北市,2001/03/12,大同,5.3,2.89,-,-,98,-,172.91,114.98,57.92,3.445,1.22,2.22,17.39,-,-,74.0,-
138,臺北市,2001/03/12,萬華,2.5,0.88,29.4,-,70,-,35.96,5.7,30.25,-,-,-,16.92,-,-,60.0,-
139,臺北市,2001/03/12,陽明,2.2,0.28,62.5,-,52,-,2.11,0.06,2.05,-,-,-,9.87,-,78.0,62.0,-
140,臺北市,2001/03/12,士林,2.7,0.79,29.6,-,56,-,31.85,5.97,25.88,-,-,-,16.38,-,-,53.0,-
141,臺北市,2001/03/11,松山,2.6,1.05,7.0,-,67,-,66.23,24.41,41.83,-,-,-,15.3,-,-,59.0,-
142,臺北市,2001/03/11,古亭,2.5,1.1,7.9,-,48,-,-,-,-,2.429,0.36,2.07,15.91,-,-,48.0,-
143,臺北市,2001/03/11,中山,1.7,1.21,9.0,-,54,-,67.45,26.51,40.93,2.906,0.47,2.44,15.48,-,-,52.0,-
144,臺北市,2001/03/11,大同,1.6,1.58,-,-,50,-,89.0,46.97,42.03,2.905,0.62,2.29,15.78,-,-,50.0,-
145,臺北市,2001/03/11,萬華,1.8,1.04,13.0,-,48,-,47.4,11.91,35.48,-,-,-,15.51,-,-,48.0,-
146,臺北市,2001/03/11,陽明,1.5,0.3,50.9,-,12,-,1.99,0.12,1.87,-,-,-,11.19,-,97.0,47.0,-
147,臺北市,2001/03/11,士林,0.7,1.03,10.0,-,42,-,44.32,12.03,32.29,-,-,-,15.2,-,-,42.0,-
148,臺北市,2001/03/10,松山,5.2,1.78,5.1,-,136,-,120.95,58.76,62.19,-,-,-,17.32,-,-,93.0,-
149,臺北市,2001/03/10,古亭,5.1,1.76,9.5,-,97,61,108.45,47.98,60.47,3.181,0.88,2.3,18.1,-,-,73.0,-
150,臺北市,2001/03/10,中山,5.3,1.96,6.3,-,120,-,125.22,61.8,63.42,3.958,1.02,2.94,17.52,-,-,85.0,-
151,臺北市,2001/03/10,大同,6.6,3.21,-,-,114,-,206.14,137.16,68.98,4.084,1.44,2.64,17.97,-,-,82.0,-
152,臺北市,2001/03/10,萬華,6.3,1.98,10.0,-,113,-,116.58,51.73,64.85,-,-,-,17.93,-,-,82.0,-
153,臺北市,2001/03/10,陽明,2.6,0.37,53.9,-,25,-,6.3,0.42,5.89,-,-,-,12.51,-,76.0,57.0,-
154,臺北市,2001/03/10,士林,4.4,1.52,10.1,-,70,-,84.49,34.53,49.96,-,-,-,17.08,-,-,60.0,-
155,臺北市,2001/03/09,松山,5.5,0.85,21.5,-,62,-,46.66,9.33,37.34,-,-,-,15.07,-,-,56.0,-
156,臺北市,2001/03/09,古亭,2.6,0.67,37.4,-,60,-,35.71,9.33,26.39,2.209,0.25,1.96,16.28,-,-,55.0,-
157,臺北市,2001/03/09,中山,4.2,0.75,29.7,-,90,-,41.09,7.01,34.07,-,-,-,15.39,-,-,70.0,-
158,臺北市,2001/03/09,大同,6.5,2.62,-,-,106,-,160.83,101.47,59.36,3.454,1.31,2.14,15.91,-,-,78.0,-
159,臺北市,2001/03/09,萬華,3.9,0.86,36.2,-,72,-,33.29,4.37,28.92,-,-,-,16.24,-,-,61.0,-
160,臺北市,2001/03/09,陽明,4.2,0.32,60.3,-,40,-,3.31,0.16,3.15,-,-,-,8.54,-,80.0,53.0,-
161,臺北市,2001/03/09,士林,4.9,0.55,44.3,-,55,-,17.05,1.6,15.45,-,-,-,15.69,-,-,52.0,-
162,臺北市,2001/03/08,松山,2.1,0.62,23.8,-,46,-,40.58,8.19,32.39,-,-,-,11.68,-,-,46.0,-
163,臺北市,2001/03/08,古亭,1.5,0.61,25.5,-,53,-,38.2,9.91,28.29,2.114,0.2,1.91,12.47,-,-,51.0,-
164,臺北市,2001/03/08,中山,2.0,0.78,24.3,-,84,-,40.71,9.36,31.35,2.321,0.18,2.14,12.4,-,-,67.0,-
165,臺北市,2001/03/08,大同,4.5,2.62,-,-,84,-,173.76,121.14,52.62,3.426,1.3,2.13,13.2,-,-,67.0,-
166,臺北市,2001/03/08,萬華,2.0,0.7,27.4,-,57,-,31.83,4.66,27.17,-,-,-,12.52,-,-,53.0,-
167,臺北市,2001/03/08,陽明,1.5,0.24,52.2,-,25,-,1.78,0.09,1.68,-,-,-,5.61,-,99.0,51.0,-
168,臺北市,2001/03/08,士林,1.3,0.48,33.3,-,46,-,17.32,2.01,15.31,-,-,-,12.51,-,-,46.0,-
169,臺北市,2001/03/07,松山,1.7,0.87,17.9,-,44,-,47.08,21.48,25.6,-,-,-,15.8,-,-,44.0,-
170,臺北市,2001/03/07,古亭,0.7,0.7,18.8,-,57,26,36.19,7.69,28.51,2.22,0.22,2.0,16.52,-,-,54.0,-
171,臺北市,2001/03/07,中山,1.1,0.89,17.9,-,70,-,42.55,12.4,30.16,2.868,0.32,2.55,16.6,-,-,60.0,-
172,臺北市,2001/03/07,大同,3.8,2.7,-,-,75,-,154.14,104.66,49.48,3.665,1.39,2.28,17.34,-,-,62.0,-
173,臺北市,2001/03/07,萬華,-,0.8,22.3,-,43,-,28.76,2.37,26.39,-,-,-,16.59,-,-,43.0,-
174,臺北市,2001/03/07,陽明,1.0,0.31,47.5,-,16,-,3.1,0.41,2.69,-,-,-,11.14,-,91.0,45.0,-
175,臺北市,2001/03/07,士林,1.1,0.68,25.3,-,45,-,25.1,5.19,19.91,-,-,-,16.63,-,-,45.0,-
176,臺北市,2001/03/06,松山,3.6,1.62,25.0,-,68,-,100.39,48.98,51.41,-,-,-,21.05,-,-,100.0,-
177,臺北市,2001/03/06,古亭,3.0,1.2,36.3,-,88,42,67.61,24.77,42.83,2.611,0.51,2.1,21.34,-,-,108.0,-
178,臺北市,2001/03/06,中山,4.3,1.44,29.3,-,104,-,81.49,26.73,54.76,3.124,0.67,2.45,21.34,-,-,103.0,-
179,臺北市,2001/03/06,大同,5.9,3.26,-,-,121,-,168.08,100.35,67.73,3.789,1.51,2.28,21.74,-,-,86.0,-
180,臺北市,2001/03/06,萬華,3.1,0.99,38.8,-,88,-,40.52,5.32,35.2,-,-,-,21.28,-,-,97.0,-
181,臺北市,2001/03/06,陽明,-,0.36,-,-,43,-,9.14,1.74,7.41,-,-,-,16.98,-,59.0,65.0,-
182,臺北市,2001/03/06,士林,3.1,1.06,33.4,-,59,-,49.86,11.2,38.66,-,-,-,20.3,-,-,110.0,-
183,臺北市,2001/03/05,松山,2.5,0.81,22.1,-,75,-,48.62,14.8,33.83,-,-,-,18.52,-,-,63.0,-
184,臺北市,2001/03/05,古亭,1.1,0.76,32.6,-,115,46,42.15,13.58,28.56,2.236,0.26,1.98,20.01,-,-,82.0,-
185,臺北市,2001/03/05,中山,1.6,0.8,27.1,-,130,-,47.34,13.19,34.15,2.531,0.3,2.24,19.5,-,-,90.0,-
186,臺北市,2001/03/05,大同,4.8,3.39,-,-,148,-,191.61,132.5,59.11,3.922,1.72,2.2,20.5,-,-,99.0,-
187,臺北市,2001/03/05,萬華,1.3,0.76,34.0,-,108,-,30.72,4.79,25.93,-,-,-,19.88,-,-,79.0,-
188,臺北市,2001/03/05,陽明,-,0.31,-,-,81,-,7.79,0.45,7.34,-,-,-,13.52,-,70.0,66.0,-
189,臺北市,2001/03/05,士林,1.5,0.59,37.2,-,91,-,21.52,2.37,19.15,-,-,-,19.8,-,-,71.0,-
190,臺北市,2001/03/04,松山,2.9,0.86,18.6,-,89,-,49.82,18.69,31.13,-,-,-,16.76,-,-,70.0,-
191,臺北市,2001/03/04,古亭,2.1,0.77,27.2,-,107,60,39.32,11.07,28.25,2.349,0.21,2.14,17.97,-,-,78.0,-
192,臺北市,2001/03/04,中山,2.5,0.8,21.1,-,147,-,45.92,12.7,33.21,2.665,0.24,2.43,17.17,-,-,99.0,-
