序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
31,臺北市,2000/08/27,中山,5.1,0.97,10.0,-,33,-,50.09,29.98,20.11,2.747,0.43,2.32,28.85,-,-,33.0,-
32,臺北市,2000/08/27,大同,10.8,3.16,-,-,46,-,150.83,118.11,32.72,3.683,1.36,2.33,29.35,-,-,49.0,-
33,臺北市,2000/08/27,萬華,4.0,0.84,13.9,-,21,-,28.78,13.27,15.51,-,-,-,29.08,-,-,37.0,-
34,臺北市,2000/08/27,陽明,2.0,0.18,33.6,-,12,-,5.62,1.55,4.07,-,-,-,23.36,-,89.0,38.0,-
35,臺北市,2000/08/27,士林,5.8,0.83,9.9,-,27,-,32.03,17.11,14.93,-,-,-,28.87,-,-,32.0,-
36,臺北市,2000/08/26,松山,5.4,1.09,9.0,-,35,-,52.92,23.91,29.0,-,-,-,26.72,-,-,35.0,-
37,臺北市,2000/08/26,古亭,3.3,1.21,6.8,-,28,-,55.7,27.81,27.89,2.421,0.46,1.96,27.26,-,-,28.0,-
38,臺北市,2000/08/26,中山,3.7,1.51,10.6,-,47,-,77.36,38.91,38.46,3.162,0.61,2.55,27.05,-,-,49.0,-
39,臺北市,2000/08/26,大同,6.6,3.43,-,-,57,-,165.76,118.14,47.62,4.072,1.5,2.58,27.27,-,-,59.0,-
40,臺北市,2000/08/26,萬華,4.3,1.14,14.4,-,31,-,46.74,16.04,30.71,-,-,-,26.93,-,-,46.0,-
41,臺北市,2000/08/26,陽明,0.5,0.23,47.4,-,12,-,3.61,0.44,3.17,-,-,-,23.24,-,88.0,54.0,-
42,臺北市,2000/08/26,士林,2.8,1.3,11.8,-,37,-,52.2,18.27,33.93,-,-,-,26.59,-,-,55.0,-
43,臺北市,2000/08/25,松山,3.9,1.33,16.0,-,54,-,65.78,29.87,35.92,-,-,-,27.7,-,-,60.0,-
44,臺北市,2000/08/25,古亭,2.2,1.29,22.1,-,40,-,56.08,28.52,27.56,2.53,0.51,2.02,28.49,-,-,91.0,-
45,臺北市,2000/08/25,中山,4.7,1.66,13.8,-,49,-,77.25,39.65,37.6,3.184,0.51,2.67,28.0,-,-,78.0,-
46,臺北市,2000/08/25,大同,7.0,2.97,-,-,62,-,128.2,83.85,44.35,3.947,1.41,2.53,28.18,-,-,56.0,-
47,臺北市,2000/08/25,萬華,2.4,1.2,25.3,-,36,-,36.9,9.79,27.11,-,-,-,28.29,-,-,106.0,-
48,臺北市,2000/08/25,陽明,1.7,0.22,61.7,-,12,-,4.11,0.57,3.55,-,-,-,23.5,-,87.0,72.0,-
49,臺北市,2000/08/25,士林,2.7,1.05,24.6,-,37,-,40.85,13.63,27.22,-,-,-,27.67,-,-,85.0,-
50,臺北市,2000/08/24,松山,1.7,0.85,9.0,-,25,-,38.57,17.81,20.76,-,-,-,27.14,-,-,25.0,-
51,臺北市,2000/08/24,古亭,2.1,0.99,7.5,-,26,-,47.98,25.2,22.78,2.316,0.43,1.89,27.93,-,-,26.0,-
52,臺北市,2000/08/24,中山,2.1,0.95,8.9,-,23,-,43.31,19.01,24.3,2.497,0.35,2.15,27.66,-,-,23.0,-
53,臺北市,2000/08/24,大同,8.0,3.71,-,-,54,-,171.41,133.02,38.39,3.932,1.72,2.21,28.14,-,-,57.0,-
54,臺北市,2000/08/24,萬華,1.9,1.12,10.7,-,23,-,36.77,11.99,24.78,-,-,-,27.98,-,-,27.0,-
55,臺北市,2000/08/24,陽明,0.8,0.19,43.4,-,13,-,-,-,-,-,-,-,22.37,-,95.0,53.0,-
56,臺北市,2000/08/24,士林,0.6,0.59,13.1,-,15,-,19.21,5.0,14.21,-,-,-,27.54,-,-,21.0,-
57,臺北市,2000/08/23,松山,0.2,0.35,13.7,-,23,-,11.78,5.79,5.99,-,-,-,27.22,-,-,23.0,-
58,臺北市,2000/08/23,古亭,0.6,0.57,9.8,-,18,-,24.49,13.92,10.57,-,0.14,1.86,27.2,-,-,18.0,-
59,臺北市,2000/08/23,中山,1.3,0.65,10.3,-,24,-,28.49,16.67,11.82,2.284,0.19,2.08,27.47,-,-,24.0,-
60,臺北市,2000/08/23,大同,4.4,2.05,-,-,35,-,107.35,88.21,19.14,2.904,0.84,2.06,27.65,-,-,44.0,-
61,臺北市,2000/08/23,萬華,1.3,0.63,11.7,-,17,-,20.82,8.91,11.92,-,-,-,27.08,-,-,17.0,-
62,臺北市,2000/08/23,陽明,0.2,0.2,26.9,-,-,-,-,-,-,-,-,-,21.65,-,99.0,27.0,-
63,臺北市,2000/08/23,士林,0.5,0.48,12.0,-,15,-,12.82,5.67,7.16,-,-,-,27.11,-,-,16.0,-
64,臺北市,2000/08/22,松山,4.1,0.56,6.5,-,26,-,23.81,13.87,9.94,-,-,-,27.17,-,-,26.0,-
65,臺北市,2000/08/22,古亭,1.8,0.45,7.6,-,22,-,18.75,10.92,7.83,1.852,0.13,1.72,27.38,-,-,22.0,-
66,臺北市,2000/08/22,中山,2.4,0.51,7.7,-,34,-,20.72,11.71,9.0,2.058,0.13,1.93,27.45,-,-,34.0,-
67,臺北市,2000/08/22,大同,6.3,2.23,-,-,38,-,101.45,84.01,17.44,2.848,0.91,1.94,27.91,-,-,43.0,-
68,臺北市,2000/08/22,萬華,3.7,0.67,8.5,-,22,-,20.22,9.3,10.92,-,-,-,27.69,-,-,22.0,-
69,臺北市,2000/08/22,陽明,0.3,0.21,28.3,-,-,-,1.49,0.53,0.96,-,-,-,22.33,-,99.0,65.0,-
70,臺北市,2000/08/22,士林,5.1,0.29,8.2,-,25,-,9.36,4.05,5.31,-,-,-,28.03,-,-,25.0,-
71,臺北市,2000/08/21,松山,3.3,0.76,4.8,-,28,-,38.52,23.44,15.08,-,-,-,30.45,-,-,28.0,-
72,臺北市,2000/08/21,古亭,0.7,0.6,4.7,-,25,-,24.63,13.88,10.75,1.95,0.22,1.73,31.06,-,-,25.0,-
73,臺北市,2000/08/21,中山,4.2,0.77,6.1,-,30,-,36.37,21.66,14.7,2.521,0.28,2.24,30.67,-,-,30.0,-
74,臺北市,2000/08/21,大同,11.6,3.45,-,-,41,-,153.88,128.46,25.42,3.72,1.5,2.22,31.52,-,-,47.0,-
75,臺北市,2000/08/21,萬華,1.0,0.64,9.2,-,18,-,19.33,7.5,11.83,-,-,-,31.02,-,-,18.0,-
76,臺北市,2000/08/21,陽明,5.0,0.16,22.1,-,13,-,7.04,1.8,5.24,-,-,-,24.4,-,87.0,35.0,-
77,臺北市,2000/08/21,士林,3.5,0.5,6.6,-,19,-,16.61,7.27,9.34,-,-,-,30.47,-,-,19.0,-
78,臺北市,2000/08/20,松山,8.3,0.81,29.2,-,55,-,35.73,10.19,25.54,-,-,-,30.72,-,-,75.0,-
79,臺北市,2000/08/20,古亭,3.8,0.94,25.5,-,47,-,37.48,13.02,24.46,2.214,0.31,1.9,30.95,-,-,67.0,-
80,臺北市,2000/08/20,中山,5.3,0.89,20.0,-,53,-,38.94,14.13,24.81,2.58,0.35,2.23,31.03,-,-,63.0,-
81,臺北市,2000/08/20,大同,7.7,2.08,-,-,55,-,86.64,55.53,31.11,2.909,0.7,2.24,31.3,-,-,52.0,-
82,臺北市,2000/08/20,萬華,4.9,0.8,25.6,-,43,-,26.0,6.22,19.78,-,-,-,31.22,-,-,60.0,-
83,臺北市,2000/08/20,陽明,2.7,0.32,39.4,-,22,-,10.55,1.88,8.68,-,-,-,25.64,-,84.0,55.0,-
84,臺北市,2000/08/20,士林,3.7,0.81,18.8,-,38,-,30.44,11.5,18.94,-,-,-,30.37,-,-,48.0,-
85,臺北市,2000/08/19,松山,6.7,0.98,32.8,-,68,-,44.37,9.7,34.67,-,-,-,30.02,-,-,75.0,-
86,臺北市,2000/08/19,古亭,3.8,0.97,27.1,-,43,27,41.38,12.15,29.23,2.391,0.4,1.99,30.47,-,-,70.0,-
87,臺北市,2000/08/19,中山,5.9,1.14,20.2,-,59,-,49.4,15.67,33.73,2.872,0.58,2.29,30.12,-,-,60.0,-
88,臺北市,2000/08/19,大同,9.4,2.57,-,-,59,-,114.82,72.89,41.93,3.477,1.04,2.43,30.49,-,-,54.0,-
89,臺北市,2000/08/19,萬華,4.8,0.92,32.7,-,47,-,30.84,5.38,25.46,-,-,-,30.77,-,-,77.0,-
90,臺北市,2000/08/19,陽明,3.4,0.34,65.4,-,23,-,10.76,1.19,9.58,-,-,-,25.62,-,83.0,75.0,-
91,臺北市,2000/08/19,士林,5.0,0.99,24.6,-,50,-,38.44,9.93,28.51,-,-,-,29.69,-,-,81.0,-
92,臺北市,2000/08/18,松山,6.6,1.29,33.6,-,73,-,58.43,16.99,41.44,-,-,-,29.5,-,-,124.0,-
93,臺北市,2000/08/18,古亭,3.6,1.13,27.2,-,47,19,46.24,16.8,29.44,2.377,0.38,1.99,29.84,-,-,88.0,-
94,臺北市,2000/08/18,中山,5.0,1.34,21.1,-,59,-,55.51,18.93,36.57,2.896,0.5,2.39,29.73,-,-,79.0,-
95,臺北市,2000/08/18,大同,9.3,3.12,-,-,60,-,131.78,87.81,43.98,3.989,1.52,2.47,30.07,-,-,55.0,-
96,臺北市,2000/08/18,萬華,3.5,0.96,29.3,-,49,-,29.35,3.41,25.94,-,-,-,29.74,-,-,94.0,-
97,臺北市,2000/08/18,陽明,3.2,0.3,60.2,-,20,-,8.23,0.08,8.15,-,-,-,25.88,-,77.0,131.0,-
98,臺北市,2000/08/18,士林,4.8,1.08,23.2,-,47,-,40.42,13.24,27.18,-,-,-,29.03,-,-,92.0,-
99,臺北市,2000/08/17,松山,4.1,1.65,23.5,-,67,-,71.52,29.37,42.16,-,-,-,28.28,-,-,81.0,-
100,臺北市,2000/08/17,古亭,2.1,1.33,27.6,-,46,25,50.89,19.72,31.17,2.675,0.6,2.08,28.81,-,-,84.0,-
101,臺北市,2000/08/17,中山,3.3,1.45,18.8,-,57,-,64.71,24.55,40.15,2.982,0.64,2.35,28.91,-,-,53.0,-
102,臺北市,2000/08/17,大同,7.6,3.31,-,-,81,-,140.43,92.03,48.4,3.946,1.62,2.33,29.28,-,-,65.0,-
103,臺北市,2000/08/17,萬華,2.4,1.21,25.7,-,46,-,35.21,4.67,30.54,-,-,-,28.77,-,-,63.0,-
104,臺北市,2000/08/17,陽明,2.1,0.28,45.9,-,16,-,7.05,0.92,6.13,-,-,-,24.86,-,86.0,51.0,-
105,臺北市,2000/08/17,士林,2.5,1.01,20.7,-,36,-,37.05,12.13,24.92,-,-,-,28.45,-,-,44.0,-
106,臺北市,2000/08/16,松山,2.4,1.31,20.2,-,51,-,57.04,21.8,35.24,-,-,-,28.46,-,-,87.0,-
107,臺北市,2000/08/16,古亭,2.2,1.38,17.8,-,41,18,60.24,25.99,34.24,2.718,0.65,2.07,29.45,-,-,61.0,-
108,臺北市,2000/08/16,中山,3.0,1.34,17.7,-,44,-,60.27,24.96,35.31,2.833,0.5,2.34,28.92,-,-,60.0,-
109,臺北市,2000/08/16,大同,6.0,2.79,-,-,57,-,121.21,79.4,41.81,3.6,1.29,2.31,29.32,-,-,54.0,-
110,臺北市,2000/08/16,萬華,2.8,1.2,21.5,-,-,-,41.84,12.64,29.2,-,-,-,29.12,-,-,61.0,-
111,臺北市,2000/08/16,陽明,1.9,0.32,31.4,-,16,-,8.76,0.37,8.39,-,-,-,24.05,-,89.0,46.0,-
112,臺北市,2000/08/16,士林,3.4,1.09,15.4,-,35,-,45.51,18.22,27.28,-,-,-,28.11,-,-,55.0,-
113,臺北市,2000/08/15,松山,5.3,1.48,14.9,-,52,-,69.75,30.83,38.92,-,-,-,26.94,-,-,58.0,-
114,臺北市,2000/08/15,古亭,4.4,1.37,23.4,-,48,19,56.74,25.45,31.3,2.662,0.61,2.05,28.54,-,-,77.0,-
115,臺北市,2000/08/15,中山,4.3,1.53,20.7,-,54,-,73.13,34.33,38.8,3.042,0.65,2.4,28.24,-,-,88.0,-
116,臺北市,2000/08/15,大同,7.6,3.77,-,-,60,-,166.81,115.11,51.71,4.186,1.77,2.41,28.64,-,-,64.0,-
117,臺北市,2000/08/15,萬華,4.5,1.39,28.5,-,-,-,46.74,12.35,34.39,-,-,-,28.35,-,-,120.0,-
118,臺北市,2000/08/15,陽明,2.7,0.44,47.1,-,20,-,9.14,0.15,8.99,-,-,-,24.42,-,87.0,68.0,-
119,臺北市,2000/08/15,士林,4.6,1.39,26.1,-,48,-,51.59,16.62,34.97,-,-,-,27.91,-,-,97.0,-
120,臺北市,2000/08/14,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121,臺北市,2000/08/14,古亭,4.5,1.61,21.7,-,61,25,66.38,24.55,41.83,2.821,0.68,2.14,28.96,-,-,60.0,-
122,臺北市,2000/08/14,中山,6.0,1.5,22.7,-,75,-,67.8,19.26,48.54,3.078,0.55,2.52,28.71,-,-,80.0,-
123,臺北市,2000/08/14,大同,9.8,3.61,-,-,96,-,146.83,84.42,62.41,4.067,1.55,2.52,29.17,-,-,73.0,-
124,臺北市,2000/08/14,萬華,5.1,1.39,29.3,-,63,-,42.87,6.95,35.92,-,-,-,28.94,-,-,71.0,-
125,臺北市,2000/08/14,陽明,2.5,0.43,52.3,-,17,-,10.1,0.24,9.86,-,-,-,23.45,-,86.0,82.0,-
126,臺北市,2000/08/14,士林,-,-,-,-,-,-,-,-,-,-,-,-,28.63,-,-,-,-
127,臺北市,2000/08/13,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
128,臺北市,2000/08/13,古亭,3.3,1.1,9.3,-,42,18,49.85,18.48,31.36,2.588,0.45,2.14,27.83,-,-,42.0,-
129,臺北市,2000/08/13,中山,4.9,1.19,9.1,-,56,-,56.16,21.14,35.02,2.971,0.55,2.42,27.59,-,-,53.0,-
130,臺北市,2000/08/13,大同,7.3,3.0,-,-,76,-,136.39,91.51,44.88,4.041,1.29,2.75,27.88,-,-,63.0,-
131,臺北市,2000/08/13,萬華,4.3,1.14,15.2,-,45,-,41.37,11.98,29.39,-,-,-,27.71,-,-,45.0,-
132,臺北市,2000/08/13,陽明,2.7,0.24,51.8,-,13,-,5.78,0.32,5.46,-,-,-,23.11,-,88.0,58.0,-
133,臺北市,2000/08/13,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
134,臺北市,2000/08/12,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
135,臺北市,2000/08/12,古亭,3.5,1.25,23.8,-,56,19,51.0,17.63,33.37,2.648,0.59,2.06,28.37,-,-,92.0,-
136,臺北市,2000/08/12,中山,6.3,1.69,20.5,-,81,-,77.91,30.27,47.64,3.5,0.84,2.66,28.1,-,-,67.0,-
137,臺北市,2000/08/12,大同,10.6,3.79,-,-,76,-,170.25,109.15,61.1,4.464,1.68,2.78,28.42,-,-,64.0,-
138,臺北市,2000/08/12,萬華,5.2,1.12,26.6,-,57,-,37.19,5.13,32.06,-,-,-,28.01,-,-,78.0,-
139,臺北市,2000/08/12,陽明,1.1,0.31,70.2,-,18,-,5.64,0.34,5.3,-,-,-,23.81,-,90.0,73.0,-
140,臺北市,2000/08/12,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
141,臺北市,2000/08/11,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
142,臺北市,2000/08/11,古亭,4.5,1.37,29.3,-,65,26,56.16,18.52,37.64,2.796,0.68,2.12,29.93,-,-,111.0,-
143,臺北市,2000/08/11,中山,8.2,1.62,22.1,-,86,-,71.45,19.37,52.09,2.936,0.76,2.18,30.05,-,-,78.0,-
144,臺北市,2000/08/11,大同,12.2,3.82,-,-,107,-,167.04,99.93,67.11,4.441,1.89,2.55,30.38,-,-,79.0,-
145,臺北市,2000/08/11,萬華,6.4,1.28,33.0,-,62,-,47.59,7.13,40.46,-,-,-,29.79,-,-,97.0,-
146,臺北市,2000/08/11,陽明,2.3,0.41,65.9,-,27,-,10.35,0.77,9.58,-,-,-,24.21,-,89.0,101.0,-
147,臺北市,2000/08/11,士林,5.4,1.29,19.0,-,67,-,54.09,9.29,44.8,-,-,-,28.64,-,-,91.0,-
148,臺北市,2000/08/10,松山,4.9,1.07,28.0,-,64,-,51.02,11.88,39.14,-,-,-,31.85,-,-,61.0,-
149,臺北市,2000/08/10,古亭,3.0,1.0,31.7,-,52,20,44.84,13.11,31.73,2.205,0.29,1.9,32.17,-,-,59.0,-
150,臺北市,2000/08/10,中山,5.5,1.18,29.3,-,72,-,50.78,10.28,40.5,2.921,0.59,2.33,32.39,-,-,61.0,-
151,臺北市,2000/08/10,大同,8.8,3.0,-,-,-,-,124.38,68.77,55.61,3.899,1.45,2.45,32.89,-,-,67.0,-
152,臺北市,2000/08/10,萬華,4.3,0.76,39.4,-,46,-,24.58,2.13,22.45,-,-,-,32.29,-,-,65.0,-
153,臺北市,2000/08/10,陽明,2.0,0.35,69.9,-,20,-,9.25,0.29,8.96,-,-,-,25.61,-,73.0,80.0,-
154,臺北市,2000/08/10,士林,6.5,0.86,37.8,-,61,-,38.01,6.43,31.58,-,-,-,32.09,-,-,67.0,-
155,臺北市,2000/08/09,松山,6.9,0.81,21.2,-,60,-,42.48,13.13,29.35,-,-,-,30.31,-,-,62.0,-
156,臺北市,2000/08/09,古亭,7.2,0.78,22.0,-,45,19,45.43,15.25,30.17,2.451,0.46,1.99,31.06,-,-,63.0,-
157,臺北市,2000/08/09,中山,8.2,0.9,17.0,-,50,-,46.77,16.01,30.77,2.676,0.53,2.15,30.33,-,-,50.0,-
158,臺北市,2000/08/09,大同,10.7,2.0,-,-,-,-,92.02,51.7,40.32,3.157,1.05,2.35,30.69,-,-,32.0,-
159,臺北市,2000/08/09,萬華,9.2,0.74,24.1,-,34,-,33.48,6.83,26.65,-,-,-,30.74,-,-,59.0,-
160,臺北市,2000/08/09,陽明,1.5,0.27,61.1,-,17,-,6.9,0.31,6.59,-,-,-,23.37,-,84.0,105.0,-
161,臺北市,2000/08/09,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
162,臺北市,2000/08/08,松山,5.2,0.71,11.7,-,42,-,39.99,18.45,21.54,-,-,-,29.69,-,-,42.0,-
163,臺北市,2000/08/08,古亭,4.3,0.86,13.5,-,35,15,42.41,21.56,20.84,2.416,0.4,1.99,30.27,-,-,38.0,-
164,臺北市,2000/08/08,中山,4.6,0.82,10.3,-,38,-,40.65,20.84,19.81,2.6,0.37,2.23,29.69,-,-,38.0,-
165,臺北市,2000/08/08,大同,6.7,1.69,-,-,33,-,78.69,53.01,25.67,3.192,0.78,2.41,30.26,-,-,33.0,-
166,臺北市,2000/08/08,萬華,6.7,0.85,13.6,-,31,-,36.94,15.0,21.94,-,-,-,30.16,-,-,36.0,-
167,臺北市,2000/08/08,陽明,0.3,0.21,32.7,-,12,-,3.62,0.21,3.41,-,-,-,22.8,-,86.0,36.0,-
168,臺北市,2000/08/08,士林,2.0,0.6,10.0,-,21,-,22.9,9.85,13.05,-,-,-,29.33,-,-,24.0,-
169,臺北市,2000/08/07,松山,3.5,0.82,19.5,-,44,-,37.32,16.32,21.0,-,-,-,29.03,-,-,107.0,-
170,臺北市,2000/08/07,古亭,2.8,0.79,16.9,-,30,12,38.05,19.11,18.94,2.152,0.28,1.87,29.32,-,-,102.0,-
171,臺北市,2000/08/07,中山,2.3,0.91,19.8,-,34,-,35.74,15.95,19.79,2.379,0.24,2.14,29.13,-,-,87.0,-
172,臺北市,2000/08/07,大同,6.9,3.57,-,-,43,-,143.07,111.74,31.33,3.988,1.67,2.32,29.88,-,-,73.0,-
173,臺北市,2000/08/07,萬華,2.4,0.78,26.1,-,24,-,23.81,7.41,16.4,-,-,-,29.32,-,-,118.0,-
174,臺北市,2000/08/07,陽明,1.3,0.19,29.0,-,14,-,2.27,0.28,2.0,-,-,-,22.54,-,88.0,34.0,-
175,臺北市,2000/08/07,士林,4.6,0.71,18.9,-,25,-,24.46,9.35,15.11,-,-,-,29.24,-,-,72.0,-
176,臺北市,2000/08/06,松山,5.9,0.82,17.6,-,44,-,37.25,15.26,21.99,-,-,-,28.43,-,-,45.0,-
177,臺北市,2000/08/06,古亭,3.6,0.99,17.8,-,36,15,42.34,17.28,25.06,2.265,0.39,1.87,28.66,-,-,62.0,-
178,臺北市,2000/08/06,中山,5.1,0.89,17.9,-,40,-,39.17,14.31,24.86,2.547,0.34,2.21,28.52,-,-,54.0,-
179,臺北市,2000/08/06,大同,8.7,3.26,-,-,51,-,155.36,114.76,40.6,3.593,1.3,2.29,28.8,-,-,50.0,-
180,臺北市,2000/08/06,萬華,3.0,1.03,25.0,-,35,-,31.62,9.79,21.84,-,-,-,28.24,-,-,70.0,-
181,臺北市,2000/08/06,陽明,1.3,0.27,45.6,-,14,-,3.64,0.23,3.41,-,-,-,21.96,-,89.0,57.0,-
182,臺北市,2000/08/06,士林,8.1,0.82,21.7,-,30,-,31.26,12.45,18.82,-,-,-,28.61,-,-,49.0,-
183,臺北市,2000/08/05,松山,9.1,0.93,16.7,-,50,-,47.13,16.01,31.11,-,-,-,28.34,-,-,63.0,-
184,臺北市,2000/08/05,古亭,5.5,1.12,16.7,-,43,16,50.48,22.2,28.28,2.54,0.59,1.95,28.48,-,-,81.0,-
185,臺北市,2000/08/05,中山,6.4,1.06,12.1,-,49,-,50.26,18.99,31.27,2.79,0.44,2.35,28.3,-,-,49.0,-
186,臺北市,2000/08/05,大同,9.7,3.16,-,-,61,-,135.17,94.65,40.51,3.862,1.35,2.52,29.07,-,-,55.0,-
187,臺北市,2000/08/05,萬華,6.1,0.99,17.2,-,39,-,38.57,9.05,29.52,-,-,-,28.24,-,-,66.0,-
188,臺北市,2000/08/05,陽明,2.5,0.28,48.1,-,13,-,7.94,0.83,7.11,-,-,-,21.6,-,91.0,60.0,-
189,臺北市,2000/08/05,士林,4.5,0.73,15.3,-,33,-,31.91,10.2,21.71,-,-,-,28.05,-,-,33.0,-
190,臺北市,2000/08/04,松山,11.1,0.87,7.7,-,34,-,45.43,17.32,28.11,-,-,-,28.25,-,-,34.0,-
191,臺北市,2000/08/04,古亭,6.0,0.85,9.5,-,29,11,45.85,18.76,27.09,2.512,0.5,2.02,28.68,-,-,29.0,-
192,臺北市,2000/08/04,中山,4.8,0.99,8.0,-,35,-,46.92,20.02,26.9,2.528,0.49,2.35,28.39,-,-,35.0,-
