序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
28,臺北市,2015/10/29,松山,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
29,臺北市,2015/10/29,松山,3.6,0.76,434.83,45.2,64,-,30.19,5.14,25.05,2.103,0.218,1.885,1.37,1.02,26.25,-,-,73.7,-
30,臺北市,2015/10/29,古亭,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
31,臺北市,2015/10/29,古亭,2.8,0.8,-,39.5,68,-,28.25,5.19,23.06,2.264,0.223,2.041,1.67,1.38,26.34,-,-,79.79,-
32,臺北市,2015/10/29,中山,3.7,1.05,-,40.4,-,-,42.46,8.66,33.8,2.395,0.316,2.079,1.5,1.13,27.11,-,-,74.97,-
33,臺北市,2015/10/29,大同,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
34,臺北市,2015/10/29,大同,4.3,2.08,-,-,80,-,69.04,30.59,38.45,2.796,0.635,2.161,-,-,-,-,-,-,-
35,臺北市,2015/10/29,萬華,-,-,-,-,-,45,-,-,-,-,-,-,-,-,-,-,-,-,-
36,臺北市,2015/10/29,萬華,3.7,0.92,-,44,63,-,30.27,3.17,27.1,-,-,-,1.45,1.18,27.46,-,-,73.72,-
37,臺北市,2015/10/29,陽明,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
38,臺北市,2015/10/29,陽明,2.2,0.4,416.2,64.3,34,-,5.56,0.78,4.76,-,-,-,-,-,20.4,0,0,97.01,0
39,臺北市,2015/10/29,士林,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
40,臺北市,2015/10/29,士林,2.7,0.66,-,50.8,65,-,21.37,2.96,18.41,-,-,-,1.58,1.5,26.59,-,-,73,-
41,臺北市,2015/10/28,松山,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
42,臺北市,2015/10/28,松山,2.6,0.71,425.41,31.2,46,-,25.02,3.66,21.37,2.018,0.151,1.868,2.12,1.72,24.5,-,-,79.39,-
43,臺北市,2015/10/28,古亭,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
44,臺北市,2015/10/28,古亭,2.1,0.8,-,28.4,50,-,24.46,3.44,21.01,2.183,0.147,2.037,2.87,2.63,24.82,-,-,84.57,-
45,臺北市,2015/10/28,中山,4.3,0.87,-,29.8,-,-,32.25,7.28,24.97,2.163,0.174,1.989,2.59,2.35,25.52,-,-,79.05,-
46,臺北市,2015/10/28,大同,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
47,臺北市,2015/10/28,大同,4.5,1.21,-,-,61,-,49.63,21.5,28.13,2.366,0.316,2.05,-,-,-,-,-,-,-
48,臺北市,2015/10/28,萬華,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
49,臺北市,2015/10/28,萬華,3.6,0.75,-,32.1,43,-,27.41,4.26,23.15,-,-,-,3.26,3.07,25.81,-,-,78.37,-
50,臺北市,2015/10/28,陽明,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
51,臺北市,2015/10/28,陽明,1.7,0.47,413.96,51.1,7,-,3.87,0.6,3.26,-,-,-,-,-,18.66,0.5,3.84,100,6.34
52,臺北市,2015/10/28,士林,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
53,臺北市,2015/10/28,士林,3.1,0.52,-,47.4,40,-,9.12,1.98,7.15,-,-,-,3.08,2.85,25.28,-,-,74.59,-
54,臺北市,2015/10/27,松山,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-
55,臺北市,2015/10/27,松山,3.5,0.65,430.46,33.3,56,-,34.2,7.86,26.34,2.092,0.225,1.867,1.6,1.22,25.92,-,-,71.69,-
56,臺北市,2015/10/27,古亭,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
57,臺北市,2015/10/27,古亭,3.8,0.6,-,32,58,-,25.83,5.33,20.5,2.129,0.164,1.964,1.97,1.6,25.61,-,-,78.16,-
58,臺北市,2015/10/27,中山,4,0.79,-,26.6,39,-,37.13,8.37,28.76,2.196,0.246,1.95,1.95,1.32,26.34,-,-,74.63,-
59,臺北市,2015/10/27,大同,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-
60,臺北市,2015/10/27,大同,4.9,1.93,-,-,71,-,80.29,43.29,37.01,2.662,0.622,2.04,-,-,-,-,-,-,-
61,臺北市,2015/10/27,萬華,-,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-
62,臺北市,2015/10/27,萬華,3.7,0.62,-,33.7,48,-,26.96,4.09,22.87,-,-,-,1.89,1.48,26.84,-,-,72.18,-
63,臺北市,2015/10/27,陽明,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
64,臺北市,2015/10/27,陽明,2,0.26,408.22,52.6,30,-,5.12,0.83,4.29,-,-,-,-,-,20.78,0,0,93.72,0
65,臺北市,2015/10/27,士林,2.5,0.47,-,37.2,-,-,20.28,4.42,15.86,-,-,-,1.92,1.59,26.1,-,-,72.32,-
66,臺北市,2015/10/26,松山,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
67,臺北市,2015/10/26,松山,1.2,0.41,413.88,34.4,42,-,19.68,3.54,16.14,1.885,0.1,1.785,1.76,1.38,25.45,-,-,66.68,-
68,臺北市,2015/10/26,古亭,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
69,臺北市,2015/10/26,古亭,1.4,0.44,-,31.1,49,-,19.51,4.05,15.46,2.033,0.09,1.943,2.63,2.45,25.57,-,-,73.14,-
70,臺北市,2015/10/26,中山,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
71,臺北市,2015/10/26,中山,2.1,0.68,-,28.4,48,-,35.69,11.84,23.85,2.074,0.183,1.891,2.27,2.04,26.38,-,-,68.56,-
72,臺北市,2015/10/26,大同,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
73,臺北市,2015/10/26,大同,2.6,1.27,-,-,61,-,68.15,37.26,30.89,2.391,0.392,1.999,-,-,-,-,-,-,-
74,臺北市,2015/10/26,萬華,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
75,臺北市,2015/10/26,萬華,1.9,0.51,-,31.7,44,-,26.09,5.47,20.62,-,-,-,2.5,2.16,26.69,-,-,67,-
76,臺北市,2015/10/26,陽明,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
77,臺北市,2015/10/26,陽明,2.8,0.23,399.93,52,28,-,4.8,1.09,3.71,-,-,-,-,-,19.46,0,0,97.96,0
78,臺北市,2015/10/26,士林,1,0.34,-,40.3,-,-,11.73,1.74,9.99,-,-,-,2.66,2.54,25.72,-,-,67.68,-
79,臺北市,2015/10/25,松山,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
80,臺北市,2015/10/25,松山,3.1,0.31,412.15,40,47,-,13.98,1.86,12.12,1.821,0.056,1.765,2.32,1.85,24.47,-,-,75.88,-
81,臺北市,2015/10/25,古亭,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
82,臺北市,2015/10/25,古亭,2.2,0.31,-,35.9,51,-,14.08,2.19,11.89,1.961,0.053,1.908,3.18,2.85,24.68,-,-,81.38,-
83,臺北市,2015/10/25,中山,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
84,臺北市,2015/10/25,中山,5.6,0.42,-,34.9,50,-,21.8,4.39,17.41,1.941,0.09,1.85,2.84,2.41,25.26,-,-,76.74,-
85,臺北市,2015/10/25,大同,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
86,臺北市,2015/10/25,大同,5.7,0.64,-,-,65,-,35.05,13.43,21.61,2.096,0.162,1.934,-,-,-,-,-,-,-
87,臺北市,2015/10/25,萬華,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
88,臺北市,2015/10/25,萬華,5.3,0.35,-,35.7,47,-,21.62,3.31,18.31,-,-,-,3.41,3.16,25.66,-,-,75.14,-
89,臺北市,2015/10/25,陽明,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
90,臺北市,2015/10/25,陽明,1.4,0.17,408.56,51.3,16,-,2.49,0.71,1.78,-,-,-,-,-,17.91,0,0,100,0
91,臺北市,2015/10/25,士林,2,0.22,-,49,23,-,6.33,1.68,4.65,-,-,-,3.09,2.85,25.03,-,-,70.74,-
92,臺北市,2015/10/24,松山,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
93,臺北市,2015/10/24,松山,2.6,0.34,412.1,29.9,32,-,16.97,2.84,14.13,1.836,0.079,1.758,1.6,1.2,24.32,-,-,87.16,-
94,臺北市,2015/10/24,古亭,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
95,臺北市,2015/10/24,古亭,2.6,0.42,-,23,40,-,20.82,3.04,17.77,2.002,0.089,1.913,1.95,1.69,24.59,-,-,92.55,-
96,臺北市,2015/10/24,中山,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
97,臺北市,2015/10/24,中山,2.1,0.56,-,20.6,30,-,27.54,5.36,22.17,2.053,0.159,1.894,1.65,1.3,25.28,-,-,87.34,-
98,臺北市,2015/10/24,大同,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
99,臺北市,2015/10/24,大同,2,1.24,-,-,46,-,66.11,35.45,30.66,2.401,0.376,2.025,-,-,-,-,-,-,-
100,臺北市,2015/10/24,萬華,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
101,臺北市,2015/10/24,萬華,2.1,0.52,-,19.5,31,-,29.89,5.51,24.38,-,-,-,1.88,1.55,25.72,-,-,85.59,-
102,臺北市,2015/10/24,陽明,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
103,臺北市,2015/10/24,陽明,1.3,0.17,398.97,44,10,-,2.07,0.85,1.22,-,-,-,-,-,19.43,2.61,4.81,100,10.17
104,臺北市,2015/10/24,士林,0.5,0.33,-,30.2,24,-,12.53,1.54,10.99,-,-,-,1.43,1.12,24.61,-,-,83.93,-
105,臺北市,2015/10/23,松山,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
106,臺北市,2015/10/23,松山,1.7,0.32,410.16,34,36,-,15.28,3.6,11.68,1.794,0.075,1.72,1.96,1.65,24.99,-,-,82.55,-
107,臺北市,2015/10/23,古亭,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
108,臺北市,2015/10/23,古亭,1.6,0.52,-,24.9,46,-,23.44,4.98,18.44,2.024,0.12,1.904,1.89,1.31,25.09,-,-,88.79,-
109,臺北市,2015/10/23,中山,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
110,臺北市,2015/10/23,中山,1.3,0.68,-,22.3,32,-,38.16,14.31,23.86,2.041,0.193,1.849,1.35,0.77,25.5,-,-,86.07,-
111,臺北市,2015/10/23,大同,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
112,臺北市,2015/10/23,大同,2.8,1.5,-,-,49,-,79.99,52.1,27.89,2.434,0.474,1.959,-,-,-,-,-,-,-
113,臺北市,2015/10/23,萬華,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
114,臺北市,2015/10/23,萬華,1.9,0.62,-,23.3,32,-,34.53,10.52,24.01,-,-,-,1.37,1.08,25.98,-,-,83.71,-
115,臺北市,2015/10/23,陽明,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
116,臺北市,2015/10/23,陽明,1,0.13,398.41,40.9,7,-,2.11,0.77,1.33,-,-,-,-,-,19.48,2.28,4.54,100,13.62
117,臺北市,2015/10/23,士林,1.3,0.46,-,28.6,33,-,19.99,4.4,15.59,-,-,-,1.37,0.82,24.84,-,-,83.21,-
118,臺北市,2015/10/22,松山,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
119,臺北市,2015/10/22,松山,2.4,0.32,412.87,39,39,-,18.78,2.82,15.97,1.828,0.086,1.743,1.99,1.53,23.61,-,-,85.26,-
120,臺北市,2015/10/22,古亭,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
121,臺北市,2015/10/22,古亭,2.5,0.38,-,33.8,48,-,19.77,3.08,16.69,1.953,0.076,1.877,2.59,2.21,23.53,-,-,92.47,-
122,臺北市,2015/10/22,中山,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
123,臺北市,2015/10/22,中山,3.1,0.48,-,34,46,-,25.29,4.49,20.8,1.964,0.125,1.839,2.16,1.52,24.87,-,-,82.72,-
124,臺北市,2015/10/22,大同,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
125,臺北市,2015/10/22,大同,4,1.09,-,-,66,-,53.27,25.71,27.56,2.238,0.316,1.923,-,-,-,-,-,-,-
126,臺北市,2015/10/22,萬華,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
127,臺北市,2015/10/22,萬華,2.8,0.44,-,33.1,44,-,26.56,3.61,22.94,-,-,-,2.49,2.2,25.08,-,-,82.68,-
128,臺北市,2015/10/22,陽明,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
129,臺北市,2015/10/22,陽明,0.5,0.16,400.18,54.4,14,-,1.8,0.4,1.33,-,-,-,-,-,18.22,1.22,4.29,100,23.06
130,臺北市,2015/10/22,士林,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
131,臺北市,2015/10/22,士林,1.2,0.22,-,51.9,40,-,6.75,1.09,5.7,-,-,-,2.93,2.04,25.04,-,-,74.46,-
132,臺北市,2015/10/21,松山,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
133,臺北市,2015/10/21,松山,3.4,0.33,411.47,28.8,31,-,23.12,5.35,17.78,1.849,0.109,1.739,2.09,1.57,23.59,-,-,83.24,-
134,臺北市,2015/10/21,古亭,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
135,臺北市,2015/10/21,古亭,1.9,0.32,-,28.4,31,-,18.23,3.45,14.79,1.941,0.071,1.87,2.76,2.62,23.79,-,-,88.26,-
136,臺北市,2015/10/21,中山,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
137,臺北市,2015/10/21,中山,5.3,0.46,-,25.5,32,-,28.74,6.51,22.26,1.948,0.133,1.816,2.74,2.54,24.5,-,-,83.21,-
138,臺北市,2015/10/21,大同,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
139,臺北市,2015/10/21,大同,4.8,1.04,-,-,48,-,50.65,28.07,22.58,2.246,0.336,1.91,-,-,-,-,-,-,-
140,臺北市,2015/10/21,萬華,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
141,臺北市,2015/10/21,萬華,5.7,0.38,-,26,28,-,28.18,5.72,22.46,-,-,-,3.09,2.98,24.9,-,-,81.42,-
142,臺北市,2015/10/21,陽明,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
143,臺北市,2015/10/21,陽明,1.1,0.11,392.79,46.9,9,-,2.11,1.16,0.95,-,-,-,-,-,17.64,1.08,4.34,100,20.01
144,臺北市,2015/10/21,士林,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
145,臺北市,2015/10/21,士林,1.9,0.17,-,43.2,29,-,7.35,1.59,5.79,-,-,-,3.17,3.02,24.89,-,-,72.64,-
146,臺北市,2015/10/20,松山,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
147,臺北市,2015/10/20,松山,1.7,0.27,407.32,32.6,28,-,15.7,3.04,12.66,1.798,0.088,1.71,2.42,1.76,25.8,-,-,69.34,-
148,臺北市,2015/10/20,古亭,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
149,臺北市,2015/10/20,古亭,-,0.28,-,30.1,35,-,13.85,2.95,10.9,1.906,0.051,1.855,3.78,3.77,26.02,-,-,73.81,-
150,臺北市,2015/10/20,中山,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
151,臺北市,2015/10/20,中山,1.2,0.45,-,27.3,35,-,24.68,6.08,18.61,1.96,0.141,1.82,3.76,3.37,26.62,-,-,70.91,-
152,臺北市,2015/10/20,大同,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
153,臺北市,2015/10/20,大同,2.6,0.99,-,-,47,-,30.33,17.03,13.3,2.274,0.341,1.933,-,-,-,-,-,-,-
154,臺北市,2015/10/20,萬華,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
155,臺北市,2015/10/20,萬華,2.2,0.33,-,29.8,29,-,21.35,4.5,16.85,-,-,-,3.73,3.34,27.04,-,-,68.64,-
156,臺北市,2015/10/20,陽明,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
157,臺北市,2015/10/20,陽明,2.5,0.08,393.99,41.3,12,-,4.87,1.2,3.67,-,-,-,-,-,19.17,1.5,4.65,99.37,13.1
158,臺北市,2015/10/20,士林,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
159,臺北市,2015/10/20,士林,1.4,0.16,-,42,30,-,7.24,1.72,5.52,-,-,-,4.55,4.26,26.26,-,-,68.46,-
160,臺北市,2015/10/19,松山,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
161,臺北市,2015/10/19,松山,2.1,0.32,405.24,32.3,36,-,20.42,4.1,16.32,1.825,0.095,1.73,2.21,1.73,24.37,-,-,80.86,-
162,臺北市,2015/10/19,古亭,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
163,臺北市,2015/10/19,古亭,1.5,0.3,-,31.9,37,-,15.04,2.89,12.15,1.938,0.065,1.873,3.57,3.27,24.92,-,-,82.27,-
164,臺北市,2015/10/19,中山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
165,臺北市,2015/10/19,中山,3.2,0.52,-,26.6,33,-,30.54,8.61,21.91,1.977,0.15,1.827,2.96,2.59,25.22,-,-,81.72,-
166,臺北市,2015/10/19,大同,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
167,臺北市,2015/10/19,大同,2.3,0.85,-,-,49,-,22.74,12.09,10.65,2.19,0.266,1.924,-,-,-,-,-,-,-
168,臺北市,2015/10/19,萬華,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
169,臺北市,2015/10/19,萬華,2.5,0.37,-,30.2,35,-,24.78,5.16,19.62,-,-,-,3.66,3.44,25.7,-,-,79.22,-
170,臺北市,2015/10/19,陽明,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
171,臺北市,2015/10/19,陽明,1.7,0.12,391.95,49.6,6,-,2.44,1.12,1.31,-,-,-,-,-,18.48,1.75,4.02,100,53.81
172,臺北市,2015/10/19,士林,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
173,臺北市,2015/10/19,士林,4.1,0.17,-,44.4,32,-,8.02,1.72,6.3,-,-,-,4.37,4.05,25.34,-,-,74.29,-
174,臺北市,2015/10/18,松山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
175,臺北市,2015/10/18,松山,2.8,0.27,402.01,45.1,39,-,15.39,2.08,13.32,1.806,0.06,1.746,2.39,1.89,23.2,-,-,77.65,-
176,臺北市,2015/10/18,古亭,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
177,臺北市,2015/10/18,古亭,1.4,0.26,-,42.4,42,-,11.53,1.5,10.03,1.913,0.041,1.872,3.52,3.32,23.26,-,-,83.16,-
178,臺北市,2015/10/18,中山,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
179,臺北市,2015/10/18,中山,4.3,0.37,-,40.2,38,-,20.07,3.05,17.01,1.911,0.086,1.825,3.15,2.84,24.07,-,-,77.28,-
180,臺北市,2015/10/18,大同,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
181,臺北市,2015/10/18,大同,4.9,0.67,-,-,52,-,31.25,12.27,18.98,2.092,0.172,1.92,-,-,-,-,-,-,-
182,臺北市,2015/10/18,萬華,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
183,臺北市,2015/10/18,萬華,3.6,0.32,-,41.8,34,-,20.29,3.07,17.22,-,-,-,3.82,3.57,24.33,-,-,76.53,-
184,臺北市,2015/10/18,陽明,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
185,臺北市,2015/10/18,陽明,0.8,0.14,398.34,57.4,13,-,2.48,0.71,1.77,-,-,-,-,-,17.21,1.65,3.97,99.38,50.25
186,臺北市,2015/10/18,士林,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
187,臺北市,2015/10/18,士林,1.3,0.18,-,55.9,34,-,5.6,1.6,4.02,-,-,-,3.68,3.53,24.22,-,-,69.45,-
188,臺北市,2015/10/17,松山,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
189,臺北市,2015/10/17,松山,2.4,0.28,403.51,45.9,42,-,13.82,1.86,11.96,1.805,0.068,1.737,2.66,2.1,24.28,-,-,68.14,-
190,臺北市,2015/10/17,古亭,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
191,臺北市,2015/10/17,古亭,1.7,0.28,-,41.7,51,-,13.78,2.49,11.28,1.927,0.051,1.876,3.49,3.16,24.6,-,-,71.67,-
192,臺北市,2015/10/17,中山,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
193,臺北市,2015/10/17,中山,3.8,0.43,-,36.9,46,-,22.96,3.85,19.1,1.955,0.113,1.842,2.69,2.38,25,-,-,70.75,-
194,臺北市,2015/10/17,大同,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
195,臺北市,2015/10/17,大同,5.1,0.57,-,-,55,-,34.26,11.26,22.99,2.084,0.153,1.931,-,-,-,-,-,-,-
196,臺北市,2015/10/17,萬華,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
197,臺北市,2015/10/17,萬華,2.5,0.35,-,38.9,42,-,22.91,3.5,19.41,-,-,-,3.49,3.31,25.35,-,-,68.74,-
198,臺北市,2015/10/17,陽明,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
199,臺北市,2015/10/17,陽明,1.3,0.15,398.04,53.8,19,-,2.9,1.15,1.75,-,-,-,-,-,17.03,0,0,99.82,0
