序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
15,臺北市,2005/10/29,中山,3.6,0.69,-,19.7,-,29,15.0,32.88,8.05,24.83,2.008,0.176,1.83,24.0,-,73.03,29.0,-
16,臺北市,2005/10/29,萬華,2.9,0.76,-,23.3,-,31,14.0,29.93,4.83,25.1,-,-,-,23.97,-,78.54,31.0,-
17,臺北市,2005/10/29,陽明,1.2,0.29,377.03,51.5,-,6,5.0,2.81,0.9,1.91,-,-,-,17.09,-,96.0,50.0,-
18,臺北市,2005/10/29,士林,2.0,0.4,-,34.1,-,25,9.0,10.87,1.66,9.21,-,-,-,24.47,-,72.53,36.0,-
19,臺北市,2005/10/28,松山,4.3,0.55,392.48,12.7,-,35,9.0,36.61,20.14,16.48,-,-,-,27.64,-,70.71,35.0,-
20,臺北市,2005/10/28,古亭,2.8,0.7,-,8.8,-,35,13.0,42.24,24.96,17.29,2.19,0.215,1.98,27.0,-,74.09,35.0,-
21,臺北市,2005/10/28,中山,4.5,0.73,-,6.7,-,36,15.0,45.22,25.64,19.58,2.206,0.337,1.87,27.67,-,68.13,36.0,-
22,臺北市,2005/10/28,萬華,4.2,0.63,-,10.9,-,32,14.0,30.54,15.22,15.32,-,-,-,27.85,-,69.01,32.0,-
23,臺北市,2005/10/28,陽明,-,0.13,374.36,26.0,-,8,8.0,7.13,2.34,4.76,-,-,-,20.55,-,91.0,28.0,-
24,臺北市,2005/10/28,士林,3.7,0.42,-,13.1,-,29,11.0,22.31,12.96,9.35,-,-,-,27.81,-,69.3,29.0,-
25,臺北市,2005/10/27,松山,4.5,0.65,392.76,20.1,-,31,11.0,41.92,17.31,24.61,-,-,-,25.77,-,78.22,31.0,-
26,臺北市,2005/10/27,古亭,3.5,0.75,-,17.9,-,27,12.0,42.45,18.26,24.19,2.155,0.189,1.97,25.42,-,81.32,27.0,-
27,臺北市,2005/10/27,中山,4.5,0.8,-,12.9,-,30,13.0,47.6,21.42,26.17,2.184,0.326,1.86,25.71,-,76.22,30.0,-
28,臺北市,2005/10/27,萬華,3.8,0.82,-,18.7,-,32,13.0,36.16,13.41,22.75,-,-,-,26.21,-,77.0,32.0,-
29,臺北市,2005/10/27,陽明,-,0.18,373.53,43.1,-,6,6.0,2.43,1.11,1.3,-,-,-,19.22,-,93.0,43.0,-
30,臺北市,2005/10/27,士林,2.4,0.43,-,18.4,-,29,8.0,19.61,5.26,14.35,-,-,-,26.21,-,75.68,30.0,-
31,臺北市,2005/10/26,松山,2.4,0.63,392.07,27.5,-,31,12.0,35.48,10.0,25.48,-,-,-,24.2,-,79.48,33.0,-
32,臺北市,2005/10/26,古亭,2.5,0.86,-,15.2,-,36,16.0,47.32,19.39,27.93,2.376,0.34,2.04,23.31,-,85.55,36.0,-
33,臺北市,2005/10/26,中山,2.0,1.06,-,13.3,-,39,19.0,54.71,20.04,34.67,2.452,0.487,1.97,24.0,-,77.25,39.0,-
34,臺北市,2005/10/26,萬華,3.0,1.0,-,20.1,-,41,21.0,42.79,16.28,26.52,-,-,-,24.09,-,80.62,41.0,-
35,臺北市,2005/10/26,陽明,1.0,0.19,374.74,52.5,-,5,4.0,1.8,1.06,0.74,-,-,-,17.87,-,94.0,45.0,-
36,臺北市,2005/10/26,士林,2.0,0.81,-,23.2,-,39,16.0,35.06,12.44,22.62,-,-,-,24.23,-,79.19,39.0,-
37,臺北市,2005/10/25,松山,7.7,1.0,403.77,15.3,-,31,14.0,60.84,25.02,35.82,-,-,-,22.7,-,83.63,31.0,-
38,臺北市,2005/10/25,古亭,5.1,1.14,-,13.7,-,39,20.0,65.47,31.35,34.13,2.531,0.501,2.03,21.9,-,89.32,39.0,-
39,臺北市,2005/10/25,中山,5.3,1.07,-,11.5,-,39,18.0,59.21,23.5,35.71,2.446,0.534,1.91,22.55,-,81.43,39.0,-
40,臺北市,2005/10/25,萬華,7.2,0.93,-,17.0,-,31,15.0,44.01,12.72,31.29,-,-,-,22.69,-,83.94,31.0,-
41,臺北市,2005/10/25,陽明,0.8,0.16,374.42,49.8,-,5,4.0,1.77,0.88,0.89,-,-,-,17.21,-,93.0,44.0,-
42,臺北市,2005/10/25,士林,4.2,0.68,-,21.8,-,30,15.0,32.27,11.5,20.77,-,-,-,23.02,-,82.06,31.0,-
43,臺北市,2005/10/24,松山,7.6,0.61,394.51,18.8,-,27,11.0,49.67,18.5,31.16,-,-,-,20.72,-,80.39,33.0,-
44,臺北市,2005/10/24,古亭,2.5,0.53,-,23.8,-,28,16.0,32.98,8.86,24.12,2.093,0.147,1.95,20.02,-,85.82,32.0,-
45,臺北市,2005/10/24,中山,5.0,0.75,-,14.1,-,33,15.0,49.75,18.09,31.65,2.192,0.32,1.87,20.64,-,78.1,33.0,-
46,臺北市,2005/10/24,萬華,6.0,0.63,-,22.7,-,28,16.0,33.0,7.17,25.83,-,-,-,20.93,-,79.55,32.0,-
47,臺北市,2005/10/24,陽明,1.2,0.15,375.38,47.2,-,5,4.0,1.77,0.92,0.84,-,-,-,14.51,-,97.0,41.0,-
48,臺北市,2005/10/24,士林,3.4,0.43,-,20.6,-,28,11.0,23.87,3.87,20.01,-,-,-,20.89,-,79.51,32.0,-
49,臺北市,2005/10/23,松山,5.6,0.46,390.3,18.8,-,41,15.0,37.98,9.46,28.52,-,-,-,20.98,-,71.45,41.0,-
50,臺北市,2005/10/23,古亭,3.1,0.47,-,22.3,-,38,19.0,30.5,7.66,22.84,2.107,0.112,2.0,20.12,-,77.35,38.0,-
51,臺北市,2005/10/23,中山,4.8,0.55,-,16.6,-,43,18.0,39.31,10.05,29.26,2.098,0.233,1.87,20.78,-,68.9,43.0,-
52,臺北市,2005/10/23,萬華,3.2,0.56,-,22.3,-,42,15.0,30.1,5.82,24.28,-,-,-,20.98,-,71.33,42.0,-
53,臺北市,2005/10/23,陽明,1.5,0.14,374.93,46.1,-,11,7.0,2.57,1.41,1.14,-,-,-,13.51,-,96.0,40.0,-
54,臺北市,2005/10/23,士林,2.1,0.3,-,32.8,-,38,14.0,14.09,2.56,11.53,-,-,-,21.16,-,68.87,38.0,-
55,臺北市,2005/10/22,松山,3.2,0.51,392.16,27.1,-,39,17.0,35.6,9.99,25.61,-,-,-,21.73,-,74.14,39.0,-
56,臺北市,2005/10/22,古亭,2.3,0.61,-,17.8,-,43,18.0,38.5,10.6,27.9,2.116,0.157,1.96,20.6,-,80.91,43.0,-
57,臺北市,2005/10/22,中山,2.6,0.71,-,16.4,-,48,20.0,47.19,14.05,33.14,2.169,0.286,1.88,21.69,-,71.27,48.0,-
58,臺北市,2005/10/22,萬華,3.8,0.63,-,22.7,-,42,16.0,29.56,4.3,25.26,-,-,-,21.42,-,75.21,42.0,-
59,臺北市,2005/10/22,陽明,1.5,0.18,375.91,51.8,-,11,8.0,2.03,1.17,0.85,-,-,-,14.75,-,94.0,48.0,-
60,臺北市,2005/10/22,士林,2.0,0.4,-,31.1,-,37,12.0,19.81,4.81,15.0,-,-,-,21.99,-,71.22,37.0,-
61,臺北市,2005/10/21,松山,3.5,0.49,390.9,30.0,-,43,15.0,29.89,5.84,24.04,-,-,-,24.35,-,74.24,43.0,-
62,臺北市,2005/10/21,古亭,2.3,0.8,-,18.1,-,49,22.0,48.32,18.66,29.66,2.347,0.31,2.04,23.3,-,80.91,49.0,-
63,臺北市,2005/10/21,中山,3.2,0.89,-,16.1,-,51,25.0,52.89,19.25,33.63,2.316,0.381,1.94,24.19,-,72.34,50.0,-
64,臺北市,2005/10/21,萬華,3.6,0.86,-,19.9,-,50,21.0,38.81,10.1,28.71,-,-,-,24.11,-,75.67,50.0,-
65,臺北市,2005/10/21,陽明,1.2,0.15,373.94,51.4,-,14,11.0,1.34,0.57,0.69,-,-,-,17.28,-,92.0,46.0,-
66,臺北市,2005/10/21,士林,3.4,0.4,-,26.9,-,46,18.0,19.79,3.28,16.5,-,-,-,24.31,-,69.93,46.0,-
67,臺北市,2005/10/20,松山,5.4,0.52,391.11,27.9,-,56,18.0,36.01,6.88,29.11,-,-,-,24.21,-,76.16,53.0,-
68,臺北市,2005/10/20,古亭,3.8,0.75,-,18.0,-,58,27.0,44.98,13.99,30.99,2.391,0.299,2.09,23.4,-,81.83,54.0,-
69,臺北市,2005/10/20,中山,3.9,0.73,-,19.6,-,60,29.0,44.38,11.51,32.86,2.152,0.313,1.84,24.29,-,72.14,55.0,-
70,臺北市,2005/10/20,萬華,4.5,0.85,-,22.3,-,59,22.0,38.82,8.9,29.92,-,-,-,24.15,-,76.86,54.0,-
71,臺北市,2005/10/20,陽明,1.1,0.15,374.36,53.2,-,25,15.0,2.22,1.25,0.95,-,-,-,17.37,-,89.0,51.0,-
72,臺北市,2005/10/20,士林,2.2,0.31,-,37.7,-,52,20.0,15.18,2.49,12.72,-,-,-,24.91,-,69.9,51.0,-
73,臺北市,2005/10/19,松山,4.7,0.4,385.77,46.0,-,75,18.0,23.27,2.11,21.16,-,-,-,24.67,-,63.38,62.0,-
74,臺北市,2005/10/19,古亭,3.9,0.56,-,37.7,-,75,30.0,33.22,6.32,26.88,2.256,0.215,2.04,23.72,-,70.56,62.0,-
75,臺北市,2005/10/19,中山,2.6,0.63,-,33.5,-,77,30.0,35.15,7.7,27.45,2.048,0.244,1.8,24.46,-,61.29,64.0,-
76,臺北市,2005/10/19,萬華,5.4,0.53,-,43.7,-,77,24.0,22.35,2.58,19.77,-,-,-,24.67,-,63.56,64.0,-
77,臺北市,2005/10/19,陽明,1.5,0.17,376.86,59.8,-,39,23.0,1.32,0.44,0.86,-,-,-,16.43,-,88.0,54.0,-
78,臺北市,2005/10/19,士林,2.0,0.27,-,54.9,-,69,21.0,9.25,1.58,7.68,-,-,-,24.94,-,60.71,60.0,-
79,臺北市,2005/10/18,松山,3.6,0.5,389.29,46.6,-,79,25.0,24.85,2.66,22.19,-,-,-,24.45,-,61.24,64.0,-
80,臺北市,2005/10/18,古亭,3.2,0.56,-,40.6,-,83,33.0,30.62,6.12,24.5,2.279,0.184,2.1,23.61,-,66.76,66.0,-
81,臺北市,2005/10/18,中山,4.6,0.8,-,26.6,-,86,39.0,46.41,10.54,35.87,2.234,0.323,1.91,24.49,-,59.06,68.0,-
82,臺北市,2005/10/18,萬華,4.4,0.65,-,38.5,-,76,34.0,28.26,5.37,22.9,-,-,-,24.34,-,61.78,63.0,-
83,臺北市,2005/10/18,陽明,2.0,0.22,377.53,61.8,-,46,30.0,2.03,0.98,1.05,-,-,-,15.96,-,88.0,55.0,-
84,臺北市,2005/10/18,士林,2.7,0.37,-,52.0,-,79,31.0,14.17,2.48,11.69,-,-,-,24.29,-,62.08,64.0,-
85,臺北市,2005/10/17,松山,4.7,0.58,400.63,32.2,-,79,36.0,41.66,15.23,26.43,-,-,-,23.86,-,62.66,64.0,-
86,臺北市,2005/10/17,古亭,3.5,0.58,-,29.5,-,74,34.0,33.04,9.7,23.34,2.289,0.21,2.08,23.08,-,67.49,62.0,-
87,臺北市,2005/10/17,中山,3.5,0.82,-,18.9,-,75,36.0,52.3,16.33,35.97,2.294,0.345,1.95,23.96,-,59.67,62.0,-
88,臺北市,2005/10/17,萬華,4.2,0.61,-,33.1,-,70,33.0,26.46,4.44,22.09,-,-,-,23.96,-,61.37,60.0,-
89,臺北市,2005/10/17,陽明,2.2,0.18,376.3,55.9,-,33,22.0,2.07,1.06,1.03,-,-,-,16.22,-,88.0,52.0,-
90,臺北市,2005/10/17,士林,2.5,0.46,-,35.0,-,66,28.0,20.42,4.87,15.56,-,-,-,23.37,-,64.6,58.0,-
91,臺北市,2005/10/16,松山,4.5,0.54,389.53,51.2,-,88,41.0,25.05,2.02,23.03,-,-,-,24.1,-,59.49,69.0,-
92,臺北市,2005/10/16,古亭,4.0,0.67,-,36.3,-,90,46.0,32.73,6.35,26.38,2.368,0.213,2.16,22.98,-,68.58,70.0,-
93,臺北市,2005/10/16,中山,5.5,0.7,-,39.9,-,94,54.0,40.19,7.47,32.72,2.099,0.223,1.88,23.99,-,57.27,72.0,-
94,臺北市,2005/10/16,萬華,3.8,0.63,-,45.0,-,91,51.0,23.77,2.29,21.51,-,-,-,24.07,-,61.79,70.0,-
95,臺北市,2005/10/16,陽明,4.0,0.29,378.66,64.9,-,57,44.0,-,-,-,-,-,-,15.34,-,91.0,62.0,-
96,臺北市,2005/10/16,士林,4.2,0.5,-,48.4,-,89,45.0,19.01,1.89,17.12,-,-,-,23.73,-,61.81,70.0,-
97,臺北市,2005/10/15,松山,2.8,0.46,385.0,43.9,-,66,33.0,21.34,2.45,18.89,-,-,-,24.59,-,66.08,58.0,-
98,臺北市,2005/10/15,古亭,2.9,0.59,-,32.7,-,71,36.0,32.24,6.81,25.43,2.287,0.201,2.09,23.84,-,72.44,60.0,-
99,臺北市,2005/10/15,中山,2.9,0.63,-,30.9,-,75,37.0,35.39,8.06,27.33,2.014,0.202,1.81,24.31,-,63.6,62.0,-
100,臺北市,2005/10/15,萬華,3.2,0.57,-,38.6,-,69,33.0,21.82,2.71,19.11,-,-,-,24.78,-,66.12,60.0,-
101,臺北市,2005/10/15,陽明,1.9,0.23,377.98,54.9,-,31,26.0,1.67,0.98,0.69,-,-,-,15.44,-,95.0,50.0,-
102,臺北市,2005/10/15,士林,2.9,0.41,-,43.8,-,63,33.0,15.58,2.51,13.08,-,-,-,24.53,-,65.93,56.0,-
103,臺北市,2005/10/14,松山,1.9,0.46,388.14,40.2,-,58,29.0,23.59,4.99,18.61,-,-,-,25.87,-,69.78,54.0,-
104,臺北市,2005/10/14,古亭,2.5,0.6,-,29.8,-,65,32.0,31.6,9.17,22.43,2.339,0.251,2.09,24.82,-,76.77,58.0,-
105,臺北市,2005/10/14,中山,3.1,0.8,-,23.0,-,58,35.0,48.77,17.43,31.34,2.291,0.343,1.95,25.48,-,69.29,54.0,-
106,臺北市,2005/10/14,萬華,2.7,0.72,-,30.9,-,62,29.0,31.01,6.15,24.86,-,-,-,25.76,-,71.84,56.0,-
107,臺北市,2005/10/14,陽明,1.9,0.16,377.32,53.2,-,15,10.0,2.27,1.02,1.26,-,-,-,17.03,-,96.0,57.0,-
108,臺北市,2005/10/14,士林,1.9,0.49,-,33.7,-,57,25.0,21.39,5.84,15.55,-,-,-,25.23,-,73.06,54.0,-
109,臺北市,2005/10/13,松山,2.1,0.49,384.66,28.0,-,31,21.0,26.13,6.6,19.54,-,-,-,26.49,-,77.88,35.0,-
110,臺北市,2005/10/13,古亭,2.4,0.62,-,19.6,-,39,18.0,35.76,12.31,23.45,2.282,0.222,2.06,25.63,-,84.32,39.0,-
111,臺北市,2005/10/13,中山,3.2,0.84,-,14.5,-,41,23.0,43.95,15.75,28.2,2.166,0.332,1.83,26.56,-,75.18,41.0,-
112,臺北市,2005/10/13,萬華,2.8,0.72,-,21.7,-,34,18.0,30.92,8.37,22.55,-,-,-,26.78,-,77.95,34.0,-
113,臺北市,2005/10/13,陽明,1.6,0.15,-,40.9,-,-,11.0,1.68,0.9,0.77,-,-,-,19.77,-,93.0,36.0,-
114,臺北市,2005/10/13,士林,1.9,0.54,-,19.7,-,37,20.0,24.24,6.37,17.88,-,-,-,26.42,-,78.14,37.0,-
115,臺北市,2005/10/12,松山,2.8,0.46,387.08,23.1,-,44,-,30.66,5.16,25.5,-,-,-,25.75,-,76.12,44.0,-
116,臺北市,2005/10/12,古亭,2.1,0.61,-,19.3,-,50,21.0,34.58,10.55,24.03,2.288,0.235,2.05,24.97,-,81.02,50.0,-
117,臺北市,2005/10/12,中山,3.3,0.83,-,12.4,-,52,19.0,51.35,19.12,32.23,2.266,0.361,1.91,25.92,-,71.98,51.0,-
118,臺北市,2005/10/12,萬華,2.5,0.63,-,20.6,-,46,18.0,29.02,5.06,23.96,-,-,-,26.54,-,73.89,46.0,-
119,臺北市,2005/10/12,陽明,0.6,0.14,375.94,45.0,-,23,9.0,1.83,1.36,0.4,-,-,-,18.39,-,94.0,41.0,-
120,臺北市,2005/10/12,士林,2.4,0.44,-,23.5,-,44,15.0,21.95,4.18,17.77,-,-,-,25.33,-,78.11,44.0,-
121,臺北市,2005/10/11,松山,3.3,0.46,388.62,30.4,-,41,-,31.01,5.79,25.22,-,-,-,26.04,-,66.25,41.0,-
122,臺北市,2005/10/11,古亭,3.1,0.55,-,31.3,-,47,17.0,30.71,7.56,23.16,2.252,0.193,2.06,25.53,-,70.82,47.0,-
123,臺北市,2005/10/11,中山,3.8,0.64,-,22.5,-,48,17.0,39.62,9.8,29.83,2.103,0.275,1.83,26.03,-,64.12,48.0,-
124,臺北市,2005/10/11,萬華,2.9,0.56,-,34.2,-,43,18.0,26.15,4.52,21.63,-,-,-,27.5,-,64.56,43.0,-
125,臺北市,2005/10/11,陽明,1.2,0.14,375.66,50.6,-,16,8.0,1.59,1.0,0.54,-,-,-,17.93,-,92.0,46.0,-
126,臺北市,2005/10/11,士林,2.2,0.31,-,40.7,-,40,12.0,13.13,1.92,11.2,-,-,-,26.15,-,65.59,42.0,-
127,臺北市,2005/10/10,松山,4.1,0.4,383.2,27.7,-,30,-,23.92,3.73,20.19,-,-,-,25.34,-,79.89,38.0,-
128,臺北市,2005/10/10,古亭,2.7,0.41,-,32.3,-,31,13.0,21.2,4.82,16.38,2.159,0.118,2.04,24.92,-,84.02,35.0,-
129,臺北市,2005/10/10,中山,5.0,0.5,-,21.9,-,33,17.0,31.93,7.7,24.23,2.009,0.192,1.82,25.16,-,78.41,33.0,-
130,臺北市,2005/10/10,萬華,3.8,0.46,-,31.8,-,28,15.0,21.33,3.91,17.43,-,-,-,26.8,-,78.59,36.0,-
131,臺北市,2005/10/10,陽明,1.5,0.16,376.96,47.3,-,6,6.0,1.76,0.81,0.92,-,-,-,18.23,-,96.0,46.0,-
132,臺北市,2005/10/10,士林,2.7,0.3,-,32.3,-,28,12.0,11.86,1.93,9.93,-,-,-,25.7,-,77.17,37.0,-
133,臺北市,2005/10/09,松山,3.2,0.36,383.12,33.0,-,36,-,22.13,2.67,19.47,-,-,-,23.85,-,79.5,40.0,-
134,臺北市,2005/10/09,古亭,3.0,0.46,-,31.4,-,44,20.0,26.14,5.06,21.08,2.192,0.134,2.06,23.23,-,84.97,44.0,-
135,臺北市,2005/10/09,中山,2.4,0.46,-,30.1,-,45,19.0,25.64,4.85,20.79,1.962,0.166,1.8,23.87,-,75.63,45.0,-
136,臺北市,2005/10/09,萬華,3.3,0.43,-,35.4,-,45,23.0,21.32,2.49,18.81,-,-,-,25.24,-,77.89,45.0,-
137,臺北市,2005/10/09,陽明,1.1,0.17,377.63,50.7,-,9,7.0,1.7,1.01,0.66,-,-,-,16.81,-,97.0,48.0,-
138,臺北市,2005/10/09,士林,1.3,0.26,-,45.2,-,31,16.0,7.86,1.59,6.27,-,-,-,25.11,-,70.9,46.0,-
139,臺北市,2005/10/08,松山,3.4,0.53,386.97,22.8,-,35,-,31.53,8.21,23.32,-,-,-,25.05,-,81.34,35.0,-
140,臺北市,2005/10/08,古亭,3.6,0.66,-,23.6,-,38,27.0,26.96,5.84,21.12,2.232,0.146,2.09,24.22,-,88.41,38.0,-
141,臺北市,2005/10/08,中山,3.8,0.7,-,20.1,-,42,28.0,30.5,7.88,22.62,2.008,0.187,1.82,24.97,-,79.37,42.0,-
142,臺北市,2005/10/08,萬華,2.4,0.61,-,26.2,-,37,27.0,20.63,2.78,17.86,-,-,-,26.25,-,82.0,40.0,-
143,臺北市,2005/10/08,陽明,1.4,0.37,382.38,43.7,-,12,10.0,3.27,1.4,1.87,-,-,-,18.39,-,98.0,52.0,-
144,臺北市,2005/10/08,士林,2.3,0.44,-,36.2,-,33,20.0,7.82,1.5,6.31,-,-,-,25.79,-,76.26,48.0,-
145,臺北市,2005/10/07,松山,4.4,0.41,383.87,5.9,-,20,-,28.14,15.23,12.91,-,-,-,27.08,-,71.62,20.0,-
146,臺北市,2005/10/07,古亭,3.7,0.51,-,5.9,-,26,13.0,33.59,20.71,12.87,2.207,0.224,1.98,28.11,-,76.82,26.0,-
147,臺北市,2005/10/07,中山,5.2,0.6,-,4.7,-,26,14.0,39.19,25.9,13.29,1.995,0.264,1.73,28.45,-,70.91,26.0,-
148,臺北市,2005/10/07,萬華,4.2,0.44,-,6.6,-,25,13.0,25.57,13.75,11.82,-,-,-,29.95,-,71.47,25.0,-
149,臺北市,2005/10/07,陽明,5.8,0.05,377.5,17.0,-,6,5.0,7.46,2.48,4.97,-,-,-,20.41,-,93.0,18.0,-
150,臺北市,2005/10/07,士林,3.8,0.21,-,8.4,-,20,10.0,12.33,6.16,6.17,-,-,-,28.59,-,72.18,20.0,-
151,臺北市,2005/10/06,松山,4.5,0.34,388.11,4.6,-,21,-,19.79,9.31,10.48,-,-,-,29.47,-,69.22,21.0,-
152,臺北市,2005/10/06,古亭,3.7,0.44,-,8.9,-,28,13.0,29.03,15.41,13.62,2.155,0.191,1.96,29.27,-,70.87,28.0,-
153,臺北市,2005/10/06,中山,6.3,0.52,-,6.1,-,29,13.0,39.71,25.69,14.02,1.958,0.239,1.72,29.28,-,67.26,29.0,-
154,臺北市,2005/10/06,萬華,4.9,0.42,-,8.3,-,34,14.0,24.02,11.69,12.32,-,-,-,30.93,-,66.83,34.0,-
155,臺北市,2005/10/06,陽明,2.5,0.05,373.44,20.5,-,7,5.0,1.94,0.98,0.91,-,-,-,21.37,-,87.0,21.0,-
156,臺北市,2005/10/06,士林,3.7,0.19,-,10.2,-,21,12.0,11.37,5.35,6.02,-,-,-,29.49,-,67.5,21.0,-
157,臺北市,2005/10/05,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.0,-
158,臺北市,2005/10/05,古亭,2.1,0.38,-,9.5,-,25,13.0,21.72,11.97,9.75,2.119,0.162,1.96,29.7,-,66.99,25.0,-
159,臺北市,2005/10/05,中山,4.1,0.51,-,6.6,-,29,11.0,-,-,-,1.977,0.226,1.75,29.68,-,64.4,29.0,-
160,臺北市,2005/10/05,萬華,2.0,0.38,-,10.0,-,25,12.0,17.52,7.87,9.65,-,-,-,31.45,-,62.41,25.0,-
161,臺北市,2005/10/05,陽明,4.1,0.05,374.55,19.5,-,8,7.0,3.98,1.55,2.41,-,-,-,21.61,-,88.0,22.0,-
162,臺北市,2005/10/05,士林,2.9,0.18,-,11.1,-,26,8.0,9.59,4.2,5.39,-,-,-,29.84,-,65.67,26.0,-
163,臺北市,2005/10/04,古亭,2.2,0.56,-,9.9,-,36,18.0,30.7,15.57,15.13,2.261,0.234,2.03,29.18,-,68.3,36.0,-
164,臺北市,2005/10/04,中山,2.7,0.66,-,10.7,-,40,20.0,38.33,19.22,19.11,2.134,0.285,1.85,29.58,-,61.89,40.0,-
165,臺北市,2005/10/04,萬華,2.9,0.64,-,18.7,-,40,21.0,26.97,10.83,16.15,-,-,-,30.79,-,63.97,63.0,-
166,臺北市,2005/10/04,陽明,2.2,0.12,376.67,29.0,-,14,11.0,3.16,1.38,1.77,-,-,-,21.9,-,90.0,38.0,-
167,臺北市,2005/10/04,士林,2.3,0.32,-,17.2,-,33,14.0,14.77,4.81,9.96,-,-,-,29.57,-,65.35,49.0,-
168,臺北市,2005/10/03,古亭,3.4,0.61,-,15.9,-,46,24.0,33.09,13.15,19.94,2.369,0.288,2.08,29.04,-,71.26,46.0,-
169,臺北市,2005/10/03,中山,3.9,0.73,-,12.7,-,48,27.0,40.12,17.09,23.02,2.274,0.348,1.93,29.64,-,63.67,48.0,-
170,臺北市,2005/10/03,萬華,4.1,0.72,-,15.5,-,45,24.0,29.96,10.94,19.02,-,-,-,30.83,-,66.52,45.0,-
171,臺北市,2005/10/03,陽明,1.4,0.13,377.03,33.1,-,20,14.0,3.15,1.22,1.93,-,-,-,22.18,-,89.0,31.0,-
172,臺北市,2005/10/03,士林,3.5,0.44,-,18.1,-,41,19.0,21.03,6.18,14.83,-,-,-,29.64,-,66.7,41.0,-
173,臺北市,2005/10/02,古亭,1.5,0.17,-,27.6,-,33,13.0,6.6,2.03,4.57,1.984,0.03,1.96,27.73,-,76.75,33.0,-
174,臺北市,2005/10/02,中山,0.9,0.1,-,21.9,-,33,14.0,9.13,2.71,6.42,1.8,0.062,1.74,28.37,-,68.9,33.0,-
175,臺北市,2005/10/02,萬華,0.8,0.21,-,26.8,-,28,12.0,7.72,2.02,5.71,-,-,-,29.71,-,70.64,30.0,-
