序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
35,臺北市,2006/01/26,陽明,1.4,-,378.16,48.3,49,5,4.0,1.93,0.72,1.2,-,-,-,8.92,-,99.0,42.0,-
36,臺北市,2006/01/26,士林,1.4,0.43,-,35.9,38,30,12.0,17.23,3.47,13.76,-,-,-,16.27,-,71.34,37.0,-
37,臺北市,2006/01/25,松山,2.9,0.45,400.79,21.1,24,20,14.0,41.91,10.86,31.05,-,-,-,15.99,-,82.69,28.0,-
38,臺北市,2006/01/25,古亭,3.4,0.7,-,18.2,29,21,11.0,43.9,15.27,28.63,2.156,0.189,1.97,15.94,-,87.84,30.0,-
39,臺北市,2006/01/25,中山,3.7,0.81,-,17.9,27,42,14.0,52.41,20.14,32.27,2.235,0.273,1.96,16.77,-,77.36,42.0,-
40,臺北市,2006/01/25,萬華,2.6,0.77,-,21.0,30,17,-,37.91,8.43,29.48,-,-,-,16.82,-,80.89,31.0,-
41,臺北市,2006/01/25,陽明,1.3,0.18,376.99,47.5,48,5,3.0,1.89,0.78,1.11,-,-,-,10.7,-,98.0,41.0,-
42,臺北市,2006/01/25,士林,2.2,0.41,-,30.8,38,21,7.0,19.08,4.81,14.26,-,-,-,17.41,-,74.35,34.0,-
43,臺北市,2006/01/24,松山,6.3,0.5,405.86,15.8,26,26,16.0,45.07,9.72,35.35,-,-,-,14.14,-,82.35,26.0,-
44,臺北市,2006/01/24,古亭,5.2,0.55,-,22.4,33,29,14.0,34.1,9.26,24.84,2.058,0.105,1.95,14.05,-,86.68,32.0,-
45,臺北市,2006/01/24,中山,4.8,0.67,-,16.8,29,33,15.0,48.93,16.33,32.59,2.134,0.206,1.93,14.44,-,80.81,33.0,-
46,臺北市,2006/01/24,萬華,4.9,0.57,-,22.4,34,23,12.0,33.8,5.8,28.0,-,-,-,14.63,-,82.56,31.0,-
47,臺北市,2006/01/24,陽明,1.3,0.19,376.81,48.4,49,5,3.0,1.72,0.52,1.15,-,-,-,8.62,-,98.0,42.0,-
48,臺北市,2006/01/24,士林,2.1,0.33,-,35.9,39,22,8.0,13.93,2.28,11.65,-,-,-,15.39,-,75.95,37.0,-
49,臺北市,2006/01/23,松山,3.4,0.45,402.39,22.4,33,27,17.0,33.9,6.64,27.27,-,-,-,13.35,-,78.37,33.0,-
50,臺北市,2006/01/23,古亭,3.2,0.55,-,23.3,31,30,15.0,32.52,9.09,23.43,2.084,0.131,1.95,13.09,-,85.29,32.0,-
51,臺北市,2006/01/23,中山,3.4,0.65,-,20.8,29,34,17.0,42.55,13.67,28.88,2.132,0.187,1.95,13.84,-,75.35,34.0,-
52,臺北市,2006/01/23,萬華,2.7,0.59,-,24.3,29,22,-,30.57,4.43,26.14,-,-,-,13.85,-,79.08,33.0,-
53,臺北市,2006/01/23,陽明,1.2,0.22,377.64,47.4,48,5,4.0,1.58,0.44,1.06,-,-,-,7.26,-,99.0,40.0,-
54,臺北市,2006/01/23,士林,2.0,0.35,-,38.4,41,22,9.0,11.41,2.19,9.22,-,-,-,14.69,-,70.51,37.0,-
55,臺北市,2006/01/22,松山,1.3,0.54,403.8,24.0,32,19,14.0,26.93,4.55,22.37,-,-,-,13.32,-,81.29,31.0,-
56,臺北市,2006/01/22,古亭,2.1,0.67,-,20.3,29,19,13.0,31.26,8.09,23.17,2.084,0.121,1.96,12.93,-,89.53,28.0,-
57,臺北市,2006/01/22,中山,2.3,0.73,-,18.6,29,23,13.0,37.3,10.27,27.02,2.103,0.14,1.96,13.63,-,80.03,29.0,-
58,臺北市,2006/01/22,萬華,1.5,0.66,-,23.4,33,13,26.0,27.41,3.84,23.56,-,-,-,13.69,-,83.55,30.0,-
59,臺北市,2006/01/22,陽明,0.8,0.37,381.42,43.9,46,5,3.0,3.05,1.04,2.01,-,-,-,7.54,-,99.0,39.0,-
60,臺北市,2006/01/22,士林,2.5,0.52,-,32.5,38,22,6.0,12.29,1.66,10.62,-,-,-,14.34,-,75.7,35.0,-
61,臺北市,2006/01/21,松山,1.6,0.45,401.51,18.0,19,23,11.0,33.8,6.42,27.38,-,-,-,15.8,-,78.24,23.0,-
62,臺北市,2006/01/21,古亭,1.7,0.69,-,11.9,16,23,9.0,44.12,15.52,28.6,2.242,0.238,2.0,15.32,-,87.1,23.0,-
63,臺北市,2006/01/21,中山,2.3,0.71,-,12.8,17,39,13.0,46.64,16.71,29.93,2.23,0.241,1.99,16.1,-,76.47,39.0,-
64,臺北市,2006/01/21,萬華,1.1,0.58,-,18.2,24,17,15.0,31.75,5.18,26.58,-,-,-,15.79,-,81.64,27.0,-
65,臺北市,2006/01/21,陽明,1.4,0.19,377.17,44.2,46,5,2.0,3.24,1.18,2.06,-,-,-,9.62,-,99.0,39.0,-
66,臺北市,2006/01/21,士林,1.2,0.43,-,20.6,22,27,10.0,21.31,2.88,18.42,-,-,-,16.14,-,79.57,30.0,-
67,臺北市,2006/01/20,松山,2.4,0.6,405.86,11.3,16,27,16.0,47.12,13.39,33.73,-,-,-,17.72,-,81.56,27.0,-
68,臺北市,2006/01/20,古亭,2.4,0.87,-,10.8,21,27,16.0,50.35,19.97,30.38,2.349,0.328,2.02,17.47,-,87.24,27.0,-
69,臺北市,2006/01/20,中山,3.3,0.97,-,7.9,15,36,16.0,62.02,28.01,34.01,2.384,0.377,2.01,17.84,-,81.22,36.0,-
70,臺北市,2006/01/20,萬華,1.6,0.71,-,13.8,19,19,10.0,34.95,7.11,27.84,-,-,-,17.66,-,84.51,21.0,-
71,臺北市,2006/01/20,陽明,1.6,0.22,379.08,39.1,45,6,3.0,4.05,1.13,2.91,-,-,-,12.61,-,99.0,38.0,-
72,臺北市,2006/01/20,士林,1.6,0.5,-,15.2,21,28,7.0,24.72,3.37,21.36,-,-,-,17.8,-,85.0,28.0,-
73,臺北市,2006/01/19,松山,5.4,1.03,422.0,13.4,25,75,47.0,71.03,26.21,44.82,-,-,-,20.51,-,78.66,62.0,-
74,臺北市,2006/01/19,古亭,6.2,1.08,-,19.3,44,70,44.0,59.15,19.69,39.46,2.656,0.536,2.12,20.24,-,83.34,74.0,-
75,臺北市,2006/01/19,中山,6.2,1.24,-,12.9,25,63,37.0,70.56,31.96,38.6,2.666,0.56,2.11,20.31,-,79.15,56.0,-
76,臺北市,2006/01/19,萬華,4.7,0.92,-,19.7,39,65,34.0,48.51,15.22,33.29,-,-,-,20.38,-,81.05,62.0,-
77,臺北市,2006/01/19,陽明,2.9,0.39,384.71,34.3,53,18,12.0,14.46,4.26,10.19,-,-,-,17.74,-,91.0,57.0,-
78,臺北市,2006/01/19,士林,2.9,0.63,-,20.7,35,51,19.0,28.65,8.16,20.49,-,-,-,20.27,-,82.88,50.0,-
79,臺北市,2006/01/18,松山,10.7,1.05,424.77,7.1,11,55,30.0,81.34,39.97,41.37,-,-,-,22.26,-,78.93,52.0,-
80,臺北市,2006/01/18,古亭,10.6,1.24,-,7.9,14,57,36.0,75.94,38.13,37.82,2.827,0.63,2.2,22.42,-,81.44,54.0,-
81,臺北市,2006/01/18,中山,9.6,1.39,-,9.3,17,58,31.0,83.78,44.73,39.05,2.782,0.632,2.15,22.65,-,76.7,54.0,-
82,臺北市,2006/01/18,萬華,7.9,1.27,-,13.0,25,49,32.0,63.73,29.66,34.07,-,-,-,22.87,-,77.98,49.0,-
83,臺北市,2006/01/18,陽明,2.4,0.24,374.75,37.2,39,9,6.0,3.26,0.89,2.37,-,-,-,17.97,-,84.0,35.0,-
84,臺北市,2006/01/18,士林,4.2,0.76,-,17.6,36,45,20.0,38.69,10.14,28.55,-,-,-,22.6,-,79.88,45.0,-
85,臺北市,2006/01/17,松山,5.6,0.81,410.26,20.6,29,45,22.0,41.38,9.33,32.05,-,-,-,19.7,-,82.31,45.0,-
86,臺北市,2006/01/17,古亭,5.7,0.87,-,22.4,33,46,27.0,38.01,10.34,27.68,2.155,0.179,1.98,19.94,-,85.55,46.0,-
87,臺北市,2006/01/17,中山,8.0,0.92,-,21.3,32,42,25.0,41.64,11.82,29.83,2.169,0.213,1.96,20.53,-,78.01,42.0,-
88,臺北市,2006/01/17,萬華,5.1,0.83,-,27.4,36,31,21.0,28.12,3.78,24.35,-,-,-,20.67,-,80.63,37.0,-
89,臺北市,2006/01/17,陽明,0.9,0.46,380.37,50.4,53,5,3.0,2.42,0.83,1.59,-,-,-,14.87,-,91.0,46.0,-
90,臺北市,2006/01/17,士林,2.5,0.17,-,37.9,44,24,9.0,11.96,2.06,9.9,-,-,-,21.64,-,74.51,41.0,-
91,臺北市,2006/01/16,松山,10.8,1.17,428.06,14.8,26,115,74.0,71.57,20.79,50.78,-,-,-,21.26,-,75.91,82.0,-
92,臺北市,2006/01/16,古亭,9.3,1.25,-,17.1,29,98,68.0,65.84,22.9,42.94,2.693,0.521,2.17,21.24,-,79.84,74.0,-
93,臺北市,2006/01/16,中山,10.9,1.36,-,11.7,18,110,66.0,79.41,34.6,44.81,2.71,0.553,2.16,21.67,-,73.88,80.0,-
94,臺北市,2006/01/16,萬華,10.2,1.18,-,15.7,28,108,66.0,59.57,21.21,38.36,-,-,-,21.76,-,76.2,79.0,-
95,臺北市,2006/01/16,陽明,2.8,0.26,375.08,42.2,46,18,14.0,4.34,1.22,3.12,-,-,-,17.71,-,82.0,49.0,-
96,臺北市,2006/01/16,士林,6.2,0.94,-,21.7,26,84,48.0,41.92,14.67,27.24,-,-,-,22.27,-,74.35,67.0,-
97,臺北市,2006/01/15,松山,5.5,0.78,410.56,21.7,38,77,49.0,47.04,11.36,35.69,-,-,-,22.36,-,66.56,64.0,-
98,臺北市,2006/01/15,古亭,3.4,1.03,-,22.2,45,63,54.0,49.55,11.75,37.8,2.459,0.348,2.11,22.06,-,70.09,65.0,-
99,臺北市,2006/01/15,中山,5.0,1.17,-,18.1,27,95,63.0,67.37,20.29,47.08,2.801,0.305,2.5,22.2,-,67.38,72.0,-
100,臺北市,2006/01/15,萬華,2.4,1.03,-,24.1,48,79,60.0,43.08,6.38,36.7,-,-,-,22.26,-,68.0,65.0,-
101,臺北市,2006/01/15,陽明,3.9,0.32,376.78,51.9,56,32,25.0,5.06,1.1,3.95,-,-,-,16.39,-,79.0,50.0,-
102,臺北市,2006/01/15,士林,4.0,0.8,-,32.8,43,80,47.0,34.86,8.48,26.38,-,-,-,22.35,-,70.83,65.0,-
103,臺北市,2006/01/14,松山,8.1,0.88,415.12,15.6,32,111,71.0,51.12,15.14,35.98,-,-,-,19.98,-,71.11,80.0,-
104,臺北市,2006/01/14,古亭,5.6,1.0,-,17.3,29,88,66.0,47.89,17.18,30.71,2.287,0.269,2.02,20.33,-,73.57,69.0,-
105,臺北市,2006/01/14,中山,6.3,1.01,-,17.4,26,110,71.0,51.16,16.22,34.94,2.291,0.27,2.02,20.86,-,67.07,80.0,-
106,臺北市,2006/01/14,萬華,4.9,0.96,-,18.7,35,92,66.0,39.73,8.08,31.65,-,-,-,20.89,-,69.42,71.0,-
107,臺北市,2006/01/14,陽明,2.5,0.38,376.1,48.1,56,-,29.0,5.33,0.82,4.5,-,-,-,14.94,-,85.0,51.0,-
108,臺北市,2006/01/14,士林,4.8,0.79,-,33.3,45,87,56.0,31.91,9.84,22.07,-,-,-,21.29,-,67.19,68.0,-
109,臺北市,2006/01/13,松山,3.3,0.64,403.47,22.0,31,43,27.0,39.47,9.18,30.28,-,-,-,19.69,-,72.99,43.0,-
110,臺北市,2006/01/13,古亭,3.5,0.7,-,20.4,31,43,28.0,37.91,9.98,27.92,2.219,0.242,1.98,19.53,-,78.52,44.0,-
111,臺北市,2006/01/13,中山,2.8,0.89,-,17.7,25,62,31.0,50.85,17.58,33.27,2.286,0.314,1.97,19.73,-,73.49,56.0,-
112,臺北市,2006/01/13,萬華,3.4,0.64,-,25.7,41,40,22.0,30.12,3.96,26.14,-,-,-,20.0,-,74.96,48.0,-
113,臺北市,2006/01/13,陽明,1.3,0.23,371.74,44.6,46,-,12.0,2.86,0.64,2.18,-,-,-,14.2,-,90.0,41.0,-
114,臺北市,2006/01/13,士林,3.1,0.45,-,30.2,36,40,20.0,17.97,2.91,15.06,-,-,-,19.85,-,77.11,40.0,-
115,臺北市,2006/01/12,松山,6.9,0.81,411.51,16.2,23,41,25.0,60.38,17.37,43.01,-,-,-,20.78,-,79.0,41.0,-
116,臺北市,2006/01/12,古亭,6.0,1.06,-,16.6,22,39,25.0,57.81,21.83,35.98,2.528,0.47,2.06,20.61,-,84.66,39.0,-
117,臺北市,2006/01/12,中山,5.4,1.04,-,17.1,25,43,23.0,62.91,25.19,37.72,2.453,0.463,1.99,21.01,-,78.48,43.0,-
118,臺北市,2006/01/12,萬華,6.1,0.87,-,17.9,26,35,24.0,47.84,13.1,34.74,-,-,-,21.14,-,81.44,37.0,-
119,臺北市,2006/01/12,陽明,4.6,0.18,373.49,48.8,64,-,7.0,5.83,0.91,4.92,-,-,-,15.6,-,87.0,61.0,-
120,臺北市,2006/01/12,士林,3.8,0.4,-,30.9,37,27,11.0,21.74,4.05,17.68,-,-,-,21.64,-,78.53,48.0,-
121,臺北市,2006/01/11,松山,3.2,0.45,398.47,24.5,26,22,13.0,31.3,6.62,24.67,-,-,-,19.24,-,74.09,27.0,-
122,臺北市,2006/01/11,古亭,3.1,0.55,-,22.8,28,16,11.0,30.68,8.1,22.58,2.081,0.144,1.94,19.27,-,78.84,29.0,-
123,臺北市,2006/01/11,中山,2.7,0.59,-,22.1,28,25,12.0,35.05,10.16,24.9,2.064,0.179,1.88,19.5,-,72.75,26.0,-
124,臺北市,2006/01/11,萬華,2.5,0.54,-,24.3,29,18,14.0,26.98,3.46,23.51,-,-,-,19.71,-,74.8,27.0,-
125,臺北市,2006/01/11,陽明,2.8,0.18,372.6,43.2,44,-,3.0,3.79,1.16,2.63,-,-,-,12.96,-,94.0,38.0,-
126,臺北市,2006/01/11,士林,2.3,0.28,-,37.8,39,22,6.0,9.39,1.75,7.65,-,-,-,20.22,-,71.61,34.0,-
127,臺北市,2006/01/10,松山,5.8,0.59,404.43,20.2,25,46,30.0,39.35,9.31,30.03,-,-,-,17.42,-,72.7,46.0,-
128,臺北市,2006/01/10,古亭,4.2,0.69,-,21.8,30,45,27.0,37.07,10.88,26.19,2.155,0.193,1.96,17.43,-,78.0,45.0,-
129,臺北市,2006/01/10,中山,6.0,0.72,-,21.0,30,50,29.0,42.86,13.51,29.34,2.133,0.212,1.92,17.8,-,70.42,50.0,-
130,臺北市,2006/01/10,萬華,3.7,0.64,-,24.8,31,43,27.0,30.61,4.54,26.07,-,-,-,18.01,-,72.61,43.0,-
131,臺北市,2006/01/10,陽明,3.6,0.26,376.32,44.6,49,16,9.0,5.28,1.32,3.95,-,-,-,10.91,-,96.0,42.0,-
132,臺北市,2006/01/10,士林,5.2,0.39,-,36.8,44,40,19.0,14.01,2.78,11.23,-,-,-,18.57,-,68.02,40.0,-
133,臺北市,2006/01/09,松山,4.4,0.68,412.63,10.4,16,47,29.0,55.92,19.18,36.74,-,-,-,15.26,-,75.18,47.0,-
134,臺北市,2006/01/09,古亭,3.7,0.78,-,13.2,17,35,25.0,48.71,19.28,29.43,2.287,0.264,2.02,15.2,-,80.18,35.0,-
135,臺北市,2006/01/09,中山,3.7,0.95,-,10.9,16,55,25.0,63.34,26.29,37.05,2.481,0.4,2.08,15.66,-,72.56,52.0,-
136,臺北市,2006/01/09,萬華,3.0,0.92,-,12.1,21,45,31.0,48.84,16.81,32.03,-,-,-,15.79,-,75.17,45.0,-
137,臺北市,2006/01/09,陽明,1.6,0.24,374.34,44.4,47,11,7.0,2.05,0.72,1.33,-,-,-,8.81,-,99.0,40.0,-
138,臺北市,2006/01/09,士林,2.8,0.71,-,18.0,33,44,21.0,38.05,14.26,23.79,-,-,-,15.81,-,74.17,44.0,-
139,臺北市,2006/01/08,松山,6.5,0.57,408.32,9.2,14,53,31.0,44.77,13.16,31.62,-,-,-,13.53,-,71.66,52.0,-
140,臺北市,2006/01/08,古亭,4.4,0.63,-,12.5,19,35,25.0,34.86,12.45,22.41,2.198,0.156,2.04,13.16,-,79.23,35.0,-
141,臺北市,2006/01/08,中山,6.4,0.67,-,8.9,13,58,30.0,46.08,14.87,31.21,2.177,0.24,1.94,13.81,-,70.22,54.0,-
142,臺北市,2006/01/08,萬華,4.4,0.71,-,12.4,20,45,31.0,35.73,8.7,27.03,-,-,-,13.75,-,73.91,45.0,-
143,臺北市,2006/01/08,陽明,2.6,0.25,375.69,38.3,42,14,9.0,2.67,0.84,1.83,-,-,-,6.87,-,100.0,35.0,-
144,臺北市,2006/01/08,士林,2.4,0.5,-,20.3,27,40,21.0,21.88,5.59,16.28,-,-,-,14.13,-,71.31,40.0,-
145,臺北市,2006/01/07,松山,7.6,0.54,406.42,15.8,30,71,39.0,33.61,9.54,24.07,-,-,-,9.58,-,68.62,60.0,-
146,臺北市,2006/01/07,古亭,7.0,0.69,-,13.5,26,65,43.0,40.26,16.08,24.18,2.182,0.168,2.01,9.03,-,79.55,58.0,-
147,臺北市,2006/01/07,中山,7.6,0.7,-,13.4,27,75,42.0,46.58,18.43,28.15,2.124,0.226,1.9,9.84,-,66.35,62.0,-
148,臺北市,2006/01/07,萬華,7.4,0.72,-,14.5,29,67,45.0,38.28,12.46,25.81,-,-,-,9.7,-,72.65,58.0,-
149,臺北市,2006/01/07,陽明,6.3,0.33,378.82,33.6,36,30,20.0,6.3,1.53,4.76,-,-,-,2.27,-,100.0,33.0,-
150,臺北市,2006/01/07,士林,7.1,0.55,-,17.9,31,69,34.0,26.22,6.49,19.73,-,-,-,9.98,-,67.99,60.0,-
151,臺北市,2006/01/06,松山,6.0,0.58,406.01,19.1,25,43,29.0,29.32,7.09,22.23,-,-,-,10.54,-,72.76,43.0,-
152,臺北市,2006/01/06,古亭,5.8,0.77,-,14.7,25,39,28.0,40.67,15.92,24.75,2.181,0.197,1.98,10.34,-,81.96,39.0,-
153,臺北市,2006/01/06,中山,7.0,0.75,-,15.0,22,51,26.0,44.16,18.62,25.55,2.142,0.237,1.9,11.16,-,68.02,50.0,-
154,臺北市,2006/01/06,萬華,7.0,0.7,-,17.8,26,43,29.0,31.97,8.34,23.63,-,-,-,11.16,-,73.97,43.0,-
155,臺北市,2006/01/06,陽明,5.8,0.36,379.81,35.4,41,14,9.0,5.87,1.25,4.6,-,-,-,3.54,-,100.0,35.0,-
156,臺北市,2006/01/06,士林,7.7,0.51,-,24.6,29,42,21.0,15.6,2.53,13.07,-,-,-,11.41,-,67.83,42.0,-
157,臺北市,2006/01/05,松山,2.3,0.46,403.69,23.1,28,37,24.0,24.49,5.14,19.35,-,-,-,14.6,-,75.5,37.0,-
158,臺北市,2006/01/05,古亭,2.4,0.69,-,17.9,23,38,25.0,36.69,10.7,25.98,2.233,0.229,2.0,14.69,-,80.82,38.0,-
159,臺北市,2006/01/05,中山,3.3,0.76,-,13.7,20,54,28.0,47.13,17.24,29.89,2.195,0.275,1.92,15.49,-,70.2,52.0,-
160,臺北市,2006/01/05,萬華,3.4,0.57,-,23.3,27,37,24.0,27.65,4.43,23.22,-,-,-,15.51,-,73.55,37.0,-
161,臺北市,2006/01/05,陽明,1.5,0.24,374.96,40.6,43,-,3.0,2.43,0.61,1.8,-,-,-,8.16,-,99.0,46.0,-
162,臺北市,2006/01/05,士林,2.6,0.44,-,27.5,31,30,17.0,15.11,2.76,12.35,-,-,-,15.68,-,69.42,30.0,-
163,臺北市,2006/01/04,松山,9.3,1.49,444.5,14.4,33,122,68.0,107.26,49.99,57.27,-,-,-,19.06,-,70.74,86.0,-
164,臺北市,2006/01/04,古亭,7.1,1.42,-,20.6,44,88,66.0,74.43,28.14,46.3,2.758,0.573,2.19,19.09,-,74.13,69.0,-
165,臺北市,2006/01/04,中山,7.5,1.6,-,13.7,28,116,73.0,98.9,43.95,54.95,2.845,0.663,2.18,19.53,-,67.69,83.0,-
166,臺北市,2006/01/04,萬華,7.2,1.54,-,17.4,39,110,69.0,71.25,24.92,46.33,-,-,-,19.77,-,68.97,80.0,-
167,臺北市,2006/01/04,陽明,3.4,0.38,377.88,57.9,68,38,29.0,6.45,1.18,5.27,-,-,-,15.22,-,77.0,63.0,-
168,臺北市,2006/01/04,士林,5.8,1.16,-,20.1,42,88,59.0,52.67,16.3,36.37,-,-,-,19.22,-,72.22,69.0,-
169,臺北市,2006/01/03,松山,7.2,0.91,415.54,17.9,26,94,56.0,45.03,14.08,30.95,-,-,-,18.49,-,65.84,72.0,-
170,臺北市,2006/01/03,古亭,5.8,0.98,-,20.8,28,89,55.0,40.45,12.71,27.74,2.255,0.247,2.01,18.77,-,69.02,70.0,-
171,臺北市,2006/01/03,中山,6.4,1.1,-,15.8,21,94,61.0,56.25,20.96,35.3,2.314,0.341,1.97,19.09,-,62.99,72.0,-
172,臺北市,2006/01/03,萬華,8.9,0.9,-,22.9,29,86,60.0,34.01,5.65,28.37,-,-,-,19.34,-,64.62,68.0,-
173,臺北市,2006/01/03,陽明,5.6,0.49,380.84,42.9,47,38,28.0,6.52,1.75,4.74,-,-,-,11.21,-,93.0,41.0,-
174,臺北市,2006/01/03,士林,5.7,0.67,-,31.0,33,69,46.0,16.32,2.87,13.44,-,-,-,19.28,-,64.69,60.0,-
175,臺北市,2006/01/02,松山,5.4,0.74,410.15,22.8,29,64,34.0,32.49,6.49,26.0,-,-,-,20.56,-,61.88,57.0,-
