序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
39,臺北市,2012/04/25,大同,3.3,1.74,-,-,-,43,26.0,68.48,40.36,28.12,2.703,0.656,2.05,-,-,43.0
40,臺北市,2012/04/25,萬華,2.7,0.65,-,12.6,26,31,18.0,30.18,9.75,20.42,-,-,-,27.59,73.57,35.0
41,臺北市,2012/04/25,陽明,1.5,0.11,378.79,24.4,29,12,9.0,5.84,1.54,4.3,-,-,-,21.49,90.95,35.0
42,臺北市,2012/04/25,士林,2.2,0.47,-,13.8,27,49,16.0,24.68,7.39,17.28,-,-,-,27.02,71.31,49.0
43,臺北市,2012/04/24,松山,3.6,1.0,447.95,17.4,43,44,33.0,54.07,16.38,37.69,2.651,0.434,2.22,25.57,76.6,72.0
44,臺北市,2012/04/24,古亭,2.8,0.94,-,23.8,51,43,30.0,43.68,11.56,32.12,2.329,0.341,1.99,26.12,79.3,71.0
45,臺北市,2012/04/24,中山,3.8,1.23,-,13.0,33,48,39.0,68.94,25.25,43.69,2.592,0.465,2.13,26.76,74.17,52.0
46,臺北市,2012/04/24,大同,4.7,2.61,-,-,-,67,41.0,114.45,65.3,49.15,3.257,0.985,2.27,-,-,58.0
47,臺北市,2012/04/24,萬華,3.5,1.05,-,20.1,39,39,34.0,49.98,11.37,38.61,-,-,-,26.58,74.5,56.0
48,臺北市,2012/04/24,陽明,2.2,0.22,397.2,43.3,48,22,18.0,6.44,1.94,4.5,-,-,-,21.32,89.51,62.0
49,臺北市,2012/04/24,士林,2.4,0.79,-,24.3,50,51,27.0,36.52,7.55,28.97,-,-,-,26.17,71.18,60.0
50,臺北市,2012/04/23,松山,4.1,1.0,447.26,30.4,68,52,35.0,46.64,11.08,35.56,2.633,0.393,2.24,25.08,70.11,77.0
51,臺北市,2012/04/23,古亭,2.3,0.93,-,35.2,77,44,33.0,37.94,7.45,30.48,2.342,0.311,2.03,25.74,72.92,75.0
52,臺北市,2012/04/23,中山,5.3,1.22,-,25.4,56,52,40.0,60.51,17.86,42.65,2.581,0.425,2.16,25.99,69.44,56.0
53,臺北市,2012/04/23,大同,4.1,2.7,-,-,-,62,42.0,112.7,62.73,49.97,3.304,0.998,2.31,-,-,56.0
54,臺北市,2012/04/23,萬華,1.6,1.01,-,31.7,66,41,31.0,42.03,7.2,34.83,-,-,-,25.95,68.75,69.0
55,臺北市,2012/04/23,陽明,2.6,0.34,410.06,59.5,71,21,18.0,4.98,1.07,3.92,-,-,-,19.55,89.67,68.0
56,臺北市,2012/04/23,士林,2.4,0.79,-,29.6,70,62,28.0,36.01,6.01,30.0,-,-,-,25.05,70.45,72.0
57,臺北市,2012/04/22,松山,2.6,0.61,420.7,37.7,48,46,33.0,24.58,2.13,22.44,2.152,0.157,2.0,21.76,76.79,48.0
58,臺北市,2012/04/22,古亭,2.2,0.65,-,34.8,43,46,35.0,26.86,5.24,21.62,2.102,0.173,1.93,22.57,79.56,46.0
59,臺北市,2012/04/22,中山,3.4,0.76,-,30.2,37,47,39.0,39.31,9.14,30.17,2.17,0.201,1.97,22.56,77.26,47.0
60,臺北市,2012/04/22,大同,2.9,1.29,-,-,-,54,39.0,67.8,30.22,37.58,2.482,0.427,2.06,-,-,52.0
61,臺北市,2012/04/22,萬華,2.1,0.64,-,31.6,40,39,36.0,31.85,4.56,27.29,-,-,-,22.52,76.76,41.0
62,臺北市,2012/04/22,陽明,2.1,0.35,408.47,55.0,57,20,18.0,3.46,0.42,2.97,-,-,-,16.47,95.01,51.0
63,臺北市,2012/04/22,士林,3.3,0.47,-,45.6,50,52,31.0,13.65,1.2,12.43,-,-,-,22.43,73.62,51.0
64,臺北市,2012/04/21,松山,1.9,0.71,427.26,23.0,40,42,25.0,34.96,5.28,29.68,2.309,0.292,2.02,25.47,76.6,55.0
65,臺北市,2012/04/21,古亭,2.7,0.78,-,21.3,41,34,19.0,34.8,6.72,28.08,2.278,0.31,1.97,26.19,79.39,52.0
66,臺北市,2012/04/21,中山,6.8,1.05,-,14.3,25,42,29.0,55.7,18.83,36.87,2.382,0.377,2.01,26.06,78.45,42.0
67,臺北市,2012/04/21,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.0
68,臺北市,2012/04/21,萬華,2.6,0.77,-,21.3,40,30,22.0,37.56,8.11,29.45,-,-,-,26.02,77.84,54.0
69,臺北市,2012/04/21,陽明,1.5,0.19,400.53,43.9,53,11,7.0,4.8,0.84,3.92,-,-,-,19.32,94.16,50.0
70,臺北市,2012/04/21,士林,2.3,0.42,-,31.6,42,40,14.0,17.88,2.21,15.65,-,-,-,25.04,80.19,41.0
71,臺北市,2012/04/20,松山,5.2,0.56,421.58,21.0,35,45,31.0,34.37,6.5,27.87,2.152,0.215,1.94,24.16,82.96,45.0
72,臺北市,2012/04/20,古亭,4.1,0.7,-,17.0,29,42,30.0,39.21,10.47,28.74,2.156,0.229,1.93,25.08,85.66,42.0
73,臺北市,2012/04/20,中山,7.7,0.78,-,16.6,26,43,38.0,43.76,11.71,32.05,2.199,0.26,1.94,25.29,81.77,43.0
74,臺北市,2012/04/20,大同,5.2,2.16,-,-,-,53,42.0,99.56,59.18,40.37,2.854,0.819,2.04,-,-,52.0
75,臺北市,2012/04/20,萬華,5.3,0.68,-,15.6,26,40,33.0,45.47,11.68,33.79,-,-,-,25.18,82.18,40.0
76,臺北市,2012/04/20,陽明,1.9,0.25,407.35,43.6,54,21,19.0,5.03,1.1,3.92,-,-,-,19.53,96.34,57.0
77,臺北市,2012/04/20,士林,2.2,0.66,-,22.4,43,51,25.0,-,-,-,-,-,-,25.08,79.11,50.0
78,臺北市,2012/04/19,松山,3.7,1.01,450.12,16.4,37,55,34.0,55.71,16.66,39.04,2.613,0.458,2.16,23.69,82.98,54.0
79,臺北市,2012/04/19,古亭,3.9,1.01,-,20.3,51,52,37.0,49.82,14.44,35.38,2.487,0.436,2.05,24.39,86.81,58.0
80,臺北市,2012/04/19,中山,5.7,1.43,-,13.6,32,62,46.0,76.59,32.68,43.91,2.763,0.563,2.2,24.45,83.77,56.0
81,臺北市,2012/04/19,大同,4.7,2.38,-,-,-,67,47.0,110.44,62.87,47.57,3.356,0.949,2.41,-,-,58.0
82,臺北市,2012/04/19,萬華,3.2,1.24,-,9.4,27,44,37.0,63.4,20.19,43.21,-,-,-,24.36,83.85,44.0
83,臺北市,2012/04/19,陽明,1.2,0.23,403.42,45.1,49,12,12.0,4.1,0.94,3.16,-,-,-,18.56,97.85,47.0
84,臺北市,2012/04/19,士林,2.3,0.94,-,8.4,22,58,34.0,-,-,-,-,-,-,23.92,82.94,54.0
85,臺北市,2012/04/18,松山,2.6,0.83,434.16,19.8,36,41,29.0,45.47,12.94,32.51,2.392,0.335,2.06,22.46,82.23,42.0
86,臺北市,2012/04/18,古亭,3.3,0.94,-,22.7,43,46,31.0,45.96,14.42,31.54,2.316,0.363,1.95,23.03,86.58,61.0
87,臺北市,2012/04/18,中山,5.7,1.0,-,20.3,36,49,38.0,53.99,16.37,37.62,2.404,0.365,2.04,23.19,82.35,49.0
88,臺北市,2012/04/18,大同,3.9,2.47,-,-,-,53,40.0,108.54,64.25,44.3,3.056,0.909,2.15,-,-,52.0
89,臺北市,2012/04/18,萬華,2.8,0.95,-,21.4,41,39,28.0,49.88,13.53,36.35,-,-,-,23.17,82.35,52.0
90,臺北市,2012/04/18,陽明,1.5,0.27,408.03,47.9,54,12,10.0,4.1,0.84,3.25,-,-,-,17.7,99.18,49.0
91,臺北市,2012/04/18,士林,2.8,0.68,-,27.0,45,54,25.0,33.09,7.39,25.7,-,-,-,22.86,81.43,53.0
92,臺北市,2012/04/17,松山,2.6,0.53,415.99,31.6,46,50,26.0,31.9,4.52,27.39,2.127,0.191,1.94,19.93,74.64,50.0
93,臺北市,2012/04/17,古亭,1.4,0.46,-,38.7,48,46,26.0,23.33,3.67,19.66,2.0,0.129,1.87,20.56,77.1,46.0
94,臺北市,2012/04/17,中山,5.5,0.65,-,30.2,37,53,36.0,36.98,7.99,28.98,2.095,0.198,1.9,20.75,74.68,52.0
95,臺北市,2012/04/17,大同,3.1,1.46,-,-,-,57,36.0,77.7,38.05,39.65,2.511,0.53,1.98,-,-,54.0
96,臺北市,2012/04/17,萬華,2.0,0.54,-,31.5,41,48,28.0,33.97,5.53,28.44,-,-,-,20.7,73.27,48.0
97,臺北市,2012/04/17,陽明,0.8,0.2,395.26,56.7,59,19,14.0,1.62,0.84,0.74,-,-,-,14.13,88.61,50.0
98,臺北市,2012/04/17,士林,1.9,0.34,-,45.0,52,55,28.0,13.41,2.29,11.12,-,-,-,20.11,71.44,52.0
99,臺北市,2012/04/16,松山,1.1,0.53,413.22,37.2,41,36,20.0,27.14,2.64,24.51,2.103,0.167,1.94,20.17,85.37,46.0
100,臺北市,2012/04/16,古亭,1.7,0.56,-,34.7,37,37,22.0,26.51,3.59,22.92,2.051,0.141,1.91,20.52,91.59,41.0
101,臺北市,2012/04/16,中山,1.3,0.77,-,24.5,35,37,29.0,45.67,9.21,36.46,2.177,0.227,1.95,20.77,86.91,40.0
102,臺北市,2012/04/16,大同,2.4,1.71,-,-,-,47,28.0,92.57,48.87,43.69,2.652,0.603,2.05,-,-,47.0
103,臺北市,2012/04/16,萬華,1.2,0.59,-,28.9,37,35,20.0,35.1,4.73,30.38,-,-,-,20.7,85.72,37.0
104,臺北市,2012/04/16,陽明,0.5,0.25,396.93,54.6,63,-,8.0,2.56,1.47,1.05,-,-,-,14.77,98.56,54.0
105,臺北市,2012/04/16,士林,1.4,0.42,-,38.8,45,37,16.0,18.74,2.58,16.15,-,-,-,19.72,85.59,44.0
106,臺北市,2012/04/15,松山,2.7,0.86,433.02,16.0,26,79,38.0,39.22,8.0,31.22,2.505,0.392,2.11,23.71,82.46,64.0
107,臺北市,2012/04/15,古亭,3.0,0.93,-,14.0,22,60,41.0,41.63,11.17,30.46,2.395,0.339,2.06,23.94,88.55,55.0
108,臺北市,2012/04/15,中山,3.1,0.99,-,13.0,23,63,43.0,49.4,15.82,33.58,2.42,0.328,2.09,24.23,82.89,56.0
109,臺北市,2012/04/15,大同,2.8,1.61,-,-,-,66,43.0,66.72,31.14,35.58,2.732,0.548,2.18,-,-,58.0
110,臺北市,2012/04/15,萬華,-,-,-,-,26,57,45.0,-,-,-,-,-,-,-,-,54.0
111,臺北市,2012/04/15,陽明,1.7,-,397.66,30.8,32,-,15.0,5.87,1.56,4.32,-,-,-,18.55,99.48,34.0
112,臺北市,2012/04/15,士林,1.6,0.65,-,21.1,39,56,33.0,27.72,4.52,23.2,-,-,-,23.37,81.33,53.0
113,臺北市,2012/04/14,松山,2.5,0.47,413.96,41.3,49,39,24.0,21.81,2.67,19.13,2.081,0.131,1.95,22.13,81.18,44.0
114,臺北市,2012/04/14,古亭,2.1,0.54,-,34.6,44,44,28.0,26.13,5.8,20.33,2.03,0.151,1.88,22.77,85.84,44.0
115,臺北市,2012/04/14,中山,3.4,0.6,-,33.4,41,41,36.0,30.89,6.78,24.11,2.037,0.157,1.88,23.01,80.44,41.0
116,臺北市,2012/04/14,大同,3.6,1.39,-,-,-,45,31.0,67.46,30.43,37.03,2.434,0.465,1.97,-,-,45.0
117,臺北市,2012/04/14,萬華,2.6,0.5,-,33.8,44,38,27.0,26.44,4.33,22.11,-,-,-,22.78,81.08,39.0
118,臺北市,2012/04/14,陽明,1.7,-,390.12,35.3,47,-,10.0,3.16,0.92,2.23,-,-,-,17.53,99.67,43.0
119,臺北市,2012/04/14,士林,1.8,0.36,-,37.2,48,36,20.0,15.98,0.93,15.05,-,-,-,22.19,79.42,42.0
120,臺北市,2012/04/13,松山,3.1,1.08,431.89,17.6,37,78,39.0,39.95,14.78,25.17,2.506,0.494,2.01,27.08,66.33,64.0
121,臺北市,2012/04/13,古亭,3.2,0.72,-,14.2,35,50,32.0,35.23,14.88,20.35,2.214,0.316,1.9,27.23,72.79,50.0
122,臺北市,2012/04/13,中山,3.7,0.98,-,12.4,27,64,44.0,51.66,23.55,28.12,2.375,0.403,1.97,28.16,64.92,57.0
123,臺北市,2012/04/13,大同,5.0,2.01,-,-,-,64,42.0,78.74,48.03,30.71,2.873,0.761,2.11,-,-,57.0
124,臺北市,2012/04/13,萬華,3.8,0.76,-,15.0,36,57,35.0,36.1,13.81,22.29,-,-,-,27.48,67.45,54.0
125,臺北市,2012/04/13,陽明,1.3,0.19,392.58,27.8,34,23,17.0,6.05,1.46,4.59,-,-,-,19.62,93.07,35.0
126,臺北市,2012/04/13,士林,4.4,0.48,-,17.2,36,65,34.0,27.19,6.8,20.39,-,-,-,26.33,68.67,58.0
127,臺北市,2012/04/12,松山,4.7,0.57,416.33,31.5,46,39,27.0,28.35,4.81,23.54,2.155,0.223,1.93,25.47,74.7,48.0
128,臺北市,2012/04/12,古亭,3.4,0.62,-,34.2,47,47,27.0,28.47,4.85,23.63,2.124,0.235,1.89,26.37,76.02,55.0
129,臺北市,2012/04/12,中山,2.4,0.84,-,29.2,42,46,35.0,39.67,13.14,26.53,2.202,0.27,1.93,26.99,70.2,46.0
130,臺北市,2012/04/12,大同,3.3,1.47,-,-,-,50,31.0,54.87,23.3,31.57,2.598,0.525,2.07,-,-,50.0
131,臺北市,2012/04/12,萬華,3.4,0.7,-,30.6,42,40,29.0,32.03,4.94,27.08,-,-,-,26.19,72.52,46.0
132,臺北市,2012/04/12,陽明,4.1,0.28,407.84,32.5,41,21,17.0,15.69,7.64,8.05,-,-,-,19.28,96.84,45.0
133,臺北市,2012/04/12,士林,2.5,0.37,-,40.2,51,47,23.0,15.42,1.66,13.75,-,-,-,25.45,71.3,54.0
134,臺北市,2012/04/11,松山,5.2,0.84,434.82,19.4,35,55,29.0,38.94,12.93,26.01,2.618,0.544,2.07,25.87,75.62,52.0
135,臺北市,2012/04/11,古亭,2.8,0.67,-,17.9,30,43,28.0,31.4,8.9,22.5,2.143,0.259,1.88,26.14,80.8,43.0
136,臺北市,2012/04/11,中山,3.2,0.94,-,11.3,21,56,33.0,44.4,18.36,26.04,2.303,0.337,1.97,26.5,76.52,53.0
137,臺北市,2012/04/11,大同,3.2,2.11,-,-,-,55,34.0,78.93,48.84,30.09,2.893,0.798,2.1,-,-,52.0
138,臺北市,2012/04/11,萬華,2.1,0.71,-,13.6,22,42,27.0,32.56,7.96,24.61,-,-,-,26.08,77.4,42.0
139,臺北市,2012/04/11,陽明,6.0,0.31,419.9,18.5,26,21,15.0,32.52,22.81,9.71,-,-,-,20.01,96.84,33.0
140,臺北市,2012/04/11,士林,3.0,0.59,-,14.8,27,52,19.0,29.3,11.48,17.82,-,-,-,25.55,77.98,51.0
141,臺北市,2012/04/10,松山,7.1,0.88,433.7,22.1,42,38,24.0,49.96,17.36,32.59,2.593,0.462,2.13,24.89,73.53,55.0
142,臺北市,2012/04/10,古亭,6.4,0.98,-,23.5,55,42,29.0,49.42,14.61,34.81,2.503,0.422,2.08,25.44,78.38,64.0
143,臺北市,2012/04/10,中山,5.1,1.2,-,15.9,34,63,32.0,62.02,24.92,37.1,2.601,0.465,2.14,25.21,74.47,56.0
144,臺北市,2012/04/10,大同,5.8,2.7,-,-,-,44,33.0,109.23,67.44,41.8,3.332,1.052,2.28,-,-,49.0
145,臺北市,2012/04/10,萬華,5.1,1.16,-,16.9,39,39,27.0,60.63,19.87,40.76,-,-,-,25.26,74.72,42.0
146,臺北市,2012/04/10,陽明,2.2,0.32,408.42,41.7,67,20,17.0,11.25,3.45,7.8,-,-,-,19.03,96.83,69.0
147,臺北市,2012/04/10,士林,3.3,0.68,-,24.4,45,45,20.0,33.1,10.86,22.24,-,-,-,24.21,74.94,48.0
148,臺北市,2012/04/09,松山,3.0,0.75,428.34,15.0,27,39,27.0,50.69,18.45,32.23,2.531,0.416,2.11,21.68,81.34,47.0
149,臺北市,2012/04/09,古亭,2.4,0.85,-,13.4,26,43,28.0,52.41,18.69,33.72,2.342,0.326,2.02,22.26,85.64,43.0
150,臺北市,2012/04/09,中山,2.0,1.18,-,9.0,16,61,33.0,75.14,35.7,39.44,2.589,0.442,2.15,22.05,82.26,56.0
151,臺北市,2012/04/09,大同,3.3,1.8,-,-,-,47,34.0,99.77,59.16,40.61,2.994,0.721,2.27,-,-,47.0
152,臺北市,2012/04/09,萬華,3.5,0.92,-,11.2,22,35,27.0,60.53,23.1,37.44,-,-,-,22.19,81.52,35.0
153,臺北市,2012/04/09,陽明,0.9,0.22,401.3,44.8,48,10,9.0,2.29,0.97,1.32,-,-,-,16.03,99.18,43.0
154,臺北市,2012/04/09,士林,2.4,0.69,-,17.9,30,43,23.0,35.87,10.31,25.55,-,-,-,20.81,82.62,43.0
155,臺北市,2012/04/08,松山,1.3,0.32,402.53,65.7,70,53,28.0,7.98,0.78,7.2,2.033,0.203,1.83,22.17,64.01,64.0
156,臺北市,2012/04/08,古亭,1.4,0.33,-,53.9,58,46,27.0,13.03,1.89,11.14,1.918,0.06,1.86,22.71,68.88,50.0
157,臺北市,2012/04/08,中山,1.8,0.49,-,44.4,53,67,35.0,22.17,2.71,19.46,2.009,0.121,1.89,22.43,65.5,58.0
158,臺北市,2012/04/08,大同,1.9,1.08,-,-,-,53,35.0,61.67,24.58,37.1,2.35,0.36,1.99,-,-,52.0
159,臺北市,2012/04/08,萬華,0.5,0.4,-,46.7,54,46,27.0,21.09,2.24,18.85,-,-,-,22.71,64.69,49.0
160,臺北市,2012/04/08,陽明,1.6,0.22,399.95,60.8,65,27,19.0,2.45,0.96,1.49,-,-,-,14.66,95.96,56.0
161,臺北市,2012/04/08,士林,1.7,0.28,-,58.9,64,55,26.0,9.26,1.25,8.02,-,-,-,20.95,65.78,56.0
162,臺北市,2012/04/07,松山,2.5,0.39,407.21,49.2,58,46,24.0,18.93,1.95,16.98,2.088,0.191,1.9,20.92,59.66,57.0
163,臺北市,2012/04/07,古亭,1.7,0.3,-,52.7,61,51,24.0,12.78,2.09,10.68,1.903,0.059,1.84,21.4,63.84,56.0
164,臺北市,2012/04/07,中山,2.2,0.49,-,38.6,47,67,31.0,25.89,3.63,22.25,2.035,0.149,1.89,21.17,60.8,58.0
165,臺北市,2012/04/07,大同,2.6,1.11,-,-,-,49,29.0,63.13,25.94,37.19,2.374,0.4,1.97,-,-,49.0
166,臺北市,2012/04/07,萬華,2.3,0.41,-,41.0,51,43,24.0,24.65,3.05,21.6,-,-,-,21.4,59.85,49.0
167,臺北市,2012/04/07,陽明,2.4,0.18,398.75,59.6,69,23,13.0,2.6,1.07,1.52,-,-,-,13.71,87.95,61.0
168,臺北市,2012/04/07,士林,2.4,0.25,-,56.1,66,52,19.0,8.61,1.54,7.07,-,-,-,20.14,58.95,58.0
169,臺北市,2012/04/06,松山,2.9,0.59,416.74,36.6,38,64,38.0,38.18,3.28,34.89,2.135,0.204,1.93,18.47,73.19,57.0
170,臺北市,2012/04/06,古亭,2.3,0.48,-,47.5,54,56,34.0,23.55,3.4,20.16,1.997,0.113,1.89,19.08,76.01,53.0
171,臺北市,2012/04/06,中山,1.6,0.75,-,30.4,36,96,46.0,43.76,5.92,37.85,2.168,0.233,1.94,18.88,73.61,73.0
172,臺北市,2012/04/06,大同,4.4,1.55,-,-,-,73,48.0,91.42,40.97,50.45,2.602,0.578,2.03,-,-,62.0
173,臺北市,2012/04/06,萬華,2.9,0.62,-,34.5,39,59,38.0,38.6,3.69,34.91,-,-,-,19.19,71.25,54.0
174,臺北市,2012/04/06,陽明,3.2,0.28,402.05,72.6,77,38,26.0,3.21,0.6,2.56,-,-,-,11.75,89.41,66.0
175,臺北市,2012/04/06,士林,2.6,0.37,-,62.1,66,65,35.0,12.34,1.42,10.91,-,-,-,17.92,68.28,58.0
176,臺北市,2012/04/05,松山,1.0,0.67,421.32,28.4,47,55,37.0,37.45,4.03,33.42,2.226,0.243,1.98,19.3,85.27,54.0
177,臺北市,2012/04/05,古亭,2.1,0.74,-,27.2,41,62,40.0,41.52,7.93,33.59,2.187,0.246,1.94,19.62,90.67,56.0
178,臺北市,2012/04/05,中山,1.4,0.94,-,20.3,37,86,45.0,55.17,13.48,41.69,2.343,0.319,2.03,19.7,85.99,68.0
179,臺北市,2012/04/05,大同,3.6,1.98,-,-,-,76,50.0,102.93,55.02,47.91,2.872,0.757,2.12,-,-,63.0
180,臺北市,2012/04/05,萬華,2.3,0.81,-,23.6,42,59,42.0,45.91,7.22,38.69,-,-,-,19.81,86.0,54.0
181,臺北市,2012/04/05,陽明,0.8,0.29,404.09,60.7,67,13,10.0,4.3,1.17,3.14,-,-,-,14.29,99.15,61.0
182,臺北市,2012/04/05,士林,1.3,0.65,-,28.9,45,65,36.0,33.7,3.94,29.74,-,-,-,18.66,85.88,58.0
183,臺北市,2012/04/04,松山,2.3,0.53,409.54,50.9,63,69,30.0,17.86,1.45,16.4,2.087,0.162,1.93,21.55,54.42,60.0
184,臺北市,2012/04/04,古亭,1.8,0.44,-,46.4,55,65,30.0,18.3,2.32,15.99,1.98,0.11,1.87,22.24,59.19,58.0
185,臺北市,2012/04/04,中山,2.3,0.49,-,43.2,52,69,35.0,22.54,2.91,19.63,2.036,0.138,1.9,22.08,55.19,60.0
