序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
463,新北市,2007/08/06,新店,3.4,0.28,-,32.1,64,28,14.0,13.66,2.8,10.86,-,-,-,-,-,30.02,-,67.48,94.0,-
464,新北市,2007/08/06,菜寮,3.8,0.58,-,23.9,62,33,18.0,26.51,10.31,16.2,-,-,-,-,-,30.91,-,62.39,85.0,-
465,新北市,2007/08/06,林口,5.7,0.32,-,21.0,47,50,22.0,19.11,5.25,13.84,-,-,-,-,-,28.16,-,71.4,50.0,-
466,新北市,2007/08/06,新莊,5.9,0.53,-,27.9,65,39,24.0,29.44,11.67,17.77,-,-,-,-,-,29.75,-,67.67,76.0,-
467,新北市,2007/08/06,淡水,-,-,-,-,53,-,-,-,-,-,-,-,-,-,-,29.62,-,67.71,49.0,-
468,新北市,2007/08/06,萬里,2.8,0.17,-,22.9,35,14,7.0,10.35,2.5,7.87,-,-,-,-,-,28.56,-,76.61,41.0,-
469,新北市,2007/08/06,土城,3.4,0.54,-,28.6,66,42,23.0,36.07,17.34,18.73,2.297,0.357,1.94,-,-,29.7,-,68.26,87.0,-
470,新北市,2007/08/06,汐止,7.1,0.39,-,19.9,41,30,17.0,28.24,12.81,15.43,-,-,-,-,-,30.71,-,68.21,57.0,-
471,新北市,2007/08/05,永和,4.3,1.0,-,16.7,36,32,20.0,45.5,23.78,21.72,-,-,-,-,-,29.15,-,66.52,32.0,-
472,新北市,2007/08/05,板橋,5.6,0.69,-,25.1,58,37,24.0,37.29,19.33,17.96,2.409,0.432,1.98,-,-,29.2,-,68.13,75.0,-
473,新北市,2007/08/05,三重,4.3,1.68,-,-,-,48,27.0,104.09,70.89,33.2,2.686,0.745,1.94,-,-,29.76,-,65.77,48.0,-
474,新北市,2007/08/05,新店,2.1,0.34,-,24.4,47,28,13.0,15.23,4.67,10.55,-,-,-,-,-,28.84,-,74.22,55.0,-
475,新北市,2007/08/05,菜寮,4.1,0.77,-,21.9,51,33,17.0,37.56,17.74,19.83,-,-,-,-,-,30.36,-,62.86,64.0,-
476,新北市,2007/08/05,林口,5.7,0.38,-,19.5,42,44,21.0,23.45,9.15,14.31,-,-,-,-,-,27.79,-,70.61,49.0,-
477,新北市,2007/08/05,新莊,6.9,0.75,-,22.5,50,39,24.0,38.41,18.44,19.96,-,-,-,-,-,28.7,-,72.64,55.0,-
478,新北市,2007/08/05,淡水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.73,-,70.88,-,-
479,新北市,2007/08/05,萬里,2.6,0.23,-,22.4,33,20,9.0,12.46,2.11,10.35,-,-,-,-,-,28.33,-,73.75,31.0,-
480,新北市,2007/08/05,土城,2.0,0.58,-,24.6,58,36,17.0,35.34,18.66,16.67,2.209,0.279,1.93,-,-,28.07,-,76.54,77.0,-
481,新北市,2007/08/05,汐止,5.9,0.49,-,17.3,36,29,17.0,30.42,14.88,15.55,-,-,-,-,-,30.24,-,67.88,42.0,-
482,新北市,2007/08/04,永和,3.8,1.32,-,20.3,38,33,21.0,58.77,25.32,33.45,-,-,-,-,-,27.35,-,77.68,33.0,-
483,新北市,2007/08/04,板橋,7.0,0.94,-,24.8,53,41,30.0,50.99,15.24,35.76,2.734,0.7,2.03,-,-,27.56,-,76.68,52.0,-
484,新北市,2007/08/04,三重,3.9,2.3,-,-,-,55,30.0,132.8,80.26,52.54,3.166,1.049,2.12,-,-,27.92,-,76.88,52.0,-
485,新北市,2007/08/04,新店,1.7,0.44,-,30.3,51,30,13.0,20.32,3.78,16.53,-,-,-,-,-,27.45,-,82.4,65.0,-
486,新北市,2007/08/04,菜寮,3.8,1.23,-,29.1,63,40,23.0,57.73,21.92,35.8,-,-,-,-,-,28.6,-,74.07,92.0,-
487,新北市,2007/08/04,林口,4.3,0.57,-,25.5,48,59,28.0,28.27,3.61,24.65,-,-,-,-,-,25.8,-,81.74,57.0,-
488,新北市,2007/08/04,淡水,-,-,-,-,51,-,-,-,-,-,-,-,-,-,-,26.64,-,83.29,48.0,-
489,新北市,2007/08/04,汐止,4.8,0.64,-,22.1,48,37,22.0,36.02,13.5,22.52,-,-,-,-,-,29.07,-,77.98,52.0,-
490,新北市,2007/08/04,萬里,5.4,0.24,-,32.0,51,22,14.0,13.81,1.54,12.25,-,-,-,-,-,28.5,-,75.45,57.0,-
491,新北市,2007/08/04,土城,3.4,0.73,-,21.3,46,40,21.0,50.23,18.21,32.02,2.425,0.445,1.98,-,-,26.67,-,83.91,54.0,-
492,新北市,2007/08/04,新莊,6.9,0.97,-,25.0,54,47,31.0,47.58,10.96,36.62,-,-,-,-,-,26.86,-,82.55,65.0,-
493,新北市,2007/08/03,永和,5.1,1.33,-,24.8,46,44,32.0,55.14,18.19,36.95,-,-,-,-,-,29.33,-,73.09,44.0,-
494,新北市,2007/08/03,板橋,7.4,0.73,-,36.2,71,50,40.0,38.86,10.22,28.64,2.474,0.536,1.94,-,-,29.85,-,71.54,87.0,-
495,新北市,2007/08/03,三重,6.0,2.2,-,-,-,73,45.0,138.65,80.98,57.67,3.046,1.029,2.02,-,-,30.14,-,72.77,62.0,-
496,新北市,2007/08/03,新店,3.3,0.45,-,38.2,60,42,24.0,20.2,2.28,17.92,-,-,-,-,-,29.3,-,78.75,70.0,-
497,新北市,2007/08/03,菜寮,5.2,0.94,-,31.6,63,50,30.0,45.89,12.57,33.32,-,-,-,-,-,30.57,-,70.71,86.0,-
498,新北市,2007/08/03,林口,6.8,0.4,-,30.4,57,69,34.0,24.15,5.78,18.37,-,-,-,-,-,27.95,-,78.96,60.0,-
499,新北市,2007/08/03,萬里,3.6,0.32,-,34.9,62,29,19.0,16.32,2.28,14.03,-,-,-,-,-,29.6,-,74.76,77.0,-
500,新北市,2007/08/03,淡水,3.5,0.49,-,38.1,74,53,31.0,22.08,5.84,16.24,-,-,-,-,-,28.75,-,79.13,78.0,-
501,新北市,2007/08/03,汐止,5.5,0.52,-,24.9,49,40,25.0,30.71,8.8,21.92,-,-,-,-,-,30.53,-,75.26,61.0,-
502,新北市,2007/08/03,土城,6.1,0.62,-,38.9,72,58,38.0,38.86,11.12,27.73,2.47,0.511,1.96,-,-,29.2,-,77.38,96.0,-
503,新北市,2007/08/03,新莊,9.6,0.6,-,30.7,58,51,35.0,36.49,7.92,28.57,-,-,-,-,-,29.37,-,75.56,65.0,-
504,新北市,2007/08/02,永和,3.9,1.23,-,12.8,26,43,27.0,48.29,19.57,28.72,-,-,-,-,-,29.2,-,71.6,43.0,-
505,新北市,2007/08/02,板橋,7.5,0.71,-,27.8,60,56,43.0,35.77,7.23,28.54,2.514,0.539,1.98,-,-,30.44,-,68.68,69.0,-
506,新北市,2007/08/02,三重,6.4,1.73,-,-,-,62,43.0,111.98,69.15,42.83,2.693,0.77,1.92,-,-,30.98,-,68.49,56.0,-
507,新北市,2007/08/02,菜寮,6.0,0.84,-,27.5,59,49,30.0,36.69,11.29,25.41,-,-,-,-,-,31.51,-,65.59,77.0,-
508,新北市,2007/08/02,新莊,16.6,0.66,-,23.0,50,59,39.0,42.41,13.44,28.97,-,-,-,-,-,30.45,-,70.65,56.0,-
509,新北市,2007/08/02,林口,8.0,0.34,-,19.1,41,62,30.0,21.34,5.45,15.89,-,-,-,-,-,28.59,-,76.47,56.0,-
510,新北市,2007/08/02,萬里,4.9,0.35,-,45.3,90,45,32.0,17.32,2.53,14.8,-,-,-,-,-,29.21,-,78.9,104.0,-
511,新北市,2007/08/02,淡水,3.8,0.37,-,24.3,43,42,25.0,19.11,4.89,14.21,-,-,-,-,-,29.16,-,77.17,47.0,-
512,新北市,2007/08/02,汐止,5.5,0.53,-,41.0,91,54,36.0,24.52,4.75,19.76,-,-,-,-,-,31.39,-,72.21,94.0,-
513,新北市,2007/08/02,土城,4.4,0.61,-,27.3,62,59,43.0,37.06,11.71,25.36,2.329,0.396,1.93,-,-,29.54,-,75.67,70.0,-
514,新北市,2007/08/02,新店,1.8,0.39,-,36.6,72,39,23.0,15.43,2.93,12.5,-,-,-,-,-,29.56,-,76.42,76.0,-
515,新北市,2007/08/01,永和,8.8,1.42,-,25.4,58,51,36.0,56.99,21.07,35.92,-,-,-,-,-,29.56,-,70.96,50.0,-
516,新北市,2007/08/01,板橋,10.6,0.71,-,34.7,76,65,48.0,40.28,13.59,26.69,2.602,0.592,2.01,-,-,30.36,-,67.09,81.0,-
517,新北市,2007/08/01,三重,6.9,1.97,-,-,-,84,55.0,134.95,76.59,58.37,2.818,0.857,1.96,-,-,30.55,-,67.98,67.0,-
518,新北市,2007/08/01,菜寮,6.0,0.79,-,45.2,93,62,40.0,37.28,9.72,27.57,-,-,-,-,-,31.1,-,64.96,98.0,-
519,新北市,2007/08/01,土城,7.8,0.7,-,33.3,75,72,53.0,44.46,13.45,31.01,2.489,0.521,1.97,-,-,29.84,-,72.28,78.0,-
520,新北市,2007/08/01,林口,7.1,0.32,-,34.8,60,75,41.0,19.13,2.18,16.98,-,-,-,-,-,28.26,-,73.31,66.0,-
521,新北市,2007/08/01,新店,4.2,0.49,-,34.1,67,47,30.0,23.57,3.62,19.95,-,-,-,-,-,29.41,-,76.98,86.0,-
522,新北市,2007/08/01,萬里,3.8,0.32,-,43.8,90,38,28.0,13.28,1.13,12.16,-,-,-,-,-,28.71,-,79.83,93.0,-
523,新北市,2007/08/01,淡水,3.3,0.56,-,36.5,64,65,41.0,23.12,6.55,16.58,-,-,-,-,-,28.66,-,77.25,69.0,-
524,新北市,2007/08/01,汐止,7.5,0.55,-,34.3,78,45,30.0,31.17,11.09,20.07,-,-,-,-,-,30.78,-,72.72,94.0,-
525,新北市,2007/08/01,新莊,15.3,0.66,-,32.7,72,66,46.0,42.32,13.19,29.12,-,-,-,-,-,30.08,-,68.55,74.0,-
526,臺中市,2007/08/31,西屯,3.2,0.3,-,32.0,59,40,28.0,16.26,2.25,14.01,2.306,0.351,1.96,-,-,29.22,-,61.94,64.0,-
527,臺中市,2007/08/31,忠明,3.7,0.44,-,35.3,61,42,29.0,18.78,1.93,16.85,1.949,0.268,1.68,-,-,28.39,-,68.31,64.0,-
528,臺中市,2007/08/31,大里,4.1,0.32,409.49,32.0,54,40,28.0,12.8,3.0,9.8,1.821,0.173,1.65,-,-,29.56,-,65.35,72.0,-
529,臺中市,2007/08/31,沙鹿,5.3,0.31,-,30.7,48,40,19.0,16.44,2.75,13.67,-,-,-,-,-,31.33,-,63.47,56.0,-
530,臺中市,2007/08/31,豐原,4.2,0.45,-,31.9,61,44,25.0,15.98,2.07,13.9,1.835,0.183,1.65,-,-,28.54,-,71.36,64.0,-
531,臺中市,2007/08/30,西屯,3.3,0.29,-,31.1,59,35,18.0,17.43,3.35,14.09,2.342,0.368,1.98,-,-,29.03,-,62.47,84.0,-
532,臺中市,2007/08/30,忠明,5.8,0.59,-,29.8,63,37,24.0,28.52,7.03,21.48,1.982,0.273,1.71,-,-,28.23,-,69.43,89.0,-
533,臺中市,2007/08/30,大里,3.9,0.34,404.71,33.1,63,37,21.0,12.4,2.35,10.06,1.87,0.199,1.67,-,-,29.23,-,67.32,96.0,-
534,臺中市,2007/08/30,沙鹿,5.6,0.26,-,29.8,51,32,13.0,13.73,2.2,11.53,-,-,-,-,-,31.68,-,61.48,68.0,-
535,臺中市,2007/08/30,豐原,4.2,0.4,-,32.7,67,40,18.0,14.26,2.07,12.18,1.864,0.19,1.67,-,-,28.66,-,70.4,79.0,-
536,臺中市,2007/08/29,西屯,4.6,0.43,-,22.2,34,43,27.0,20.66,5.0,15.66,2.318,0.362,1.96,-,-,29.36,-,63.26,43.0,-
537,臺中市,2007/08/29,忠明,5.9,0.57,-,22.6,34,45,26.0,24.49,4.65,19.84,1.949,0.278,1.67,-,-,28.37,-,71.53,45.0,-
538,臺中市,2007/08/29,大里,2.8,0.34,408.19,21.5,34,41,25.0,12.22,2.58,9.64,1.783,0.184,1.6,-,-,29.58,-,68.56,41.0,-
539,臺中市,2007/08/29,沙鹿,5.9,0.33,-,24.2,33,51,22.0,16.31,2.52,13.8,-,-,-,-,-,30.1,-,69.89,50.0,-
540,臺中市,2007/08/29,豐原,3.9,0.38,-,32.5,47,52,29.0,14.36,1.48,12.87,1.829,0.164,1.67,-,-,28.67,-,73.78,54.0,-
541,臺中市,2007/08/28,西屯,3.7,0.32,-,20.3,38,47,31.0,19.65,5.91,13.73,2.376,0.403,1.97,-,-,29.84,-,66.37,47.0,-
542,臺中市,2007/08/28,忠明,4.2,0.49,-,17.8,39,46,30.0,24.59,5.95,18.63,2.117,0.322,1.8,-,-,29.03,-,73.14,46.0,-
543,臺中市,2007/08/28,大里,3.7,0.45,411.16,22.1,46,52,28.0,17.06,4.0,13.06,1.86,0.304,1.56,-,-,29.87,-,71.14,51.0,-
544,臺中市,2007/08/28,沙鹿,4.7,0.26,-,20.0,34,57,20.0,15.52,3.08,12.45,-,-,-,-,-,30.23,-,76.26,54.0,-
545,臺中市,2007/08/28,豐原,4.0,0.39,-,17.4,36,49,23.0,19.33,3.45,15.88,1.891,0.197,1.69,-,-,29.23,-,74.71,49.0,-
546,臺中市,2007/08/27,西屯,1.9,0.33,-,18.9,39,37,19.0,17.52,6.75,10.77,2.343,0.315,2.03,-,-,29.1,-,67.44,43.0,-
547,臺中市,2007/08/27,忠明,2.7,0.49,-,16.6,38,39,22.0,23.58,7.63,15.95,2.041,0.328,1.71,-,-,28.92,-,71.82,46.0,-
548,臺中市,2007/08/27,大里,4.0,0.46,411.92,19.3,44,42,22.0,17.59,5.01,12.57,1.815,0.241,1.58,-,-,29.99,-,67.48,54.0,-
549,臺中市,2007/08/27,沙鹿,4.0,0.31,-,21.0,38,56,18.0,13.73,2.54,11.2,-,-,-,-,-,30.0,-,76.71,53.0,-
550,臺中市,2007/08/27,豐原,3.6,0.41,-,-,31,45,21.0,-,-,-,1.892,0.161,1.73,-,-,29.91,-,71.94,45.0,-
551,臺中市,2007/08/26,西屯,2.0,0.43,-,27.1,52,51,37.0,17.59,2.93,14.63,2.479,0.328,2.15,-,-,28.74,-,70.64,63.0,-
552,臺中市,2007/08/26,忠明,3.3,0.55,-,29.4,51,54,36.0,19.26,2.69,16.56,1.991,0.222,1.77,-,-,28.31,-,75.93,64.0,-
553,臺中市,2007/08/26,大里,3.3,0.48,416.82,29.6,56,55,37.0,14.37,2.4,11.97,1.836,0.23,1.61,-,-,29.32,-,72.83,62.0,-
554,臺中市,2007/08/26,沙鹿,4.0,0.35,-,35.9,53,70,26.0,12.47,1.43,11.04,-,-,-,-,-,29.95,-,76.58,67.0,-
555,臺中市,2007/08/26,豐原,3.9,0.46,-,32.2,46,51,31.0,14.61,1.83,12.78,1.863,0.168,1.7,-,-,28.38,-,78.48,55.0,-
556,臺中市,2007/08/25,西屯,2.3,0.64,-,29.7,60,58,36.0,31.25,6.7,24.55,2.707,0.463,2.25,-,-,27.86,-,70.48,65.0,-
557,臺中市,2007/08/25,忠明,2.5,0.91,-,27.7,53,51,32.0,35.33,6.09,29.24,2.377,0.526,1.85,-,-,27.16,-,74.87,53.0,-
558,臺中市,2007/08/25,大里,2.9,0.58,418.13,27.6,55,49,27.0,18.67,3.21,15.46,1.984,0.334,1.65,-,-,27.81,-,73.91,59.0,-
559,臺中市,2007/08/25,沙鹿,3.5,0.68,-,33.4,67,75,36.0,26.87,3.25,23.62,-,-,-,-,-,28.9,-,75.61,73.0,-
560,臺中市,2007/08/25,豐原,3.6,0.87,-,24.2,43,57,30.0,26.39,3.64,22.75,2.198,0.425,1.77,-,-,26.98,-,77.83,54.0,-
561,臺中市,2007/08/24,西屯,2.9,0.66,-,19.0,42,37,21.0,39.81,15.92,23.89,2.64,0.535,2.11,-,-,27.28,-,75.75,45.0,-
562,臺中市,2007/08/24,忠明,2.5,0.75,-,19.2,43,34,20.0,31.82,7.95,23.87,2.225,0.46,1.77,-,-,26.67,-,79.33,46.0,-
563,臺中市,2007/08/24,大里,3.0,0.58,417.11,20.1,43,35,19.0,22.1,4.23,17.87,2.043,0.444,1.6,-,-,26.97,-,78.62,47.0,-
564,臺中市,2007/08/24,沙鹿,3.5,0.52,-,23.2,45,45,21.0,26.22,5.33,20.89,-,-,-,-,-,28.5,-,79.35,45.0,-
565,臺中市,2007/08/24,豐原,3.0,0.62,-,23.7,47,39,22.0,22.47,4.08,18.38,2.04,0.3,1.74,-,-,26.97,-,80.02,51.0,-
566,臺中市,2007/08/23,西屯,3.4,0.45,-,14.0,31,31,18.0,30.01,12.21,17.8,2.577,0.495,2.08,-,-,27.67,-,73.09,44.0,-
567,臺中市,2007/08/23,忠明,2.5,0.65,-,12.8,30,30,18.0,30.36,10.99,19.38,2.217,0.438,1.78,-,-,26.95,-,78.97,44.0,-
568,臺中市,2007/08/23,大里,2.8,0.49,417.62,11.9,27,28,15.0,20.58,7.22,13.37,2.017,0.386,1.63,-,-,28.04,-,74.47,40.0,-
569,臺中市,2007/08/23,沙鹿,3.6,0.32,-,18.0,32,30,8.0,18.0,4.63,13.38,-,-,-,-,-,28.7,-,76.01,42.0,-
570,臺中市,2007/08/23,豐原,2.0,0.48,-,18.8,39,31,15.0,18.65,3.53,15.12,1.956,0.27,1.69,-,-,27.56,-,76.98,47.0,-
571,臺中市,2007/08/22,西屯,4.0,0.25,-,14.1,27,30,17.0,17.93,7.63,10.3,2.441,0.416,2.03,-,-,27.91,-,68.92,30.0,-
572,臺中市,2007/08/22,忠明,2.2,0.53,-,11.3,24,30,16.0,24.14,9.98,14.17,2.117,0.353,1.77,-,-,27.67,-,72.58,30.0,-
573,臺中市,2007/08/22,大里,2.8,0.39,407.83,11.9,24,29,16.0,15.76,6.36,9.39,1.942,0.252,1.69,-,-,29.95,-,65.7,29.0,-
574,臺中市,2007/08/22,沙鹿,3.5,0.27,-,15.0,26,24,8.0,14.96,4.32,10.64,-,-,-,-,-,29.45,-,69.08,25.0,-
575,臺中市,2007/08/22,豐原,2.4,0.43,-,16.0,30,35,16.0,15.92,3.62,12.3,1.985,0.281,1.7,-,-,28.44,-,70.77,35.0,-
576,臺中市,2007/08/21,西屯,3.6,0.39,-,10.7,19,31,18.0,25.46,12.1,13.37,2.408,0.358,2.05,-,-,26.26,-,77.55,31.0,-
577,臺中市,2007/08/21,忠明,2.3,0.67,-,9.8,19,31,17.0,26.6,10.35,16.24,2.139,0.353,1.79,-,-,26.55,-,77.27,31.0,-
578,臺中市,2007/08/21,大里,2.9,0.51,406.3,10.4,21,36,20.0,18.97,8.4,10.57,1.974,0.29,1.69,-,-,28.23,-,73.45,36.0,-
579,臺中市,2007/08/21,沙鹿,2.8,0.28,-,14.6,21,26,8.0,14.78,3.91,10.87,-,-,-,-,-,28.34,-,75.05,26.0,-
580,臺中市,2007/08/21,豐原,2.5,0.5,-,15.2,27,36,18.0,19.2,4.53,14.67,2.031,0.322,1.71,-,-,27.27,-,76.04,36.0,-
581,臺中市,2007/08/20,西屯,2.2,0.47,-,14.1,22,34,22.0,25.07,6.83,18.24,2.313,0.283,2.03,-,-,25.29,-,84.42,34.0,-
582,臺中市,2007/08/20,忠明,2.2,0.69,-,14.1,23,34,21.0,26.65,8.34,18.3,2.087,0.314,1.77,-,-,25.89,-,81.94,34.0,-
583,臺中市,2007/08/20,大里,3.3,0.59,399.41,16.1,23,34,21.0,20.19,8.51,11.68,2.092,0.497,1.6,-,-,26.23,-,80.45,34.0,-
584,臺中市,2007/08/20,沙鹿,2.2,0.31,-,26.9,33,-,19.0,8.9,1.21,7.68,-,-,-,-,-,27.47,-,80.62,30.0,-
585,臺中市,2007/08/20,豐原,1.5,0.38,-,24.0,27,38,23.0,9.92,1.69,8.24,1.868,0.143,1.73,-,-,26.41,-,80.69,38.0,-
586,臺中市,2007/08/19,西屯,0.8,0.23,-,24.2,32,21,15.0,8.48,1.06,7.41,2.083,0.156,1.93,-,-,24.94,-,87.7,33.0,-
587,臺中市,2007/08/19,忠明,1.5,0.41,-,19.7,26,22,18.0,15.32,3.03,12.28,1.846,0.165,1.68,-,-,25.36,-,87.19,27.0,-
588,臺中市,2007/08/19,大里,1.7,0.34,393.65,23.2,32,20,11.0,10.1,2.65,7.44,1.7,0.146,1.55,-,-,24.85,-,86.0,30.0,-
589,臺中市,2007/08/19,沙鹿,1.8,0.2,-,30.5,34,-,10.0,5.55,0.9,4.65,-,-,-,-,-,26.95,-,86.25,32.0,-
590,臺中市,2007/08/19,豐原,1.1,0.32,-,25.8,34,24,13.0,8.08,0.97,7.1,1.817,0.134,1.68,-,-,25.67,-,87.32,30.0,-
591,臺中市,2007/08/18,西屯,0.8,0.2,-,19.2,26,22,12.0,8.29,2.69,5.61,2.185,0.25,1.94,-,-,26.25,-,80.13,22.0,-
592,臺中市,2007/08/18,忠明,1.2,0.31,-,16.0,21,21,13.0,12.69,2.44,10.25,1.784,0.118,1.67,-,-,26.27,-,82.66,22.0,-
593,臺中市,2007/08/18,大里,1.7,0.3,401.72,20.1,26,31,22.0,7.47,1.98,5.48,1.684,0.14,1.54,-,-,26.74,-,80.27,31.0,-
594,臺中市,2007/08/18,沙鹿,2.2,0.19,-,20.5,25,18,2.0,6.26,1.93,4.33,-,-,-,-,-,27.68,-,81.88,23.0,-
595,臺中市,2007/08/18,豐原,1.0,0.28,-,17.3,22,22,9.0,8.09,1.79,6.29,1.756,0.115,1.64,-,-,26.51,-,83.13,23.0,-
596,臺中市,2007/08/17,西屯,4.8,0.53,-,32.7,76,64,40.0,27.07,5.02,22.05,2.783,0.62,2.16,-,-,29.1,-,72.24,89.0,-
597,臺中市,2007/08/17,忠明,8.5,0.7,-,33.7,77,73,54.0,33.01,4.49,28.53,2.264,0.421,1.84,-,-,28.5,-,78.78,86.0,-
598,臺中市,2007/08/17,大里,5.9,0.73,426.65,39.1,81,76,57.0,24.24,2.65,21.59,2.064,0.384,1.68,-,-,29.95,-,69.98,90.0,-
599,臺中市,2007/08/17,沙鹿,5.1,0.38,-,29.6,69,78,27.0,22.04,3.99,18.04,-,-,-,-,-,29.68,-,78.54,82.0,-
600,臺中市,2007/08/17,豐原,5.9,0.63,-,34.0,73,74,51.0,27.63,3.25,24.38,2.19,0.355,1.84,-,-,28.89,-,81.13,81.0,-
601,臺中市,2007/08/16,西屯,3.1,0.43,-,33.9,65,52,32.0,29.08,12.17,16.87,2.814,0.565,2.25,-,-,29.36,-,67.14,74.0,-
602,臺中市,2007/08/16,忠明,2.7,0.58,-,33.2,61,51,33.0,23.5,3.06,20.44,2.119,0.328,1.79,-,-,29.93,-,68.64,70.0,-
603,臺中市,2007/08/16,大里,4.7,0.54,411.92,33.6,61,-,32.0,15.89,2.3,13.59,1.876,0.277,1.6,-,-,31.98,-,58.83,82.0,-
604,臺中市,2007/08/16,沙鹿,5.6,0.36,-,35.4,69,-,26.0,18.54,2.44,16.1,-,-,-,-,-,30.88,-,72.34,74.0,-
605,臺中市,2007/08/16,豐原,4.7,0.5,-,35.0,69,56,29.0,20.01,2.44,17.56,2.013,0.258,1.76,-,-,30.35,-,68.65,74.0,-
606,臺中市,2007/08/15,西屯,3.3,0.5,-,23.8,45,40,24.0,34.67,15.72,18.95,2.994,0.649,2.35,-,-,27.95,-,72.84,80.0,-
607,臺中市,2007/08/15,忠明,2.9,0.73,-,22.2,48,39,25.0,35.15,9.41,25.75,2.379,0.486,1.89,-,-,28.3,-,73.89,82.0,-
608,臺中市,2007/08/15,大里,4.0,0.64,417.42,27.0,65,42,26.0,24.0,5.36,18.64,2.146,0.434,1.71,-,-,30.45,-,66.77,94.0,-
609,臺中市,2007/08/15,沙鹿,3.4,0.41,-,23.2,38,37,14.0,21.58,5.67,15.91,-,-,-,-,-,29.56,-,73.8,63.0,-
610,臺中市,2007/08/15,豐原,2.1,0.47,-,24.4,46,35,17.0,17.31,3.53,13.78,1.984,0.246,1.74,-,-,28.81,-,72.5,53.0,-
611,臺中市,2007/08/14,西屯,2.5,0.37,-,18.9,36,26,17.0,22.81,7.47,15.35,2.422,0.398,2.02,-,-,27.0,-,78.66,41.0,-
612,臺中市,2007/08/14,豐原,1.9,0.48,-,25.0,39,29,10.0,14.89,3.05,11.82,1.975,0.25,1.73,-,-,27.79,-,78.84,49.0,-
613,臺中市,2007/08/14,沙鹿,2.6,0.34,-,24.6,34,20,8.0,14.39,3.94,10.42,-,-,-,-,-,28.84,-,77.16,43.0,-
614,臺中市,2007/08/14,大里,3.4,0.48,401.57,19.1,33,24,13.0,18.33,7.12,11.21,1.903,0.262,1.64,-,-,28.78,-,74.52,42.0,-
615,臺中市,2007/08/14,忠明,2.0,0.68,-,14.8,25,25,15.0,26.48,8.1,18.38,2.114,0.41,1.7,-,-,27.16,-,80.12,30.0,-
616,臺中市,2007/08/13,西屯,2.6,0.29,-,22.6,30,26,17.0,16.42,2.4,14.02,2.244,0.267,1.98,-,-,26.46,-,85.98,35.0,-
617,臺中市,2007/08/13,豐原,1.1,0.42,-,24.3,27,27,15.0,13.11,1.79,11.29,1.963,0.229,1.74,-,-,26.91,-,88.2,28.0,-
618,臺中市,2007/08/13,忠明,1.5,0.53,-,20.7,26,27,15.0,21.03,3.72,17.31,1.975,0.208,1.77,-,-,26.54,-,87.7,31.0,-
619,臺中市,2007/08/13,大里,2.2,0.38,391.01,25.8,32,26,17.0,11.18,2.43,8.74,1.73,0.159,1.57,-,-,27.54,-,81.55,30.0,-
620,臺中市,2007/08/13,沙鹿,3.0,0.34,-,27.2,32,44,14.0,12.44,1.82,10.61,-,-,-,-,-,28.28,-,86.18,44.0,-
621,臺中市,2007/08/12,西屯,1.7,0.21,-,14.0,17,19,9.0,12.46,1.8,10.64,2.109,0.198,1.91,-,-,25.6,-,86.88,19.0,-
622,臺中市,2007/08/12,豐原,0.5,0.25,-,17.4,20,24,8.0,7.8,1.5,6.29,1.722,0.068,1.65,-,-,26.12,-,86.59,24.0,-
623,臺中市,2007/08/12,忠明,1.3,0.35,-,11.8,13,20,11.0,17.67,4.46,13.21,1.815,0.151,1.66,-,-,25.95,-,86.16,20.0,-
624,臺中市,2007/08/12,大里,1.5,0.26,395.59,15.5,20,19,11.0,9.72,3.78,5.94,1.617,0.105,1.51,-,-,25.33,-,83.69,19.0,-
625,臺中市,2007/08/12,沙鹿,1.9,0.19,-,22.5,24,23,6.0,5.85,1.35,4.5,-,-,-,-,-,27.49,-,86.38,23.0,-
626,臺中市,2007/08/11,西屯,2.6,0.3,-,10.2,15,25,11.0,19.66,6.88,12.78,2.294,0.338,1.96,-,-,26.5,-,80.56,25.0,-
627,臺中市,2007/08/11,豐原,1.1,0.28,-,15.2,18,27,9.0,10.87,2.21,8.65,1.795,0.144,1.65,-,-,27.13,-,80.88,27.0,-
628,臺中市,2007/08/11,忠明,1.3,0.46,-,9.8,15,22,11.0,22.65,9.0,13.65,1.935,0.233,1.7,-,-,26.83,-,80.46,22.0,-
629,臺中市,2007/08/11,大里,2.3,0.32,400.75,12.3,16,23,12.0,12.62,4.42,8.2,1.738,0.213,1.53,-,-,26.92,-,76.51,23.0,-
630,臺中市,2007/08/11,沙鹿,2.3,0.23,-,16.6,20,18,5.0,11.56,2.11,9.45,-,-,-,-,-,28.4,-,79.68,23.0,-
