序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
694,新北市,2015/11/17,土城,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
695,新北市,2015/11/17,土城,4.9,1.04,-,30.6,67,-,54.92,18.5,36.42,2.678,0.663,2.015,1.1,0.78,26.48,-,-,73.89,-
696,新北市,2015/11/17,林口,-,-,-,-,-,49,-,-,-,-,-,-,-,-,-,-,-,-,-
697,新北市,2015/11/17,林口,9,0.91,-,29,86,-,60.75,17.96,42.79,-,-,-,1.39,1.04,25.23,-,-,80.61,-
698,新北市,2015/11/17,萬里,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
699,新北市,2015/11/17,萬里,5.9,0.34,-,37.8,37,-,14.18,2.46,11.71,-,-,-,0.81,0.74,24.28,0,0,82.04,0
700,新北市,2015/11/16,板橋,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
701,新北市,2015/11/16,板橋,4.5,0.82,-,28.7,41,-,35.29,5.35,29.93,2.329,0.341,1.988,1.87,1.43,27.31,0,0,66.05,0
702,新北市,2015/11/16,三重,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
703,新北市,2015/11/16,三重,5.9,1.52,-,-,61,-,96.5,50.16,46.34,2.696,0.546,2.15,-,-,27,-,-,70.85,-
704,新北市,2015/11/16,菜寮,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
705,新北市,2015/11/16,菜寮,4.5,0.72,-,29.5,50,-,30.4,4.14,26.26,-,-,-,2.01,1.45,26.58,-,-,71.91,-
706,新北市,2015/11/16,永和,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
707,新北市,2015/11/16,永和,3,1.33,-,26.3,38,-,50.72,15.63,35.09,2.399,0.428,1.971,1.31,1.18,26.63,-,-,66.95,-
708,新北市,2015/11/16,新莊,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
709,新北市,2015/11/16,新莊,3.8,1.22,-,23.7,42,-,42.98,10.01,32.97,-,-,-,1.99,1.63,27.08,-,-,67.72,-
710,新北市,2015/11/16,新店,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
711,新北市,2015/11/16,新店,3.8,0.61,-,23.8,34,-,25.89,4.04,21.85,-,-,-,3.76,2.9,26.86,-,-,67.48,-
712,新北市,2015/11/16,淡水,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
713,新北市,2015/11/16,淡水,2.8,0.51,-,38.9,30,-,18.43,3.23,15.2,-,-,-,-,-,-,-,-,-,-
714,新北市,2015/11/16,汐止,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
715,新北市,2015/11/16,汐止,5.8,0.56,-,37.5,39,-,28.38,6.25,22.13,-,-,-,1.34,1.07,26.4,-,-,76.86,-
716,新北市,2015/11/16,土城,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
717,新北市,2015/11/16,土城,4.5,0.73,-,25.5,34,-,41.08,15.32,25.76,2.242,0.336,1.906,1.42,0.94,26.96,-,-,69.42,-
718,新北市,2015/11/16,林口,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
719,新北市,2015/11/16,林口,5.3,0.56,-,36.1,51,-,24.83,3.26,21.57,-,-,-,2.6,2.25,24.67,-,-,81.75,-
720,新北市,2015/11/16,萬里,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
721,新北市,2015/11/16,萬里,3,0.33,-,38.7,40,-,9.94,1.85,8.09,-,-,-,1.13,0.97,24.58,0,0,84.3,0
722,新北市,2015/11/15,板橋,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
723,新北市,2015/11/15,板橋,2,0.49,-,30.7,25,-,18.26,2.74,15.53,2.026,0.118,1.908,2.58,2.4,24.78,0,0,72.54,0
724,新北市,2015/11/15,三重,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
725,新北市,2015/11/15,三重,3.6,1.29,-,-,43,-,72.67,42.48,30.19,2.572,0.423,2.149,-,-,25.2,-,-,72.13,-
726,新北市,2015/11/15,菜寮,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
727,新北市,2015/11/15,菜寮,2.5,0.43,-,28.1,27,-,10.9,1.44,9.45,-,-,-,3.68,3.44,24.62,-,-,73.8,-
728,新北市,2015/11/15,永和,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
729,新北市,2015/11/15,永和,0.6,0.49,-,32.8,20,-,14.36,4.08,10.28,1.96,0.114,1.846,2.96,2.9,24.2,-,-,72.03,-
730,新北市,2015/11/15,新莊,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
731,新北市,2015/11/15,新莊,3.2,0.41,-,32.8,26,-,13.12,1.91,11.21,-,-,-,4.37,4.22,24.82,-,-,72.91,-
732,新北市,2015/11/15,新店,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
733,新北市,2015/11/15,新店,1.5,0.42,-,24.2,20,-,11.1,1.9,9.21,-,-,-,4.82,4.27,24.42,-,-,73.09,-
734,新北市,2015/11/15,淡水,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
735,新北市,2015/11/15,淡水,2.6,0.36,-,30.8,22,-,9.32,1.7,7.61,-,-,-,-,-,-,-,-,-,-
736,新北市,2015/11/15,汐止,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
737,新北市,2015/11/15,汐止,2.5,0.39,-,30.6,24,-,13.75,2.59,11.16,-,-,-,2.42,2.08,24.13,-,-,81.56,-
738,新北市,2015/11/15,土城,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
739,新北市,2015/11/15,土城,2.1,0.42,-,33.4,16,-,11.28,2.04,9.24,2,0.111,1.889,1.94,0.4,25.2,-,-,73.12,-
740,新北市,2015/11/15,林口,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
741,新北市,2015/11/15,林口,2.6,0.33,-,38,32,-,9.67,1.38,8.29,-,-,-,4.7,4.14,22.49,-,-,85.07,-
742,新北市,2015/11/15,萬里,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
743,新北市,2015/11/15,萬里,1.8,0.31,-,40,31,-,6.73,1.44,5.29,-,-,-,1.07,0.99,23.78,0,0,82.96,0
744,新北市,2015/11/14,板橋,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
745,新北市,2015/11/14,板橋,5.9,0.57,-,20.6,40,-,28.3,4.75,23.55,2.121,0.192,1.928,1.83,1.5,24.05,0.5,3.83,78.11,105.69
746,新北市,2015/11/14,三重,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
747,新北市,2015/11/14,三重,7.8,1.5,-,-,60,-,83.93,49.97,33.96,2.661,0.572,2.089,-,-,24.56,-,-,76.01,-
748,新北市,2015/11/14,菜寮,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
749,新北市,2015/11/14,菜寮,5.9,0.55,-,19.2,36,-,21.81,3.82,17.99,-,-,-,2.59,2.35,24,-,-,77.61,-
750,新北市,2015/11/14,永和,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
751,新北市,2015/11/14,永和,4.9,0.63,-,24.2,31,-,23.8,6.44,17.36,2.066,0.189,1.877,1.91,1.78,23.51,-,-,77.16,-
752,新北市,2015/11/14,新莊,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
753,新北市,2015/11/14,新莊,5.3,0.62,-,22.3,35,-,23.37,3.24,20.13,-,-,-,2.22,2.1,24.14,-,-,77.13,-
754,新北市,2015/11/14,新店,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
755,新北市,2015/11/14,新店,3.5,0.49,-,16.5,33,-,18.01,3.24,14.78,-,-,-,3.02,1.87,23.51,-,-,79.85,-
756,新北市,2015/11/14,淡水,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
757,新北市,2015/11/14,淡水,2.5,0.49,-,19.3,32,-,19.83,4.78,15.05,-,-,-,-,-,-,-,-,-,-
758,新北市,2015/11/14,汐止,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
759,新北市,2015/11/14,汐止,4.2,0.39,-,27.1,30,-,16.79,3.04,13.75,-,-,-,2.12,1.92,23.38,-,-,86.74,-
760,新北市,2015/11/14,土城,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
761,新北市,2015/11/14,土城,3.4,0.49,-,23.5,29,-,21.3,3.06,18.24,2.055,0.165,1.89,1.22,0.41,24.24,-,-,79.83,-
762,新北市,2015/11/14,林口,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
763,新北市,2015/11/14,林口,3.6,0.38,-,26.1,44,-,18.01,2.71,15.3,-,-,-,2.52,2.11,21.99,-,-,90.07,-
764,新北市,2015/11/14,萬里,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
765,新北市,2015/11/14,萬里,2.5,0.33,-,29.8,38,-,9.3,1.65,7.65,-,-,-,0.78,0.57,22.85,0,0,88.51,0
766,新北市,2015/11/13,板橋,-,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-
767,新北市,2015/11/13,板橋,5.5,0.95,-,12.7,54,-,46.73,15.27,31.45,2.495,0.455,2.04,1.43,1.06,24.73,0,0,77.95,0
768,新北市,2015/11/13,三重,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
769,新北市,2015/11/13,三重,3.9,1.77,-,-,60,-,110.16,68.93,41.23,2.902,0.737,2.164,-,-,25.02,-,-,77.95,-
770,新北市,2015/11/13,菜寮,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
771,新北市,2015/11/13,菜寮,5,0.87,-,15.4,48,-,41.35,15.25,26.1,-,-,-,1.56,1.04,24.47,-,-,80.33,-
772,新北市,2015/11/13,永和,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
773,新北市,2015/11/13,永和,3.8,1.43,-,10.8,41,-,57.84,25.37,32.47,2.589,0.551,2.038,0.96,0.62,24.29,-,-,75.96,-
774,新北市,2015/11/13,新莊,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
775,新北市,2015/11/13,新莊,6.1,1.2,-,12.4,52,-,47.05,16.21,30.84,-,-,-,1.68,1.18,24.62,-,-,79.32,-
776,新北市,2015/11/13,新店,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
777,新北市,2015/11/13,新店,2.2,0.6,-,13.6,37,-,26.09,5.3,20.8,-,-,-,2.84,2.11,24.16,-,-,79.11,-
778,新北市,2015/11/13,淡水,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
779,新北市,2015/11/13,淡水,3,0.61,-,22.3,36,-,26.65,7.75,18.91,-,-,-,-,-,-,-,-,-,-
780,新北市,2015/11/13,汐止,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
781,新北市,2015/11/13,汐止,4,0.59,-,19.1,36,-,32.57,10.56,22.01,-,-,-,1.34,1.21,24.3,-,-,84.83,-
782,新北市,2015/11/13,土城,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
783,新北市,2015/11/13,土城,6.3,0.75,-,13.7,44,-,47.16,17.36,29.8,2.305,0.39,1.915,1.11,0.76,24.92,-,-,82.01,-
784,新北市,2015/11/13,林口,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
785,新北市,2015/11/13,林口,3.7,0.47,-,24.6,57,-,28.11,6.83,21.27,-,-,-,1.95,1.62,22.59,-,-,92.69,-
786,新北市,2015/11/13,萬里,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
787,新北市,2015/11/13,萬里,1.9,0.33,-,32.6,35,-,12.27,3.84,8.43,-,-,-,0.97,0.89,23.44,0,0,89.03,0
788,新北市,2015/11/12,板橋,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
789,新北市,2015/11/12,板橋,3.1,0.67,-,29.5,28,-,29.46,6.71,22.74,2.159,0.229,1.93,2.82,2.53,23.99,0,0,77.61,0
790,新北市,2015/11/12,三重,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
791,新北市,2015/11/12,三重,2.8,1.46,-,-,47,-,84.87,49.35,35.52,2.618,0.568,2.051,-,-,24.79,-,-,74.43,-
792,新北市,2015/11/12,菜寮,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
793,新北市,2015/11/12,菜寮,3.2,0.5,-,26.7,26,-,19.93,2.15,17.77,-,-,-,3.14,3,24.22,-,-,76.21,-
794,新北市,2015/11/12,永和,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
795,新北市,2015/11/12,永和,2.1,0.71,-,30.8,21,-,27.54,8.89,18.65,2.058,0.199,1.86,2.6,2.61,23.41,-,-,77.24,-
796,新北市,2015/11/12,新莊,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
797,新北市,2015/11/12,新莊,4,0.76,-,31.1,21,-,22.75,3.48,19.27,-,-,-,4.17,4.01,24.3,-,-,76.1,-
798,新北市,2015/11/12,新店,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
799,新北市,2015/11/12,新店,2,0.48,-,27.3,21,-,18.57,3.2,15.37,-,-,-,4.1,3.29,24.01,-,-,75.59,-
800,新北市,2015/11/12,淡水,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
801,新北市,2015/11/12,淡水,2.5,0.27,-,39.1,15,-,7.56,1.55,6.01,-,-,-,-,-,-,-,-,-,-
802,新北市,2015/11/12,汐止,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
803,新北市,2015/11/12,汐止,2.6,0.39,-,30.3,22,-,20.63,3.77,16.86,-,-,-,1.94,1.72,22.87,-,-,90.8,-
804,新北市,2015/11/12,土城,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
805,新北市,2015/11/12,土城,1.6,0.55,-,31.2,25,-,21.14,5.03,16.11,2.123,0.248,1.875,1.83,0.36,24.88,-,-,78.8,-
806,新北市,2015/11/12,林口,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
807,新北市,2015/11/12,林口,3.3,0.31,-,38.2,29,-,15.07,2.7,12.37,-,-,-,4.07,3.73,22.24,-,-,86.8,-
808,新北市,2015/11/12,萬里,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
809,新北市,2015/11/12,萬里,2.6,0.24,-,44,29,-,8.33,1.66,6.67,-,-,-,2.79,2.5,22.59,1.17,4.33,91.59,76.07
810,新北市,2015/11/11,板橋,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
811,新北市,2015/11/11,板橋,1.5,0.41,-,34.8,37,-,22.43,2.99,19.44,1.994,0.125,1.869,2.82,2.43,21.75,2.75,4.69,76.09,18.4
812,新北市,2015/11/11,三重,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
813,新北市,2015/11/11,三重,4.4,1.17,-,-,54,-,75.94,41.03,34.91,2.413,0.409,2.003,-,-,22.1,-,-,75.88,-
814,新北市,2015/11/11,菜寮,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
815,新北市,2015/11/11,菜寮,4.3,0.4,-,30.9,38,-,18.21,2.47,15.74,-,-,-,3.7,3.56,21.66,-,-,76.53,-
816,新北市,2015/11/11,永和,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
817,新北市,2015/11/11,永和,1.8,0.49,-,37.2,31,-,19.17,4.9,14.27,1.944,0.136,1.807,2.98,2.79,21.08,-,-,77.44,-
818,新北市,2015/11/11,新莊,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
819,新北市,2015/11/11,新莊,3.2,0.39,-,34.2,29,-,19.28,2.04,17.23,-,-,-,4.12,4.12,21.77,-,-,76.9,-
820,新北市,2015/11/11,新店,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
821,新北市,2015/11/11,新店,1.7,0.36,-,36.6,29,-,14.33,2.21,12.12,-,-,-,4.65,3.74,21.47,-,-,77.8,-
822,新北市,2015/11/11,淡水,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
823,新北市,2015/11/11,淡水,1.5,0.28,-,39.4,25,-,10.77,1.93,8.84,-,-,-,-,-,-,-,-,-,-
824,新北市,2015/11/11,汐止,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
825,新北市,2015/11/11,汐止,2.6,0.31,-,34.6,36,-,19.45,2.97,16.47,-,-,-,2.47,2.14,21.15,-,-,86.25,-
826,新北市,2015/11/11,土城,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
827,新北市,2015/11/11,土城,1.3,0.37,-,38.8,31,-,13.14,1.52,11.62,1.98,0.132,1.848,2.1,0.4,22.7,-,-,77.91,-
828,新北市,2015/11/11,林口,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
829,新北市,2015/11/11,林口,3.5,-,-,39.1,41,-,16.76,3.16,13.6,-,-,-,4.46,3.89,19.67,-,-,87.63,-
830,新北市,2015/11/11,萬里,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
831,新北市,2015/11/11,萬里,2.1,0.17,-,52.5,50,-,4.51,1,3.51,-,-,-,4.72,4.6,21.93,1.06,4.34,78.44,101.52
832,新北市,2015/11/10,板橋,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
833,新北市,2015/11/10,板橋,2.5,0.58,-,32.9,38,-,21.17,2.88,18.29,2.049,0.134,1.915,2.73,2.37,21.83,0,0,72,0
834,新北市,2015/11/10,三重,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
835,新北市,2015/11/10,三重,2.1,1.39,-,-,45,-,73.15,40.2,32.95,2.53,0.454,2.076,-,-,22.53,-,-,70.11,-
836,新北市,2015/11/10,菜寮,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
837,新北市,2015/11/10,菜寮,1.7,0.53,-,32.3,33,-,14.4,1.29,13.13,-,-,-,3.59,3.34,22.05,-,-,70.67,-
838,新北市,2015/11/10,永和,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
839,新北市,2015/11/10,永和,1.6,0.64,-,36.1,33,-,18.3,5.33,12.96,2.042,0.172,1.87,2.68,2.6,21.2,-,-,73.96,-
840,新北市,2015/11/10,新莊,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
841,新北市,2015/11/10,新莊,2.1,0.53,-,35.4,29,-,16.12,1.63,14.49,-,-,-,4.28,4.14,22.07,-,-,71.74,-
842,新北市,2015/11/10,新店,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
843,新北市,2015/11/10,新店,2.9,0.49,-,35.4,34,-,13.8,1.49,12.3,-,-,-,4.83,3.68,21.22,-,-,76.02,-
844,新北市,2015/11/10,淡水,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
845,新北市,2015/11/10,淡水,1.5,0.39,-,44.5,31,-,8.53,1.19,7.33,-,-,-,-,-,-,-,-,-,-
846,新北市,2015/11/10,汐止,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
847,新北市,2015/11/10,汐止,2.4,0.42,-,37.4,36,-,15.12,2.38,12.73,-,-,-,3.02,2.74,20.69,-,-,86.09,-
848,新北市,2015/11/10,土城,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
849,新北市,2015/11/10,土城,1.1,0.5,-,36.5,33,-,14.39,2.07,12.32,1.978,0.109,1.869,1.89,0.9,22.7,-,-,74.62,-
850,新北市,2015/11/10,林口,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
851,新北市,2015/11/10,林口,2.1,-,-,38.6,45,-,13.45,2.5,10.93,-,-,-,4.02,3.82,19.39,-,-,85.35,-
852,新北市,2015/11/10,萬里,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
853,新北市,2015/11/10,萬里,1.8,0.32,-,49.8,73,-,4.74,0.95,3.85,-,-,-,7.08,6.87,21.71,0.5,3.36,78.38,"1,026.62"
854,新北市,2015/11/09,板橋,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
855,新北市,2015/11/09,板橋,4.4,0.75,-,20.9,61,-,26.49,2.84,23.65,2.232,0.243,1.989,2.15,1.87,25.04,0,0,76.46,0
856,新北市,2015/11/09,三重,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
857,新北市,2015/11/09,三重,2.9,1.78,-,-,67,-,86.52,51.33,35.19,2.698,0.593,2.104,-,-,25.7,-,-,74.67,-
858,新北市,2015/11/09,菜寮,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
859,新北市,2015/11/09,菜寮,2.6,0.71,-,23.5,46,-,22.56,2.46,20.1,-,-,-,2.26,1.87,25.13,-,-,76.09,-
860,新北市,2015/11/09,永和,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-
861,新北市,2015/11/09,永和,2.2,1.12,-,19.9,49,-,35.81,12.52,23.28,2.284,0.316,1.968,2.01,1.72,24.56,-,-,75.51,-
862,新北市,2015/11/09,新莊,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-
863,新北市,2015/11/09,新莊,4.4,0.7,-,24.4,45,-,23.24,3.88,19.36,-,-,-,2.56,2.29,25.21,-,-,75.75,-
864,新北市,2015/11/09,新店,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
865,新北市,2015/11/09,新店,3,0.65,-,22,36,-,18.47,3.11,15.35,-,-,-,3.52,2.38,24.14,-,-,78.67,-
866,新北市,2015/11/09,淡水,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
867,新北市,2015/11/09,淡水,2.7,0.53,-,35.2,38,-,11.63,1.33,10.3,-,-,-,-,-,-,-,-,-,-
868,新北市,2015/11/09,汐止,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
869,新北市,2015/11/09,汐止,1.9,0.66,-,21.7,43,-,20.78,4.91,15.87,-,-,-,1.95,1.71,24.02,-,-,87.95,-
870,新北市,2015/11/09,土城,-,-,-,-,-,33,-,-,-,-,-,-,-,-,-,-,-,-,-
871,新北市,2015/11/09,土城,2.9,0.66,-,23.4,44,-,20.98,4.18,16.79,2.127,0.206,1.921,1.6,0.91,25.57,-,-,79.6,-
872,新北市,2015/11/09,林口,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
873,新北市,2015/11/09,林口,1.5,0.49,-,37.5,52,-,11.76,2.01,9.74,-,-,-,2.85,2.4,22.25,-,-,92.11,-
874,新北市,2015/11/09,萬里,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
875,新北市,2015/11/09,萬里,2.5,0.5,-,31.4,55,-,9.7,1.74,8.03,-,-,-,5.19,4.54,22.98,0.5,3.7,88.83,401.58
876,新北市,2015/11/08,板橋,-,-,-,-,-,55,-,-,-,-,-,-,-,-,-,-,-,-,-
877,新北市,2015/11/08,板橋,8.6,0.88,-,29.9,85,-,40.34,7.41,32.94,2.503,0.419,2.084,1.45,1.14,26.97,0,0,73.73,0
878,新北市,2015/11/08,三重,-,-,-,-,-,42,-,-,-,-,-,-,-,-,-,-,-,-,-
879,新北市,2015/11/08,三重,7.8,1.57,-,-,87,-,91.68,48.19,43.49,2.76,0.59,2.171,-,-,27.31,-,-,74.4,-
880,新北市,2015/11/08,菜寮,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
881,新北市,2015/11/08,菜寮,7.2,0.75,-,27.1,69,-,32.98,5.67,27.31,-,-,-,1.6,0.98,26.83,-,-,74.53,-
882,新北市,2015/11/08,永和,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-
883,新北市,2015/11/08,永和,5.5,1.08,-,29,59,-,41.35,10.43,30.92,2.371,0.392,1.978,1.12,0.81,26.73,-,-,70.35,-
884,新北市,2015/11/08,新莊,-,-,-,-,-,56,-,-,-,-,-,-,-,-,-,-,-,-,-
885,新北市,2015/11/08,新莊,6.7,0.82,-,27.2,64,-,38.15,9.48,28.66,-,-,-,1.26,0.85,26.75,-,-,74.49,-
886,新北市,2015/11/08,新店,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
887,新北市,2015/11/08,新店,3.1,0.59,-,35.5,59,-,22.09,2.72,19.37,-,-,-,2.79,2.01,26.55,-,-,73.46,-
888,新北市,2015/11/08,淡水,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,-
889,新北市,2015/11/08,淡水,4.3,0.56,-,32.8,67,-,23.9,2.75,21.14,-,-,-,-,-,-,-,-,-,-
890,新北市,2015/11/08,汐止,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-
891,新北市,2015/11/08,汐止,9.7,0.64,-,28,60,-,31.91,9.54,22.37,-,-,-,1.29,0.95,26.15,-,-,81.73,-
892,新北市,2015/11/08,土城,-,-,-,-,-,51,-,-,-,-,-,-,-,-,-,-,-,-,-
893,新北市,2015/11/08,土城,5.4,0.79,-,32,68,-,35.35,8.45,26.9,2.308,0.355,1.953,1.12,0.74,27.3,-,-,77.52,-
894,新北市,2015/11/08,林口,-,-,-,-,-,54,-,-,-,-,-,-,-,-,-,-,-,-,-
895,新北市,2015/11/08,林口,4.4,0.47,-,35.4,84,-,21.16,2.87,18.29,-,-,-,1.47,1.02,24.51,-,-,88.62,-
896,新北市,2015/11/08,萬里,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-
897,新北市,2015/11/08,萬里,4,0.33,-,31.9,52,-,12.37,3.06,9.31,-,-,-,1.46,1.53,24.37,0,0,85.1,0
898,新北市,2015/11/07,板橋,-,-,-,-,-,54,-,-,-,-,-,-,-,-,-,-,-,-,-
899,新北市,2015/11/07,板橋,6.2,0.84,-,36.9,93,-,34.05,4.65,29.39,2.403,0.399,2.004,1.51,0.93,27.33,0,0,73.6,0
900,新北市,2015/11/07,三重,-,-,-,-,-,55,-,-,-,-,-,-,-,-,-,-,-,-,-
901,新北市,2015/11/07,三重,6.8,1.86,-,-,112,-,114.42,61.41,53.01,2.982,0.76,2.222,-,-,27.64,-,-,74.89,-
902,新北市,2015/11/07,菜寮,-,-,-,-,-,51,-,-,-,-,-,-,-,-,-,-,-,-,-
903,新北市,2015/11/07,菜寮,7.7,0.92,-,26.4,88,-,44.4,8.13,36.28,-,-,-,1.35,0.8,27.11,-,-,75.8,-
