序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
69,臺北市,2001/05/22,陽明,0.5,0.33,37.1,-,15,-,3.46,0.04,3.42,-,-,-,19.41,-,94.0,47.0,-
70,臺北市,2001/05/22,士林,0.8,1.1,8.4,-,33,-,43.76,17.14,26.62,-,-,-,22.35,-,-,33.0,-
71,臺北市,2001/05/21,松山,3.2,1.26,14.2,-,46,-,58.22,28.08,30.14,-,-,-,27.94,-,-,47.0,-
72,臺北市,2001/05/21,古亭,2.4,1.21,12.2,-,42,26,50.81,23.59,27.22,2.322,0.5,1.82,28.93,-,-,42.0,-
73,臺北市,2001/05/21,中山,3.6,1.46,12.0,-,62,-,60.43,27.79,32.64,3.463,0.82,2.64,28.07,-,-,56.0,-
74,臺北市,2001/05/21,大同,5.1,2.62,-,-,75,-,109.99,70.58,39.42,3.781,1.25,2.54,28.19,-,-,62.0,-
75,臺北市,2001/05/21,萬華,1.8,1.19,15.2,-,47,-,39.76,10.86,28.9,-,-,-,28.41,-,-,47.0,-
76,臺北市,2001/05/21,陽明,1.2,0.35,33.4,-,18,-,6.55,0.2,6.34,-,-,-,22.72,-,91.0,49.0,-
77,臺北市,2001/05/21,士林,0.4,1.0,14.8,-,37,-,34.45,12.03,22.42,-,-,-,27.28,-,-,47.0,-
78,臺北市,2001/05/20,松山,3.1,0.96,13.4,-,34,-,43.19,16.36,26.83,-,-,-,26.04,-,-,42.0,-
79,臺北市,2001/05/20,古亭,1.5,1.07,11.6,-,32,17,44.05,17.23,26.82,2.462,0.44,2.02,27.37,-,-,40.0,-
80,臺北市,2001/05/20,中山,3.0,1.1,12.4,-,40,-,50.98,22.02,28.96,3.492,0.7,2.79,26.34,-,-,40.0,-
81,臺北市,2001/05/20,大同,4.1,1.94,-,-,56,-,96.15,61.06,35.09,3.3,0.69,2.61,26.6,-,-,53.0,-
82,臺北市,2001/05/20,萬華,0.9,1.17,13.1,-,54,-,41.15,13.07,28.08,-,-,-,26.66,-,-,52.0,-
83,臺北市,2001/05/20,陽明,1.0,0.36,34.7,-,14,-,4.11,0.22,3.89,-,-,-,22.44,-,92.0,61.0,-
84,臺北市,2001/05/20,士林,0.7,0.98,13.1,-,29,-,32.44,11.93,20.51,-,-,-,25.87,-,-,29.0,-
85,臺北市,2001/05/19,松山,5.1,0.84,9.7,-,38,-,43.16,16.84,26.32,-,-,-,25.25,-,-,38.0,-
86,臺北市,2001/05/19,古亭,4.3,0.94,8.5,-,38,25,48.3,21.47,26.83,2.198,0.29,1.9,26.4,-,-,38.0,-
87,臺北市,2001/05/19,中山,5.7,1.07,10.6,-,45,-,56.67,26.71,29.97,3.249,0.7,2.55,25.7,-,-,45.0,-
88,臺北市,2001/05/19,大同,8.9,3.85,-,-,72,-,188.07,142.65,45.43,4.273,1.84,2.43,26.2,-,-,62.0,-
89,臺北市,2001/05/19,萬華,3.8,1.08,11.8,-,42,-,45.14,13.17,31.96,-,-,-,25.98,-,-,42.0,-
90,臺北市,2001/05/19,陽明,0.5,0.21,34.4,-,-,-,-,-,-,-,-,-,21.4,-,92.0,48.0,-
91,臺北市,2001/05/19,士林,1.5,1.05,14.8,-,46,-,40.88,13.28,27.6,-,-,-,24.89,-,-,55.0,-
92,臺北市,2001/05/18,松山,4.9,1.38,11.6,-,74,-,69.97,23.79,46.18,-,-,-,25.6,-,-,62.0,-
93,臺北市,2001/05/18,古亭,4.0,1.68,10.3,-,69,44,78.37,37.1,41.27,2.937,0.93,2.01,26.64,-,-,60.0,-
94,臺北市,2001/05/18,中山,5.5,1.58,13.2,-,88,-,76.16,25.63,50.53,3.539,0.86,2.68,25.86,-,-,69.0,-
95,臺北市,2001/05/18,大同,6.4,2.7,-,-,107,-,127.75,69.56,58.19,3.975,1.41,2.57,26.17,-,-,78.0,-
96,臺北市,2001/05/18,萬華,3.1,1.4,16.2,-,103,-,60.32,17.15,43.17,-,-,-,26.2,-,-,76.0,-
97,臺北市,2001/05/18,陽明,3.8,0.32,29.6,-,21,-,-,-,-,-,-,-,21.56,-,92.0,40.0,-
98,臺北市,2001/05/18,士林,3.0,1.26,12.2,-,75,-,55.47,15.3,40.17,-,-,-,25.36,-,-,63.0,-
99,臺北市,2001/05/17,松山,5.2,0.73,26.7,-,56,-,35.1,7.13,27.97,-,-,-,25.86,-,-,75.0,-
100,臺北市,2001/05/17,古亭,3.1,0.94,27.9,-,54,35,41.09,9.99,31.1,2.435,0.42,2.01,27.34,-,-,80.0,-
101,臺北市,2001/05/17,中山,5.5,0.91,27.0,-,69,-,42.26,7.91,34.35,2.674,0.38,2.3,26.2,-,-,69.0,-
102,臺北市,2001/05/17,大同,7.7,2.45,-,-,87,-,119.73,69.03,50.7,3.596,1.26,2.34,26.75,-,-,68.0,-
103,臺北市,2001/05/17,萬華,3.0,1.02,32.7,-,61,-,37.75,5.35,32.4,-,-,-,26.73,-,-,71.0,-
104,臺北市,2001/05/17,陽明,2.7,0.3,56.9,-,26,-,-,-,-,-,-,-,21.67,-,85.0,78.0,-
105,臺北市,2001/05/17,士林,6.4,0.72,36.7,-,42,-,25.11,3.21,21.91,-,-,-,25.6,-,-,77.0,-
106,臺北市,2001/05/16,松山,10.8,0.62,15.2,-,37,-,36.03,10.13,25.91,-,-,-,26.17,-,-,37.0,-
107,臺北市,2001/05/16,古亭,8.3,0.63,18.7,-,34,18,34.84,8.96,25.88,2.129,0.28,1.85,27.9,-,-,35.0,-
108,臺北市,2001/05/16,中山,11.4,0.65,21.4,-,40,-,35.27,8.16,27.11,2.309,0.26,2.05,26.96,-,-,49.0,-
109,臺北市,2001/05/16,大同,14.6,3.04,-,-,50,-,149.76,100.7,49.06,3.769,1.57,2.2,27.75,-,-,52.0,-
110,臺北市,2001/05/16,萬華,9.0,0.83,22.6,-,35,-,34.5,5.93,28.57,-,-,-,27.31,-,-,46.0,-
111,臺北市,2001/05/16,陽明,2.5,0.21,-,-,21,-,0.97,0.23,0.74,-,-,-,22.47,-,72.0,69.0,-
112,臺北市,2001/05/16,士林,10.7,0.57,29.8,-,33,-,25.77,3.79,21.98,-,-,-,26.73,-,-,53.0,-
113,臺北市,2001/05/15,松山,7.7,0.68,14.8,-,24,-,36.19,11.95,24.24,-,-,-,25.4,-,-,25.0,-
114,臺北市,2001/05/15,古亭,6.5,0.65,17.4,-,24,10,34.47,10.61,23.87,2.042,0.18,1.86,26.88,-,-,28.0,-
115,臺北市,2001/05/15,中山,7.3,0.71,16.5,-,25,-,35.48,10.31,25.16,2.413,0.36,2.06,26.04,-,-,25.0,-
116,臺北市,2001/05/15,大同,10.8,3.44,-,-,45,-,157.81,111.32,46.48,4.0,1.82,2.18,26.92,-,-,51.0,-
117,臺北市,2001/05/15,萬華,7.1,0.72,18.9,-,24,-,43.76,15.79,27.97,-,-,-,26.36,-,-,26.0,-
118,臺北市,2001/05/15,陽明,1.0,0.2,39.1,-,12,-,1.69,0.07,1.62,-,-,-,21.6,-,94.0,62.0,-
119,臺北市,2001/05/15,士林,4.1,0.73,16.9,-,26,-,28.49,9.13,19.37,-,-,-,25.88,-,-,37.0,-
120,臺北市,2001/05/14,松山,4.9,0.93,7.4,-,24,-,45.83,16.62,29.21,-,-,-,24.0,-,-,24.0,-
121,臺北市,2001/05/14,古亭,4.7,0.9,10.4,-,24,11,44.85,17.03,27.82,2.332,0.39,1.94,25.29,-,-,24.0,-
122,臺北市,2001/05/14,中山,3.3,1.0,10.4,-,29,-,47.35,16.84,30.51,2.949,0.59,2.36,24.76,-,-,29.0,-
123,臺北市,2001/05/14,大同,5.8,3.46,-,-,48,-,150.0,108.21,41.79,4.093,1.8,2.29,25.5,-,-,67.0,-
124,臺北市,2001/05/14,萬華,3.8,0.89,14.2,-,24,-,61.01,33.15,27.86,-,-,-,25.01,-,-,30.0,-
125,臺北市,2001/05/14,陽明,0.2,0.18,21.0,-,12,-,1.14,0.11,1.02,-,-,-,20.64,-,97.0,22.0,-
126,臺北市,2001/05/14,士林,1.6,0.82,14.6,-,23,-,31.28,10.59,20.69,-,-,-,24.75,-,-,29.0,-
127,臺北市,2001/05/13,松山,4.1,0.47,22.9,-,14,-,23.88,6.74,17.14,-,-,-,23.72,-,-,33.0,-
128,臺北市,2001/05/13,古亭,4.9,0.47,24.6,-,29,15,22.65,5.22,17.43,1.691,0.08,1.61,25.4,-,-,31.0,-
129,臺北市,2001/05/13,中山,2.3,0.43,26.2,-,19,-,21.02,5.13,15.89,2.188,0.16,2.03,24.7,-,-,32.0,-
130,臺北市,2001/05/13,大同,3.4,1.76,-,-,24,-,97.45,64.8,32.65,2.913,0.77,2.15,25.41,-,-,32.0,-
131,臺北市,2001/05/13,萬華,3.6,0.66,25.7,-,24,-,22.84,4.02,18.83,-,-,-,25.15,-,-,30.0,-
132,臺北市,2001/05/13,陽明,0.6,0.13,31.7,-,12,-,2.25,0.37,1.88,-,-,-,20.03,-,97.0,44.0,-
133,臺北市,2001/05/13,士林,2.3,0.4,32.5,-,16,-,8.32,1.33,6.99,-,-,-,24.84,-,-,37.0,-
134,臺北市,2001/05/12,松山,5.2,0.55,26.8,-,31,-,29.38,5.15,24.23,-,-,-,22.62,-,-,31.0,-
135,臺北市,2001/05/12,古亭,3.4,0.51,34.4,-,31,12,21.98,3.52,18.47,1.843,0.1,1.74,23.74,-,-,44.0,-
136,臺北市,2001/05/12,中山,3.7,0.58,29.8,-,32,-,26.75,4.75,22.0,2.336,0.16,2.18,23.22,-,-,32.0,-
137,臺北市,2001/05/12,大同,5.1,2.15,-,-,50,-,121.06,74.18,46.88,3.134,0.95,2.18,23.86,-,-,50.0,-
138,臺北市,2001/05/12,萬華,4.0,0.68,35.5,-,32,-,23.37,2.85,20.52,-,-,-,23.66,-,-,42.0,-
139,臺北市,2001/05/12,陽明,0.2,0.17,29.9,-,12,-,0.91,0.18,0.73,-,-,-,17.85,-,97.0,48.0,-
140,臺北市,2001/05/12,士林,3.7,0.44,43.0,-,44,-,7.44,1.38,6.05,-,-,-,23.09,-,-,44.0,-
141,臺北市,2001/05/11,松山,3.6,0.81,23.1,-,22,-,45.88,10.8,35.08,-,-,-,21.17,-,-,37.0,-
142,臺北市,2001/05/11,古亭,2.2,0.73,31.7,-,17,10,32.4,5.4,27.0,1.865,0.09,1.77,22.28,-,-,45.0,-
143,臺北市,2001/05/11,中山,2.6,0.9,27.9,-,26,-,42.77,9.75,33.02,2.448,0.31,2.13,22.09,-,-,41.0,-
144,臺北市,2001/05/11,大同,5.5,3.84,-,-,62,-,185.0,124.41,60.59,4.279,2.05,2.23,22.91,-,-,63.0,-
145,臺北市,2001/05/11,萬華,1.8,0.96,33.9,-,20,-,32.38,3.63,28.75,-,-,-,22.09,-,-,44.0,-
146,臺北市,2001/05/11,陽明,0.2,0.27,58.7,-,12,-,1.29,0.06,1.23,-,-,-,17.54,-,95.0,55.0,-
147,臺北市,2001/05/11,士林,0.8,0.58,45.4,-,16,-,13.89,1.09,12.8,-,-,-,22.45,-,-,49.0,-
148,臺北市,2001/05/10,松山,2.9,0.67,30.9,-,24,-,35.94,5.68,30.26,-,-,-,20.39,-,-,42.0,-
149,臺北市,2001/05/10,古亭,2.1,0.66,35.1,-,21,11,31.33,4.43,26.9,1.91,0.25,1.66,21.31,-,-,44.0,-
150,臺北市,2001/05/10,中山,1.3,0.8,32.3,-,23,-,36.36,5.74,30.63,2.52,0.33,2.19,20.92,-,-,41.0,-
151,臺北市,2001/05/10,大同,4.6,3.42,-,-,53,-,173.21,111.01,62.2,4.11,1.87,2.24,21.62,-,-,52.0,-
152,臺北市,2001/05/10,萬華,1.6,0.88,37.2,-,17,-,33.19,4.79,28.4,-,-,-,21.1,-,-,43.0,-
153,臺北市,2001/05/10,陽明,0.1,0.29,60.2,-,12,-,1.43,0.17,1.26,-,-,-,16.28,-,94.0,56.0,-
154,臺北市,2001/05/10,士林,0.4,0.66,40.9,-,16,-,18.35,1.38,16.97,-,-,-,20.41,-,-,46.0,-
155,臺北市,2001/05/09,松山,4.4,0.79,18.8,-,31,-,38.29,8.77,29.52,-,-,-,22.33,-,-,31.0,-
156,臺北市,2001/05/09,古亭,6.2,0.81,22.3,-,29,18,36.24,7.61,28.63,1.97,0.11,1.86,23.41,-,-,31.0,-
157,臺北市,2001/05/09,中山,3.5,0.84,22.5,-,29,-,37.55,7.75,29.79,2.41,0.34,2.07,22.64,-,-,29.0,-
158,臺北市,2001/05/09,大同,17.9,2.89,-,-,45,-,142.54,92.07,50.47,3.729,1.48,2.25,23.23,-,-,47.0,-
159,臺北市,2001/05/09,萬華,4.3,0.98,24.5,-,27,-,35.16,5.2,29.96,-,-,-,22.92,-,-,30.0,-
160,臺北市,2001/05/09,陽明,0.4,0.38,43.5,-,12,-,2.45,0.07,2.38,-,-,-,18.29,-,98.0,42.0,-
161,臺北市,2001/05/09,士林,1.8,0.72,29.8,-,20,-,19.72,2.14,17.58,-,-,-,21.94,-,-,33.0,-
162,臺北市,2001/05/08,松山,2.6,0.82,9.4,-,28,-,40.76,11.95,28.82,-,-,-,24.2,-,-,28.0,-
163,臺北市,2001/05/08,古亭,2.2,0.9,9.3,-,28,16,38.18,11.27,26.91,2.242,0.32,1.92,25.35,-,-,28.0,-
164,臺北市,2001/05/08,中山,1.5,0.93,11.0,-,29,-,37.77,10.74,27.03,2.83,0.44,2.39,24.34,-,-,29.0,-
165,臺北市,2001/05/08,大同,16.5,2.21,-,-,49,-,92.03,56.81,35.22,3.444,1.08,2.36,24.74,-,-,49.0,-
166,臺北市,2001/05/08,萬華,2.1,0.95,14.0,-,24,-,34.83,7.0,27.84,-,-,-,24.62,-,-,24.0,-
167,臺北市,2001/05/08,陽明,0.1,0.22,29.0,-,12,-,2.5,0.1,2.4,-,-,-,20.21,-,100.0,31.0,-
168,臺北市,2001/05/08,士林,0.2,0.59,17.4,-,23,-,15.03,1.67,13.36,-,-,-,23.56,-,-,28.0,-
169,臺北市,2001/05/07,松山,4.5,0.96,22.0,-,61,-,43.54,11.24,32.3,-,-,-,28.37,-,-,58.0,-
170,臺北市,2001/05/07,古亭,3.2,0.96,21.3,-,48,29,40.77,12.45,28.32,2.228,0.3,1.93,29.84,-,-,62.0,-
171,臺北市,2001/05/07,中山,4.3,1.0,21.4,-,60,-,42.3,11.61,30.69,3.221,0.5,2.72,29.11,-,-,55.0,-
172,臺北市,2001/05/07,大同,20.3,2.37,-,-,61,-,100.16,56.02,44.14,3.598,1.16,2.44,29.6,-,-,56.0,-
173,臺北市,2001/05/07,萬華,3.2,1.03,25.3,-,54,-,34.57,4.44,30.13,-,-,-,29.68,-,-,59.0,-
174,臺北市,2001/05/07,陽明,1.2,0.32,28.3,-,19,-,7.84,0.54,7.3,-,-,-,23.01,-,91.0,56.0,-
175,臺北市,2001/05/07,士林,1.6,0.72,18.6,-,41,-,17.14,5.73,11.42,-,-,-,27.75,-,-,52.0,-
176,臺北市,2001/05/06,松山,8.0,0.93,33.2,-,59,-,36.46,6.36,30.1,-,-,-,27.87,-,-,55.0,-
177,臺北市,2001/05/06,古亭,5.2,1.04,29.8,-,48,33,39.84,8.43,31.4,2.195,0.28,1.91,29.1,-,-,49.0,-
178,臺北市,2001/05/06,中山,8.0,0.99,23.6,-,67,-,41.69,8.83,32.87,3.058,0.54,2.51,28.51,-,-,58.0,-
179,臺北市,2001/05/06,大同,20.8,2.5,-,-,66,-,121.71,72.69,49.02,3.448,1.11,2.34,29.15,-,-,58.0,-
180,臺北市,2001/05/06,萬華,4.6,1.04,28.4,-,52,-,33.84,3.79,30.04,-,-,-,28.89,-,-,51.0,-
181,臺北市,2001/05/06,陽明,2.6,0.4,34.7,-,18,-,9.28,0.77,8.52,-,-,-,22.65,-,90.0,42.0,-
182,臺北市,2001/05/06,士林,2.8,1.01,20.3,-,48,-,27.38,14.32,13.06,-,-,-,27.91,-,-,48.0,-
183,臺北市,2001/05/05,松山,2.6,0.91,28.6,-,43,-,43.84,10.72,33.12,-,-,-,26.77,-,-,55.0,-
184,臺北市,2001/05/05,古亭,3.0,1.22,25.5,-,48,27,50.59,15.54,35.06,2.383,0.55,1.83,27.72,-,-,48.0,-
185,臺北市,2001/05/05,中山,4.0,1.23,24.9,-,64,-,50.16,10.32,39.84,3.21,0.66,2.55,27.14,-,-,57.0,-
186,臺北市,2001/05/05,大同,18.7,2.79,-,-,81,-,114.16,62.0,52.16,3.647,1.2,2.45,27.47,-,-,65.0,-
187,臺北市,2001/05/05,萬華,2.4,1.08,27.9,-,53,-,37.49,5.55,31.94,-,-,-,27.27,-,-,51.0,-
188,臺北市,2001/05/05,陽明,2.1,0.4,48.8,-,21,-,8.68,0.32,8.36,-,-,-,21.02,-,89.0,60.0,-
189,臺北市,2001/05/05,士林,3.5,0.96,36.5,-,46,-,15.98,5.13,10.85,-,-,-,26.31,-,-,72.0,-
190,臺北市,2001/05/04,松山,3.4,0.87,21.9,-,38,-,40.0,16.15,23.85,-,-,-,25.64,-,-,38.0,-
191,臺北市,2001/05/04,古亭,0.6,1.0,21.9,-,35,24,41.81,14.3,27.51,2.253,0.31,1.94,27.22,-,-,40.0,-
