序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
15,臺北市,2001/08/29,松山,2.8,0.75,9.6,-,31,-,38.48,15.04,23.45,-,-,-,28.72,-,-,31.0,-
16,臺北市,2001/08/29,古亭,2.7,0.88,8.4,-,24,15,43.65,19.58,24.07,2.214,0.42,1.79,29.73,-,-,25.0,-
17,臺北市,2001/08/29,中山,3.1,0.88,9.5,-,26,-,46.61,21.18,25.43,2.75,0.4,2.35,29.14,-,-,26.0,-
18,臺北市,2001/08/29,大同,5.5,2.17,-,-,39,-,99.45,68.23,31.22,3.45,0.96,2.49,29.45,-,-,39.0,-
19,臺北市,2001/08/29,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,臺北市,2001/08/29,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.0,-,-
21,臺北市,2001/08/29,士林,1.6,0.51,14.2,-,26,-,19.78,4.66,15.12,-,-,-,27.63,-,-,29.0,-
22,臺北市,2001/08/28,松山,1.2,0.62,6.2,-,30,-,27.61,16.1,11.51,-,-,-,30.66,-,-,30.0,-
23,臺北市,2001/08/28,古亭,0.3,0.41,6.1,-,18,10,18.69,10.63,8.06,1.78,0.14,1.64,32.34,-,-,18.0,-
24,臺北市,2001/08/28,中山,0.9,0.59,7.5,-,27,-,27.1,15.46,11.64,2.203,0.13,2.07,30.78,-,-,27.0,-
25,臺北市,2001/08/28,大同,4.8,2.73,-,-,43,-,114.38,93.06,21.32,3.737,1.51,2.22,31.91,-,-,43.0,-
26,臺北市,2001/08/28,萬華,0.3,0.51,7.6,-,23,-,25.13,11.53,13.6,-,-,-,31.67,-,-,23.0,-
27,臺北市,2001/08/28,陽明,2.5,0.23,13.9,-,13,-,4.16,0.74,3.42,-,-,-,23.44,-,89.0,18.0,-
28,臺北市,2001/08/28,士林,0.7,0.37,9.2,-,38,-,10.11,3.73,6.37,-,-,-,29.57,-,-,38.0,-
29,臺北市,2001/08/27,松山,1.5,0.56,7.9,-,28,-,22.92,11.05,11.87,-,-,-,30.81,-,-,28.0,-
30,臺北市,2001/08/27,古亭,1.0,0.32,8.9,-,20,6,18.46,8.46,10.0,-,-,-,32.04,-,-,20.0,-
31,臺北市,2001/08/27,中山,2.6,0.51,9.7,-,32,-,24.22,11.61,12.62,2.248,0.18,2.07,30.89,-,-,32.0,-
32,臺北市,2001/08/27,大同,6.9,2.43,-,-,40,-,113.14,90.09,23.05,-,-,-,31.97,-,-,40.0,-
33,臺北市,2001/08/27,萬華,1.2,0.55,10.4,-,22,-,27.78,11.94,15.84,-,-,-,32.39,-,-,22.0,-
34,臺北市,2001/08/27,陽明,2.4,0.23,15.8,-,13,-,5.51,0.45,5.05,-,-,-,22.82,-,90.0,19.0,-
35,臺北市,2001/08/27,士林,3.1,0.36,11.4,-,30,-,12.0,4.02,7.99,-,-,-,29.56,-,-,30.0,-
36,臺北市,2001/08/26,松山,3.6,0.58,14.6,-,34,-,22.49,7.47,15.01,-,-,-,30.9,-,-,48.0,-
37,臺北市,2001/08/26,古亭,2.2,0.44,16.0,-,29,22,23.86,8.6,15.26,-,-,-,32.34,-,-,59.0,-
38,臺北市,2001/08/26,中山,4.2,0.6,15.5,-,40,-,28.16,9.6,18.57,2.231,0.2,2.03,31.33,-,-,51.0,-
39,臺北市,2001/08/26,大同,8.4,2.3,-,-,55,-,115.57,83.71,31.85,3.391,1.04,2.35,32.09,-,-,53.0,-
40,臺北市,2001/08/26,萬華,2.6,0.63,17.8,-,26,-,28.09,8.06,20.03,-,-,-,31.88,-,-,52.0,-
41,臺北市,2001/08/26,陽明,2.3,0.34,33.7,-,22,-,5.31,0.3,5.01,-,-,-,24.33,-,87.0,54.0,-
42,臺北市,2001/08/26,士林,3.5,0.54,16.6,-,41,-,18.66,3.92,14.74,-,-,-,29.83,-,-,54.0,-
43,臺北市,2001/08/25,松山,1.5,0.68,31.9,-,51,-,26.23,7.35,18.88,-,-,-,30.71,-,-,92.0,-
44,臺北市,2001/08/25,古亭,1.4,0.61,33.3,-,44,26,29.31,7.83,21.48,1.997,0.22,1.78,32.19,-,-,83.0,-
45,臺北市,2001/08/25,中山,1.7,0.78,30.6,-,53,-,33.35,7.55,25.8,2.51,0.27,2.24,31.27,-,-,64.0,-
46,臺北市,2001/08/25,大同,5.7,2.53,-,-,65,-,109.81,71.84,37.97,3.472,1.12,2.35,31.88,-,-,57.0,-
47,臺北市,2001/08/25,萬華,1.3,0.71,32.6,-,38,-,26.34,2.47,23.87,-,-,-,31.73,-,-,71.0,-
48,臺北市,2001/08/25,陽明,2.7,0.43,49.1,-,27,-,8.23,0.33,7.9,-,-,-,23.57,-,90.0,71.0,-
49,臺北市,2001/08/25,士林,0.8,0.72,32.2,-,45,-,21.89,3.34,18.55,-,-,-,29.46,-,-,64.0,-
50,臺北市,2001/08/24,松山,1.4,0.78,31.5,-,43,-,30.84,7.74,23.11,-,-,-,30.57,-,-,87.0,-
51,臺北市,2001/08/24,古亭,1.5,0.82,34.1,-,44,30,37.57,11.2,26.37,2.194,0.31,1.88,31.84,-,-,94.0,-
52,臺北市,2001/08/24,中山,2.2,1.03,29.4,-,57,-,40.67,9.48,31.19,2.694,0.45,2.25,31.04,-,-,83.0,-
53,臺北市,2001/08/24,大同,8.8,3.35,-,-,77,-,140.12,94.22,45.91,3.981,1.61,2.37,31.6,-,-,64.0,-
54,臺北市,2001/08/24,萬華,1.2,0.72,37.0,-,39,-,28.58,1.86,26.73,-,-,-,31.54,-,-,93.0,-
55,臺北市,2001/08/24,陽明,3.4,0.39,54.4,-,36,-,7.29,0.09,7.2,-,-,-,23.97,-,87.0,80.0,-
56,臺北市,2001/08/24,士林,2.3,0.77,29.7,-,45,-,25.87,2.5,23.37,-,-,-,29.34,-,-,85.0,-
57,臺北市,2001/08/23,松山,5.7,0.81,35.3,-,58,-,38.94,8.84,30.09,-,-,-,31.15,-,-,94.0,-
58,臺北市,2001/08/23,古亭,4.6,0.75,40.9,-,54,33,37.72,8.95,28.76,2.251,0.38,1.87,31.95,-,-,122.0,-
59,臺北市,2001/08/23,中山,5.1,1.06,37.8,-,71,-,47.37,9.03,38.34,2.649,0.5,2.15,30.77,-,-,126.0,-
60,臺北市,2001/08/23,大同,10.2,3.25,-,-,89,-,134.78,77.96,56.82,3.929,1.5,2.42,31.92,-,-,70.0,-
61,臺北市,2001/08/23,萬華,4.4,0.84,41.7,-,35,-,35.06,2.95,32.12,-,-,-,31.84,-,-,108.0,-
62,臺北市,2001/08/23,陽明,4.6,0.34,54.8,-,29,-,12.09,1.5,10.59,-,-,-,24.26,-,84.0,91.0,-
63,臺北市,2001/08/23,士林,3.8,0.81,38.1,-,64,-,32.16,4.81,27.35,-,-,-,29.65,-,-,98.0,-
64,臺北市,2001/08/22,松山,5.3,0.96,41.6,-,56,-,43.98,8.58,35.4,-,-,-,30.82,-,-,110.0,-
65,臺北市,2001/08/22,古亭,3.3,0.83,41.3,-,59,32,39.54,9.21,30.33,2.16,0.39,1.77,31.69,-,-,94.0,-
66,臺北市,2001/08/22,中山,5.6,0.98,32.2,-,71,-,43.72,8.85,34.87,2.753,0.48,2.27,31.2,-,-,69.0,-
67,臺北市,2001/08/22,大同,9.2,2.51,-,-,-,-,111.72,62.05,49.68,3.622,1.17,2.45,31.99,-,-,63.0,-
68,臺北市,2001/08/22,萬華,3.9,0.89,33.5,-,38,-,38.76,3.31,35.45,-,-,-,31.71,-,-,81.0,-
69,臺北市,2001/08/22,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,83.0,-,-
70,臺北市,2001/08/22,士林,4.4,0.75,24.1,-,61,-,28.63,3.15,25.48,-,-,-,29.23,-,-,77.0,-
71,臺北市,2001/08/21,松山,5.3,0.81,22.7,-,35,-,40.03,15.76,24.27,-,-,-,29.88,-,-,122.0,-
72,臺北市,2001/08/21,古亭,4.0,0.67,31.1,-,49,25,36.12,13.36,22.76,2.105,0.36,1.75,31.51,-,-,100.0,-
73,臺北市,2001/08/21,中山,6.7,0.76,27.7,-,59,-,35.93,11.23,24.7,2.519,0.26,2.26,30.54,-,-,84.0,-
74,臺北市,2001/08/21,大同,11.7,2.59,-,-,57,-,112.91,74.58,38.32,3.475,1.21,2.26,31.59,-,-,53.0,-
75,臺北市,2001/08/21,萬華,4.2,0.75,30.2,-,43,-,31.97,5.6,26.37,-,-,-,31.2,-,-,85.0,-
76,臺北市,2001/08/21,陽明,2.1,0.21,35.0,-,14,-,2.75,0.34,2.41,-,-,-,24.5,-,82.0,53.0,-
77,臺北市,2001/08/21,士林,8.9,0.62,-,-,29,-,26.65,6.89,19.75,-,-,-,28.94,-,-,57.0,-
78,臺北市,2001/08/20,松山,3.1,0.61,10.4,-,29,-,25.06,9.66,15.4,-,-,-,29.68,-,-,29.0,-
79,臺北市,2001/08/20,古亭,2.6,0.53,9.7,-,-,14,27.0,11.48,15.52,1.938,0.13,1.81,30.91,-,-,38.0,-
80,臺北市,2001/08/20,中山,1.3,0.68,10.3,-,43,-,32.03,13.38,18.65,2.38,0.24,2.14,30.27,-,-,43.0,-
81,臺北市,2001/08/20,大同,6.4,2.83,-,-,59,-,121.39,90.62,30.77,3.665,1.35,2.31,31.03,-,-,54.0,-
82,臺北市,2001/08/20,萬華,1.4,0.67,13.3,-,20,-,26.37,7.13,19.24,-,-,-,30.66,-,-,24.0,-
83,臺北市,2001/08/20,陽明,0.2,0.17,25.6,-,13,-,1.17,0.08,1.09,-,-,-,23.62,-,84.0,27.0,-
84,臺北市,2001/08/20,士林,0.8,0.53,-,-,24,-,17.36,4.53,12.83,-,-,-,29.03,-,-,24.0,-
85,臺北市,2001/08/19,松山,2.8,0.6,20.1,-,32,-,23.74,5.24,18.5,-,-,-,28.86,-,-,34.0,-
86,臺北市,2001/08/19,古亭,2.8,0.48,20.9,-,-,20,24.67,7.18,17.49,2.038,0.1,1.94,30.02,-,-,36.0,-
87,臺北市,2001/08/19,中山,2.2,0.63,20.1,-,54,-,28.08,6.23,21.85,2.381,0.19,2.19,29.48,-,-,52.0,-
88,臺北市,2001/08/19,大同,5.6,2.43,-,-,75,-,124.34,86.11,38.23,3.343,1.03,2.32,30.25,-,-,63.0,-
89,臺北市,2001/08/19,萬華,2.1,0.63,22.3,-,19,-,24.11,3.17,20.94,-,-,-,29.61,-,-,36.0,-
90,臺北市,2001/08/19,陽明,0.3,0.22,40.3,-,18,-,1.6,0.09,1.51,-,-,-,21.97,-,89.0,40.0,-
91,臺北市,2001/08/19,士林,0.8,0.59,-,-,30,-,20.94,4.5,16.44,-,-,-,28.37,-,-,30.0,-
92,臺北市,2001/08/18,松山,3.4,0.6,15.1,-,28,-,27.49,8.68,18.81,-,-,-,28.25,-,-,28.0,-
93,臺北市,2001/08/18,古亭,1.7,0.58,14.6,-,-,-,28.44,9.87,18.57,1.9,0.14,1.76,29.37,-,-,27.0,-
94,臺北市,2001/08/18,中山,2.3,0.64,16.1,-,44,-,30.32,9.46,20.86,2.291,0.14,2.15,28.7,-,-,44.0,-
95,臺北市,2001/08/18,大同,6.1,2.76,-,-,60,-,130.94,95.22,35.72,3.58,1.31,2.27,29.52,-,-,55.0,-
96,臺北市,2001/08/18,萬華,2.6,0.67,18.1,-,16,-,26.69,5.12,21.57,-,-,-,29.22,-,-,29.0,-
97,臺北市,2001/08/18,陽明,0.5,0.14,36.1,-,15,-,1.41,0.06,1.34,-,-,-,22.17,-,90.0,33.0,-
98,臺北市,2001/08/18,士林,1.6,0.4,-,-,27,-,14.62,1.98,12.64,-,-,-,28.19,-,-,27.0,-
99,臺北市,2001/08/17,松山,3.5,0.57,7.9,-,27,-,26.86,12.58,14.27,-,-,-,29.37,-,-,27.0,-
100,臺北市,2001/08/17,古亭,2.6,0.57,6.3,-,21,11,30.35,13.85,16.51,1.956,0.18,1.78,29.99,-,-,21.0,-
101,臺北市,2001/08/17,中山,4.2,0.58,9.0,-,43,-,28.19,13.24,14.95,2.209,0.21,2.0,29.77,-,-,43.0,-
102,臺北市,2001/08/17,大同,8.2,2.49,-,-,52,-,116.31,92.07,24.24,3.392,1.19,2.2,30.61,-,-,51.0,-
103,臺北市,2001/08/17,萬華,2.9,0.7,10.5,-,17,-,28.41,9.96,18.45,-,-,-,30.3,-,-,19.0,-
104,臺北市,2001/08/17,陽明,1.6,0.17,19.7,-,13,-,2.34,0.06,2.27,-,-,-,22.39,-,90.0,23.0,-
105,臺北市,2001/08/17,士林,4.0,0.34,-,-,21,-,14.15,4.57,9.57,-,-,-,29.23,-,-,21.0,-
106,臺北市,2001/08/16,松山,1.5,0.55,6.1,-,22,-,25.54,13.21,12.32,-,-,-,30.63,-,-,22.0,-
107,臺北市,2001/08/16,古亭,0.8,0.38,7.6,-,17,6,19.13,9.29,9.84,1.843,0.08,1.76,31.84,-,-,17.0,-
108,臺北市,2001/08/16,中山,0.9,0.51,7.6,-,31,-,24.6,12.38,12.21,2.055,0.14,1.91,30.8,-,-,31.0,-
109,臺北市,2001/08/16,大同,5.5,2.38,-,-,41,-,112.85,91.45,21.4,3.369,1.2,2.17,31.55,-,-,41.0,-
110,臺北市,2001/08/16,萬華,0.7,0.52,9.4,-,22,-,21.02,7.03,13.99,-,-,-,31.84,-,-,22.0,-
111,臺北市,2001/08/16,陽明,7.2,0.18,12.5,-,13,-,8.2,1.41,6.78,-,-,-,22.81,-,89.0,17.0,-
112,臺北市,2001/08/16,士林,5.2,0.13,-,-,-,-,-,-,-,-,-,-,29.54,-,-,26.0,-
113,臺北市,2001/08/15,松山,5.2,0.58,10.1,-,25,-,29.25,11.58,17.67,-,-,-,29.94,-,-,25.0,-
114,臺北市,2001/08/15,古亭,2.8,0.46,13.6,-,26,-,24.4,9.11,15.29,1.987,0.13,1.86,31.43,-,-,26.0,-
115,臺北市,2001/08/15,中山,4.5,0.51,12.4,-,36,-,28.12,10.99,17.13,2.221,0.18,2.04,30.49,-,-,36.0,-
116,臺北市,2001/08/15,大同,9.7,2.47,-,-,44,-,114.85,85.64,29.22,3.374,1.17,2.2,31.36,-,-,44.0,-
117,臺北市,2001/08/15,萬華,3.3,0.66,14.1,-,24,-,27.6,7.33,20.27,-,-,-,31.22,-,-,24.0,-
118,臺北市,2001/08/15,陽明,1.9,0.19,26.6,-,13,-,1.33,0.07,1.26,-,-,-,23.42,-,85.0,29.0,-
119,臺北市,2001/08/15,士林,5.4,0.33,16.8,-,17,-,14.71,3.13,11.58,-,-,-,29.84,-,-,24.0,-
120,臺北市,2001/08/14,松山,3.9,0.58,7.8,-,30,-,28.69,13.45,15.24,-,-,-,30.32,-,-,30.0,-
121,臺北市,2001/08/14,古亭,1.2,0.48,11.7,-,28,13,22.55,9.52,13.03,1.953,0.12,1.83,32.09,-,-,28.0,-
122,臺北市,2001/08/14,中山,3.8,0.5,10.1,-,28,-,25.63,11.11,14.52,2.225,0.21,2.01,30.76,-,-,28.0,-
123,臺北市,2001/08/14,大同,8.5,2.13,-,-,35,-,106.18,81.06,25.12,-,-,-,31.6,-,-,35.0,-
124,臺北市,2001/08/14,萬華,2.3,0.63,13.2,-,37,-,23.52,6.94,16.58,-,-,-,31.99,-,-,37.0,-
125,臺北市,2001/08/14,陽明,2.8,0.13,20.2,-,13,-,3.73,0.58,3.15,-,-,-,23.19,-,85.0,21.0,-
126,臺北市,2001/08/14,士林,4.7,0.27,13.0,-,18,-,13.27,4.27,9.01,-,-,-,29.93,-,-,18.0,-
127,臺北市,2001/08/13,松山,2.8,0.56,9.0,-,35,-,27.63,13.09,14.54,-,-,-,30.67,-,-,35.0,-
128,臺北市,2001/08/13,古亭,-,0.63,-,-,28,14,23.8,11.16,12.64,1.949,0.18,1.77,32.22,-,-,28.0,-
129,臺北市,2001/08/13,中山,2.9,0.63,10.5,-,29,-,27.48,12.42,15.05,2.21,0.16,2.05,31.06,-,-,29.0,-
130,臺北市,2001/08/13,大同,7.3,2.5,-,-,40,-,116.86,90.89,25.97,-,-,-,31.69,-,-,40.0,-
131,臺北市,2001/08/13,萬華,2.0,0.6,12.0,-,33,-,23.94,6.74,17.19,-,-,-,31.79,-,-,33.0,-
132,臺北市,2001/08/13,陽明,4.2,0.19,17.6,-,14,-,4.67,0.43,4.24,-,-,-,23.06,-,85.0,21.0,-
133,臺北市,2001/08/13,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
134,臺北市,2001/08/12,松山,6.3,0.55,17.3,-,37,-,23.71,7.46,16.25,-,-,-,30.9,-,-,61.0,-
135,臺北市,2001/08/12,古亭,-,0.86,-,-,35,17,23.61,9.11,14.51,1.81,0.16,1.65,32.44,-,-,35.0,-
136,臺北市,2001/08/12,中山,4.2,0.64,20.0,-,42,-,26.92,8.74,18.19,2.365,0.25,2.12,31.12,-,-,72.0,-
137,臺北市,2001/08/12,大同,7.9,2.19,-,-,53,-,114.57,81.94,32.63,3.332,1.05,2.28,32.2,-,-,52.0,-
138,臺北市,2001/08/12,萬華,3.9,0.64,23.0,-,45,-,23.2,4.8,18.4,-,-,-,31.96,-,-,73.0,-
139,臺北市,2001/08/12,陽明,2.7,0.24,25.1,-,16,-,5.13,0.41,4.72,-,-,-,24.37,-,81.0,51.0,-
140,臺北市,2001/08/12,士林,4.8,0.62,28.0,-,31,-,-,-,-,-,-,-,29.94,-,-,64.0,-
141,臺北市,2001/08/11,松山,6.0,0.63,28.5,-,32,-,31.57,11.67,19.89,-,-,-,30.84,-,-,80.0,-
142,臺北市,2001/08/11,古亭,-,1.12,-,-,35,19,31.49,12.66,18.84,1.963,0.23,1.73,32.08,-,-,35.0,-
143,臺北市,2001/08/11,中山,4.2,0.81,29.7,-,47,-,37.16,13.14,24.02,2.431,0.35,2.09,31.19,-,-,69.0,-
144,臺北市,2001/08/11,大同,9.7,2.87,-,-,61,-,130.78,86.91,43.87,3.715,1.33,2.38,31.89,-,-,56.0,-
145,臺北市,2001/08/11,萬華,5.5,0.77,31.4,-,46,-,33.35,8.0,25.35,-,-,-,32.0,-,-,77.0,-
146,臺北市,2001/08/11,陽明,1.9,0.27,36.2,-,17,-,7.1,0.63,6.48,-,-,-,24.61,-,79.0,62.0,-
147,臺北市,2001/08/11,士林,3.3,0.72,34.9,-,36,-,26.0,7.79,18.21,-,-,-,29.99,-,-,73.0,-
148,臺北市,2001/08/10,松山,6.7,0.67,12.4,-,31,-,37.13,16.27,20.86,-,-,-,30.64,-,-,34.0,-
149,臺北市,2001/08/10,古亭,-,0.83,-,-,28,18,38.38,18.25,20.12,2.055,0.23,1.82,31.88,-,-,33.0,-
150,臺北市,2001/08/10,中山,8.3,0.79,14.7,-,45,-,38.74,16.43,22.32,2.434,0.29,2.14,31.22,-,-,45.0,-
151,臺北市,2001/08/10,大同,13.2,3.03,-,-,67,-,137.68,102.64,35.04,3.842,1.56,2.28,31.95,-,-,58.0,-
152,臺北市,2001/08/10,萬華,5.6,0.82,15.6,-,45,-,39.8,12.31,27.49,-,-,-,31.57,-,-,45.0,-
153,臺北市,2001/08/10,陽明,0.9,0.19,22.8,-,13,-,3.53,0.12,3.41,-,-,-,23.51,-,83.0,31.0,-
154,臺北市,2001/08/10,士林,3.4,0.59,15.2,-,28,-,21.74,6.03,15.71,-,-,-,29.79,-,-,44.0,-
155,臺北市,2001/08/09,松山,5.3,0.75,22.0,-,38,-,38.87,13.58,25.28,-,-,-,30.08,-,-,62.0,-
156,臺北市,2001/08/09,古亭,4.0,0.71,24.0,-,42,17,35.74,11.53,24.21,2.226,0.39,1.84,31.45,-,-,55.0,-
157,臺北市,2001/08/09,中山,4.6,0.79,21.3,-,52,-,35.33,13.46,21.87,2.43,0.37,2.06,30.63,-,-,51.0,-
158,臺北市,2001/08/09,大同,9.2,2.77,-,-,71,-,120.17,81.46,38.7,3.537,1.29,2.24,31.4,-,-,60.0,-
159,臺北市,2001/08/09,萬華,4.2,0.73,23.5,-,48,-,33.14,4.96,28.18,-,-,-,31.29,-,-,48.0,-
160,臺北市,2001/08/09,陽明,3.9,0.25,38.3,-,19,-,7.48,0.93,6.55,-,-,-,23.76,-,83.0,64.0,-
161,臺北市,2001/08/09,士林,4.4,0.68,20.5,-,39,-,27.7,5.08,22.62,-,-,-,29.48,-,-,49.0,-
162,臺北市,2001/08/08,松山,6.3,0.87,32.9,-,47,-,41.34,9.55,31.79,-,-,-,30.72,-,-,103.0,-
163,臺北市,2001/08/08,古亭,5.4,1.03,42.1,-,63,10,46.24,14.77,31.47,2.347,0.53,1.82,31.56,-,-,110.0,-
164,臺北市,2001/08/08,中山,3.6,1.01,38.9,-,72,-,26.52,12.64,13.88,2.691,0.48,2.21,30.89,-,-,81.0,-
165,臺北市,2001/08/08,大同,9.6,2.48,-,-,72,-,100.25,57.64,42.61,3.771,1.26,2.51,31.54,-,-,61.0,-
166,臺北市,2001/08/08,萬華,5.4,0.89,37.9,-,68,-,38.69,6.97,31.72,-,-,-,31.32,-,-,94.0,-
167,臺北市,2001/08/08,陽明,6.6,0.41,49.4,-,28,-,13.41,1.17,12.24,-,-,-,23.73,-,88.0,88.0,-
168,臺北市,2001/08/08,士林,2.5,0.8,35.1,-,56,-,30.61,5.53,25.07,-,-,-,29.41,-,-,75.0,-
169,臺北市,2001/08/07,松山,6.0,0.99,36.8,-,51,-,46.4,10.3,36.11,-,-,-,30.86,-,-,133.0,-
170,臺北市,2001/08/07,古亭,4.3,1.1,35.8,-,60,23,48.09,15.27,32.81,2.376,0.46,1.91,31.28,-,-,107.0,-
171,臺北市,2001/08/07,中山,5.1,0.92,25.8,-,58,-,24.79,13.08,11.71,2.658,0.47,2.19,31.11,-,-,83.0,-
172,臺北市,2001/08/07,大同,9.6,2.37,-,-,62,-,104.66,59.92,44.75,3.703,1.24,2.46,31.59,-,-,56.0,-
173,臺北市,2001/08/07,萬華,3.4,0.93,31.0,-,76,-,39.75,4.17,35.58,-,-,-,31.44,-,-,89.0,-
174,臺北市,2001/08/07,陽明,4.4,0.3,43.3,-,23,-,9.72,0.36,9.37,-,-,-,24.63,-,84.0,67.0,-
175,臺北市,2001/08/07,士林,5.4,0.67,20.1,-,35,-,37.7,13.8,23.9,-,-,-,29.46,-,-,62.0,-
176,臺北市,2001/08/06,松山,4.8,0.85,24.4,-,47,-,44.26,12.49,31.78,-,-,-,31.63,-,-,58.0,-
177,臺北市,2001/08/06,古亭,4.6,0.87,21.5,-,43,21,41.16,14.22,26.95,2.357,0.32,2.03,32.39,-,-,51.0,-
178,臺北市,2001/08/06,中山,6.2,0.92,22.1,-,57,-,35.11,13.23,21.87,2.682,0.44,2.24,32.03,-,-,53.0,-
179,臺北市,2001/08/06,大同,9.0,2.27,-,-,60,-,90.58,49.63,40.95,3.694,1.14,2.56,32.69,-,-,55.0,-
180,臺北市,2001/08/06,萬華,6.2,0.82,24.3,-,75,-,37.38,7.9,29.48,-,-,-,32.59,-,-,62.0,-
181,臺北市,2001/08/06,陽明,2.1,0.24,42.2,-,19,-,6.28,0.49,5.79,-,-,-,25.12,-,75.0,50.0,-
182,臺北市,2001/08/06,士林,3.7,0.72,24.7,-,38,-,32.93,7.02,25.91,-,-,-,30.26,-,-,50.0,-
183,臺北市,2001/08/05,松山,4.1,0.7,37.2,-,44,-,32.46,7.45,25.01,-,-,-,30.89,-,-,102.0,-
184,臺北市,2001/08/05,古亭,3.4,0.73,29.4,-,41,21,34.46,11.63,22.83,2.162,0.33,1.83,31.9,-,-,87.0,-
185,臺北市,2001/08/05,中山,3.8,0.79,30.1,-,54,-,30.81,10.37,20.44,2.619,0.36,2.26,31.11,-,-,92.0,-
186,臺北市,2001/08/05,大同,6.7,1.73,-,-,47,-,83.71,45.98,37.74,3.199,0.69,2.51,31.64,-,-,47.0,-
187,臺北市,2001/08/05,萬華,4.7,0.79,27.1,-,53,-,34.63,6.5,28.12,-,-,-,31.57,-,-,78.0,-
188,臺北市,2001/08/05,陽明,2.7,0.31,44.5,-,21,-,7.45,1.05,6.41,-,-,-,24.61,-,83.0,75.0,-
189,臺北市,2001/08/05,士林,2.8,0.84,31.0,-,40,-,25.75,4.63,21.11,-,-,-,29.45,-,-,90.0,-
190,臺北市,2001/08/04,松山,2.4,0.71,16.6,-,32,-,34.41,14.76,19.64,-,-,-,30.57,-,-,43.0,-
191,臺北市,2001/08/04,古亭,2.1,0.81,20.2,-,38,18,38.49,16.25,22.24,2.117,0.29,1.83,31.56,-,-,50.0,-
192,臺北市,2001/08/04,中山,2.3,0.86,23.3,-,51,-,32.48,11.93,20.55,2.555,0.36,2.2,30.83,-,-,50.0,-
193,臺北市,2001/08/04,大同,6.5,2.33,-,-,64,-,107.85,69.58,38.26,3.473,1.04,2.43,31.38,-,-,57.0,-
