序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1091,高雄市,2007/06/05,林園,7.7,0.3,-,17.7,30,45,16.0,18.38,4.52,13.86,2.177,0.244,1.93,-,-,27.67,-,82.13,45.0,-
1092,高雄市,2007/06/04,楠梓,3.0,0.26,-,22.2,35,-,19.0,15.0,3.32,11.67,1.717,0.117,1.61,-,-,30.35,-,64.03,31.0,-
1093,高雄市,2007/06/04,前鎮,6.4,0.34,-,17.8,24,33,24.0,22.23,6.34,15.88,-,-,-,-,-,30.41,-,70.76,33.0,-
1094,高雄市,2007/06/04,左營,3.8,0.27,-,28.9,37,27,16.0,11.54,2.61,8.93,1.867,0.134,1.73,-,-,30.12,-,69.92,33.0,-
1095,高雄市,2007/06/04,小港,4.9,0.29,-,17.6,27,38,24.0,22.35,4.88,17.47,1.776,0.174,1.6,-,-,31.05,-,68.38,38.0,-
1096,高雄市,2007/06/04,前金,3.1,0.27,-,26.6,35,32,21.0,11.43,1.93,9.49,1.94,0.106,1.83,-,-,30.65,-,69.65,32.0,-
1097,高雄市,2007/06/04,美濃,0.7,0.19,-,23.1,35,33,12.0,7.07,2.06,5.01,-,-,-,-,-,28.18,-,82.57,35.0,-
1098,高雄市,2007/06/04,大寮,6.2,0.3,-,17.5,32,45,38.0,19.29,5.02,14.27,-,-,-,-,-,29.81,-,67.45,45.0,-
1099,高雄市,2007/06/04,復興,7.3,0.74,-,20.9,27,31,17.0,27.46,9.64,17.81,-,-,-,-,-,30.24,-,70.31,31.0,-
1100,高雄市,2007/06/04,仁武,8.2,0.26,-,14.6,24,27,25.0,19.29,3.77,15.51,1.909,0.13,1.78,-,-,30.9,-,71.5,27.0,-
1101,高雄市,2007/06/04,橋頭,3.0,0.31,-,23.5,34,29,15.0,13.63,3.0,10.62,-,-,-,-,-,30.27,-,70.17,32.0,-
1102,高雄市,2007/06/04,鳳山,3.8,0.41,-,25.0,37,40,31.0,12.29,2.1,10.2,2.035,0.139,1.9,-,-,31.04,-,70.46,40.0,-
1103,高雄市,2007/06/04,林園,5.4,0.27,-,-,26,46,16.0,12.17,2.6,9.57,1.987,0.137,1.85,-,-,29.72,-,73.32,46.0,-
1104,高雄市,2007/06/03,楠梓,2.4,0.21,-,22.7,32,-,18.0,10.2,3.23,6.97,1.565,0.051,1.54,-,-,30.6,-,67.38,28.0,-
1105,高雄市,2007/06/03,前鎮,4.6,0.22,-,16.4,22,26,20.0,16.58,5.49,11.1,-,-,-,-,-,30.52,-,74.0,26.0,-
1106,高雄市,2007/06/03,左營,2.6,0.24,-,26.9,33,27,16.0,7.33,2.38,4.94,1.78,0.106,1.67,-,-,30.27,-,73.71,30.0,-
1107,高雄市,2007/06/03,小港,3.2,0.17,-,18.1,26,31,18.0,11.0,3.38,7.62,1.669,0.062,1.61,-,-,31.1,-,72.39,31.0,-
1108,高雄市,2007/06/03,鳳山,2.7,0.35,-,23.3,31,37,32.0,8.99,2.35,6.64,1.924,0.072,1.85,-,-,31.41,-,70.72,37.0,-
1109,高雄市,2007/06/03,美濃,0.7,0.19,-,26.6,39,33,12.0,7.63,4.1,3.53,-,-,-,-,-,30.15,-,74.76,38.0,-
1110,高雄市,2007/06/03,林園,3.2,0.18,-,-,5,39,15.0,8.1,1.88,6.22,1.877,0.124,1.75,-,-,30.07,-,76.3,39.0,-
1111,高雄市,2007/06/03,大寮,1.5,0.27,-,17.2,29,38,33.0,13.76,4.85,8.91,-,-,-,-,-,30.47,-,68.05,38.0,-
1112,高雄市,2007/06/03,復興,3.6,0.37,-,20.5,25,22,12.0,15.37,5.22,10.15,-,-,-,-,-,30.21,-,73.75,22.0,-
1113,高雄市,2007/06/03,仁武,2.6,0.18,-,13.9,21,23,22.0,9.65,1.6,8.04,-,-,-,-,-,30.95,-,75.19,23.0,-
1114,高雄市,2007/06/03,橋頭,3.0,0.23,-,23.3,32,29,16.0,8.37,3.5,4.87,-,-,-,-,-,30.74,-,73.87,29.0,-
1115,高雄市,2007/06/03,前金,2.2,0.22,-,25.1,31,25,16.0,6.86,1.61,5.25,1.857,0.056,1.8,-,-,30.71,-,73.19,29.0,-
1116,高雄市,2007/06/02,楠梓,3.1,0.23,-,19.9,29,-,17.0,14.06,5.52,8.54,1.666,0.101,1.58,-,-,30.25,-,67.28,27.0,-
1117,高雄市,2007/06/02,前鎮,6.4,0.23,-,14.2,20,23,17.0,16.62,4.52,12.1,-,-,-,-,-,30.14,-,74.47,23.0,-
1118,高雄市,2007/06/02,左營,2.7,0.28,-,22.5,28,23,13.0,9.7,3.57,6.13,1.828,0.123,1.71,-,-,29.71,-,75.68,25.0,-
1119,高雄市,2007/06/02,小港,4.5,0.19,-,15.6,23,31,19.0,17.78,5.48,12.3,1.748,0.114,1.63,-,-,30.89,-,72.12,31.0,-
1120,高雄市,2007/06/02,鳳山,3.3,0.35,-,20.7,28,39,30.0,10.06,2.99,7.07,1.993,0.101,1.89,-,-,30.94,-,72.66,39.0,-
1121,高雄市,2007/06/02,美濃,0.6,0.18,-,24.8,40,36,12.0,8.84,4.69,4.15,-,-,-,-,-,29.87,-,75.25,44.0,-
1122,高雄市,2007/06/02,林園,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,8.0,-
1123,高雄市,2007/06/02,大寮,2.0,0.23,-,17.9,32,39,32.0,13.57,3.22,10.35,-,-,-,-,-,30.21,-,68.12,39.0,-
1124,高雄市,2007/06/02,復興,4.2,0.41,-,17.5,22,21,11.0,17.5,5.09,12.41,-,-,-,-,-,29.96,-,73.91,21.0,-
1125,高雄市,2007/06/02,仁武,3.2,0.2,-,10.7,18,26,23.0,14.48,4.21,10.27,-,-,-,-,-,30.34,-,77.61,26.0,-
1126,高雄市,2007/06/02,橋頭,3.4,0.28,-,20.5,30,33,16.0,12.73,4.32,8.41,-,-,-,-,-,30.31,-,74.03,33.0,-
1127,高雄市,2007/06/02,前金,2.4,0.25,-,21.2,27,25,16.0,9.64,2.75,6.88,1.902,0.082,1.82,-,-,30.58,-,72.96,25.0,-
1128,高雄市,2007/06/01,楠梓,5.4,0.23,-,24.4,40,31,17.0,10.88,3.03,7.84,1.661,0.222,1.56,-,-,30.49,-,65.57,46.0,-
1129,高雄市,2007/06/01,前鎮,7.8,0.22,-,16.8,31,25,19.0,18.16,6.36,11.8,-,-,-,-,-,29.89,-,75.56,25.0,-
1130,高雄市,2007/06/01,左營,2.8,0.16,-,26.2,36,19,15.0,7.23,2.01,5.99,2.577,0.888,1.69,-,-,30.21,-,71.03,39.0,-
1131,高雄市,2007/06/01,小港,4.1,0.2,-,19.6,33,30,20.0,18.49,7.3,11.2,1.706,0.098,1.61,-,-,30.47,-,74.48,38.0,-
1132,高雄市,2007/06/01,鳳山,3.9,0.45,-,24.4,38,44,32.0,13.7,4.23,9.47,2.064,0.158,1.91,-,-,30.98,-,72.91,44.0,-
1133,高雄市,2007/06/01,前金,3.0,0.23,-,23.8,35,22,14.0,11.47,2.84,8.63,1.95,0.119,1.83,-,-,30.32,-,73.78,40.0,-
1134,高雄市,2007/06/01,林園,2.0,0.14,-,19.8,27,30,12.0,4.93,2.12,2.8,1.846,0.094,1.75,-,-,29.58,-,77.56,31.0,-
1135,高雄市,2007/06/01,大寮,2.9,0.22,-,20.8,39,37,-,12.36,2.69,9.66,-,-,-,-,-,29.87,-,69.94,59.0,-
1136,高雄市,2007/06/01,復興,4.1,0.44,-,21.6,29,22,12.0,17.57,5.4,12.17,-,-,-,-,-,29.73,-,75.18,22.0,-
1137,高雄市,2007/06/01,仁武,5.2,0.24,-,13.4,24,31,26.0,15.76,3.66,12.11,1.842,0.074,1.77,-,-,30.64,-,74.39,31.0,-
1138,高雄市,2007/06/01,橋頭,3.8,0.21,-,24.3,37,30,18.0,9.4,2.1,7.3,-,-,-,-,-,30.42,-,72.76,43.0,-
1139,高雄市,2007/06/01,美濃,0.9,0.2,-,28.6,49,39,16.0,5.07,1.34,3.72,-,-,-,-,-,29.66,-,77.14,52.0,-
1140,基隆市,2007/06/30,基隆,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-,44.0,-
1141,基隆市,2007/06/29,基隆,4.7,0.45,-,31.9,67,31,21.0,23.47,6.61,16.86,1.806,0.174,1.63,-,-,29.59,-,73.08,67.0,-
1142,基隆市,2007/06/28,基隆,8.1,0.55,-,21.6,44,35,23.0,33.09,9.15,23.94,1.974,0.268,1.71,-,-,28.98,-,78.29,47.0,-
1143,基隆市,2007/06/27,基隆,5.1,0.42,-,24.7,48,26,17.0,24.92,6.02,18.9,1.782,0.152,1.63,-,-,27.92,-,81.83,50.0,-
1144,基隆市,2007/06/26,基隆,4.5,0.44,-,23.8,38,31,21.0,24.05,6.87,17.18,1.831,0.169,1.66,-,-,27.97,-,83.68,43.0,-
1145,基隆市,2007/06/25,基隆,6.1,0.58,-,20.1,41,37,27.0,32.57,7.47,25.09,1.949,0.251,1.7,-,-,28.9,-,77.8,49.0,-
1146,基隆市,2007/06/24,基隆,3.7,0.48,-,35.1,65,32,22.0,22.71,4.34,18.37,1.843,0.18,1.66,-,-,30.26,-,70.01,63.0,-
1147,基隆市,2007/06/23,基隆,6.0,0.67,-,39.4,87,46,36.0,34.82,5.91,28.91,1.99,0.287,1.7,-,-,29.45,-,74.48,119.0,-
1148,基隆市,2007/06/22,基隆,5.8,0.47,-,29.1,66,30,21.0,24.96,7.61,17.36,1.863,0.209,1.65,-,-,29.66,-,70.83,100.0,-
1149,基隆市,2007/06/21,基隆,4.6,0.41,-,26.0,56,29,20.0,23.67,8.28,15.4,1.838,0.196,1.64,-,-,29.01,-,73.89,63.0,-
1150,基隆市,2007/06/20,基隆,6.7,0.41,-,21.6,45,26,17.0,23.62,7.53,16.08,1.825,0.185,1.64,-,-,28.79,-,73.39,52.0,-
1151,基隆市,2007/06/19,基隆,3.4,0.44,-,24.7,49,26,17.0,18.88,5.32,13.56,1.861,0.199,1.66,-,-,27.63,-,79.27,58.0,-
1152,基隆市,2007/06/18,基隆,3.5,0.45,-,25.8,53,27,18.0,21.0,5.63,15.37,1.884,0.182,1.7,-,-,27.37,-,80.36,55.0,-
1153,基隆市,2007/06/17,基隆,2.9,0.45,-,24.1,46,24,16.0,20.34,5.51,14.83,1.852,0.138,1.71,-,-,26.49,-,84.86,42.0,-
1154,基隆市,2007/06/16,基隆,2.4,0.44,-,24.9,42,22,14.0,18.1,4.9,13.21,1.86,0.144,1.72,-,-,25.5,-,87.92,43.0,-
1155,基隆市,2007/06/15,基隆,5.4,0.56,-,16.9,32,26,16.0,32.92,11.58,21.34,1.955,0.245,1.71,-,-,26.77,-,82.63,43.0,-
1156,基隆市,2007/06/14,基隆,6.4,0.45,-,25.4,50,28,18.0,23.78,7.35,16.44,1.912,0.197,1.71,-,-,29.14,-,72.05,53.0,-
1157,基隆市,2007/06/13,基隆,6.3,0.58,-,19.5,40,29,18.0,28.06,9.88,18.18,2.062,0.263,1.8,-,-,27.53,-,81.82,48.0,-
1158,基隆市,2007/06/12,基隆,6.3,0.47,-,22.5,42,24,16.0,27.59,8.25,19.34,1.926,0.182,1.74,-,-,26.34,-,85.48,41.0,-
1159,基隆市,2007/06/11,基隆,7.2,0.66,-,14.0,18,22,13.0,41.01,17.35,23.66,2.164,0.296,1.87,-,-,25.93,-,87.04,32.0,-
1160,基隆市,2007/06/10,基隆,3.9,0.43,-,16.9,27,11,8.0,24.15,7.23,16.92,1.91,0.164,1.75,-,-,24.9,-,91.43,31.0,-
1161,基隆市,2007/06/09,基隆,2.0,0.47,-,22.9,34,10,8.0,23.46,5.42,18.04,1.925,0.157,1.77,-,-,24.29,-,93.24,31.0,-
1162,基隆市,2007/06/08,基隆,2.8,0.5,-,20.0,33,14,11.0,27.08,5.31,21.77,2.056,0.195,1.86,-,-,24.14,-,93.2,40.0,-
1163,基隆市,2007/06/07,基隆,3.6,0.56,-,25.0,37,25,21.0,27.06,5.56,21.51,2.072,0.207,1.87,-,-,24.41,-,90.77,40.0,-
1164,基隆市,2007/06/06,基隆,1.5,0.42,-,33.2,41,15,11.0,17.56,4.17,13.38,1.862,0.135,1.73,-,-,24.7,-,91.67,46.0,-
1165,基隆市,2007/06/05,基隆,4.8,0.58,-,20.2,32,29,19.0,31.21,10.11,21.1,2.008,0.248,1.76,-,-,26.18,-,86.56,32.0,-
1166,基隆市,2007/06/04,基隆,2.1,0.49,-,30.7,45,20,13.0,17.28,3.13,14.15,1.88,0.146,1.73,-,-,25.44,-,88.77,45.0,-
1167,基隆市,2007/06/03,基隆,3.5,0.41,-,20.9,28,26,17.0,20.27,5.27,15.0,1.826,0.152,1.68,-,-,27.47,-,82.86,37.0,-
1168,基隆市,2007/06/02,基隆,4.3,0.53,-,29.1,63,35,21.0,25.9,6.67,19.23,1.92,0.247,1.67,-,-,29.63,-,69.27,66.0,-
1169,基隆市,2007/06/01,基隆,4.2,0.56,-,26.9,55,36,24.0,25.77,6.63,19.15,1.921,0.231,1.69,-,-,28.25,-,77.58,67.0,-
1170,新竹市,2007/06/30,新竹,4.8,0.46,-,28.7,58,34,20.0,23.31,8.86,14.43,2.155,0.216,1.94,-,-,29.86,-,69.83,72.0,-
1171,新竹市,2007/06/29,新竹,3.3,0.61,-,20.4,46,33,19.0,28.2,8.58,19.62,2.204,0.281,1.92,-,-,28.78,-,77.62,70.0,-
1172,新竹市,2007/06/28,新竹,3.4,0.52,-,22.9,47,34,19.0,25.7,7.22,18.48,2.112,0.192,1.92,-,-,28.96,-,77.05,59.0,-
1173,新竹市,2007/06/27,新竹,2.9,0.45,-,17.4,31,26,15.0,21.33,4.1,17.24,2.053,0.169,1.88,-,-,29.01,-,76.06,43.0,-
1174,新竹市,2007/06/26,新竹,3.2,0.35,-,18.4,34,22,14.0,18.66,3.89,14.76,2.022,0.148,1.87,-,-,29.84,-,69.48,40.0,-
1175,新竹市,2007/06/25,新竹,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-,29.0,-
1176,新竹市,2007/06/23,新竹,3.7,0.5,-,35.4,67,47,32.0,22.83,3.69,19.14,2.141,0.203,1.94,-,-,29.76,-,72.79,84.0,-
1177,新竹市,2007/06/22,新竹,3.4,0.37,-,23.0,36,33,23.0,14.67,2.48,12.17,1.998,0.112,1.89,-,-,30.47,-,63.93,36.0,-
1178,新竹市,2007/06/21,新竹,5.2,0.45,-,36.4,68,41,33.0,19.59,2.83,16.76,2.046,0.125,1.92,-,-,29.79,-,66.99,73.0,-
1179,新竹市,2007/06/20,新竹,3.3,0.41,-,24.8,46,35,25.0,22.77,5.49,17.26,2.097,0.149,1.95,-,-,29.57,-,70.49,44.0,-
1180,新竹市,2007/06/19,新竹,5.0,0.38,-,22.8,47,35,23.0,22.81,6.88,15.93,2.045,0.142,1.9,-,-,29.4,-,68.26,49.0,-
1181,新竹市,2007/06/18,新竹,3.4,0.41,-,19.0,38,30,20.0,23.18,8.21,14.97,2.042,0.131,1.91,-,-,28.97,-,71.14,39.0,-
1182,新竹市,2007/06/17,新竹,4.2,0.43,-,27.1,58,34,22.0,21.41,5.86,15.54,2.112,0.168,1.94,-,-,28.64,-,73.55,60.0,-
1183,新竹市,2007/06/16,新竹,4.0,0.53,-,11.5,28,30,18.0,34.0,13.95,20.05,2.174,0.229,1.95,-,-,26.88,-,80.66,36.0,-
1184,新竹市,2007/06/15,新竹,4.2,0.41,-,16.1,33,23,12.0,19.48,5.09,14.39,2.022,0.143,1.88,-,-,28.65,-,71.19,53.0,-
1185,新竹市,2007/06/14,新竹,3.5,0.34,-,15.7,32,22,9.0,16.98,4.64,12.32,2.008,0.16,1.85,-,-,30.36,-,58.45,42.0,-
1186,新竹市,2007/06/13,新竹,4.1,0.45,-,20.0,28,23,10.0,20.73,5.69,15.05,2.129,0.213,1.92,-,-,28.86,-,67.6,29.0,-
1187,新竹市,2007/06/12,新竹,1.9,0.39,-,22.2,30,13,7.0,15.44,2.02,13.39,2.036,0.152,1.88,-,-,27.1,-,80.19,35.0,-
1188,新竹市,2007/06/11,新竹,2.4,0.45,-,15.9,29,18,10.0,22.74,7.37,15.36,2.105,0.196,1.91,-,-,27.81,-,69.71,45.0,-
1189,新竹市,2007/06/10,新竹,2.1,0.42,-,12.4,25,14,10.0,26.15,7.96,18.19,2.093,0.153,1.94,-,-,25.21,-,88.81,24.0,-
1190,新竹市,2007/06/09,新竹,4.4,0.65,-,9.7,21,17,13.0,36.54,13.15,23.38,2.411,0.381,2.03,-,-,25.79,-,83.79,24.0,-
1191,新竹市,2007/06/08,新竹,3.2,0.62,-,5.9,11,12,10.0,40.02,16.16,23.86,2.339,0.347,1.99,-,-,24.93,-,89.71,14.0,-
1192,新竹市,2007/06/07,新竹,2.3,0.5,-,16.3,26,11,10.0,27.37,5.13,22.25,2.204,0.227,1.98,-,-,25.17,-,89.67,29.0,-
1193,新竹市,2007/06/06,新竹,2.8,0.46,-,17.3,23,22,14.0,23.11,5.4,17.71,2.117,0.204,1.91,-,-,27.23,-,82.39,29.0,-
1194,新竹市,2007/06/05,新竹,2.1,0.51,-,16.4,29,23,15.0,22.79,4.83,17.97,2.211,0.255,1.96,-,-,27.91,-,75.13,30.0,-
1195,新竹市,2007/06/04,新竹,2.2,0.42,-,20.6,28,20,13.0,19.48,2.46,17.01,2.117,0.197,1.92,-,-,27.03,-,82.26,39.0,-
1196,新竹市,2007/06/03,新竹,2.4,0.29,-,22.5,31,28,17.0,12.26,2.23,10.03,1.951,0.092,1.86,-,-,29.5,-,72.86,32.0,-
1197,新竹市,2007/06/02,新竹,2.8,0.34,-,16.9,27,26,13.0,15.23,3.13,12.11,1.969,0.134,1.84,-,-,30.72,-,63.65,34.0,-
1198,新竹市,2007/06/01,新竹,-,-,-,-,34,31,14.0,-,-,-,-,-,-,-,-,-,-,-,33.0,-
1199,嘉義市,2007/06/30,嘉義,3.0,0.23,-,22.2,47,33,19.0,8.16,2.24,5.92,-,-,-,-,-,30.47,-,61.77,47.0,-
1200,嘉義市,2007/06/29,嘉義,3.9,0.28,-,16.2,33,33,21.0,12.47,3.23,9.25,1.976,0.11,1.87,-,-,30.17,-,64.04,37.0,-
1201,嘉義市,2007/06/28,嘉義,2.9,0.18,-,20.1,36,28,15.0,7.24,2.12,5.11,-,-,-,-,-,30.08,-,63.85,52.0,-
1202,嘉義市,2007/06/27,嘉義,2.2,0.15,-,19.6,33,26,13.0,6.47,1.86,4.61,1.824,0.035,1.79,-,-,29.3,-,67.03,34.0,-
1203,嘉義市,2007/06/26,嘉義,2.5,0.25,-,17.8,38,26,15.0,10.96,3.41,7.54,-,-,-,-,-,27.67,-,76.54,49.0,-
1204,嘉義市,2007/06/25,嘉義,2.6,0.29,-,11.1,21,26,14.0,11.34,3.33,8.01,-,-,-,-,-,27.3,-,79.73,26.0,-
1205,嘉義市,2007/06/24,嘉義,2.1,0.16,-,17.1,24,27,12.0,4.53,1.03,3.48,-,-,-,-,-,29.21,-,70.59,27.0,-
1206,嘉義市,2007/06/23,嘉義,3.5,0.3,-,30.9,49,44,25.0,9.1,1.13,7.96,1.885,0.193,1.69,-,-,29.47,-,69.69,56.0,-
1207,嘉義市,2007/06/22,嘉義,4.7,0.43,-,43.3,77,52,45.0,14.58,1.94,12.63,2.233,0.251,1.98,-,-,28.87,-,69.39,77.0,-
1208,嘉義市,2007/06/21,嘉義,3.5,0.37,-,30.7,49,63,47.0,12.22,1.55,10.67,2.131,0.193,1.94,-,-,29.17,-,64.14,56.0,-
1209,嘉義市,2007/06/20,嘉義,3.6,0.45,-,36.1,67,50,39.0,15.56,2.44,13.13,2.208,0.205,2.0,-,-,28.27,-,73.54,70.0,-
1210,嘉義市,2007/06/19,嘉義,4.0,0.44,-,37.7,69,48,46.0,12.61,1.88,10.73,2.172,0.201,1.97,-,-,29.19,-,65.95,71.0,-
1211,嘉義市,2007/06/18,嘉義,3.3,0.38,-,41.5,75,44,31.0,11.35,1.45,9.9,2.161,0.186,1.98,-,-,28.26,-,69.47,92.0,-
1212,嘉義市,2007/06/17,嘉義,3.9,0.43,-,30.6,57,49,38.0,16.84,2.86,13.98,2.261,0.217,2.04,-,-,28.44,-,71.8,66.0,-
1213,嘉義市,2007/06/16,嘉義,2.9,0.42,-,22.0,41,45,27.0,14.25,4.53,9.72,2.194,0.226,1.97,-,-,27.98,-,69.84,45.0,-
1214,嘉義市,2007/06/15,嘉義,3.7,0.39,-,16.5,36,36,20.0,14.7,4.56,10.13,2.151,0.214,1.94,-,-,27.76,-,72.24,59.0,-
1215,嘉義市,2007/06/14,嘉義,3.2,0.23,-,17.4,32,27,12.0,9.58,2.71,6.88,2.07,0.13,1.94,-,-,29.15,-,64.6,43.0,-
1216,嘉義市,2007/06/13,嘉義,2.2,0.25,-,25.9,42,28,16.0,8.74,1.35,7.39,2.038,0.114,1.93,-,-,28.2,-,68.84,58.0,-
1217,嘉義市,2007/06/12,嘉義,2.0,0.26,-,18.1,24,23,10.0,9.82,2.07,7.75,2.034,0.099,1.94,-,-,25.52,-,83.43,24.0,-
1218,嘉義市,2007/06/11,嘉義,1.6,0.24,-,14.2,22,20,11.0,8.52,2.97,5.55,1.966,0.066,1.9,-,-,26.49,-,75.79,22.0,-
1219,嘉義市,2007/06/10,嘉義,2.0,0.32,-,14.2,25,27,16.0,10.77,3.22,7.55,2.143,0.195,1.95,-,-,26.49,-,74.8,27.0,-
1220,嘉義市,2007/06/09,嘉義,2.2,0.37,-,15.7,22,22,11.0,12.96,4.29,8.66,2.068,0.135,1.93,-,-,24.82,-,83.31,23.0,-
1221,嘉義市,2007/06/08,嘉義,2.0,0.29,-,14.4,17,20,11.0,11.56,3.23,8.34,2.036,0.116,1.92,-,-,25.03,-,84.12,20.0,-
1222,嘉義市,2007/06/07,嘉義,1.8,0.34,-,15.2,25,22,12.0,12.53,2.73,9.79,2.051,0.142,1.91,-,-,25.45,-,83.97,23.0,-
1223,嘉義市,2007/06/06,嘉義,2.2,0.37,-,15.8,26,31,16.0,11.78,3.68,8.1,2.125,0.184,1.94,-,-,25.83,-,84.73,31.0,-
1224,嘉義市,2007/06/05,嘉義,2.0,0.29,-,18.1,26,24,18.0,10.1,1.82,8.28,2.094,0.17,1.92,-,-,26.59,-,80.18,24.0,-
1225,嘉義市,2007/06/04,嘉義,2.2,0.32,-,17.2,32,32,16.0,13.16,2.86,10.3,2.115,0.135,1.98,-,-,26.77,-,80.95,33.0,-
1226,嘉義市,2007/06/03,嘉義,1.6,0.2,-,19.2,29,27,17.0,7.86,1.63,6.23,1.984,0.095,1.89,-,-,29.35,-,69.6,28.0,-
1227,嘉義市,2007/06/02,嘉義,2.2,0.22,-,18.8,32,30,22.0,9.54,2.97,6.56,2.025,0.129,1.9,-,-,29.2,-,69.67,34.0,-
1228,嘉義市,2007/06/01,嘉義,2.5,0.25,-,20.5,33,33,20.0,9.29,1.84,7.46,2.025,0.118,1.91,-,-,28.56,-,72.27,33.0,-
1229,宜蘭縣,2007/06/30,冬山,2.7,0.24,-,17.5,33,33,11.0,13.51,4.32,9.19,-,-,-,-,-,30.64,-,69.06,40.0,-
1230,宜蘭縣,2007/06/30,宜蘭,2.3,0.28,407.13,18.6,29,27,12.0,10.85,3.43,7.42,-,-,-,-,-,31.02,-,70.66,29.0,-
1231,宜蘭縣,2007/06/29,冬山,3.1,0.34,-,17.3,32,39,12.0,15.29,3.73,11.57,-,-,-,-,-,30.8,-,70.65,39.0,-
1232,宜蘭縣,2007/06/29,宜蘭,2.5,0.3,407.03,19.0,30,29,12.0,11.31,3.75,7.57,-,-,-,-,-,31.17,-,72.3,32.0,-
1233,宜蘭縣,2007/06/28,冬山,2.1,0.33,-,14.5,21,29,9.0,12.61,3.89,8.72,-,-,-,-,-,30.36,-,70.17,29.0,-
1234,宜蘭縣,2007/06/28,宜蘭,2.4,0.3,407.45,20.3,30,29,9.0,11.45,3.32,8.14,-,-,-,-,-,31.22,-,69.5,34.0,-
1235,宜蘭縣,2007/06/27,冬山,4.9,0.31,-,15.2,22,33,10.0,17.09,5.64,11.45,-,-,-,-,-,29.39,-,76.91,33.0,-
1236,宜蘭縣,2007/06/27,宜蘭,2.4,0.31,410.47,21.3,34,28,10.0,11.9,2.83,9.07,-,-,-,-,-,30.52,-,73.47,32.0,-
1237,宜蘭縣,2007/06/26,冬山,2.1,0.5,-,14.3,26,42,17.0,20.39,5.92,14.47,-,-,-,-,-,29.08,-,78.92,42.0,-
1238,宜蘭縣,2007/06/26,宜蘭,2.4,0.35,410.54,18.9,29,35,12.0,14.05,3.28,10.77,-,-,-,-,-,29.83,-,78.26,35.0,-
1239,宜蘭縣,2007/06/25,宜蘭,2.6,0.35,415.55,23.1,32,34,17.0,11.8,2.18,9.62,-,-,-,-,-,29.87,-,78.52,38.0,-
1240,宜蘭縣,2007/06/25,冬山,2.1,0.37,-,15.6,25,39,16.0,15.29,4.28,11.02,-,-,-,-,-,28.98,-,80.09,39.0,-
1241,宜蘭縣,2007/06/24,宜蘭,3.1,0.32,416.35,35.0,61,35,18.0,9.05,1.34,7.71,-,-,-,-,-,30.39,-,73.57,59.0,-
1242,宜蘭縣,2007/06/24,冬山,3.7,0.7,-,29.0,53,42,15.0,13.47,4.91,8.56,-,-,-,-,-,29.86,-,74.46,54.0,-
1243,宜蘭縣,2007/06/23,冬山,3.7,0.46,-,13.2,27,36,9.0,18.93,9.16,9.77,-,-,-,-,-,29.87,-,73.31,38.0,-
1244,宜蘭縣,2007/06/23,宜蘭,2.8,0.3,411.04,16.3,30,27,10.0,13.06,3.86,9.2,-,-,-,-,-,30.42,-,74.39,42.0,-
1245,宜蘭縣,2007/06/22,冬山,3.1,0.3,-,16.6,36,35,12.0,16.78,6.23,10.54,-,-,-,-,-,29.99,-,72.68,46.0,-
1246,宜蘭縣,2007/06/22,宜蘭,3.0,0.35,414.94,15.2,29,29,8.0,13.8,3.77,10.02,-,-,-,-,-,30.49,-,73.25,33.0,-
1247,宜蘭縣,2007/06/21,冬山,3.6,0.3,-,14.3,29,29,7.0,19.26,7.7,11.56,-,-,-,-,-,29.54,-,73.52,35.0,-
1248,宜蘭縣,2007/06/21,宜蘭,2.4,0.31,410.92,15.6,26,26,8.0,12.81,3.82,8.99,-,-,-,-,-,30.07,-,74.83,27.0,-
1249,宜蘭縣,2007/06/20,宜蘭,2.0,0.3,412.23,15.6,24,23,7.0,10.46,2.79,7.66,-,-,-,-,-,29.17,-,79.14,25.0,-
1250,宜蘭縣,2007/06/20,冬山,3.5,0.32,-,11.9,21,30,9.0,23.52,10.22,13.3,-,-,-,-,-,28.8,-,77.54,30.0,-
1251,宜蘭縣,2007/06/19,宜蘭,2.1,0.31,412.38,16.0,24,23,7.0,11.25,3.34,7.91,-,-,-,-,-,28.35,-,79.45,26.0,-
1252,宜蘭縣,2007/06/19,冬山,2.2,0.34,-,15.2,28,26,7.0,18.18,8.37,9.81,-,-,-,-,-,27.45,-,82.34,27.0,-
1253,宜蘭縣,2007/06/18,宜蘭,2.5,0.45,414.99,17.7,27,26,10.0,16.27,4.02,12.25,-,-,-,-,-,27.52,-,84.62,30.0,-
