序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
15,臺北市,2001/01/29,松山,3.3,0.66,16.0,-,68,-,50.96,17.22,33.74,-,-,-,13.05,-,-,59.0,-
16,臺北市,2001/01/29,古亭,1.7,0.55,22.8,-,47,17,33.61,10.09,23.52,2.104,0.15,1.95,13.53,-,-,47.0,-
17,臺北市,2001/01/29,中山,2.5,0.77,17.9,-,74,-,42.92,11.76,31.16,2.429,0.25,2.18,13.44,-,-,62.0,-
18,臺北市,2001/01/29,大同,4.4,2.9,-,-,86,-,168.72,120.46,48.26,3.666,1.6,2.06,14.15,-,-,68.0,-
19,臺北市,2001/01/29,萬華,2.5,0.74,21.5,-,57,-,29.89,4.86,25.03,-,-,-,13.34,-,-,53.0,-
20,臺北市,2001/01/29,陽明,0.4,0.22,-,-,23,-,1.4,0.36,1.04,-,-,-,6.75,-,100.0,23.0,-
21,臺北市,2001/01/29,士林,1.4,0.39,32.5,-,60,-,12.44,1.71,10.72,-,-,-,13.73,-,-,55.0,-
22,臺北市,2001/01/28,松山,1.1,0.45,26.4,-,38,-,27.53,4.12,23.41,-,-,-,12.15,-,-,38.0,-
23,臺北市,2001/01/28,古亭,1.1,0.51,30.2,-,32,16,25.33,4.96,20.36,2.027,0.15,1.88,12.69,-,-,35.0,-
24,臺北市,2001/01/28,中山,1.1,0.63,24.0,-,42,-,33.07,6.03,27.04,2.265,0.11,2.15,12.54,-,-,42.0,-
25,臺北市,2001/01/28,大同,2.6,1.99,-,-,47,-,145.62,99.76,45.86,2.815,0.83,1.99,13.33,-,-,47.0,-
26,臺北市,2001/01/28,萬華,1.5,0.64,29.0,-,30,-,21.44,1.58,19.87,-,-,-,12.52,-,-,31.0,-
27,臺北市,2001/01/28,陽明,0.3,0.29,-,-,13,-,1.9,0.29,1.61,-,-,-,7.23,-,100.0,13.0,-
28,臺北市,2001/01/28,士林,0.8,0.49,32.9,-,26,-,13.86,1.34,12.52,-,-,-,12.67,-,-,34.0,-
29,臺北市,2001/01/27,松山,1.1,0.47,24.8,-,32,-,20.26,2.59,17.67,-,-,-,13.09,-,-,32.0,-
30,臺北市,2001/01/27,古亭,0.7,0.42,27.7,-,26,1,17.84,3.45,14.39,1.973,0.07,1.9,13.58,-,-,28.0,-
31,臺北市,2001/01/27,中山,2.2,0.55,22.4,-,40,-,23.4,3.04,20.36,2.274,0.06,2.22,13.41,-,-,40.0,-
32,臺北市,2001/01/27,大同,3.1,1.57,-,-,42,-,112.72,74.66,38.06,2.645,0.66,1.99,14.05,-,-,42.0,-
33,臺北市,2001/01/27,萬華,1.3,0.65,27.1,-,28,-,16.24,1.25,15.0,-,-,-,13.45,-,-,29.0,-
34,臺北市,2001/01/27,陽明,0.5,0.33,-,-,12,-,1.7,0.34,1.36,-,-,-,6.45,-,92.0,12.0,-
35,臺北市,2001/01/27,士林,0.8,0.46,31.0,-,32,-,7.37,0.46,6.9,-,-,-,13.32,-,-,32.0,-
36,臺北市,2001/01/26,松山,0.3,0.4,15.6,-,16,-,17.06,2.54,14.52,-,-,-,14.71,-,-,19.0,-
37,臺北市,2001/01/26,古亭,0.0,0.5,12.7,-,17,3,29.37,7.39,21.97,2.14,0.15,1.99,14.87,-,-,20.0,-
38,臺北市,2001/01/26,中山,0.6,0.57,12.2,-,16,-,29.59,6.35,23.24,2.474,0.18,2.3,14.81,-,-,16.0,-
39,臺北市,2001/01/26,大同,1.0,1.32,-,-,16,-,85.69,56.41,29.28,2.483,0.39,2.09,15.16,-,-,23.0,-
40,臺北市,2001/01/26,萬華,0.1,0.58,17.1,-,14,-,17.55,1.14,16.4,-,-,-,14.53,-,-,21.0,-
41,臺北市,2001/01/26,陽明,0.3,0.32,-,-,12,-,1.7,0.41,1.29,-,-,-,9.47,-,100.0,12.0,-
42,臺北市,2001/01/26,士林,0.2,0.5,16.7,-,20,-,15.84,2.03,13.81,-,-,-,14.69,-,-,23.0,-
43,臺北市,2001/01/25,松山,1.1,0.75,5.5,-,22,-,39.42,14.65,24.77,-,-,-,18.78,-,-,22.0,-
44,臺北市,2001/01/25,古亭,0.8,0.91,5.7,-,21,10,46.36,18.36,28.0,2.553,0.31,2.24,19.51,-,-,21.0,-
45,臺北市,2001/01/25,中山,1.2,0.97,5.2,-,29,-,48.53,19.38,29.15,2.676,0.21,2.47,19.04,-,-,29.0,-
46,臺北市,2001/01/25,大同,1.9,1.88,-,-,20,-,113.29,78.37,34.92,3.177,0.72,2.46,19.36,-,-,29.0,-
47,臺北市,2001/01/25,萬華,0.7,0.98,6.5,-,19,-,38.96,11.15,27.81,-,-,-,19.21,-,-,19.0,-
48,臺北市,2001/01/25,陽明,0.2,0.33,-,-,12,-,2.44,0.86,1.57,-,-,-,16.4,-,100.0,12.0,-
49,臺北市,2001/01/25,士林,0.6,0.78,5.4,-,23,-,30.41,6.49,23.91,-,-,-,18.8,-,-,23.0,-
50,臺北市,2001/01/24,松山,5.4,1.15,13.8,-,79,-,51.85,14.99,36.86,-,-,-,21.34,-,-,64.0,-
51,臺北市,2001/01/24,古亭,2.1,1.0,18.4,-,51,28,42.79,12.22,30.57,2.387,0.26,2.13,22.37,-,-,54.0,-
52,臺北市,2001/01/24,中山,4.6,1.17,14.3,-,72,-,53.21,18.99,34.22,3.077,0.33,2.74,21.27,-,-,61.0,-
53,臺北市,2001/01/24,大同,3.2,1.88,-,-,64,-,85.78,49.18,36.59,3.526,0.7,2.83,21.18,-,-,57.0,-
54,臺北市,2001/01/24,萬華,2.2,1.12,18.2,-,56,-,35.54,6.98,28.56,-,-,-,21.71,-,-,53.0,-
55,臺北市,2001/01/24,陽明,0.5,0.37,-,-,13,-,4.19,0.54,3.65,-,-,-,18.16,-,86.0,13.0,-
56,臺北市,2001/01/24,士林,1.3,0.92,18.2,-,55,-,32.44,8.4,24.04,-,-,-,20.86,-,-,53.0,-
57,臺北市,2001/01/23,松山,2.3,0.56,21.0,-,34,-,25.71,4.22,21.49,-,-,-,19.31,-,-,34.0,-
58,臺北市,2001/01/23,古亭,2.1,0.59,24.3,-,20,12,24.96,5.2,19.76,2.055,0.2,1.86,20.27,-,-,27.0,-
59,臺北市,2001/01/23,中山,4.6,0.69,21.0,-,37,-,27.16,4.75,22.41,2.355,0.18,2.17,19.93,-,-,37.0,-
60,臺北市,2001/01/23,大同,5.9,2.0,-,-,36,-,101.47,62.7,38.77,3.006,0.92,2.08,20.58,-,-,36.0,-
61,臺北市,2001/01/23,萬華,3.5,0.86,23.3,-,37,-,23.42,3.07,20.35,-,-,-,20.13,-,-,37.0,-
62,臺北市,2001/01/23,陽明,0.4,0.37,-,-,12,-,1.92,0.42,1.5,-,-,-,13.93,-,99.0,12.0,-
63,臺北市,2001/01/23,士林,0.7,0.6,27.5,-,32,-,12.92,1.23,11.69,-,-,-,20.26,-,-,32.0,-
64,臺北市,2001/01/22,松山,3.5,1.31,17.5,-,77,-,70.2,23.19,47.01,-,-,-,20.49,-,-,64.0,-
65,臺北市,2001/01/22,古亭,3.3,1.18,24.8,-,70,39,55.38,16.07,39.31,2.612,0.51,2.1,21.42,-,-,60.0,-
66,臺北市,2001/01/22,中山,8.5,1.4,17.7,-,84,-,64.76,20.5,44.26,3.052,0.59,2.47,20.89,-,-,67.0,-
67,臺北市,2001/01/22,大同,6.8,2.86,-,-,86,-,133.0,82.33,50.67,3.99,1.29,2.7,21.03,-,-,68.0,-
68,臺北市,2001/01/22,萬華,4.3,1.52,20.6,-,75,-,52.42,11.57,40.85,-,-,-,21.16,-,-,63.0,-
69,臺北市,2001/01/22,陽明,1.9,0.41,-,-,16,-,4.98,0.5,4.47,-,-,-,16.8,-,73.0,16.0,-
70,臺北市,2001/01/22,士林,3.2,1.24,19.2,-,68,-,47.31,12.96,34.35,-,-,-,20.2,-,-,59.0,-
71,臺北市,2001/01/21,松山,2.4,0.77,18.4,-,47,-,38.27,11.46,26.82,-,-,-,19.79,-,-,47.0,-
72,臺北市,2001/01/21,古亭,1.7,0.84,22.0,-,34,22,37.06,11.18,25.88,2.121,0.19,1.93,20.95,-,-,34.0,-
73,臺北市,2001/01/21,中山,3.4,0.75,22.1,-,45,-,28.6,5.88,22.72,2.36,0.21,2.15,20.1,-,-,45.0,-
74,臺北市,2001/01/21,大同,3.4,2.59,-,-,48,-,138.31,95.77,42.55,3.413,1.37,2.04,20.74,-,-,48.0,-
75,臺北市,2001/01/21,萬華,2.1,1.07,21.2,-,39,-,32.14,6.73,25.42,-,-,-,20.55,-,-,39.0,-
76,臺北市,2001/01/21,陽明,1.0,0.45,-,-,13,-,3.03,0.59,2.45,-,-,-,13.53,-,90.0,13.0,-
77,臺北市,2001/01/21,士林,1.3,0.66,29.3,-,34,-,13.14,1.71,11.43,-,-,-,20.18,-,-,34.0,-
78,臺北市,2001/01/20,松山,6.6,1.21,16.2,-,92,-,79.92,30.49,49.43,-,-,-,18.81,-,-,80.0,-
79,臺北市,2001/01/20,古亭,5.7,1.12,28.0,-,63,34,62.48,20.36,42.12,2.481,0.47,2.01,19.72,-,-,77.0,-
80,臺北市,2001/01/20,中山,13.5,1.4,20.4,-,113,-,78.96,28.4,50.55,3.145,0.67,2.48,19.6,-,-,82.0,-
81,臺北市,2001/01/20,大同,8.5,3.23,-,-,118,-,152.9,97.94,54.96,4.188,1.8,2.39,19.86,-,-,84.0,-
82,臺北市,2001/01/20,萬華,7.8,1.31,26.2,-,82,-,57.83,13.98,43.85,-,-,-,19.76,-,-,80.0,-
83,臺北市,2001/01/20,陽明,1.3,0.35,-,-,15,-,5.51,1.02,4.49,-,-,-,16.17,-,70.0,15.0,-
84,臺北市,2001/01/20,士林,6.1,1.1,23.5,-,89,-,54.23,18.6,35.63,-,-,-,19.1,-,-,69.0,-
85,臺北市,2001/01/19,松山,4.5,1.51,10.2,-,75,-,112.64,67.27,45.37,-,-,-,19.73,-,-,63.0,-
86,臺北市,2001/01/19,古亭,2.8,1.33,9.9,-,60,22,81.7,40.85,40.84,2.849,0.68,2.16,20.59,-,-,55.0,-
87,臺北市,2001/01/19,中山,11.4,1.76,11.5,-,97,-,98.98,51.27,47.72,3.585,0.92,2.67,20.38,-,-,73.0,-
88,臺北市,2001/01/19,大同,7.1,4.46,-,-,115,-,214.63,150.85,63.78,4.959,2.48,2.47,20.69,-,-,83.0,-
89,臺北市,2001/01/19,萬華,4.2,1.41,16.1,-,61,-,58.45,18.93,39.52,-,-,-,20.49,-,-,55.0,-
90,臺北市,2001/01/19,陽明,3.0,0.25,-,-,14,-,4.81,0.73,4.08,-,-,-,17.22,-,69.0,14.0,-
91,臺北市,2001/01/19,士林,3.9,1.59,16.0,-,80,-,80.0,34.92,45.08,-,-,-,20.0,-,-,65.0,-
92,臺北市,2001/01/18,松山,5.0,1.5,20.6,-,69,-,117.14,55.65,61.49,-,-,-,18.12,-,-,72.0,-
93,臺北市,2001/01/18,古亭,3.4,1.31,27.0,-,57,29,82.21,34.02,48.19,2.889,0.75,2.14,19.6,-,-,66.0,-
94,臺北市,2001/01/18,中山,9.1,1.72,25.3,-,84,-,103.64,45.65,57.98,3.333,0.76,2.58,18.97,-,-,67.0,-
95,臺北市,2001/01/18,大同,6.3,3.05,-,-,93,-,168.88,101.14,67.74,4.163,1.78,2.39,19.0,-,-,71.0,-
96,臺北市,2001/01/18,萬華,3.5,1.37,20.1,-,66,-,62.0,20.17,41.82,-,-,-,19.16,-,-,58.0,-
97,臺北市,2001/01/18,陽明,3.2,0.32,-,-,13,-,7.95,0.71,7.24,-,-,-,14.21,-,78.0,13.0,-
98,臺北市,2001/01/18,士林,3.6,1.16,32.2,-,67,-,63.86,24.95,38.91,-,-,-,18.41,-,-,65.0,-
99,臺北市,2001/01/17,松山,4.2,0.9,13.3,-,38,-,75.13,37.9,37.23,-,-,-,16.83,-,-,38.0,-
100,臺北市,2001/01/17,古亭,0.7,0.65,21.2,-,27,15,42.56,16.3,26.26,-,-,-,18.19,-,-,32.0,-
101,臺北市,2001/01/17,中山,5.1,0.87,14.1,-,36,-,52.97,19.85,33.12,2.474,0.29,2.18,17.61,-,-,36.0,-
102,臺北市,2001/01/17,大同,6.6,3.38,-,-,65,-,201.93,150.14,51.79,4.053,2.02,2.04,18.31,-,-,58.0,-
103,臺北市,2001/01/17,萬華,1.4,0.89,19.4,-,30,-,38.61,10.47,28.14,-,-,-,18.06,-,-,30.0,-
104,臺北市,2001/01/17,陽明,5.7,0.15,-,-,12,-,5.69,1.03,4.65,-,-,-,11.06,-,84.0,41.0,-
105,臺北市,2001/01/17,士林,2.6,0.44,29.9,-,27,-,18.39,3.41,14.97,-,-,-,17.94,-,-,31.0,-
106,臺北市,2001/01/16,松山,3.3,0.59,22.5,-,44,-,48.76,15.58,33.18,-,-,-,13.57,-,-,44.0,-
107,臺北市,2001/01/16,古亭,2.6,0.5,25.0,-,37,20,30.45,10.29,20.17,2.057,0.14,1.91,14.15,-,-,37.0,-
108,臺北市,2001/01/16,中山,5.8,0.7,19.3,-,49,-,42.39,14.53,27.86,2.379,0.2,2.18,13.85,-,-,49.0,-
109,臺北市,2001/01/16,大同,7.4,3.06,-,-,67,-,191.14,142.19,48.95,3.583,1.58,2.0,14.62,-,-,59.0,-
110,臺北市,2001/01/16,萬華,2.6,0.63,25.7,-,42,-,25.26,4.0,21.26,-,-,-,13.97,-,-,42.0,-
111,臺北市,2001/01/16,陽明,1.0,0.17,44.8,-,15,-,1.92,0.41,1.51,-,-,-,6.49,-,83.0,60.0,-
112,臺北市,2001/01/16,士林,2.7,0.37,29.3,-,36,-,14.03,2.31,11.72,-,-,-,13.93,-,-,36.0,-
113,臺北市,2001/01/15,松山,3.2,0.43,31.4,-,38,-,26.1,4.1,22.0,-,-,-,11.94,-,-,38.0,-
114,臺北市,2001/01/15,古亭,4.0,0.58,22.5,-,42,25,34.48,8.48,26.0,2.189,0.25,1.94,12.65,-,-,42.0,-
115,臺北市,2001/01/15,中山,4.3,0.53,24.6,-,52,-,24.15,2.47,21.68,2.307,0.1,2.21,12.18,-,-,51.0,-
116,臺北市,2001/01/15,大同,5.4,-,-,-,59,-,151.07,105.7,45.37,3.111,1.19,1.92,12.96,-,-,55.0,-
117,臺北市,2001/01/15,萬華,3.0,0.75,25.8,-,46,-,27.35,3.86,23.48,-,-,-,12.3,-,-,46.0,-
118,臺北市,2001/01/15,陽明,2.0,0.27,49.9,-,17,-,1.97,0.32,1.66,-,-,-,4.31,-,85.0,50.0,-
119,臺北市,2001/01/15,士林,3.5,0.42,31.8,-,39,-,12.47,2.38,10.09,-,-,-,11.97,-,-,39.0,-
120,臺北市,2001/01/14,松山,3.5,0.5,31.4,-,139,-,20.94,2.89,18.05,-,-,-,14.31,-,-,95.0,-
121,臺北市,2001/01/14,古亭,3.9,0.54,27.5,-,117,46,23.68,4.29,19.39,2.153,0.09,2.06,15.18,-,-,84.0,-
122,臺北市,2001/01/14,中山,4.2,0.62,27.3,-,148,-,21.72,3.3,18.42,2.31,0.07,2.23,14.76,-,-,99.0,-
123,臺北市,2001/01/14,大同,4.4,-,-,-,123,-,120.63,79.39,41.24,2.917,0.81,2.11,15.33,-,-,87.0,-
124,臺北市,2001/01/14,萬華,3.3,0.71,28.6,-,125,-,20.52,2.2,18.31,-,-,-,14.9,-,-,87.0,-
125,臺北市,2001/01/14,陽明,1.7,0.44,47.4,-,84,-,2.79,0.38,2.4,-,-,-,6.86,-,81.0,67.0,-
126,臺北市,2001/01/14,士林,2.7,0.55,34.0,-,130,-,10.54,1.85,8.69,-,-,-,14.68,-,-,90.0,-
127,臺北市,2001/01/13,松山,3.2,0.77,29.9,-,66,-,29.91,5.37,24.54,-,-,-,15.98,-,-,58.0,-
128,臺北市,2001/01/13,古亭,3.2,0.8,23.0,-,64,34,38.67,8.65,30.01,2.354,0.35,2.01,16.45,-,-,57.0,-
129,臺北市,2001/01/13,中山,5.4,0.87,22.9,-,86,-,34.62,5.99,28.62,2.527,0.25,2.28,16.1,-,-,68.0,-
130,臺北市,2001/01/13,大同,4.9,-,-,-,-,-,146.64,100.12,46.52,3.235,1.15,2.08,16.73,-,-,83.0,-
131,臺北市,2001/01/13,萬華,3.0,0.91,27.3,-,59,-,25.5,1.73,23.77,-,-,-,15.98,-,-,55.0,-
132,臺北市,2001/01/13,陽明,1.4,0.46,52.1,-,24,-,3.13,0.37,2.76,-,-,-,9.47,-,92.0,51.0,-
133,臺北市,2001/01/13,士林,2.1,0.67,32.2,-,65,-,18.47,2.99,15.49,-,-,-,16.16,-,-,57.0,-
134,臺北市,2001/01/12,松山,4.1,1.09,16.2,-,57,-,73.77,34.21,39.56,-,-,-,19.14,-,-,53.0,-
135,臺北市,2001/01/12,古亭,2.8,0.87,17.7,-,33,41,46.68,17.39,29.3,2.438,0.38,2.06,20.17,-,-,33.0,-
136,臺北市,2001/01/12,中山,7.8,1.1,12.5,-,52,-,56.78,21.39,35.39,2.764,0.42,2.34,19.59,-,-,51.0,-
137,臺北市,2001/01/12,大同,7.5,3.92,-,-,-,-,187.01,137.68,49.33,4.003,1.82,2.18,20.16,-,-,69.0,-
138,臺北市,2001/01/12,萬華,2.0,0.94,19.4,-,35,-,35.19,8.07,27.12,-,-,-,19.94,-,-,35.0,-
139,臺北市,2001/01/12,陽明,0.5,0.33,46.6,-,12,-,4.09,0.6,3.5,-,-,-,13.08,-,94.0,55.0,-
140,臺北市,2001/01/12,士林,3.0,0.73,20.7,-,46,-,30.86,9.41,21.46,-,-,-,19.92,-,-,46.0,-
141,臺北市,2001/01/11,松山,2.4,0.96,11.0,-,31,-,57.7,22.31,35.39,-,-,-,16.15,-,-,31.0,-
142,臺北市,2001/01/11,古亭,3.9,1.07,8.4,-,25,11,60.74,25.46,35.28,2.661,0.51,2.15,16.65,-,-,25.0,-
143,臺北市,2001/01/11,中山,5.5,1.14,7.6,-,33,-,61.54,24.5,37.04,2.872,0.45,2.42,16.31,-,-,33.0,-
144,臺北市,2001/01/11,大同,3.6,3.08,-,-,37,-,153.58,109.97,43.61,3.87,1.66,2.21,16.87,-,-,64.0,-
145,臺北市,2001/01/11,萬華,1.6,1.07,10.9,-,24,-,42.44,10.16,32.28,-,-,-,16.13,-,-,26.0,-
146,臺北市,2001/01/11,陽明,0.1,0.37,42.5,-,12,-,1.62,0.33,1.3,-,-,-,11.25,-,100.0,37.0,-
147,臺北市,2001/01/11,士林,0.9,0.96,8.3,-,33,-,40.2,10.89,29.31,-,-,-,15.89,-,-,33.0,-
148,臺北市,2001/01/10,松山,2.0,0.56,16.4,-,31,-,-,-,-,-,-,-,15.07,-,-,31.0,-
149,臺北市,2001/01/10,古亭,2.8,0.74,15.2,-,24,13,32.99,9.36,23.64,2.11,0.18,1.93,15.78,-,-,24.0,-
150,臺北市,2001/01/10,中山,4.2,1.15,10.6,-,35,-,52.54,22.02,30.52,2.481,0.32,2.17,15.58,-,-,35.0,-
151,臺北市,2001/01/10,大同,5.6,4.14,-,-,63,-,206.92,159.89,47.03,-,-,-,16.56,-,-,70.0,-
152,臺北市,2001/01/10,萬華,1.8,1.03,15.7,-,26,-,31.36,6.78,24.59,-,-,-,15.63,-,-,26.0,-
153,臺北市,2001/01/10,陽明,0.5,0.37,41.2,-,12,-,1.94,0.04,1.9,-,-,-,10.03,-,100.0,38.0,-
154,臺北市,2001/01/10,士林,1.3,0.8,12.7,-,32,-,34.13,9.38,24.75,-,-,-,15.66,-,-,32.0,-
155,臺北市,2001/01/09,松山,2.3,1.44,13.0,-,43,-,-,-,-,-,-,-,18.31,-,-,43.0,-
156,臺北市,2001/01/09,古亭,3.7,0.92,14.6,-,33,17,46.08,18.61,27.48,2.321,0.34,1.98,19.35,-,-,33.0,-
157,臺北市,2001/01/09,中山,3.2,1.21,14.8,-,48,-,55.57,26.78,28.79,3.045,0.53,2.51,19.39,-,-,48.0,-
158,臺北市,2001/01/09,大同,5.6,2.97,-,-,70,-,147.57,105.61,41.95,-,-,-,19.65,-,-,60.0,-
159,臺北市,2001/01/09,萬華,3.4,1.15,16.2,-,42,-,39.15,12.62,26.53,-,-,-,19.2,-,-,42.0,-
160,臺北市,2001/01/09,陽明,0.6,0.38,43.0,-,12,-,4.2,0.66,3.55,-,-,-,14.5,-,84.0,46.0,-
161,臺北市,2001/01/09,士林,1.4,0.76,21.3,-,33,-,26.92,9.71,17.21,-,-,-,19.18,-,-,36.0,-
162,臺北市,2001/01/08,松山,3.0,0.95,15.4,-,57,-,49.22,16.73,32.5,-,-,-,19.17,-,-,53.0,-
163,臺北市,2001/01/08,古亭,3.1,0.74,21.5,-,36,21,33.26,9.08,24.18,2.19,0.24,1.95,20.0,-,-,36.0,-
164,臺北市,2001/01/08,中山,3.3,0.88,19.0,-,52,-,36.0,10.08,25.91,2.436,0.2,2.23,19.52,-,-,51.0,-
165,臺北市,2001/01/08,大同,6.2,2.98,-,-,61,-,143.16,101.58,41.59,3.484,1.44,2.04,20.25,-,-,55.0,-
166,臺北市,2001/01/08,萬華,2.0,1.08,20.5,-,40,-,34.55,7.74,26.8,-,-,-,19.77,-,-,40.0,-
167,臺北市,2001/01/08,陽明,0.8,0.42,45.3,-,13,-,2.43,0.5,1.92,-,-,-,12.87,-,97.0,44.0,-
168,臺北市,2001/01/08,士林,1.8,0.65,28.9,-,38,-,14.16,2.01,12.15,-,-,-,19.7,-,-,38.0,-
169,臺北市,2001/01/07,松山,6.0,0.89,14.4,-,69,-,53.83,17.99,35.85,-,-,-,20.42,-,-,60.0,-
170,臺北市,2001/01/07,古亭,8.7,0.8,17.7,-,58,31,50.26,16.97,33.29,2.423,0.3,2.12,21.33,-,-,54.0,-
171,臺北市,2001/01/07,中山,6.5,0.9,15.8,-,75,-,47.59,13.9,33.69,2.97,0.35,2.62,20.8,-,-,63.0,-
172,臺北市,2001/01/07,大同,7.6,2.17,-,-,71,-,114.68,71.88,42.8,3.633,1.17,2.47,21.05,-,-,60.0,-
173,臺北市,2001/01/07,萬華,6.6,0.98,17.6,-,59,-,44.44,12.58,31.87,-,-,-,21.09,-,-,54.0,-
174,臺北市,2001/01/07,陽明,0.9,0.3,50.1,-,12,-,2.76,0.5,2.27,-,-,-,16.49,-,83.0,51.0,-
175,臺北市,2001/01/07,士林,4.0,0.65,23.5,-,56,-,24.04,4.39,19.65,-,-,-,20.56,-,-,53.0,-
176,臺北市,2001/01/06,松山,3.5,1.13,9.8,-,66,-,70.48,29.77,40.72,-,-,-,20.28,-,-,58.0,-
177,臺北市,2001/01/06,古亭,8.6,1.12,10.1,-,47,23,68.85,34.2,34.65,2.69,0.73,1.96,20.96,-,-,47.0,-
178,臺北市,2001/01/06,中山,3.8,1.11,11.4,-,62,-,56.41,21.38,35.03,2.981,0.53,2.45,20.61,-,-,56.0,-
179,臺北市,2001/01/06,大同,4.3,2.46,-,-,62,-,121.03,78.28,42.76,3.335,1.11,2.23,20.68,-,-,56.0,-
180,臺北市,2001/01/06,萬華,5.2,1.05,12.6,-,54,-,47.24,17.08,30.17,-,-,-,20.69,-,-,52.0,-
181,臺北市,2001/01/06,陽明,0.6,0.32,40.8,-,12,-,6.62,0.77,5.85,-,-,-,17.08,-,92.0,45.0,-
182,臺北市,2001/01/06,士林,2.6,0.72,15.0,-,51,-,32.28,5.2,27.08,-,-,-,20.15,-,-,51.0,-
183,臺北市,2001/01/05,松山,-,1.18,11.6,-,29,-,86.2,39.05,47.15,-,-,-,18.81,-,-,29.0,-
184,臺北市,2001/01/05,古亭,4.5,1.35,10.2,-,19,10,76.86,41.55,35.32,2.492,0.51,1.98,19.31,-,-,24.0,-
185,臺北市,2001/01/05,中山,2.5,1.3,10.4,-,25,-,73.2,36.88,36.32,2.719,0.5,2.22,19.22,-,-,25.0,-
186,臺北市,2001/01/05,大同,4.5,4.02,-,-,40,-,231.26,157.83,73.43,4.304,2.2,2.1,19.81,-,-,67.0,-
187,臺北市,2001/01/05,萬華,1.7,1.44,10.9,-,22,-,62.29,27.37,34.92,-,-,-,19.24,-,-,23.0,-
188,臺北市,2001/01/05,陽明,0.3,0.24,41.8,-,12,-,1.83,0.08,1.74,-,-,-,15.33,-,100.0,38.0,-
189,臺北市,2001/01/05,士林,1.0,0.82,16.4,-,20,-,35.75,12.06,23.69,-,-,-,19.56,-,-,29.0,-
190,臺北市,2001/01/04,松山,2.6,0.62,17.8,-,34,-,45.23,9.01,36.23,-,-,-,16.97,-,-,34.0,-
191,臺北市,2001/01/04,古亭,2.9,0.56,19.4,-,21,9,34.41,9.12,25.29,2.047,0.2,1.85,17.69,-,-,26.0,-
