序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
35,臺北市,2012/11/26,士林,2.3,0.57,-,18.6,26,44,26.0,22.31,4.81,17.5,-,-,-,18.21,86.96,44.0
36,臺北市,2012/11/25,松山,2.0,0.59,417.54,36.5,55,34,22.0,21.22,2.21,19.01,2.054,0.148,1.91,22.91,76.1,65.0
37,臺北市,2012/11/25,古亭,2.9,0.7,-,31.9,50,38,22.0,28.91,6.36,22.55,2.123,0.201,1.92,23.09,80.39,55.0
38,臺北市,2012/11/25,中山,3.3,0.8,-,27.3,41,32,22.0,34.12,7.61,26.5,2.191,0.214,1.98,23.7,76.93,44.0
39,臺北市,2012/11/25,大同,3.5,1.41,-,-,-,52,28.0,60.66,24.05,36.61,2.495,0.405,2.09,-,-,51.0
40,臺北市,2012/11/25,萬華,3.6,0.75,-,27.8,44,35,25.0,30.93,5.08,25.85,-,-,-,23.51,77.93,50.0
41,臺北市,2012/11/25,陽明,2.2,0.35,405.61,43.3,57,11,9.0,5.87,1.58,4.3,-,-,-,17.16,98.33,58.0
42,臺北市,2012/11/25,士林,2.8,0.43,-,41.7,58,33,20.0,13.71,1.22,12.45,-,-,-,23.69,78.47,66.0
43,臺北市,2012/11/24,松山,3.3,0.53,412.68,20.7,25,23,19.0,22.19,3.32,18.87,2.003,0.115,1.89,17.7,88.01,25.0
44,臺北市,2012/11/24,古亭,2.8,0.55,-,21.3,24,28,18.0,22.19,4.98,17.2,2.009,0.119,1.89,18.05,90.72,28.0
45,臺北市,2012/11/24,中山,2.4,0.67,-,16.4,20,21,16.0,29.06,6.73,22.33,2.118,0.167,1.95,18.77,86.05,21.0
46,臺北市,2012/11/24,大同,3.4,1.47,-,-,-,42,21.0,75.39,42.6,32.79,2.559,0.468,2.09,-,-,42.0
47,臺北市,2012/11/24,萬華,3.2,0.58,-,15.8,20,20,18.0,27.15,5.85,21.3,-,-,-,18.62,86.6,21.0
48,臺北市,2012/11/24,陽明,2.3,0.34,401.09,35.0,39,5,4.0,3.06,0.99,2.08,-,-,-,12.39,100.0,33.0
49,臺北市,2012/11/24,士林,2.7,0.44,-,25.5,31,24,12.0,12.75,2.16,10.59,-,-,-,18.83,84.63,29.0
50,臺北市,2012/11/23,松山,1.6,0.6,418.25,16.0,25,24,16.0,32.98,11.19,21.79,2.132,0.223,1.91,20.53,85.87,24.0
51,臺北市,2012/11/23,古亭,1.8,0.65,-,13.1,20,22,16.0,35.09,12.11,22.98,2.107,0.225,1.88,20.62,90.93,22.0
52,臺北市,2012/11/23,中山,1.6,1.0,-,8.9,13,28,16.0,53.86,23.91,29.96,2.375,0.349,2.03,21.56,86.24,28.0
53,臺北市,2012/11/23,大同,3.2,1.99,-,-,-,42,24.0,98.0,63.04,34.96,2.869,0.729,2.14,-,-,42.0
54,臺北市,2012/11/23,萬華,2.2,0.83,-,8.0,11,21,19.0,43.6,14.43,29.17,-,-,-,21.33,87.35,21.0
55,臺北市,2012/11/23,陽明,1.6,0.24,399.05,32.0,44,5,4.0,4.44,1.2,3.24,-,-,-,15.21,100.0,38.0
56,臺北市,2012/11/23,士林,1.6,0.4,-,19.3,27,34,14.0,17.71,2.39,15.31,-,-,-,21.09,88.95,34.0
57,臺北市,2012/11/22,松山,2.6,1.03,430.01,9.7,20,27,16.0,67.41,39.51,27.9,2.517,0.512,2.01,21.78,89.69,27.0
58,臺北市,2012/11/22,古亭,4.0,1.08,-,8.6,19,31,20.0,65.4,36.66,28.74,2.545,0.549,2.0,22.21,92.95,31.0
59,臺北市,2012/11/22,中山,1.6,1.26,-,6.7,14,23,16.0,79.71,48.32,31.4,2.634,0.545,2.09,22.65,90.07,26.0
60,臺北市,2012/11/22,大同,5.3,2.77,-,-,-,43,23.0,129.36,94.85,34.51,3.408,1.126,2.28,-,-,52.0
61,臺北市,2012/11/22,萬華,4.0,1.18,-,6.0,14,26,20.0,68.09,35.56,32.53,-,-,-,22.58,89.96,26.0
62,臺北市,2012/11/22,陽明,1.1,0.22,399.82,27.8,31,7,6.0,5.8,1.69,4.11,-,-,-,18.01,99.91,29.0
63,臺北市,2012/11/22,士林,2.0,0.79,-,6.9,10,17,14.0,47.22,24.34,22.87,-,-,-,22.15,93.1,18.0
64,臺北市,2012/11/21,松山,3.8,0.84,430.43,14.0,22,48,29.0,45.83,14.09,31.74,2.412,0.378,2.03,22.11,79.17,48.0
65,臺北市,2012/11/21,古亭,4.4,0.98,-,11.4,18,46,28.0,54.83,20.01,34.82,2.466,0.442,2.02,22.45,82.43,46.0
66,臺北市,2012/11/21,中山,4.5,1.21,-,10.8,15,42,30.0,70.63,31.63,39.0,2.614,0.491,2.12,23.05,79.99,42.0
67,臺北市,2012/11/21,大同,5.5,2.27,-,-,-,60,36.0,105.63,64.12,41.51,3.238,0.933,2.31,-,-,55.0
68,臺北市,2012/11/21,萬華,5.4,1.2,-,9.0,14,42,32.0,62.36,22.98,39.38,-,-,-,22.86,80.63,42.0
69,臺北市,2012/11/21,陽明,1.5,0.23,400.67,32.6,36,12,11.0,5.84,1.4,4.45,-,-,-,16.31,98.82,33.0
70,臺北市,2012/11/21,士林,2.5,0.75,-,14.9,23,40,25.0,40.33,16.63,23.69,-,-,-,22.44,78.98,40.0
71,臺北市,2012/11/20,松山,2.0,0.47,408.65,23.2,33,34,20.0,28.36,5.79,22.56,2.03,0.165,1.87,21.85,71.23,34.0
72,臺北市,2012/11/20,古亭,1.9,0.43,-,28.2,34,34,20.0,23.13,5.55,17.58,1.939,0.127,1.81,22.56,72.67,37.0
73,臺北市,2012/11/20,中山,2.3,0.62,-,20.7,28,28,20.0,34.85,10.14,24.71,2.082,0.193,1.89,23.12,69.33,29.0
74,臺北市,2012/11/20,大同,4.8,1.44,-,-,-,46,25.0,77.35,43.96,33.39,2.538,0.523,2.02,-,-,46.0
75,臺北市,2012/11/20,萬華,2.4,0.51,-,19.6,27,35,21.0,32.55,7.72,24.83,-,-,-,22.96,69.92,35.0
76,臺北市,2012/11/20,陽明,2.2,0.17,390.93,40.4,45,13,10.0,2.83,1.56,1.24,-,-,-,15.17,98.43,38.0
77,臺北市,2012/11/20,士林,1.5,0.27,-,36.8,42,33,16.0,11.07,1.9,9.17,-,-,-,23.05,62.63,38.0
78,臺北市,2012/11/19,松山,2.1,0.46,411.42,26.1,31,43,25.0,26.82,4.8,22.02,2.017,0.149,1.87,19.5,74.96,43.0
79,臺北市,2012/11/19,古亭,1.9,0.39,-,34.8,37,44,24.0,18.08,3.81,14.28,1.951,0.094,1.86,20.11,76.63,44.0
80,臺北市,2012/11/19,中山,2.0,0.59,-,23.5,28,44,25.0,32.28,8.38,23.9,2.108,0.183,1.92,20.69,73.69,44.0
81,臺北市,2012/11/19,大同,4.1,1.67,-,-,-,59,33.0,83.19,46.62,36.57,2.665,0.598,2.07,-,-,54.0
82,臺北市,2012/11/19,萬華,3.3,0.49,-,24.2,28,41,27.0,27.51,4.73,22.78,-,-,-,20.5,73.76,41.0
83,臺北市,2012/11/19,陽明,0.5,0.22,393.76,46.6,50,12,9.0,2.74,1.23,1.51,-,-,-,12.6,100.0,43.0
84,臺北市,2012/11/19,士林,1.5,0.38,-,31.1,44,46,27.0,14.98,1.37,13.61,-,-,-,20.14,68.18,46.0
85,臺北市,2012/11/18,松山,4.1,0.49,413.8,28.3,36,74,44.0,21.05,2.47,18.58,1.989,0.102,1.89,17.78,76.06,62.0
86,臺北市,2012/11/18,古亭,3.5,0.48,-,29.6,33,74,46.0,19.53,3.19,16.33,1.981,0.091,1.89,17.96,81.0,62.0
87,臺北市,2012/11/18,中山,3.5,0.63,-,21.4,30,74,47.0,31.75,5.87,25.88,2.098,0.148,1.95,18.67,76.23,62.0
88,臺北市,2012/11/18,大同,5.0,1.21,-,-,-,90,53.0,73.04,38.9,34.13,2.43,0.368,2.06,-,-,70.0
89,臺北市,2012/11/18,萬華,4.5,0.53,-,21.9,30,71,46.0,27.79,3.94,23.86,-,-,-,18.58,75.62,60.0
90,臺北市,2012/11/18,陽明,2.9,0.34,399.67,43.3,48,31,23.0,4.33,1.23,3.11,-,-,-,10.96,99.88,41.0
91,臺北市,2012/11/18,士林,4.0,0.44,-,32.9,38,74,46.0,12.65,1.51,11.14,-,-,-,18.08,69.98,62.0
92,臺北市,2012/11/17,松山,3.1,0.61,422.27,20.3,23,55,39.0,26.34,4.57,21.77,2.119,0.175,1.94,19.52,80.09,52.0
93,臺北市,2012/11/17,古亭,3.8,0.69,-,16.6,22,60,39.0,30.81,6.76,24.04,2.161,0.213,1.95,19.68,86.21,55.0
94,臺北市,2012/11/17,中山,2.9,0.87,-,13.4,16,56,36.0,41.99,11.7,30.28,2.278,0.26,2.02,20.5,80.77,53.0
95,臺北市,2012/11/17,大同,3.8,1.17,-,-,-,73,41.0,64.39,32.25,32.14,2.501,0.376,2.13,-,-,62.0
96,臺北市,2012/11/17,萬華,4.8,0.69,-,14.6,17,55,40.0,34.39,7.01,27.38,-,-,-,20.3,81.25,52.0
97,臺北市,2012/11/17,陽明,2.4,0.39,404.4,37.4,42,20,15.0,6.03,1.32,4.7,-,-,-,13.02,98.93,39.0
98,臺北市,2012/11/17,士林,3.3,0.56,-,24.8,31,56,35.0,17.93,3.06,14.87,-,-,-,19.8,74.25,53.0
99,臺北市,2012/11/16,松山,2.2,0.44,406.09,35.6,48,32,19.0,19.28,3.35,15.93,1.943,0.131,1.81,23.99,61.51,43.0
100,臺北市,2012/11/16,古亭,1.7,0.47,-,33.3,46,37,20.0,24.42,7.07,17.35,1.998,0.159,1.84,24.47,64.85,43.0
101,臺北市,2012/11/16,中山,2.6,0.72,-,26.1,36,45,23.0,37.48,12.11,25.37,2.17,0.246,1.92,24.99,62.39,45.0
102,臺北市,2012/11/16,大同,4.1,2.3,-,-,-,50,31.0,107.73,67.13,40.6,2.903,0.827,2.08,-,-,50.0
103,臺北市,2012/11/16,萬華,3.6,0.61,-,27.0,38,33,22.0,30.16,6.95,23.21,-,-,-,24.94,62.63,37.0
104,臺北市,2012/11/16,陽明,1.5,0.22,391.58,44.4,48,15,12.0,4.12,0.72,3.38,-,-,-,17.1,90.66,44.0
105,臺北市,2012/11/16,士林,1.7,0.39,-,35.0,47,37,19.0,19.27,3.64,15.62,-,-,-,24.48,58.72,43.0
106,臺北市,2012/11/15,松山,2.7,0.4,406.26,44.0,50,58,31.0,18.25,2.34,15.91,1.944,0.109,1.84,22.04,68.02,54.0
107,臺北市,2012/11/15,古亭,1.8,0.39,-,43.3,48,51,29.0,19.39,3.48,15.91,1.922,0.103,1.82,22.57,70.75,50.0
108,臺北市,2012/11/15,中山,2.2,0.56,-,35.6,43,67,35.0,26.97,5.64,21.33,2.034,0.153,1.88,23.03,68.07,58.0
109,臺北市,2012/11/15,大同,2.3,0.96,-,-,-,66,33.0,49.73,19.43,30.3,2.311,0.306,2.01,-,-,58.0
110,臺北市,2012/11/15,萬華,2.3,0.44,-,36.9,44,52,31.0,23.9,3.27,20.62,-,-,-,22.81,68.68,51.0
111,臺北市,2012/11/15,陽明,4.1,0.25,396.96,51.5,56,23,16.0,5.34,1.45,3.89,-,-,-,14.39,99.26,49.0
112,臺北市,2012/11/15,士林,2.0,0.26,-,51.4,56,54,28.0,7.68,1.38,6.3,-,-,-,22.76,62.28,52.0
113,臺北市,2012/11/14,松山,1.8,0.44,407.29,41.0,45,60,30.0,21.19,3.09,18.1,1.979,0.132,1.85,22.4,59.9,55.0
114,臺北市,2012/11/14,古亭,1.9,0.39,-,44.8,46,54,27.0,-,-,-,1.936,0.094,1.84,22.76,63.55,52.0
115,臺北市,2012/11/14,中山,1.6,0.6,-,33.1,41,71,34.0,31.92,6.26,25.65,2.078,0.174,1.9,23.19,61.06,60.0
116,臺北市,2012/11/14,大同,3.2,1.23,-,-,-,68,29.0,66.42,30.06,36.37,2.462,0.43,2.03,-,-,59.0
117,臺北市,2012/11/14,萬華,2.3,0.48,-,34.7,40,57,27.0,27.38,4.25,23.13,-,-,-,23.1,61.01,54.0
118,臺北市,2012/11/14,陽明,2.8,0.23,395.35,53.8,55,30,17.0,4.23,1.55,2.69,-,-,-,14.57,90.54,50.0
119,臺北市,2012/11/14,士林,4.1,0.29,-,51.0,54,52,25.0,10.64,2.86,7.78,-,-,-,22.91,55.59,51.0
120,臺北市,2012/11/13,松山,3.1,0.7,428.87,22.6,39,57,33.0,36.19,11.0,25.19,2.287,0.241,2.05,20.88,74.79,54.0
121,臺北市,2012/11/13,古亭,3.3,0.78,-,21.4,37,58,33.0,38.92,12.07,26.84,2.269,0.273,2.0,21.28,78.17,54.0
122,臺北市,2012/11/13,中山,2.7,1.03,-,16.9,30,68,42.0,57.69,23.12,34.57,2.514,0.365,2.15,21.91,74.54,59.0
123,臺北市,2012/11/13,大同,5.4,2.01,-,-,-,77,40.0,99.66,55.41,44.25,3.158,0.767,2.39,-,-,64.0
124,臺北市,2012/11/13,萬華,4.2,0.88,-,18.7,34,55,36.0,46.13,13.54,32.59,-,-,-,21.9,74.18,52.0
125,臺北市,2012/11/13,陽明,1.9,0.3,397.77,44.5,52,27,21.0,5.05,0.65,4.35,-,-,-,14.76,96.23,47.0
126,臺北市,2012/11/13,士林,3.8,0.69,-,24.1,41,61,30.0,32.72,9.64,23.08,-,-,-,21.42,69.27,56.0
127,臺北市,2012/11/12,松山,2.7,0.61,416.81,24.5,38,63,34.0,28.53,6.59,21.94,2.029,0.146,1.88,19.31,73.55,56.0
128,臺北市,2012/11/12,古亭,2.7,0.61,-,28.6,41,65,32.0,23.62,5.51,18.11,2.045,0.137,1.91,19.72,76.28,58.0
129,臺北市,2012/11/12,中山,3.5,0.77,-,19.3,33,74,42.0,39.0,10.52,28.49,2.198,0.233,1.97,20.41,72.16,62.0
130,臺北市,2012/11/12,大同,4.7,1.86,-,-,-,84,37.0,89.96,55.12,34.84,2.728,0.634,2.09,-,-,67.0
131,臺北市,2012/11/12,萬華,3.2,0.65,-,22.2,35,63,35.0,31.56,6.89,24.68,-,-,-,20.28,71.7,56.0
132,臺北市,2012/11/12,陽明,2.9,0.31,399.54,40.6,42,25,16.0,4.2,1.17,3.02,-,-,-,12.65,96.86,39.0
133,臺北市,2012/11/12,士林,4.6,0.45,-,33.3,41,59,30.0,13.67,2.11,11.57,-,-,-,20.14,64.26,54.0
134,臺北市,2012/11/11,松山,2.4,0.5,416.34,25.0,30,26,21.0,19.9,3.18,16.72,1.999,0.099,1.9,20.0,83.02,36.0
135,臺北市,2012/11/11,古亭,2.4,0.54,-,25.4,35,29,22.0,19.94,3.7,16.23,2.064,0.128,1.94,20.29,86.77,38.0
136,臺北市,2012/11/11,中山,1.8,0.67,-,19.8,26,37,27.0,30.34,7.25,23.09,2.159,0.172,1.99,20.93,82.69,37.0
137,臺北市,2012/11/11,大同,3.0,1.19,-,-,-,43,24.0,59.89,28.95,30.94,2.497,0.355,2.14,-,-,43.0
138,臺北市,2012/11/11,萬華,2.2,0.58,-,19.3,25,29,21.0,26.82,4.12,22.69,-,-,-,20.76,83.38,30.0
139,臺北市,2012/11/11,陽明,1.2,0.36,402.98,39.9,47,6,4.0,3.68,1.57,2.1,-,-,-,13.9,100.0,43.0
140,臺北市,2012/11/11,士林,2.2,0.43,-,28.5,42,26,18.0,13.96,2.05,11.9,-,-,-,20.22,77.6,39.0
141,臺北市,2012/11/10,松山,2.7,0.65,426.81,34.0,64,55,36.0,31.87,5.1,26.78,2.206,0.23,1.98,24.51,67.52,68.0
142,臺北市,2012/11/10,古亭,2.7,0.64,-,32.6,56,55,32.0,29.65,6.26,23.39,2.135,0.221,1.91,24.73,71.39,59.0
143,臺北市,2012/11/10,中山,2.0,0.76,-,30.1,53,63,42.0,35.69,6.54,29.15,2.238,0.241,2.0,25.55,66.78,56.0
144,臺北市,2012/11/10,大同,3.4,1.9,-,-,-,64,40.0,79.76,39.13,40.62,2.771,0.633,2.14,-,-,57.0
145,臺北市,2012/11/10,萬華,2.8,0.71,-,28.9,52,46,32.0,29.0,3.12,25.89,-,-,-,25.3,67.34,50.0
146,臺北市,2012/11/10,陽明,2.1,0.25,396.44,50.9,62,25,19.0,4.81,0.81,4.0,-,-,-,19.0,87.89,70.0
147,臺北市,2012/11/10,士林,2.3,0.52,-,37.5,66,52,32.0,22.86,3.31,19.54,-,-,-,24.84,64.19,65.0
148,臺北市,2012/11/09,松山,5.0,0.83,436.7,39.4,85,69,46.0,39.28,5.93,33.35,2.292,0.278,2.02,23.54,68.09,122.0
149,臺北市,2012/11/09,古亭,4.8,0.88,-,37.7,80,69,47.0,41.33,8.14,33.19,2.267,0.311,1.96,23.78,70.74,128.0
150,臺北市,2012/11/09,中山,4.2,1.0,-,30.2,62,79,54.0,50.98,10.05,40.93,2.4,0.35,2.05,24.73,66.0,78.0
151,臺北市,2012/11/09,大同,5.7,2.57,-,-,-,85,50.0,113.24,59.53,53.71,3.156,0.921,2.24,-,-,68.0
152,臺北市,2012/11/09,萬華,5.5,0.91,-,31.7,67,70,49.0,44.11,5.28,38.83,-,-,-,24.46,66.76,85.0
153,臺北市,2012/11/09,陽明,2.7,0.27,396.78,58.5,74,31,25.0,5.35,1.22,4.11,-,-,-,17.64,85.18,75.0
154,臺北市,2012/11/09,士林,3.4,0.68,-,35.3,67,64,40.0,31.22,4.93,26.29,-,-,-,23.92,62.95,69.0
155,臺北市,2012/11/08,松山,1.6,0.56,414.92,36.9,51,50,31.0,-,-,-,2.064,0.175,1.89,23.16,63.25,52.0
156,臺北市,2012/11/08,古亭,2.1,0.66,-,35.3,51,55,36.0,31.45,6.21,25.24,2.115,0.205,1.91,23.57,66.7,59.0
157,臺北市,2012/11/08,中山,3.3,0.91,-,31.7,47,67,-,48.13,13.98,34.14,2.271,0.298,1.97,24.3,63.04,58.0
158,臺北市,2012/11/08,大同,4.1,2.12,-,-,-,72,42.0,99.19,55.07,44.13,2.913,0.764,2.15,-,-,61.0
159,臺北市,2012/11/08,萬華,2.3,0.74,-,31.0,47,58,36.0,35.71,5.78,29.93,-,-,-,24.12,63.49,62.0
160,臺北市,2012/11/08,陽明,2.1,0.34,399.52,56.3,66,34,27.0,6.5,0.99,5.52,-,-,-,16.16,93.26,75.0
161,臺北市,2012/11/08,士林,2.2,0.54,-,44.3,66,57,37.0,27.6,4.07,23.53,-,-,-,23.71,60.27,78.0
162,臺北市,2012/11/07,松山,2.5,0.52,416.32,39.0,47,61,37.0,-,-,-,2.1,0.188,1.91,20.61,56.76,56.0
163,臺北市,2012/11/07,古亭,2.8,0.45,-,47.4,56,62,39.0,19.73,3.02,16.71,1.991,0.113,1.88,21.05,60.36,56.0
164,臺北市,2012/11/07,中山,4.0,0.67,-,35.9,44,74,36.0,35.16,6.09,29.06,2.115,0.192,1.92,21.62,57.03,62.0
165,臺北市,2012/11/07,大同,3.2,1.35,-,-,-,73,40.0,70.79,31.45,39.34,2.521,0.471,2.05,-,-,62.0
166,臺北市,2012/11/07,萬華,2.8,0.52,-,38.0,46,66,37.0,29.47,4.05,25.43,-,-,-,21.41,57.34,58.0
167,臺北市,2012/11/07,陽明,3.3,0.26,396.8,58.2,61,37,26.0,-,-,-,-,-,-,13.01,89.21,52.0
168,臺北市,2012/11/07,士林,2.7,0.33,-,55.0,60,60,35.0,9.63,0.58,9.06,-,-,-,21.28,53.08,55.0
169,臺北市,2012/11/06,松山,3.0,0.49,414.03,43.0,48,83,31.0,25.37,3.01,22.36,2.076,0.166,1.91,21.03,59.51,66.0
170,臺北市,2012/11/06,古亭,2.9,0.4,-,51.5,55,85,33.0,17.09,2.4,14.7,1.955,0.094,1.86,21.5,62.1,68.0
171,臺北市,2012/11/06,中山,4.3,0.63,-,35.9,41,95,45.0,35.36,5.66,29.7,2.133,0.195,1.94,22.11,59.48,72.0
172,臺北市,2012/11/06,大同,4.6,1.15,-,-,-,97,38.0,63.96,26.32,37.64,2.471,0.423,2.05,-,-,74.0
173,臺北市,2012/11/06,萬華,4.1,0.47,-,39.6,42,88,34.0,29.18,4.33,24.85,-,-,-,21.89,59.39,69.0
174,臺北市,2012/11/06,陽明,2.8,0.25,395.19,58.8,65,54,27.0,2.68,0.34,2.28,-,-,-,13.28,93.04,59.0
175,臺北市,2012/11/06,士林,3.5,0.31,-,55.7,60,84,31.0,9.55,0.84,8.69,-,-,-,21.65,55.26,67.0
176,臺北市,2012/11/05,松山,2.4,0.42,409.61,37.0,40,73,27.0,20.81,2.69,18.12,2.004,0.131,1.87,21.45,65.3,62.0
177,臺北市,2012/11/05,古亭,2.1,0.38,-,40.3,43,73,28.0,17.55,3.2,14.34,1.957,0.099,1.86,21.85,68.35,62.0
178,臺北市,2012/11/05,中山,1.4,0.61,-,29.8,35,84,38.0,33.03,6.77,26.25,2.093,0.184,1.91,22.61,64.57,67.0
179,臺北市,2012/11/05,大同,3.8,1.24,-,-,-,84,34.0,67.23,32.69,34.53,2.476,0.443,2.03,-,-,67.0
180,臺北市,2012/11/05,萬華,2.5,0.46,-,31.5,36,69,29.0,25.38,3.99,21.39,-,-,-,22.35,65.13,60.0
181,臺北市,2012/11/05,陽明,0.8,0.23,392.99,50.2,55,40,20.0,2.46,0.63,1.82,-,-,-,13.76,99.33,46.0
182,臺北市,2012/11/05,士林,1.3,0.29,-,46.2,49,73,24.0,9.69,2.54,7.15,-,-,-,22.14,59.39,62.0
183,臺北市,2012/11/04,松山,2.0,0.46,420.33,29.8,47,36,21.0,23.29,5.37,17.92,2.157,0.173,1.98,22.86,70.24,41.0
184,臺北市,2012/11/04,古亭,2.5,0.45,-,28.4,41,40,20.0,20.3,4.22,16.08,1.994,0.121,1.87,23.01,74.75,40.0
