序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
75,臺北市,2000/10/21,萬華,0.7,0.77,8.5,-,19,-,31.89,17.61,14.27,-,-,-,28.13,-,-,19.0,-
76,臺北市,2000/10/21,陽明,1.0,0.18,34.4,-,12,-,1.55,0.16,1.39,-,-,-,22.36,-,87.0,54.0,-
77,臺北市,2000/10/21,士林,0.2,0.6,8.5,-,21,-,19.92,10.07,9.85,-,-,-,28.09,-,-,21.0,-
78,臺北市,2000/10/20,松山,5.6,0.78,8.2,-,29,-,42.54,21.33,21.21,-,-,-,27.03,-,-,29.0,-
79,臺北市,2000/10/20,古亭,3.8,0.65,9.6,-,29,-,34.21,17.81,16.4,2.297,0.27,2.02,28.06,-,-,29.0,-
80,臺北市,2000/10/20,中山,5.6,0.68,9.3,-,34,-,39.1,19.64,19.46,2.31,0.31,2.0,27.41,-,-,34.0,-
81,臺北市,2000/10/20,大同,11.9,3.45,-,-,-,-,167.31,133.2,34.11,3.97,1.82,2.15,28.19,-,-,53.0,-
82,臺北市,2000/10/20,萬華,4.0,0.8,11.8,-,27,-,30.21,11.72,18.49,-,-,-,28.0,-,-,27.0,-
83,臺北市,2000/10/20,陽明,5.3,0.18,36.5,-,13,-,4.35,0.57,3.78,-,-,-,21.28,-,91.0,51.0,-
84,臺北市,2000/10/20,士林,3.6,0.5,11.1,-,29,-,20.0,6.33,13.66,-,-,-,27.61,-,-,29.0,-
85,臺北市,2000/10/19,松山,5.3,0.89,16.4,-,40,-,42.81,14.17,28.64,-,-,-,24.51,-,-,40.0,-
86,臺北市,2000/10/19,古亭,5.5,0.83,16.8,-,35,-,39.91,11.76,28.15,2.247,0.28,1.97,25.3,-,-,35.0,-
87,臺北市,2000/10/19,中山,6.8,0.79,18.3,-,44,-,42.63,15.9,26.74,2.33,0.31,2.02,25.25,-,-,44.0,-
88,臺北市,2000/10/19,大同,11.2,3.98,-,-,-,-,180.17,132.91,47.26,4.099,1.99,2.11,25.99,-,-,65.0,-
89,臺北市,2000/10/19,萬華,4.4,0.97,20.6,-,28,-,33.54,7.74,25.81,-,-,-,25.34,-,-,29.0,-
90,臺北市,2000/10/19,陽明,0.7,0.29,47.2,-,12,-,2.43,0.12,2.31,-,-,-,20.33,-,100.0,47.0,-
91,臺北市,2000/10/19,士林,3.3,0.66,24.6,-,27,-,20.52,4.35,16.17,-,-,-,26.18,-,-,33.0,-
92,臺北市,2000/10/18,松山,3.6,0.72,17.8,-,20,-,43.01,13.54,29.48,-,-,-,22.19,-,-,31.0,-
93,臺北市,2000/10/18,古亭,2.3,0.63,21.2,-,16,-,33.11,8.87,24.24,2.131,0.24,1.89,23.07,-,-,33.0,-
94,臺北市,2000/10/18,中山,1.7,0.9,17.7,-,24,-,41.38,12.96,28.43,2.379,0.32,2.06,23.15,-,-,27.0,-
95,臺北市,2000/10/18,大同,5.3,4.09,-,-,-,-,186.85,137.32,49.53,4.131,1.95,2.18,24.11,-,-,66.0,-
96,臺北市,2000/10/18,萬華,2.2,0.8,23.3,-,16,-,26.92,3.62,23.3,-,-,-,23.24,-,-,29.0,-
97,臺北市,2000/10/18,陽明,0.4,0.27,48.2,-,12,-,1.14,0.38,0.76,-,-,-,18.1,-,100.0,48.0,-
98,臺北市,2000/10/18,士林,0.9,0.54,27.1,-,15,-,15.69,1.46,14.23,-,-,-,23.61,-,-,28.0,-
99,臺北市,2000/10/17,松山,2.1,0.84,18.7,-,22,-,44.2,10.79,33.4,-,-,-,23.47,-,-,27.0,-
100,臺北市,2000/10/17,古亭,1.1,0.85,21.0,-,21,-,39.94,11.59,28.35,2.4,0.37,2.03,24.34,-,-,30.0,-
101,臺北市,2000/10/17,中山,1.2,1.2,16.0,-,24,-,53.99,18.71,35.27,2.621,0.32,2.3,24.26,-,-,26.0,-
102,臺北市,2000/10/17,大同,5.4,4.5,-,-,-,-,194.36,135.94,58.42,4.564,2.02,2.54,24.94,-,-,71.0,-
103,臺北市,2000/10/17,萬華,1.6,1.22,19.3,-,24,-,42.56,8.96,33.6,-,-,-,24.25,-,-,30.0,-
104,臺北市,2000/10/17,陽明,0.3,0.29,55.3,-,12,-,1.44,0.13,1.31,-,-,-,19.66,-,100.0,55.0,-
105,臺北市,2000/10/17,士林,1.6,0.89,20.6,-,20,-,39.78,10.48,29.29,-,-,-,24.5,-,-,31.0,-
106,臺北市,2000/10/16,松山,3.6,0.76,22.4,-,33,-,44.66,10.54,34.12,-,-,-,21.95,-,-,36.0,-
107,臺北市,2000/10/16,古亭,3.1,0.69,26.7,-,34,-,33.71,6.55,27.16,2.17,0.23,1.94,23.17,-,-,35.0,-
108,臺北市,2000/10/16,中山,0.6,0.65,28.7,-,54,-,30.91,6.22,24.69,1.917,0.04,1.88,22.81,-,-,52.0,-
109,臺北市,2000/10/16,大同,4.2,3.42,-,-,-,-,162.61,111.15,51.47,3.648,1.55,2.1,23.65,-,-,63.0,-
110,臺北市,2000/10/16,萬華,2.0,0.75,30.3,-,33,-,28.34,2.85,25.49,-,-,-,23.12,-,-,37.0,-
111,臺北市,2000/10/16,陽明,0.2,0.22,55.7,-,12,-,1.24,0.32,0.92,-,-,-,17.38,-,100.0,49.0,-
112,臺北市,2000/10/16,士林,0.3,0.44,40.8,-,31,-,11.2,0.86,10.34,-,-,-,23.76,-,-,40.0,-
113,臺北市,2000/10/15,松山,2.2,0.51,27.9,-,29,-,27.83,3.92,23.91,-,-,-,21.81,-,-,32.0,-
114,臺北市,2000/10/15,古亭,2.1,0.52,28.5,-,28,-,26.37,3.31,23.07,2.107,0.13,1.97,22.74,-,-,32.0,-
115,臺北市,2000/10/15,中山,0.7,0.55,28.0,-,45,-,26.61,3.9,22.71,2.193,0.15,2.05,22.44,-,-,45.0,-
116,臺北市,2000/10/15,大同,3.1,2.16,-,-,41,-,130.85,85.87,44.98,2.94,0.9,2.04,23.11,-,-,41.0,-
117,臺北市,2000/10/15,萬華,2.1,0.64,29.6,-,27,-,24.78,2.01,22.77,-,-,-,22.69,-,-,30.0,-
118,臺北市,2000/10/15,陽明,0.1,0.21,55.4,-,12,-,1.54,0.12,1.42,-,-,-,17.16,-,99.0,53.0,-
119,臺北市,2000/10/15,士林,0.2,0.4,41.6,-,27,-,8.92,0.53,8.39,-,-,-,23.41,-,-,40.0,-
120,臺北市,2000/10/14,松山,2.0,0.56,22.7,-,29,-,31.65,6.73,24.92,-,-,-,22.03,-,-,29.0,-
121,臺北市,2000/10/14,古亭,1.8,0.51,25.8,-,28,-,25.23,4.34,20.89,2.054,0.16,1.9,22.95,-,-,29.0,-
122,臺北市,2000/10/14,中山,1.7,0.53,26.3,-,44,-,24.12,3.91,20.22,2.049,0.07,1.97,22.96,-,-,44.0,-
123,臺北市,2000/10/14,大同,3.9,2.34,-,-,42,-,129.4,88.59,40.81,2.962,0.94,2.02,23.81,-,-,42.0,-
124,臺北市,2000/10/14,萬華,2.3,0.66,26.4,-,27,-,27.3,5.25,22.05,-,-,-,23.1,-,-,28.0,-
125,臺北市,2000/10/14,陽明,0.2,0.27,49.9,-,12,-,1.45,0.5,0.95,-,-,-,17.27,-,99.0,44.0,-
126,臺北市,2000/10/14,士林,0.2,0.37,37.1,-,22,-,8.13,0.8,7.33,-,-,-,23.84,-,-,34.0,-
127,臺北市,2000/10/13,松山,3.2,0.69,19.0,-,35,-,36.7,9.27,27.43,-,-,-,22.57,-,-,35.0,-
128,臺北市,2000/10/13,古亭,2.7,0.59,22.6,-,34,-,29.82,6.71,23.1,2.094,0.14,1.95,23.57,-,-,34.0,-
129,臺北市,2000/10/13,中山,1.4,0.6,23.0,-,56,-,29.4,6.92,22.47,2.202,0.19,2.01,23.34,-,-,53.0,-
130,臺北市,2000/10/13,大同,4.7,2.92,-,-,49,-,149.49,104.83,44.67,3.531,1.46,2.07,24.25,-,-,49.0,-
131,臺北市,2000/10/13,萬華,2.0,0.71,25.1,-,27,-,26.18,3.69,22.49,-,-,-,23.57,-,-,33.0,-
132,臺北市,2000/10/13,陽明,0.1,0.22,46.3,-,13,-,2.16,1.04,1.12,-,-,-,17.84,-,96.0,43.0,-
133,臺北市,2000/10/13,士林,0.3,0.41,34.9,-,29,-,9.02,1.47,7.55,-,-,-,24.35,-,-,36.0,-
134,臺北市,2000/10/12,松山,4.6,0.65,15.1,-,-,-,30.0,7.07,22.92,-,-,-,27.34,-,-,31.0,-
135,臺北市,2000/10/12,古亭,2.8,0.53,20.6,-,39,-,23.67,6.16,17.51,2.034,0.15,1.88,28.31,-,-,39.0,-
136,臺北市,2000/10/12,中山,3.1,0.46,21.4,-,42,-,22.87,5.68,17.19,2.088,0.12,1.97,27.65,-,-,42.0,-
137,臺北市,2000/10/12,大同,6.3,2.54,-,-,53,-,118.58,83.19,35.39,3.207,1.16,2.05,28.3,-,-,51.0,-
138,臺北市,2000/10/12,萬華,2.7,0.67,23.3,-,32,-,20.08,2.87,17.2,-,-,-,28.12,-,-,32.0,-
139,臺北市,2000/10/12,陽明,1.0,0.22,37.6,-,14,-,2.15,0.42,1.73,-,-,-,20.5,-,93.0,40.0,-
140,臺北市,2000/10/12,士林,2.9,0.42,27.0,-,26,-,10.85,1.86,8.98,-,-,-,27.62,-,-,34.0,-
141,臺北市,2000/10/11,松山,1.0,0.62,9.0,-,32,-,29.64,12.46,17.18,-,-,-,29.14,-,-,32.0,-
142,臺北市,2000/10/11,古亭,0.6,0.45,12.4,-,29,-,22.35,8.75,13.61,2.027,0.15,1.88,30.29,-,-,29.0,-
143,臺北市,2000/10/11,中山,0.6,0.57,12.2,-,32,-,27.78,11.79,15.99,2.005,0.18,1.82,29.5,-,-,32.0,-
144,臺北市,2000/10/11,大同,5.1,3.39,-,-,56,-,154.41,121.47,32.94,3.562,1.49,2.07,30.39,-,-,53.0,-
145,臺北市,2000/10/11,萬華,0.2,0.59,14.2,-,18,-,18.91,4.4,14.51,-,-,-,30.08,-,-,20.0,-
146,臺北市,2000/10/11,陽明,1.1,0.19,25.2,-,12,-,2.32,0.51,1.81,-,-,-,23.3,-,87.0,23.0,-
147,臺北市,2000/10/11,士林,0.3,0.41,17.5,-,22,-,10.04,2.86,7.18,-,-,-,29.62,-,-,22.0,-
148,臺北市,2000/10/10,松山,1.2,0.61,11.1,-,26,-,29.38,10.37,19.01,-,-,-,28.31,-,-,26.0,-
149,臺北市,2000/10/10,古亭,0.2,0.43,16.0,-,20,-,17.82,5.68,12.14,1.984,0.14,1.85,29.23,-,-,20.0,-
150,臺北市,2000/10/10,中山,1.5,0.5,12.9,-,24,-,26.36,9.45,16.91,1.892,0.03,1.86,28.57,-,-,24.0,-
151,臺北市,2000/10/10,大同,5.8,2.96,-,-,44,-,143.06,110.54,32.52,3.404,1.32,2.08,29.29,-,-,50.0,-
152,臺北市,2000/10/10,萬華,0.4,0.63,17.2,-,19,-,11.21,3.46,7.75,-,-,-,29.23,-,-,21.0,-
153,臺北市,2000/10/10,陽明,2.3,0.2,26.3,-,12,-,3.62,0.58,3.04,-,-,-,21.87,-,93.0,26.0,-
154,臺北市,2000/10/10,士林,1.0,0.37,19.3,-,21,-,9.68,1.95,7.73,-,-,-,28.88,-,-,22.0,-
155,臺北市,2000/10/09,松山,3.6,0.72,19.4,-,31,-,35.97,9.31,26.66,-,-,-,26.53,-,-,31.0,-
156,臺北市,2000/10/09,古亭,2.1,0.6,25.3,-,25,-,29.62,7.86,21.77,2.117,0.23,1.89,27.39,-,-,37.0,-
157,臺北市,2000/10/09,中山,3.2,0.57,23.5,-,33,-,27.47,6.28,21.19,2.245,0.21,2.04,26.87,-,-,33.0,-
158,臺北市,2000/10/09,大同,8.4,3.25,-,-,47,-,143.91,101.41,42.51,3.674,1.55,2.12,27.65,-,-,51.0,-
159,臺北市,2000/10/09,萬華,2.2,0.76,26.0,-,23,-,12.38,4.15,8.23,-,-,-,27.22,-,-,35.0,-
160,臺北市,2000/10/09,陽明,1.4,0.15,44.7,-,12,-,1.97,0.26,1.7,-,-,-,20.17,-,98.0,45.0,-
161,臺北市,2000/10/09,士林,2.9,0.45,32.6,-,28,-,12.33,1.77,10.55,-,-,-,27.14,-,-,36.0,-
162,臺北市,2000/10/08,松山,3.1,0.6,24.0,-,32,-,27.34,4.7,22.64,-,-,-,26.64,-,-,35.0,-
163,臺北市,2000/10/08,古亭,4.7,0.53,27.0,-,26,-,26.98,6.5,20.48,2.095,0.13,1.96,27.51,-,-,34.0,-
164,臺北市,2000/10/08,中山,2.7,0.57,29.0,-,29,-,23.64,3.93,19.71,2.112,0.08,2.03,27.09,-,-,33.0,-
165,臺北市,2000/10/08,大同,7.1,2.5,-,-,49,-,130.17,86.07,44.1,3.085,1.01,2.07,27.79,-,-,49.0,-
166,臺北市,2000/10/08,萬華,3.1,0.65,28.8,-,26,-,18.77,3.08,15.68,-,-,-,27.46,-,-,37.0,-
167,臺北市,2000/10/08,陽明,0.5,0.23,46.9,-,12,-,2.58,0.28,2.3,-,-,-,21.37,-,89.0,47.0,-
168,臺北市,2000/10/08,士林,1.9,0.73,27.3,-,26,-,22.39,6.66,15.73,-,-,-,27.06,-,-,36.0,-
169,臺北市,2000/10/07,松山,2.0,0.72,23.4,-,33,-,33.39,7.22,26.17,-,-,-,26.72,-,-,48.0,-
170,臺北市,2000/10/07,古亭,1.9,0.71,22.9,-,33,-,35.17,9.75,25.42,2.248,0.25,1.99,27.61,-,-,44.0,-
171,臺北市,2000/10/07,中山,1.9,0.79,23.0,-,41,-,34.05,7.56,26.49,2.398,0.24,2.16,26.93,-,-,41.0,-
172,臺北市,2000/10/07,大同,5.4,2.51,-,-,36,-,106.38,68.29,38.09,3.22,1.03,2.19,27.54,-,-,39.0,-
173,臺北市,2000/10/07,萬華,1.9,0.8,26.6,-,31,-,23.72,2.54,21.18,-,-,-,27.35,-,-,40.0,-
174,臺北市,2000/10/07,陽明,0.8,0.3,40.5,-,14,-,3.59,0.5,3.1,-,-,-,20.87,-,93.0,43.0,-
175,臺北市,2000/10/07,士林,1.9,0.85,18.6,-,29,-,30.75,7.54,23.21,-,-,-,26.57,-,-,36.0,-
176,臺北市,2000/10/06,松山,3.0,0.9,20.0,-,43,-,44.17,13.74,30.43,-,-,-,26.9,-,-,56.0,-
177,臺北市,2000/10/06,古亭,2.2,0.85,23.2,-,41,-,36.74,11.34,25.4,2.369,0.39,1.98,27.84,-,-,53.0,-
178,臺北市,2000/10/06,中山,2.2,0.86,20.6,-,44,-,36.5,10.2,26.3,2.467,0.25,2.21,27.43,-,-,44.0,-
179,臺北市,2000/10/06,大同,6.0,2.62,-,-,46,-,105.32,69.61,35.71,3.38,1.19,2.19,28.0,-,-,49.0,-
180,臺北市,2000/10/06,萬華,3.0,0.83,25.3,-,38,-,25.8,4.71,21.09,-,-,-,27.78,-,-,43.0,-
181,臺北市,2000/10/06,陽明,0.6,0.26,43.0,-,16,-,4.08,0.2,3.87,-,-,-,21.35,-,94.0,46.0,-
182,臺北市,2000/10/06,士林,1.8,0.79,19.3,-,34,-,27.88,5.37,22.51,-,-,-,27.05,-,-,36.0,-
183,臺北市,2000/10/05,松山,5.6,0.98,20.8,-,42,-,50.87,16.74,34.13,-,-,-,27.43,-,-,63.0,-
184,臺北市,2000/10/05,古亭,4.3,0.95,33.1,-,36,-,51.32,18.7,32.61,2.597,0.58,2.02,28.83,-,-,118.0,-
185,臺北市,2000/10/05,中山,7.1,1.01,27.7,-,39,-,51.09,13.89,37.2,2.391,0.38,2.01,28.53,-,-,94.0,-
186,臺北市,2000/10/05,大同,12.7,3.64,-,-,-,-,169.64,113.63,56.01,3.937,1.62,2.32,29.36,-,-,65.0,-
187,臺北市,2000/10/05,萬華,5.0,0.96,35.7,-,40,-,32.57,3.15,29.42,-,-,-,28.76,-,-,97.0,-
188,臺北市,2000/10/05,陽明,4.7,0.3,46.8,-,15,-,10.74,1.34,9.4,-,-,-,23.15,-,84.0,60.0,-
189,臺北市,2000/10/05,士林,8.5,0.83,33.7,-,42,-,35.17,7.23,27.94,-,-,-,28.99,-,-,99.0,-
190,臺北市,2000/10/04,松山,8.7,0.77,16.7,-,37,-,35.9,9.12,26.78,-,-,-,27.14,-,-,37.0,-
