序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
40,臺北市,2007/03/25,萬華,6.8,0.95,-,35.8,50,82,71.0,27.91,2.39,25.52,-,-,-,21.8,-,77.99,66.0,-
41,臺北市,2007/03/25,陽明,6.4,0.57,396.96,57.9,76,69,56.0,5.81,0.46,5.33,-,-,-,15.55,-,98.37,71.0,-
42,臺北市,2007/03/25,士林,7.0,0.77,-,44.2,66,98,67.0,19.04,2.6,16.43,-,-,-,21.04,-,79.81,74.0,-
43,臺北市,2007/03/24,松山,4.8,0.97,418.25,30.0,60,70,44.0,58.92,21.52,37.4,2.567,0.428,2.14,23.05,-,74.84,64.0,-
44,臺北市,2007/03/24,古亭,4.5,0.82,-,29.1,56,66,47.0,41.26,8.22,33.03,2.306,0.259,2.05,22.4,-,72.84,64.0,-
45,臺北市,2007/03/24,中山,4.7,1.02,-,22.8,45,70,46.0,54.95,15.45,39.49,2.388,0.317,2.07,22.93,-,72.5,60.0,-
46,臺北市,2007/03/24,萬華,4.4,0.88,-,33.2,61,60,46.0,41.83,10.07,31.76,-,-,-,24.03,-,68.53,74.0,-
47,臺北市,2007/03/24,陽明,2.4,0.31,395.42,58.4,63,36,26.0,7.97,0.96,6.99,-,-,-,17.68,-,86.39,60.0,-
48,臺北市,2007/03/24,士林,3.7,0.67,-,36.4,66,67,38.0,29.49,4.96,24.54,-,-,-,22.59,-,75.24,72.0,-
49,臺北市,2007/03/23,松山,4.1,0.95,407.41,26.8,44,67,36.0,56.79,17.62,39.17,2.573,0.438,2.14,23.39,-,69.55,58.0,-
50,臺北市,2007/03/23,古亭,5.0,0.96,-,26.5,47,68,43.0,51.29,13.39,37.91,2.332,0.336,2.0,23.55,-,64.89,59.0,-
51,臺北市,2007/03/23,中山,5.4,1.23,-,19.7,36,70,38.0,71.95,27.06,44.89,2.621,0.48,2.14,23.4,-,66.53,60.0,-
52,臺北市,2007/03/23,萬華,6.2,1.19,-,28.0,55,67,60.0,59.07,19.2,39.88,-,-,-,24.1,-,69.49,58.0,-
53,臺北市,2007/03/23,陽明,2.0,0.36,395.38,55.8,66,40,29.0,7.8,1.05,6.75,-,-,-,17.34,-,84.73,59.0,-
54,臺北市,2007/03/23,士林,3.1,0.75,-,40.4,61,66,35.0,34.7,7.63,27.07,-,-,-,23.45,-,67.35,58.0,-
55,臺北市,2007/03/22,松山,5.4,0.67,403.53,20.8,35,49,26.0,47.53,16.61,30.93,2.378,0.286,2.09,20.82,-,80.36,49.0,-
56,臺北市,2007/03/22,古亭,6.0,0.85,-,15.0,24,48,29.0,51.28,17.8,33.48,2.293,0.261,2.03,20.89,-,74.77,48.0,-
57,臺北市,2007/03/22,中山,5.9,0.99,-,16.3,27,53,30.0,60.96,23.15,37.81,2.428,0.338,2.09,21.1,-,76.42,52.0,-
58,臺北市,2007/03/22,萬華,5.9,0.77,-,21.3,33,40,38.0,38.12,8.66,29.46,-,-,-,22.16,-,77.19,40.0,-
59,臺北市,2007/03/22,陽明,2.8,0.25,392.84,54.6,56,26,19.0,3.96,0.75,3.22,-,-,-,15.39,-,96.45,54.0,-
60,臺北市,2007/03/22,士林,4.1,0.79,-,29.4,49,58,30.0,43.16,18.41,24.75,-,-,-,21.2,-,75.32,54.0,-
61,臺北市,2007/03/21,松山,4.7,0.6,396.09,27.2,38,49,26.0,40.15,9.13,31.02,2.114,0.215,1.9,19.12,-,74.77,49.0,-
62,臺北市,2007/03/21,古亭,4.9,0.68,-,31.9,42,48,27.0,36.59,9.33,27.26,2.103,0.174,1.93,19.42,-,69.47,48.0,-
63,臺北市,2007/03/21,中山,6.0,0.77,-,25.1,34,52,26.0,45.45,12.23,33.23,2.133,0.229,1.9,19.31,-,70.74,51.0,-
64,臺北市,2007/03/21,萬華,5.7,0.67,-,31.1,43,46,-,32.39,5.63,26.77,-,-,-,20.62,-,72.67,46.0,-
65,臺北市,2007/03/21,陽明,1.8,0.24,393.42,54.6,58,23,17.0,3.69,0.88,2.81,-,-,-,12.22,-,99.69,49.0,-
66,臺北市,2007/03/21,士林,4.0,0.46,-,46.1,54,49,22.0,18.61,3.7,14.91,-,-,-,19.7,-,68.55,49.0,-
67,臺北市,2007/03/20,松山,2.8,0.76,404.54,12.1,18,32,22.0,53.46,12.89,40.58,2.28,0.32,1.96,15.66,-,87.52,32.0,-
68,臺北市,2007/03/20,古亭,2.8,0.84,-,15.3,19,36,22.0,50.39,14.93,35.46,2.232,0.271,1.96,14.92,-,85.97,36.0,-
69,臺北市,2007/03/20,中山,3.7,1.01,-,9.6,13,46,28.0,62.44,17.61,44.83,2.439,0.374,2.06,15.57,-,84.78,46.0,-
70,臺北市,2007/03/20,萬華,4.5,1.04,-,8.3,12,38,35.0,52.86,11.89,40.97,-,-,-,16.56,-,86.55,38.0,-
71,臺北市,2007/03/20,陽明,1.3,0.23,393.4,56.4,58,8,6.0,2.01,0.49,1.48,-,-,-,9.82,-,98.96,50.0,-
72,臺北市,2007/03/20,士林,2.1,0.7,-,22.9,34,41,21.0,34.25,6.18,28.07,-,-,-,15.69,-,83.5,42.0,-
73,臺北市,2007/03/19,松山,2.7,0.74,401.99,15.9,26,29,20.0,50.67,13.82,36.85,2.231,0.294,1.94,16.44,-,87.37,29.0,-
74,臺北市,2007/03/19,古亭,3.0,0.87,-,18.8,33,31,21.0,49.78,14.95,34.82,2.275,0.31,1.97,15.73,-,85.59,34.0,-
75,臺北市,2007/03/19,中山,3.5,0.89,-,16.7,30,38,21.0,52.51,17.12,35.38,2.334,0.342,1.99,16.21,-,85.67,38.0,-
76,臺北市,2007/03/19,萬華,3.4,0.7,-,22.7,28,27,28.0,33.95,5.19,28.76,-,-,-,17.11,-,86.67,32.0,-
77,臺北市,2007/03/19,陽明,1.9,0.21,394.35,49.7,54,5,3.0,2.97,0.46,2.48,-,-,-,10.66,-,99.27,46.0,-
78,臺北市,2007/03/19,士林,2.0,0.49,-,32.3,42,32,14.0,21.4,1.61,19.78,-,-,-,16.52,-,83.41,44.0,-
79,臺北市,2007/03/18,松山,3.5,0.44,390.98,26.7,36,33,17.0,31.26,4.39,26.87,2.011,0.134,1.88,16.13,-,84.87,34.0,-
80,臺北市,2007/03/18,古亭,3.5,0.45,-,32.2,42,33,18.0,26.53,4.22,22.3,1.975,0.09,1.88,15.9,-,79.43,38.0,-
81,臺北市,2007/03/18,中山,3.0,0.51,-,26.2,35,36,17.0,32.5,5.11,27.39,1.995,0.124,1.87,16.12,-,81.74,36.0,-
82,臺北市,2007/03/18,萬華,3.8,0.45,-,29.4,39,28,24.0,24.17,2.64,21.53,-,-,-,17.38,-,81.49,36.0,-
83,臺北市,2007/03/18,陽明,0.9,0.12,390.11,53.8,55,5,3.0,2.08,0.54,1.51,-,-,-,10.04,-,100.0,46.0,-
84,臺北市,2007/03/18,士林,1.6,0.32,-,47.2,53,33,13.0,11.0,0.95,10.03,-,-,-,16.73,-,76.35,47.0,-
85,臺北市,2007/03/17,松山,2.7,0.44,389.78,37.8,48,40,24.0,26.57,3.08,23.46,1.975,0.135,1.84,17.03,-,79.83,45.0,-
86,臺北市,2007/03/17,古亭,3.0,0.48,-,37.1,44,38,25.0,28.05,5.04,23.01,1.805,0.09,1.71,16.94,-,75.3,42.0,-
87,臺北市,2007/03/17,中山,2.2,0.56,-,32.8,39,42,24.0,30.72,5.52,25.21,1.98,0.139,1.84,17.33,-,74.1,42.0,-
88,臺北市,2007/03/17,萬華,3.4,0.5,-,39.6,45,36,33.0,22.91,2.48,20.41,-,-,-,18.4,-,76.73,44.0,-
89,臺北市,2007/03/17,陽明,0.8,0.2,390.2,56.1,57,7,5.0,3.1,0.75,2.34,-,-,-,10.25,-,100.0,48.0,-
90,臺北市,2007/03/17,士林,1.8,0.36,-,50.5,54,39,14.0,12.07,1.43,10.64,-,-,-,17.61,-,72.1,51.0,-
91,臺北市,2007/03/16,松山,2.1,0.63,393.62,25.7,31,48,25.0,35.8,5.03,30.79,2.133,0.235,1.9,20.92,-,83.26,48.0,-
92,臺北市,2007/03/16,古亭,2.9,0.73,-,26.0,29,50,-,38.52,7.82,30.7,1.827,0.209,1.62,21.12,-,77.82,50.0,-
93,臺北市,2007/03/16,中山,2.9,0.98,-,17.8,22,52,28.0,51.16,17.88,33.28,2.3,0.318,1.98,21.04,-,81.06,51.0,-
94,臺北市,2007/03/16,萬華,2.6,0.72,-,25.1,36,44,39.0,32.02,4.5,27.52,-,-,-,21.97,-,83.34,44.0,-
95,臺北市,2007/03/16,陽明,0.7,0.25,389.61,43.2,50,22,14.0,4.86,1.21,3.65,-,-,-,15.43,-,99.89,43.0,-
96,臺北市,2007/03/16,士林,1.8,0.56,-,26.7,39,55,24.0,23.29,3.5,19.78,-,-,-,21.2,-,83.15,52.0,-
97,臺北市,2007/03/15,松山,3.5,1.29,429.02,22.7,43,87,60.0,65.85,30.38,35.48,2.806,0.602,2.2,23.26,-,80.96,68.0,-
98,臺北市,2007/03/15,古亭,4.7,1.08,-,23.7,52,83,-,50.01,15.84,34.17,2.026,0.424,1.6,23.56,-,75.23,66.0,-
99,臺北市,2007/03/15,中山,5.0,1.39,-,15.6,34,86,-,69.71,30.72,38.98,2.62,0.542,2.08,23.19,-,79.84,68.0,-
100,臺北市,2007/03/15,萬華,4.9,1.06,-,25.3,55,71,52.0,42.72,12.81,29.91,-,-,-,24.47,-,80.01,62.0,-
101,臺北市,2007/03/15,陽明,2.3,0.36,400.56,48.7,60,45,33.0,10.19,1.8,8.39,-,-,-,17.83,-,95.4,55.0,-
102,臺北市,2007/03/15,士林,3.5,0.96,-,24.5,53,83,51.0,40.3,14.6,25.69,-,-,-,22.94,-,81.65,66.0,-
103,臺北市,2007/03/14,松山,7.2,1.41,420.98,17.1,24,64,39.0,78.71,31.11,47.61,2.846,0.705,2.14,21.57,-,80.82,57.0,-
104,臺北市,2007/03/14,古亭,8.0,1.46,-,16.4,25,68,-,76.69,27.76,48.92,2.378,0.652,1.73,21.54,-,77.03,59.0,-
105,臺北市,2007/03/14,中山,6.1,1.69,-,17.7,28,66,46.0,94.13,46.24,47.89,2.782,0.704,2.08,21.52,-,79.03,58.0,-
106,臺北市,2007/03/14,萬華,6.9,1.63,-,18.2,28,52,40.0,69.1,28.61,40.49,-,-,-,22.56,-,80.58,51.0,-
107,臺北市,2007/03/14,陽明,1.9,0.36,393.94,54.8,68,29,23.0,4.79,1.35,3.44,-,-,-,15.94,-,93.98,62.0,-
108,臺北市,2007/03/14,士林,4.0,0.85,-,30.8,42,51,27.0,33.98,7.77,26.2,-,-,-,21.98,-,75.68,50.0,-
109,臺北市,2007/03/13,松山,5.5,0.86,403.13,13.8,22,46,31.0,55.75,17.99,37.75,2.373,0.408,1.97,18.77,-,89.85,46.0,-
110,臺北市,2007/03/13,古亭,5.1,0.99,-,10.3,18,59,-,61.78,20.09,41.7,2.197,0.426,1.77,18.47,-,86.43,54.0,-
111,臺北市,2007/03/13,中山,3.3,0.93,-,12.6,19,44,27.0,53.5,17.38,36.12,2.384,0.348,2.04,18.75,-,87.48,44.0,-
112,臺北市,2007/03/13,萬華,5.4,0.89,-,14.1,24,43,38.0,47.47,10.82,36.65,-,-,-,19.77,-,89.1,43.0,-
113,臺北市,2007/03/13,陽明,1.4,0.25,388.8,47.7,49,10,9.0,3.62,1.24,2.38,-,-,-,14.22,-,96.95,43.0,-
114,臺北市,2007/03/13,士林,2.0,0.43,-,32.9,40,36,15.0,17.08,1.75,15.34,-,-,-,19.3,-,83.63,41.0,-
115,臺北市,2007/03/12,松山,6.7,1.33,419.21,12.9,28,43,27.0,100.84,61.5,39.35,2.801,0.739,2.06,17.04,-,89.96,43.0,-
116,臺北市,2007/03/12,古亭,6.2,1.49,-,13.8,31,45,-,105.16,64.95,40.21,-,-,-,16.57,-,86.58,45.0,-
117,臺北市,2007/03/12,中山,6.2,1.58,-,14.7,33,-,-,111.66,73.09,38.56,2.971,0.862,2.11,16.98,-,87.16,36.0,-
118,臺北市,2007/03/12,萬華,9.0,1.58,-,13.1,30,50,31.0,89.02,50.94,38.08,-,-,-,18.01,-,88.07,50.0,-
119,臺北市,2007/03/12,陽明,2.1,0.25,392.95,45.9,49,12,10.0,5.46,1.37,4.09,-,-,-,11.81,-,97.89,42.0,-
120,臺北市,2007/03/12,士林,4.2,0.94,-,23.9,44,47,21.0,61.8,37.01,24.78,-,-,-,17.46,-,82.5,47.0,-
121,臺北市,2007/03/11,松山,3.4,0.53,392.2,33.7,44,48,36.0,23.65,5.04,18.62,2.003,0.115,1.89,15.46,-,86.53,48.0,-
122,臺北市,2007/03/11,古亭,4.0,0.56,-,34.9,41,50,-,24.2,3.37,20.82,-,-,-,15.0,-,83.97,50.0,-
123,臺北市,2007/03/11,中山,3.7,0.62,-,29.5,37,-,-,29.67,5.22,24.45,1.969,0.138,1.83,15.47,-,83.48,36.0,-
124,臺北市,2007/03/11,萬華,4.6,0.59,-,33.5,41,47,39.0,24.02,3.16,20.87,-,-,-,16.61,-,84.26,47.0,-
125,臺北市,2007/03/11,陽明,3.1,0.36,394.34,51.9,53,12,8.0,3.92,1.27,2.66,-,-,-,9.16,-,99.21,46.0,-
126,臺北市,2007/03/11,士林,3.1,0.45,-,48.4,52,49,27.0,10.7,1.46,9.25,-,-,-,15.96,-,77.09,49.0,-
127,臺北市,2007/03/10,松山,3.7,1.11,415.79,15.9,30,54,38.0,66.83,28.41,38.42,2.671,0.495,2.18,19.29,-,86.78,52.0,-
128,臺北市,2007/03/10,古亭,4.0,1.26,-,14.3,31,63,-,73.16,32.08,41.08,2.462,0.616,1.85,19.28,-,84.28,56.0,-
129,臺北市,2007/03/10,中山,4.2,1.43,-,10.8,23,-,43.0,95.23,53.8,41.43,2.784,0.583,2.2,18.99,-,86.25,29.0,-
130,臺北市,2007/03/10,萬華,3.9,1.39,-,16.0,34,56,44.0,77.81,41.15,36.67,-,-,-,20.02,-,87.64,53.0,-
131,臺北市,2007/03/10,陽明,2.1,0.31,392.03,47.2,53,19,16.0,4.6,1.23,3.38,-,-,-,15.2,-,93.62,51.0,-
132,臺北市,2007/03/10,士林,2.9,0.9,-,18.5,38,59,33.0,43.15,17.96,25.19,-,-,-,18.84,-,86.08,54.0,-
133,臺北市,2007/03/09,松山,2.2,0.68,397.58,19.7,35,17,14.0,49.12,14.46,34.66,2.235,0.293,1.94,16.62,-,92.96,35.0,-
134,臺北市,2007/03/09,古亭,2.3,0.85,-,19.2,35,20,-,56.36,20.51,35.85,2.212,0.294,1.92,15.95,-,91.83,37.0,-
135,臺北市,2007/03/09,中山,3.1,1.27,-,11.9,28,33,21.0,92.36,48.45,43.91,2.558,0.519,2.04,16.34,-,91.39,33.0,-
136,臺北市,2007/03/09,萬華,4.0,1.19,-,13.6,31,24,22.0,69.99,29.48,40.51,-,-,-,17.53,-,92.21,34.0,-
137,臺北市,2007/03/09,陽明,1.6,0.22,389.69,51.9,53,6,4.0,2.39,1.14,1.25,-,-,-,11.45,-,99.18,46.0,-
138,臺北市,2007/03/09,士林,2.3,0.91,-,16.1,35,32,18.0,51.76,18.19,33.55,-,-,-,16.15,-,90.1,41.0,-
139,臺北市,2007/03/08,松山,3.4,0.56,395.91,19.7,35,15,17.0,48.99,14.84,34.16,2.139,0.246,1.89,15.19,-,92.66,36.0,-
140,臺北市,2007/03/08,古亭,2.9,0.65,-,18.7,34,20,-,49.66,15.65,34.0,2.055,0.206,1.85,14.44,-,91.56,36.0,-
141,臺北市,2007/03/08,中山,2.8,0.83,-,15.0,30,26,14.0,61.33,24.57,36.76,2.192,0.294,1.9,14.92,-,91.02,32.0,-
142,臺北市,2007/03/08,萬華,5.0,0.73,-,18.9,33,18,13.0,46.01,13.15,32.86,-,-,-,16.09,-,91.46,33.0,-
143,臺北市,2007/03/08,陽明,1.0,0.2,389.32,49.2,50,5,3.0,1.9,0.75,1.15,-,-,-,9.58,-,99.93,43.0,-
144,臺北市,2007/03/08,士林,1.6,0.54,-,27.1,45,26,11.0,30.1,6.6,23.51,-,-,-,15.14,-,86.0,43.0,-
145,臺北市,2007/03/07,松山,3.2,0.47,393.44,20.7,32,16,21.0,38.5,7.97,30.53,2.092,0.211,1.88,13.06,-,90.1,31.0,-
146,臺北市,2007/03/07,古亭,2.7,0.51,-,24.1,35,19,-,34.85,8.79,26.06,1.906,0.173,1.73,12.29,-,88.48,34.0,-
147,臺北市,2007/03/07,中山,2.7,0.66,-,17.0,30,28,13.0,49.1,16.05,33.05,2.103,0.237,1.87,12.89,-,88.04,32.0,-
148,臺北市,2007/03/07,萬華,5.8,0.61,-,21.5,33,20,17.0,39.11,8.56,30.55,-,-,-,14.01,-,87.87,32.0,-
149,臺北市,2007/03/07,陽明,0.7,0.17,389.92,46.8,47,5,2.0,2.41,1.1,1.31,-,-,-,6.97,-,100.0,40.0,-
150,臺北市,2007/03/07,士林,1.7,0.43,-,28.7,39,24,10.0,23.86,3.6,20.26,-,-,-,13.05,-,84.61,38.0,-
151,臺北市,2007/03/06,松山,2.8,0.47,392.13,26.5,40,34,-,34.87,7.28,27.58,2.035,0.167,1.87,12.26,-,84.95,37.0,-
152,臺北市,2007/03/06,古亭,2.5,0.53,-,24.9,36,36,-,33.4,8.57,24.82,1.765,0.154,1.61,11.49,-,83.64,36.0,-
153,臺北市,2007/03/06,中山,2.4,0.64,-,20.0,33,45,26.0,44.61,14.09,30.52,2.028,0.192,1.84,12.21,-,82.25,45.0,-
154,臺北市,2007/03/06,萬華,4.2,0.55,-,26.1,39,34,21.0,32.28,5.25,27.02,-,-,-,13.21,-,82.79,37.0,-
155,臺北市,2007/03/06,陽明,1.0,0.23,390.2,45.0,47,11,8.0,3.36,1.64,1.72,-,-,-,5.4,-,99.94,40.0,-
156,臺北市,2007/03/06,士林,1.8,0.37,-,39.0,46,34,16.0,13.13,1.3,11.82,-,-,-,12.57,-,74.98,41.0,-
157,臺北市,2007/03/05,松山,5.2,0.84,398.1,33.2,37,58,43.0,-,-,-,2.062,0.145,1.92,15.69,-,81.22,54.0,-
158,臺北市,2007/03/05,古亭,6.0,0.96,-,25.6,30,67,-,33.46,6.72,26.74,1.53,0.157,1.37,15.22,-,80.53,58.0,-
159,臺北市,2007/03/05,中山,6.0,0.96,-,21.0,24,66,52.0,38.96,10.58,28.38,2.098,0.203,1.9,15.78,-,79.43,58.0,-
160,臺北市,2007/03/05,萬華,7.5,0.89,-,32.0,35,58,45.0,24.89,3.36,21.52,-,-,-,16.78,-,79.56,54.0,-
161,臺北市,2007/03/05,陽明,4.4,0.65,401.58,46.7,53,26,20.0,5.89,0.94,4.94,-,-,-,8.86,-,100.0,49.0,-
162,臺北市,2007/03/05,士林,6.0,0.76,-,41.1,48,58,34.0,14.22,2.14,12.07,-,-,-,15.95,-,74.42,54.0,-
163,臺北市,2007/03/04,松山,5.2,1.21,430.81,22.5,49,92,65.0,66.44,25.22,41.22,2.787,0.534,2.25,23.19,-,78.5,71.0,-
164,臺北市,2007/03/04,古亭,4.6,1.03,-,21.1,47,80,-,54.58,13.94,40.64,2.059,0.388,1.67,23.3,-,74.07,66.0,-
165,臺北市,2007/03/04,中山,6.3,1.24,-,16.3,35,88,69.0,69.02,22.6,46.42,2.7,0.479,2.22,23.29,-,78.24,69.0,-
166,臺北市,2007/03/04,萬華,5.9,1.19,-,24.2,48,78,67.0,53.98,14.9,39.08,-,-,-,24.31,-,77.89,70.0,-
167,臺北市,2007/03/04,陽明,3.9,0.32,397.87,57.7,68,41,35.0,8.23,0.82,7.41,-,-,-,18.29,-,86.51,63.0,-
168,臺北市,2007/03/04,士林,4.9,0.9,-,24.4,54,93,62.0,41.86,8.68,33.19,-,-,-,22.9,-,78.62,72.0,-
169,臺北市,2007/03/03,松山,8.3,0.92,416.56,15.5,36,61,40.0,65.79,28.49,37.3,2.627,0.445,2.18,22.23,-,80.34,56.0,-
170,臺北市,2007/03/03,古亭,7.2,1.02,-,15.9,44,58,-,64.29,24.73,39.56,2.357,0.425,1.93,23.22,-,72.51,61.0,-
171,臺北市,2007/03/03,中山,8.0,1.29,-,13.7,35,67,43.0,86.56,45.45,41.11,2.771,0.556,2.22,22.73,-,78.59,58.0,-
172,臺北市,2007/03/03,萬華,8.9,1.34,-,22.3,56,62,49.0,79.12,41.01,38.11,-,-,-,23.99,-,77.56,62.0,-
173,臺北市,2007/03/03,陽明,2.8,0.21,386.93,51.4,52,20,17.0,3.23,0.65,2.57,-,-,-,18.54,-,74.2,48.0,-
