序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
17,臺北市,2003/11/28,中山,2.4,0.86,-,11.6,-,33,-,56.82,22.63,34.19,2.922,0.68,2.24,21.86,-,78.05,33.0,-
18,臺北市,2003/11/28,大同,3.2,1.61,-,-,-,-,-,102.23,62.39,39.85,3.442,0.86,2.59,19.73,-,-,27.0,-
19,臺北市,2003/11/28,萬華,1.2,0.96,-,9.3,-,-,20.75,64.97,25.06,39.91,-,-,-,18.48,-,16.08,19.0,-
20,臺北市,2003/11/28,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,13.1,-,95.0,-,-
21,臺北市,2003/11/28,士林,0.6,0.56,-,28.2,-,16,-,16.26,2.52,13.74,-,-,-,19.54,-,76.12,30.0,-
22,臺北市,2003/11/27,松山,0.7,0.39,376.04,32.6,-,24,-,13.55,0.85,12.7,-,-,-,19.15,-,-,32.0,-
23,臺北市,2003/11/27,古亭,0.8,0.56,-,20.0,-,20,15.87,40.26,11.9,28.36,2.714,1.13,1.59,19.41,-,84.52,29.0,-
24,臺北市,2003/11/27,中山,1.4,-,-,19.7,-,27,-,39.72,12.54,27.18,2.601,0.44,2.16,18.42,-,80.57,27.0,-
25,臺北市,2003/11/27,大同,0.8,0.9,-,-,-,-,-,81.81,34.03,47.77,2.744,0.44,2.31,20.41,-,-,14.0,-
26,臺北市,2003/11/27,萬華,0.9,0.82,-,18.4,-,-,17.7,36.39,11.54,24.85,-,-,-,19.25,-,16.84,25.0,-
27,臺北市,2003/11/27,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,14.0,-,94.0,-,-
28,臺北市,2003/11/27,士林,0.5,0.41,-,31.3,-,20,-,14.42,0.96,13.46,-,-,-,20.1,-,80.95,33.0,-
29,臺北市,2003/11/26,松山,1.6,0.54,380.39,24.4,-,23,-,29.71,6.15,23.56,-,-,-,19.94,-,-,32.0,-
30,臺北市,2003/11/26,古亭,1.7,0.71,-,18.6,-,26,15.41,45.11,13.88,31.23,2.669,1.07,1.6,20.25,-,86.03,27.0,-
31,臺北市,2003/11/26,中山,-,-,-,17.9,-,24,-,50.52,16.65,33.87,2.772,0.54,2.23,20.67,-,85.3,32.0,-
32,臺北市,2003/11/26,大同,1.6,1.05,-,-,-,-,-,142.26,69.77,72.5,2.974,0.54,2.43,20.57,-,-,16.0,-
33,臺北市,2003/11/26,萬華,1.5,1.03,-,16.1,-,-,19.13,46.35,15.55,30.79,-,-,-,19.76,-,17.79,31.0,-
34,臺北市,2003/11/26,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,15.0,-,94.0,-,-
35,臺北市,2003/11/26,士林,0.6,0.64,-,-,-,-,-,22.25,4.54,17.71,-,-,-,20.1,-,83.96,36.0,-
36,臺北市,2003/11/25,松山,1.1,0.4,375.91,32.1,-,36,-,15.64,0.79,14.85,-,-,-,21.01,-,-,36.0,-
37,臺北市,2003/11/25,古亭,1.6,0.61,-,20.3,-,28,18.16,35.04,8.17,26.87,2.653,1.01,1.64,20.88,-,82.77,28.0,-
38,臺北市,2003/11/25,中山,-,0.61,-,22.7,-,34,-,36.69,11.06,25.62,3.263,0.63,2.63,24.12,-,76.61,37.0,-
39,臺北市,2003/11/25,大同,0.9,0.72,-,-,-,-,-,73.64,35.31,38.33,2.809,0.4,2.41,22.06,-,-,10.0,-
40,臺北市,2003/11/25,萬華,1.0,0.89,-,21.5,-,-,20.35,26.97,7.77,19.19,-,-,-,20.6,-,17.94,24.0,-
41,臺北市,2003/11/25,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,15.0,-,94.0,-,-
42,臺北市,2003/11/25,士林,0.6,0.41,-,33.2,-,25,-,12.1,1.12,10.97,-,-,-,21.61,-,77.61,40.0,-
43,臺北市,2003/11/24,松山,1.9,0.66,384.55,15.3,-,30,-,38.81,10.34,28.47,-,-,-,21.46,-,-,30.0,-
44,臺北市,2003/11/24,古亭,1.5,0.7,-,17.2,-,28,15.44,45.19,14.45,30.74,2.545,1.0,1.55,21.92,-,80.65,28.0,-
45,臺北市,2003/11/24,中山,2.8,0.87,-,12.9,-,35,-,53.37,19.24,34.13,3.667,0.78,2.88,24.52,-,79.46,35.0,-
46,臺北市,2003/11/24,大同,3.7,1.29,-,-,-,-,-,95.22,56.64,38.58,3.094,0.68,2.42,22.82,-,-,22.0,-
47,臺北市,2003/11/24,萬華,2.0,1.22,-,13.6,-,-,20.32,40.06,13.0,27.06,-,-,-,21.63,-,18.71,22.0,-
48,臺北市,2003/11/24,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,16.3,-,96.0,-,-
49,臺北市,2003/11/24,士林,2.0,0.73,-,20.4,-,32,-,28.42,5.26,23.16,-,-,-,22.57,-,79.74,32.0,-
50,臺北市,2003/11/23,松山,1.9,0.4,378.02,25.4,-,25,-,20.89,3.06,17.83,-,-,-,19.4,-,-,28.0,-
51,臺北市,2003/11/23,古亭,0.7,0.21,-,26.9,-,21,9.5,14.83,5.39,9.44,2.564,1.04,1.52,19.9,-,74.51,29.0,-
52,臺北市,2003/11/23,中山,3.2,0.52,-,19.2,-,25,-,34.4,9.19,25.21,3.349,0.48,2.87,22.22,-,74.67,25.0,-
53,臺北市,2003/11/23,大同,3.5,0.75,-,-,-,-,-,53.56,23.72,29.84,2.804,0.37,2.44,20.58,-,-,12.0,-
54,臺北市,2003/11/23,萬華,0.8,0.71,-,23.3,-,-,14.79,20.81,7.7,13.12,-,-,-,19.65,-,14.92,26.0,-
55,臺北市,2003/11/23,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,13.1,-,96.0,-,-
56,臺北市,2003/11/23,士林,4.2,0.35,-,31.3,-,17,-,11.91,1.18,10.73,-,-,-,20.2,-,73.53,30.0,-
57,臺北市,2003/11/22,松山,2.0,0.42,380.33,25.8,-,25,-,24.2,3.14,21.06,-,-,-,16.42,-,-,37.0,-
58,臺北市,2003/11/22,古亭,1.7,0.22,-,25.8,-,23,16.07,21.55,6.03,15.52,2.406,1.21,1.19,17.09,-,81.06,34.0,-
59,臺北市,2003/11/22,中山,1.8,0.56,-,20.1,-,28,-,37.53,9.81,27.72,3.453,0.64,2.81,19.6,-,79.99,33.0,-
60,臺北市,2003/11/22,大同,2.4,0.88,-,-,-,-,-,63.17,29.73,33.44,2.869,0.45,2.42,17.75,-,-,13.0,-
61,臺北市,2003/11/22,萬華,1.6,0.77,-,25.3,-,-,20.73,25.97,9.32,16.64,-,-,-,16.74,-,13.68,34.0,-
62,臺北市,2003/11/22,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,11.0,-,94.0,-,-
63,臺北市,2003/11/22,士林,0.8,0.38,-,33.9,-,30,-,11.69,1.01,10.68,-,-,-,17.54,-,76.02,39.0,-
64,臺北市,2003/11/21,松山,1.9,0.64,382.8,22.0,-,45,-,25.42,6.91,18.52,-,-,-,20.73,-,-,45.0,-
65,臺北市,2003/11/21,古亭,1.7,0.89,-,17.4,-,25,21.07,40.55,13.45,27.09,2.91,1.14,1.77,21.11,-,81.78,28.0,-
66,臺北市,2003/11/21,中山,3.1,1.01,-,13.4,-,44,-,54.01,22.78,31.23,3.399,0.82,2.58,24.16,-,78.7,44.0,-
67,臺北市,2003/11/21,大同,3.1,1.39,-,-,-,-,-,70.46,36.36,34.1,3.226,0.71,2.51,22.38,-,-,18.0,-
68,臺北市,2003/11/21,萬華,1.4,1.03,-,17.2,-,-,-,30.02,8.09,21.92,-,-,-,21.05,-,18.19,29.0,-
69,臺北市,2003/11/21,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,15.2,-,95.0,-,-
70,臺北市,2003/11/21,士林,2.8,0.91,-,22.2,-,28,-,26.28,10.52,15.76,-,-,-,13.14,-,42.07,39.0,-
71,臺北市,2003/11/20,松山,6.5,1.35,413.32,15.7,-,100,-,79.52,34.36,45.16,-,-,-,24.66,-,-,75.0,-
72,臺北市,2003/11/20,古亭,5.0,1.46,-,14.1,-,76,77.17,81.58,31.42,50.16,3.437,1.47,1.97,23.9,-,83.01,63.0,-
73,臺北市,2003/11/20,中山,10.1,1.62,-,11.1,-,84,-,94.72,45.22,49.5,4.546,1.43,3.11,27.2,-,80.95,67.0,-
74,臺北市,2003/11/20,大同,9.3,2.07,-,-,-,-,-,133.85,76.32,57.52,3.859,1.24,2.62,25.48,-,-,35.0,-
75,臺北市,2003/11/20,萬華,6.0,1.77,-,14.4,-,-,60.01,55.75,17.78,37.97,-,-,-,24.61,-,21.16,40.0,-
76,臺北市,2003/11/20,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,20.0,-,92.0,-,-
77,臺北市,2003/11/20,士林,5.4,1.26,-,17.3,-,51,-,58.86,23.15,35.71,-,-,-,24.77,-,21.25,52.0,-
78,臺北市,2003/11/19,松山,2.3,0.68,381.74,10.1,-,26,-,37.78,11.03,26.75,-,-,-,23.79,-,-,26.0,-
79,臺北市,2003/11/19,古亭,1.5,0.95,-,11.0,-,20,35.26,49.5,17.1,32.4,3.026,1.19,1.83,23.24,-,87.55,20.0,-
80,臺北市,2003/11/19,中山,5.0,1.11,-,5.0,-,31,-,66.77,33.73,33.04,3.875,0.91,2.96,26.42,-,85.95,31.0,-
81,臺北市,2003/11/19,大同,2.7,1.23,-,-,-,-,-,70.98,37.44,33.53,3.177,0.68,2.5,24.29,-,-,20.0,-
82,臺北市,2003/11/19,萬華,1.3,1.25,-,11.8,-,28,18.61,25.5,3.99,21.51,-,-,-,23.6,-,21.38,28.0,-
83,臺北市,2003/11/19,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,19.1,-,98.0,-,-
84,臺北市,2003/11/19,士林,1.7,0.82,-,11.5,-,22,-,28.01,5.96,22.05,-,-,-,23.79,-,22.08,22.0,-
85,臺北市,2003/11/18,松山,3.0,0.64,398.17,13.8,-,-,-,33.52,8.56,24.96,-,-,-,23.64,-,-,20.0,-
86,臺北市,2003/11/18,古亭,1.8,0.94,-,13.8,-,18,30.62,44.67,16.74,27.93,2.93,1.13,1.8,23.45,-,87.72,24.0,-
87,臺北市,2003/11/18,中山,3.4,-,-,12.9,-,20,-,-,-,-,3.504,0.71,2.8,26.76,-,85.63,21.0,-
88,臺北市,2003/11/18,大同,3.7,1.21,-,-,-,-,-,66.47,34.45,32.02,3.013,0.63,2.38,25.12,-,-,19.0,-
89,臺北市,2003/11/18,萬華,3.4,1.23,-,13.4,-,21,14.02,26.28,4.44,21.84,-,-,-,24.19,-,21.56,22.0,-
90,臺北市,2003/11/18,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,19.5,-,97.0,-,-
91,臺北市,2003/11/18,士林,2.6,0.57,-,19.2,-,18,-,20.29,2.56,17.73,-,-,-,25.42,-,21.76,30.0,-
92,臺北市,2003/11/17,松山,3.2,0.62,398.93,20.7,-,-,-,33.33,5.23,28.09,-,-,-,20.29,-,-,34.0,-
93,臺北市,2003/11/17,古亭,1.7,0.51,-,20.5,-,17,30.93,38.96,10.63,28.33,2.563,0.99,1.58,20.1,-,91.6,32.0,-
94,臺北市,2003/11/17,中山,1.3,-,-,21.5,-,18,-,-,-,-,3.141,0.62,2.52,23.22,-,87.82,37.0,-
95,臺北市,2003/11/17,大同,2.7,1.2,-,-,-,-,-,70.52,35.08,35.44,3.012,0.6,2.42,21.75,-,-,19.0,-
96,臺北市,2003/11/17,萬華,3.5,0.95,-,19.0,-,20,24.12,27.58,2.73,24.85,-,-,-,20.3,-,18.43,31.0,-
97,臺北市,2003/11/17,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,16.3,-,99.0,-,-
98,臺北市,2003/11/17,士林,0.5,0.47,-,33.7,-,15,-,11.35,0.82,10.53,-,-,-,22.39,-,18.98,38.0,-
99,臺北市,2003/11/16,松山,2.5,0.46,394.62,33.0,-,33,-,19.03,0.9,18.13,-,-,-,20.91,-,-,38.0,-
100,臺北市,2003/11/16,古亭,2.0,0.55,-,27.1,-,24,38.16,26.38,3.34,23.04,2.756,0.93,1.83,20.89,-,88.74,30.0,-
101,臺北市,2003/11/16,中山,0.7,-,-,32.1,-,28,-,-,-,-,1.802,0.28,1.52,23.55,-,86.6,35.0,-
102,臺北市,2003/11/16,大同,1.2,0.83,-,-,-,-,-,44.47,15.36,29.11,2.709,0.3,2.4,22.2,-,-,13.0,-
103,臺北市,2003/11/16,萬華,2.3,0.67,-,29.0,-,31,27.35,16.5,0.47,16.03,-,-,-,21.02,-,19.14,34.0,-
104,臺北市,2003/11/16,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,16.5,-,97.0,-,-
105,臺北市,2003/11/16,士林,0.6,0.47,-,40.1,-,14,-,8.94,0.77,8.17,-,-,-,22.59,-,19.5,41.0,-
106,臺北市,2003/11/15,松山,2.4,0.53,402.17,13.9,-,30,-,33.39,8.7,24.69,-,-,-,23.65,-,-,30.0,-
107,臺北市,2003/11/15,古亭,0.7,0.5,-,17.5,-,18,38.51,29.63,10.55,19.08,2.932,0.73,2.2,23.61,-,68.9,20.0,-
108,臺北市,2003/11/15,中山,1.5,-,-,13.1,-,21,-,-,-,-,2.191,0.15,2.04,26.09,-,71.18,21.0,-
109,臺北市,2003/11/15,大同,2.6,1.03,-,-,-,-,-,63.48,33.02,30.46,3.006,0.54,2.47,25.2,-,-,14.0,-
110,臺北市,2003/11/15,萬華,1.7,0.77,-,17.3,-,20,13.7,20.84,2.58,18.26,-,-,-,24.4,-,16.99,23.0,-
111,臺北市,2003/11/15,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,17.6,-,88.0,-,-
112,臺北市,2003/11/15,士林,2.8,0.54,-,24.6,-,19,-,26.91,10.7,16.21,-,-,-,24.71,-,18.25,30.0,-
113,臺北市,2003/11/14,松山,2.4,0.57,389.65,19.1,-,34,-,71.58,39.51,32.07,-,-,-,21.59,-,-,34.0,-
114,臺北市,2003/11/14,古亭,0.7,0.4,-,27.6,-,21,42.85,24.9,6.56,18.35,2.835,0.63,2.2,22.89,-,62.15,31.0,-
115,臺北市,2003/11/14,中山,1.6,-,-,19.9,-,24,-,40.12,15.93,24.19,2.404,0.59,1.82,24.99,-,63.27,27.0,-
116,臺北市,2003/11/14,大同,2.0,1.13,-,-,-,-,-,73.34,36.7,36.64,2.979,0.59,2.39,24.19,-,-,19.0,-
117,臺北市,2003/11/14,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.0,-
118,臺北市,2003/11/14,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,16.1,-,90.0,-,-
119,臺北市,2003/11/14,士林,0.5,0.42,-,37.5,-,27,-,11.07,1.38,9.69,-,-,-,23.64,-,15.22,37.0,-
120,臺北市,2003/11/13,松山,3.8,0.64,407.37,27.5,-,57,-,-,-,-,-,-,-,19.71,-,-,54.0,-
121,臺北市,2003/11/13,古亭,2.2,0.51,-,33.3,-,44,-,26.05,5.23,20.82,2.777,0.64,2.14,19.37,-,71.0,44.0,-
122,臺北市,2003/11/13,中山,3.7,0.86,-,23.0,-,60,-,45.62,13.64,32.37,2.525,0.54,1.98,21.94,-,67.64,55.0,-
123,臺北市,2003/11/13,大同,4.0,1.12,-,-,-,-,-,66.19,30.14,36.05,2.911,0.52,2.39,21.0,-,-,17.0,-
124,臺北市,2003/11/13,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
125,臺北市,2003/11/13,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,12.6,-,95.0,-,-
126,臺北市,2003/11/13,士林,2.8,0.57,-,43.0,-,38,-,13.8,2.65,11.15,-,-,-,20.42,-,13.37,43.0,-
127,臺北市,2003/11/12,松山,1.1,0.72,404.32,24.9,-,35,-,-,-,-,-,-,-,18.35,-,-,39.0,-
128,臺北市,2003/11/12,古亭,1.5,0.75,-,17.9,-,22,47.52,40.07,12.36,27.7,2.941,0.75,2.19,18.28,-,83.28,29.0,-
129,臺北市,2003/11/12,中山,6.3,1.0,-,15.6,-,36,-,60.5,30.86,29.64,2.588,0.65,1.94,21.2,-,76.45,36.0,-
130,臺北市,2003/11/12,大同,3.1,1.14,-,-,-,-,-,59.88,28.6,31.28,3.041,0.55,2.49,19.91,-,-,16.0,-
131,臺北市,2003/11/12,萬華,2.4,0.9,-,14.2,-,28,26.72,37.61,10.18,27.43,-,-,-,18.29,-,-,28.0,-
132,臺北市,2003/11/12,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,12.8,-,95.0,-,-
133,臺北市,2003/11/12,士林,1.5,0.63,-,32.5,-,24,-,13.9,1.47,12.43,-,-,-,19.2,-,-,40.0,-
134,臺北市,2003/11/11,松山,0.7,0.66,401.97,20.0,-,21,-,57.54,39.12,18.41,-,-,-,18.61,-,-,26.0,-
135,臺北市,2003/11/11,古亭,0.8,0.67,-,14.4,-,15,33.86,34.06,12.15,21.91,2.674,0.71,1.97,-,-,-,22.0,-
136,臺北市,2003/11/11,中山,5.0,0.89,-,12.8,-,26,-,53.62,29.39,24.22,2.523,0.75,1.77,21.72,-,76.19,26.0,-
137,臺北市,2003/11/11,大同,2.6,1.07,-,-,-,-,-,54.46,28.61,25.85,2.922,0.48,2.44,20.57,-,-,16.0,-
138,臺北市,2003/11/11,萬華,1.2,0.68,-,13.7,-,-,16.87,27.92,8.06,19.86,-,-,-,19.14,-,-,20.0,-
139,臺北市,2003/11/11,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,13.2,-,93.0,-,-
140,臺北市,2003/11/11,士林,1.2,0.56,-,25.1,-,16,-,13.55,2.29,11.26,-,-,-,19.96,-,-,28.0,-
141,臺北市,2003/11/10,松山,0.6,0.55,397.15,24.5,-,20,-,80.89,59.9,20.99,-,-,-,21.34,-,-,29.0,-
142,臺北市,2003/11/10,古亭,0.5,0.68,-,19.2,-,16,21.21,29.37,8.12,21.24,2.605,0.64,1.96,-,-,-,24.0,-
143,臺北市,2003/11/10,中山,3.0,0.81,-,14.5,-,21,-,47.79,20.17,27.62,2.106,0.44,1.68,24.15,-,80.42,21.0,-
144,臺北市,2003/11/10,大同,1.9,1.17,-,-,-,-,-,66.07,33.89,32.17,3.027,0.6,2.43,23.17,-,-,18.0,-
145,臺北市,2003/11/10,萬華,0.5,0.63,-,17.1,-,-,10.48,27.91,6.14,21.77,-,-,-,21.75,-,-,20.0,-
146,臺北市,2003/11/10,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,16.3,-,91.0,-,-
147,臺北市,2003/11/10,士林,0.5,0.43,-,28.9,-,15,-,14.45,1.59,12.85,-,-,-,22.42,-,-,29.0,-
148,臺北市,2003/11/09,松山,0.8,0.46,396.77,22.3,-,17,-,76.31,57.63,18.68,-,-,-,22.42,-,-,26.0,-
149,臺北市,2003/11/09,古亭,1.0,0.47,-,18.5,-,13,20.47,24.95,5.76,19.19,2.686,0.59,2.09,-,-,-,20.0,-
150,臺北市,2003/11/09,中山,2.9,0.71,-,15.2,-,21,-,39.11,14.96,24.16,2.216,0.43,1.79,25.38,-,81.85,21.0,-
151,臺北市,2003/11/09,大同,2.2,0.98,-,-,-,-,-,62.32,32.87,29.45,2.834,0.45,2.38,24.25,-,-,13.0,-
152,臺北市,2003/11/09,萬華,0.7,0.62,-,16.3,-,15,7.26,22.5,3.38,19.12,-,-,-,22.99,-,-,19.0,-
153,臺北市,2003/11/09,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,18.0,-,92.0,-,-
154,臺北市,2003/11/09,士林,0.6,0.54,-,22.9,-,21,-,16.36,1.34,15.02,-,-,-,23.66,-,-,28.0,-
155,臺北市,2003/11/08,松山,2.2,0.63,409.19,13.0,-,33,-,92.92,71.93,20.99,-,-,-,26.87,-,-,44.0,-
156,臺北市,2003/11/08,古亭,1.7,0.56,-,11.8,-,22,39.21,38.43,17.45,20.98,2.701,0.2,2.5,-,-,-,41.0,-
157,臺北市,2003/11/08,中山,5.0,0.81,-,9.7,-,35,-,49.66,24.01,25.65,2.26,0.63,1.63,28.89,-,66.55,36.0,-
158,臺北市,2003/11/08,大同,5.1,1.17,-,-,-,-,-,84.09,55.66,28.43,3.164,0.68,2.48,28.22,-,-,16.0,-
159,臺北市,2003/11/08,萬華,3.1,0.77,-,12.1,-,29,27.76,32.2,11.48,20.72,-,-,-,27.33,-,-,54.0,-
160,臺北市,2003/11/08,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,20.8,-,86.0,-,-
161,臺北市,2003/11/08,士林,2.7,0.64,-,16.9,-,26,-,32.12,12.98,19.14,-,-,-,27.65,-,-,57.0,-
162,臺北市,2003/11/07,松山,1.0,0.67,406.44,10.3,-,25,-,67.5,47.45,20.06,-,-,-,26.96,-,-,25.0,-
163,臺北市,2003/11/07,古亭,1.0,1.08,-,10.0,-,-,31.47,49.32,26.57,22.76,2.998,0.41,2.58,-,-,-,20.0,-
164,臺北市,2003/11/07,中山,3.8,1.03,-,7.2,-,26,-,55.87,31.03,24.85,2.641,0.74,1.9,28.95,-,66.87,26.0,-
165,臺北市,2003/11/07,大同,3.6,1.71,-,-,-,-,-,108.48,75.02,33.46,4.049,0.99,3.06,28.38,-,-,25.0,-
166,臺北市,2003/11/07,萬華,2.1,1.1,-,12.1,-,34,21.08,43.78,22.03,21.75,-,-,-,27.61,-,-,47.0,-
167,臺北市,2003/11/07,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,20.6,-,88.0,-,-
168,臺北市,2003/11/07,士林,1.3,0.74,-,12.6,-,23,-,39.27,17.4,22.85,-,-,-,27.58,-,-,26.0,-
169,臺北市,2003/11/06,松山,3.9,0.73,407.54,10.5,-,31,-,43.72,20.7,23.02,-,-,-,25.51,-,-,31.0,-
170,臺北市,2003/11/06,古亭,3.4,0.68,-,11.5,-,-,41.13,44.51,20.74,23.77,2.78,0.16,2.62,26.5,-,21.83,19.0,-
171,臺北市,2003/11/06,中山,5.6,0.85,-,9.6,-,28,-,49.04,24.81,24.23,2.276,0.52,1.75,27.7,-,74.5,28.0,-
172,臺北市,2003/11/06,大同,5.5,1.25,-,-,-,-,-,73.49,43.86,29.64,3.072,0.7,2.38,26.73,-,-,20.0,-
173,臺北市,2003/11/06,萬華,4.3,0.96,-,11.0,-,24,24.37,38.72,15.1,23.62,-,-,-,25.72,-,-,24.0,-
174,臺北市,2003/11/06,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,19.6,-,92.0,-,-
175,臺北市,2003/11/06,士林,2.3,0.71,-,13.1,-,28,-,31.17,11.52,19.65,-,-,-,26.0,-,-,28.0,-
176,臺北市,2003/11/05,松山,3.0,0.9,410.59,27.7,-,50,-,42.24,6.42,35.83,-,-,-,23.45,-,-,100.0,-
177,臺北市,2003/11/05,古亭,3.5,0.83,-,29.0,-,-,57.98,43.31,7.5,35.81,3.098,0.31,2.78,23.81,-,21.21,91.0,-
178,臺北市,2003/11/05,中山,6.3,1.04,-,20.2,-,45,-,59.54,22.46,37.08,2.426,0.54,1.88,25.23,-,82.56,53.0,-
179,臺北市,2003/11/05,大同,5.3,1.09,-,-,-,-,-,81.27,42.22,39.05,2.988,0.54,2.44,24.24,-,-,18.0,-
180,臺北市,2003/11/05,萬華,4.3,0.81,-,27.3,-,45,33.05,29.03,3.48,25.55,-,-,-,23.49,-,-,82.0,-
181,臺北市,2003/11/05,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,18.7,-,94.0,-,-
182,臺北市,2003/11/05,士林,1.4,0.95,-,25.6,-,34,-,42.4,14.9,27.5,-,-,-,23.85,-,-,51.0,-
183,臺北市,2003/11/04,松山,-,1.12,398.77,-,-,34,-,55.49,22.69,-,-,-,-,21.44,-,-,34.0,-
184,臺北市,2003/11/04,古亭,1.9,1.12,-,12.9,-,-,38.9,64.26,27.16,37.11,3.069,0.34,2.73,21.18,-,20.11,27.0,-
185,臺北市,2003/11/04,中山,2.4,1.2,-,13.4,-,40,-,55.54,19.61,35.92,2.806,0.86,1.94,23.56,-,86.11,40.0,-
186,臺北市,2003/11/04,大同,3.1,1.36,-,-,-,-,-,101.11,59.6,41.51,3.2,0.71,2.49,22.21,-,-,26.0,-
187,臺北市,2003/11/04,萬華,2.1,1.07,-,14.4,-,25,20.48,38.31,7.59,30.72,-,-,-,20.98,-,-,25.0,-
