序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
30,臺北市,2009/02/24,士林,4.6,0.73,-,18.3,43,72,38.0,34.34,6.69,27.64,-,-,-,23.37,79.59,61.0
31,臺北市,2009/02/23,松山,4.8,1.08,438.42,11.5,27,81,51.0,53.79,17.72,36.07,2.54,0.412,2.13,23.17,78.78,66.0
32,臺北市,2009/02/23,古亭,4.1,1.11,-,8.8,22,76,50.0,48.27,15.19,33.09,2.432,0.395,2.04,23.57,81.08,63.0
33,臺北市,2009/02/23,中山,4.0,1.25,-,13.3,32,87,55.0,58.52,19.86,38.66,2.693,0.489,2.21,22.78,80.97,68.0
34,臺北市,2009/02/23,萬華,2.7,0.97,-,18.2,44,66,46.0,36.88,8.31,28.57,-,-,-,23.13,82.07,88.0
35,臺北市,2009/02/23,陽明,2.2,0.34,400.51,31.2,54,18,13.0,9.56,1.07,8.5,-,-,-,20.01,-,81.0
36,臺北市,2009/02/23,士林,3.4,0.93,-,15.8,33,80,44.0,40.97,11.03,29.94,-,-,-,23.04,83.93,65.0
37,臺北市,2009/02/22,松山,4.4,1.09,435.05,20.0,48,77,47.0,56.93,19.01,37.92,2.68,0.47,2.21,22.5,66.4,64.0
38,臺北市,2009/02/22,古亭,4.2,0.97,-,21.5,46,75,40.0,47.34,14.74,32.6,2.37,0.307,2.06,22.78,70.14,62.0
39,臺北市,2009/02/22,中山,6.2,1.3,-,17.3,41,95,55.0,71.56,26.01,45.55,2.731,0.492,2.24,21.9,68.64,72.0
40,臺北市,2009/02/22,萬華,4.5,1.17,-,21.2,49,75,47.0,51.21,14.77,36.43,-,-,-,22.42,70.93,62.0
41,臺北市,2009/02/22,陽明,2.9,0.39,400.78,49.7,63,42,30.0,7.04,0.79,6.25,-,-,-,19.04,82.33,55.0
42,臺北市,2009/02/22,士林,5.4,1.0,-,24.6,53,100,52.0,44.11,10.86,33.25,-,-,-,21.96,71.08,75.0
43,臺北市,2009/02/21,松山,2.6,0.67,409.54,29.2,36,89,42.0,27.37,7.07,20.3,2.147,0.181,1.97,18.77,58.88,70.0
44,臺北市,2009/02/21,古亭,2.7,0.62,-,30.7,42,90,43.0,27.44,6.83,20.62,2.027,0.117,1.91,19.15,62.45,70.0
45,臺北市,2009/02/21,中山,3.2,0.85,-,25.4,35,105,50.0,39.36,12.22,27.14,2.255,0.258,2.0,18.35,60.73,78.0
46,臺北市,2009/02/21,萬華,2.1,0.68,-,30.1,39,84,42.0,27.57,5.54,22.03,-,-,-,18.72,62.18,67.0
47,臺北市,2009/02/21,陽明,2.8,0.37,394.2,43.7,46,58,32.0,4.55,1.29,3.24,-,-,-,13.32,85.06,54.0
48,臺北市,2009/02/21,士林,3.5,0.59,-,33.9,42,94,40.0,20.38,2.99,17.39,-,-,-,18.4,61.41,72.0
49,臺北市,2009/02/20,松山,3.7,0.72,419.76,17.1,29,54,34.0,37.58,13.04,24.55,2.292,0.293,2.0,17.2,73.41,52.0
50,臺北市,2009/02/20,古亭,3.2,0.77,-,14.9,27,64,34.0,42.54,16.63,25.91,2.311,0.301,2.01,17.44,78.12,57.0
51,臺北市,2009/02/20,中山,4.2,0.91,-,13.0,23,61,38.0,54.9,23.25,31.65,2.488,0.381,2.11,16.79,75.1,56.0
52,臺北市,2009/02/20,萬華,3.4,0.79,-,15.9,27,52,31.0,43.36,16.67,26.69,-,-,-,17.08,77.9,51.0
53,臺北市,2009/02/20,陽明,2.4,0.34,398.69,33.5,42,33,16.0,5.37,1.67,3.67,-,-,-,11.85,95.16,40.0
54,臺北市,2009/02/20,士林,3.6,0.57,-,21.6,37,60,21.0,25.83,6.23,19.6,-,-,-,16.95,75.09,55.0
55,臺北市,2009/02/19,松山,5.4,1.11,429.34,10.8,26,56,34.0,68.64,29.94,38.7,2.696,0.569,2.13,21.98,77.28,53.0
56,臺北市,2009/02/19,古亭,7.0,1.35,-,6.8,18,70,40.0,81.11,38.51,42.6,2.862,0.707,2.16,22.1,80.99,60.0
57,臺北市,2009/02/19,中山,5.8,1.11,-,9.5,22,60,40.0,66.17,27.87,38.3,2.624,0.515,2.11,21.22,78.41,55.0
58,臺北市,2009/02/19,萬華,6.3,0.92,-,10.9,26,48,34.0,55.02,20.31,34.7,-,-,-,21.35,81.85,48.0
59,臺北市,2009/02/19,陽明,1.9,0.28,393.8,37.9,49,20,14.0,6.06,0.82,5.26,-,-,-,18.6,92.79,45.0
60,臺北市,2009/02/19,士林,4.7,0.61,-,15.4,32,56,27.0,36.16,9.96,26.2,-,-,-,21.34,80.41,53.0
61,臺北市,2009/02/18,松山,3.0,0.53,409.28,15.7,24,16,12.0,32.22,9.15,23.07,2.133,0.218,1.92,20.03,86.62,23.0
62,臺北市,2009/02/18,古亭,2.5,0.65,-,19.0,29,26,14.0,37.32,14.15,23.17,2.098,0.245,1.85,20.64,86.46,28.0
63,臺北市,2009/02/18,中山,3.7,0.83,-,15.1,25,28,21.0,48.21,19.66,28.54,2.335,0.354,1.98,20.35,80.72,28.0
64,臺北市,2009/02/18,萬華,3.1,0.66,-,18.5,26,23,13.0,35.27,9.08,26.17,-,-,-,20.49,84.25,30.0
65,臺北市,2009/02/18,陽明,1.4,0.17,388.26,38.8,42,5,3.0,2.68,1.33,1.35,-,-,-,16.16,96.22,36.0
66,臺北市,2009/02/18,士林,2.7,0.5,-,24.6,32,34,10.0,23.57,5.66,17.91,-,-,-,21.03,77.13,34.0
67,臺北市,2009/02/17,松山,2.3,0.37,404.53,22.4,28,12,11.0,23.47,4.27,19.19,1.982,0.125,1.86,17.24,86.51,27.0
68,臺北市,2009/02/17,古亭,1.6,0.39,-,27.9,34,19,10.0,24.02,6.87,17.15,1.913,0.111,1.8,17.66,88.81,32.0
69,臺北市,2009/02/17,中山,2.6,0.51,-,25.4,32,18,17.0,29.25,7.99,21.26,2.039,0.171,1.87,17.17,82.97,32.0
70,臺北市,2009/02/17,萬華,1.5,0.46,-,26.3,34,30,11.0,27.31,6.69,20.63,-,-,-,17.53,86.22,32.0
71,臺北市,2009/02/17,陽明,0.7,0.16,389.53,42.2,43,5,2.0,2.32,1.4,0.93,-,-,-,12.75,96.22,36.0
72,臺北市,2009/02/17,士林,1.6,0.25,-,38.1,40,19,7.0,8.84,2.11,6.73,-,-,-,18.29,75.24,35.0
73,臺北市,2009/02/16,松山,2.3,0.46,395.0,24.3,32,17,11.0,24.55,4.49,20.05,1.989,0.138,1.85,18.13,82.66,31.0
74,臺北市,2009/02/16,古亭,1.5,0.49,-,27.6,38,26,12.0,26.24,7.19,19.05,1.946,0.128,1.82,18.56,85.87,36.0
75,臺北市,2009/02/16,中山,1.9,0.6,-,26.1,32,23,18.0,29.02,7.21,21.81,2.079,0.185,1.89,18.36,77.82,33.0
76,臺北市,2009/02/16,萬華,1.3,0.58,-,27.0,33,22,12.0,28.7,6.6,22.11,-,-,-,18.57,82.09,34.0
77,臺北市,2009/02/16,陽明,1.4,0.24,390.8,42.8,44,5,2.0,2.9,1.18,1.71,-,-,-,13.4,95.77,38.0
78,臺北市,2009/02/16,士林,1.8,0.39,-,32.7,36,26,7.0,14.31,2.46,11.85,-,-,-,18.93,75.52,34.0
79,臺北市,2009/02/15,松山,3.1,0.76,403.68,23.9,27,56,38.0,23.09,4.3,18.79,2.075,0.15,1.93,21.56,82.83,53.0
80,臺北市,2009/02/15,古亭,2.7,0.84,-,27.9,34,62,39.0,25.98,3.95,22.04,2.091,0.172,1.92,22.23,84.13,56.0
81,臺北市,2009/02/15,中山,3.1,1.0,-,19.6,28,69,45.0,36.57,8.27,28.31,2.283,0.249,2.03,21.31,82.07,60.0
82,臺北市,2009/02/15,萬華,1.9,0.84,-,26.4,35,60,38.0,24.09,2.6,21.49,-,-,-,21.85,83.38,55.0
83,臺北市,2009/02/15,陽明,1.5,0.49,395.67,37.1,44,22,18.0,6.04,0.76,5.25,-,-,-,18.85,92.7,42.0
84,臺北市,2009/02/15,士林,2.0,0.89,-,21.5,37,80,45.0,26.19,5.22,20.97,-,-,-,21.71,81.27,65.0
85,臺北市,2009/02/14,松山,3.6,0.96,419.59,6.4,11,68,44.0,47.05,21.05,26.01,2.442,0.351,2.09,21.53,79.77,59.0
86,臺北市,2009/02/14,古亭,3.3,0.95,-,5.7,9,75,47.0,44.08,17.39,26.68,2.256,0.315,1.94,21.68,84.28,62.0
87,臺北市,2009/02/14,中山,3.6,1.15,-,5.3,7,78,53.0,60.65,29.97,30.68,2.516,0.408,2.11,21.27,79.95,64.0
88,臺北市,2009/02/14,萬華,3.7,0.95,-,4.9,6,70,47.0,40.64,13.11,27.53,-,-,-,21.44,83.05,60.0
89,臺北市,2009/02/14,陽明,2.0,0.22,391.16,19.9,27,16,12.0,5.49,1.49,4.0,-,-,-,18.86,91.46,29.0
90,臺北市,2009/02/14,士林,4.2,1.1,-,5.6,10,89,52.0,51.67,25.17,26.51,-,-,-,21.52,81.22,70.0
91,臺北市,2009/02/13,松山,4.3,0.96,420.63,13.8,37,56,37.0,52.51,20.28,32.23,2.482,0.413,2.07,23.46,67.54,53.0
92,臺北市,2009/02/13,古亭,3.3,0.94,-,19.8,45,61,34.0,47.69,18.04,29.64,2.275,0.333,1.94,23.83,70.01,68.0
93,臺北市,2009/02/13,中山,4.3,1.26,-,14.9,38,74,44.0,72.93,33.67,39.26,2.697,0.533,2.16,23.41,66.78,62.0
94,臺北市,2009/02/13,萬華,3.3,0.91,-,21.6,46,57,34.0,40.0,10.28,29.72,-,-,-,23.72,68.0,68.0
95,臺北市,2009/02/13,陽明,2.8,0.28,392.42,42.0,51,30,20.0,8.65,1.73,6.91,-,-,-,20.31,76.05,63.0
96,臺北市,2009/02/13,士林,4.1,0.83,-,17.8,40,67,35.0,40.16,11.17,28.99,-,-,-,23.52,69.51,58.0
97,臺北市,2009/02/12,松山,2.3,0.94,419.52,19.7,36,68,46.0,47.23,17.78,29.45,2.439,0.357,2.08,21.84,66.72,59.0
98,臺北市,2009/02/12,古亭,2.9,1.04,-,19.3,38,69,46.0,49.15,18.35,30.79,2.327,0.345,1.98,22.15,69.89,60.0
99,臺北市,2009/02/12,中山,3.9,1.21,-,15.6,34,81,54.0,67.53,27.13,40.4,2.69,0.498,2.19,21.56,66.73,66.0
100,臺北市,2009/02/12,萬華,3.1,1.13,-,20.4,39,64,49.0,46.54,12.01,34.52,-,-,-,21.96,67.59,57.0
101,臺北市,2009/02/12,陽明,3.8,0.45,398.99,61.8,80,48,37.0,8.61,1.54,7.07,-,-,-,18.12,79.34,80.0
102,臺北市,2009/02/12,士林,3.9,0.99,-,26.3,49,78,46.0,41.57,12.17,29.4,-,-,-,21.51,69.73,64.0
103,臺北市,2009/02/11,松山,6.5,1.39,433.76,23.0,45,91,67.0,70.66,25.53,45.13,2.723,0.519,2.2,20.17,67.47,70.0
104,臺北市,2009/02/11,古亭,3.9,1.25,-,28.6,64,87,62.0,52.96,15.59,37.37,2.423,0.4,2.02,20.28,69.53,71.0
105,臺北市,2009/02/11,中山,6.0,1.59,-,21.4,42,109,71.0,82.13,27.32,54.82,2.738,0.568,2.17,19.53,66.95,80.0
106,臺北市,2009/02/11,萬華,5.1,1.47,-,31.9,66,92,67.0,55.63,11.43,44.2,-,-,-,19.98,68.91,80.0
107,臺北市,2009/02/11,陽明,4.6,0.59,398.69,72.1,93,61,51.0,-,-,-,-,-,-,16.87,73.1,116.0
108,臺北市,2009/02/11,士林,5.0,1.3,-,22.8,50,100,65.0,49.26,10.84,38.42,-,-,-,19.22,72.95,75.0
109,臺北市,2009/02/10,松山,5.3,0.88,408.85,28.9,39,88,64.0,25.84,3.87,21.96,2.159,0.19,1.97,18.69,66.59,69.0
110,臺北市,2009/02/10,古亭,5.1,0.93,-,30.9,39,98,62.0,31.24,5.71,25.52,2.112,0.193,1.92,19.26,69.7,74.0
111,臺北市,2009/02/10,中山,5.4,1.07,-,29.1,35,103,66.0,37.82,8.64,29.18,2.26,0.271,1.99,18.34,66.22,76.0
112,臺北市,2009/02/10,萬華,4.1,0.97,-,29.7,37,94,66.0,37.47,9.12,28.34,-,-,-,18.95,68.04,72.0
113,臺北市,2009/02/10,陽明,3.4,0.63,400.25,49.7,61,47,35.0,5.83,1.3,4.53,-,-,-,13.94,85.02,56.0
114,臺北市,2009/02/10,士林,4.8,0.81,-,40.7,49,85,53.0,15.21,1.64,13.57,-,-,-,18.76,65.67,68.0
115,臺北市,2009/02/09,松山,3.4,0.74,401.27,23.8,38,55,36.0,34.54,7.31,27.23,2.155,0.227,1.93,21.07,74.04,52.0
116,臺北市,2009/02/09,古亭,2.9,0.79,-,31.9,49,62,35.0,37.8,9.24,28.56,2.104,0.235,1.87,21.83,73.96,62.0
117,臺北市,2009/02/09,中山,3.9,0.9,-,28.0,38,64,44.0,42.53,12.06,30.47,2.234,0.286,1.95,20.66,72.55,57.0
118,臺北市,2009/02/09,萬華,2.9,0.83,-,24.5,32,65,41.0,-,-,-,-,-,-,21.35,74.19,58.0
119,臺北市,2009/02/09,陽明,2.5,0.32,388.87,49.1,53,20,15.0,3.43,1.55,1.87,-,-,-,16.35,81.71,47.0
120,臺北市,2009/02/09,士林,3.3,0.7,-,34.7,48,67,37.0,25.99,6.54,19.45,-,-,-,20.92,73.33,58.0
121,臺北市,2009/02/08,松山,0.9,0.49,393.42,28.3,33,31,22.0,20.15,3.94,16.21,1.991,0.106,1.88,18.89,83.4,31.0
122,臺北市,2009/02/08,古亭,1.3,0.51,-,32.1,40,35,22.0,21.81,4.07,17.73,1.931,0.109,1.82,19.48,83.92,37.0
123,臺北市,2009/02/08,中山,2.3,0.57,-,30.0,36,36,27.0,27.21,5.46,21.76,2.036,0.141,1.9,18.37,82.52,36.0
124,臺北市,2009/02/08,萬華,0.8,0.52,-,32.3,36,41,23.0,21.84,4.16,17.68,-,-,-,19.1,83.33,41.0
125,臺北市,2009/02/08,陽明,1.0,0.3,388.82,48.7,49,6,4.0,2.08,0.6,1.44,-,-,-,14.22,96.9,42.0
126,臺北市,2009/02/08,士林,3.2,0.37,-,43.1,46,34,18.0,8.39,1.45,6.94,-,-,-,19.61,75.61,40.0
127,臺北市,2009/02/07,松山,2.1,0.48,395.99,23.4,29,24,19.0,25.82,3.94,21.88,2.038,0.147,1.89,18.57,88.56,28.0
128,臺北市,2009/02/07,古亭,1.9,0.52,-,28.0,34,33,19.0,28.61,7.16,21.45,1.955,0.13,1.83,19.06,90.0,34.0
129,臺北市,2009/02/07,中山,1.8,0.63,-,24.4,31,36,26.0,33.04,7.29,25.75,2.122,0.199,1.92,18.34,84.37,36.0
130,臺北市,2009/02/07,萬華,1.6,0.6,-,26.6,31,36,22.0,29.14,6.54,22.6,-,-,-,18.95,87.41,36.0
131,臺北市,2009/02/07,陽明,1.0,0.24,387.67,46.9,47,5,3.0,2.55,0.58,1.96,-,-,-,14.19,96.59,42.0
132,臺北市,2009/02/07,士林,2.2,0.46,-,35.4,40,35,18.0,17.7,4.26,13.43,-,-,-,19.65,75.76,39.0
133,臺北市,2009/02/06,松山,2.0,0.58,398.36,19.4,28,28,22.0,32.63,5.69,26.94,2.09,0.203,1.89,17.69,87.3,28.0
134,臺北市,2009/02/06,古亭,2.3,0.62,-,25.0,34,38,24.0,32.53,8.41,24.12,1.992,0.161,1.83,17.97,90.25,38.0
135,臺北市,2009/02/06,中山,1.8,0.71,-,22.8,33,35,28.0,37.23,8.81,28.42,2.132,0.216,1.92,17.29,83.46,35.0
136,臺北市,2009/02/06,萬華,1.7,0.68,-,25.6,35,34,22.0,29.05,5.84,23.21,-,-,-,17.8,87.07,34.0
137,臺北市,2009/02/06,陽明,1.2,0.28,389.11,47.0,48,5,3.0,1.27,0.46,0.86,-,-,-,13.07,96.25,41.0
138,臺北市,2009/02/06,士林,1.6,0.41,-,38.2,40,30,13.0,12.52,1.46,11.07,-,-,-,18.63,75.07,37.0
139,臺北市,2009/02/05,松山,2.6,0.58,402.77,13.0,20,25,18.0,34.33,11.19,23.14,2.157,0.235,1.92,19.2,84.73,25.0
140,臺北市,2009/02/05,古亭,2.8,0.78,-,14.0,18,37,21.0,44.25,17.53,26.72,2.13,0.26,1.87,19.34,88.26,37.0
141,臺北市,2009/02/05,中山,2.7,0.79,-,15.4,17,32,24.0,44.83,15.59,29.24,2.263,0.29,1.97,18.82,83.9,32.0
142,臺北市,2009/02/05,萬華,2.4,0.77,-,14.8,22,37,24.0,39.85,14.48,25.38,-,-,-,19.18,86.56,37.0
143,臺北市,2009/02/05,陽明,1.3,0.23,387.93,42.3,45,5,5.0,3.05,1.59,1.46,-,-,-,14.96,95.68,38.0
144,臺北市,2009/02/05,士林,2.7,0.46,-,25.2,31,33,15.0,20.68,3.93,16.76,-,-,-,19.73,80.62,33.0
145,臺北市,2009/02/04,松山,3.2,0.5,398.95,14.2,23,28,19.0,27.22,6.87,20.35,2.075,0.185,1.89,20.21,81.49,28.0
146,臺北市,2009/02/04,古亭,3.7,0.63,-,14.6,23,46,21.0,37.2,13.28,23.92,2.053,0.193,1.86,20.55,82.27,46.0
147,臺北市,2009/02/04,中山,3.3,0.7,-,13.7,21,36,27.0,41.73,12.28,29.45,2.227,0.259,1.97,20.2,79.33,36.0
148,臺北市,2009/02/04,萬華,2.5,0.59,-,15.3,23,39,23.0,33.28,10.2,23.08,-,-,-,20.45,80.11,39.0
149,臺北市,2009/02/04,陽明,1.6,0.23,388.29,38.5,40,7,6.0,2.15,0.76,1.36,-,-,-,15.39,95.32,37.0
150,臺北市,2009/02/04,士林,2.2,0.43,-,22.9,31,39,18.0,23.84,6.72,17.12,-,-,-,20.59,76.42,39.0
151,臺北市,2009/02/03,松山,3.8,0.83,415.06,12.7,27,62,43.0,51.48,18.06,33.43,2.319,0.335,1.98,19.26,74.29,56.0
152,臺北市,2009/02/03,古亭,3.5,0.82,-,18.3,37,60,34.0,49.63,19.19,30.44,2.186,0.293,1.89,19.53,77.62,55.0
153,臺北市,2009/02/03,中山,4.9,1.03,-,7.6,18,74,50.0,67.54,27.67,39.87,2.59,0.476,2.11,18.83,76.45,62.0
154,臺北市,2009/02/03,萬華,4.7,0.88,-,17.3,39,65,43.0,46.88,14.73,32.15,-,-,-,19.37,77.34,58.0
155,臺北市,2009/02/03,陽明,1.6,0.22,385.9,46.8,53,18,14.0,2.97,0.62,2.31,-,-,-,15.88,75.6,49.0
156,臺北市,2009/02/03,士林,3.2,0.69,-,19.3,37,62,31.0,35.29,10.14,25.15,-,-,-,18.89,79.06,56.0
157,臺北市,2009/02/02,松山,3.6,1.08,-,13.7,32,55,35.0,62.2,21.75,40.46,2.61,0.471,2.14,19.51,65.85,52.0
158,臺北市,2009/02/02,古亭,4.2,1.0,-,21.7,44,64,36.0,53.6,18.84,34.76,2.408,0.41,2.0,19.5,70.53,57.0
159,臺北市,2009/02/02,中山,4.9,1.27,-,17.2,41,74,46.0,72.8,29.17,43.63,2.707,0.538,2.17,18.64,67.88,62.0
160,臺北市,2009/02/02,萬華,4.8,0.9,-,20.9,47,60,37.0,45.37,12.75,32.62,-,-,-,19.03,70.39,61.0
161,臺北市,2009/02/02,陽明,2.0,0.28,389.1,46.1,55,24,15.0,7.85,1.67,6.18,-,-,-,15.39,78.57,59.0
162,臺北市,2009/02/02,士林,3.2,0.69,-,27.3,46,64,29.0,36.97,9.24,27.72,-,-,-,18.71,70.85,57.0
163,臺北市,2009/02/01,松山,1.4,0.48,393.65,24.2,34,42,21.0,27.04,9.29,17.76,2.09,0.16,1.93,19.85,52.28,42.0
164,臺北市,2009/02/01,古亭,1.3,0.43,-,31.5,39,50,22.0,23.93,7.32,16.61,1.924,0.108,1.82,20.67,55.63,50.0
165,臺北市,2009/02/01,中山,2.1,0.46,-,26.7,36,48,29.0,27.09,6.0,21.09,2.018,0.162,1.86,19.5,52.49,48.0
166,臺北市,2009/02/01,萬華,1.1,0.54,-,29.8,39,49,26.0,24.85,6.77,18.08,-,-,-,20.33,54.16,49.0
167,臺北市,2009/02/01,陽明,2.4,0.18,386.51,42.0,43,26,15.0,3.39,1.68,1.72,-,-,-,14.11,74.46,37.0
168,臺北市,2009/02/01,士林,1.3,0.27,-,39.8,46,48,18.0,10.23,2.01,8.22,-,-,-,20.18,50.66,48.0
169,新北市,2009/02/28,板橋,1.7,0.41,-,28.6,31,15,9.0,19.39,2.36,17.03,2.052,0.134,1.92,18.29,77.34,28.0
170,新北市,2009/02/28,三重,1.4,1.28,-,-,-,32,16.0,83.61,51.98,31.63,2.331,0.559,1.77,19.13,73.68,32.0
171,新北市,2009/02/28,菜寮,1.6,0.41,-,34.4,37,14,10.0,15.77,2.71,13.05,-,-,-,18.86,76.21,37.0
172,新北市,2009/02/28,永和,2.8,0.53,-,29.0,31,19,11.0,21.54,6.0,15.54,-,-,-,18.18,81.36,19.0
173,新北市,2009/02/28,新莊,2.3,0.34,-,34.7,38,14,7.0,14.05,1.52,12.52,-,-,-,17.99,77.32,33.0
174,新北市,2009/02/28,新店,2.0,0.3,-,37.2,38,9,5.0,10.13,1.34,8.77,-,-,-,18.73,81.07,34.0
175,新北市,2009/02/28,淡水,1.1,0.3,-,32.8,36,8,4.0,7.55,1.2,6.33,-,-,-,-,-,32.0
176,新北市,2009/02/28,汐止,2.8,0.31,-,31.4,33,19,10.0,14.69,1.37,13.32,-,-,-,17.13,95.98,31.0
177,新北市,2009/02/28,土城,2.8,0.34,-,37.6,40,15,7.0,13.54,1.34,12.19,1.993,0.091,1.9,18.66,78.41,36.0
178,新北市,2009/02/28,林口,1.8,0.3,-,34.2,38,12,5.0,11.45,1.32,10.13,-,-,-,16.65,89.75,34.0
179,新北市,2009/02/28,萬里,0.6,0.23,-,44.4,45,33,7.0,4.94,1.39,3.55,-,-,-,16.82,93.44,39.0
180,新北市,2009/02/27,板橋,2.4,0.54,-,22.2,24,15,9.0,27.31,4.54,22.77,2.166,0.222,1.94,19.61,77.05,22.0
181,新北市,2009/02/27,三重,2.4,1.81,-,-,-,35,21.0,124.6,87.21,37.39,2.628,0.826,1.8,19.96,75.42,35.0
182,新北市,2009/02/27,菜寮,2.2,0.62,-,24.0,26,18,12.0,27.3,6.21,21.09,-,-,-,19.79,77.52,26.0
183,新北市,2009/02/27,永和,2.2,0.73,-,23.3,25,15,10.0,28.19,10.77,17.42,-,-,-,19.37,80.98,15.0
