序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
21,臺北市,2000/04/28,士林,0.4,0.74,32.8,-,169,-,20.14,5.07,15.07,-,-,-,19.27,-,-,109.0,-
22,臺北市,2000/04/27,松山,3.7,1.03,23.2,-,225,-,56.18,16.48,39.71,-,-,-,17.87,-,-,138.0,-
23,臺北市,2000/04/27,古亭,1.7,0.85,30.9,-,222,50,37.98,8.7,29.28,2.16,0.27,1.89,18.13,-,-,136.0,-
24,臺北市,2000/04/27,中山,2.9,1.18,22.8,-,281,-,57.95,17.41,40.53,2.641,0.39,2.25,18.35,-,-,166.0,-
25,臺北市,2000/04/27,大同,7.2,4.52,-,-,261,-,230.3,169.19,61.11,4.585,2.33,2.26,19.06,-,-,155.0,-
26,臺北市,2000/04/27,萬華,2.0,1.04,29.9,-,223,-,31.89,2.95,28.93,-,-,-,17.7,-,-,136.0,-
27,臺北市,2000/04/27,陽明,2.8,0.44,61.4,-,171,-,3.37,0.03,3.34,-,-,-,12.3,-,94.0,111.0,-
28,臺北市,2000/04/27,士林,2.3,0.65,40.1,-,198,-,16.02,1.17,14.85,-,-,-,18.34,-,-,124.0,-
29,臺北市,2000/04/26,松山,5.0,0.99,14.5,-,45,-,51.91,22.68,29.23,-,-,-,25.92,-,-,45.0,-
30,臺北市,2000/04/26,古亭,3.9,1.08,16.2,-,41,23,53.12,28.41,24.71,2.214,0.38,1.83,26.21,-,-,41.0,-
31,臺北市,2000/04/26,中山,4.9,1.2,11.4,-,55,-,52.33,23.82,28.51,2.615,0.42,2.19,26.32,-,-,53.0,-
32,臺北市,2000/04/26,大同,7.6,2.74,-,-,55,-,116.61,79.61,37.0,3.452,1.31,2.15,26.67,-,-,52.0,-
33,臺北市,2000/04/26,萬華,4.6,1.04,15.4,-,40,-,41.26,15.74,25.53,-,-,-,25.65,-,-,40.0,-
34,臺北市,2000/04/26,陽明,1.1,0.29,31.3,-,12,-,4.18,0.21,3.97,-,-,-,19.6,-,89.0,51.0,-
35,臺北市,2000/04/26,士林,1.6,0.58,15.7,-,26,-,-,-,-,-,-,-,26.08,-,-,36.0,-
36,臺北市,2000/04/25,松山,5.7,2.27,11.8,-,49,-,119.45,79.5,39.95,-,-,-,25.97,-,-,50.0,-
37,臺北市,2000/04/25,古亭,4.5,2.14,11.1,-,44,32,100.39,63.98,36.41,3.362,1.11,2.25,25.85,-,-,45.0,-
38,臺北市,2000/04/25,中山,5.8,3.1,9.8,-,67,-,146.06,107.74,38.32,4.508,1.64,2.87,26.25,-,-,58.0,-
39,臺北市,2000/04/25,大同,7.8,4.41,-,-,64,-,194.31,150.54,43.76,5.162,2.26,2.91,26.65,-,-,65.0,-
40,臺北市,2000/04/25,萬華,5.3,2.35,14.0,-,52,-,91.15,52.91,38.24,-,-,-,25.46,-,-,69.0,-
41,臺北市,2000/04/25,陽明,0.7,0.34,27.0,-,13,-,5.6,0.41,5.19,-,-,-,20.29,-,91.0,40.0,-
42,臺北市,2000/04/25,士林,3.9,1.84,11.8,-,38,-,-,-,-,-,-,-,25.79,-,-,41.0,-
43,臺北市,2000/04/24,松山,4.1,1.6,14.4,-,27,-,109.33,59.73,49.6,-,-,-,19.7,-,-,41.0,-
44,臺北市,2000/04/24,古亭,2.7,1.98,17.0,-,24,14,101.15,58.35,42.8,2.846,0.82,2.03,19.98,-,-,48.0,-
45,臺北市,2000/04/24,中山,3.1,1.88,14.7,-,30,-,115.18,67.1,48.08,3.178,0.71,2.47,20.24,-,-,40.0,-
46,臺北市,2000/04/24,大同,7.1,4.89,-,-,51,-,271.06,209.02,62.04,4.99,2.38,2.61,20.47,-,-,78.0,-
47,臺北市,2000/04/24,萬華,2.6,2.32,16.6,-,25,-,99.02,53.74,45.28,-,-,-,19.48,-,-,48.0,-
48,臺北市,2000/04/24,陽明,0.1,0.31,55.6,-,12,-,2.68,0.11,2.57,-,-,-,15.88,-,100.0,59.0,-
49,臺北市,2000/04/24,士林,2.2,1.36,20.9,-,22,-,-,-,-,-,-,-,20.02,-,-,51.0,-
50,臺北市,2000/04/23,松山,2.8,0.68,26.4,-,59,-,36.62,4.66,31.96,-,-,-,19.03,-,-,55.0,-
51,臺北市,2000/04/23,古亭,3.0,0.66,29.2,-,57,19,30.94,4.13,26.81,1.938,0.1,1.84,19.39,-,-,54.0,-
52,臺北市,2000/04/23,中山,2.4,0.83,24.7,-,68,-,37.76,5.23,32.53,2.361,0.21,2.15,19.56,-,-,59.0,-
53,臺北市,2000/04/23,大同,6.0,2.81,-,-,69,-,165.65,109.17,56.47,3.404,1.31,2.1,20.1,-,-,60.0,-
54,臺北市,2000/04/23,萬華,2.7,0.89,29.0,-,55,-,27.55,1.5,26.05,-,-,-,18.98,-,-,52.0,-
55,臺北市,2000/04/23,陽明,0.1,0.32,58.1,-,12,-,2.14,0.08,2.05,-,-,-,14.28,-,100.0,55.0,-
56,臺北市,2000/04/23,士林,0.1,0.59,32.7,-,40,-,-,-,-,-,-,-,19.45,-,-,40.0,-
57,臺北市,2000/04/22,松山,4.2,1.13,28.6,-,121,-,46.03,7.11,38.92,-,-,-,22.66,-,-,86.0,-
58,臺北市,2000/04/22,古亭,3.4,1.36,23.5,-,118,50,54.18,15.99,38.19,2.002,0.12,1.88,22.94,-,-,84.0,-
59,臺北市,2000/04/22,中山,5.6,1.31,26.4,-,156,-,50.92,8.9,42.02,2.597,0.4,2.2,23.21,-,-,103.0,-
60,臺北市,2000/04/22,大同,10.9,3.87,-,-,144,-,186.16,120.76,65.4,4.251,1.9,2.35,23.88,-,-,97.0,-
61,臺北市,2000/04/22,萬華,3.3,1.31,28.6,-,113,-,38.43,4.73,33.7,-,-,-,22.3,-,-,82.0,-
62,臺北市,2000/04/22,陽明,1.9,0.46,58.8,-,29,-,5.18,0.5,4.68,-,-,-,18.1,-,71.0,65.0,-
63,臺北市,2000/04/22,士林,1.0,0.91,39.6,-,95,-,-,-,-,-,-,-,23.16,-,-,72.0,-
64,臺北市,2000/04/21,松山,5.5,0.94,19.8,-,79,-,43.31,7.2,36.11,-,-,-,23.53,-,-,64.0,-
65,臺北市,2000/04/21,古亭,5.0,0.98,21.3,-,79,45,39.81,8.13,31.68,2.232,0.44,1.79,24.03,-,-,65.0,-
66,臺北市,2000/04/21,中山,4.2,1.09,20.8,-,120,-,41.62,7.75,33.88,2.566,0.36,2.2,23.76,-,-,85.0,-
67,臺北市,2000/04/21,大同,9.8,3.27,-,-,106,-,134.61,85.33,49.29,3.788,1.55,2.24,24.5,-,-,78.0,-
68,臺北市,2000/04/21,萬華,4.9,1.06,24.4,-,84,-,35.13,3.83,31.3,-,-,-,23.07,-,-,67.0,-
69,臺北市,2000/04/21,陽明,0.9,0.35,44.4,-,24,-,4.07,0.48,3.59,-,-,-,17.86,-,89.0,57.0,-
70,臺北市,2000/04/21,士林,-,-,31.3,-,62,-,-,-,-,-,-,-,23.75,-,-,56.0,-
71,臺北市,2000/04/20,松山,10.0,1.13,42.1,-,99,-,60.21,10.7,49.51,-,-,-,25.61,-,-,82.0,-
72,臺北市,2000/04/20,古亭,10.2,1.32,35.0,-,103,56,62.23,19.04,43.19,2.782,0.68,2.1,26.36,-,-,76.0,-
73,臺北市,2000/04/20,中山,10.6,1.29,30.7,-,148,-,62.3,13.04,49.26,2.732,0.66,2.07,26.24,-,-,99.0,-
74,臺北市,2000/04/20,大同,9.6,2.21,-,-,122,-,106.56,47.77,58.78,4.577,2.05,2.53,26.81,-,-,86.0,-
75,臺北市,2000/04/20,萬華,10.0,1.44,29.8,-,108,-,58.18,13.57,44.62,-,-,-,25.54,-,-,79.0,-
76,臺北市,2000/04/20,陽明,3.3,0.43,61.6,-,35,-,10.42,0.39,10.02,-,-,-,20.65,-,86.0,75.0,-
77,臺北市,2000/04/20,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78,臺北市,2000/04/19,松山,8.8,1.0,31.4,-,74,-,60.86,18.4,42.46,-,-,-,24.86,-,-,87.0,-
79,臺北市,2000/04/19,古亭,6.1,0.92,32.0,-,65,37,45.98,11.3,34.68,2.379,0.44,1.94,25.66,-,-,82.0,-
80,臺北市,2000/04/19,中山,6.1,1.19,27.0,-,90,-,55.85,13.94,41.91,2.849,0.55,2.3,25.66,-,-,70.0,-
81,臺北市,2000/04/19,大同,8.3,3.35,-,-,88,-,149.93,92.08,57.84,5.362,3.01,2.44,27.0,-,-,69.0,-
82,臺北市,2000/04/19,萬華,6.4,0.9,36.2,-,66,-,33.08,2.51,30.56,-,-,-,24.97,-,-,78.0,-
83,臺北市,2000/04/19,陽明,3.3,0.26,50.7,-,15,-,6.96,0.7,6.26,-,-,-,19.91,-,80.0,65.0,-
84,臺北市,2000/04/19,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85,臺北市,2000/04/18,松山,5.9,0.95,37.8,-,65,-,60.07,16.37,43.7,-,-,-,22.33,-,-,107.0,-
86,臺北市,2000/04/18,古亭,3.5,1.0,39.3,-,75,35,51.95,14.21,37.74,2.506,0.44,2.06,23.76,-,-,91.0,-
87,臺北市,2000/04/18,中山,4.3,1.24,30.5,-,84,-,77.65,27.43,50.21,3.164,0.66,2.51,23.58,-,-,91.0,-
88,臺北市,2000/04/18,大同,5.8,2.73,-,-,80,-,156.19,91.61,64.59,4.46,1.89,2.57,24.68,-,-,65.0,-
89,臺北市,2000/04/18,萬華,3.0,0.94,40.2,-,64,-,35.23,2.2,33.03,-,-,-,22.87,-,-,88.0,-
90,臺北市,2000/04/18,陽明,3.5,0.34,76.5,-,32,-,6.68,0.07,6.61,-,-,-,17.7,-,75.0,106.0,-
91,臺北市,2000/04/18,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
92,臺北市,2000/04/17,松山,2.4,0.63,29.1,-,-,-,37.89,8.35,29.54,-,-,-,20.57,-,-,53.0,-
93,臺北市,2000/04/17,古亭,0.6,0.54,42.3,-,50,27,28.18,5.21,22.98,1.753,0.02,1.74,22.14,-,-,50.0,-
94,臺北市,2000/04/17,中山,1.8,0.75,34.4,-,65,-,36.66,5.91,30.76,2.467,0.2,2.27,21.72,-,-,58.0,-
95,臺北市,2000/04/17,大同,6.4,3.92,-,-,80,-,204.51,139.64,64.87,4.539,2.4,2.14,23.15,-,-,67.0,-
96,臺北市,2000/04/17,萬華,1.1,0.69,38.4,-,48,-,25.92,2.14,23.78,-,-,-,21.31,-,-,48.0,-
97,臺北市,2000/04/17,陽明,4.8,0.33,61.5,-,16,-,4.74,0.11,4.63,-,-,-,14.19,-,79.0,62.0,-
98,臺北市,2000/04/17,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
99,臺北市,2000/04/16,松山,2.3,0.56,31.9,-,-,-,34.81,8.1,26.71,-,-,-,18.27,-,-,45.0,-
100,臺北市,2000/04/16,古亭,2.4,0.46,37.0,-,49,21,26.06,4.44,21.62,2.175,0.14,2.03,19.11,-,-,49.0,-
101,臺北市,2000/04/16,中山,1.8,0.51,34.9,-,62,-,28.47,2.77,25.7,2.365,0.11,2.26,18.91,-,-,56.0,-
102,臺北市,2000/04/16,大同,5.4,2.43,-,-,64,-,158.99,103.87,55.12,3.56,1.39,2.17,20.04,-,-,57.0,-
103,臺北市,2000/04/16,萬華,2.0,0.63,34.7,-,46,-,25.16,1.75,23.41,-,-,-,18.51,-,-,46.0,-
104,臺北市,2000/04/16,陽明,2.0,0.21,59.9,-,23,-,2.58,0.1,2.49,-,-,-,11.32,-,78.0,53.0,-
105,臺北市,2000/04/16,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
106,臺北市,2000/04/15,松山,1.1,0.73,19.7,-,-,-,40.58,10.05,30.54,-,-,-,18.0,-,-,27.0,-
107,臺北市,2000/04/15,古亭,1.1,0.87,16.3,-,34,16,46.81,15.66,31.15,2.227,0.2,2.03,18.14,-,-,34.0,-
108,臺北市,2000/04/15,中山,1.9,0.92,16.2,-,52,-,45.69,11.45,34.25,2.582,0.3,2.28,18.6,-,-,51.0,-
109,臺北市,2000/04/15,大同,7.5,3.8,-,-,59,-,214.77,161.8,52.97,4.617,2.37,2.25,19.24,-,-,59.0,-
110,臺北市,2000/04/15,萬華,1.4,1.0,16.6,-,30,-,36.97,5.54,31.43,-,-,-,17.9,-,-,30.0,-
111,臺北市,2000/04/15,陽明,0.8,0.25,50.1,-,14,-,1.63,0.03,1.6,-,-,-,12.1,-,95.0,53.0,-
112,臺北市,2000/04/15,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
113,臺北市,2000/04/14,松山,4.1,1.2,21.0,-,76,-,61.66,17.94,43.72,-,-,-,24.17,-,-,63.0,-
114,臺北市,2000/04/14,古亭,4.1,1.39,20.6,-,79,41,62.07,20.91,41.15,2.777,0.48,2.29,24.54,-,-,64.0,-
115,臺北市,2000/04/14,中山,3.7,1.45,17.3,-,109,-,64.15,21.22,42.94,3.192,0.75,2.44,24.38,-,-,80.0,-
116,臺北市,2000/04/14,大同,6.4,2.9,-,-,95,-,126.02,75.61,50.41,4.761,2.28,2.48,24.95,-,-,72.0,-
117,臺北市,2000/04/14,萬華,4.9,1.35,23.1,-,74,-,45.21,10.68,34.53,-,-,-,23.73,-,-,62.0,-
118,臺北市,2000/04/14,陽明,1.5,0.37,48.7,-,28,-,6.04,0.13,5.91,-,-,-,18.53,-,93.0,77.0,-
119,臺北市,2000/04/14,士林,3.6,1.16,28.3,-,80,-,45.6,13.91,31.69,-,-,-,23.98,-,-,65.0,-
120,臺北市,2000/04/13,松山,7.9,1.39,14.3,-,87,-,77.5,35.33,42.17,-,-,-,22.85,-,-,69.0,-
121,臺北市,2000/04/13,古亭,5.9,1.34,18.1,-,95,40,63.93,30.35,33.57,3.003,0.69,2.31,23.27,-,-,78.0,-
122,臺北市,2000/04/13,中山,12.1,1.83,13.8,-,116,-,89.55,43.78,45.77,3.543,0.91,2.64,23.31,-,-,83.0,-
123,臺北市,2000/04/13,大同,16.8,4.97,-,-,128,-,230.72,168.07,62.66,6.149,3.29,2.85,24.35,-,-,89.0,-
124,臺北市,2000/04/13,萬華,6.9,1.7,15.7,-,99,-,64.97,25.12,39.85,-,-,-,22.43,-,-,82.0,-
125,臺北市,2000/04/13,陽明,1.9,0.43,46.9,-,21,-,7.48,0.39,7.09,-,-,-,18.42,-,92.0,77.0,-
126,臺北市,2000/04/13,士林,7.5,1.4,26.1,-,75,-,60.57,27.2,33.37,-,-,-,23.26,-,-,83.0,-
127,臺北市,2000/04/12,松山,6.5,1.44,9.3,-,106,-,88.57,38.58,49.99,-,-,-,21.28,-,-,78.0,-
128,臺北市,2000/04/12,古亭,5.4,1.64,10.5,-,105,36,85.18,43.49,41.69,3.247,0.98,2.27,21.08,-,-,77.0,-
129,臺北市,2000/04/12,中山,7.2,1.69,9.0,-,126,-,90.27,44.6,45.66,3.579,0.96,2.62,21.11,-,-,88.0,-
130,臺北市,2000/04/12,大同,9.2,3.07,-,-,130,-,157.04,105.6,51.44,4.494,1.78,2.71,21.56,-,-,90.0,-
131,臺北市,2000/04/12,萬華,8.2,1.9,8.1,-,121,-,89.02,41.22,47.8,-,-,-,20.38,-,-,85.0,-
132,臺北市,2000/04/12,陽明,1.1,0.37,50.8,-,34,-,5.37,0.16,5.21,-,-,-,16.6,-,88.0,57.0,-
133,臺北市,2000/04/12,士林,4.8,1.2,14.4,-,95,-,51.67,21.22,30.45,-,-,-,20.41,-,-,72.0,-
134,臺北市,2000/04/11,松山,3.1,0.66,24.4,-,86,-,40.89,10.46,30.43,-,-,-,18.53,-,-,68.0,-
135,臺北市,2000/04/11,古亭,1.4,0.69,27.0,-,78,23,38.38,12.32,26.06,2.269,0.27,2.0,18.69,-,-,64.0,-
136,臺北市,2000/04/11,中山,4.1,0.78,23.1,-,95,-,44.0,12.56,31.43,2.344,0.16,2.18,18.75,-,-,73.0,-
137,臺北市,2000/04/11,大同,8.6,3.58,-,-,110,-,196.91,144.07,52.84,4.274,2.07,2.21,19.67,-,-,80.0,-
138,臺北市,2000/04/11,萬華,2.2,0.73,26.2,-,75,-,31.45,5.29,26.15,-,-,-,18.2,-,-,63.0,-
139,臺北市,2000/04/11,陽明,0.9,0.25,53.3,-,27,-,1.9,0.36,1.54,-,-,-,11.63,-,91.0,56.0,-
140,臺北市,2000/04/11,士林,2.6,0.53,34.5,-,69,-,17.48,4.11,13.38,-,-,-,18.47,-,-,60.0,-
141,臺北市,2000/04/10,松山,2.5,1.08,13.7,-,84,-,53.65,19.13,34.52,-,-,-,19.32,-,-,67.0,-
142,臺北市,2000/04/10,古亭,2.0,0.93,16.2,-,80,28,41.5,15.1,26.4,2.379,0.34,2.04,19.52,-,-,65.0,-
143,臺北市,2000/04/10,中山,3.5,1.36,15.1,-,112,-,57.96,25.18,32.78,3.81,0.85,2.96,19.75,-,-,81.0,-
144,臺北市,2000/04/10,大同,8.4,4.16,-,-,128,-,216.23,163.25,52.98,4.753,2.26,2.49,20.43,-,-,89.0,-
145,臺北市,2000/04/10,萬華,3.3,1.47,16.8,-,93,-,54.05,24.23,29.82,-,-,-,19.09,-,-,71.0,-
146,臺北市,2000/04/10,陽明,0.3,0.32,45.7,-,27,-,2.07,0.31,1.76,-,-,-,13.54,-,97.0,47.0,-
147,臺北市,2000/04/10,士林,1.9,1.29,22.7,-,86,-,44.49,25.75,18.74,-,-,-,19.49,-,-,68.0,-
148,臺北市,2000/04/09,松山,3.7,1.49,15.1,-,76,-,81.41,40.57,40.84,-,-,-,23.14,-,-,63.0,-
149,臺北市,2000/04/09,古亭,4.4,1.39,15.8,-,70,46,68.11,35.61,32.49,2.919,0.68,2.24,23.11,-,-,60.0,-
150,臺北市,2000/04/09,中山,4.5,1.5,14.2,-,88,-,68.81,30.14,38.67,3.835,0.84,2.99,23.32,-,-,69.0,-
151,臺北市,2000/04/09,大同,6.2,2.83,-,-,89,-,126.76,83.05,43.71,4.024,1.31,2.71,24.01,-,-,69.0,-
152,臺北市,2000/04/09,萬華,4.8,1.3,15.7,-,66,-,49.45,18.38,31.07,-,-,-,22.23,-,-,58.0,-
153,臺北市,2000/04/09,陽明,0.7,0.37,48.0,-,19,-,3.24,0.24,3.0,-,-,-,18.81,-,92.0,68.0,-
154,臺北市,2000/04/09,士林,3.1,1.1,22.2,-,57,-,42.21,18.7,23.51,-,-,-,23.01,-,-,54.0,-
155,臺北市,2000/04/08,松山,4.7,1.05,11.9,-,36,-,73.54,28.43,45.11,-,-,-,20.26,-,-,36.0,-
156,臺北市,2000/04/08,古亭,3.9,0.78,20.5,-,26,14,43.13,11.3,31.83,2.15,0.23,1.92,20.82,-,-,36.0,-
157,臺北市,2000/04/08,中山,3.0,1.07,15.8,-,34,-,53.44,15.54,37.9,3.111,0.54,2.57,21.16,-,-,34.0,-
158,臺北市,2000/04/08,大同,8.3,4.83,-,-,67,-,227.37,169.55,57.82,4.983,2.77,2.21,22.1,-,-,73.0,-
159,臺北市,2000/04/08,萬華,3.0,1.01,20.8,-,28,-,37.13,6.25,30.88,-,-,-,20.48,-,-,32.0,-
160,臺北市,2000/04/08,陽明,0.2,0.26,53.4,-,12,-,1.18,0.07,1.11,-,-,-,15.66,-,99.0,48.0,-
161,臺北市,2000/04/08,士林,1.0,0.65,26.7,-,25,-,19.14,0.92,18.22,-,-,-,21.69,-,-,33.0,-
162,臺北市,2000/04/07,松山,2.8,1.13,11.2,-,49,-,68.88,22.71,46.17,-,-,-,19.59,-,-,49.0,-
163,臺北市,2000/04/07,古亭,2.0,1.1,17.4,-,49,21,60.56,21.64,38.92,2.621,0.54,2.08,19.81,-,-,49.0,-
164,臺北市,2000/04/07,中山,2.6,1.2,11.8,-,53,-,59.03,18.26,40.77,3.516,0.69,2.82,19.83,-,-,52.0,-
165,臺北市,2000/04/07,大同,4.8,3.48,-,-,73,-,168.39,116.27,52.12,4.372,1.91,2.46,20.36,-,-,73.0,-
166,臺北市,2000/04/07,萬華,2.2,1.19,14.4,-,35,-,46.97,10.83,36.15,-,-,-,19.2,-,-,35.0,-
167,臺北市,2000/04/07,陽明,0.1,0.26,47.4,-,12,-,1.99,0.39,1.6,-,-,-,15.11,-,99.0,45.0,-
168,臺北市,2000/04/07,士林,2.1,0.92,14.5,-,40,-,41.21,10.94,30.26,-,-,-,19.64,-,-,40.0,-
169,臺北市,2000/04/06,松山,3.2,0.82,17.4,-,49,-,53.81,13.71,40.1,-,-,-,16.9,-,-,49.0,-
170,臺北市,2000/04/06,古亭,3.4,0.6,29.0,-,39,15,32.7,5.89,26.82,2.152,0.21,1.94,17.26,-,-,39.0,-
171,臺北市,2000/04/06,中山,2.8,0.86,21.1,-,48,-,45.33,10.45,34.88,2.822,0.27,2.55,17.39,-,-,48.0,-
172,臺北市,2000/04/06,大同,5.9,3.67,-,-,65,-,204.0,146.44,57.55,4.175,1.96,2.21,18.03,-,-,59.0,-
173,臺北市,2000/04/06,萬華,2.7,0.7,25.7,-,44,-,29.65,2.92,26.73,-,-,-,16.86,-,-,44.0,-
174,臺北市,2000/04/06,陽明,0.3,0.14,55.5,-,12,-,1.22,0.0,1.22,-,-,-,11.58,-,100.0,48.0,-
175,臺北市,2000/04/06,士林,0.4,0.4,38.9,-,31,-,12.15,0.35,11.8,-,-,-,17.95,-,-,40.0,-
176,臺北市,2000/04/05,松山,1.6,0.73,20.1,-,23,-,42.97,10.22,32.76,-,-,-,17.91,-,-,28.0,-
177,臺北市,2000/04/05,古亭,1.9,0.68,22.0,-,20,8,38.45,9.71,28.74,2.17,0.26,1.91,18.24,-,-,30.0,-
178,臺北市,2000/04/05,中山,1.5,0.92,16.5,-,25,-,47.96,12.23,35.73,2.872,0.39,2.49,18.43,-,-,25.0,-
179,臺北市,2000/04/05,大同,4.6,3.76,-,-,49,-,208.35,152.6,55.74,4.36,2.2,2.16,18.92,-,-,57.0,-
180,臺北市,2000/04/05,萬華,1.4,0.87,20.2,-,21,-,33.37,3.79,29.58,-,-,-,17.82,-,-,27.0,-
181,臺北市,2000/04/05,陽明,0.5,0.31,49.4,-,12,-,1.05,0.02,1.04,-,-,-,12.29,-,99.0,46.0,-
182,臺北市,2000/04/05,士林,0.7,0.7,19.9,-,22,-,27.92,3.7,24.22,-,-,-,18.18,-,-,35.0,-
183,臺北市,2000/04/04,松山,0.9,0.67,19.9,-,26,-,33.17,5.8,27.37,-,-,-,19.8,-,-,26.0,-
184,臺北市,2000/04/04,古亭,0.8,0.69,20.1,-,25,12,33.55,7.12,26.43,2.249,0.22,2.03,20.09,-,-,25.0,-
185,臺北市,2000/04/04,中山,0.7,0.74,19.9,-,28,-,29.41,4.21,25.19,2.792,0.29,2.5,19.88,-,-,28.0,-
186,臺北市,2000/04/04,大同,1.6,1.52,-,-,26,-,69.95,40.39,29.56,2.983,0.69,2.29,20.46,-,-,30.0,-
187,臺北市,2000/04/04,萬華,0.6,0.8,21.9,-,23,-,24.02,3.0,21.02,-,-,-,19.24,-,-,27.0,-
188,臺北市,2000/04/04,陽明,0.2,0.31,42.0,-,12,-,1.96,0.13,1.84,-,-,-,15.67,-,98.0,44.0,-
189,臺北市,2000/04/04,士林,0.1,0.48,22.7,-,21,-,15.36,0.6,14.76,-,-,-,19.58,-,-,30.0,-
190,臺北市,2000/04/03,松山,3.7,0.65,19.6,-,28,-,39.43,8.32,31.11,-,-,-,21.42,-,-,30.0,-
191,臺北市,2000/04/03,古亭,5.0,0.53,24.4,-,20,17,30.03,5.39,24.64,2.083,0.16,1.92,21.7,-,-,29.0,-
192,臺北市,2000/04/03,中山,7.1,0.82,18.6,-,26,-,40.39,9.08,31.31,2.471,0.21,2.27,22.0,-,-,28.0,-
