序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
13,臺北市,1999/12/30,陽明,0.6,0.09,51.4,-,13,-,1.14,0.02,1.12,-,-,-,12.6,-,90.0,83.0,-
14,臺北市,1999/12/30,士林,1.1,1.08,-,-,38,-,64.93,30.87,34.06,-,-,-,17.9,-,-,38.0,-
15,臺北市,1999/12/29,松山,5.2,0.88,8.4,-,26,-,72.01,33.18,38.83,-,-,-,18.94,-,-,26.0,-
16,臺北市,1999/12/29,古亭,3.1,0.7,17.8,-,18,9,44.71,14.99,29.71,2.359,0.37,1.99,19.55,-,-,26.0,-
17,臺北市,1999/12/29,中山,2.8,0.97,12.5,-,31,-,56.41,23.77,32.64,2.628,0.42,2.21,19.59,-,-,31.0,-
18,臺北市,1999/12/29,大同,6.4,3.78,-,-,53,-,215.11,164.77,50.34,4.407,2.17,2.24,20.45,-,-,64.0,-
19,臺北市,1999/12/29,萬華,2.9,0.76,15.2,-,21,-,38.61,7.39,31.22,-,-,-,19.43,-,-,21.0,-
20,臺北市,1999/12/29,陽明,0.3,0.1,45.3,-,12,-,0.85,0.08,0.77,-,-,-,13.21,-,100.0,41.0,-
21,臺北市,1999/12/29,士林,-,0.65,-,-,25,-,29.14,5.01,24.13,-,-,-,19.51,-,-,25.0,-
22,臺北市,1999/12/28,松山,5.4,0.6,13.5,-,26,-,48.01,18.11,29.9,-,-,-,20.34,-,-,26.0,-
23,臺北市,1999/12/28,古亭,4.0,1.09,15.8,-,49,21,71.34,31.34,40.0,2.776,0.67,2.1,20.46,-,-,49.0,-
24,臺北市,1999/12/28,中山,3.4,1.03,14.7,-,44,-,54.1,18.93,35.17,2.641,0.45,2.19,20.77,-,-,44.0,-
25,臺北市,1999/12/28,大同,6.9,3.76,-,-,70,-,186.3,133.97,52.33,4.486,2.2,2.28,21.36,-,-,60.0,-
26,臺北市,1999/12/28,萬華,3.4,0.95,13.8,-,40,-,51.89,14.08,37.82,-,-,-,20.33,-,-,40.0,-
27,臺北市,1999/12/28,陽明,2.0,0.07,42.7,-,12,-,3.06,0.23,2.83,-,-,-,14.98,-,97.0,40.0,-
28,臺北市,1999/12/28,士林,2.3,0.82,26.9,-,42,-,46.04,17.7,28.34,-,-,-,20.95,-,-,42.0,-
29,臺北市,1999/12/27,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,臺北市,1999/12/27,古亭,1.4,0.83,20.5,-,32,17,48.61,17.92,30.69,2.453,0.44,2.01,19.04,-,-,60.0,-
31,臺北市,1999/12/27,中山,2.2,0.87,13.2,-,33,-,47.38,15.91,31.47,-,-,-,19.01,-,-,33.0,-
32,臺北市,1999/12/27,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,臺北市,1999/12/27,萬華,-,1.03,15.0,-,31,-,42.33,11.79,30.55,-,-,-,19.0,-,-,31.0,-
34,臺北市,1999/12/27,陽明,7.4,0.11,38.0,-,13,-,7.18,0.22,6.96,-,-,-,12.45,-,91.0,40.0,-
35,臺北市,1999/12/27,士林,0.6,0.41,27.6,-,22,-,14.83,1.99,12.85,-,-,-,19.42,-,-,32.0,-
36,臺北市,1999/12/26,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,臺北市,1999/12/26,古亭,2.6,0.55,36.7,-,56,38,28.71,5.93,22.78,2.328,0.24,2.09,16.25,-,-,53.0,-
38,臺北市,1999/12/26,中山,5.6,0.86,17.9,-,91,-,49.33,12.97,36.36,-,-,-,16.15,-,-,70.0,-
39,臺北市,1999/12/26,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,臺北市,1999/12/26,萬華,1.3,0.85,26.5,-,58,-,30.35,3.69,26.65,-,-,-,15.93,-,-,54.0,-
41,臺北市,1999/12/26,陽明,2.3,0.22,53.1,-,22,-,1.88,0.04,1.85,-,-,-,8.91,-,82.0,48.0,-
42,臺北市,1999/12/26,士林,3.0,0.45,41.6,-,44,-,12.16,0.93,11.23,-,-,-,16.41,-,-,44.0,-
43,臺北市,1999/12/25,松山,11.4,1.22,12.0,-,72,-,-,-,-,-,-,-,12.19,-,-,61.0,-
44,臺北市,1999/12/25,古亭,3.1,0.88,21.7,-,56,26,61.91,28.84,33.07,2.823,0.5,2.32,13.12,-,-,53.0,-
45,臺北市,1999/12/25,中山,5.3,1.64,14.5,-,91,-,123.78,83.85,39.93,-,-,-,13.17,-,-,70.0,-
46,臺北市,1999/12/25,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,臺北市,1999/12/25,萬華,1.7,1.08,11.7,-,49,-,64.51,25.73,38.77,-,-,-,12.55,-,-,49.0,-
48,臺北市,1999/12/25,陽明,2.7,0.16,53.7,-,26,-,2.03,0.09,1.94,-,-,-,7.36,-,80.0,48.0,-
49,臺北市,1999/12/25,士林,1.1,1.09,24.9,-,43,-,57.69,31.38,26.31,-,-,-,12.69,-,-,43.0,-
50,臺北市,1999/12/24,松山,13.3,1.76,8.0,-,79,-,-,-,-,-,-,-,12.08,-,-,64.0,-
51,臺北市,1999/12/24,古亭,2.6,1.47,11.5,-,61,33,97.11,56.94,40.18,3.037,0.83,2.21,12.44,-,-,56.0,-
52,臺北市,1999/12/24,中山,3.3,1.76,9.4,-,81,-,111.71,62.51,42.86,-,-,-,12.55,-,-,65.0,-
53,臺北市,1999/12/24,大同,7.6,3.85,-,-,90,-,240.64,189.36,51.29,4.416,1.93,2.49,13.24,-,-,71.0,-
54,臺北市,1999/12/24,萬華,2.3,1.17,9.8,-,59,-,76.26,34.68,41.58,-,-,-,12.32,-,-,54.0,-
55,臺北市,1999/12/24,陽明,1.9,0.13,52.3,-,19,-,1.99,0.11,1.88,-,-,-,5.45,-,86.0,57.0,-
56,臺北市,1999/12/24,士林,1.5,1.38,13.7,-,48,-,75.28,39.1,36.19,-,-,-,12.03,-,-,48.0,-
57,臺北市,1999/12/23,松山,11.2,1.54,6.3,-,79,-,-,-,-,-,-,-,11.23,-,-,64.0,-
58,臺北市,1999/12/23,古亭,3.9,1.5,9.2,-,69,38,103.0,65.89,37.11,3.034,0.77,2.27,11.4,-,-,60.0,-
59,臺北市,1999/12/23,中山,4.1,1.5,8.6,-,85,-,99.76,62.14,37.62,3.048,0.61,2.44,11.55,-,-,67.0,-
60,臺北市,1999/12/23,大同,7.3,3.92,-,-,97,-,240.88,191.31,49.56,4.36,1.96,2.4,12.38,-,-,73.0,-
61,臺北市,1999/12/23,萬華,2.9,1.19,8.9,-,62,-,73.92,38.31,35.61,-,-,-,11.33,-,-,56.0,-
62,臺北市,1999/12/23,陽明,1.2,0.3,41.2,-,17,-,3.26,0.5,2.76,-,-,-,4.67,-,94.0,37.0,-
63,臺北市,1999/12/23,士林,2.0,1.25,12.3,-,54,-,69.4,36.62,32.78,-,-,-,11.07,-,-,52.0,-
64,臺北市,1999/12/22,松山,6.1,0.52,31.6,-,51,-,-,-,-,-,-,-,7.88,-,-,51.0,-
65,臺北市,1999/12/22,古亭,4.4,0.57,32.6,-,54,31,27.28,7.15,20.14,2.145,0.24,1.9,8.14,-,-,52.0,-
66,臺北市,1999/12/22,中山,4.4,0.66,23.7,-,65,-,29.64,6.92,22.72,2.317,0.1,2.21,8.1,-,-,58.0,-
67,臺北市,1999/12/22,大同,6.2,2.08,-,-,68,-,115.45,79.13,36.32,3.01,0.82,2.19,8.91,-,-,59.0,-
68,臺北市,1999/12/22,萬華,-,0.56,23.2,-,52,-,28.39,4.38,24.01,-,-,-,8.02,-,-,51.0,-
69,臺北市,1999/12/22,陽明,3.7,0.29,43.8,-,25,-,3.39,0.38,3.01,-,-,-,-,-,89.0,54.0,-
70,臺北市,1999/12/22,士林,3.1,0.48,34.7,-,36,-,14.15,1.68,12.47,-,-,-,7.58,-,-,36.0,-
71,臺北市,1999/12/21,松山,3.7,0.48,28.2,-,29,-,-,-,-,-,-,-,10.61,-,-,31.0,-
72,臺北市,1999/12/21,古亭,1.9,0.51,27.0,-,41,21,29.92,6.73,23.19,1.891,0.03,1.86,10.95,-,-,41.0,-
73,臺北市,1999/12/21,中山,2.1,0.53,20.6,-,45,-,29.13,6.81,22.33,2.257,0.15,2.1,10.79,-,-,45.0,-
74,臺北市,1999/12/21,大同,4.1,1.83,-,-,58,-,122.23,86.98,35.25,2.935,0.8,2.14,11.34,-,-,54.0,-
75,臺北市,1999/12/21,萬華,1.7,0.68,18.3,-,37,-,33.65,7.35,26.29,-,-,-,10.81,-,-,37.0,-
76,臺北市,1999/12/21,陽明,1.8,0.18,40.6,-,15,-,2.02,0.22,1.8,-,-,-,2.53,-,93.0,37.0,-
77,臺北市,1999/12/21,士林,0.7,0.28,33.4,-,24,-,12.04,1.86,10.18,-,-,-,10.54,-,-,32.0,-
78,臺北市,1999/12/20,松山,3.4,0.44,25.0,-,46,-,23.02,4.76,18.26,-,-,-,10.85,-,-,46.0,-
79,臺北市,1999/12/20,古亭,3.2,0.71,21.6,-,64,30,41.22,14.18,27.04,2.342,0.32,2.02,11.31,-,-,57.0,-
80,臺北市,1999/12/20,中山,2.8,0.61,19.5,-,68,-,29.65,6.83,22.82,2.286,0.14,2.14,11.38,-,-,59.0,-
81,臺北市,1999/12/20,大同,5.8,2.24,-,-,82,-,147.68,109.38,38.3,3.227,1.07,2.16,11.99,-,-,66.0,-
82,臺北市,1999/12/20,萬華,2.8,0.74,18.9,-,57,-,30.41,6.35,24.06,-,-,-,11.39,-,-,54.0,-
83,臺北市,1999/12/20,陽明,2.7,0.21,39.5,-,20,-,2.48,0.02,2.46,-,-,-,3.27,-,98.0,37.0,-
84,臺北市,1999/12/20,士林,2.8,0.44,30.7,-,41,-,11.92,1.91,10.01,-,-,-,11.07,-,-,41.0,-
85,臺北市,1999/12/19,松山,2.0,0.41,21.0,-,23,-,32.33,9.34,22.99,-,-,-,13.37,-,-,29.0,-
86,臺北市,1999/12/19,古亭,1.6,0.52,22.3,-,29,13,34.04,9.47,24.58,2.252,0.24,2.01,13.73,-,-,31.0,-
87,臺北市,1999/12/19,中山,1.2,0.66,17.7,-,29,-,36.52,11.21,25.31,2.292,0.15,2.15,14.22,-,-,29.0,-
88,臺北市,1999/12/19,大同,3.8,2.38,-,-,35,-,175.34,133.04,42.3,3.231,1.06,2.17,14.74,-,-,38.0,-
89,臺北市,1999/12/19,萬華,1.2,0.63,18.7,-,20,-,28.71,4.19,24.52,-,-,-,13.91,-,-,25.0,-
90,臺北市,1999/12/19,陽明,0.7,0.15,42.7,-,12,-,0.94,0.02,0.92,-,-,-,8.02,-,100.0,40.0,-
91,臺北市,1999/12/19,士林,0.3,0.33,28.4,-,16,-,12.93,1.43,11.5,-,-,-,14.17,-,-,32.0,-
92,臺北市,1999/12/18,松山,1.7,0.53,17.8,-,25,-,37.63,11.96,25.67,-,-,-,14.58,-,-,29.0,-
93,臺北市,1999/12/18,古亭,1.1,0.74,17.2,-,28,10,47.13,17.53,29.6,2.263,0.38,1.88,14.88,-,-,30.0,-
94,臺北市,1999/12/18,中山,0.8,0.84,13.0,-,24,-,48.18,18.29,29.89,2.376,0.23,2.14,15.34,-,-,24.0,-
95,臺北市,1999/12/18,大同,4.9,3.18,-,-,33,-,216.84,169.17,47.66,3.65,1.65,2.0,15.88,-,-,49.0,-
96,臺北市,1999/12/18,萬華,0.8,0.79,14.8,-,20,-,38.67,9.37,29.3,-,-,-,14.94,-,-,28.0,-
97,臺北市,1999/12/18,陽明,0.1,0.11,41.7,-,12,-,0.68,0.03,0.65,-,-,-,9.44,-,100.0,36.0,-
98,臺北市,1999/12/18,士林,0.0,0.35,23.9,-,13,-,18.38,3.16,15.22,-,-,-,15.26,-,-,27.0,-
99,臺北市,1999/12/17,松山,0.6,0.76,18.9,-,22,-,45.31,16.25,29.05,-,-,-,17.57,-,-,32.0,-
100,臺北市,1999/12/17,古亭,1.1,1.18,12.3,-,28,14,63.18,25.26,37.92,2.506,0.6,1.91,17.75,-,-,32.0,-
101,臺北市,1999/12/17,中山,1.3,1.29,12.1,-,36,-,64.16,29.63,34.53,2.895,0.62,2.28,18.28,-,-,36.0,-
102,臺北市,1999/12/17,大同,4.1,3.49,-,-,40,-,193.98,145.05,48.93,3.988,1.82,2.17,18.56,-,-,53.0,-
103,臺北市,1999/12/17,萬華,2.2,1.05,12.6,-,30,-,57.35,20.69,36.66,-,-,-,17.6,-,-,30.0,-
104,臺北市,1999/12/17,陽明,0.5,0.11,45.7,-,12,-,0.69,0.09,0.6,-,-,-,12.46,-,100.0,41.0,-
105,臺北市,1999/12/17,士林,0.3,0.57,21.3,-,21,-,28.39,7.22,21.16,-,-,-,18.01,-,-,28.0,-
106,臺北市,1999/12/16,松山,7.3,1.24,5.4,-,27,-,95.5,55.66,39.84,-,-,-,20.17,-,-,27.0,-
107,臺北市,1999/12/16,古亭,4.8,1.59,11.0,-,32,16,93.62,55.46,38.16,2.874,0.92,1.96,20.46,-,-,32.0,-
108,臺北市,1999/12/16,中山,3.3,1.38,9.4,-,33,-,71.86,38.45,33.41,2.847,0.64,2.21,20.66,-,-,33.0,-
109,臺北市,1999/12/16,大同,4.8,3.71,-,-,48,-,174.67,131.53,43.13,4.12,1.85,2.27,21.09,-,-,74.0,-
110,臺北市,1999/12/16,萬華,4.3,1.47,9.7,-,30,-,72.34,34.6,37.75,-,-,-,-,-,-,30.0,-
111,臺北市,1999/12/16,陽明,2.1,0.15,38.9,-,12,-,3.76,0.63,3.13,-,-,-,15.89,-,99.0,38.0,-
112,臺北市,1999/12/16,士林,0.8,0.58,16.2,-,20,-,30.55,7.85,22.71,-,-,-,20.93,-,-,28.0,-
113,臺北市,1999/12/15,松山,5.0,0.77,16.0,-,50,-,54.47,16.71,37.76,-,-,-,17.14,-,-,50.0,-
114,臺北市,1999/12/15,古亭,2.8,0.74,25.0,-,45,26,37.94,9.54,28.41,2.094,0.32,1.77,17.78,-,-,45.0,-
115,臺北市,1999/12/15,中山,3.1,0.82,21.0,-,62,-,40.36,10.42,29.94,2.168,0.26,1.9,17.84,-,-,56.0,-
116,臺北市,1999/12/15,大同,6.1,3.68,-,-,92,-,179.36,130.77,48.59,3.903,1.78,2.13,18.67,-,-,71.0,-
117,臺北市,1999/12/15,萬華,3.0,0.81,21.2,-,48,-,36.35,5.3,31.06,-,-,-,-,-,-,48.0,-
118,臺北市,1999/12/15,陽明,1.7,0.24,49.5,-,14,-,2.23,0.07,2.17,-,-,-,11.14,-,100.0,44.0,-
119,臺北市,1999/12/15,士林,1.2,0.47,34.9,-,33,-,11.81,0.84,10.97,-,-,-,18.4,-,-,37.0,-
120,臺北市,1999/12/14,松山,3.0,0.74,14.2,-,34,-,56.34,19.74,36.6,-,-,-,17.14,-,-,34.0,-
121,臺北市,1999/12/14,古亭,1.4,0.73,21.5,-,30,12,39.53,11.6,27.93,2.126,0.34,1.78,17.98,-,-,31.0,-
122,臺北市,1999/12/14,中山,1.5,0.91,16.8,-,45,-,48.09,15.92,32.17,2.438,0.22,2.22,18.03,-,-,45.0,-
123,臺北市,1999/12/14,大同,5.6,4.1,-,-,62,-,209.21,159.35,49.86,4.295,2.11,2.19,18.97,-,-,65.0,-
124,臺北市,1999/12/14,萬華,1.6,0.78,20.2,-,27,-,33.8,5.14,28.66,-,-,-,17.77,-,-,28.0,-
125,臺北市,1999/12/14,陽明,0.6,0.09,49.9,-,12,-,1.28,0.34,0.94,-,-,-,11.58,-,100.0,60.0,-
126,臺北市,1999/12/14,士林,-,0.44,26.4,-,25,-,18.85,2.22,16.62,-,-,-,18.63,-,-,33.0,-
127,臺北市,1999/12/13,松山,1.4,0.63,13.8,-,25,-,44.77,14.36,30.41,-,-,-,17.88,-,-,25.0,-
128,臺北市,1999/12/13,古亭,1.3,0.64,19.7,-,18,7,36.15,10.83,25.31,2.237,0.31,1.93,18.51,-,-,26.0,-
129,臺北市,1999/12/13,中山,1.7,0.87,14.6,-,30,-,45.99,16.24,29.74,2.435,0.3,2.14,18.81,-,-,30.0,-
130,臺北市,1999/12/13,大同,6.0,3.96,-,-,54,-,201.56,155.64,45.92,4.133,1.97,2.17,19.67,-,-,61.0,-
131,臺北市,1999/12/13,萬華,1.0,0.72,19.4,-,19,-,28.63,4.2,24.43,-,-,-,18.56,-,-,25.0,-
132,臺北市,1999/12/13,陽明,0.6,0.06,41.8,-,12,-,0.88,0.08,0.8,-,-,-,12.62,-,100.0,36.0,-
133,臺北市,1999/12/13,士林,-,0.38,24.9,-,14,-,14.41,1.91,12.5,-,-,-,19.17,-,-,26.0,-
134,臺北市,1999/12/12,松山,0.6,0.48,20.8,-,34,-,33.45,7.65,25.8,-,-,-,18.77,-,-,34.0,-
135,臺北市,1999/12/12,古亭,3.2,0.52,25.6,-,33,17,29.68,7.11,22.57,2.178,0.15,2.02,19.37,-,-,40.0,-
136,臺北市,1999/12/12,中山,4.1,0.59,23.0,-,42,-,29.57,6.18,23.39,2.247,0.13,2.12,19.17,-,-,42.0,-
137,臺北市,1999/12/12,大同,7.7,2.49,-,-,54,-,146.63,104.91,41.72,3.276,1.19,2.09,19.84,-,-,52.0,-
138,臺北市,1999/12/12,萬華,2.3,0.64,25.8,-,31,-,24.31,2.96,21.35,-,-,-,19.1,-,-,38.0,-
139,臺北市,1999/12/12,陽明,0.5,0.16,45.8,-,14,-,1.18,0.06,1.12,-,-,-,12.71,-,99.0,49.0,-
140,臺北市,1999/12/12,士林,1.1,0.33,31.9,-,26,-,9.94,0.79,9.14,-,-,-,19.6,-,-,38.0,-
141,臺北市,1999/12/11,松山,1.1,0.67,27.0,-,62,-,36.59,6.9,29.7,-,-,-,19.27,-,-,56.0,-
142,臺北市,1999/12/11,古亭,2.5,0.62,34.7,-,58,33,26.39,4.41,21.98,2.23,0.17,2.06,19.6,-,-,54.0,-
143,臺北市,1999/12/11,中山,2.0,0.78,29.0,-,77,-,34.72,6.12,28.59,2.271,0.15,2.12,19.7,-,-,64.0,-
144,臺北市,1999/12/11,大同,6.6,3.08,-,-,91,-,171.78,120.2,51.58,3.659,1.41,2.25,20.41,-,-,70.0,-
145,臺北市,1999/12/11,萬華,2.3,0.78,33.3,-,57,-,24.45,1.5,22.95,-,-,-,19.41,-,-,53.0,-
146,臺北市,1999/12/11,陽明,0.6,0.26,56.4,-,19,-,1.66,0.1,1.56,-,-,-,11.78,-,96.0,49.0,-
147,臺北市,1999/12/11,士林,0.9,0.48,42.7,-,59,-,11.8,0.72,11.08,-,-,-,19.74,-,-,54.0,-
148,臺北市,1999/12/10,松山,1.5,0.9,23.4,-,88,-,52.18,12.5,39.69,-,-,-,18.88,-,-,69.0,-
149,臺北市,1999/12/10,古亭,3.4,0.9,32.5,-,84,39,38.72,7.56,31.16,2.359,0.28,2.08,19.87,-,-,67.0,-
150,臺北市,1999/12/10,中山,2.9,1.14,26.4,-,108,-,35.23,8.83,26.4,2.47,0.35,2.12,19.77,-,-,79.0,-
151,臺北市,1999/12/10,大同,8.6,4.19,-,-,121,-,203.08,141.75,61.33,4.394,2.16,2.23,20.53,-,-,86.0,-
152,臺北市,1999/12/10,萬華,2.7,0.91,33.0,-,84,-,31.77,3.0,28.77,-,-,-,19.53,-,-,67.0,-
153,臺北市,1999/12/10,陽明,0.7,0.36,59.5,-,15,-,2.2,0.05,2.15,-,-,-,12.02,-,99.0,51.0,-
154,臺北市,1999/12/10,士林,1.0,0.51,-,-,62,-,19.26,2.1,17.16,-,-,-,19.8,-,-,56.0,-
155,臺北市,1999/12/09,松山,1.1,0.72,14.6,-,48,-,51.26,14.68,36.58,-,-,-,17.58,-,-,48.0,-
156,臺北市,1999/12/09,古亭,3.4,0.56,21.7,-,36,17,38.65,9.66,28.99,-,-,-,18.42,-,-,36.0,-
157,臺北市,1999/12/09,中山,2.6,0.83,18.9,-,54,-,16.47,0.93,15.54,2.355,0.25,2.11,18.32,-,-,52.0,-
158,臺北市,1999/12/09,大同,9.2,3.77,-,-,79,-,195.09,143.1,51.99,4.327,2.15,2.18,19.09,-,-,65.0,-
159,臺北市,1999/12/09,萬華,3.4,0.7,21.1,-,39,-,32.71,3.48,29.23,-,-,-,18.12,-,-,39.0,-
160,臺北市,1999/12/09,陽明,0.7,0.13,49.6,-,17,-,1.41,0.02,1.39,-,-,-,11.12,-,100.0,50.0,-
161,臺北市,1999/12/09,士林,0.2,0.26,-,-,32,-,17.65,5.18,12.46,-,-,-,18.45,-,-,32.0,-
162,臺北市,1999/12/08,松山,2.0,0.71,9.3,-,28,-,57.51,23.6,33.91,-,-,-,18.62,-,-,28.0,-
163,臺北市,1999/12/08,古亭,3.3,0.68,15.5,-,23,10,43.62,16.08,27.54,-,-,-,19.43,-,-,26.0,-
164,臺北市,1999/12/08,中山,5.3,0.8,12.4,-,30,-,-,-,-,2.487,0.29,2.19,19.11,-,-,30.0,-
165,臺北市,1999/12/08,大同,9.0,3.75,-,-,62,-,198.64,153.75,44.89,4.108,1.87,2.24,19.86,-,-,58.0,-
166,臺北市,1999/12/08,萬華,3.7,0.82,14.7,-,28,-,39.69,9.59,30.1,-,-,-,19.02,-,-,28.0,-
167,臺北市,1999/12/08,陽明,0.1,0.11,40.2,-,12,-,1.51,0.08,1.43,-,-,-,12.15,-,99.0,36.0,-
168,臺北市,1999/12/08,士林,4.3,0.36,25.8,-,21,-,16.64,2.89,13.75,-,-,-,19.59,-,-,29.0,-
169,臺北市,1999/12/07,松山,1.5,0.64,15.2,-,45,-,50.13,19.51,30.62,-,-,-,16.91,-,-,45.0,-
170,臺北市,1999/12/07,古亭,2.6,0.67,21.4,-,38,20,36.78,12.85,23.93,2.329,0.23,2.1,17.63,-,-,38.0,-
171,臺北市,1999/12/07,中山,3.6,0.81,15.5,-,46,-,-,-,-,2.431,0.27,2.16,17.39,-,-,46.0,-
172,臺北市,1999/12/07,大同,7.4,3.7,-,-,78,-,205.67,157.25,48.41,4.212,2.03,2.18,18.2,-,-,64.0,-
173,臺北市,1999/12/07,萬華,2.5,0.75,18.4,-,42,-,35.23,6.78,28.45,-,-,-,17.23,-,-,42.0,-
174,臺北市,1999/12/07,陽明,0.6,0.12,42.6,-,15,-,0.85,0.04,0.81,-,-,-,9.69,-,94.0,42.0,-
175,臺北市,1999/12/07,士林,0.6,0.26,30.8,-,31,-,13.95,1.83,12.12,-,-,-,17.46,-,-,37.0,-
176,臺北市,1999/12/06,松山,1.4,0.66,25.8,-,46,-,25.26,4.55,20.71,-,-,-,15.81,-,-,46.0,-
177,臺北市,1999/12/06,古亭,3.5,0.91,21.2,-,55,30,38.32,9.56,28.75,2.317,0.29,2.03,16.8,-,-,52.0,-
178,臺北市,1999/12/06,中山,3.2,0.79,23.5,-,53,-,-,-,-,2.223,0.13,2.1,16.57,-,-,52.0,-
179,臺北市,1999/12/06,大同,6.5,2.71,-,-,65,-,154.92,110.18,44.74,3.412,1.2,2.21,17.36,-,-,58.0,-
180,臺北市,1999/12/06,萬華,3.0,0.9,22.5,-,52,-,31.6,4.18,27.42,-,-,-,16.56,-,-,51.0,-
181,臺北市,1999/12/06,陽明,2.7,0.39,45.3,-,21,-,3.48,0.05,3.43,-,-,-,8.8,-,97.0,49.0,-
182,臺北市,1999/12/06,士林,2.4,0.52,33.3,-,42,-,13.92,1.59,12.33,-,-,-,16.52,-,-,42.0,-
183,臺北市,1999/12/05,松山,0.5,0.53,18.5,-,27,-,29.89,7.38,22.51,-,-,-,21.03,-,-,27.0,-
184,臺北市,1999/12/05,古亭,0.6,0.67,18.9,-,21,13,29.85,7.68,22.17,2.147,0.2,1.94,21.99,-,-,25.0,-
185,臺北市,1999/12/05,中山,1.3,0.86,15.6,-,25,-,36.02,9.85,26.17,2.285,0.15,2.14,22.06,-,-,25.0,-
186,臺北市,1999/12/05,大同,4.9,3.06,-,-,51,-,168.22,125.37,42.85,3.554,1.36,2.19,22.82,-,-,51.0,-
187,臺北市,1999/12/05,萬華,0.6,0.76,19.4,-,24,-,28.15,5.04,23.11,-,-,-,22.1,-,-,24.0,-
188,臺北市,1999/12/05,陽明,1.2,0.21,37.8,-,13,-,3.2,0.14,3.06,-,-,-,14.77,-,96.0,36.0,-
189,臺北市,1999/12/05,士林,1.0,0.38,26.4,-,17,-,11.48,1.47,10.01,-,-,-,22.18,-,-,26.0,-
190,臺北市,1999/12/04,松山,0.9,0.59,18.1,-,42,-,51.21,19.68,31.53,-,-,-,24.0,-,-,42.0,-
191,臺北市,1999/12/04,古亭,0.8,0.69,21.4,-,34,32,37.14,13.67,23.47,2.205,0.25,1.96,24.72,-,-,34.0,-
192,臺北市,1999/12/04,中山,1.8,0.81,17.7,-,41,-,41.96,13.24,28.72,2.279,0.2,2.08,24.63,-,-,41.0,-
193,臺北市,1999/12/04,大同,7.2,4.13,-,-,60,-,205.98,160.15,45.83,4.161,1.96,2.2,25.22,-,-,67.0,-
