序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
17,臺北市,2003/06/28,中山,0.9,0.82,-,19.9,-,41,-,34.32,7.98,26.33,2.569,0.44,2.13,31.55,-,-,56.0,-
18,臺北市,2003/06/28,大同,7.1,1.83,-,-,-,94,-,124.17,81.54,42.63,3.103,0.82,2.28,32.52,-,-,72.0,-
19,臺北市,2003/06/28,萬華,2.8,0.64,-,30.5,-,34,-,20.98,4.17,16.81,-,-,-,30.9,-,-,69.0,-
20,臺北市,2003/06/28,陽明,2.4,0.26,376.36,25.4,-,12,-,8.66,0.96,7.7,-,-,-,24.08,-,80.0,42.0,-
21,臺北市,2003/06/28,士林,4.0,0.24,-,18.5,-,24,-,27.2,8.83,18.37,-,-,-,29.71,-,-,58.0,-
22,臺北市,2003/06/27,松山,5.4,0.74,403.92,32.2,-,51,-,37.15,8.35,28.8,-,-,-,30.2,-,-,93.0,-
23,臺北市,2003/06/27,古亭,4.9,0.96,-,36.7,-,36,22.36,37.12,9.76,27.36,2.969,0.68,2.29,31.3,-,-,126.0,-
24,臺北市,2003/06/27,中山,6.6,1.02,-,24.9,-,47,-,54.99,16.83,38.16,2.644,0.51,2.13,31.66,-,-,83.0,-
25,臺北市,2003/06/27,大同,10.5,3.19,-,-,-,85,-,153.37,98.05,55.32,3.994,1.64,2.35,32.93,-,-,68.0,-
26,臺北市,2003/06/27,萬華,4.3,0.85,-,36.4,-,36,-,29.2,2.99,26.22,-,-,-,31.31,-,-,100.0,-
27,臺北市,2003/06/27,陽明,1.7,0.25,382.19,33.9,-,11,-,7.43,0.2,7.23,-,-,-,25.19,-,75.0,64.0,-
28,臺北市,2003/06/27,士林,3.6,0.44,-,16.6,-,30,-,29.93,8.98,20.96,-,-,-,30.18,-,-,43.0,-
29,臺北市,2003/06/26,松山,4.2,0.75,407.93,19.2,-,54,-,39.52,12.46,27.06,-,-,-,29.72,-,-,62.0,-
30,臺北市,2003/06/26,古亭,2.0,0.97,-,24.2,-,32,26.96,33.91,13.75,20.16,3.045,0.71,2.34,30.17,-,-,76.0,-
31,臺北市,2003/06/26,中山,2.8,0.99,-,18.7,-,50,-,46.3,16.93,29.37,2.707,0.57,2.13,30.82,-,-,86.0,-
32,臺北市,2003/06/26,大同,6.4,2.25,-,-,-,76,-,120.28,76.95,43.33,3.491,1.11,2.38,31.56,-,-,63.0,-
33,臺北市,2003/06/26,萬華,1.3,0.77,-,23.8,-,39,-,24.31,5.16,19.16,-,-,-,29.92,-,-,68.0,-
34,臺北市,2003/06/26,陽明,1.7,0.27,377.39,33.9,-,18,-,5.36,0.14,5.22,-,-,-,23.62,-,85.0,56.0,-
35,臺北市,2003/06/26,士林,2.0,0.72,-,20.8,-,35,-,32.26,10.08,22.18,-,-,-,29.2,-,-,67.0,-
36,臺北市,2003/06/25,松山,3.8,0.82,403.97,13.3,-,54,-,42.35,12.54,29.81,-,-,-,29.32,-,-,52.0,-
37,臺北市,2003/06/25,古亭,2.9,0.98,-,15.7,-,37,26.13,38.77,13.69,25.07,3.08,0.75,2.33,29.53,-,-,44.0,-
38,臺北市,2003/06/25,中山,5.6,0.91,-,7.9,-,53,-,47.52,17.74,29.78,2.818,0.69,2.13,32.25,-,-,52.0,-
39,臺北市,2003/06/25,大同,9.1,1.85,-,-,-,86,-,138.0,96.68,41.32,3.507,1.07,2.43,30.71,-,-,68.0,-
40,臺北市,2003/06/25,萬華,3.5,0.84,-,15.4,-,45,-,34.39,7.58,26.81,-,-,-,29.24,-,-,48.0,-
41,臺北市,2003/06/25,陽明,2.4,0.32,375.94,22.9,-,17,-,9.0,0.6,8.41,-,-,-,22.67,-,85.0,42.0,-
42,臺北市,2003/06/25,士林,4.4,0.6,-,11.9,-,37,-,28.08,7.76,20.33,-,-,-,28.9,-,-,38.0,-
43,臺北市,2003/06/24,松山,3.8,0.88,407.75,25.0,-,64,-,42.84,12.64,30.2,-,-,-,30.11,-,-,76.0,-
44,臺北市,2003/06/24,古亭,2.9,0.93,-,26.3,-,43,30.9,39.16,11.68,27.48,3.124,0.75,2.37,30.8,-,-,75.0,-
45,臺北市,2003/06/24,中山,5.3,0.96,-,18.1,-,59,-,50.32,14.67,35.65,2.887,0.63,2.25,-,-,-,71.0,-
46,臺北市,2003/06/24,大同,7.8,1.71,-,-,-,90,-,109.08,61.0,48.07,3.353,0.94,2.41,31.87,-,-,70.0,-
47,臺北市,2003/06/24,萬華,2.4,0.71,-,30.2,-,53,-,27.49,2.79,24.69,-,-,-,30.36,-,-,75.0,-
48,臺北市,2003/06/24,陽明,2.2,0.35,381.31,40.0,-,21,-,8.48,0.69,7.79,-,-,-,24.17,-,85.0,67.0,-
49,臺北市,2003/06/24,士林,3.6,0.65,-,23.1,-,43,-,30.27,7.2,23.07,-,-,-,29.4,-,-,74.0,-
50,臺北市,2003/06/23,松山,2.8,0.76,406.2,19.2,-,49,-,73.81,50.27,23.54,-,-,-,29.2,-,-,51.0,-
51,臺北市,2003/06/23,古亭,2.2,1.0,-,19.8,-,39,20.71,35.48,14.65,20.83,3.095,0.71,2.39,29.91,-,-,47.0,-
52,臺北市,2003/06/23,中山,3.9,0.99,-,14.3,-,55,-,48.18,18.38,29.79,2.834,0.6,2.23,30.22,-,-,52.0,-
53,臺北市,2003/06/23,大同,6.7,2.27,-,-,-,106,-,114.09,73.96,40.13,3.609,1.19,2.42,30.89,-,-,78.0,-
54,臺北市,2003/06/23,萬華,2.5,0.65,-,20.8,-,44,-,55.33,35.25,20.08,-,-,-,29.64,-,-,52.0,-
55,臺北市,2003/06/23,陽明,1.7,0.32,378.45,30.3,-,15,-,7.41,0.88,6.53,-,-,-,23.3,-,88.0,43.0,-
56,臺北市,2003/06/23,士林,2.1,0.67,-,15.4,-,28,-,26.17,8.25,17.92,-,-,-,28.75,-,-,42.0,-
57,臺北市,2003/06/22,松山,2.3,0.81,410.59,24.2,-,39,-,61.03,38.83,22.2,-,-,-,28.24,-,-,73.0,-
58,臺北市,2003/06/22,古亭,2.0,0.89,-,27.0,-,31,25.03,31.09,9.41,21.68,2.992,0.59,2.4,28.66,-,-,77.0,-
59,臺北市,2003/06/22,中山,2.3,0.91,-,22.4,-,45,-,38.98,10.62,28.36,2.642,0.42,2.22,28.96,-,-,73.0,-
60,臺北市,2003/06/22,大同,4.3,2.25,-,-,-,76,-,113.42,74.85,38.57,3.376,1.01,2.37,29.65,-,-,63.0,-
61,臺北市,2003/06/22,萬華,1.4,0.71,-,30.1,-,33,-,87.04,66.91,20.13,-,-,-,28.47,-,-,77.0,-
62,臺北市,2003/06/22,陽明,1.3,0.26,378.44,36.3,-,15,-,4.36,0.31,4.05,-,-,-,23.02,-,90.0,75.0,-
63,臺北市,2003/06/22,士林,1.1,0.69,-,25.8,-,30,-,24.25,5.22,19.03,-,-,-,27.74,-,-,76.0,-
64,臺北市,2003/06/21,松山,1.9,1.01,409.08,17.4,-,30,-,39.4,11.32,28.08,-,-,-,27.4,-,-,44.0,-
65,臺北市,2003/06/21,古亭,1.3,1.11,-,20.0,-,30,13.72,39.6,14.55,25.05,3.092,0.68,2.41,27.5,-,-,54.0,-
66,臺北市,2003/06/21,中山,2.0,1.21,-,17.3,-,38,-,53.84,16.82,37.01,2.626,0.56,2.06,27.97,-,-,60.0,-
67,臺北市,2003/06/21,大同,6.2,3.78,-,-,-,114,-,153.9,106.48,47.42,4.345,1.84,2.5,28.8,-,-,82.0,-
68,臺北市,2003/06/21,萬華,1.8,1.08,-,25.4,-,32,-,97.06,70.35,26.7,-,-,-,27.05,-,-,74.0,-
69,臺北市,2003/06/21,陽明,0.9,0.35,383.85,41.7,-,15,-,4.03,0.11,3.92,-,-,-,22.54,-,94.0,46.0,-
70,臺北市,2003/06/21,士林,1.0,1.05,-,24.1,-,32,-,40.22,10.88,29.34,-,-,-,26.98,-,-,71.0,-
71,臺北市,2003/06/20,松山,3.6,1.29,418.68,21.1,-,73,-,81.54,44.89,36.65,-,-,-,26.62,-,-,62.0,-
72,臺北市,2003/06/20,古亭,2.2,1.26,-,25.7,-,46,38.57,43.75,13.49,30.26,3.283,0.75,2.54,27.1,-,-,71.0,-
73,臺北市,2003/06/20,中山,3.2,1.34,-,19.3,-,70,-,56.0,15.36,40.63,2.663,0.63,2.04,27.54,-,-,60.0,-
74,臺北市,2003/06/20,大同,5.7,3.56,-,-,-,104,-,135.5,84.68,50.82,3.972,1.39,2.58,28.14,-,-,77.0,-
75,臺北市,2003/06/20,萬華,2.3,1.04,-,27.1,-,49,-,54.78,25.31,29.47,-,-,-,26.67,-,-,69.0,-
76,臺北市,2003/06/20,陽明,1.2,0.44,383.5,54.2,-,30,-,4.71,0.08,4.63,-,-,-,22.1,-,94.0,69.0,-
77,臺北市,2003/06/20,士林,1.6,1.08,-,28.3,-,46,-,40.06,8.41,31.66,-,-,-,26.38,-,-,78.0,-
78,臺北市,2003/06/19,松山,2.8,1.38,411.73,22.9,-,70,-,74.26,41.97,32.29,-,-,-,26.91,-,-,91.0,-
79,臺北市,2003/06/19,古亭,2.1,1.24,-,28.0,-,46,38.07,45.43,16.59,28.84,3.251,0.75,2.5,27.26,-,-,73.0,-
80,臺北市,2003/06/19,中山,2.7,1.04,-,27.2,-,-,-,50.53,17.23,33.3,2.216,0.56,1.66,27.96,-,-,80.0,-
81,臺北市,2003/06/19,大同,6.8,3.48,-,-,-,120,-,142.47,95.95,46.52,4.158,1.73,2.43,28.7,-,-,85.0,-
82,臺北市,2003/06/19,萬華,1.3,1.08,-,34.2,-,51,-,28.25,5.4,22.85,-,-,-,27.12,-,-,82.0,-
83,臺北市,2003/06/19,陽明,1.6,0.48,376.95,67.6,-,25,-,5.31,0.32,4.98,-,-,-,22.95,-,88.0,92.0,-
84,臺北市,2003/06/19,士林,1.5,1.2,-,37.7,-,56,-,43.9,19.45,24.45,-,-,-,26.84,-,-,83.0,-
85,臺北市,2003/06/18,松山,2.6,1.27,393.24,17.7,-,58,-,84.88,52.12,32.76,-,-,-,24.39,-,-,54.0,-
86,臺北市,2003/06/18,古亭,2.0,1.25,-,18.0,-,38,33.39,45.45,17.05,28.4,3.301,0.81,2.49,24.57,-,-,38.0,-
87,臺北市,2003/06/18,中山,2.4,0.88,-,15.1,-,-,-,54.56,19.73,34.83,0.905,0.75,0.16,25.06,-,-,25.0,-
88,臺北市,2003/06/18,大同,4.2,1.82,-,-,-,111,-,99.69,59.04,40.65,3.331,0.9,2.43,25.3,-,-,80.0,-
89,臺北市,2003/06/18,萬華,2.1,1.09,-,20.4,-,52,-,39.9,13.03,26.87,-,-,-,24.18,-,-,51.0,-
90,臺北市,2003/06/18,陽明,0.5,0.31,373.92,42.1,-,10,-,1.67,0.18,1.47,-,-,-,20.25,-,96.0,56.0,-
91,臺北市,2003/06/18,士林,0.8,0.84,-,24.3,-,35,-,26.92,7.92,19.01,-,-,-,23.63,-,-,43.0,-
92,臺北市,2003/06/17,松山,2.3,0.49,400.87,6.9,-,30,-,51.66,35.53,16.13,-,-,-,25.96,-,-,30.0,-
93,臺北市,2003/06/17,古亭,1.8,0.7,-,10.6,-,20,12.34,26.82,13.5,13.32,2.725,0.48,2.24,28.3,-,-,20.0,-
94,臺北市,2003/06/17,中山,1.8,0.3,-,9.0,-,-,-,24.57,10.85,13.72,-,-,-,28.27,-,-,14.0,-
95,臺北市,2003/06/17,大同,5.4,2.98,-,-,-,91,-,111.47,87.14,24.33,3.882,1.65,2.23,29.26,-,-,70.0,-
96,臺北市,2003/06/17,萬華,0.9,0.68,-,9.9,-,19,-,21.81,7.81,14.0,-,-,-,27.87,-,-,19.0,-
97,臺北市,2003/06/17,陽明,0.9,0.22,372.6,20.1,-,11,-,1.93,0.17,1.74,-,-,-,21.35,-,99.0,27.0,-
98,臺北市,2003/06/17,士林,0.7,0.39,-,13.4,-,22,-,10.36,3.68,6.69,-,-,-,27.78,-,-,22.0,-
99,臺北市,2003/06/16,松山,2.3,0.55,378.71,16.9,-,30,-,22.66,4.21,18.45,-,-,-,24.83,-,-,30.0,-
100,臺北市,2003/06/16,古亭,2.4,0.74,-,18.0,-,21,13.24,29.37,10.23,19.14,2.766,0.5,2.27,25.7,-,-,27.0,-
101,臺北市,2003/06/16,中山,2.6,0.37,-,16.7,-,35,-,23.92,6.33,17.59,-,-,-,26.07,-,-,35.0,-
102,臺北市,2003/06/16,大同,5.9,3.0,-,-,-,89,-,114.84,83.72,31.12,3.935,1.65,2.28,26.83,-,-,70.0,-
103,臺北市,2003/06/16,萬華,1.7,0.67,-,18.2,-,-,-,20.24,4.03,16.21,-,-,-,25.25,-,-,26.0,-
104,臺北市,2003/06/16,陽明,0.5,0.26,370.36,30.7,-,11,-,1.43,0.22,1.2,-,-,-,20.49,-,99.0,32.0,-
105,臺北市,2003/06/16,士林,-,0.39,-,22.0,-,24,-,8.99,1.97,7.02,-,-,-,26.16,-,-,27.0,-
106,臺北市,2003/06/15,松山,2.1,0.56,376.74,37.4,-,34,-,18.14,0.96,17.18,-,-,-,24.43,-,-,43.0,-
107,臺北市,2003/06/15,古亭,1.8,0.69,-,37.4,-,22,15.82,20.25,3.07,17.18,2.828,0.47,2.36,25.42,-,-,38.0,-
108,臺北市,2003/06/15,中山,0.9,0.38,-,37.7,-,33,-,22.12,2.43,19.69,0.345,0.21,0.13,25.56,-,-,40.0,-
109,臺北市,2003/06/15,大同,3.5,2.53,-,-,-,77,-,98.98,56.54,42.45,3.492,1.13,2.36,26.51,-,-,64.0,-
110,臺北市,2003/06/15,萬華,1.8,0.76,-,38.4,-,-,-,18.09,1.49,16.6,-,-,-,25.0,-,-,42.0,-
111,臺北市,2003/06/15,陽明,0.5,0.36,373.18,41.0,-,13,-,2.06,0.26,1.79,-,-,-,21.19,-,96.0,49.0,-
112,臺北市,2003/06/15,士林,0.5,0.55,-,37.0,-,31,-,12.81,0.89,11.92,-,-,-,25.02,-,-,43.0,-
113,臺北市,2003/06/14,松山,2.1,0.97,407.32,15.4,-,41,-,45.08,15.82,29.26,-,-,-,26.46,-,-,41.0,-
114,臺北市,2003/06/14,古亭,0.5,1.02,-,17.4,-,28,16.46,36.57,12.47,24.1,3.073,0.65,2.42,27.14,-,-,34.0,-
115,臺北市,2003/06/14,中山,1.8,1.17,-,13.8,-,44,-,54.23,20.63,33.6,2.197,0.57,1.63,27.63,-,-,44.0,-
116,臺北市,2003/06/14,大同,4.8,2.18,-,-,-,76,-,113.01,69.79,43.22,3.517,0.99,2.53,28.08,-,-,63.0,-
117,臺北市,2003/06/14,萬華,1.1,1.01,-,17.8,-,-,-,29.2,4.75,24.45,-,-,-,26.68,-,-,38.0,-
118,臺北市,2003/06/14,陽明,1.0,0.27,376.79,35.2,-,13,-,4.11,0.18,3.92,-,-,-,21.72,-,92.0,39.0,-
119,臺北市,2003/06/14,士林,1.0,0.83,-,18.2,-,32,-,31.12,7.77,23.35,-,-,-,26.15,-,-,45.0,-
120,臺北市,2003/06/13,松山,4.2,1.08,410.08,15.5,-,47,-,59.28,25.97,33.31,-,-,-,27.35,-,-,62.0,-
121,臺北市,2003/06/13,古亭,1.3,1.17,-,18.7,-,27,18.59,45.58,19.72,25.86,3.231,0.78,2.45,28.38,-,-,77.0,-
122,臺北市,2003/06/13,中山,2.9,1.18,-,12.8,-,40,-,64.02,29.68,34.34,2.921,0.64,2.28,28.61,-,-,60.0,-
123,臺北市,2003/06/13,大同,7.1,2.85,-,-,-,78,-,139.37,98.83,40.54,3.905,1.47,2.43,29.17,-,-,64.0,-
124,臺北市,2003/06/13,萬華,0.9,1.01,-,15.9,-,24,-,36.4,12.18,24.22,-,-,-,27.74,-,-,58.0,-
125,臺北市,2003/06/13,陽明,0.7,0.31,376.55,35.3,-,13,-,5.81,0.27,5.55,-,-,-,22.32,-,92.0,58.0,-
126,臺北市,2003/06/13,士林,1.3,0.74,-,18.6,-,30,-,33.25,10.79,22.46,-,-,-,27.35,-,-,71.0,-
127,臺北市,2003/06/12,松山,2.0,0.95,402.63,9.8,-,36,-,44.91,17.23,27.68,-,-,-,27.46,-,-,36.0,-
128,臺北市,2003/06/12,古亭,1.4,0.92,-,11.7,-,19,15.51,41.03,19.14,21.9,3.111,0.76,2.35,27.54,-,-,28.0,-
129,臺北市,2003/06/12,中山,2.6,1.14,-,9.1,-,38,-,56.81,25.09,31.71,2.778,0.6,2.18,28.24,-,-,38.0,-
130,臺北市,2003/06/12,大同,9.0,2.81,-,-,-,74,-,147.79,105.23,42.56,3.85,1.44,2.41,28.71,-,-,62.0,-
131,臺北市,2003/06/12,萬華,1.1,1.03,-,13.3,-,19,-,36.94,13.0,23.94,-,-,-,26.57,-,-,31.0,-
132,臺北市,2003/06/12,陽明,0.5,0.24,374.69,32.9,-,13,-,5.32,0.06,5.26,-,-,-,21.79,-,94.0,39.0,-
133,臺北市,2003/06/12,士林,0.7,0.73,-,14.0,-,30,-,31.37,9.87,21.5,-,-,-,27.23,-,-,32.0,-
134,臺北市,2003/06/11,松山,3.2,0.93,407.42,16.3,-,43,-,47.5,17.48,30.02,-,-,-,27.12,-,-,83.0,-
135,臺北市,2003/06/11,古亭,1.2,1.03,-,19.7,-,27,23.03,43.12,15.99,27.13,3.087,0.72,2.37,27.68,-,-,84.0,-
136,臺北市,2003/06/11,中山,3.0,1.3,-,14.3,-,41,-,65.13,26.25,38.88,3.005,0.65,2.36,27.94,-,-,69.0,-
137,臺北市,2003/06/11,大同,7.0,3.64,-,-,-,66,-,154.84,105.38,49.46,4.252,1.69,2.57,28.64,-,-,62.0,-
138,臺北市,2003/06/11,萬華,1.3,1.21,-,21.8,-,30,-,41.85,12.63,29.22,-,-,-,26.76,-,-,77.0,-
139,臺北市,2003/06/11,陽明,1.1,0.31,378.92,39.1,-,16,-,6.5,0.05,6.44,-,-,-,21.98,-,94.0,66.0,-
140,臺北市,2003/06/11,士林,1.5,0.98,-,18.2,-,37,-,40.4,12.31,28.1,-,-,-,26.64,-,-,75.0,-
141,臺北市,2003/06/10,松山,4.0,0.72,393.89,16.7,-,45,-,35.73,8.28,27.46,-,-,-,26.1,-,-,52.0,-
142,臺北市,2003/06/10,古亭,2.6,1.08,-,19.1,-,43,21.66,48.96,17.36,31.6,3.236,0.75,2.49,26.0,-,-,53.0,-
143,臺北市,2003/06/10,中山,5.0,0.91,-,18.6,-,71,-,51.17,13.51,37.66,2.66,0.49,2.17,26.78,-,-,60.0,-
144,臺北市,2003/06/10,大同,8.6,3.15,-,-,-,102,-,140.29,93.05,47.24,4.133,1.7,2.43,27.39,-,-,76.0,-
145,臺北市,2003/06/10,萬華,2.8,1.13,-,21.4,-,49,-,45.52,7.14,38.38,-,-,-,25.31,-,-,61.0,-
146,臺北市,2003/06/10,陽明,1.5,0.35,389.61,42.8,-,-,-,7.23,0.18,7.05,-,-,-,20.69,-,95.0,52.0,-
147,臺北市,2003/06/10,士林,4.1,0.84,-,18.9,-,41,-,32.76,5.71,27.05,-,-,-,25.42,-,-,43.0,-
148,臺北市,2003/06/09,松山,2.4,0.53,380.97,22.7,-,26,-,25.47,3.88,21.59,-,-,-,24.73,-,-,33.0,-
149,臺北市,2003/06/09,古亭,2.3,0.72,-,22.6,-,23,14.58,34.35,9.65,24.7,2.924,0.57,2.35,24.73,-,-,32.0,-
150,臺北市,2003/06/09,中山,2.7,0.76,-,17.8,-,63,-,39.49,9.31,30.19,2.478,0.36,2.12,25.36,-,-,56.0,-
151,臺北市,2003/06/09,大同,6.8,3.84,-,-,-,48,-,148.99,104.25,44.74,4.454,2.06,2.4,26.11,-,-,59.0,-
152,臺北市,2003/06/09,萬華,1.7,0.69,-,22.5,-,22,-,28.14,3.45,24.7,-,-,-,24.19,-,-,33.0,-
153,臺北市,2003/06/09,陽明,0.5,0.22,372.18,44.1,-,14,-,1.8,0.01,1.78,-,-,-,19.71,-,95.0,43.0,-
154,臺北市,2003/06/09,士林,1.1,0.54,-,22.9,-,26,-,19.38,1.64,17.74,-,-,-,24.46,-,-,39.0,-
155,臺北市,2003/06/08,松山,1.6,0.47,376.78,34.2,-,29,-,17.42,1.29,16.13,-,-,-,24.79,-,-,42.0,-
156,臺北市,2003/06/08,古亭,0.8,0.57,-,34.3,-,25,8.33,22.32,3.08,19.25,2.785,0.48,2.31,24.84,-,-,38.0,-
157,臺北市,2003/06/08,中山,1.3,0.57,-,29.8,-,31,-,23.88,2.11,21.77,2.339,0.25,2.09,25.65,-,-,37.0,-
158,臺北市,2003/06/08,大同,4.5,2.35,-,-,-,53,-,109.01,64.2,44.81,3.6,1.24,2.36,26.26,-,-,52.0,-
159,臺北市,2003/06/08,萬華,0.7,0.65,-,33.8,-,19,-,20.38,1.57,18.8,-,-,-,24.46,-,-,41.0,-
160,臺北市,2003/06/08,陽明,0.5,0.25,369.57,55.2,-,14,-,1.57,0.03,1.54,-,-,-,19.04,-,97.0,55.0,-
161,臺北市,2003/06/08,士林,0.9,0.52,-,33.6,-,24,-,16.23,0.92,15.31,-,-,-,24.42,-,-,40.0,-
162,臺北市,2003/06/07,松山,3.9,0.68,384.05,21.2,-,30,-,30.56,4.99,25.57,-,-,-,23.53,-,-,36.0,-
163,臺北市,2003/06/07,古亭,3.0,0.89,-,18.4,-,24,20.29,40.46,12.43,28.03,2.951,0.57,2.39,23.18,-,-,37.0,-
164,臺北市,2003/06/07,中山,2.5,0.84,-,17.2,-,47,-,41.44,10.3,31.14,2.423,0.31,2.12,24.18,-,-,47.0,-
165,臺北市,2003/06/07,大同,5.1,3.06,-,-,-,73,-,138.1,92.12,45.98,4.054,1.64,2.42,24.58,-,-,62.0,-
166,臺北市,2003/06/07,萬華,2.7,0.86,-,17.7,-,24,-,34.77,6.62,28.15,-,-,-,22.88,-,-,38.0,-
167,臺北市,2003/06/07,陽明,0.5,0.28,370.95,49.0,-,10,-,1.31,0.04,1.27,-,-,-,19.21,-,98.0,52.0,-
168,臺北市,2003/06/07,士林,0.5,0.53,-,28.1,-,24,-,16.85,1.88,14.97,-,-,-,23.3,-,-,47.0,-
169,臺北市,2003/06/06,松山,5.8,1.13,414.53,26.5,-,117,-,50.22,6.85,43.37,-,-,-,25.2,-,-,84.0,-
170,臺北市,2003/06/06,古亭,5.5,1.1,-,31.8,-,97,70.79,40.05,6.01,34.04,3.044,0.72,2.32,25.09,-,-,84.0,-
171,臺北市,2003/06/06,中山,4.3,1.24,-,23.3,-,120,-,54.31,8.08,46.23,2.951,0.63,2.33,25.9,-,-,85.0,-
172,臺北市,2003/06/06,大同,9.0,2.97,-,-,-,136,-,140.79,82.4,58.39,3.964,1.44,2.53,26.34,-,-,93.0,-
173,臺北市,2003/06/06,萬華,5.4,0.95,-,35.0,-,107,-,32.81,2.83,29.97,-,-,-,24.59,-,-,89.0,-
174,臺北市,2003/06/06,陽明,4.0,0.54,385.97,68.3,-,53,-,6.49,0.46,6.03,-,-,-,20.31,-,89.0,77.0,-
175,臺北市,2003/06/06,士林,2.1,1.0,-,17.9,-,60,-,34.67,4.26,30.41,-,-,-,23.7,-,-,55.0,-
176,臺北市,2003/06/05,松山,5.9,0.66,386.64,29.2,-,52,-,29.05,3.75,25.3,-,-,-,26.46,-,-,83.0,-
177,臺北市,2003/06/05,古亭,3.9,0.8,-,36.9,-,49,39.86,33.67,7.69,25.98,2.687,0.56,2.13,27.02,-,-,103.0,-
178,臺北市,2003/06/05,中山,7.5,0.83,-,30.1,-,58,-,41.94,6.63,35.31,2.555,0.4,2.16,27.39,-,-,89.0,-
179,臺北市,2003/06/05,大同,11.3,3.14,-,-,-,105,-,137.85,83.67,54.18,4.132,1.7,2.43,28.38,-,-,78.0,-
180,臺北市,2003/06/05,萬華,3.7,0.86,-,45.6,-,61,-,25.0,2.23,22.77,-,-,-,26.42,-,-,109.0,-
181,臺北市,2003/06/05,陽明,4.6,0.54,380.67,84.8,-,45,-,7.14,0.52,6.62,-,-,-,22.03,-,80.0,106.0,-
182,臺北市,2003/06/05,士林,4.8,0.74,-,47.4,-,50,-,25.29,1.62,23.67,-,-,-,25.88,-,-,97.0,-
183,臺北市,2003/06/04,松山,3.3,0.52,385.95,27.8,-,41,-,23.68,3.67,20.01,-,-,-,25.25,-,-,51.0,-
