序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
39,臺北市,2006/05/25,陽明,2.2,0.25,398.21,44.8,62,24,19.0,4.77,0.68,4.07,-,-,-,21.1,-,91.0,57.0,-
40,臺北市,2006/05/25,士林,4.7,0.81,-,27.1,61,62,39.0,33.13,7.14,25.99,-,-,-,26.88,-,77.94,65.0,-
41,臺北市,2006/05/24,松山,5.8,0.58,400.15,22.5,29,30,22.0,37.15,6.64,30.51,-,-,-,23.96,-,81.7,30.0,-
42,臺北市,2006/05/24,古亭,4.8,0.63,-,23.3,29,35,24.0,36.53,8.15,28.38,2.057,0.186,1.87,23.74,-,86.93,35.0,-
43,臺北市,2006/05/24,中山,4.5,0.74,-,20.7,27,35,23.0,57.27,19.07,38.19,2.073,0.303,1.77,24.29,-,80.31,35.0,-
44,臺北市,2006/05/24,萬華,5.6,0.68,-,25.4,32,30,27.0,32.17,8.61,23.56,-,-,-,25.37,-,82.26,32.0,-
45,臺北市,2006/05/24,陽明,1.6,0.16,392.5,46.0,52,7,5.0,2.88,1.0,1.88,-,-,-,19.35,-,95.0,49.0,-
46,臺北市,2006/05/24,士林,2.1,0.46,-,28.7,38,33,15.0,18.06,2.48,15.58,-,-,-,24.61,-,81.63,34.0,-
47,臺北市,2006/05/23,松山,7.0,0.67,415.26,15.4,24,40,27.0,42.06,10.77,31.29,-,-,-,24.67,-,82.23,40.0,-
48,臺北市,2006/05/23,古亭,4.8,0.83,-,14.6,20,42,27.0,45.82,15.3,30.52,2.237,0.285,1.95,24.63,-,86.05,42.0,-
49,臺北市,2006/05/23,中山,5.5,1.02,-,9.9,14,47,33.0,60.18,22.47,37.71,2.339,0.45,1.89,25.09,-,81.68,47.0,-
50,臺北市,2006/05/23,萬華,4.3,0.91,-,14.8,18,37,-,39.39,12.9,26.49,-,-,-,26.06,-,82.92,37.0,-
51,臺北市,2006/05/23,陽明,2.1,0.16,397.92,36.7,45,9,7.0,4.29,1.16,3.13,-,-,-,20.04,-,94.0,41.0,-
52,臺北市,2006/05/23,士林,3.4,0.65,-,16.7,23,50,24.0,27.2,4.79,22.42,-,-,-,25.27,-,84.09,50.0,-
53,臺北市,2006/05/22,松山,4.8,0.8,419.11,35.0,73,59,38.0,41.63,7.66,33.97,-,-,-,27.67,-,67.47,84.0,-
54,臺北市,2006/05/22,古亭,4.0,0.81,-,35.5,68,61,41.0,37.76,7.67,30.09,2.25,0.29,1.96,27.89,-,69.6,89.0,-
55,臺北市,2006/05/22,中山,5.4,1.03,-,28.2,55,65,43.0,50.84,11.87,38.97,2.324,0.441,1.88,28.01,-,65.53,72.0,-
56,臺北市,2006/05/22,萬華,4.3,0.74,-,39.5,70,59,40.0,30.86,7.47,23.39,-,-,-,28.79,-,67.02,96.0,-
57,臺北市,2006/05/22,陽明,3.0,0.23,397.17,56.1,73,30,22.0,4.89,0.89,3.99,-,-,-,22.43,-,80.0,78.0,-
58,臺北市,2006/05/22,士林,4.4,0.61,-,41.1,79,65,38.0,23.82,2.56,21.26,-,-,-,27.88,-,68.82,88.0,-
59,臺北市,2006/05/21,松山,6.7,0.64,409.01,34.2,59,53,30.0,35.61,4.56,31.05,-,-,-,27.95,-,58.32,69.0,-
60,臺北市,2006/05/21,古亭,3.6,0.58,-,36.3,63,46,25.0,28.95,5.33,23.62,2.092,0.177,1.92,28.72,-,58.45,75.0,-
61,臺北市,2006/05/21,中山,6.3,0.74,-,28.8,51,55,32.0,45.99,9.19,36.8,2.197,0.312,1.89,28.24,-,56.12,56.0,-
62,臺北市,2006/05/21,萬華,3.9,0.67,-,37.4,70,43,30.0,29.56,7.64,21.92,-,-,-,29.32,-,57.42,92.0,-
63,臺北市,2006/05/21,陽明,2.7,0.21,389.37,54.1,57,21,16.0,3.68,0.59,3.05,-,-,-,22.0,-,71.0,54.0,-
64,臺北市,2006/05/21,士林,4.1,0.48,-,44.1,72,48,24.0,20.12,1.92,18.2,-,-,-,28.15,-,60.68,70.0,-
65,臺北市,2006/05/20,松山,3.0,0.44,393.05,40.5,52,49,21.0,28.78,4.59,24.19,-,-,-,26.17,-,59.24,49.0,-
66,臺北市,2006/05/20,古亭,1.8,0.38,-,46.3,51,43,18.0,20.48,2.93,17.55,1.931,0.093,1.84,26.78,-,59.8,51.0,-
67,臺北市,2006/05/20,中山,2.6,0.54,-,37.7,46,47,18.0,32.71,6.17,26.54,1.993,0.231,1.76,26.67,-,56.76,47.0,-
68,臺北市,2006/05/20,萬華,2.3,0.49,-,43.6,50,44,19.0,23.5,4.48,19.01,-,-,-,27.99,-,57.14,47.0,-
69,臺北市,2006/05/20,陽明,2.5,0.16,387.28,59.8,64,26,14.0,3.08,0.79,2.29,-,-,-,19.57,-,80.0,60.0,-
70,臺北市,2006/05/20,士林,1.6,0.26,-,55.1,62,45,13.0,10.29,1.09,9.19,-,-,-,26.79,-,59.02,54.0,-
71,臺北市,2006/05/19,松山,3.4,0.51,398.98,42.1,49,32,18.0,26.87,3.86,23.02,-,-,-,23.88,-,64.01,45.0,-
72,臺北市,2006/05/19,古亭,3.8,0.54,-,40.5,46,33,19.0,28.03,5.06,22.98,2.069,0.19,1.88,24.21,-,66.63,46.0,-
73,臺北市,2006/05/19,中山,4.3,0.74,-,33.1,38,38,17.0,40.52,10.88,29.63,2.129,0.326,1.8,24.43,-,61.91,39.0,-
74,臺北市,2006/05/19,萬華,3.0,0.54,-,44.5,54,28,18.0,22.62,4.21,18.41,-,-,-,25.18,-,64.08,53.0,-
75,臺北市,2006/05/19,陽明,2.2,0.19,393.24,58.2,69,9,7.0,3.75,1.01,2.73,-,-,-,16.66,-,88.0,60.0,-
76,臺北市,2006/05/19,士林,2.7,0.35,-,49.3,58,34,13.0,12.96,2.15,10.81,-,-,-,24.19,-,66.11,52.0,-
77,臺北市,2006/05/18,松山,4.4,0.88,419.9,28.1,55,43,27.0,47.22,17.81,29.41,-,-,-,27.19,-,69.07,91.0,-
78,臺北市,2006/05/18,古亭,3.7,1.03,-,27.9,63,46,23.0,50.16,22.21,27.95,2.616,0.514,2.1,27.44,-,72.93,93.0,-
79,臺北市,2006/05/18,中山,6.1,1.36,-,21.7,46,56,32.0,72.92,36.11,36.81,2.822,0.703,2.12,27.39,-,68.32,66.0,-
80,臺北市,2006/05/18,萬華,4.4,0.94,-,32.4,66,-,28.0,45.69,22.41,23.28,-,-,-,28.2,-,70.78,99.0,-
81,臺北市,2006/05/18,陽明,2.1,0.21,390.65,41.2,49,16,10.0,5.24,1.35,3.89,-,-,-,20.91,-,90.0,45.0,-
82,臺北市,2006/05/18,士林,4.9,0.76,-,29.3,55,49,25.0,41.84,21.09,20.74,-,-,-,27.02,-,73.77,51.0,-
83,臺北市,2006/05/17,松山,4.4,0.85,411.38,19.0,42,21,15.0,55.96,32.57,23.39,-,-,-,24.55,-,83.51,41.0,-
84,臺北市,2006/05/17,古亭,4.0,1.04,-,16.2,37,27,17.0,60.16,35.36,24.81,2.518,0.544,1.97,23.96,-,88.6,38.0,-
85,臺北市,2006/05/17,中山,5.7,1.23,-,15.2,35,29,17.0,73.43,48.81,24.62,2.593,0.655,1.94,24.67,-,82.96,37.0,-
86,臺北市,2006/05/17,萬華,5.8,1.04,-,18.2,41,-,26.0,56.79,37.82,18.96,-,-,-,25.43,-,85.66,40.0,-
87,臺北市,2006/05/17,陽明,1.4,0.13,386.79,39.4,53,5,3.0,2.92,1.1,1.81,-,-,-,20.18,-,96.0,49.0,-
88,臺北市,2006/05/17,士林,3.9,0.98,-,16.1,34,31,14.0,59.12,37.37,21.74,-,-,-,25.18,-,83.35,42.0,-
89,臺北市,2006/05/16,松山,2.3,0.58,399.02,33.6,39,18,11.0,30.86,4.13,26.74,-,-,-,23.13,-,83.54,39.0,-
90,臺北市,2006/05/16,古亭,2.3,0.72,-,30.6,36,23,11.0,34.73,6.76,27.96,2.102,0.186,1.92,23.11,-,87.76,36.0,-
91,臺北市,2006/05/16,中山,2.9,0.91,-,21.6,29,29,11.0,45.59,11.16,34.43,2.239,0.363,1.88,23.9,-,80.08,30.0,-
92,臺北市,2006/05/16,萬華,4.1,0.82,-,30.1,37,21,15.0,34.3,8.8,25.5,-,-,-,24.57,-,84.3,38.0,-
93,臺北市,2006/05/16,陽明,1.1,0.22,388.48,59.9,61,6,3.0,1.85,0.56,1.25,-,-,-,18.69,-,96.0,53.0,-
94,臺北市,2006/05/16,士林,1.9,0.68,-,30.4,40,32,13.0,26.27,3.13,23.14,-,-,-,24.37,-,81.57,41.0,-
95,臺北市,2006/05/15,松山,3.5,0.61,398.87,41.2,59,32,24.0,33.67,5.34,28.34,-,-,-,22.5,-,81.49,56.0,-
96,臺北市,2006/05/15,古亭,3.0,0.79,-,38.5,63,33,23.0,35.42,8.27,27.15,2.131,0.213,1.92,23.01,-,82.95,57.0,-
97,臺北市,2006/05/15,中山,4.6,0.96,-,32.7,55,43,25.0,42.01,9.1,32.92,2.178,0.335,1.84,23.37,-,77.82,53.0,-
98,臺北市,2006/05/15,萬華,4.1,0.81,-,41.0,63,35,21.0,30.85,7.61,23.23,-,-,-,24.3,-,80.58,57.0,-
99,臺北市,2006/05/15,陽明,1.2,0.29,390.43,64.7,75,7,4.0,2.71,1.05,1.67,-,-,-,17.55,-,97.0,64.0,-
100,臺北市,2006/05/15,士林,2.0,0.55,-,49.1,69,41,16.0,16.25,1.3,14.94,-,-,-,23.95,-,77.38,61.0,-
101,臺北市,2006/05/14,松山,2.9,0.42,394.82,54.9,59,43,27.0,16.63,1.53,15.09,-,-,-,21.03,-,71.22,58.0,-
102,臺北市,2006/05/14,古亭,3.1,0.43,-,53.4,59,42,22.0,16.01,2.7,13.3,1.941,0.063,1.88,21.08,-,74.57,54.0,-
103,臺北市,2006/05/14,中山,3.5,-,-,47.3,49,54,24.0,24.06,3.11,20.95,1.964,0.175,1.79,21.8,-,66.75,52.0,-
104,臺北市,2006/05/14,萬華,2.5,0.47,-,54.4,59,41,24.0,16.21,2.33,13.89,-,-,-,22.64,-,69.17,53.0,-
105,臺北市,2006/05/14,陽明,1.7,0.28,392.13,66.8,73,26,18.0,2.59,0.93,1.66,-,-,-,14.37,-,94.0,63.0,-
106,臺北市,2006/05/14,士林,3.1,0.35,-,60.3,66,48,20.0,8.0,1.36,6.64,-,-,-,22.38,-,65.21,58.0,-
107,臺北市,2006/05/13,松山,2.1,0.49,406.99,31.2,47,30,17.0,29.77,11.66,18.11,-,-,-,24.02,-,75.16,42.0,-
108,臺北市,2006/05/13,古亭,2.6,0.54,-,26.1,39,29,11.0,28.41,9.26,19.15,2.072,0.16,1.91,24.57,-,76.31,38.0,-
109,臺北市,2006/05/13,中山,3.6,0.66,-,23.8,36,40,16.0,35.7,11.82,23.88,2.122,0.292,1.83,25.1,-,70.65,40.0,-
110,臺北市,2006/05/13,萬華,3.7,0.57,-,29.1,43,32,12.0,28.41,11.83,16.58,-,-,-,26.02,-,73.11,38.0,-
111,臺北市,2006/05/13,陽明,1.1,0.21,393.11,46.9,63,14,9.0,3.48,0.77,2.69,-,-,-,18.05,-,95.0,53.0,-
112,臺北市,2006/05/13,士林,2.5,0.43,-,34.3,54,28,11.0,16.09,4.34,11.75,-,-,-,25.39,-,69.86,47.0,-
113,臺北市,2006/05/12,松山,3.8,0.53,396.22,34.1,57,43,27.0,26.24,5.52,20.71,-,-,-,28.28,-,67.27,71.0,-
114,臺北市,2006/05/12,古亭,4.3,0.68,-,32.2,52,42,20.0,32.73,10.96,21.76,2.129,0.24,1.89,29.47,-,67.36,65.0,-
115,臺北市,2006/05/12,中山,4.5,0.77,-,27.6,43,43,19.0,36.83,11.61,25.23,2.104,0.335,1.77,28.71,-,65.38,51.0,-
116,臺北市,2006/05/12,萬華,3.6,0.61,-,36.0,59,36,19.0,26.72,8.66,18.06,-,-,-,29.72,-,68.05,61.0,-
117,臺北市,2006/05/12,陽明,2.5,0.2,386.64,44.8,52,16,11.0,3.9,1.35,2.54,-,-,-,22.16,-,92.0,58.0,-
118,臺北市,2006/05/12,士林,2.9,0.39,-,35.8,56,37,12.0,14.96,3.09,11.85,-,-,-,28.85,-,67.44,62.0,-
119,臺北市,2006/05/11,松山,5.1,0.53,399.59,33.6,40,31,24.0,28.69,3.92,24.77,-,-,-,23.59,-,80.87,43.0,-
120,臺北市,2006/05/11,古亭,5.3,0.57,-,32.0,35,36,19.0,28.65,5.07,23.58,2.001,0.134,1.87,23.76,-,83.08,36.0,-
121,臺北市,2006/05/11,中山,3.3,0.68,-,30.9,38,33,17.0,31.47,6.39,25.08,2.013,0.258,1.75,24.44,-,76.38,37.0,-
122,臺北市,2006/05/11,萬華,5.2,0.57,-,37.1,42,28,15.0,23.33,4.08,19.25,-,-,-,25.31,-,79.07,42.0,-
123,臺北市,2006/05/11,陽明,1.6,0.26,394.06,51.9,59,5,2.0,3.18,1.38,1.8,-,-,-,18.48,-,99.0,50.0,-
124,臺北市,2006/05/11,士林,1.9,0.4,-,44.9,45,24,9.0,9.83,1.17,8.64,-,-,-,25.22,-,74.31,41.0,-
125,臺北市,2006/05/10,松山,12.7,0.62,418.07,44.5,82,53,40.0,36.53,7.21,29.31,-,-,-,28.82,-,68.18,86.0,-
126,臺北市,2006/05/10,古亭,9.7,0.7,-,37.1,72,57,35.0,35.96,7.07,28.88,2.18,0.248,1.93,29.71,-,68.02,75.0,-
127,臺北市,2006/05/10,中山,-,0.96,-,30.8,57,57,31.0,46.82,13.58,33.24,2.484,0.444,2.04,29.39,-,66.32,54.0,-
128,臺北市,2006/05/10,萬華,4.9,0.6,-,38.7,66,48,-,27.22,8.41,18.81,-,-,-,30.19,-,68.25,71.0,-
129,臺北市,2006/05/10,陽明,3.9,0.21,394.17,43.2,61,28,19.0,6.02,1.34,4.68,-,-,-,23.35,-,88.0,69.0,-
130,臺北市,2006/05/10,士林,4.9,0.55,-,32.2,55,57,25.0,23.04,5.49,17.56,-,-,-,29.19,-,70.03,54.0,-
131,臺北市,2006/05/09,松山,10.0,0.81,423.25,43.4,98,69,56.0,42.57,9.11,33.46,-,-,-,28.12,-,70.26,106.0,-
132,臺北市,2006/05/09,古亭,7.3,0.92,-,31.5,82,71,38.0,44.74,12.18,32.56,2.356,0.375,1.98,28.8,-,70.59,90.0,-
133,臺北市,2006/05/09,中山,-,1.08,-,24.5,55,64,37.0,55.76,16.46,39.3,2.419,0.49,1.93,28.59,-,68.49,70.0,-
134,臺北市,2006/05/09,萬華,7.8,0.93,-,26.0,59,58,38.0,46.6,20.27,26.32,-,-,-,29.49,-,70.18,83.0,-
135,臺北市,2006/05/09,陽明,4.2,0.32,400.66,43.9,68,37,29.0,7.05,0.77,6.29,-,-,-,22.19,-,96.0,80.0,-
136,臺北市,2006/05/09,士林,5.2,0.73,-,28.7,64,66,34.0,32.66,7.01,25.65,-,-,-,28.51,-,71.45,75.0,-
137,臺北市,2006/05/08,松山,11.1,0.75,412.63,19.5,34,53,41.0,42.73,10.48,32.25,-,-,-,26.63,-,73.84,58.0,-
138,臺北市,2006/05/08,古亭,9.7,0.99,-,26.5,58,64,38.0,48.55,17.99,30.57,2.338,0.341,2.0,27.53,-,73.8,87.0,-
139,臺北市,2006/05/08,中山,-,1.01,-,23.3,45,60,19.0,50.04,16.34,33.7,2.187,0.332,1.86,27.21,-,71.04,69.0,-
140,臺北市,2006/05/08,萬華,9.7,1.03,-,27.6,61,59,38.0,52.06,24.54,27.52,-,-,-,28.24,-,73.46,86.0,-
141,臺北市,2006/05/08,陽明,2.0,0.24,394.59,31.8,48,28,23.0,4.87,0.29,4.57,-,-,-,21.6,-,95.0,59.0,-
142,臺北市,2006/05/08,士林,3.5,0.65,-,27.9,56,60,29.0,25.3,4.29,21.02,-,-,-,27.42,-,73.62,63.0,-
143,臺北市,2006/05/07,松山,4.7,0.81,415.76,13.4,20,50,34.0,47.24,17.63,29.61,-,-,-,26.1,-,74.49,50.0,-
144,臺北市,2006/05/07,古亭,3.5,0.79,-,13.0,19,50,25.0,37.57,11.4,26.17,2.243,0.268,1.98,26.1,-,76.32,50.0,-
145,臺北市,2006/05/07,中山,4.7,-,-,9.9,14,49,10.0,48.6,19.73,28.87,2.242,0.314,1.93,26.5,-,72.77,49.0,-
146,臺北市,2006/05/07,萬華,3.7,0.76,-,13.6,20,42,24.0,35.31,14.58,20.72,-,-,-,27.37,-,74.11,42.0,-
147,臺北市,2006/05/07,陽明,2.4,0.18,392.78,27.2,32,19,13.0,4.8,0.55,4.22,-,-,-,20.73,-,86.0,28.0,-
148,臺北市,2006/05/07,士林,3.9,0.77,-,13.3,21,53,22.0,36.48,14.34,22.14,-,-,-,26.9,-,75.62,52.0,-
149,臺北市,2006/05/06,松山,5.7,1.2,428.58,24.3,54,74,48.0,66.22,24.86,41.36,-,-,-,27.76,-,67.17,70.0,-
150,臺北市,2006/05/06,古亭,3.7,1.04,-,20.3,46,60,32.0,47.81,15.49,32.32,2.415,0.402,2.01,28.2,-,68.22,57.0,-
151,臺北市,2006/05/06,中山,5.9,1.38,-,16.2,37,63,13.0,70.56,24.56,46.0,2.594,0.57,2.02,28.37,-,64.76,56.0,-
152,臺北市,2006/05/06,萬華,3.3,0.95,-,26.5,55,57,31.0,35.55,12.65,22.89,-,-,-,28.99,-,67.51,66.0,-
153,臺北市,2006/05/06,陽明,5.0,0.3,396.91,42.0,47,35,25.0,6.63,1.19,5.44,-,-,-,22.21,-,76.0,57.0,-
154,臺北市,2006/05/06,士林,6.1,0.94,-,25.1,60,75,36.0,42.37,10.24,32.12,-,-,-,28.24,-,69.38,78.0,-
155,臺北市,2006/05/05,松山,5.1,1.02,422.97,41.8,100,63,45.0,59.19,25.35,33.84,-,-,-,26.29,-,69.72,120.0,-
156,臺北市,2006/05/05,古亭,4.7,0.93,-,39.2,93,65,34.0,43.97,11.85,32.13,2.378,0.347,2.03,27.02,-,70.31,109.0,-
157,臺北市,2006/05/05,中山,6.3,1.2,-,35.2,81,65,16.0,64.93,22.3,42.63,2.447,0.47,1.98,26.9,-,66.14,119.0,-
158,臺北市,2006/05/05,萬華,6.5,1.14,-,42.5,99,68,44.0,52.17,22.24,29.92,-,-,-,27.56,-,70.77,155.0,-
159,臺北市,2006/05/05,陽明,3.7,0.32,404.94,59.4,76,42,31.0,5.28,1.03,4.25,-,-,-,21.09,-,84.0,89.0,-
160,臺北市,2006/05/05,士林,5.2,0.67,-,47.3,95,70,31.0,26.79,3.81,22.98,-,-,-,26.74,-,70.65,142.0,-
161,臺北市,2006/05/04,松山,5.7,0.81,401.93,31.7,47,94,52.0,47.15,17.14,32.49,-,-,-,24.37,-,74.66,72.0,-
162,臺北市,2006/05/04,古亭,5.2,0.94,-,31.5,44,95,40.0,44.19,13.81,30.39,2.259,0.299,1.96,24.97,-,75.12,72.0,-
163,臺北市,2006/05/04,中山,6.6,1.16,-,26.2,40,96,19.0,65.54,27.3,38.23,2.281,0.4,1.88,25.02,-,71.99,73.0,-
164,臺北市,2006/05/04,萬華,5.9,0.96,-,34.9,50,90,50.0,41.55,16.28,25.27,-,-,-,25.91,-,74.17,70.0,-
165,臺北市,2006/05/04,陽明,2.9,0.26,388.36,56.6,64,46,32.0,3.97,1.14,2.83,-,-,-,19.99,-,83.0,62.0,-
166,臺北市,2006/05/04,士林,3.9,0.84,-,26.1,54,99,39.0,35.08,7.0,28.08,-,-,-,24.82,-,75.36,74.0,-
167,臺北市,2006/05/03,松山,9.9,0.7,403.18,35.4,48,112,59.0,38.26,2.66,35.62,-,-,-,23.18,-,69.3,81.0,-
168,臺北市,2006/05/03,古亭,7.6,0.76,-,40.0,47,113,49.0,38.16,5.94,32.22,2.154,0.206,1.95,23.48,-,71.41,82.0,-
169,臺北市,2006/05/03,中山,9.6,0.83,-,36.6,44,-,21.0,42.64,6.34,36.31,2.032,0.222,1.81,23.75,-,65.32,49.0,-
170,臺北市,2006/05/03,萬華,8.3,0.73,-,37.8,44,106,50.0,31.93,6.29,25.64,-,-,-,24.74,-,68.8,78.0,-
171,臺北市,2006/05/03,陽明,3.6,0.32,390.23,-,65,65,44.0,2.73,0.95,1.77,-,-,-,18.39,-,81.0,58.0,-
172,臺北市,2006/05/03,士林,5.1,0.62,-,55.2,67,123,51.0,19.9,3.19,16.71,-,-,-,24.47,-,62.35,86.0,-
173,臺北市,2006/05/02,松山,6.2,0.81,407.52,16.0,25,30,17.0,56.22,20.7,35.52,-,-,-,23.89,-,78.08,37.0,-
174,臺北市,2006/05/02,古亭,4.8,1.03,-,14.6,24,38,21.0,58.85,23.12,35.73,2.386,0.411,1.98,23.74,-,82.45,38.0,-
175,臺北市,2006/05/02,中山,7.6,1.17,-,11.4,17,-,10.0,72.36,31.54,40.82,2.343,0.478,1.87,24.51,-,75.38,32.0,-
