序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
20,臺北市,2006/08/28,古亭,3.5,0.88,-,37.9,94,56,32.0,39.41,13.08,26.33,2.466,0.427,2.04,29.55,-,72.79,137.0,-
21,臺北市,2006/08/28,中山,2.8,1.08,-,24.2,60,50,31.0,51.42,19.99,31.43,2.434,0.302,2.13,29.31,-,66.41,82.0,-
22,臺北市,2006/08/28,萬華,3.5,0.83,-,41.5,92,52,32.0,34.14,8.61,25.53,-,-,-,30.43,-,67.99,139.0,-
23,臺北市,2006/08/28,陽明,2.7,0.18,390.55,42.9,52,29,22.0,4.48,0.96,3.52,-,-,-,23.43,-,83.0,51.0,-
24,臺北市,2006/08/28,士林,3.2,0.62,-,24.7,54,57,26.0,26.17,7.44,18.73,-,-,-,29.23,-,71.68,64.0,-
25,臺北市,2006/08/27,松山,3.2,0.61,404.3,21.2,45,34,20.0,36.77,16.01,20.76,2.348,0.28,2.07,27.67,-,74.02,59.0,-
26,臺北市,2006/08/27,古亭,2.3,0.66,-,17.5,39,34,19.0,36.62,14.75,21.87,2.309,0.27,2.04,28.01,-,80.08,46.0,-
27,臺北市,2006/08/27,中山,2.6,0.84,-,12.8,30,40,19.0,52.12,23.97,28.15,2.498,0.316,2.18,28.15,-,74.01,40.0,-
28,臺北市,2006/08/27,萬華,2.4,0.66,-,21.2,41,34,22.0,29.61,8.06,21.56,-,-,-,29.05,-,75.73,50.0,-
29,臺北市,2006/08/27,陽明,1.0,0.18,390.87,34.6,43,16,12.0,4.0,0.8,3.2,-,-,-,22.01,-,89.0,41.0,-
30,臺北市,2006/08/27,士林,2.2,0.55,-,19.4,39,41,18.0,25.96,7.1,18.86,-,-,-,28.08,-,77.95,41.0,-
31,臺北市,2006/08/26,松山,8.9,0.59,404.81,26.7,61,44,30.0,36.75,14.31,22.44,2.241,0.274,1.97,28.97,-,71.75,79.0,-
32,臺北市,2006/08/26,古亭,5.8,0.79,-,32.0,79,57,39.0,39.76,12.31,27.45,2.308,0.305,2.0,29.14,-,75.25,84.0,-
33,臺北市,2006/08/26,中山,6.8,0.82,-,29.9,80,56,37.0,45.12,16.32,28.8,2.294,0.191,2.1,29.01,-,69.57,90.0,-
34,臺北市,2006/08/26,萬華,5.4,0.83,-,44.4,96,57,45.0,36.18,7.91,28.27,-,-,-,30.0,-,71.37,107.0,-
35,臺北市,2006/08/26,陽明,3.6,0.22,394.81,37.9,65,28,23.0,4.46,0.75,3.69,-,-,-,22.69,-,89.0,74.0,-
36,臺北市,2006/08/26,士林,5.8,0.59,-,40.8,101,62,34.0,29.62,8.94,20.68,-,-,-,29.45,-,73.58,101.0,-
37,臺北市,2006/08/25,松山,8.8,0.77,412.18,24.0,50,63,46.0,41.61,14.46,27.15,2.534,0.406,2.13,28.89,-,68.92,56.0,-
38,臺北市,2006/08/25,古亭,6.2,0.85,-,22.0,50,68,47.0,42.51,13.01,29.5,2.412,0.334,2.08,29.74,-,71.81,59.0,-
39,臺北市,2006/08/25,中山,8.1,0.97,-,20.2,41,59,40.0,50.84,16.77,34.07,2.391,0.254,2.14,29.22,-,66.96,58.0,-
40,臺北市,2006/08/25,萬華,5.9,0.87,-,25.1,56,60,45.0,38.16,8.52,29.65,-,-,-,30.54,-,67.5,63.0,-
41,臺北市,2006/08/25,陽明,3.4,0.2,388.87,41.4,53,28,22.0,5.1,1.7,3.4,-,-,-,23.28,-,83.0,60.0,-
42,臺北市,2006/08/25,士林,6.0,0.62,-,34.0,64,69,38.0,24.33,5.59,18.75,-,-,-,29.31,-,69.51,83.0,-
43,臺北市,2006/08/24,松山,5.6,0.99,414.7,14.6,18,68,49.0,59.03,21.86,37.17,-,-,-,27.18,-,76.45,59.0,-
44,臺北市,2006/08/24,古亭,3.9,1.08,-,15.3,23,68,46.0,52.79,16.35,36.44,2.55,0.437,2.11,27.34,-,81.94,59.0,-
45,臺北市,2006/08/24,中山,4.9,1.22,-,16.3,24,63,45.0,62.29,20.66,41.63,2.634,0.341,2.29,27.64,-,73.25,56.0,-
46,臺北市,2006/08/24,萬華,4.3,1.07,-,26.0,42,68,46.0,48.2,10.07,38.12,-,-,-,28.75,-,75.15,59.0,-
47,臺北市,2006/08/24,陽明,2.0,0.23,391.37,52.9,68,36,29.0,2.73,0.73,1.98,-,-,-,21.7,-,90.0,66.0,-
48,臺北市,2006/08/24,士林,2.6,0.89,-,23.1,44,70,41.0,34.59,4.8,29.79,-,-,-,27.73,-,77.26,60.0,-
49,臺北市,2006/08/23,松山,3.8,0.74,402.32,17.0,25,46,36.0,44.84,12.08,32.76,-,-,-,27.06,-,78.31,46.0,-
50,臺北市,2006/08/23,古亭,2.9,0.9,-,13.1,20,48,34.0,45.89,13.67,32.22,2.405,0.378,2.03,27.21,-,83.42,48.0,-
51,臺北市,2006/08/23,中山,4.6,1.03,-,16.5,30,54,39.0,51.68,12.82,38.85,2.49,0.328,2.16,27.62,-,74.94,52.0,-
52,臺北市,2006/08/23,萬華,3.9,0.99,-,20.4,38,46,40.0,40.82,7.75,33.07,-,-,-,28.52,-,77.69,46.0,-
53,臺北市,2006/08/23,陽明,2.3,0.2,390.06,36.0,58,20,14.0,3.18,1.0,2.18,-,-,-,21.87,-,91.0,64.0,-
54,臺北市,2006/08/23,士林,4.1,0.77,-,22.9,43,60,34.0,35.08,5.53,29.55,-,-,-,28.01,-,76.86,63.0,-
55,臺北市,2006/08/22,松山,5.7,0.55,392.38,13.5,18,29,20.0,38.02,15.17,22.84,-,-,-,27.16,-,78.76,29.0,-
56,臺北市,2006/08/22,古亭,4.3,0.71,-,8.4,11,36,20.0,-,-,-,2.255,0.279,1.98,27.48,-,81.64,36.0,-
57,臺北市,2006/08/22,中山,6.8,0.79,-,10.1,14,31,19.0,47.06,21.41,25.65,2.203,0.168,2.04,27.62,-,77.37,31.0,-
58,臺北市,2006/08/22,萬華,3.8,0.61,-,14.9,20,25,10.0,33.93,11.79,22.14,-,-,-,28.85,-,75.42,25.0,-
59,臺北市,2006/08/22,陽明,1.8,0.14,384.6,31.4,34,9,7.0,2.76,1.26,1.51,-,-,-,21.51,-,89.0,30.0,-
60,臺北市,2006/08/22,士林,5.2,0.32,-,19.6,22,30,12.0,18.13,4.62,13.51,-,-,-,27.96,-,77.74,30.0,-
61,臺北市,2006/08/21,松山,3.1,0.38,379.5,31.9,48,42,26.0,22.08,3.84,18.24,-,-,-,28.66,-,66.28,46.0,-
62,臺北市,2006/08/21,古亭,2.5,0.51,-,30.3,46,48,31.0,-,-,-,-,-,-,29.23,-,67.2,48.0,-
63,臺北市,2006/08/21,中山,3.2,0.63,-,29.9,42,47,29.0,33.47,8.21,25.26,2.195,0.131,2.06,29.03,-,63.27,47.0,-
64,臺北市,2006/08/21,萬華,2.1,0.5,-,39.6,57,45,25.0,19.89,3.01,16.89,-,-,-,30.19,-,62.05,58.0,-
65,臺北市,2006/08/21,陽明,2.0,0.15,376.0,52.8,66,27,18.0,3.3,1.21,2.09,-,-,-,22.48,-,79.0,61.0,-
66,臺北市,2006/08/21,士林,5.1,0.36,-,40.4,61,54,24.0,15.64,2.42,13.21,-,-,-,29.31,-,64.81,64.0,-
67,臺北市,2006/08/20,松山,8.2,0.5,386.29,45.9,73,81,59.0,23.4,2.61,20.78,-,-,-,28.76,-,65.48,69.0,-
68,臺北市,2006/08/20,古亭,-,-,-,-,53,-,-,-,-,-,-,-,-,-,-,-,52.0,-
69,臺北市,2006/08/20,中山,9.6,0.69,-,39.2,60,84,59.0,34.07,5.33,28.73,2.224,0.093,2.13,29.18,-,64.0,67.0,-
70,臺北市,2006/08/20,萬華,6.3,0.51,-,50.9,70,74,55.0,19.32,2.27,17.06,-,-,-,30.48,-,62.35,66.0,-
71,臺北市,2006/08/20,陽明,3.8,0.24,378.09,73.6,78,57,44.0,3.56,1.37,2.2,-,-,-,22.88,-,76.0,68.0,-
72,臺北市,2006/08/20,士林,7.4,0.44,-,52.6,76,86,50.0,16.06,1.03,15.02,-,-,-,29.16,-,64.17,68.0,-
73,臺北市,2006/08/19,松山,7.2,0.73,393.34,42.3,84,90,62.0,40.41,8.77,31.64,-,-,-,28.34,-,63.73,79.0,-
74,臺北市,2006/08/19,古亭,7.4,0.68,-,47.2,78,87,54.0,31.51,5.45,26.06,2.266,0.138,2.13,28.75,-,67.32,78.0,-
75,臺北市,2006/08/19,中山,6.5,0.87,-,40.0,69,85,57.0,41.79,7.18,34.62,2.365,0.17,2.2,28.79,-,61.43,73.0,-
76,臺北市,2006/08/19,萬華,5.3,0.69,-,53.0,86,78,46.0,24.27,2.94,21.32,-,-,-,29.82,-,62.46,90.0,-
77,臺北市,2006/08/19,陽明,5.4,0.28,374.95,84.1,89,67,52.0,3.32,0.82,2.49,-,-,-,23.22,-,70.0,81.0,-
78,臺北市,2006/08/19,士林,6.2,0.58,-,61.4,95,87,51.0,19.09,1.92,17.17,-,-,-,28.77,-,62.62,107.0,-
79,臺北市,2006/08/18,松山,4.6,0.69,399.08,16.1,24,49,36.0,45.65,15.71,29.94,-,-,-,28.08,-,76.77,49.0,-
80,臺北市,2006/08/18,古亭,5.0,0.96,-,13.0,22,52,33.0,51.43,16.59,34.84,2.48,0.344,2.14,27.86,-,84.9,51.0,-
81,臺北市,2006/08/18,中山,5.0,1.24,-,12.2,21,56,35.0,70.66,33.59,37.07,2.544,0.363,2.18,28.38,-,76.85,53.0,-
82,臺北市,2006/08/18,萬華,4.3,0.93,-,13.9,25,46,32.0,42.37,10.73,31.63,-,-,-,29.22,-,79.54,46.0,-
83,臺北市,2006/08/18,陽明,2.4,0.25,390.15,48.5,69,39,29.0,5.8,1.71,4.09,-,-,-,22.16,-,86.0,63.0,-
84,臺北市,2006/08/18,士林,3.8,0.5,-,23.6,35,51,28.0,24.94,3.84,21.11,-,-,-,28.33,-,78.71,50.0,-
85,臺北市,2006/08/17,松山,6.8,0.54,396.47,22.9,46,43,28.0,35.33,9.05,26.28,-,-,-,31.22,-,63.08,48.0,-
86,臺北市,2006/08/17,古亭,7.8,0.72,-,22.8,54,52,30.0,43.06,12.08,30.98,2.455,0.379,2.08,32.07,-,66.15,62.0,-
87,臺北市,2006/08/17,中山,6.2,0.92,-,14.9,31,50,24.0,53.76,24.24,29.53,2.38,0.297,2.08,30.95,-,64.68,50.0,-
88,臺北市,2006/08/17,萬華,8.1,0.59,-,24.1,56,47,29.0,35.28,9.53,25.75,-,-,-,32.53,-,62.75,62.0,-
89,臺北市,2006/08/17,陽明,2.6,0.16,389.52,40.8,61,28,20.0,6.6,1.17,5.42,-,-,-,24.59,-,79.0,57.0,-
90,臺北市,2006/08/17,士林,6.2,0.41,-,20.8,41,48,16.0,25.11,4.59,20.52,-,-,-,30.85,-,68.31,48.0,-
91,臺北市,2006/08/16,松山,5.3,0.57,401.05,31.2,69,53,35.0,34.01,10.11,23.9,-,-,-,31.68,-,57.54,71.0,-
92,臺北市,2006/08/16,古亭,5.9,0.67,-,28.2,65,57,35.0,37.15,10.63,26.52,2.344,0.326,2.02,31.81,-,64.25,69.0,-
93,臺北市,2006/08/16,中山,8.1,0.99,-,20.1,47,58,29.0,59.02,27.72,31.3,2.452,0.346,2.11,31.59,-,56.67,57.0,-
94,臺北市,2006/08/16,萬華,6.6,0.58,-,30.4,68,54,36.0,31.32,8.83,22.49,-,-,-,32.7,-,58.32,71.0,-
95,臺北市,2006/08/16,陽明,2.9,0.15,390.95,45.6,68,-,21.0,4.94,0.43,4.51,-,-,-,24.82,-,75.0,76.0,-
96,臺北市,2006/08/16,士林,4.8,0.37,-,25.1,56,55,24.0,25.64,7.03,18.61,-,-,-,31.41,-,60.99,68.0,-
97,臺北市,2006/08/15,松山,5.5,0.55,404.31,31.4,68,62,45.0,33.96,9.06,24.9,-,-,-,30.78,-,63.82,85.0,-
98,臺北市,2006/08/15,古亭,5.1,0.61,-,27.6,61,59,37.0,33.18,8.89,24.29,2.317,0.334,1.98,31.34,-,66.28,71.0,-
99,臺北市,2006/08/15,中山,6.4,0.83,-,20.2,45,63,38.0,46.05,17.48,28.57,2.309,0.249,2.06,30.75,-,64.1,57.0,-
100,臺北市,2006/08/15,萬華,6.2,0.56,-,29.9,68,58,39.0,31.21,8.71,22.51,-,-,-,32.22,-,63.08,78.0,-
101,臺北市,2006/08/15,陽明,3.6,0.16,397.21,43.8,61,-,26.0,6.9,1.34,5.56,-,-,-,23.83,-,81.0,59.0,-
102,臺北市,2006/08/15,士林,4.9,0.41,-,21.0,47,-,34.0,25.76,7.1,18.66,-,-,-,30.47,-,69.78,55.0,-
103,臺北市,2006/08/14,松山,7.0,0.61,403.9,47.8,106,57,40.0,35.46,7.1,28.36,-,-,-,30.37,-,61.95,144.0,-
104,臺北市,2006/08/14,古亭,6.2,0.7,-,44.3,103,59,38.0,35.88,8.35,27.52,2.458,0.469,1.99,31.24,-,63.24,130.0,-
105,臺北市,2006/08/14,中山,5.0,0.8,-,37.6,89,55,37.0,40.13,10.44,29.69,2.281,0.228,2.05,30.59,-,60.64,126.0,-
106,臺北市,2006/08/14,萬華,4.9,0.54,-,40.7,96,53,34.0,29.1,6.58,22.52,-,-,-,31.5,-,61.94,125.0,-
107,臺北市,2006/08/14,陽明,5.2,0.24,401.78,63.1,91,51,43.0,6.25,0.71,5.53,-,-,-,23.6,-,84.0,81.0,-
108,臺北市,2006/08/14,士林,3.8,0.42,-,44.1,95,-,30.0,20.92,3.05,17.86,-,-,-,30.51,-,64.98,147.0,-
109,臺北市,2006/08/13,松山,2.8,0.31,385.72,14.1,23,23,13.0,20.34,11.37,8.97,-,-,-,30.65,-,58.58,23.0,-
110,臺北市,2006/08/13,古亭,2.0,0.3,-,12.4,20,24,12.0,18.26,8.87,9.38,1.955,0.057,1.9,31.44,-,59.91,24.0,-
111,臺北市,2006/08/13,中山,3.2,0.41,-,10.7,19,29,13.0,26.94,14.94,12.01,1.946,0.047,1.9,31.06,-,56.58,29.0,-
112,臺北市,2006/08/13,萬華,1.8,0.34,-,13.3,23,21,13.0,17.49,7.34,10.15,-,-,-,32.64,-,55.21,22.0,-
113,臺北市,2006/08/13,陽明,5.2,0.06,386.4,20.9,27,10,6.0,3.76,0.89,2.86,-,-,-,23.76,-,81.0,24.0,-
114,臺北市,2006/08/13,士林,7.8,0.19,-,18.7,28,25,21.0,11.11,3.22,7.9,-,-,-,31.18,-,59.19,28.0,-
115,臺北市,2006/08/12,松山,1.5,0.25,378.6,12.9,17,23,14.0,16.76,10.27,6.5,-,-,-,31.14,-,59.86,23.0,-
116,臺北市,2006/08/12,古亭,1.6,0.25,-,11.1,15,24,12.0,14.56,8.61,5.95,1.891,0.041,1.85,31.43,-,64.06,24.0,-
117,臺北市,2006/08/12,中山,2.3,0.39,-,9.0,14,26,15.0,23.03,14.62,8.41,1.931,0.059,1.87,31.28,-,59.19,26.0,-
118,臺北市,2006/08/12,萬華,1.2,0.35,-,11.2,17,20,13.0,16.94,8.77,8.17,-,-,-,32.84,-,58.61,20.0,-
119,臺北市,2006/08/12,陽明,1.7,0.05,384.26,17.5,23,8,5.0,2.91,1.43,1.48,-,-,-,24.68,-,85.0,23.0,-
120,臺北市,2006/08/12,士林,1.3,0.14,-,11.6,16,25,9.0,8.4,3.4,5.01,-,-,-,31.52,-,61.26,25.0,-
121,臺北市,2006/08/11,松山,4.9,0.53,393.42,18.0,37,35,23.0,37.28,20.89,16.38,-,-,-,30.19,-,64.42,44.0,-
122,臺北市,2006/08/11,古亭,4.4,0.68,-,20.2,46,43,22.0,38.62,16.81,21.82,2.253,0.246,2.01,30.4,-,70.04,62.0,-
123,臺北市,2006/08/11,中山,4.3,0.92,-,16.9,40,49,25.0,51.31,26.14,25.17,2.355,0.279,2.08,30.38,-,63.72,49.0,-
124,臺北市,2006/08/11,萬華,3.4,0.77,-,25.4,61,42,28.0,31.01,12.02,18.99,-,-,-,31.24,-,66.3,70.0,-
125,臺北市,2006/08/11,陽明,3.3,0.12,388.08,31.9,51,22,14.0,3.64,1.56,2.08,-,-,-,23.2,-,89.0,58.0,-
126,臺北市,2006/08/11,士林,2.4,0.33,-,24.5,50,43,19.0,14.23,3.64,10.58,-,-,-,30.59,-,67.23,49.0,-
127,臺北市,2006/08/10,松山,3.3,0.7,400.38,16.1,28,37,30.0,43.09,19.79,23.3,-,-,-,28.03,-,79.34,38.0,-
128,臺北市,2006/08/10,古亭,3.8,0.74,-,12.3,25,39,21.0,42.13,18.38,23.75,2.351,0.349,2.0,27.64,-,86.31,39.0,-
129,臺北市,2006/08/10,中山,4.4,1.07,-,10.7,21,45,26.0,59.96,32.73,27.24,2.469,0.357,2.11,28.43,-,77.77,45.0,-
130,臺北市,2006/08/10,萬華,4.4,0.78,-,12.4,27,35,27.0,37.24,17.15,20.09,-,-,-,29.26,-,80.18,35.0,-
131,臺北市,2006/08/10,陽明,3.1,0.12,390.2,29.5,46,14,9.0,4.69,1.17,3.52,-,-,-,22.67,-,94.0,44.0,-
132,臺北市,2006/08/10,士林,2.2,0.41,-,16.8,31,41,18.0,19.76,5.5,14.26,-,-,-,28.59,-,80.16,42.0,-
133,臺北市,2006/08/09,松山,5.2,0.31,380.1,11.6,14,24,15.0,17.71,10.04,7.66,-,-,-,28.98,-,73.81,24.0,-
134,臺北市,2006/08/09,古亭,3.3,0.37,-,8.1,11,29,11.0,21.47,12.35,9.13,1.969,0.104,1.87,29.12,-,78.38,29.0,-
135,臺北市,2006/08/09,中山,4.8,0.52,-,8.5,11,33,12.0,29.36,19.21,10.15,2.007,0.122,1.89,29.34,-,72.34,33.0,-
136,臺北市,2006/08/09,萬華,4.0,0.37,-,7.9,12,26,14.0,20.28,10.98,9.3,-,-,-,30.49,-,72.61,26.0,-
137,臺北市,2006/08/09,陽明,1.4,0.05,384.16,16.4,18,7,4.0,2.53,1.27,1.25,-,-,-,22.07,-,91.0,15.0,-
138,臺北市,2006/08/09,士林,4.4,0.17,-,10.7,12,29,10.0,9.67,4.4,5.26,-,-,-,29.77,-,70.86,29.0,-
139,臺北市,2006/08/08,松山,4.6,0.35,385.02,11.2,15,29,16.0,22.77,11.95,10.82,-,-,-,27.83,-,77.17,29.0,-
140,臺北市,2006/08/08,古亭,4.0,0.5,-,7.4,10,31,14.0,30.75,17.74,13.01,2.043,0.129,1.91,27.73,-,82.83,31.0,-
141,臺北市,2006/08/08,中山,4.6,0.6,-,7.5,9,37,19.0,33.9,21.24,12.66,2.034,0.157,1.88,28.28,-,75.18,37.0,-
142,臺北市,2006/08/08,萬華,4.4,0.5,-,7.4,11,33,18.0,26.72,13.95,12.77,-,-,-,29.23,-,76.46,33.0,-
143,臺北市,2006/08/08,陽明,1.2,0.05,386.52,18.8,21,8,4.0,2.38,1.14,1.24,-,-,-,21.8,-,87.0,18.0,-
144,臺北市,2006/08/08,士林,3.2,0.22,-,11.7,14,35,12.0,11.99,4.9,7.09,-,-,-,28.73,-,72.79,35.0,-
145,臺北市,2006/08/07,松山,5.4,0.47,392.55,12.8,21,31,19.0,31.03,14.9,16.14,-,-,-,28.85,-,72.49,31.0,-
146,臺北市,2006/08/07,古亭,4.1,0.56,-,10.7,21,35,15.0,35.01,17.18,17.83,2.138,0.198,1.94,28.81,-,77.38,35.0,-
147,臺北市,2006/08/07,中山,5.9,0.74,-,10.1,16,36,21.0,45.15,25.44,19.71,2.228,0.248,1.98,29.25,-,72.16,36.0,-
148,臺北市,2006/08/07,萬華,4.9,0.52,-,9.3,19,30,20.0,33.61,16.89,16.73,-,-,-,30.32,-,70.92,30.0,-
149,臺北市,2006/08/07,陽明,1.8,0.05,384.04,22.0,24,9,4.0,2.57,0.87,1.7,-,-,-,22.51,-,91.0,23.0,-
150,臺北市,2006/08/07,士林,4.4,0.32,-,12.2,19,31,11.0,18.85,6.98,11.87,-,-,-,29.25,-,75.31,31.0,-
151,臺北市,2006/08/06,松山,4.3,0.44,389.34,22.7,44,30,22.0,24.78,7.9,16.88,-,-,-,29.43,-,65.83,51.0,-
152,臺北市,2006/08/06,古亭,2.5,0.56,-,17.8,37,38,16.0,29.02,11.57,17.45,2.123,0.176,1.95,29.03,-,72.21,48.0,-
153,臺北市,2006/08/06,中山,3.3,0.56,-,16.8,34,35,18.0,30.24,11.36,18.87,2.132,0.167,1.97,29.43,-,65.79,38.0,-
154,臺北市,2006/08/06,萬華,2.9,0.48,-,19.4,38,36,26.0,22.33,6.65,15.68,-,-,-,30.21,-,66.54,49.0,-
155,臺北市,2006/08/06,陽明,1.2,0.09,384.62,28.2,35,10,8.0,3.2,1.0,2.2,-,-,-,22.55,-,86.0,40.0,-
156,臺北市,2006/08/06,士林,2.7,0.35,-,21.2,41,38,13.0,17.17,4.56,12.61,-,-,-,29.66,-,68.88,54.0,-
157,臺北市,2006/08/05,松山,6.4,0.42,393.14,18.4,32,34,21.0,26.37,9.85,16.53,-,-,-,29.23,-,65.4,40.0,-
158,臺北市,2006/08/05,古亭,5.4,0.48,-,17.4,34,34,20.0,27.37,10.02,17.35,2.079,0.155,1.92,29.9,-,67.14,49.0,-
159,臺北市,2006/08/05,中山,6.2,0.6,-,17.0,35,38,18.0,35.0,13.94,21.06,2.121,0.181,1.94,29.87,-,62.33,59.0,-
160,臺北市,2006/08/05,萬華,4.1,0.45,-,23.3,46,36,21.0,22.99,5.49,17.5,-,-,-,30.77,-,62.26,77.0,-
161,臺北市,2006/08/05,陽明,3.2,0.12,385.83,28.0,31,12,9.0,4.35,1.08,3.27,-,-,-,23.48,-,79.0,30.0,-
162,臺北市,2006/08/05,士林,5.8,0.47,-,21.0,42,43,17.0,23.55,6.23,17.32,-,-,-,29.88,-,65.33,65.0,-
163,臺北市,2006/08/04,松山,4.5,0.61,398.91,18.1,36,37,21.0,41.94,19.71,22.23,-,-,-,29.41,-,66.74,41.0,-
164,臺北市,2006/08/04,古亭,3.0,0.64,-,18.6,37,35,18.0,33.45,13.01,20.44,2.15,0.226,1.92,30.43,-,65.73,44.0,-
165,臺北市,2006/08/04,中山,3.5,0.8,-,15.3,33,36,20.0,46.72,20.34,26.38,2.217,0.275,1.94,30.14,-,62.06,36.0,-
166,臺北市,2006/08/04,萬華,2.6,0.55,-,21.3,43,49,22.0,30.71,8.91,21.81,-,-,-,31.6,-,60.43,56.0,-
167,臺北市,2006/08/04,陽明,2.9,0.16,390.82,31.2,41,17,13.0,5.22,1.2,4.02,-,-,-,23.31,-,83.0,39.0,-
168,臺北市,2006/08/04,士林,2.7,0.4,-,19.9,39,39,16.0,20.51,4.89,15.63,-,-,-,30.52,-,63.53,39.0,-
169,臺北市,2006/08/03,松山,1.5,0.32,380.47,10.5,14,26,12.0,21.3,12.88,8.43,-,-,-,30.51,-,59.74,26.0,-
170,臺北市,2006/08/03,古亭,1.6,0.31,-,11.4,14,24,11.0,17.17,9.56,7.61,1.951,0.087,1.86,30.72,-,63.77,24.0,-
171,臺北市,2006/08/03,中山,2.3,0.48,-,7.9,11,26,17.0,28.57,18.11,10.46,1.995,0.157,1.84,30.73,-,58.41,26.0,-
172,臺北市,2006/08/03,萬華,0.9,0.42,-,10.5,14,22,14.0,18.97,9.3,9.67,-,-,-,32.12,-,58.38,22.0,-
173,臺北市,2006/08/03,陽明,1.9,0.05,383.81,16.8,18,6,5.0,2.48,1.56,0.92,-,-,-,23.45,-,82.0,16.0,-
174,臺北市,2006/08/03,士林,1.3,0.17,-,11.6,14,26,11.0,9.06,3.78,5.29,-,-,-,30.66,-,61.62,26.0,-
