序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
24,臺北市,2018/02/25,中山,1.3,0.62,-,16.6,35,22,34.47,9.13,25.34,2.162,0.157,2.005,1.18,0.76,15.97,-,-,96.47,-
25,臺北市,2018/02/25,大同,2.2,0.94,-,-,49,19,52.39,24.31,28.08,2.268,0.239,2.029,-,-,-,-,-,-,-
26,臺北市,2018/02/25,萬華,0.4,0.57,-,17.3,38,19,28.92,4.46,24.47,-,-,-,1.2,0.85,16.48,-,-,88.62,-
27,臺北市,2018/02/25,陽明,1.4,0.17,418.73,42.8,6,3,1.52,0.34,1.1,-,-,-,3.31,-,12.24,1,4.6,95.65,19.28
28,臺北市,2018/02/25,士林,0.6,0.35,-,23.7,28,14,17.36,1.53,15.84,-,-,-,1.1,0.92,16.22,-,-,91.25,-
29,臺北市,2018/02/24,松山,4.2,0.82,451.56,13.6,61,32,45.99,14.13,31.86,2.262,0.262,2,1.24,0.88,17.58,-,-,79.83,-
30,臺北市,2018/02/24,古亭,4,0.92,-,12.8,65,28,53.97,18.05,35.92,2.489,0.348,2.141,1,0.72,18.19,-,-,79.16,-
31,臺北市,2018/02/24,中山,3.9,1.04,-,11.7,69,34,60.16,23.7,36.46,2.509,0.324,2.185,1.29,0.88,18.05,-,-,84.56,-
32,臺北市,2018/02/24,大同,2.9,1.23,-,-,77,35,65.04,29.44,35.59,2.769,0.414,2.355,-,-,-,-,-,-,-
33,臺北市,2018/02/24,萬華,4.2,0.97,-,11.6,66,31,49.67,13.87,35.8,-,-,-,1.04,0.7,18.41,-,-,78.31,-
34,臺北市,2018/02/24,陽明,1.7,0.25,418.82,40.3,10,8,2.61,0.5,2.16,-,-,-,1.23,-,14.75,0,0,91.05,0
35,臺北市,2018/02/24,士林,2,0.57,-,20.9,55,34,28.83,6.02,22.81,-,-,-,1.4,1.12,18.16,-,-,82.61,-
36,臺北市,2018/02/23,松山,1.9,0.45,429.8,29.6,40,23,25.27,4.28,20.99,1.926,0.106,1.82,1.95,1.44,15.84,-,-,77.14,-
37,臺北市,2018/02/23,古亭,1.4,0.39,-,39.3,45,19,17.51,2.72,14.79,1.957,0.079,1.878,2.94,2.67,16.44,-,-,76.43,-
38,臺北市,2018/02/23,中山,2.9,0.59,-,28.8,50,24,30.25,6.92,23.33,2.045,0.137,1.908,2.59,2.23,16.66,-,-,81.12,-
39,臺北市,2018/02/23,大同,3,0.83,-,-,63,23,62.06,29.41,32.67,2.198,0.228,1.97,-,-,-,-,-,-,-
40,臺北市,2018/02/23,萬華,1.4,0.49,-,30,45,21,26.6,3.46,23.17,-,-,-,2.85,2.55,17.09,-,-,73.58,-
41,臺北市,2018/02/23,陽明,2,0.24,420.18,50.2,12,7,0.96,0.24,0.74,-,-,-,3.1,-,9.56,0.5,4.47,99.5,76.07
42,臺北市,2018/02/23,士林,1.9,0.32,-,44.9,37,15,9.26,1.82,7.43,-,-,-,3.11,2.54,17.44,-,-,74.25,-
43,臺北市,2018/02/22,松山,0.6,0.42,427.27,35.5,16,11,20.91,2.2,18.7,1.896,0.084,1.811,1.76,1.42,14.71,-,-,86.58,-
44,臺北市,2018/02/22,古亭,1.4,0.54,-,36.3,15,9,22.21,2.18,20.07,2.007,0.101,1.906,2.19,1.91,15.16,-,-,88.82,-
45,臺北市,2018/02/22,中山,2.2,0.62,-,29.7,19,11,30.53,5.91,24.63,2.053,0.143,1.909,1.78,1.53,15.5,-,-,90.8,-
46,臺北市,2018/02/22,大同,1.9,1.09,-,-,35,12,68.71,36.08,32.64,2.281,0.291,1.99,-,-,-,-,-,-,-
47,臺北市,2018/02/22,萬華,2.1,0.56,-,31.7,17,7,26.18,2.86,23.32,-,-,-,2.24,1.82,15.88,-,-,83.93,-
48,臺北市,2018/02/22,陽明,0.7,0.31,423.86,51.1,5,1,1.02,0.46,0.5,-,-,-,2.68,-,9.2,1.78,4.93,99.5,10.66
49,臺北市,2018/02/22,士林,1.6,0.39,-,41.9,16,8,10.31,1.09,9.22,-,-,-,2.01,1.43,16.14,-,-,82.6,-
50,臺北市,2018/02/21,松山,1.3,0.45,425.59,29.7,22,10,20.91,3.72,17.19,1.89,0.087,1.803,1.76,1.31,16.57,-,-,84.35,-
51,臺北市,2018/02/21,古亭,1.5,0.52,-,30.6,16,9,21.5,3.72,17.78,2.015,0.111,1.905,2.23,1.77,16.88,-,-,85.53,-
52,臺北市,2018/02/21,中山,1,0.59,-,26.9,18,10,25.11,5.76,19.35,2.039,0.129,1.91,2.07,1.56,17.12,-,-,88.65,-
53,臺北市,2018/02/21,大同,2.3,1.02,-,-,38,12,54.1,26.53,27.57,2.26,0.262,1.998,-,-,-,-,-,-,-
54,臺北市,2018/02/21,萬華,1.5,0.5,-,27.7,16,10,22.9,3.97,18.93,-,-,-,2.22,1.76,17.4,-,-,82.85,-
55,臺北市,2018/02/21,陽明,1.5,0.22,420.09,44.5,5,2,1.68,0.12,1.7,-,-,-,2.6,-,11.31,0.55,4.9,99.5,9.64
56,臺北市,2018/02/21,士林,2.3,0.35,-,35.9,19,8,10.38,0.84,9.5,-,-,-,1.95,1.72,17.69,-,-,82.56,-
57,臺北市,2018/02/20,松山,2,0.42,425.79,28.7,45,20,17.23,2.52,14.71,1.894,0.079,1.815,1.7,1.39,18.77,-,-,82.58,-
58,臺北市,2018/02/20,古亭,1.6,0.42,-,29.8,44,19,17.51,1.49,16.01,2.035,0.104,1.932,1.58,1.31,19.36,-,-,81.5,-
59,臺北市,2018/02/20,中山,2.4,0.55,-,24.9,45,24,26.4,7.24,19.16,2.085,0.126,1.959,1.75,1.35,18.98,-,-,87.48,-
60,臺北市,2018/02/20,大同,1.8,0.66,-,-,63,23,32.38,9.73,22.66,2.156,0.155,2.001,-,-,-,-,-,-,-
61,臺北市,2018/02/20,萬華,1.6,0.49,-,26.7,45,24,20.92,2.13,18.78,-,-,-,1.55,1.07,19.32,-,-,81.49,-
62,臺北市,2018/02/20,陽明,1.3,0.22,415.48,35.8,15,12,1.4,0.6,0.86,-,-,-,1.87,-,15.13,0,0,93.53,0
63,臺北市,2018/02/20,士林,1.7,0.32,-,31.4,40,18,8.9,0.7,8.18,-,-,-,1.77,1.58,18.83,-,-,85.93,-
64,臺北市,2018/02/19,松山,2.7,0.72,451.51,17.6,42,24,38.68,11.63,27.06,2.237,0.204,2.033,1.21,0.86,20.56,-,-,69.89,-
65,臺北市,2018/02/19,古亭,2.7,0.51,-,25.6,32,16,26.82,5.68,21.14,2.153,0.156,1.997,1.19,0.95,21.69,-,-,64.38,-
66,臺北市,2018/02/19,中山,2.6,0.74,-,19.1,42,26,37.07,10.7,26.36,2.251,0.193,2.059,1.38,0.85,21.7,-,-,70.08,-
67,臺北市,2018/02/19,大同,3.6,1.08,-,-,64,33,62.28,29.52,32.76,2.644,0.311,2.333,-,-,-,-,-,-,-
68,臺北市,2018/02/19,萬華,2.6,0.7,-,19.6,35,25,34.97,8.49,26.48,-,-,-,1.04,0.68,21.84,-,-,65.74,-
69,臺北市,2018/02/19,陽明,2.5,0.21,417.86,46,19,15,2.48,0.16,2.4,-,-,-,1.36,-,17.6,0,0,72.39,0
70,臺北市,2018/02/19,士林,2,0.62,-,19.4,49,31,30.59,7.97,22.62,-,-,-,1.33,1.05,21.04,-,-,74.42,-
71,臺北市,2018/02/18,松山,3.4,0.64,440.48,26.5,49,23,31.78,8.44,23.34,2.192,0.173,2.019,1.2,0.89,20.15,-,-,68.88,-
72,臺北市,2018/02/18,古亭,2.5,0.6,-,28.8,47,18,28.17,5.21,22.96,2.239,0.179,2.06,1.09,0.89,21.02,-,-,67.01,-
73,臺北市,2018/02/18,中山,4.9,0.77,-,23.7,53,26,43.56,14.71,28.85,2.353,0.213,2.14,1.28,0.89,20.77,-,-,73.53,-
74,臺北市,2018/02/18,大同,3.4,1.09,-,-,68,26,57.88,25.61,32.3,2.594,0.294,2.3,-,-,-,-,-,-,-
75,臺北市,2018/02/18,萬華,4.5,0.72,-,25,48,25,35.96,9.29,26.67,-,-,-,1.26,0.77,21.08,-,-,68.3,-
76,臺北市,2018/02/18,陽明,2.4,0.22,416.58,49.5,17,13,1.71,0.18,1.67,-,-,-,1.26,-,15.52,0,0,82.2,0
77,臺北市,2018/02/18,士林,2.7,0.6,-,30.4,54,25,23.1,3.83,19.28,-,-,-,1.32,1.09,20.64,-,-,74.67,-
78,臺北市,2018/02/17,松山,0.5,0.37,420.24,40.5,39,19,11.86,1.8,10.06,1.852,0.052,1.8,2.38,1.9,17.18,-,-,76.42,-
79,臺北市,2018/02/17,古亭,0.9,0.38,-,44.7,32,13,8.74,1.75,6.99,1.948,0.06,1.888,3.37,2.98,17.9,-,-,75.25,-
80,臺北市,2018/02/17,中山,1.8,0.41,-,38.2,36,20,16.32,3.98,12.34,1.973,0.073,1.9,2.85,2.35,18.08,-,-,79.65,-
81,臺北市,2018/02/17,大同,1.7,0.48,-,-,50,16,23.1,6.52,16.59,2.04,0.078,1.962,-,-,-,-,-,-,-
82,臺北市,2018/02/17,萬華,0.7,0.35,-,40,28,15,13.61,1.79,11.82,-,-,-,3.49,3,18.22,-,-,73.93,-
83,臺北市,2018/02/17,陽明,0.8,0.26,419.7,48.2,9,4,0.84,0.04,1.09,-,-,-,3.56,-,10.9,0.56,4.49,99.5,74.57
84,臺北市,2018/02/17,士林,1.8,0.3,-,46.3,28,13,5.88,1.33,4.55,-,-,-,3.06,2.49,18.85,-,-,73.68,-
85,臺北市,2018/02/16,松山,3.9,0.56,441.13,22.8,77,39,26.67,5.21,21.46,2.083,0.152,1.931,1.46,1.06,19.2,-,-,77.53,-
86,臺北市,2018/02/16,古亭,2.7,0.49,-,22.2,65,30,21.81,3.24,18.57,2.129,0.14,1.989,1.4,1.08,19.68,-,-,76.08,-
87,臺北市,2018/02/16,中山,2.4,0.61,-,18.1,87,42,30.35,7.07,23.28,2.214,0.161,2.053,1.4,0.96,19.39,-,-,83.27,-
88,臺北市,2018/02/16,大同,2.4,0.86,-,-,95,41,42.84,15.04,27.8,2.404,0.223,2.181,-,-,-,-,-,-,-
89,臺北市,2018/02/16,萬華,2.5,0.56,-,20.7,69,35,25.08,4.67,20.4,-,-,-,1.17,0.79,19.66,-,-,78.32,-
90,臺北市,2018/02/16,陽明,1.9,0.16,416.98,40.6,15,10,1.56,0.6,0.91,-,-,-,-,-,15.57,0,0,86.82,0
91,臺北市,2018/02/16,士林,2.2,0.43,-,22.6,75,38,16.16,1.48,14.68,-,-,-,1.47,1.23,19.05,-,-,84.98,-
92,臺北市,2018/02/15,松山,1.7,0.76,451.22,27.1,43,22,35.99,10.43,25.55,2.304,0.261,2.043,0.99,0.72,20.45,-,-,62.87,-
93,臺北市,2018/02/15,古亭,1.4,0.66,-,34,41,21,27.75,5.08,22.68,2.25,0.208,2.042,1.24,1.12,21.28,-,-,59.62,-
94,臺北市,2018/02/15,中山,2,1.01,-,24.9,46,27,55.33,19.89,35.44,2.496,0.32,2.175,1.04,0.73,21.27,-,-,60.83,-
95,臺北市,2018/02/15,大同,4.1,1.61,-,-,69,31,81.03,41.14,39.89,2.882,0.522,2.36,-,-,-,-,-,-,-
96,臺北市,2018/02/15,萬華,-,0.96,-,25.8,46,28,49.97,17.12,32.85,-,-,-,1.03,0.65,21.48,-,-,60.23,-
97,臺北市,2018/02/15,陽明,1.7,0.19,417.04,52.4,18,13,1.3,0.08,1.39,-,-,-,1.86,-,16.5,0,0,67.98,0
98,臺北市,2018/02/15,士林,2.8,0.64,-,30.6,43,25,26.81,4.85,21.96,-,-,-,1.43,1.05,20.9,-,-,69,-
99,臺北市,2018/02/14,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
100,臺北市,2018/02/14,古亭,2.4,0.76,-,27.1,32,15,40.64,12.17,28.47,2.218,0.236,1.982,1.2,0.95,18.76,-,-,59.96,-
101,臺北市,2018/02/14,中山,2.7,1.18,-,18.9,46,22,73.22,33.78,39.44,2.535,0.376,2.159,1.11,0.79,18.83,-,-,64.1,-
102,臺北市,2018/02/14,大同,4.3,1.8,-,-,65,25,114.54,69.61,44.94,3.038,0.624,2.414,-,-,-,-,-,-,-
103,臺北市,2018/02/14,萬華,4.5,1.16,-,17.3,39,21,65.89,25.24,40.65,-,-,-,1.06,0.73,19.02,-,-,59.85,-
104,臺北市,2018/02/14,陽明,1.8,0.24,419.38,54.3,22,15,3.24,0.3,2.98,-,-,-,1.25,-,12.24,0,0,69.55,0
105,臺北市,2018/02/14,士林,2.1,0.58,-,29.6,47,21,29.46,6.71,22.77,-,-,-,1.35,1.22,18.3,-,-,70.93,-
106,臺北市,2018/02/13,松山,1.1,0.39,427.9,29.8,76,20,27.36,3.68,23.68,2.001,0.145,1.857,1.68,1.24,15.18,-,-,58.25,-
107,臺北市,2018/02/13,古亭,1.3,0.36,-,40.5,78,14,22.08,4.81,17.27,1.985,0.101,1.884,2.75,2.51,16.01,-,-,56.16,-
108,臺北市,2018/02/13,中山,1.6,0.64,-,26.2,82,22,39.49,10.03,29.47,2.116,0.175,1.941,2.64,2.24,15.93,-,-,63.29,-
109,臺北市,2018/02/13,大同,2.5,0.87,-,-,90,23,65.63,28.06,37.57,2.269,0.264,2.005,-,-,-,-,-,-,-
110,臺北市,2018/02/13,萬華,1.9,0.51,-,26.5,68,19,34.42,5.28,29.13,-,-,-,2.42,2.17,16.36,-,-,55.06,-
111,臺北市,2018/02/13,陽明,2.2,0.23,423,50.3,47,20,1.42,0.19,1.27,-,-,-,3.37,-,7.81,0,0,87.74,0
112,臺北市,2018/02/13,士林,2.7,0.3,-,46.6,74,20,10.69,2.04,8.64,-,-,-,2.8,2.45,16.71,-,-,59.53,-
113,臺北市,2018/02/12,松山,2.8,0.38,429.28,32.7,114,22,28.59,4.92,23.68,1.989,0.133,1.856,1.91,1.55,13.6,-,-,55.65,-
114,臺北市,2018/02/12,古亭,2.4,0.44,-,39.7,111,19,22.98,3.92,19.06,2.018,0.111,1.907,2.42,2.18,14.15,-,-,55.52,-
115,臺北市,2018/02/12,中山,-,0.58,-,31.9,118,25,33.51,8.37,25.14,2.082,0.156,1.926,1.99,1.57,14.53,-,-,58.61,-
116,臺北市,2018/02/12,大同,3.4,0.8,-,-,126,27,60.18,27.28,32.89,2.209,0.231,1.978,-,-,-,-,-,-,-
117,臺北市,2018/02/12,萬華,3.1,0.46,-,31.7,103,24,25.88,3.4,22.49,-,-,-,2.45,2.2,14.7,-,-,51.03,-
118,臺北市,2018/02/12,陽明,2.5,0.23,424.74,53.2,67,24,1.46,0.24,1.17,-,-,-,1.96,-,6.63,0,0,83.64,0
119,臺北市,2018/02/12,士林,1.6,0.29,-,52.5,116,22,8.1,0.68,7.44,-,-,-,2.46,2.17,15.07,-,-,55.21,-
120,臺北市,2018/02/11,松山,1.8,0.41,426.04,32.8,52,17,19.85,2.77,17.08,1.931,0.098,1.833,1.4,1.02,12.25,-,-,81.48,-
121,臺北市,2018/02/11,古亭,1.7,0.47,-,32.3,49,16,22.3,3.87,18.42,2.023,0.104,1.919,1.77,1.53,12.58,-,-,84.79,-
122,臺北市,2018/02/11,中山,-,0.53,-,29.9,51,19,25.91,6.27,19.65,2.053,0.12,1.933,1.66,1.22,12.98,-,-,85.39,-
123,臺北市,2018/02/11,大同,1.6,0.88,-,-,67,21,59.54,26.66,32.87,2.239,0.233,2.006,-,-,-,-,-,-,-
124,臺北市,2018/02/11,萬華,1.5,0.48,-,27.4,49,18,26.74,3.82,22.92,-,-,-,1.76,1.41,13.39,-,-,77.71,-
125,臺北市,2018/02/11,陽明,1.2,0.26,426.34,47.6,22,10,0.56,0.1,0.55,-,-,-,3.62,-,6.2,1.09,4.46,99.38,73.53
126,臺北市,2018/02/11,士林,0.8,0.35,-,42.3,46,15,11.4,2.22,9.18,-,-,-,2.11,1.66,13.5,-,-,77.53,-
127,臺北市,2018/02/10,松山,1,0.75,444.98,17.3,23,14,44.74,17.49,27.25,2.23,0.245,1.985,1.26,0.94,15.95,-,-,90.36,-
128,臺北市,2018/02/10,古亭,1.5,1.12,-,15,28,17,66.46,34.34,32.12,2.56,0.383,2.177,1.13,0.84,16.44,-,-,88.75,-
129,臺北市,2018/02/10,中山,-,0.9,-,15.1,25,19,53.28,22.93,30.35,2.437,0.288,2.15,1.1,0.59,16.32,-,-,94.41,-
130,臺北市,2018/02/10,大同,1.8,1.49,-,-,56,22,83.9,45.61,38.28,2.814,0.47,2.344,-,-,-,-,-,-,-
131,臺北市,2018/02/10,萬華,0.9,1.01,-,11.4,35,19,58.52,22.81,35.71,-,-,-,0.98,0.7,17.23,-,-,89.8,-
132,臺北市,2018/02/10,陽明,0.5,0.24,423.74,44.2,5,2,1.63,0.02,1.82,-,-,-,2.49,-,11.86,0.71,4.55,99.47,17.38
133,臺北市,2018/02/10,士林,2.3,0.61,-,18.1,29,19,33.07,6.93,26.14,-,-,-,1.17,0.8,16.88,-,-,91.3,-
134,臺北市,2018/02/09,松山,3.6,1.01,461.2,14.1,34,15,85.83,47.93,37.9,2.383,0.399,1.984,0.85,0.57,15.64,-,-,90.19,-
135,臺北市,2018/02/09,古亭,3.2,1.07,-,13,31,19,76.22,37.73,38.49,2.526,0.436,2.09,1.01,0.82,16.09,-,-,89.02,-
136,臺北市,2018/02/09,中山,5.4,1.23,-,11.9,30,20,91.56,52.73,38.83,2.551,0.448,2.102,1.25,1.02,16.13,-,-,96.44,-
137,臺北市,2018/02/09,大同,3.4,2.08,-,-,52,24,133.69,92.97,40.73,2.967,0.716,2.251,-,-,-,-,-,-,-
138,臺北市,2018/02/09,萬華,5.2,1.06,-,11.3,31,19,73.49,34.84,38.65,-,-,-,1.15,0.9,16.73,-,-,89.02,-
139,臺北市,2018/02/09,陽明,1,0.12,417.8,42.9,5,2,0.98,0.22,0.86,-,-,-,2.48,-,12.23,1,4.72,99.5,15.12
140,臺北市,2018/02/09,士林,1.8,0.6,-,18.3,26,16,42.82,15.05,27.77,-,-,-,1.18,0.99,16.93,-,-,88.82,-
141,臺北市,2018/02/08,松山,1.8,0.34,434.09,26.6,28,16,30.95,5.35,25.6,1.958,0.139,1.819,1.78,1.29,12.21,-,-,82.04,-
142,臺北市,2018/02/08,古亭,1.4,0.35,-,36.5,20,13,-,-,-,1.992,0.1,1.892,2.89,2.66,12.69,-,-,82.79,-
143,臺北市,2018/02/08,中山,0.8,0.51,-,26.5,28,17,33.01,6.19,26.81,2.064,0.167,1.897,2.74,2.34,12.84,-,-,88.48,-
144,臺北市,2018/02/08,大同,2.5,0.95,-,-,46,18,77.64,39.81,37.83,2.283,0.296,1.986,-,-,-,-,-,-,-
145,臺北市,2018/02/08,萬華,2.1,0.43,-,26.1,25,-,30.59,4.75,25.83,-,-,-,2.64,2.33,13.4,-,-,78.64,-
146,臺北市,2018/02/08,陽明,2.3,0.17,421.2,51.1,13,8,1.68,0.05,1.83,-,-,-,4.68,-,6.73,1.94,4.76,98.48,21.82
147,臺北市,2018/02/08,士林,2,0.3,-,39.4,27,14,14.32,2.63,11.69,-,-,-,2.89,2.48,13.78,-,-,77.77,-
148,臺北市,2018/02/07,松山,1.8,0.38,435.8,20.3,42,20,33.77,7.33,26.43,1.993,0.175,1.818,1.57,1.12,11.41,-,-,78.86,-
149,臺北市,2018/02/07,古亭,2.2,0.4,-,27.6,29,16,-,-,-,2.013,0.109,1.904,2.43,2.26,11.75,-,-,80.96,-
150,臺北市,2018/02/07,中山,3.6,0.56,-,19.3,36,18,38.19,9.84,28.36,2.067,0.159,1.909,2.49,2.2,11.92,-,-,86.79,-
151,臺北市,2018/02/07,大同,3.7,1.16,-,-,51,21,95.15,58.94,36.21,2.361,0.363,1.998,-,-,-,-,-,-,-
152,臺北市,2018/02/07,萬華,2.6,0.45,-,18.5,37,-,36.9,8.83,28.07,-,-,-,2.24,1.98,12.43,-,-,76.23,-
153,臺北市,2018/02/07,陽明,1.7,0.17,418.55,45.1,12,7,0.33,0.24,0.27,-,-,-,3.53,-,5.72,1.32,5.54,97.62,25.84
154,臺北市,2018/02/07,士林,0.8,0.26,-,39.9,27,14,10.5,1.99,8.51,-,-,-,2.62,2.33,12.66,-,-,76.32,-
155,臺北市,2018/02/06,松山,2.1,0.43,439.42,23.4,51,23,30.52,4.61,25.89,1.97,0.128,1.842,1.54,1.08,10.36,-,-,58.94,-
156,臺北市,2018/02/06,古亭,2,0.44,-,24.1,45,19,29.93,6,23.93,2.084,0.143,1.941,1.85,1.68,10.27,-,-,66.94,-
157,臺北市,2018/02/06,中山,1.4,0.63,-,21.1,55,24,40.74,9.98,30.77,2.099,0.169,1.93,1.73,1.24,10.85,-,-,65.76,-
158,臺北市,2018/02/06,大同,3.1,0.88,-,-,70,27,69.21,35.3,33.91,2.251,0.247,2.004,-,-,-,-,-,-,-
159,臺北市,2018/02/06,萬華,1.6,0.49,-,19.1,46,32,35.88,6.71,29.17,-,-,-,1.85,1.59,11.26,-,-,57.2,-
160,臺北市,2018/02/06,陽明,2.8,0.23,424.36,45,27,18,1.48,0.04,1.62,-,-,-,2.6,-,3.01,0.56,4.9,88.75,13.13
161,臺北市,2018/02/06,士林,2.4,0.31,-,43,52,24,10.61,1.47,9.14,-,-,-,2.41,1.76,11.46,-,-,59.24,-
162,臺北市,2018/02/05,松山,2,0.5,442.05,17.9,24,13,38.62,13.47,25.15,1.987,0.137,1.85,1.08,0.75,8.28,-,-,82,-
163,臺北市,2018/02/05,古亭,1.8,0.53,-,18,20,12,37.13,11.38,25.76,2.088,0.165,1.923,1.12,0.77,8.33,-,-,88.5,-
164,臺北市,2018/02/05,中山,1.1,0.57,-,17,19,13,39.21,11.03,28.18,2.089,0.177,1.913,1.24,0.74,8.55,-,-,88.99,-
165,臺北市,2018/02/05,大同,3.8,1.79,-,-,43,17,136.64,102.13,34.51,2.607,0.548,2.059,-,-,-,-,-,-,-
166,臺北市,2018/02/05,萬華,2.1,0.54,-,15.1,20,12,34.78,7.49,27.28,-,-,-,0.86,0.58,8.95,-,-,80.95,-
167,臺北市,2018/02/05,陽明,1.3,0.23,422.97,40.6,13,10,-,-,-,-,-,-,5.99,-,1.63,1.4,4.38,99.1,49.79
168,臺北市,2018/02/05,士林,1.9,0.52,-,16.6,26,-,34.07,7.88,26.24,-,-,-,1.32,1,8.77,-,-,83.92,-
169,臺北市,2018/02/04,松山,1,0.36,428.97,29.4,14,7,15.74,1.69,14.03,1.865,0.059,1.805,1.25,0.99,9.1,-,-,84.27,-
170,臺北市,2018/02/04,古亭,0.9,0.33,-,25.6,14,9,21.93,4.07,17.85,2.004,0.097,1.907,1.29,1.03,9.4,-,-,88.96,-
171,臺北市,2018/02/04,中山,2.8,0.42,-,21.5,15,9,28.96,5.25,23.7,2.024,0.117,1.907,1.03,0.67,9.55,-,-,92.84,-
172,臺北市,2018/02/04,大同,2.4,0.82,-,-,29,12,75.53,42.42,33.12,2.25,0.222,2.028,-,-,-,-,-,-,-
