序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
47,臺北市,2010/09/24,萬華,1.5,0.5,-,22.5,27,17,13.0,31.59,6.65,24.94,-,-,-,25.3,82.32,28.0
48,臺北市,2010/09/24,陽明,1.3,0.14,385.83,42.8,47,5,4.0,1.35,0.24,1.09,-,-,-,17.98,96.86,41.0
49,臺北市,2010/09/24,士林,1.2,0.33,-,33.3,37,23,10.0,14.58,2.98,11.6,-,-,-,25.84,79.59,33.0
50,臺北市,2010/09/23,松山,2.1,0.35,395.53,17.5,30,21,14.0,27.38,9.67,17.71,2.027,0.12,1.91,27.01,77.11,29.0
51,臺北市,2010/09/23,古亭,1.9,0.41,-,18.5,29,28,14.0,24.77,9.07,15.7,2.057,0.127,1.93,27.84,79.15,29.0
52,臺北市,2010/09/23,中山,4.3,0.58,-,14.4,25,30,21.0,32.98,13.98,19.01,2.139,0.206,1.93,28.05,75.52,30.0
53,臺北市,2010/09/23,大同,3.6,1.29,-,-,-,32,20.0,59.66,36.38,23.28,2.51,0.518,1.99,-,-,32.0
54,臺北市,2010/09/23,萬華,2.5,0.44,-,14.8,25,24,17.0,27.61,8.72,18.89,-,-,-,27.54,75.1,24.0
55,臺北市,2010/09/23,陽明,1.7,0.11,385.93,27.8,40,6,6.0,1.1,0.36,0.69,-,-,-,19.52,90.78,35.0
56,臺北市,2010/09/23,士林,2.3,0.25,-,22.5,35,32,12.0,12.79,4.26,8.53,-,-,-,27.79,72.8,32.0
57,臺北市,2010/09/22,松山,1.6,0.37,399.89,9.3,18,17,15.0,23.36,11.89,11.47,2.055,0.149,1.91,29.73,61.32,22.0
58,臺北市,2010/09/22,古亭,1.0,0.38,-,10.2,20,25,15.0,21.45,10.78,10.67,2.029,0.131,1.9,30.23,66.15,25.0
59,臺北市,2010/09/22,中山,3.7,0.59,-,8.0,18,24,23.0,34.38,21.35,13.03,2.164,0.224,1.94,30.59,60.87,24.0
60,臺北市,2010/09/22,大同,2.9,1.21,-,-,-,29,18.0,60.92,44.9,16.02,2.536,0.465,2.07,-,-,29.0
61,臺北市,2010/09/22,萬華,1.7,0.46,-,8.6,18,20,15.0,30.19,16.01,14.18,-,-,-,30.01,61.43,21.0
62,臺北市,2010/09/22,陽明,2.2,0.06,385.53,16.5,22,7,5.0,2.32,1.43,0.84,-,-,-,22.15,72.93,22.0
63,臺北市,2010/09/22,士林,2.8,0.37,-,9.6,20,31,13.0,18.43,8.34,10.09,-,-,-,29.86,61.13,31.0
64,臺北市,2010/09/21,松山,2.7,0.52,406.66,18.3,44,30,21.0,32.11,12.06,20.05,2.189,0.212,1.98,29.36,65.97,59.0
65,臺北市,2010/09/21,古亭,1.4,0.67,-,19.8,49,34,19.0,33.66,15.18,18.48,2.224,0.248,1.98,29.75,70.02,62.0
66,臺北市,2010/09/21,中山,3.3,0.84,-,17.4,42,37,28.0,43.66,17.43,26.23,2.372,0.327,2.05,29.92,66.2,50.0
67,臺北市,2010/09/21,大同,3.4,1.96,-,-,-,39,27.0,76.86,47.62,29.24,2.888,0.762,2.13,-,-,39.0
68,臺北市,2010/09/21,萬華,2.2,0.75,-,17.8,39,31,18.0,40.02,15.98,24.04,-,-,-,29.61,64.97,56.0
69,臺北市,2010/09/21,陽明,1.7,0.07,388.12,33.3,39,10,9.0,2.16,1.02,1.14,-,-,-,20.89,83.87,38.0
70,臺北市,2010/09/21,士林,2.3,0.54,-,22.8,53,44,17.0,25.6,7.02,18.57,-,-,-,29.25,69.68,80.0
71,臺北市,2010/09/20,松山,1.2,0.38,393.07,25.0,39,31,20.0,31.28,12.49,18.79,2.026,0.164,1.86,29.4,62.13,41.0
72,臺北市,2010/09/20,古亭,1.9,0.58,-,28.7,38,35,20.0,28.24,8.33,19.9,2.142,0.209,1.93,29.54,69.46,40.0
73,臺北市,2010/09/20,中山,3.4,0.69,-,26.7,37,35,26.0,33.37,11.16,22.23,2.187,0.256,1.93,29.6,66.0,51.0
74,臺北市,2010/09/20,大同,4.1,2.14,-,-,-,43,25.0,78.72,45.86,32.86,2.854,0.827,2.03,-,-,43.0
75,臺北市,2010/09/20,萬華,2.7,0.58,-,27.4,36,30,18.0,28.93,6.58,22.35,-,-,-,29.15,66.84,54.0
76,臺北市,2010/09/20,陽明,2.2,0.13,385.42,42.0,48,15,11.0,3.21,1.29,1.92,-,-,-,20.98,84.74,57.0
77,臺北市,2010/09/20,士林,1.9,0.38,-,30.1,38,41,15.0,18.8,3.7,15.11,-,-,-,29.19,67.97,42.0
78,臺北市,2010/09/19,松山,0.4,0.15,382.18,35.8,39,32,14.0,4.09,0.45,3.63,-,-,-,28.21,72.81,35.0
79,臺北市,2010/09/19,古亭,0.5,0.15,-,36.9,42,36,16.0,6.13,1.84,4.29,1.891,0.015,1.88,28.41,78.34,38.0
80,臺北市,2010/09/19,中山,2.2,0.2,-,33.4,37,31,21.0,11.16,4.28,6.88,1.875,0.038,1.84,28.42,74.88,33.0
81,臺北市,2010/09/19,大同,1.2,0.34,-,-,-,31,13.0,15.72,5.69,10.03,1.963,0.08,1.88,-,-,31.0
82,臺北市,2010/09/19,萬華,1.2,0.18,-,30.5,34,30,14.0,8.64,2.1,6.53,-,-,-,28.23,73.54,30.0
83,臺北市,2010/09/19,陽明,1.7,0.09,385.16,34.4,37,8,4.0,1.65,0.85,0.81,-,-,-,20.12,-,32.0
84,臺北市,2010/09/19,士林,0.8,0.13,-,38.3,41,37,14.0,4.38,1.46,2.92,-,-,-,28.57,73.17,37.0
85,臺北市,2010/09/18,松山,2.0,0.39,394.19,16.4,18,31,19.0,27.15,8.18,18.97,2.059,0.144,1.92,28.3,71.94,31.0
86,臺北市,2010/09/18,古亭,1.3,0.47,-,19.9,28,36,20.0,23.77,7.2,16.58,2.103,0.16,1.94,28.12,76.74,36.0
87,臺北市,2010/09/18,中山,2.0,0.54,-,16.6,23,31,26.0,29.03,11.01,18.02,2.124,0.183,1.94,28.41,72.74,31.0
88,臺北市,2010/09/18,大同,2.0,1.28,-,-,-,36,21.0,55.08,31.13,23.95,2.489,0.455,2.03,-,-,36.0
89,臺北市,2010/09/18,萬華,1.7,0.52,-,15.2,23,29,19.0,27.49,8.31,19.18,-,-,-,28.1,71.89,29.0
90,臺北市,2010/09/18,陽明,1.2,0.12,383.47,26.8,36,7,6.0,1.82,1.02,0.79,-,-,-,19.89,95.23,37.0
91,臺北市,2010/09/18,士林,2.1,0.39,-,17.2,24,43,16.0,22.99,6.8,16.19,-,-,-,28.04,76.67,43.0
92,臺北市,2010/09/17,松山,2.5,0.49,395.37,35.6,49,41,30.0,23.78,3.33,20.46,2.108,0.144,1.96,28.85,65.84,47.0
93,臺北市,2010/09/17,古亭,1.3,0.78,-,31.7,51,53,36.0,35.33,9.99,25.34,2.254,0.232,2.02,28.9,70.71,63.0
94,臺北市,2010/09/17,中山,2.9,0.73,-,33.2,48,45,38.0,31.81,7.78,24.03,2.206,0.206,2.0,29.45,66.75,52.0
95,臺北市,2010/09/17,大同,3.0,1.69,-,-,-,49,35.0,65.42,32.4,33.03,2.693,0.604,2.09,-,-,49.0
96,臺北市,2010/09/17,萬華,1.9,0.66,-,26.1,39,44,36.0,31.75,5.44,26.31,-,-,-,29.09,65.94,44.0
97,臺北市,2010/09/17,陽明,1.3,0.24,384.31,53.7,61,26,23.0,2.94,1.29,1.66,-,-,-,20.89,83.1,55.0
98,臺北市,2010/09/17,士林,3.8,0.43,-,43.6,58,54,27.0,17.64,1.26,16.42,-,-,-,29.19,67.54,61.0
99,臺北市,2010/09/16,松山,4.6,0.5,408.09,23.7,35,42,32.0,36.76,9.69,27.07,2.132,0.207,1.92,29.15,66.96,42.0
100,臺北市,2010/09/16,古亭,1.9,0.53,-,28.9,47,45,31.0,25.61,6.48,19.13,2.133,0.208,1.93,29.39,72.21,61.0
101,臺北市,2010/09/16,中山,3.6,0.7,-,22.6,40,43,34.0,33.62,8.71,24.92,2.241,0.264,1.98,29.64,69.0,46.0
102,臺北市,2010/09/16,大同,4.2,1.85,-,-,-,43,31.0,71.64,39.53,32.11,2.78,0.734,2.05,-,-,43.0
103,臺北市,2010/09/16,萬華,3.0,0.58,-,20.4,37,35,27.0,33.94,8.87,25.07,-,-,-,29.25,68.33,42.0
104,臺北市,2010/09/16,陽明,1.8,0.14,386.43,39.8,46,19,17.0,2.79,0.87,1.92,-,-,-,21.25,88.64,49.0
105,臺北市,2010/09/16,士林,5.1,0.36,-,29.7,40,48,26.0,17.91,2.42,15.5,-,-,-,28.54,69.92,48.0
106,臺北市,2010/09/15,松山,5.5,0.56,415.25,30.1,54,51,33.0,51.54,16.46,35.08,2.291,0.364,1.93,29.05,68.34,60.0
107,臺北市,2010/09/15,古亭,2.6,0.61,-,30.4,58,45,29.0,29.81,7.4,22.41,2.184,0.247,1.94,28.96,75.33,66.0
108,臺北市,2010/09/15,中山,5.7,0.8,-,23.3,48,45,35.0,39.47,10.97,28.51,2.271,0.314,1.96,29.32,71.57,53.0
109,臺北市,2010/09/15,大同,4.8,1.81,-,-,-,45,29.0,70.55,37.93,32.62,2.722,0.698,2.03,-,-,45.0
110,臺北市,2010/09/15,萬華,3.1,0.71,-,20.8,43,37,28.0,37.55,8.09,29.46,-,-,-,28.81,71.48,55.0
111,臺北市,2010/09/15,陽明,2.2,0.15,386.97,39.7,48,20,17.0,5.13,1.68,3.45,-,-,-,21.07,88.64,48.0
112,臺北市,2010/09/15,士林,3.2,0.48,-,27.2,55,47,22.0,24.78,5.16,19.62,-,-,-,29.18,72.42,56.0
113,臺北市,2010/09/14,松山,2.5,0.61,410.99,16.9,39,45,25.0,56.05,23.11,32.96,2.223,0.28,1.94,29.01,67.12,50.0
114,臺北市,2010/09/14,古亭,1.3,0.74,-,18.4,42,36,22.0,39.3,15.04,24.26,2.237,0.295,1.94,28.41,77.59,50.0
115,臺北市,2010/09/14,中山,3.4,0.86,-,17.2,39,37,29.0,43.76,16.59,27.17,2.331,0.362,1.97,29.06,70.99,47.0
116,臺北市,2010/09/14,大同,4.5,2.44,-,-,-,40,26.0,96.66,61.58,35.07,3.054,1.004,2.05,-,-,46.0
117,臺北市,2010/09/14,萬華,2.7,0.79,-,12.6,31,29,24.0,43.05,14.67,28.38,-,-,-,28.44,72.5,38.0
118,臺北市,2010/09/14,陽明,2.2,0.17,387.44,32.3,43,17,14.0,6.11,1.19,4.93,-,-,-,21.21,89.16,42.0
119,臺北市,2010/09/14,士林,2.6,0.55,-,20.3,46,44,19.0,30.16,7.56,22.6,-,-,-,29.05,71.98,54.0
120,臺北市,2010/09/13,松山,-,0.4,405.43,12.5,29,-,16.0,30.35,11.79,18.56,2.057,0.162,1.9,29.45,65.18,35.0
121,臺北市,2010/09/13,古亭,2.8,0.44,-,17.9,38,32,16.0,24.99,10.55,14.44,2.046,0.161,1.89,29.67,70.71,43.0
122,臺北市,2010/09/13,中山,4.2,0.6,-,15.8,37,28,23.0,33.4,14.3,19.11,2.154,0.231,1.92,29.96,65.77,42.0
123,臺北市,2010/09/13,大同,4.1,1.9,-,-,-,37,21.0,77.55,51.92,25.64,2.757,0.762,2.0,-,-,37.0
124,臺北市,2010/09/13,萬華,2.9,0.55,-,14.8,35,25,18.0,37.46,15.49,21.97,-,-,-,29.36,66.76,43.0
125,臺北市,2010/09/13,陽明,2.0,0.12,383.54,21.6,36,10,8.0,3.68,1.67,2.01,-,-,-,21.11,87.86,39.0
126,臺北市,2010/09/13,士林,2.1,0.34,-,17.7,41,34,12.0,21.74,8.78,12.96,-,-,-,29.63,68.12,57.0
127,臺北市,2010/09/12,松山,2.4,0.54,412.76,21.2,45,-,25.0,37.37,11.08,26.29,2.179,0.207,1.97,28.9,68.81,45.0
128,臺北市,2010/09/12,古亭,1.7,0.53,-,24.5,51,34,22.0,26.35,8.33,18.01,2.17,0.202,1.97,29.02,76.15,54.0
129,臺北市,2010/09/12,中山,4.6,0.72,-,19.6,43,29,28.0,36.51,11.35,25.16,2.313,0.258,2.06,29.47,70.72,45.0
130,臺北市,2010/09/12,大同,3.6,1.46,-,-,-,33,18.0,58.46,32.71,25.76,2.668,0.514,2.15,-,-,33.0
131,臺北市,2010/09/12,萬華,2.3,0.68,-,17.1,36,26,21.0,33.43,8.69,24.74,-,-,-,28.88,71.58,40.0
132,臺北市,2010/09/12,陽明,2.2,0.14,385.7,29.0,44,13,11.0,5.09,2.15,2.94,-,-,-,21.0,90.33,41.0
133,臺北市,2010/09/12,士林,4.8,0.58,-,20.2,46,45,18.0,27.76,7.82,19.94,-,-,-,29.18,72.97,48.0
134,臺北市,2010/09/11,松山,3.2,0.55,405.19,19.2,37,-,24.0,38.27,12.43,25.84,2.156,0.243,1.91,29.18,73.07,40.0
135,臺北市,2010/09/11,古亭,2.8,0.67,-,18.2,35,37,20.0,32.8,11.07,21.74,2.259,0.298,1.96,28.94,81.58,40.0
136,臺北市,2010/09/11,中山,3.5,0.83,-,16.8,31,34,29.0,41.2,13.22,27.98,2.349,0.312,2.04,29.19,76.5,34.0
137,臺北市,2010/09/11,大同,4.5,1.85,-,-,-,45,26.0,73.24,39.04,34.2,2.817,0.702,2.12,-,-,45.0
138,臺北市,2010/09/11,萬華,4.1,0.8,-,13.5,25,32,24.0,46.67,15.27,31.4,-,-,-,28.68,77.36,32.0
139,臺北市,2010/09/11,陽明,1.6,0.09,384.77,25.3,35,14,10.0,3.8,1.27,2.53,-,-,-,21.24,92.9,34.0
140,臺北市,2010/09/11,士林,4.3,0.61,-,18.9,35,50,22.0,31.1,6.87,24.23,-,-,-,28.92,78.73,50.0
141,臺北市,2010/09/10,松山,3.5,0.5,402.68,21.9,45,30,17.0,29.95,6.79,23.16,2.143,0.21,1.93,29.26,69.37,52.0
142,臺北市,2010/09/10,古亭,3.0,0.65,-,26.4,56,34,22.0,32.31,8.78,23.53,2.263,0.288,1.98,29.42,75.56,79.0
143,臺北市,2010/09/10,中山,3.2,0.81,-,20.0,41,30,27.0,41.51,14.02,27.48,2.291,0.303,1.99,29.64,70.43,51.0
144,臺北市,2010/09/10,大同,3.4,1.57,-,-,-,37,23.0,65.32,34.61,30.71,2.695,0.61,2.09,-,-,37.0
145,臺北市,2010/09/10,萬華,3.7,0.76,-,22.1,45,28,20.0,37.91,9.38,28.53,-,-,-,29.23,70.77,60.0
146,臺北市,2010/09/10,陽明,1.5,0.1,381.59,31.8,45,14,10.0,3.15,1.29,1.89,-,-,-,21.03,92.08,44.0
147,臺北市,2010/09/10,士林,2.6,0.4,-,27.3,52,39,18.0,19.6,2.53,17.07,-,-,-,28.98,74.35,56.0
148,臺北市,2010/09/09,松山,1.5,0.19,384.1,18.1,23,17,9.0,13.24,4.31,8.94,1.83,0.059,1.77,28.61,62.7,21.0
149,臺北市,2010/09/09,古亭,0.5,0.29,-,18.2,24,18,11.0,17.58,7.73,9.85,1.947,0.088,1.86,28.86,69.38,21.0
150,臺北市,2010/09/09,中山,1.4,0.39,-,15.9,21,16,17.0,19.23,7.73,11.5,1.97,0.13,1.84,28.98,64.78,20.0
151,臺北市,2010/09/09,大同,2.8,1.78,-,-,-,23,15.0,74.84,54.45,20.38,2.597,0.688,1.91,-,-,30.0
152,臺北市,2010/09/09,萬華,0.7,0.36,-,12.7,20,15,12.0,28.24,13.54,14.7,-,-,-,28.62,65.06,18.0
153,臺北市,2010/09/09,陽明,0.9,0.07,378.74,20.3,22,5,4.0,-,-,-,-,-,-,19.94,89.36,24.0
154,臺北市,2010/09/09,士林,1.1,0.19,-,17.8,23,24,10.0,12.26,3.88,8.38,-,-,-,28.6,66.78,24.0
155,臺北市,2010/09/08,松山,0.7,0.21,383.88,25.5,30,25,13.0,12.02,3.1,8.92,1.83,0.056,1.77,30.33,60.86,29.0
156,臺北市,2010/09/08,古亭,0.5,0.24,-,26.6,30,24,12.0,12.46,4.6,7.86,1.916,0.065,1.85,30.99,64.93,30.0
157,臺北市,2010/09/08,中山,2.1,0.36,-,23.1,28,18,19.0,17.1,6.01,11.09,-,-,-,30.87,61.81,27.0
158,臺北市,2010/09/08,大同,1.9,1.34,-,-,-,27,15.0,55.84,34.96,20.87,2.389,0.493,1.9,-,-,27.0
159,臺北市,2010/09/08,萬華,1.3,0.31,-,20.1,26,18,12.0,22.53,8.63,13.9,-,-,-,30.5,61.89,27.0
160,臺北市,2010/09/08,陽明,1.5,0.12,379.81,27.5,30,7,4.0,2.31,1.01,1.3,-,-,-,21.9,87.42,28.0
161,臺北市,2010/09/08,士林,1.3,0.16,-,27.1,31,31,9.0,9.03,2.85,6.18,-,-,-,30.59,63.35,31.0
162,臺北市,2010/09/07,松山,5.2,0.43,407.22,25.5,47,45,33.0,27.54,5.36,22.17,2.12,0.201,1.92,29.87,69.3,48.0
163,臺北市,2010/09/07,古亭,2.4,0.52,-,24.8,47,46,29.0,25.08,6.54,18.54,2.146,0.201,1.95,30.13,73.73,50.0
164,臺北市,2010/09/07,中山,4.8,0.64,-,22.9,42,48,41.0,31.72,8.63,23.1,2.208,0.181,2.03,30.09,71.48,48.0
165,臺北市,2010/09/07,大同,6.3,1.35,-,-,-,52,37.0,57.79,28.03,29.76,2.668,0.595,2.07,-,-,51.0
166,臺北市,2010/09/07,萬華,6.2,0.61,-,20.5,40,50,39.0,37.77,9.15,28.62,-,-,-,29.79,71.46,50.0
167,臺北市,2010/09/07,陽明,2.7,0.14,386.21,34.5,43,21,15.0,4.27,1.23,3.04,-,-,-,21.75,90.06,40.0
168,臺北市,2010/09/07,士林,4.1,0.32,-,27.2,44,49,26.0,17.58,2.7,14.89,-,-,-,29.89,85.82,49.0
169,臺北市,2010/09/06,松山,4.9,0.58,413.85,25.8,52,46,32.0,35.49,6.48,29.01,2.186,0.251,1.94,30.3,66.64,64.0
170,臺北市,2010/09/06,古亭,3.6,0.69,-,26.6,53,50,31.0,34.15,9.08,25.07,2.347,0.313,2.03,30.08,74.99,61.0
171,臺北市,2010/09/06,中山,6.4,0.89,-,21.7,40,48,37.0,41.81,12.3,29.51,2.355,0.302,2.05,30.29,71.46,49.0
172,臺北市,2010/09/06,大同,6.2,1.3,-,-,-,46,33.0,47.43,17.17,30.25,2.627,0.515,2.11,-,-,46.0
173,臺北市,2010/09/06,萬華,6.8,0.76,-,21.2,44,46,35.0,37.91,6.54,31.37,-,-,-,30.08,71.16,53.0
174,臺北市,2010/09/06,陽明,2.6,0.15,388.88,36.3,46,24,17.0,5.67,1.78,3.89,-,-,-,21.04,92.05,43.0
175,臺北市,2010/09/06,士林,6.3,0.44,-,26.4,51,56,28.0,23.24,2.46,20.78,-,-,-,29.76,71.78,57.0
176,臺北市,2010/09/05,松山,4.1,0.39,402.56,17.7,30,35,25.0,27.02,6.36,20.66,2.049,0.162,1.89,29.1,71.61,43.0
177,臺北市,2010/09/05,古亭,3.9,0.46,-,20.3,32,40,23.0,25.39,5.97,19.42,2.127,0.179,1.95,29.4,76.77,47.0
178,臺北市,2010/09/05,中山,7.1,0.62,-,16.1,28,35,29.0,34.97,13.54,21.43,2.195,0.216,1.98,29.47,74.02,41.0
179,臺北市,2010/09/05,大同,7.7,1.11,-,-,-,36,24.0,55.16,30.77,24.38,2.449,0.408,2.04,-,-,36.0
180,臺北市,2010/09/05,萬華,6.3,0.52,-,15.0,26,34,25.0,36.08,12.43,23.65,-,-,-,29.16,73.54,40.0
181,臺北市,2010/09/05,陽明,1.9,0.11,384.44,19.1,25,12,9.0,3.85,1.12,2.72,-,-,-,20.37,94.44,25.0
182,臺北市,2010/09/05,士林,2.9,0.32,-,16.6,33,39,16.0,17.44,4.43,13.02,-,-,-,28.85,68.42,39.0
183,臺北市,2010/09/04,松山,1.6,0.28,391.86,10.0,17,27,14.0,21.78,8.75,13.03,1.972,0.121,1.85,29.6,66.1,27.0
184,臺北市,2010/09/04,古亭,1.6,0.36,-,12.4,20,28,14.0,22.23,10.01,12.22,1.998,0.132,1.87,30.34,68.82,28.0
