序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
25,臺北市,2014/12/30,陽明,-,-,-,-,-,30,-,-,-,-,-,-
26,臺北市,2014/12/30,陽明,3.5,0.29,414.24,58.4,42,-,3.94,0.88,3.02,-,9.2,75.86
27,臺北市,2014/12/30,士林,-,-,-,-,-,34,-,-,-,-,-,-
28,臺北市,2014/12/30,士林,5.4,0.45,-,50,65,-,17.63,2.15,15.48,2.01,16.33,56.5
29,臺北市,2014/12/29,松山,-,-,-,-,-,33,-,-,-,-,-,-
30,臺北市,2014/12/29,松山,3.9,0.74,432.09,24.8,61,-,46.56,15.94,30.62,1.52,14.31,61.35
31,臺北市,2014/12/29,古亭,-,-,-,-,-,38,-,-,-,-,-,-
32,臺北市,2014/12/29,古亭,3.3,0.67,-,28.7,74,-,34.19,8.48,25.71,1.72,14.75,64.74
33,臺北市,2014/12/29,中山,-,-,-,-,-,34,-,-,-,-,-,-
34,臺北市,2014/12/29,中山,4.8,0.92,-,19.8,86,-,55.4,18.76,36.64,1.45,15.2,64.32
35,臺北市,2014/12/29,大同,-,-,-,-,-,29,-,-,-,-,-,-
36,臺北市,2014/12/29,大同,5.4,1.56,-,-,85,-,89.95,44.71,45.24,-,-,-
37,臺北市,2014/12/29,萬華,-,-,-,-,-,38,-,-,-,-,-,-
38,臺北市,2014/12/29,萬華,4.8,0.79,-,22.9,64,-,46.25,12.24,34.01,1.21,14.97,57.93
39,臺北市,2014/12/29,陽明,-,-,-,-,-,32,-,-,-,-,-,-
40,臺北市,2014/12/29,陽明,3.6,0.29,413.79,53.2,43,-,4.03,0.41,3.59,-,6.96,80.99
41,臺北市,2014/12/29,士林,-,-,-,-,-,33,-,-,-,-,-,-
42,臺北市,2014/12/29,士林,3.2,0.6,-,30.5,55,-,30.42,7.03,23.39,1.41,14.17,62.79
43,臺北市,2014/12/28,松山,-,-,-,-,-,11,-,-,-,-,-,-
44,臺北市,2014/12/28,松山,1.8,0.45,416.94,27.5,18,-,24.87,4.27,20.6,1.15,14.92,86.3
45,臺北市,2014/12/28,古亭,-,-,-,-,-,17,-,-,-,-,-,-
46,臺北市,2014/12/28,古亭,1.7,0.55,-,20.5,34,-,29.81,4.75,25.06,1.4,15.05,96.8
47,臺北市,2014/12/28,中山,-,-,-,-,-,16,-,-,-,-,-,-
48,臺北市,2014/12/28,中山,2.4,0.58,-,21.9,38,-,34.19,7.48,26.71,1.42,15.5,88.63
49,臺北市,2014/12/28,大同,-,-,-,-,-,11,-,-,-,-,-,-
50,臺北市,2014/12/28,大同,2.2,1.26,-,-,43,-,72.74,40.52,32.23,-,-,-
51,臺北市,2014/12/28,萬華,-,-,-,-,-,17,-,-,-,-,-,-
52,臺北市,2014/12/28,萬華,2,0.59,-,19.7,26,-,30.59,3.95,26.64,0.93,15.17,86.94
53,臺北市,2014/12/28,陽明,-,-,-,-,-,6,-,-,-,-,-,-
54,臺北市,2014/12/28,陽明,1.4,0.22,407.48,47.1,10,-,2.78,0.51,2.24,-,8.94,98.27
55,臺北市,2014/12/28,士林,-,-,-,-,-,14,-,-,-,-,-,-
56,臺北市,2014/12/28,士林,1.4,0.4,-,27.1,25,-,19.63,1.36,18.26,1.13,14.75,83.94
57,臺北市,2014/12/27,松山,-,-,-,-,-,13,-,-,-,-,-,-
58,臺北市,2014/12/27,松山,2.9,0.38,413.59,24.8,26,-,28.3,5.92,22.38,1.83,16.11,83.44
59,臺北市,2014/12/27,古亭,-,-,-,-,-,15,-,-,-,-,-,-
60,臺北市,2014/12/27,古亭,2.5,0.38,-,25.1,36,-,24.4,5.05,19.35,2.74,16.52,87.51
61,臺北市,2014/12/27,中山,-,-,-,-,-,15,-,-,-,-,-,-
62,臺北市,2014/12/27,中山,1.3,0.52,-,22.3,49,-,34.01,8.64,25.37,2.37,16.93,84.27
63,臺北市,2014/12/27,大同,-,-,-,-,-,8,-,-,-,-,-,-
64,臺北市,2014/12/27,大同,3.1,1.15,-,-,43,-,85.45,51.93,33.52,-,-,-
65,臺北市,2014/12/27,萬華,-,-,-,-,-,11,-,-,-,-,-,-
66,臺北市,2014/12/27,萬華,2.3,0.4,-,22.2,29,-,30.19,6.33,23.86,3.02,16.66,81.95
67,臺北市,2014/12/27,陽明,-,-,-,-,-,3,-,-,-,-,-,-
68,臺北市,2014/12/27,陽明,0.6,0.17,406.47,45.5,7,-,1.4,0.24,1.19,-,10.18,98.98
69,臺北市,2014/12/27,士林,-,-,-,-,-,12,-,-,-,-,-,-
70,臺北市,2014/12/27,士林,1.4,0.26,-,38.7,19,-,13.81,3.16,10.65,2.38,16.87,74.84
71,臺北市,2014/12/26,松山,-,-,-,-,-,18,-,-,-,-,-,-
72,臺北市,2014/12/26,松山,1.6,0.39,412.54,27,38,-,27.3,5.18,22.12,2.14,16.4,71.1
73,臺北市,2014/12/26,古亭,-,-,-,-,-,20,-,-,-,-,-,-
74,臺北市,2014/12/26,古亭,1.5,0.35,-,30.5,43,-,18.62,3.34,15.28,3.38,16.75,73.54
75,臺北市,2014/12/26,中山,-,-,-,-,-,19,-,-,-,-,-,-
76,臺北市,2014/12/26,中山,2.6,0.56,-,23.6,64,-,35.5,10.92,24.58,2.77,17.15,72.84
77,臺北市,2014/12/26,大同,-,-,-,-,-,13,-,-,-,-,-,-
78,臺北市,2014/12/26,大同,3.8,1.03,-,-,52,-,72.74,41.06,31.68,-,-,-
79,臺北市,2014/12/26,萬華,-,-,-,-,-,21,-,-,-,-,-,-
80,臺北市,2014/12/26,萬華,3.1,0.42,-,22.8,43,-,31.05,6.66,24.39,3.42,16.9,69.99
81,臺北市,2014/12/26,陽明,-,-,-,-,-,8,-,-,-,-,-,-
82,臺北市,2014/12/26,陽明,1.6,0.16,405.08,44.9,12,-,1.58,0.26,1.29,-,9.2,96.33
83,臺北市,2014/12/26,士林,-,-,-,-,-,16,-,-,-,-,-,-
84,臺北市,2014/12/26,士林,1.5,0.24,-,42.4,37,-,10.35,2.9,7.45,3.07,16.87,66.72
85,臺北市,2014/12/25,松山,-,-,-,-,-,35,-,-,-,-,-,-
86,臺北市,2014/12/25,松山,2.7,0.64,423.03,28.7,72,-,33.55,5.79,27.75,1.94,17.11,69.4
87,臺北市,2014/12/25,古亭,-,-,-,-,-,42,-,-,-,-,-,-
88,臺北市,2014/12/25,古亭,3.8,0.61,-,29.8,75,-,28.34,4.47,23.86,2.79,17.33,73.07
89,臺北市,2014/12/25,中山,-,-,-,-,-,36,-,-,-,-,-,-
90,臺北市,2014/12/25,中山,3.8,0.84,-,24.5,89,-,44.19,12.2,31.99,2.09,17.72,72.27
91,臺北市,2014/12/25,大同,-,-,-,-,-,30,-,-,-,-,-,-
92,臺北市,2014/12/25,大同,4.2,1.25,-,-,83,-,80.31,42.79,37.52,-,-,-
93,臺北市,2014/12/25,萬華,-,-,-,-,-,37,-,-,-,-,-,-
94,臺北市,2014/12/25,萬華,3.2,0.65,-,26.8,69,-,35.68,6.87,28.81,2.86,17.42,69.24
95,臺北市,2014/12/25,陽明,-,-,-,-,-,26,-,-,-,-,-,-
96,臺北市,2014/12/25,陽明,2.4,0.37,413.51,50.3,35,-,4.35,0.46,3.83,-,9.72,91.7
97,臺北市,2014/12/25,士林,-,-,-,-,-,36,-,-,-,-,-,-
98,臺北市,2014/12/25,士林,3.2,0.49,-,42.7,63,-,17.25,1.31,15.96,2.13,17.16,67.99
99,臺北市,2014/12/24,松山,-,-,-,-,-,28,-,-,-,-,-,-
100,臺北市,2014/12/24,松山,3.3,0.76,433.19,25.3,53,-,43.87,16.87,27,1.91,18.7,66.98
101,臺北市,2014/12/24,古亭,-,-,-,-,-,28,-,-,-,-,-,-
102,臺北市,2014/12/24,古亭,3.2,0.63,-,23.8,52,-,32.26,9.54,22.72,2.39,18.89,70.25
103,臺北市,2014/12/24,中山,-,-,-,-,-,32,-,-,-,-,-,-
104,臺北市,2014/12/24,中山,1.7,0.9,-,20.9,79,-,49.26,17.19,32.07,1.85,19.52,68.22
105,臺北市,2014/12/24,大同,-,-,-,-,-,28,-,-,-,-,-,-
106,臺北市,2014/12/24,大同,4.5,1.72,-,-,76,-,97.99,58.82,39.16,-,-,-
107,臺北市,2014/12/24,萬華,-,-,-,-,-,31,-,-,-,-,-,-
108,臺北市,2014/12/24,萬華,2.1,0.73,-,22.2,50,-,38.8,11.12,27.68,2.13,19.04,67.16
109,臺北市,2014/12/24,陽明,-,-,-,-,-,19,-,-,-,-,-,-
110,臺北市,2014/12/24,陽明,1.9,0.25,409.28,48.8,26,-,5.19,0.72,4.42,-,12.91,77.09
111,臺北市,2014/12/24,士林,-,-,-,-,-,37,-,-,-,-,-,-
112,臺北市,2014/12/24,士林,3.8,0.74,-,30,58,-,40.48,13.83,26.64,1.77,18.99,67.5
113,臺北市,2014/12/23,松山,-,-,-,-,-,27,-,-,-,-,-,-
114,臺北市,2014/12/23,松山,3.7,0.91,431.08,19.7,55,-,57.79,27.79,30,1.38,17.88,55.03
115,臺北市,2014/12/23,古亭,-,-,-,-,-,31,-,-,-,-,-,-
116,臺北市,2014/12/23,古亭,3.6,0.9,-,19.3,63,-,49.27,19.33,29.94,1.62,18.41,56.91
117,臺北市,2014/12/23,中山,-,-,-,-,-,32,-,-,-,-,-,-
118,臺北市,2014/12/23,中山,6.3,1.27,-,16.1,85,-,77.76,36.88,40.89,1.78,18.8,56.37
119,臺北市,2014/12/23,大同,-,-,-,-,-,30,-,-,-,-,-,-
120,臺北市,2014/12/23,大同,6.5,2.17,-,-,83,-,124.41,75.44,48.97,-,-,-
121,臺北市,2014/12/23,萬華,-,-,-,-,-,31,-,-,-,-,-,-
122,臺北市,2014/12/23,萬華,5.6,1.01,-,15.7,58,-,58.81,18.67,40.14,1.77,18.52,53.77
123,臺北市,2014/12/23,陽明,-,-,-,-,-,17,-,-,-,-,-,-
124,臺北市,2014/12/23,陽明,1.8,0.22,406.9,40.8,23,-,3.14,0.27,2.96,-,11.3,74.23
125,臺北市,2014/12/23,士林,-,-,-,-,-,50,-,-,-,-,-,-
126,臺北市,2014/12/23,士林,4.9,0.78,-,27,89,-,44.09,14.38,29.72,1.88,18.35,55.9
127,臺北市,2014/12/22,松山,-,-,-,-,-,36,-,-,-,-,-,-
128,臺北市,2014/12/22,松山,4.4,0.48,445.43,31.5,67,-,22.6,4.32,18.29,2.42,13.58,53.56
129,臺北市,2014/12/22,古亭,-,-,-,-,-,36,-,-,-,-,-,-
130,臺北市,2014/12/22,古亭,5.1,0.46,-,32.5,78,-,18.54,3.91,14.63,3.55,14.11,56.11
131,臺北市,2014/12/22,中山,-,-,-,-,-,34,-,-,-,-,-,-
132,臺北市,2014/12/22,中山,5.4,0.66,-,25,99,-,35.08,10.23,24.84,2.69,14.18,57.94
133,臺北市,2014/12/22,大同,-,-,-,-,-,29,-,-,-,-,-,-
134,臺北市,2014/12/22,大同,5.6,1.05,-,-,86,-,68.82,38.11,30.71,-,-,-
135,臺北市,2014/12/22,萬華,-,-,-,-,-,37,-,-,-,-,-,-
136,臺北市,2014/12/22,萬華,5,0.54,-,25.3,72,-,29.9,6.91,22.98,3.11,14,53.42
137,臺北市,2014/12/22,陽明,-,-,-,-,-,30,-,-,-,-,-,-
138,臺北市,2014/12/22,陽明,4.8,0.33,412.96,41.7,43,-,6.22,0.51,5.66,-,5.88,80.97
139,臺北市,2014/12/22,士林,-,-,-,-,-,34,-,-,-,-,-,-
140,臺北市,2014/12/22,士林,5.1,0.41,-,38.3,66,-,13.25,3.1,10.15,2.71,13.66,55.25
141,臺北市,2014/12/21,松山,-,-,-,-,-,26,-,-,-,-,-,-
142,臺北市,2014/12/21,松山,2.7,0.43,473.78,34.7,51,-,18.94,2.47,16.47,1.81,15.27,67.58
143,臺北市,2014/12/21,古亭,-,-,-,-,-,28,-,-,-,-,-,-
144,臺北市,2014/12/21,古亭,2.7,0.46,-,31,63,-,21.55,3.69,17.86,2.47,15.55,72.36
145,臺北市,2014/12/21,中山,-,-,-,-,-,24,-,-,-,-,-,-
146,臺北市,2014/12/21,中山,3.4,0.52,-,30.2,73,-,26.36,5.1,21.26,1.9,15.97,69.89
147,臺北市,2014/12/21,大同,-,-,-,-,-,20,-,-,-,-,-,-
148,臺北市,2014/12/21,大同,4.5,1.03,-,-,71,-,69.95,38.79,31.16,-,-,-
149,臺北市,2014/12/21,萬華,-,-,-,-,-,25,-,-,-,-,-,-
150,臺北市,2014/12/21,萬華,3.9,0.51,-,25.9,56,-,29.49,5.35,24.14,2.01,15.78,67.27
151,臺北市,2014/12/21,陽明,-,-,-,-,-,19,-,-,-,-,-,-
152,臺北市,2014/12/21,陽明,2.2,0.28,410.77,46.4,27,-,3.08,0.45,2.57,-,7.77,93.09
153,臺北市,2014/12/21,士林,-,-,-,-,-,25,-,-,-,-,-,-
154,臺北市,2014/12/21,士林,2.6,0.39,-,41.2,49,-,12.11,1.89,10.22,2.18,15.49,66.23
155,臺北市,2014/12/20,松山,-,-,-,-,-,20,-,-,-,-,-,-
156,臺北市,2014/12/20,松山,3.5,0.41,475.48,30.1,40,-,21.8,3,18.8,1.97,15.87,65.56
157,臺北市,2014/12/20,古亭,-,-,-,-,-,20,-,-,-,-,-,-
158,臺北市,2014/12/20,古亭,2.8,0.43,-,27,52,-,24.17,4.06,20.11,2.45,16.19,69.93
159,臺北市,2014/12/20,中山,-,-,-,-,-,21,-,-,-,-,-,-
160,臺北市,2014/12/20,中山,1,0.62,-,21,65,-,36.85,8.5,28.35,2.06,16.56,69.1
161,臺北市,2014/12/20,大同,-,-,-,-,-,16,-,-,-,-,-,-
162,臺北市,2014/12/20,大同,3.7,1.14,-,-,66,-,77.28,41.44,35.84,-,-,-
163,臺北市,2014/12/20,萬華,-,-,-,-,-,19,-,-,-,-,-,-
164,臺北市,2014/12/20,萬華,2.1,0.5,-,22.1,44,-,31.5,5.67,25.83,2.15,16.35,65.8
165,臺北市,2014/12/20,陽明,-,-,-,-,-,19,-,-,-,-,-,-
166,臺北市,2014/12/20,陽明,2.5,0.24,409.82,43.7,27,-,4.89,0.82,4.07,-,8.4,91.44
167,臺北市,2014/12/20,士林,-,-,-,-,-,19,-,-,-,-,-,-
168,臺北市,2014/12/20,士林,2.8,0.32,-,39.1,42,-,13.41,1.59,11.81,2.41,16.08,64.5
169,臺北市,2014/12/19,松山,-,-,-,-,-,17,-,-,-,-,-,-
170,臺北市,2014/12/19,松山,3.8,0.79,489.28,11.4,36,-,59.07,24.72,34.35,1.4,16.69,75.73
171,臺北市,2014/12/19,古亭,-,-,-,-,-,17,-,-,-,-,-,-
172,臺北市,2014/12/19,古亭,3.2,0.89,-,11.8,43,-,55.82,21.71,34.12,1.5,17.21,77.16
173,臺北市,2014/12/19,中山,-,-,-,-,-,17,-,-,-,-,-,-
174,臺北市,2014/12/19,中山,6.3,1.27,-,9.9,62,-,85.5,47.17,38.34,1.57,17.46,78.13
175,臺北市,2014/12/19,大同,-,-,-,-,-,14,-,-,-,-,-,-
176,臺北市,2014/12/19,大同,4.7,1.88,-,-,60,-,111.44,70.1,41.34,-,-,-
177,臺北市,2014/12/19,萬華,-,-,-,-,-,17,-,-,-,-,-,-
178,臺北市,2014/12/19,萬華,3.6,0.98,-,11.3,36,-,61.58,26.58,35,1.72,17.23,75.69
179,臺北市,2014/12/19,陽明,-,-,-,-,-,6,-,-,-,-,-,-
180,臺北市,2014/12/19,陽明,1.2,0.18,406.82,38.1,9,-,3.81,0.34,3.5,-,10.56,93.51
181,臺北市,2014/12/19,士林,-,-,-,-,-,17,-,-,-,-,-,-
182,臺北市,2014/12/19,士林,2.5,0.65,-,21.8,34,-,43.31,17.05,26.25,1.73,17.06,74.5
183,臺北市,2014/12/18,松山,-,-,-,-,-,14,-,-,-,-,-,-
184,臺北市,2014/12/18,松山,3,0.4,449.44,22.1,44,-,27.75,6.46,21.29,2.05,15.53,56.36
185,臺北市,2014/12/18,古亭,-,-,-,-,-,16,-,-,-,-,-,-
186,臺北市,2014/12/18,古亭,1.7,0.36,-,26.2,50,-,19.64,4.84,14.8,3,15.32,60.53
187,臺北市,2014/12/18,中山,-,-,-,-,-,15,-,-,-,-,-,-
188,臺北市,2014/12/18,中山,3.9,0.57,-,18.2,68,-,38.1,12.65,25.46,2.35,15.99,59.48
189,臺北市,2014/12/18,大同,-,-,-,-,-,11,-,-,-,-,-,-
190,臺北市,2014/12/18,大同,4.5,1.12,-,-,54,-,80.51,50.46,30.05,-,-,-
191,臺北市,2014/12/18,萬華,-,-,-,-,-,15,-,-,-,-,-,-
192,臺北市,2014/12/18,萬華,2.4,0.43,-,18.7,41,-,32.01,8.57,23.43,2.9,15.65,56.17
193,臺北市,2014/12/18,陽明,-,-,-,-,-,11,-,-,-,-,-,-
194,臺北市,2014/12/18,陽明,1.6,0.17,407.9,37.6,22,-,3.07,0.53,2.51,-,7.04,84.66
195,臺北市,2014/12/18,士林,-,-,-,-,-,14,-,-,-,-,-,-
196,臺北市,2014/12/18,士林,2.8,0.25,-,34.8,44,-,10.75,2.32,8.43,2.83,15.68,56.61
197,臺北市,2014/12/17,松山,-,-,-,-,-,20,-,-,-,-,-,-
198,臺北市,2014/12/17,松山,4.6,0.4,419.05,28.7,74,-,20.12,3.9,16.23,2.14,11.77,49.08
199,臺北市,2014/12/17,古亭,-,-,-,-,-,23,-,-,-,-,-,-
200,臺北市,2014/12/17,古亭,4.6,0.42,-,27,81,-,20.44,4.01,16.44,2.61,12.06,52.9
201,臺北市,2014/12/17,中山,-,-,-,-,-,20,-,-,-,-,-,-
202,臺北市,2014/12/17,中山,4.9,0.52,-,22.4,98,-,32.03,9.14,22.89,1.99,12.4,53.49
203,臺北市,2014/12/17,大同,-,-,-,-,-,17,-,-,-,-,-,-
204,臺北市,2014/12/17,大同,5.9,1.03,-,-,89,-,70.89,42.99,27.91,-,-,-
205,臺北市,2014/12/17,萬華,-,-,-,-,-,23,-,-,-,-,-,-
206,臺北市,2014/12/17,萬華,4.3,0.47,-,21.9,73,-,29.41,7.18,22.23,1.98,12.08,49.28
207,臺北市,2014/12/17,陽明,-,-,-,-,-,17,-,-,-,-,-,-
208,臺北市,2014/12/17,陽明,3.7,0.24,410.75,37.5,40,-,4.8,0.79,4,-,3.02,78.25
209,臺北市,2014/12/17,士林,-,-,-,-,-,20,-,-,-,-,-,-
210,臺北市,2014/12/17,士林,4.7,0.32,-,34.2,72,-,13.44,2.76,10.67,2.17,11.82,51.11
211,臺北市,2014/12/16,松山,-,-,-,-,-,38,-,-,-,-,-,-
212,臺北市,2014/12/16,松山,4,0.53,423.76,29.1,87,-,22.89,2.66,20.22,1.81,14.79,60.86
213,臺北市,2014/12/16,古亭,-,-,-,-,-,42,-,-,-,-,-,-
214,臺北市,2014/12/16,古亭,5.6,0.6,-,24.3,92,-,25.56,3.11,22.45,2.03,15.21,65.07
215,臺北市,2014/12/16,中山,-,-,-,-,-,33,-,-,-,-,-,-
216,臺北市,2014/12/16,中山,4.7,0.75,-,20.3,105,-,38.08,10.01,28.07,1.72,15.53,64.2
217,臺北市,2014/12/16,大同,-,-,-,-,-,31,-,-,-,-,-,-
218,臺北市,2014/12/16,大同,6.3,1.14,-,-,98,-,70.35,36.45,33.89,-,-,-
219,臺北市,2014/12/16,萬華,-,-,-,-,-,38,-,-,-,-,-,-
220,臺北市,2014/12/16,萬華,5.8,0.63,-,20.2,84,-,32.36,5.46,26.9,1.42,15.31,61.5
221,臺北市,2014/12/16,陽明,-,-,-,-,-,32,-,-,-,-,-,-
222,臺北市,2014/12/16,陽明,5.8,0.38,414.99,39.7,50,-,7.32,0.64,6.63,-,6.19,90.36
223,臺北市,2014/12/16,士林,-,-,-,-,-,37,-,-,-,-,-,-
224,臺北市,2014/12/16,士林,5.6,0.5,-,31.4,78,-,17.64,2.73,14.89,2.2,14.92,61.8
225,臺北市,2014/12/15,松山,-,-,-,-,-,20,-,-,-,-,-,-
226,臺北市,2014/12/15,松山,2.8,0.82,435.8,14,37,-,48.96,17.58,31.37,1.14,18.64,74.32
227,臺北市,2014/12/15,古亭,-,-,-,-,-,21,-,-,-,-,-,-
228,臺北市,2014/12/15,古亭,2.4,0.82,-,13.2,50,-,43.52,13.57,29.95,1.33,18.89,77.72
229,臺北市,2014/12/15,中山,-,-,-,-,-,22,-,-,-,-,-,-
230,臺北市,2014/12/15,中山,5.7,1.18,-,9.7,63,-,66.62,30.15,36.48,1.1,19.32,77.21
231,臺北市,2014/12/15,大同,-,-,-,-,-,16,-,-,-,-,-,-
232,臺北市,2014/12/15,大同,4.4,1.95,-,-,56,-,94.21,57.14,37.08,-,-,-
233,臺北市,2014/12/15,萬華,-,-,-,-,-,21,-,-,-,-,-,-
234,臺北市,2014/12/15,萬華,4.3,0.99,-,10.8,40,-,53.03,18.63,34.4,0.94,19.01,75.95
235,臺北市,2014/12/15,陽明,-,-,-,-,-,20,-,-,-,-,-,-
236,臺北市,2014/12/15,陽明,2.8,0.3,411.03,37.1,22,-,7.11,1.37,5.73,-,12.71,88.13
237,臺北市,2014/12/15,士林,-,-,-,-,-,16,-,-,-,-,-,-
238,臺北市,2014/12/15,士林,2.5,0.63,-,18.6,32,-,34.56,11.31,23.24,1.27,18.74,75.57
239,臺北市,2014/12/14,松山,-,-,-,-,-,17,-,-,-,-,-,-
240,臺北市,2014/12/14,松山,1.5,0.42,416.8,24.8,42,-,23.95,4.01,19.93,1.68,16.39,66.51
241,臺北市,2014/12/14,古亭,-,-,-,-,-,16,-,-,-,-,-,-
242,臺北市,2014/12/14,古亭,1.9,0.38,-,27,51,-,19.13,3.2,15.94,2.82,16.87,69.26
243,臺北市,2014/12/14,中山,-,-,-,-,-,17,-,-,-,-,-,-
244,臺北市,2014/12/14,中山,3,0.5,-,22.3,63,-,28.37,5.61,22.76,2.56,17.24,68.41
245,臺北市,2014/12/14,大同,-,-,-,-,-,13,-,-,-,-,-,-
246,臺北市,2014/12/14,大同,4.3,1.01,-,-,70,-,73.33,41.47,31.86,-,-,-
247,臺北市,2014/12/14,萬華,-,-,-,-,-,18,-,-,-,-,-,-
248,臺北市,2014/12/14,萬華,3.4,0.41,-,19.7,44,-,30.37,6.9,23.47,2.7,16.99,63.06
249,臺北市,2014/12/14,陽明,-,-,-,-,-,12,-,-,-,-,-,-
250,臺北市,2014/12/14,陽明,2.1,0.18,417.02,41.2,18,-,2.3,0.29,1.95,-,8.72,92.07
251,臺北市,2014/12/14,士林,-,-,-,-,-,15,-,-,-,-,-,-
252,臺北市,2014/12/14,士林,4.6,0.25,-,38.9,37,-,9.05,1.29,7.76,2.61,17.19,63.46
253,臺北市,2014/12/13,松山,-,-,-,-,-,28,-,-,-,-,-,-
254,臺北市,2014/12/13,松山,4.9,0.42,421.31,31.2,84,-,20.88,3.07,17.81,2.27,14.2,54.9
255,臺北市,2014/12/13,古亭,-,-,-,-,-,30,-,-,-,-,-,-
256,臺北市,2014/12/13,古亭,5.2,0.45,-,28.3,86,-,22.6,3.75,18.84,2.85,14.53,59.1
257,臺北市,2014/12/13,中山,-,-,-,-,-,28,-,-,-,-,-,-
258,臺北市,2014/12/13,中山,4.4,0.57,-,24.8,107,-,30.97,7.57,23.4,2.31,14.87,58.78
259,臺北市,2014/12/13,大同,-,-,-,-,-,23,-,-,-,-,-,-
260,臺北市,2014/12/13,大同,4.8,0.86,-,-,95,-,54.79,26.55,28.24,-,-,-
261,臺北市,2014/12/13,萬華,-,-,-,-,-,27,-,-,-,-,-,-
262,臺北市,2014/12/13,萬華,4.7,0.48,-,24.4,83,-,28.63,5.46,23.17,2.69,14.65,54.69
263,臺北市,2014/12/13,陽明,-,-,-,-,-,25,-,-,-,-,-,-
264,臺北市,2014/12/13,陽明,4.3,0.29,418.64,40.6,50,-,5.51,0.6,4.88,-,5.76,82.88
265,臺北市,2014/12/13,士林,-,-,-,-,-,27,-,-,-,-,-,-
266,臺北市,2014/12/13,士林,5.2,0.36,-,38.7,80,-,11.66,2.34,9.32,2.72,14.33,55.78
267,臺北市,2014/12/12,松山,-,-,-,-,-,27,-,-,-,-,-,-
268,臺北市,2014/12/12,松山,4,0.56,424.17,26.1,64,-,23.31,4.24,19.06,1.89,14.02,73.24
269,臺北市,2014/12/12,古亭,-,-,-,-,-,29,-,-,-,-,-,-
270,臺北市,2014/12/12,古亭,2.5,0.65,-,19.6,67,-,29.98,6.36,23.61,1.97,14.36,81.11
271,臺北市,2014/12/12,中山,-,-,-,-,-,24,-,-,-,-,-,-
272,臺北市,2014/12/12,中山,2.3,0.76,-,18.2,76,-,38.19,12.65,25.53,1.63,14.89,75.02
