序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
14,臺北市,2000/11/29,士林,3.6,0.47,32.8,-,29,-,13.84,1.52,12.33,-,-,-,22.51,-,-,32.0,-
15,臺北市,2000/11/28,松山,2.2,0.73,17.1,-,28,-,37.12,10.61,26.51,-,-,-,20.08,-,-,28.0,-
16,臺北市,2000/11/28,古亭,1.5,0.4,22.4,-,27,16,28.37,7.77,20.6,2.117,0.14,1.98,20.93,-,-,28.0,-
17,臺北市,2000/11/28,中山,1.4,0.58,22.2,-,31,-,28.51,7.08,21.44,2.271,0.14,2.13,20.89,-,-,31.0,-
18,臺北市,2000/11/28,大同,4.2,2.75,-,-,58,-,141.07,108.43,32.65,3.556,1.33,2.23,21.65,-,-,54.0,-
19,臺北市,2000/11/28,萬華,0.9,0.68,24.6,-,23,-,22.33,2.72,19.61,-,-,-,20.85,-,-,28.0,-
20,臺北市,2000/11/28,陽明,1.2,0.18,43.3,-,12,-,0.64,0.05,0.6,-,-,-,13.83,-,100.0,39.0,-
21,臺北市,2000/11/28,士林,0.7,0.36,32.2,-,21,-,9.0,0.63,8.36,-,-,-,21.21,-,-,31.0,-
22,臺北市,2000/11/27,松山,3.8,0.89,13.3,-,48,-,47.0,16.02,30.98,-,-,-,21.45,-,-,48.0,-
23,臺北市,2000/11/27,古亭,3.5,0.52,17.3,-,42,22,34.48,8.97,25.5,2.148,0.22,1.93,22.25,-,-,42.0,-
24,臺北市,2000/11/27,中山,1.4,0.64,18.7,-,49,-,32.8,8.94,23.87,2.406,0.2,2.21,22.33,-,-,49.0,-
25,臺北市,2000/11/27,大同,4.3,3.53,-,-,-,-,-,-,-,3.904,1.75,2.16,23.15,-,-,59.0,-
26,臺北市,2000/11/27,萬華,2.7,0.84,20.0,-,36,-,28.35,4.14,24.2,-,-,-,22.36,-,-,36.0,-
27,臺北市,2000/11/27,陽明,0.5,0.22,44.0,-,12,-,1.03,0.06,0.98,-,-,-,16.48,-,100.0,43.0,-
28,臺北市,2000/11/27,士林,0.9,0.45,30.9,-,32,-,10.77,0.63,10.15,-,-,-,23.01,-,-,33.0,-
29,臺北市,2000/11/26,松山,3.4,0.89,16.6,-,37,-,46.41,17.7,28.71,-,-,-,24.57,-,-,61.0,-
30,臺北市,2000/11/26,古亭,2.9,0.81,21.6,-,33,21,48.53,18.66,29.88,2.517,0.36,2.16,25.77,-,-,80.0,-
31,臺北市,2000/11/26,中山,2.7,0.92,19.4,-,44,-,45.36,17.88,27.48,2.804,0.29,2.51,25.37,-,-,54.0,-
32,臺北市,2000/11/26,大同,4.2,2.98,-,-,-,-,-,-,-,3.998,1.5,2.49,25.58,-,-,46.0,-
33,臺北市,2000/11/26,萬華,2.5,0.98,22.2,-,38,-,36.57,9.38,27.19,-,-,-,25.72,-,-,66.0,-
34,臺北市,2000/11/26,陽明,2.1,0.23,41.4,-,13,-,2.71,0.23,2.48,-,-,-,20.45,-,83.0,55.0,-
35,臺北市,2000/11/26,士林,2.6,0.62,24.0,-,42,-,25.91,6.47,19.44,-,-,-,25.21,-,-,52.0,-
36,臺北市,2000/11/25,松山,2.9,0.79,14.1,-,33,-,42.59,13.67,28.92,-,-,-,24.15,-,-,33.0,-
37,臺北市,2000/11/25,古亭,1.6,0.43,19.8,-,22,10,32.81,9.51,23.3,2.161,0.16,2.0,25.38,-,-,29.0,-
38,臺北市,2000/11/25,中山,2.2,0.68,18.0,-,24,-,38.93,12.52,26.4,2.269,0.14,2.13,25.05,-,-,26.0,-
39,臺北市,2000/11/25,大同,4.8,3.23,-,-,-,-,-,-,-,3.776,1.58,2.2,25.46,-,-,51.0,-
40,臺北市,2000/11/25,萬華,1.8,0.78,20.3,-,24,-,30.04,5.67,24.37,-,-,-,25.41,-,-,30.0,-
41,臺北市,2000/11/25,陽明,3.3,0.1,40.5,-,12,-,3.4,0.06,3.34,-,-,-,19.44,-,66.0,38.0,-
42,臺北市,2000/11/25,士林,2.7,0.39,28.0,-,30,-,15.1,1.25,13.86,-,-,-,25.44,-,-,30.0,-
43,臺北市,2000/11/24,松山,6.4,0.95,9.6,-,40,-,60.45,26.26,34.18,-,-,-,22.7,-,-,40.0,-
44,臺北市,2000/11/24,古亭,2.8,0.54,18.2,-,29,10,38.74,13.64,25.1,2.213,0.19,2.02,23.97,-,-,29.0,-
45,臺北市,2000/11/24,中山,4.0,0.66,17.1,-,32,-,39.82,12.36,27.46,2.275,0.16,2.12,23.51,-,-,32.0,-
46,臺北市,2000/11/24,大同,6.1,3.01,-,-,-,-,-,-,-,3.901,1.68,2.22,23.91,-,-,47.0,-
47,臺北市,2000/11/24,萬華,3.7,0.87,17.2,-,30,-,37.13,9.8,27.33,-,-,-,23.89,-,-,30.0,-
48,臺北市,2000/11/24,陽明,1.7,0.19,47.9,-,13,-,-,-,-,-,-,-,16.69,-,92.0,47.0,-
49,臺北市,2000/11/24,士林,6.0,0.41,27.8,-,49,-,16.56,1.96,14.61,-,-,-,23.86,-,-,48.0,-
50,臺北市,2000/11/23,松山,6.8,0.94,10.5,-,36,-,64.61,28.16,36.45,-,-,-,19.67,-,-,36.0,-
51,臺北市,2000/11/23,古亭,2.7,0.43,23.6,-,20,10,26.46,7.47,18.99,2.086,0.15,1.93,20.59,-,-,26.0,-
52,臺北市,2000/11/23,中山,4.3,0.82,16.8,-,33,-,48.9,19.75,29.14,2.479,0.23,2.25,20.4,-,-,33.0,-
53,臺北市,2000/11/23,大同,6.7,3.26,-,-,-,-,-,-,-,3.934,1.69,2.24,21.09,-,-,59.0,-
54,臺北市,2000/11/23,萬華,3.2,0.73,21.7,-,25,-,28.58,5.36,23.22,-,-,-,20.49,-,-,27.0,-
55,臺北市,2000/11/23,陽明,0.1,0.19,55.1,-,12,-,-,-,-,-,-,-,14.11,-,97.0,49.0,-
56,臺北市,2000/11/23,士林,-,0.35,29.3,-,29,-,-,-,-,-,-,-,20.98,-,-,30.0,-
57,臺北市,2000/11/22,松山,3.7,0.72,14.2,-,25,-,41.97,12.77,29.2,-,-,-,17.79,-,-,25.0,-
58,臺北市,2000/11/22,古亭,2.3,0.55,19.5,-,16,9,31.19,9.34,21.86,2.075,0.13,1.94,18.62,-,-,25.0,-
59,臺北市,2000/11/22,中山,2.2,0.73,18.1,-,28,-,38.07,12.65,25.42,2.422,0.23,2.2,18.62,-,-,28.0,-
60,臺北市,2000/11/22,大同,6.4,2.99,-,-,-,-,-,-,-,-,-,-,19.35,-,-,46.0,-
61,臺北市,2000/11/22,萬華,2.9,0.68,21.2,-,17,-,26.39,4.96,21.43,-,-,-,18.63,-,-,26.0,-
62,臺北市,2000/11/22,陽明,0.5,0.16,53.4,-,12,-,-,-,-,-,-,-,13.38,-,100.0,49.0,-
63,臺北市,2000/11/22,士林,-,0.26,27.6,-,25,-,-,-,-,-,-,-,19.44,-,-,27.0,-
64,臺北市,2000/11/21,松山,3.7,0.88,13.7,-,43,-,46.93,14.0,32.92,-,-,-,15.18,-,-,43.0,-
65,臺北市,2000/11/21,古亭,3.6,0.7,17.0,-,44,24,38.5,11.85,26.65,2.221,0.2,2.02,15.74,-,-,44.0,-
66,臺北市,2000/11/21,中山,2.2,0.88,15.7,-,49,-,45.99,15.61,30.38,2.325,0.44,1.89,15.91,-,-,49.0,-
67,臺北市,2000/11/21,大同,5.9,3.59,-,-,-,-,-,-,-,-,-,-,16.8,-,-,65.0,-
68,臺北市,2000/11/21,萬華,2.8,0.9,19.2,-,41,-,29.77,4.15,25.62,-,-,-,15.83,-,-,41.0,-
69,臺北市,2000/11/21,陽明,1.2,0.3,53.2,-,15,-,-,-,-,-,-,-,10.02,-,100.0,55.0,-
70,臺北市,2000/11/21,士林,1.6,0.41,26.9,-,28,-,19.91,6.47,13.44,-,-,-,16.54,-,-,30.0,-
71,臺北市,2000/11/20,松山,2.1,1.32,9.4,-,42,-,55.55,31.54,24.01,-,-,-,18.85,-,-,42.0,-
72,臺北市,2000/11/20,古亭,1.3,0.91,8.8,-,25,15,39.38,16.19,23.2,2.346,0.3,2.04,19.36,-,-,25.0,-
73,臺北市,2000/11/20,中山,1.8,1.16,9.9,-,43,-,57.78,33.15,24.63,2.754,0.38,2.37,19.58,-,-,43.0,-
74,臺北市,2000/11/20,大同,4.8,3.37,-,-,-,-,138.49,113.03,25.45,4.221,1.68,2.54,20.2,-,-,49.0,-
75,臺北市,2000/11/20,萬華,1.7,1.16,10.5,-,29,-,42.11,16.68,25.43,-,-,-,19.53,-,-,29.0,-
76,臺北市,2000/11/20,陽明,0.5,0.46,53.2,-,30,-,3.54,0.21,3.33,-,-,-,13.96,-,99.0,86.0,-
77,臺北市,2000/11/20,士林,0.8,0.84,14.7,-,30,-,43.02,24.24,18.79,-,-,-,19.54,-,-,30.0,-
78,臺北市,2000/11/19,松山,1.4,0.87,18.0,-,34,-,34.53,13.23,21.29,-,-,-,23.79,-,-,34.0,-
79,臺北市,2000/11/19,古亭,0.7,0.65,19.5,-,32,15,33.19,14.54,18.65,2.157,0.22,1.94,24.53,-,-,32.0,-
80,臺北市,2000/11/19,中山,1.5,0.76,17.3,-,40,-,37.68,14.19,23.49,2.257,0.18,2.08,24.17,-,-,40.0,-
81,臺北市,2000/11/19,大同,4.9,2.97,-,-,-,-,133.84,100.81,33.03,3.667,1.49,2.18,24.59,-,-,54.0,-
82,臺北市,2000/11/19,萬華,1.0,0.9,20.0,-,30,-,30.91,12.04,18.87,-,-,-,24.43,-,-,30.0,-
83,臺北市,2000/11/19,陽明,2.2,0.16,48.3,-,12,-,4.79,0.4,4.39,-,-,-,17.95,-,96.0,47.0,-
84,臺北市,2000/11/19,士林,1.3,0.46,24.8,-,26,-,20.18,5.95,14.23,-,-,-,24.65,-,-,30.0,-
85,臺北市,2000/11/18,松山,3.2,0.77,15.1,-,34,-,43.41,12.56,30.86,-,-,-,19.21,-,-,34.0,-
86,臺北市,2000/11/18,古亭,2.8,0.51,20.6,-,27,16,29.57,7.79,21.77,2.036,0.16,1.88,19.99,-,-,27.0,-
87,臺北市,2000/11/18,中山,2.7,0.66,20.3,-,42,-,33.98,9.76,24.22,2.23,0.17,2.06,20.11,-,-,42.0,-
88,臺北市,2000/11/18,大同,6.5,2.98,-,-,57,-,153.25,114.1,39.15,3.757,1.63,2.13,21.03,-,-,54.0,-
89,臺北市,2000/11/18,萬華,2.8,0.72,21.1,-,29,-,24.96,3.21,21.75,-,-,-,20.09,-,-,29.0,-
90,臺北市,2000/11/18,陽明,0.2,0.23,60.2,-,12,-,-,-,-,-,-,-,14.53,-,100.0,61.0,-
91,臺北市,2000/11/18,士林,0.6,0.37,32.6,-,21,-,8.8,0.38,8.42,-,-,-,20.96,-,-,30.0,-
92,臺北市,2000/11/17,松山,1.3,0.72,19.8,-,19,-,29.37,7.16,22.21,-,-,-,19.45,-,-,29.0,-
93,臺北市,2000/11/17,古亭,1.3,0.65,18.8,-,17,6,29.46,8.63,20.83,2.033,0.15,1.88,20.32,-,-,25.0,-
94,臺北市,2000/11/17,中山,0.6,0.73,19.1,-,26,-,32.53,9.5,23.03,2.229,0.15,2.08,20.52,-,-,26.0,-
95,臺北市,2000/11/17,大同,5.3,3.31,-,-,79,-,169.47,124.92,44.55,3.977,1.84,2.13,21.53,-,-,64.0,-
96,臺北市,2000/11/17,萬華,0.6,0.75,22.6,-,16,-,25.38,7.27,18.1,-,-,-,20.65,-,-,27.0,-
97,臺北市,2000/11/17,陽明,0.3,0.25,58.0,-,12,-,-,-,-,-,-,-,14.85,-,100.0,87.0,-
98,臺北市,2000/11/17,士林,0.5,0.45,27.9,-,18,-,10.18,0.63,9.55,-,-,-,21.16,-,-,30.0,-
99,臺北市,2000/11/16,松山,5.4,0.73,13.3,-,23,-,-,-,-,-,-,-,23.42,-,-,23.0,-
100,臺北市,2000/11/16,古亭,4.8,0.68,12.8,-,20,8,31.72,11.63,20.1,1.998,0.11,1.89,24.45,-,-,20.0,-
101,臺北市,2000/11/16,中山,5.0,0.73,14.8,-,26,-,33.76,12.4,21.36,2.265,0.19,2.07,24.43,-,-,26.0,-
102,臺北市,2000/11/16,大同,8.8,3.35,-,-,57,-,150.71,112.21,38.5,3.898,1.78,2.12,25.24,-,-,54.0,-
103,臺北市,2000/11/16,萬華,4.2,0.74,15.8,-,17,-,27.57,9.66,17.91,-,-,-,24.68,-,-,21.0,-
104,臺北市,2000/11/16,陽明,0.2,0.22,43.7,-,-,-,2.84,0.41,2.43,-,-,-,19.47,-,100.0,43.0,-
105,臺北市,2000/11/16,士林,1.9,0.49,20.5,-,20,-,12.72,2.57,10.37,-,-,-,25.39,-,-,25.0,-
106,臺北市,2000/11/15,松山,7.1,0.71,6.0,-,25,-,-,-,-,-,-,-,25.16,-,-,25.0,-
107,臺北市,2000/11/15,古亭,6.4,0.61,5.4,-,25,11,34.44,17.16,17.27,2.036,0.18,1.86,26.25,-,-,25.0,-
108,臺北市,2000/11/15,中山,8.0,0.67,8.4,-,20,-,34.57,17.5,17.07,2.248,0.24,2.01,26.14,-,-,20.0,-
109,臺北市,2000/11/15,大同,10.1,3.39,-,-,47,-,158.51,126.7,31.81,4.025,1.83,2.19,26.64,-,-,48.0,-
110,臺北市,2000/11/15,萬華,6.3,0.76,7.8,-,19,-,29.39,12.32,17.07,-,-,-,26.45,-,-,19.0,-
111,臺北市,2000/11/15,陽明,1.4,0.22,65.9,-,12,-,4.57,1.46,3.11,-,-,-,21.06,-,94.0,96.0,-
112,臺北市,2000/11/15,士林,4.5,0.51,11.0,-,23,-,23.94,13.5,10.44,-,-,-,26.66,-,-,23.0,-
113,臺北市,2000/11/14,松山,6.7,0.8,5.6,-,29,-,47.54,23.37,24.17,-,-,-,24.61,-,-,29.0,-
114,臺北市,2000/11/14,古亭,5.4,0.69,7.8,-,28,13,43.04,21.82,21.22,2.211,0.31,1.9,25.58,-,-,28.0,-
115,臺北市,2000/11/14,中山,7.9,0.74,9.3,-,29,-,41.83,21.02,20.82,2.188,0.23,1.95,25.61,-,-,29.0,-
116,臺北市,2000/11/14,大同,9.3,3.4,-,-,56,-,160.35,126.27,34.08,4.045,1.93,2.11,26.15,-,-,53.0,-
117,臺北市,2000/11/14,萬華,5.2,0.88,9.8,-,19,-,37.59,15.42,22.17,-,-,-,25.81,-,-,19.0,-
118,臺北市,2000/11/14,陽明,3.0,0.18,35.0,-,12,-,5.14,1.13,4.01,-,-,-,19.96,-,97.0,36.0,-
119,臺北市,2000/11/14,士林,4.9,0.42,14.5,-,19,-,16.33,5.36,10.96,-,-,-,26.55,-,-,22.0,-
120,臺北市,2000/11/13,松山,4.4,0.87,9.7,-,24,-,53.11,19.82,33.29,-,-,-,21.88,-,-,24.0,-
121,臺北市,2000/11/13,古亭,2.4,0.72,14.8,-,20,11,38.71,12.99,25.72,2.248,0.25,2.0,22.75,-,-,22.0,-
122,臺北市,2000/11/13,中山,3.5,0.82,14.4,-,18,-,43.67,15.6,28.07,2.209,0.2,2.0,22.51,-,-,21.0,-
123,臺北市,2000/11/13,大同,5.7,3.64,-,-,51,-,174.93,128.78,46.15,3.939,1.82,2.12,23.21,-,-,56.0,-
124,臺北市,2000/11/13,萬華,2.9,0.93,14.8,-,17,-,38.64,10.3,28.34,-,-,-,22.68,-,-,20.0,-
125,臺北市,2000/11/13,陽明,0.8,0.21,47.3,-,12,-,2.07,0.1,1.97,-,-,-,17.76,-,100.0,61.0,-
126,臺北市,2000/11/13,士林,2.7,0.43,25.7,-,21,-,14.73,2.24,12.49,-,-,-,23.19,-,-,28.0,-
127,臺北市,2000/11/12,松山,1.8,0.59,18.8,-,23,-,29.67,6.1,23.57,-,-,-,20.81,-,-,23.0,-
128,臺北市,2000/11/12,古亭,1.8,0.64,18.0,-,19,7,32.38,9.39,22.99,2.272,0.2,2.07,21.61,-,-,28.0,-
129,臺北市,2000/11/12,中山,1.6,0.72,15.0,-,20,-,37.08,9.4,27.68,2.28,0.17,2.11,21.27,-,-,20.0,-
130,臺北市,2000/11/12,大同,3.8,2.79,-,-,40,-,162.58,117.4,45.19,3.481,1.28,2.2,21.95,-,-,41.0,-
131,臺北市,2000/11/12,萬華,1.7,0.78,20.0,-,19,-,26.37,3.07,23.3,-,-,-,21.47,-,-,24.0,-
132,臺北市,2000/11/12,陽明,0.2,0.23,61.3,-,12,-,1.02,0.13,0.89,-,-,-,16.5,-,97.0,84.0,-
133,臺北市,2000/11/12,士林,0.7,0.59,19.6,-,20,-,23.13,3.92,19.21,-,-,-,21.25,-,-,25.0,-
134,臺北市,2000/11/11,松山,4.4,0.87,14.3,-,33,-,51.39,16.63,34.76,-,-,-,20.72,-,-,33.0,-
135,臺北市,2000/11/11,古亭,2.0,0.67,22.2,-,29,13,31.74,8.25,23.49,2.218,0.19,2.03,21.55,-,-,35.0,-
136,臺北市,2000/11/11,中山,2.3,0.82,17.8,-,40,-,42.51,12.62,29.89,2.317,0.24,2.07,21.22,-,-,40.0,-
137,臺北市,2000/11/11,大同,5.5,3.44,-,-,59,-,187.41,137.81,49.6,3.923,1.73,2.2,22.03,-,-,54.0,-
138,臺北市,2000/11/11,萬華,2.6,0.84,22.0,-,30,-,31.07,4.61,26.46,-,-,-,21.51,-,-,34.0,-
139,臺北市,2000/11/11,陽明,0.3,0.28,62.0,-,12,-,1.4,0.28,1.12,-,-,-,16.03,-,97.0,86.0,-
140,臺北市,2000/11/11,士林,2.9,0.52,28.1,-,22,-,16.87,1.36,15.52,-,-,-,21.87,-,-,38.0,-
141,臺北市,2000/11/10,松山,2.0,0.63,22.9,-,37,-,29.71,7.11,22.6,-,-,-,22.75,-,-,37.0,-
142,臺北市,2000/11/10,古亭,1.4,0.65,23.5,-,38,12,29.93,7.26,22.67,2.134,0.23,1.9,23.72,-,-,38.0,-
143,臺北市,2000/11/10,中山,0.8,0.59,23.7,-,37,-,28.63,6.65,21.98,2.186,0.12,2.06,23.54,-,-,37.0,-
144,臺北市,2000/11/10,大同,4.3,3.12,-,-,53,-,156.59,110.65,45.93,3.826,1.67,2.16,24.2,-,-,51.0,-
145,臺北市,2000/11/10,萬華,1.1,0.76,27.1,-,32,-,25.25,3.34,21.9,-,-,-,23.69,-,-,41.0,-
146,臺北市,2000/11/10,陽明,0.5,0.29,58.1,-,12,-,0.85,0.1,0.74,-,-,-,17.01,-,97.0,61.0,-
147,臺北市,2000/11/10,士林,1.3,0.53,25.1,-,28,-,18.99,3.67,15.32,-,-,-,23.53,-,-,35.0,-
148,臺北市,2000/11/09,松山,2.1,0.87,14.3,-,27,-,52.56,16.1,36.46,-,-,-,21.52,-,-,27.0,-
149,臺北市,2000/11/09,古亭,1.5,0.76,19.9,-,21,10,36.83,10.89,25.94,2.288,0.28,2.01,22.19,-,-,32.0,-
150,臺北市,2000/11/09,中山,1.5,1.03,13.7,-,31,-,52.22,17.89,34.33,2.46,0.29,2.17,22.25,-,-,31.0,-
151,臺北市,2000/11/09,大同,5.6,4.82,-,-,52,-,213.83,165.53,48.3,4.62,2.42,2.2,23.01,-,-,75.0,-
152,臺北市,2000/11/09,萬華,1.0,0.84,22.1,-,20,-,29.75,3.46,26.29,-,-,-,22.24,-,-,29.0,-
153,臺北市,2000/11/09,陽明,0.1,0.19,57.7,-,12,-,0.38,0.08,0.3,-,-,-,17.3,-,100.0,54.0,-
154,臺北市,2000/11/09,士林,1.3,0.81,18.3,-,26,-,36.9,9.78,27.12,-,-,-,22.25,-,-,35.0,-
155,臺北市,2000/11/08,松山,4.1,0.67,16.3,-,26,-,39.51,9.32,30.2,-,-,-,23.5,-,-,27.0,-
156,臺北市,2000/11/08,古亭,4.7,0.72,16.2,-,26,-,37.97,9.25,28.72,2.266,0.28,1.98,24.3,-,-,26.0,-
157,臺北市,2000/11/08,中山,2.4,0.7,18.9,-,25,-,34.55,7.92,26.63,2.208,0.21,2.0,24.17,-,-,25.0,-
158,臺北市,2000/11/08,大同,5.4,3.51,-,-,46,-,162.83,114.43,48.4,3.847,1.72,2.13,24.86,-,-,56.0,-
159,臺北市,2000/11/08,萬華,4.1,0.88,19.8,-,20,-,32.19,5.29,26.9,-,-,-,24.47,-,-,25.0,-
160,臺北市,2000/11/08,陽明,0.4,0.22,60.8,-,12,-,0.48,0.03,0.45,-,-,-,19.73,-,100.0,60.0,-
161,臺北市,2000/11/08,士林,3.4,0.6,23.2,-,19,-,21.54,2.51,19.03,-,-,-,24.78,-,-,31.0,-
162,臺北市,2000/11/07,松山,6.1,0.72,3.6,-,-,-,51.26,25.98,25.28,-,-,-,25.62,-,-,34.0,-
163,臺北市,2000/11/07,古亭,4.5,0.7,5.5,-,22,5,40.59,19.77,20.82,2.263,0.31,1.96,26.66,-,-,22.0,-
164,臺北市,2000/11/07,中山,4.5,0.68,8.5,-,21,-,39.57,18.93,20.64,2.204,0.18,2.02,26.1,-,-,21.0,-
165,臺北市,2000/11/07,大同,7.7,3.59,-,-,35,-,153.85,124.05,29.8,4.096,1.95,2.14,26.81,-,-,52.0,-
166,臺北市,2000/11/07,萬華,4.0,0.84,8.3,-,17,-,34.32,12.64,21.69,-,-,-,26.58,-,-,17.0,-
167,臺北市,2000/11/07,陽明,3.8,0.23,37.9,-,12,-,5.3,0.52,4.78,-,-,-,20.7,-,100.0,56.0,-
168,臺北市,2000/11/07,士林,2.8,0.42,13.7,-,19,-,14.69,3.82,10.87,-,-,-,26.78,-,-,19.0,-
169,臺北市,2000/11/06,松山,4.2,0.83,9.0,-,-,-,44.99,17.6,27.39,-,-,-,24.45,-,-,23.0,-
170,臺北市,2000/11/06,古亭,3.1,0.72,12.9,-,23,4,33.48,13.43,20.05,2.027,0.2,1.83,25.1,-,-,23.0,-
171,臺北市,2000/11/06,中山,3.6,0.68,12.4,-,32,-,38.72,15.2,23.52,2.282,0.25,2.03,24.85,-,-,32.0,-
172,臺北市,2000/11/06,大同,7.5,3.62,-,-,51,-,155.45,126.58,28.87,3.998,1.86,2.14,25.53,-,-,52.0,-
173,臺北市,2000/11/06,萬華,3.1,0.85,13.7,-,19,-,32.9,9.9,23.0,-,-,-,25.03,-,-,22.0,-
174,臺北市,2000/11/06,陽明,2.4,0.24,37.6,-,12,-,3.34,0.33,3.01,-,-,-,19.69,-,96.0,54.0,-
175,臺北市,2000/11/06,士林,2.1,0.42,21.3,-,20,-,14.2,3.36,10.84,-,-,-,25.38,-,-,29.0,-
176,臺北市,2000/11/05,松山,1.1,0.5,27.3,-,27,-,21.81,3.56,18.25,-,-,-,22.19,-,-,34.0,-
177,臺北市,2000/11/05,古亭,2.0,0.62,22.7,-,24,6,27.95,5.65,22.3,2.017,0.12,1.9,22.67,-,-,32.0,-
178,臺北市,2000/11/05,中山,0.5,0.53,24.9,-,28,-,25.21,4.92,20.29,2.161,0.15,2.01,23.35,-,-,30.0,-
179,臺北市,2000/11/05,大同,3.6,2.59,-,-,38,-,132.89,97.6,35.29,3.142,1.01,2.13,23.95,-,-,44.0,-
180,臺北市,2000/11/05,萬華,0.9,0.68,27.1,-,22,-,20.36,1.71,18.66,-,-,-,23.07,-,-,32.0,-
181,臺北市,2000/11/05,陽明,0.4,0.21,51.2,-,12,-,0.89,0.04,0.85,-,-,-,18.37,-,100.0,45.0,-
182,臺北市,2000/11/05,士林,0.2,0.42,33.7,-,19,-,10.15,1.13,9.02,-,-,-,23.94,-,-,33.0,-
183,臺北市,2000/11/04,松山,3.5,1.02,13.0,-,22,-,60.93,27.17,33.76,-,-,-,21.95,-,-,26.0,-
184,臺北市,2000/11/04,古亭,4.0,1.12,15.3,-,20,7,58.87,29.85,29.01,2.435,0.39,2.05,22.64,-,-,33.0,-
185,臺北市,2000/11/04,中山,3.3,1.32,12.7,-,34,-,73.1,35.3,37.81,2.75,0.55,2.2,22.5,-,-,34.0,-
186,臺北市,2000/11/04,大同,6.8,4.25,-,-,53,-,208.46,158.21,50.25,4.227,1.88,2.34,23.12,-,-,72.0,-
187,臺北市,2000/11/04,萬華,2.9,1.26,16.1,-,18,-,50.94,18.85,32.09,-,-,-,22.65,-,-,29.0,-
188,臺北市,2000/11/04,陽明,0.4,0.22,53.3,-,12,-,1.0,0.05,0.95,-,-,-,18.85,-,100.0,63.0,-
189,臺北市,2000/11/04,士林,2.0,0.93,18.3,-,29,-,43.52,10.65,32.86,-,-,-,22.98,-,-,31.0,-
190,臺北市,2000/11/03,松山,4.2,0.86,13.0,-,49,-,60.01,19.03,40.98,-,-,-,19.51,-,-,49.0,-
191,臺北市,2000/11/03,古亭,2.5,0.57,26.6,-,27,8,29.85,6.77,23.08,2.212,0.2,2.01,20.37,-,-,31.0,-
192,臺北市,2000/11/03,中山,3.2,0.82,16.7,-,50,-,49.81,15.02,34.79,2.207,0.17,2.04,19.96,-,-,50.0,-
