序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
15,臺北市,2006/02/26,中山,2.7,0.6,-,16.8,21,29,15.0,36.28,9.2,27.08,2.189,0.157,2.03,16.87,-,78.81,29.0,-
16,臺北市,2006/02/26,萬華,3.5,0.59,-,21.9,26,22,11.0,28.33,4.1,24.22,-,-,-,16.93,-,81.82,33.0,-
17,臺北市,2006/02/26,陽明,1.3,0.26,385.96,46.6,52,5,4.0,3.72,1.11,2.61,-,-,-,11.16,-,95.0,45.0,-
18,臺北市,2006/02/26,士林,2.1,0.52,-,21.0,25,31,12.0,23.67,3.72,19.94,-,-,-,17.16,-,80.27,39.0,-
19,臺北市,2006/02/25,松山,5.0,0.69,410.84,20.6,25,54,28.0,41.1,8.19,32.92,-,-,-,18.52,-,81.16,52.0,-
20,臺北市,2006/02/25,古亭,4.8,0.76,-,18.0,24,48,26.0,42.67,8.74,33.93,2.399,0.34,2.06,18.4,-,84.91,48.0,-
21,臺北市,2006/02/25,中山,3.7,0.55,-,18.1,22,39,21.0,51.26,18.05,33.21,2.285,0.267,2.02,18.32,-,81.36,39.0,-
22,臺北市,2006/02/25,萬華,6.1,0.6,-,24.4,28,36,20.0,34.85,6.81,28.04,-,-,-,18.52,-,83.05,36.0,-
23,臺北市,2006/02/25,陽明,1.8,0.25,382.34,53.1,61,12,10.0,4.37,1.31,3.06,-,-,-,16.41,-,88.0,61.0,-
24,臺北市,2006/02/25,士林,2.8,0.39,-,31.4,37,38,17.0,16.96,1.75,15.21,-,-,-,18.44,-,83.4,38.0,-
25,臺北市,2006/02/24,松山,4.7,0.5,403.35,23.6,30,19,10.0,35.49,6.69,28.79,-,-,-,17.33,-,81.84,31.0,-
26,臺北市,2006/02/24,古亭,5.5,0.57,-,25.6,34,23,9.0,33.93,8.61,25.32,2.083,0.17,1.91,17.58,-,83.59,33.0,-
27,臺北市,2006/02/24,中山,4.1,0.65,-,23.0,32,33,10.0,40.05,11.46,28.59,2.086,0.171,1.92,18.25,-,76.44,33.0,-
28,臺北市,2006/02/24,萬華,5.5,0.53,-,30.8,35,18,8.0,27.72,2.9,24.81,-,-,-,18.12,-,79.24,34.0,-
29,臺北市,2006/02/24,陽明,1.0,0.19,381.77,52.3,54,5,3.0,2.66,1.67,0.99,-,-,-,12.18,-,95.0,45.0,-
30,臺北市,2006/02/24,士林,2.1,0.33,-,40.0,45,21,6.0,12.29,1.67,10.61,-,-,-,18.87,-,74.91,41.0,-
31,臺北市,2006/02/23,松山,5.3,0.59,406.51,21.8,37,47,22.0,40.36,10.48,29.88,-,-,-,16.54,-,80.83,47.0,-
32,臺北市,2006/02/23,古亭,4.9,0.65,-,24.7,37,41,27.0,34.15,9.23,24.92,2.104,0.175,1.93,16.66,-,83.67,41.0,-
33,臺北市,2006/02/23,中山,3.1,0.7,-,25.5,39,36,22.0,38.93,11.67,27.26,2.082,0.175,1.91,17.28,-,75.72,39.0,-
34,臺北市,2006/02/23,萬華,5.4,0.59,-,29.0,42,38,19.0,28.53,4.13,24.39,-,-,-,17.34,-,78.58,41.0,-
35,臺北市,2006/02/23,陽明,1.4,0.29,384.75,50.0,53,5,3.0,2.77,1.3,1.47,-,-,-,10.92,-,96.0,46.0,-
36,臺北市,2006/02/23,士林,1.6,0.4,-,40.3,45,35,14.0,11.42,1.64,9.77,-,-,-,18.13,-,72.14,43.0,-
37,臺北市,2006/02/22,松山,4.0,1.03,431.51,27.3,47,73,32.0,61.56,28.31,33.25,-,-,-,20.26,-,73.81,74.0,-
38,臺北市,2006/02/22,古亭,4.8,1.0,-,27.0,53,65,33.0,53.01,20.23,32.77,2.646,0.512,2.14,19.95,-,78.46,88.0,-
39,臺北市,2006/02/22,中山,5.0,1.18,-,23.0,45,68,50.0,71.51,35.9,35.61,2.72,0.522,2.2,20.57,-,72.49,74.0,-
40,臺北市,2006/02/22,萬華,6.2,0.89,-,29.5,56,61,30.0,47.14,16.48,30.66,-,-,-,20.6,-,75.28,99.0,-
41,臺北市,2006/02/22,陽明,1.7,0.33,386.08,51.3,60,17,12.0,4.99,0.83,4.14,-,-,-,15.81,-,87.0,62.0,-
42,臺北市,2006/02/22,士林,3.8,0.7,-,29.0,49,64,31.0,38.55,14.72,23.83,-,-,-,20.56,-,75.32,76.0,-
43,臺北市,2006/02/21,松山,5.2,0.87,419.33,15.2,30,48,22.0,64.09,32.22,31.87,-,-,-,21.34,-,71.73,48.0,-
44,臺北市,2006/02/21,古亭,3.9,1.01,-,15.8,32,45,18.0,57.81,27.99,29.81,2.543,0.441,2.1,21.2,-,74.85,45.0,-
45,臺北市,2006/02/21,中山,4.6,1.17,-,11.8,27,49,28.0,75.86,38.92,36.94,2.634,0.495,2.14,21.73,-,70.16,49.0,-
46,臺北市,2006/02/21,萬華,4.3,1.1,-,18.1,37,44,22.0,57.39,25.43,31.96,-,-,-,21.71,-,72.3,44.0,-
47,臺北市,2006/02/21,陽明,4.7,0.22,383.65,41.7,46,17,14.0,6.36,1.14,5.18,-,-,-,15.8,-,88.0,39.0,-
48,臺北市,2006/02/21,士林,4.0,0.69,-,21.8,36,51,21.0,43.02,21.62,21.41,-,-,-,21.69,-,73.26,50.0,-
49,臺北市,2006/02/20,松山,5.8,0.86,421.12,8.4,15,31,15.0,68.17,29.06,39.11,-,-,-,17.3,-,82.16,31.0,-
50,臺北市,2006/02/20,古亭,4.0,0.91,-,9.8,19,27,-,56.92,21.22,35.71,2.443,0.349,2.09,17.33,-,86.25,27.0,-
51,臺北市,2006/02/20,中山,3.9,1.11,-,9.0,17,38,15.0,70.44,32.25,38.19,2.494,0.402,2.09,17.91,-,78.75,38.0,-
52,臺北市,2006/02/20,萬華,7.0,0.98,-,10.6,21,31,17.0,57.07,22.39,34.69,-,-,-,17.83,-,82.17,31.0,-
53,臺北市,2006/02/20,陽明,2.0,0.23,382.09,46.8,49,6,3.0,3.34,0.92,2.41,-,-,-,12.61,-,97.0,42.0,-
54,臺北市,2006/02/20,士林,4.7,0.59,-,19.2,33,36,12.0,29.65,6.75,22.9,-,-,-,18.41,-,78.44,36.0,-
55,臺北市,2006/02/19,松山,3.0,0.7,414.39,12.6,16,29,17.0,48.99,15.96,33.03,-,-,-,16.29,-,84.16,29.0,-
56,臺北市,2006/02/19,古亭,2.8,0.73,-,11.0,15,26,-,45.49,14.69,30.8,2.359,0.282,2.08,15.77,-,89.66,26.0,-
57,臺北市,2006/02/19,中山,3.2,0.78,-,10.6,15,30,16.0,58.78,24.46,34.32,2.394,0.276,2.12,16.12,-,84.52,30.0,-
58,臺北市,2006/02/19,萬華,2.2,0.64,-,17.1,23,18,13.0,38.23,11.79,26.44,-,-,-,16.14,-,86.56,29.0,-
59,臺北市,2006/02/19,陽明,1.3,0.21,380.91,43.7,45,5,3.0,2.62,0.77,1.83,-,-,-,12.73,-,98.0,39.0,-
60,臺北市,2006/02/19,士林,2.2,0.52,-,16.7,26,23,9.0,30.68,6.83,23.85,-,-,-,16.11,-,88.12,32.0,-
61,臺北市,2006/02/18,松山,7.1,0.42,403.6,18.7,22,16,10.0,34.76,6.9,27.86,-,-,-,16.73,-,81.72,25.0,-
62,臺北市,2006/02/18,古亭,6.8,0.54,-,19.2,29,20,-,34.88,9.44,25.44,2.088,0.153,1.94,16.63,-,86.05,30.0,-
63,臺北市,2006/02/18,中山,4.8,0.3,-,19.7,30,19,8.0,38.65,10.93,27.72,2.038,0.123,1.92,17.14,-,79.78,28.0,-
64,臺北市,2006/02/18,萬華,8.7,0.47,-,23.0,29,14,10.0,29.24,3.88,25.36,-,-,-,17.26,-,81.84,28.0,-
65,臺北市,2006/02/18,陽明,1.5,0.19,380.69,46.1,47,5,3.0,3.61,1.23,2.38,-,-,-,11.52,-,96.0,41.0,-
66,臺北市,2006/02/18,士林,5.0,0.33,-,30.5,35,15,5.0,18.17,2.71,15.46,-,-,-,17.84,-,77.63,34.0,-
67,臺北市,2006/02/17,松山,2.5,0.47,403.18,25.7,34,27,12.0,26.54,5.54,21.0,-,-,-,14.57,-,78.94,33.0,-
68,臺北市,2006/02/17,古亭,2.5,0.58,-,22.6,30,32,-,32.16,8.69,23.47,2.101,0.168,1.93,14.62,-,82.73,32.0,-
69,臺北市,2006/02/17,中山,2.1,0.65,-,22.1,31,33,17.0,37.68,11.34,26.34,2.063,0.156,1.91,15.37,-,73.57,33.0,-
70,臺北市,2006/02/17,萬華,5.6,0.5,-,27.4,34,28,-,24.92,2.93,21.99,-,-,-,15.32,-,76.02,34.0,-
71,臺北市,2006/02/17,陽明,0.6,0.26,382.27,46.1,47,5,3.0,2.84,1.25,1.59,-,-,-,8.6,-,96.0,40.0,-
72,臺北市,2006/02/17,士林,1.8,0.35,-,35.8,38,25,10.0,14.05,4.04,10.0,-,-,-,16.0,-,70.58,36.0,-
73,臺北市,2006/02/16,松山,7.3,1.16,441.64,16.1,30,52,30.0,79.63,50.68,28.94,-,-,-,19.93,-,75.84,51.0,-
74,臺北市,2006/02/16,古亭,2.3,0.9,-,10.9,18,44,-,46.45,19.19,27.25,2.401,0.365,2.04,19.82,-,79.39,44.0,-
75,臺北市,2006/02/16,中山,-,1.02,-,11.7,24,42,27.0,54.33,26.23,28.1,2.538,0.436,2.1,20.08,-,73.65,42.0,-
76,臺北市,2006/02/16,萬華,4.9,1.23,-,14.2,26,-,44.0,61.13,30.04,31.09,-,-,-,20.08,-,76.86,30.0,-
77,臺北市,2006/02/16,陽明,1.7,0.31,385.56,39.7,46,28,19.0,6.27,1.07,5.19,-,-,-,15.16,-,85.0,40.0,-
78,臺北市,2006/02/16,士林,2.3,0.83,-,13.5,23,43,18.0,38.55,17.39,21.15,-,-,-,19.91,-,80.17,43.0,-
79,臺北市,2006/02/15,松山,8.2,1.59,451.66,12.9,27,71,41.0,115.05,56.36,58.01,-,-,-,22.72,-,73.75,60.0,-
80,臺北市,2006/02/15,古亭,6.3,1.39,-,12.7,31,62,-,80.0,35.68,44.33,2.83,0.622,2.21,22.55,-,77.09,56.0,-
81,臺北市,2006/02/15,中山,-,2.08,-,9.0,21,69,45.0,128.93,71.4,57.53,3.342,0.905,2.44,23.03,-,72.58,60.0,-
82,臺北市,2006/02/15,萬華,5.5,1.66,-,14.2,34,-,-,85.64,40.25,45.39,-,-,-,23.11,-,74.75,37.0,-
83,臺北市,2006/02/15,陽明,3.1,0.34,382.32,50.4,58,28,21.0,7.57,1.19,6.38,-,-,-,18.73,-,78.0,57.0,-
84,臺北市,2006/02/15,士林,4.7,1.33,-,16.2,40,63,33.0,75.64,33.69,41.95,-,-,-,22.66,-,78.9,56.0,-
85,臺北市,2006/02/14,松山,8.6,1.65,456.71,10.5,22,97,50.0,129.48,71.8,57.69,-,-,-,21.24,-,68.43,74.0,-
86,臺北市,2006/02/14,古亭,7.3,1.45,-,11.5,30,76,-,90.69,40.22,50.47,3.006,0.682,2.32,21.18,-,71.39,63.0,-
87,臺北市,2006/02/14,中山,6.9,2.22,-,11.3,29,95,63.0,143.38,82.74,60.63,3.574,1.012,2.56,21.58,-,67.1,72.0,-
88,臺北市,2006/02/14,萬華,7.3,1.89,-,20.3,53,-,-,109.76,57.85,51.91,-,-,-,21.59,-,69.24,81.0,-
89,臺北市,2006/02/14,陽明,1.5,0.26,378.73,51.2,58,16,13.0,3.94,1.53,2.37,-,-,-,17.56,-,77.0,62.0,-
90,臺北市,2006/02/14,士林,5.3,1.44,-,19.6,51,98,56.0,82.28,35.88,46.4,-,-,-,21.14,-,74.13,74.0,-
91,臺北市,2006/02/13,松山,7.1,1.32,430.21,21.9,36,109,-,93.09,39.36,53.73,-,-,-,20.54,-,60.72,80.0,-
92,臺北市,2006/02/13,古亭,6.9,1.47,-,21.2,41,-,-,88.98,38.0,50.99,2.919,0.776,2.14,20.08,-,64.28,44.0,-
93,臺北市,2006/02/13,中山,6.2,1.78,-,19.4,40,92,67.0,118.14,60.36,57.78,3.03,0.83,2.2,20.1,-,61.53,71.0,-
94,臺北市,2006/02/13,萬華,7.8,1.55,-,22.4,42,-,-,86.89,39.81,47.07,-,-,-,20.18,-,62.56,44.0,-
95,臺北市,2006/02/13,陽明,1.2,0.29,380.49,55.1,58,28,21.0,4.81,1.39,3.42,-,-,-,14.29,-,79.0,51.0,-
96,臺北市,2006/02/13,士林,4.9,1.02,-,28.0,52,104,52.0,61.55,21.94,39.61,-,-,-,19.98,-,65.86,77.0,-
97,臺北市,2006/02/12,松山,4.7,0.67,410.22,32.1,46,96,-,37.29,12.26,25.02,-,-,-,17.83,-,58.37,73.0,-
98,臺北市,2006/02/12,古亭,4.7,0.68,-,33.8,48,-,-,28.89,9.0,19.89,2.227,0.177,2.05,17.7,-,62.28,42.0,-
99,臺北市,2006/02/12,中山,5.3,0.78,-,29.7,43,87,48.0,44.33,14.75,29.59,2.207,0.191,2.02,18.19,-,56.75,68.0,-
100,臺北市,2006/02/12,萬華,6.1,0.72,-,35.9,52,-,-,30.01,6.92,23.09,-,-,-,18.24,-,59.1,47.0,-
101,臺北市,2006/02/12,陽明,3.4,0.31,381.98,57.3,63,51,30.0,4.01,1.53,2.48,-,-,-,10.91,-,86.0,53.0,-
102,臺北市,2006/02/12,士林,5.0,0.73,-,39.6,55,94,49.0,31.05,13.67,17.38,-,-,-,17.86,-,62.16,72.0,-
103,臺北市,2006/02/11,松山,6.5,0.93,424.53,17.9,37,77,-,57.24,18.34,38.9,-,-,-,17.19,-,70.05,64.0,-
104,臺北市,2006/02/11,古亭,6.3,0.87,-,19.0,41,-,-,45.88,13.66,32.22,2.36,0.33,2.03,16.71,-,74.82,47.0,-
105,臺北市,2006/02/11,中山,5.3,1.12,-,17.7,34,69,49.0,68.05,27.84,40.21,2.6,0.46,2.14,17.16,-,70.49,60.0,-
106,臺北市,2006/02/11,萬華,8.1,1.03,-,21.6,49,-,-,54.72,19.98,34.73,-,-,-,17.41,-,71.93,56.0,-
107,臺北市,2006/02/11,陽明,2.7,0.47,384.59,58.1,68,38,31.0,6.42,1.88,4.54,-,-,-,12.74,-,85.0,68.0,-
108,臺北市,2006/02/11,士林,4.7,1.01,-,18.4,44,79,46.0,56.1,28.01,28.09,-,-,-,17.08,-,76.11,64.0,-
109,臺北市,2006/02/10,松山,5.3,1.02,424.42,8.5,14,62,-,74.01,34.19,39.82,-,-,-,15.94,-,73.36,56.0,-
110,臺北市,2006/02/10,古亭,5.3,1.14,-,6.7,13,-,-,72.97,37.81,35.16,2.725,0.603,2.12,15.28,-,80.06,20.0,-
111,臺北市,2006/02/10,中山,7.7,1.27,-,-,15,52,36.0,89.2,49.23,39.98,2.772,0.645,2.13,15.98,-,73.52,51.0,-
112,臺北市,2006/02/10,萬華,5.8,1.22,-,8.7,14,-,-,70.36,36.17,34.19,-,-,-,15.78,-,76.66,24.0,-
113,臺北市,2006/02/10,陽明,2.7,0.25,382.81,42.2,48,12,9.0,4.89,1.29,3.6,-,-,-,9.91,-,93.0,45.0,-
114,臺北市,2006/02/10,士林,4.8,0.77,-,15.3,25,41,24.0,49.03,21.16,27.88,-,-,-,16.24,-,76.72,41.0,-
115,臺北市,2006/02/09,松山,5.0,0.53,404.94,20.5,33,59,-,38.3,8.65,29.64,-,-,-,13.71,-,66.73,54.0,-
116,臺北市,2006/02/09,古亭,3.2,0.55,-,28.2,41,51,-,26.96,6.92,20.03,2.116,0.127,1.99,13.64,-,70.11,50.0,-
117,臺北市,2006/02/09,中山,5.2,0.64,-,21.2,37,52,28.0,43.55,13.72,29.83,2.109,0.181,1.93,13.94,-,65.51,51.0,-
118,臺北市,2006/02/09,萬華,3.7,0.55,-,29.1,42,54,-,26.71,3.56,23.16,-,-,-,14.14,-,66.47,52.0,-
119,臺北市,2006/02/09,陽明,2.1,0.25,381.49,46.8,50,14,9.0,3.09,1.39,1.71,-,-,-,6.41,-,98.0,43.0,-
120,臺北市,2006/02/09,士林,2.7,0.36,-,39.0,48,44,23.0,12.43,2.01,10.41,-,-,-,14.24,-,66.65,44.0,-
121,臺北市,2006/02/08,松山,6.4,0.52,405.25,26.3,32,79,-,32.45,5.69,26.76,-,-,-,14.46,-,59.27,64.0,-
122,臺北市,2006/02/08,古亭,5.0,0.51,-,35.9,44,69,-,20.85,4.22,16.63,2.053,0.118,1.94,14.32,-,62.87,60.0,-
123,臺北市,2006/02/08,中山,6.5,0.36,-,28.0,38,65,36.0,35.12,8.58,26.55,2.064,0.145,1.92,14.69,-,57.96,58.0,-
124,臺北市,2006/02/08,萬華,5.0,0.53,-,36.4,46,67,-,21.96,2.13,19.83,-,-,-,14.85,-,59.31,58.0,-
125,臺北市,2006/02/08,陽明,3.8,0.29,383.82,50.0,51,39,24.0,3.18,1.09,2.08,-,-,-,6.29,-,96.0,46.0,-
126,臺北市,2006/02/08,士林,4.9,0.38,-,45.2,47,67,30.0,9.42,1.74,7.68,-,-,-,14.81,-,60.31,58.0,-
127,臺北市,2006/02/07,松山,4.5,0.73,411.53,23.7,37,66,34.0,38.39,10.2,28.19,-,-,-,16.69,-,64.08,58.0,-
128,臺北市,2006/02/07,古亭,5.0,0.74,-,26.8,39,62,-,35.63,10.92,24.71,2.229,0.188,2.04,16.44,-,68.62,56.0,-
129,臺北市,2006/02/07,中山,6.8,0.87,-,20.7,32,57,36.0,44.95,14.46,30.49,2.298,0.262,2.04,16.93,-,63.19,54.0,-
130,臺北市,2006/02/07,萬華,3.7,0.73,-,28.2,42,51,-,31.45,7.84,23.62,-,-,-,16.91,-,65.58,50.0,-
131,臺北市,2006/02/07,陽明,2.4,0.38,384.25,49.5,58,26,17.0,3.12,1.21,1.9,-,-,-,8.91,-,93.0,50.0,-
132,臺北市,2006/02/07,士林,3.2,0.56,-,34.0,53,61,29.0,17.49,3.4,14.1,-,-,-,16.8,-,66.7,56.0,-
133,臺北市,2006/02/06,松山,6.8,0.75,410.76,15.2,25,64,43.0,45.1,13.19,31.91,-,-,-,17.72,-,69.47,57.0,-
134,臺北市,2006/02/06,古亭,5.7,0.78,-,13.8,25,58,-,44.43,15.05,29.38,2.339,0.28,2.06,17.43,-,73.38,54.0,-
135,臺北市,2006/02/06,中山,4.4,0.9,-,12.6,20,48,43.0,54.62,22.29,32.33,2.33,0.3,2.03,17.72,-,68.9,48.0,-
136,臺北市,2006/02/06,萬華,5.5,0.73,-,15.5,28,-,-,38.95,10.19,28.76,-,-,-,17.9,-,70.28,32.0,-
137,臺北市,2006/02/06,陽明,1.6,0.33,378.39,47.8,49,20,16.0,3.1,0.97,2.13,-,-,-,13.57,-,80.0,42.0,-
138,臺北市,2006/02/06,士林,4.0,0.59,-,18.5,34,54,27.0,31.29,8.06,23.23,-,-,-,17.7,-,73.39,52.0,-
139,臺北市,2006/02/05,松山,3.5,0.48,399.55,26.8,35,25,14.0,26.25,6.15,20.1,-,-,-,16.88,-,70.77,34.0,-
140,臺北市,2006/02/05,古亭,2.2,0.49,-,27.2,33,27,-,24.3,5.88,18.43,2.099,0.119,1.98,16.92,-,73.32,33.0,-
141,臺北市,2006/02/05,中山,5.6,0.55,-,23.9,31,26,15.0,31.17,7.92,23.25,2.081,0.126,1.96,17.17,-,69.41,32.0,-
142,臺北市,2006/02/05,萬華,2.8,0.49,-,30.4,37,-,-,22.09,3.05,19.03,-,-,-,17.46,-,70.49,36.0,-
143,臺北市,2006/02/05,陽明,1.3,0.21,377.99,42.9,46,6,4.0,4.04,1.21,2.83,-,-,-,10.33,-,93.0,39.0,-
144,臺北市,2006/02/05,士林,4.0,0.34,-,32.4,40,33,9.0,14.69,2.12,12.57,-,-,-,17.63,-,69.74,35.0,-
145,臺北市,2006/02/04,松山,2.9,0.39,397.84,29.1,37,19,14.0,20.31,4.31,16.01,-,-,-,12.61,-,79.25,33.0,-
146,臺北市,2006/02/04,古亭,2.9,0.46,-,28.0,35,23,12.0,21.38,5.01,16.37,2.034,0.067,1.97,12.68,-,82.37,32.0,-
147,臺北市,2006/02/04,中山,2.4,0.51,-,24.6,35,30,10.0,28.79,7.35,21.44,2.013,0.09,1.92,13.26,-,74.82,32.0,-
148,臺北市,2006/02/04,萬華,2.5,0.43,-,32.7,41,16,-,17.74,2.22,15.52,-,-,-,13.41,-,76.73,36.0,-
149,臺北市,2006/02/04,陽明,0.7,0.24,380.16,44.0,45,5,4.0,2.34,1.36,0.98,-,-,-,6.6,-,98.0,39.0,-
150,臺北市,2006/02/04,士林,1.2,0.33,-,38.3,43,21,8.0,8.1,1.44,6.66,-,-,-,14.09,-,69.75,37.0,-
151,臺北市,2006/02/03,松山,2.4,0.58,404.25,21.9,32,38,23.0,-,-,-,-,-,-,16.54,-,78.4,38.0,-
152,臺北市,2006/02/03,古亭,2.6,0.65,-,20.6,27,42,25.0,28.69,6.3,22.39,2.159,0.124,2.04,16.68,-,80.72,42.0,-
153,臺北市,2006/02/03,中山,3.1,0.76,-,17.6,23,43,33.0,36.46,8.17,28.3,2.19,0.167,2.02,17.56,-,73.6,43.0,-
154,臺北市,2006/02/03,萬華,2.0,0.69,-,25.0,34,19,-,26.09,4.19,21.9,-,-,-,17.46,-,75.76,31.0,-
155,臺北市,2006/02/03,陽明,1.8,0.34,381.09,48.9,51,14,11.0,3.4,1.17,2.23,-,-,-,11.05,-,91.0,43.0,-
156,臺北市,2006/02/03,士林,2.6,0.49,-,37.4,43,34,16.0,13.02,2.7,10.32,-,-,-,18.37,-,70.77,37.0,-
157,臺北市,2006/02/02,松山,2.9,0.67,401.19,29.5,42,56,31.0,-,-,-,-,-,-,19.46,-,63.81,53.0,-
158,臺北市,2006/02/02,古亭,2.4,0.64,-,32.4,39,57,32.0,23.81,4.31,19.49,2.103,0.116,1.99,19.9,-,64.53,54.0,-
159,臺北市,2006/02/02,中山,5.2,0.73,-,27.8,36,48,38.0,34.08,7.05,27.02,2.118,0.129,1.99,20.04,-,61.17,48.0,-
160,臺北市,2006/02/02,萬華,2.2,0.69,-,35.9,46,33,-,21.98,2.11,19.87,-,-,-,20.44,-,61.99,43.0,-
161,臺北市,2006/02/02,陽明,2.8,0.4,380.35,48.3,51,31,21.0,4.99,1.25,3.74,-,-,-,13.43,-,88.0,47.0,-
162,臺北市,2006/02/02,士林,5.8,0.5,-,42.4,49,58,29.0,14.38,2.23,12.16,-,-,-,20.56,-,62.08,54.0,-
163,臺北市,2006/02/01,松山,2.1,0.58,397.81,36.0,39,56,39.0,-,-,-,-,-,-,17.46,-,69.46,53.0,-
164,臺北市,2006/02/01,古亭,3.1,0.58,-,26.9,30,59,36.0,18.58,2.97,15.61,2.083,0.068,2.02,17.36,-,73.69,54.0,-
165,臺北市,2006/02/01,中山,2.2,0.67,-,25.7,28,47,44.0,25.94,6.15,19.79,2.073,0.094,1.98,17.81,-,68.07,47.0,-
166,臺北市,2006/02/01,萬華,1.7,0.57,-,32.8,36,42,-,15.49,1.59,13.91,-,-,-,17.93,-,70.03,42.0,-
167,臺北市,2006/02/01,陽明,1.6,0.41,382.18,42.3,43,21,13.0,3.18,0.84,2.31,-,-,-,10.35,-,97.0,38.0,-
168,臺北市,2006/02/01,士林,2.6,0.52,-,34.4,39,58,35.0,10.76,1.73,9.02,-,-,-,17.9,-,70.17,54.0,-
169,新北市,2006/02/28,板橋,2.6,0.7,-,29.4,42,18,13.0,30.11,4.81,25.29,2.271,0.24,2.03,16.84,-,85.56,39.0,-
170,新北市,2006/02/28,三重,3.7,1.79,-,13.8,26,44,26.0,142.72,101.24,41.48,-,-,-,16.77,-,-,44.0,-
171,新北市,2006/02/28,菜寮,2.7,0.71,-,17.4,25,17,9.0,41.78,11.64,30.14,-,-,-,17.68,-,84.11,24.0,-
172,新北市,2006/02/28,永和,4.1,1.02,-,18.7,34,17,16.0,65.87,34.2,31.67,-,-,-,17.87,-,85.51,17.0,-
173,新北市,2006/02/28,新莊,2.6,0.49,-,33.2,39,14,12.0,22.09,2.27,19.79,-,-,-,16.54,-,84.7,37.0,-
174,新北市,2006/02/28,新店,2.5,0.45,-,29.1,35,11,4.0,21.42,2.7,18.71,-,-,-,18.2,-,81.47,36.0,-
175,新北市,2006/02/28,淡水,0.8,0.28,-,37.6,40,7,4.0,8.39,1.27,7.1,-,-,-,15.9,-,91.0,40.0,-
176,新北市,2006/02/28,汐止,3.3,0.32,-,29.7,35,9,5.0,17.82,1.71,16.09,-,-,-,16.85,-,88.14,30.0,-
