序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
40,臺北市,1999/10/26,萬華,7.5,0.9,20.0,-,34,-,42.19,9.39,32.8,-,-,-,24.58,-,-,38.0,-
41,臺北市,1999/10/26,陽明,0.7,0.14,47.3,-,14,-,2.26,0.13,2.13,-,-,-,18.08,-,86.0,50.0,-
42,臺北市,1999/10/26,士林,2.5,0.58,22.0,-,35,-,16.26,6.45,9.8,-,-,-,24.33,-,-,35.0,-
43,臺北市,1999/10/25,松山,6.8,0.86,13.9,-,59,-,55.9,20.6,35.3,-,-,-,23.17,-,-,54.0,-
44,臺北市,1999/10/25,古亭,2.1,0.65,25.3,-,32,21,33.76,9.16,24.6,-,-,-,23.46,-,-,32.0,-
45,臺北市,1999/10/25,中山,4.0,0.74,19.1,-,39,-,43.95,10.6,33.35,2.478,0.24,2.24,23.65,-,-,39.0,-
46,臺北市,1999/10/25,大同,8.3,-,-,-,48,-,178.2,128.88,49.32,4.27,2.03,2.24,24.53,-,-,54.0,-
47,臺北市,1999/10/25,萬華,2.9,0.75,24.1,-,33,-,31.64,4.12,27.52,-,-,-,23.65,-,-,33.0,-
48,臺北市,1999/10/25,陽明,0.1,0.1,48.2,-,14,-,1.0,0.07,0.93,-,-,-,16.25,-,90.0,44.0,-
49,臺北市,1999/10/25,士林,0.2,0.41,29.4,-,31,-,5.91,1.56,4.35,-,-,-,23.43,-,-,31.0,-
50,臺北市,1999/10/24,松山,3.4,0.86,26.7,-,87,-,41.77,5.9,35.87,-,-,-,23.4,-,-,68.0,-
51,臺北市,1999/10/24,古亭,2.3,0.77,33.8,-,64,37,37.8,6.49,31.32,2.211,0.21,2.01,23.71,-,-,57.0,-
52,臺北市,1999/10/24,中山,2.8,0.74,31.8,-,72,-,38.62,2.94,35.68,2.507,0.23,2.27,23.82,-,-,61.0,-
53,臺北市,1999/10/24,大同,7.1,-,-,-,72,-,171.36,111.27,60.09,3.747,1.47,2.28,24.6,-,-,61.0,-
54,臺北市,1999/10/24,萬華,1.7,0.88,35.9,-,62,-,29.82,1.19,28.64,-,-,-,23.66,-,-,56.0,-
55,臺北市,1999/10/24,陽明,0.5,0.31,63.2,-,23,-,1.97,0.14,1.83,-,-,-,16.08,-,87.0,58.0,-
56,臺北市,1999/10/24,士林,1.1,0.56,46.6,-,56,-,5.99,0.73,5.26,-,-,-,23.76,-,-,53.0,-
57,臺北市,1999/10/23,松山,5.5,0.81,24.2,-,61,-,47.51,10.1,37.41,-,-,-,22.85,-,-,56.0,-
58,臺北市,1999/10/23,古亭,2.6,0.66,33.2,-,41,22,33.07,6.39,26.68,2.287,0.19,2.08,23.08,-,-,41.0,-
59,臺北市,1999/10/23,中山,5.2,0.9,26.5,-,45,-,45.61,7.86,37.75,2.405,0.25,2.16,23.15,-,-,45.0,-
60,臺北市,1999/10/23,大同,10.9,-,-,-,57,-,178.15,122.1,56.06,3.799,1.62,2.18,24.06,-,-,54.0,-
61,臺北市,1999/10/23,萬華,3.2,0.79,34.1,-,36,-,28.02,1.71,26.3,-,-,-,23.13,-,-,36.0,-
62,臺北市,1999/10/23,陽明,0.1,0.16,60.4,-,16,-,1.23,0.07,1.15,-,-,-,15.99,-,97.0,57.0,-
63,臺北市,1999/10/23,士林,0.5,0.43,40.1,-,35,-,5.68,0.76,4.92,-,-,-,23.39,-,-,37.0,-
64,臺北市,1999/10/22,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,臺北市,1999/10/22,古亭,3.6,0.69,29.8,-,47,23,34.47,7.78,26.69,2.135,0.17,1.96,25.62,-,-,47.0,-
66,臺北市,1999/10/22,中山,4.9,0.68,25.8,-,39,-,37.59,6.33,31.25,2.419,0.14,2.29,25.61,-,-,39.0,-
67,臺北市,1999/10/22,大同,10.5,-,-,-,54,-,168.28,116.57,51.71,4.083,1.89,2.2,26.56,-,-,52.0,-
68,臺北市,1999/10/22,萬華,5.7,0.83,29.3,-,42,-,30.74,3.66,27.08,-,-,-,25.63,-,-,42.0,-
69,臺北市,1999/10/22,陽明,0.2,0.2,53.2,-,14,-,1.05,0.08,0.96,-,-,-,18.18,-,92.0,48.0,-
70,臺北市,1999/10/22,士林,0.3,0.38,37.2,-,36,-,7.15,1.96,5.19,-,-,-,25.71,-,-,37.0,-
71,臺北市,1999/10/21,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
72,臺北市,1999/10/21,古亭,1.6,0.59,31.6,-,36,20,29.37,7.32,22.05,2.142,0.11,2.03,24.23,-,-,36.0,-
73,臺北市,1999/10/21,中山,3.5,0.7,22.7,-,41,-,44.08,9.48,34.6,2.354,0.2,2.16,24.27,-,-,41.0,-
74,臺北市,1999/10/21,大同,6.9,3.71,-,-,62,-,175.79,123.64,52.15,4.152,1.96,2.2,25.17,-,-,60.0,-
75,臺北市,1999/10/21,萬華,2.1,0.76,28.7,-,38,-,29.3,3.42,25.88,-,-,-,24.35,-,-,38.0,-
76,臺北市,1999/10/21,陽明,0.4,0.13,51.5,-,13,-,1.15,0.1,1.05,-,-,-,16.85,-,89.0,46.0,-
77,臺北市,1999/10/21,士林,2.3,0.37,36.8,-,36,-,6.64,1.82,4.82,-,-,-,24.26,-,-,36.0,-
78,臺北市,1999/10/20,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
79,臺北市,1999/10/20,古亭,3.1,0.71,23.8,-,27,12,38.16,10.96,27.2,2.282,0.2,2.08,22.91,-,-,31.0,-
80,臺北市,1999/10/20,中山,1.6,0.57,22.2,-,27,-,36.4,6.09,30.31,2.424,0.23,2.19,22.94,-,-,28.0,-
81,臺北市,1999/10/20,大同,5.6,3.46,-,-,47,-,174.73,125.71,49.01,4.083,1.87,2.21,23.79,-,-,53.0,-
82,臺北市,1999/10/20,萬華,2.4,0.79,24.7,-,27,-,32.16,4.65,27.51,-,-,-,22.98,-,-,30.0,-
83,臺北市,1999/10/20,陽明,0.2,0.11,48.7,-,12,-,0.98,0.09,0.89,-,-,-,14.97,-,94.0,62.0,-
84,臺北市,1999/10/20,士林,0.1,0.31,33.0,-,23,-,8.94,2.13,6.81,-,-,-,23.01,-,-,32.0,-
85,臺北市,1999/10/19,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
86,臺北市,1999/10/19,古亭,3.5,0.67,24.1,-,33,13,34.54,8.3,26.25,2.13,0.18,1.95,21.97,-,-,33.0,-
87,臺北市,1999/10/19,中山,2.2,0.86,19.1,-,30,-,46.78,12.24,34.53,2.503,0.31,2.19,22.23,-,-,30.0,-
88,臺北市,1999/10/19,大同,6.1,4.21,-,-,58,-,189.76,138.71,51.05,4.315,2.2,2.12,23.19,-,-,68.0,-
89,臺北市,1999/10/19,萬華,3.6,0.81,24.4,-,26,-,31.48,4.16,27.32,-,-,-,22.08,-,-,30.0,-
90,臺北市,1999/10/19,陽明,0.1,0.14,50.5,-,12,-,0.89,0.06,0.84,-,-,-,16.27,-,99.0,49.0,-
91,臺北市,1999/10/19,士林,-,0.53,30.3,-,17,-,19.24,4.74,14.5,-,-,-,23.12,-,-,33.0,-
92,臺北市,1999/10/18,松山,4.3,0.7,17.4,-,24,-,44.87,12.48,32.38,-,-,-,19.67,-,-,26.0,-
93,臺北市,1999/10/18,古亭,2.3,0.64,23.5,-,20,9,32.64,8.57,24.07,2.097,0.15,1.95,20.13,-,-,31.0,-
94,臺北市,1999/10/18,中山,2.6,0.75,17.8,-,43,-,43.01,11.47,31.54,2.384,0.26,2.12,20.5,-,-,43.0,-
95,臺北市,1999/10/18,大同,6.3,3.69,-,-,40,-,176.28,129.78,46.51,4.139,2.0,2.14,21.52,-,-,61.0,-
96,臺北市,1999/10/18,萬華,4.1,0.74,21.4,-,21,-,31.59,5.01,26.58,-,-,-,20.36,-,-,27.0,-
97,臺北市,1999/10/18,陽明,0.2,0.13,46.3,-,12,-,0.81,0.05,0.77,-,-,-,14.72,-,99.0,41.0,-
98,臺北市,1999/10/18,士林,-,0.35,31.5,-,16,-,12.52,1.23,11.29,-,-,-,21.42,-,-,31.0,-
99,臺北市,1999/10/17,松山,1.7,0.49,19.6,-,23,-,29.62,6.54,23.08,-,-,-,19.33,-,-,30.0,-
100,臺北市,1999/10/17,古亭,2.0,0.51,22.7,-,25,10,26.8,6.17,20.63,2.025,0.09,1.94,19.66,-,-,27.0,-
101,臺北市,1999/10/17,中山,1.1,0.56,19.0,-,38,-,32.55,6.85,25.7,2.36,0.18,2.18,20.31,-,-,38.0,-
102,臺北市,1999/10/17,大同,4.5,2.79,-,-,38,-,151.07,110.33,40.74,3.388,1.25,2.14,21.2,-,-,42.0,-
103,臺北市,1999/10/17,萬華,1.6,0.64,24.0,-,29,-,22.52,2.87,19.65,-,-,-,20.31,-,-,28.0,-
104,臺北市,1999/10/17,陽明,0.2,0.18,42.8,-,12,-,1.01,0.08,0.93,-,-,-,14.0,-,99.0,38.0,-
105,臺北市,1999/10/17,士林,-,0.28,28.2,-,20,-,12.14,1.1,11.04,-,-,-,20.75,-,-,29.0,-
106,臺北市,1999/10/16,松山,0.6,0.47,26.7,-,26,-,17.79,3.25,14.54,-,-,-,23.01,-,-,30.0,-
107,臺北市,1999/10/16,古亭,0.8,0.65,19.7,-,26,14,28.51,6.72,21.78,2.028,0.14,1.88,23.13,-,-,26.0,-
108,臺北市,1999/10/16,中山,1.2,0.56,20.8,-,32,-,25.95,4.09,21.86,2.304,0.16,2.14,23.8,-,-,32.0,-
109,臺北市,1999/10/16,大同,4.5,2.89,-,-,-,-,145.48,107.22,38.26,3.53,1.39,2.14,24.21,-,-,44.0,-
110,臺北市,1999/10/16,萬華,1.1,0.87,19.3,-,24,-,27.19,3.99,23.21,-,-,-,23.58,-,-,25.0,-
111,臺北市,1999/10/16,陽明,0.1,0.16,40.1,-,12,-,1.94,0.81,1.13,-,-,-,17.97,-,99.0,42.0,-
112,臺北市,1999/10/16,士林,-,0.34,28.7,-,17,-,47.34,39.12,8.21,-,-,-,23.91,-,-,30.0,-
113,臺北市,1999/10/15,松山,4.6,0.74,8.3,-,-,-,37.16,18.39,19.48,-,-,-,28.01,-,-,27.0,-
114,臺北市,1999/10/15,古亭,3.3,0.66,10.0,-,27,14,35.37,17.0,18.36,2.15,0.26,1.9,28.99,-,-,27.0,-
115,臺北市,1999/10/15,中山,4.0,0.57,10.6,-,29,-,31.58,12.75,18.83,2.318,0.17,2.14,28.4,-,-,29.0,-
116,臺北市,1999/10/15,大同,8.4,3.47,-,-,-,-,142.19,112.02,30.17,4.415,1.77,2.64,29.41,-,-,55.0,-
117,臺北市,1999/10/15,萬華,3.6,0.81,11.4,-,20,-,30.39,11.96,18.43,-,-,-,28.98,-,-,21.0,-
118,臺北市,1999/10/15,陽明,4.4,0.15,22.7,-,13,-,4.99,1.09,3.9,-,-,-,21.33,-,92.0,24.0,-
119,臺北市,1999/10/15,士林,2.8,0.43,14.0,-,21,-,19.21,8.62,10.6,-,-,-,28.64,-,-,21.0,-
120,臺北市,1999/10/14,松山,3.3,0.68,10.3,-,-,-,34.46,11.61,22.85,-,-,-,27.42,-,-,34.0,-
121,臺北市,1999/10/14,古亭,2.7,0.71,14.1,-,31,17,32.33,11.61,20.72,2.137,0.2,1.94,28.38,-,-,31.0,-
122,臺北市,1999/10/14,中山,6.4,0.77,10.7,-,27,-,37.84,14.13,23.71,2.155,0.22,1.94,28.1,-,-,27.0,-
123,臺北市,1999/10/14,大同,11.3,3.63,-,-,-,-,153.84,119.41,34.43,4.031,1.9,2.13,29.08,-,-,57.0,-
124,臺北市,1999/10/14,萬華,3.0,0.83,14.7,-,21,-,28.23,7.17,21.06,-,-,-,28.38,-,-,21.0,-
125,臺北市,1999/10/14,陽明,2.7,0.24,27.2,-,12,-,3.8,0.39,3.41,-,-,-,20.61,-,95.0,28.0,-
126,臺北市,1999/10/14,士林,1.4,0.38,19.2,-,20,-,13.05,3.34,9.72,-,-,-,28.21,-,-,22.0,-
127,臺北市,1999/10/13,松山,2.5,0.73,8.3,-,30,-,38.41,17.91,20.5,-,-,-,28.54,-,-,30.0,-
128,臺北市,1999/10/13,古亭,1.6,0.55,12.4,-,21,14,27.1,12.63,14.47,2.07,0.17,1.9,29.26,-,-,21.0,-
129,臺北市,1999/10/13,中山,2.3,0.84,9.8,-,25,-,36.11,15.99,20.12,2.208,0.18,2.03,29.11,-,-,25.0,-
130,臺北市,1999/10/13,大同,7.2,3.88,-,-,-,-,161.24,128.84,32.4,4.138,1.98,2.15,29.77,-,-,65.0,-
131,臺北市,1999/10/13,萬華,1.7,0.77,13.0,-,18,-,24.37,7.69,16.68,-,-,-,29.31,-,-,18.0,-
132,臺北市,1999/10/13,陽明,2.1,0.1,22.5,-,12,-,2.92,0.3,2.62,-,-,-,21.58,-,93.0,21.0,-
133,臺北市,1999/10/13,士林,-,0.36,16.6,-,21,-,10.19,2.39,7.8,-,-,-,29.21,-,-,21.0,-
134,臺北市,1999/10/12,松山,2.5,0.79,18.5,-,44,-,31.55,8.92,22.63,-,-,-,27.06,-,-,44.0,-
135,臺北市,1999/10/12,古亭,3.2,0.89,17.0,-,45,30,36.68,11.98,24.7,2.183,0.23,1.96,27.78,-,-,44.0,-
136,臺北市,1999/10/12,中山,4.3,0.79,18.0,-,35,-,29.34,8.14,21.2,2.131,0.14,2.0,27.66,-,-,35.0,-
137,臺北市,1999/10/12,大同,8.4,3.43,-,-,-,-,134.13,98.09,36.04,3.863,1.74,2.12,28.53,-,-,55.0,-
138,臺北市,1999/10/12,萬華,2.2,0.92,20.4,-,39,-,26.77,5.97,20.8,-,-,-,27.88,-,-,39.0,-
139,臺北市,1999/10/12,陽明,0.3,0.23,34.2,-,13,-,2.11,0.16,1.96,-,-,-,20.78,-,99.0,32.0,-
140,臺北市,1999/10/12,士林,3.8,0.48,22.0,-,34,-,54.59,45.31,9.28,-,-,-,27.99,-,-,34.0,-
141,臺北市,1999/10/11,松山,9.3,0.95,20.6,-,71,-,43.99,9.78,34.21,-,-,-,27.54,-,-,60.0,-
142,臺北市,1999/10/11,古亭,8.2,0.98,19.9,-,62,38,43.28,14.6,28.68,2.402,0.35,2.06,27.95,-,-,56.0,-
143,臺北市,1999/10/11,中山,4.7,1.1,20.9,-,48,-,42.71,11.41,31.3,2.766,0.38,2.39,27.98,-,-,48.0,-
144,臺北市,1999/10/11,大同,8.4,3.62,-,-,-,-,142.91,95.73,47.18,4.117,1.78,2.34,28.64,-,-,63.0,-
145,臺北市,1999/10/11,萬華,5.3,1.04,24.5,-,57,-,32.06,4.46,27.61,-,-,-,28.02,-,-,53.0,-
146,臺北市,1999/10/11,陽明,1.4,0.3,37.6,-,13,-,2.76,0.25,2.51,-,-,-,21.95,-,89.0,47.0,-
147,臺北市,1999/10/11,士林,2.5,0.75,23.8,-,51,-,81.99,67.56,14.43,-,-,-,27.62,-,-,50.0,-
148,臺北市,1999/10/10,松山,4.7,1.16,26.2,-,54,-,53.73,21.35,32.38,-,-,-,27.66,-,-,63.0,-
149,臺北市,1999/10/10,古亭,5.2,1.09,22.7,-,63,39,53.42,20.2,33.22,2.589,0.51,2.08,28.17,-,-,68.0,-
150,臺北市,1999/10/10,中山,4.9,1.29,18.3,-,55,-,50.87,23.57,27.3,3.103,0.5,2.6,28.17,-,-,65.0,-
151,臺北市,1999/10/10,大同,6.4,2.42,-,-,-,-,112.57,78.85,33.72,3.448,1.02,2.43,28.88,-,-,30.0,-
152,臺北市,1999/10/10,萬華,5.6,1.18,22.8,-,56,-,44.78,13.92,30.86,-,-,-,28.34,-,-,81.0,-
153,臺北市,1999/10/10,陽明,2.4,0.25,36.3,-,15,-,6.54,0.67,5.87,-,-,-,21.67,-,88.0,77.0,-
154,臺北市,1999/10/10,士林,2.7,1.14,18.1,-,44,-,102.18,84.15,18.03,-,-,-,27.61,-,-,67.0,-
155,臺北市,1999/10/09,松山,2.0,0.89,10.4,-,35,-,43.66,22.64,21.02,-,-,-,28.56,-,-,35.0,-
156,臺北市,1999/10/09,古亭,2.9,1.12,10.5,-,39,23,57.59,33.51,24.07,2.418,0.4,2.02,28.67,-,-,39.0,-
157,臺北市,1999/10/09,中山,5.6,1.33,8.5,-,47,-,59.21,30.14,29.07,2.941,0.64,2.31,28.84,-,-,47.0,-
158,臺北市,1999/10/09,大同,8.9,3.42,-,-,-,-,158.37,119.9,38.47,4.168,1.72,2.44,29.28,-,-,58.0,-
159,臺北市,1999/10/09,萬華,5.7,1.08,13.0,-,44,-,43.45,13.9,29.54,-,-,-,28.63,-,-,44.0,-
160,臺北市,1999/10/09,陽明,0.5,0.18,22.3,-,12,-,3.23,0.34,2.89,-,-,-,21.71,-,87.0,23.0,-
161,臺北市,1999/10/09,士林,1.3,0.84,11.9,-,32,-,95.39,81.76,13.64,-,-,-,28.43,-,-,32.0,-
162,臺北市,1999/10/08,松山,0.9,0.64,7.8,-,24,-,37.13,23.02,14.11,-,-,-,27.36,-,-,24.0,-
163,臺北市,1999/10/08,古亭,0.6,0.58,9.5,-,19,10,32.07,19.4,12.67,2.097,0.09,2.01,27.78,-,-,19.0,-
164,臺北市,1999/10/08,中山,1.3,0.75,5.8,-,19,-,38.39,21.47,16.92,2.343,0.26,2.08,27.57,-,-,19.0,-
165,臺北市,1999/10/08,大同,5.7,4.2,-,-,40,-,182.14,155.8,26.34,4.287,2.2,2.09,28.05,-,-,70.0,-
166,臺北市,1999/10/08,萬華,0.8,0.76,8.5,-,16,-,26.88,13.21,13.68,-,-,-,27.79,-,-,16.0,-
167,臺北市,1999/10/08,陽明,0.3,0.08,17.6,-,13,-,2.1,0.77,1.33,-,-,-,21.01,-,86.0,24.0,-
168,臺北市,1999/10/08,士林,-,0.35,9.3,-,19,-,-,-,-,-,-,-,27.48,-,-,19.0,-
169,臺北市,1999/10/07,松山,1.4,0.72,4.2,-,28,-,41.14,26.56,14.59,-,-,-,27.87,-,-,28.0,-
170,臺北市,1999/10/07,古亭,0.7,0.68,4.9,-,21,11,35.71,23.36,12.35,2.207,0.11,2.09,28.42,-,-,21.0,-
171,臺北市,1999/10/07,中山,1.5,0.75,3.1,-,26,-,-,-,-,-,-,-,28.2,-,-,26.0,-
172,臺北市,1999/10/07,大同,5.8,3.9,-,-,41,-,181.61,158.19,23.41,4.382,2.02,2.36,28.83,-,-,62.0,-
173,臺北市,1999/10/07,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
174,臺北市,1999/10/07,陽明,0.7,0.07,19.4,-,12,-,1.47,0.25,1.22,-,-,-,22.14,-,78.0,29.0,-
175,臺北市,1999/10/07,士林,-,0.49,5.0,-,17,-,-,-,-,-,-,-,27.77,-,-,17.0,-
176,臺北市,1999/10/06,松山,1.1,0.65,5.8,-,27,-,35.68,20.0,15.68,-,-,-,28.26,-,-,27.0,-
177,臺北市,1999/10/06,古亭,0.6,0.66,8.4,-,22,8,32.75,20.51,12.24,2.09,0.24,1.85,29.22,-,-,22.0,-
178,臺北市,1999/10/06,中山,1.5,0.87,5.7,-,21,-,50.58,33.65,16.93,-,-,-,28.41,-,-,21.0,-
179,臺北市,1999/10/06,大同,5.3,4.47,-,-,49,-,193.03,166.04,26.99,4.465,2.33,2.13,29.41,-,-,78.0,-
180,臺北市,1999/10/06,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
181,臺北市,1999/10/06,陽明,0.6,0.13,12.4,-,-,-,1.4,0.27,1.13,-,-,-,21.85,-,89.0,12.0,-
182,臺北市,1999/10/06,士林,-,0.47,8.0,-,18,-,-,-,-,-,-,-,28.25,-,-,18.0,-
183,臺北市,1999/10/05,松山,2.0,0.8,13.6,-,35,-,47.3,20.59,26.71,-,-,-,24.9,-,-,35.0,-
184,臺北市,1999/10/05,古亭,1.8,0.7,16.7,-,27,9,33.92,12.94,20.98,2.18,0.24,1.94,25.76,-,-,27.0,-
185,臺北市,1999/10/05,中山,2.7,0.78,17.7,-,-,-,38.34,16.37,21.97,-,-,-,25.56,-,-,30.0,-
186,臺北市,1999/10/05,大同,5.8,3.66,-,-,42,-,154.49,118.47,36.02,4.165,1.99,2.17,26.23,-,-,66.0,-
187,臺北市,1999/10/05,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
188,臺北市,1999/10/05,陽明,0.6,0.17,32.7,-,-,-,1.83,0.07,1.76,-,-,-,19.66,-,99.0,38.0,-
189,臺北市,1999/10/05,士林,-,0.45,26.0,-,16,-,-,-,-,-,-,-,26.04,-,-,30.0,-
190,臺北市,1999/10/04,松山,2.9,0.81,15.3,-,40,-,50.66,14.73,35.93,-,-,-,23.49,-,-,40.0,-
191,臺北市,1999/10/04,古亭,2.1,0.74,20.9,-,36,8,36.73,10.15,26.58,2.285,0.25,2.03,23.8,-,-,36.0,-
192,臺北市,1999/10/04,中山,2.2,0.83,20.7,-,62,-,37.45,11.07,26.38,-,-,-,24.21,-,-,56.0,-
193,臺北市,1999/10/04,大同,6.0,4.05,-,-,-,-,179.32,131.5,47.82,-,-,-,24.96,-,-,66.0,-
194,臺北市,1999/10/04,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
