序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
1146,臺中市,2014/07/28,西屯,6.7,0.29,-,29.9,40,-,17.89,3.7,14.19,1.76,28.92,76.92
1147,臺中市,2014/07/28,忠明,-,-,-,-,-,24,-,-,-,-,-,-
1148,臺中市,2014/07/28,忠明,6.1,0.38,-,33.9,35,-,18.84,3.51,15.33,1.65,30.14,73.59
1149,臺中市,2014/07/28,豐原,-,-,-,-,-,27,-,-,-,-,-,-
1150,臺中市,2014/07/28,豐原,3.1,0.26,-,39,52,-,9.47,1.44,8.02,2.01,28.74,80.36
1151,臺中市,2014/07/28,沙鹿,-,-,-,-,-,21,-,-,-,-,-,-
1152,臺中市,2014/07/28,沙鹿,4.9,0.19,-,29.3,35,-,11.31,1.78,9.53,2.15,31.75,76.48
1153,臺中市,2014/07/28,大里,-,-,-,-,-,38,-,-,-,-,-,-
1154,臺中市,2014/07/28,大里,3.6,0.37,426.27,40.1,52,-,12.69,1.48,11.21,1.63,27.74,72.85
1155,臺中市,2014/07/27,西屯,-,-,-,-,-,18,-,-,-,-,-,-
1156,臺中市,2014/07/27,西屯,2.5,0.14,-,38.8,36,-,6.32,1.23,5.09,2.69,29.16,74.37
1157,臺中市,2014/07/27,忠明,-,-,-,-,-,23,-,-,-,-,-,-
1158,臺中市,2014/07/27,忠明,3.4,0.22,-,37.3,35,-,9.99,1.58,8.39,2.06,30.85,69.49
1159,臺中市,2014/07/27,豐原,-,-,-,-,-,18,-,-,-,-,-,-
1160,臺中市,2014/07/27,豐原,2.8,0.23,-,30.1,38,-,7.34,1.24,6.11,2.08,29.03,77.16
1161,臺中市,2014/07/27,沙鹿,-,-,-,-,-,23,-,-,-,-,-,-
1162,臺中市,2014/07/27,沙鹿,3.3,0.16,-,41,37,-,6.25,0.47,5.82,2.94,31.72,77.08
1163,臺中市,2014/07/27,大里,-,-,-,-,-,20,-,-,-,-,-,-
1164,臺中市,2014/07/27,大里,2.9,0.26,418.09,35.8,36,-,9,0.9,8.1,1.94,27.9,66.67
1165,臺中市,2014/07/26,西屯,-,-,-,-,-,12,-,-,-,-,-,-
1166,臺中市,2014/07/26,西屯,4.1,0.25,-,26.3,30,-,13.84,3.26,10.57,2.07,29.04,73.37
1167,臺中市,2014/07/26,忠明,-,-,-,-,-,16,-,-,-,-,-,-
1168,臺中市,2014/07/26,忠明,2.6,0.31,-,27.2,25,-,14.91,2.28,12.64,1.59,30.74,68.97
1169,臺中市,2014/07/26,豐原,-,-,-,-,-,15,-,-,-,-,-,-
1170,臺中市,2014/07/26,豐原,2.7,0.26,-,30.1,32,-,7.47,0.75,6.7,1.95,29.18,74.91
1171,臺中市,2014/07/26,沙鹿,-,-,-,-,-,20,-,-,-,-,-,-
1172,臺中市,2014/07/26,沙鹿,4.2,0.31,-,28.4,36,-,16.09,2.65,13.45,2.38,31.86,74.18
1173,臺中市,2014/07/26,大里,-,-,-,-,-,17,-,-,-,-,-,-
1174,臺中市,2014/07/26,大里,3.1,0.31,427.37,29.6,34,-,12.96,2.96,10,1.53,27.52,67.42
1175,臺中市,2014/07/25,西屯,-,-,-,-,-,8,-,-,-,-,-,-
1176,臺中市,2014/07/25,西屯,2.5,0.22,-,19,27,-,15.09,3.13,11.96,2.45,28.68,75.05
1177,臺中市,2014/07/25,忠明,-,-,-,-,-,10,-,-,-,-,-,-
1178,臺中市,2014/07/25,忠明,2.2,0.36,-,21.2,19,-,15.06,3.1,11.97,1.83,30.34,69.69
1179,臺中市,2014/07/25,豐原,-,-,-,-,-,10,-,-,-,-,-,-
1180,臺中市,2014/07/25,豐原,2.8,0.24,-,24.8,28,-,8.21,1.39,6.83,3.21,29,74.11
1181,臺中市,2014/07/25,沙鹿,-,-,-,-,-,11,-,-,-,-,-,-
1182,臺中市,2014/07/25,沙鹿,2.5,0.22,-,21.1,22,-,11.95,1.91,10.02,3.05,31.21,76.03
1183,臺中市,2014/07/25,大里,-,-,-,-,-,12,-,-,-,-,-,-
1184,臺中市,2014/07/25,大里,1.9,0.28,418.5,23.4,26,-,11.37,2.72,8.65,1.88,26.54,69.69
1185,臺中市,2014/07/24,西屯,-,-,-,-,-,10,-,-,-,-,-,-
1186,臺中市,2014/07/24,西屯,1.7,0.1,-,21.4,27,-,7.03,1.85,5.18,4.69,28.67,70.99
1187,臺中市,2014/07/24,忠明,-,-,-,-,-,11,-,-,-,-,-,-
1188,臺中市,2014/07/24,忠明,1.9,0.21,-,21.8,23,-,10.11,2.39,7.72,3.26,30.38,65.99
1189,臺中市,2014/07/24,豐原,4.5,0.63,-,24.7,46,-,7.15,1.22,5.92,5.26,29.48,67.13
1190,臺中市,2014/07/24,沙鹿,-,-,-,-,-,13,-,-,-,-,-,-
1191,臺中市,2014/07/24,沙鹿,2,0.16,-,21,28,-,8.34,1.59,6.73,5.67,30.8,75.04
1192,臺中市,2014/07/24,大里,-,-,-,-,-,16,-,-,-,-,-,-
1193,臺中市,2014/07/24,大里,2.8,0.2,406.91,23.9,29,-,7.86,2.1,5.77,2.69,27.25,63.51
1194,臺中市,2014/07/23,西屯,-,-,-,-,-,4,-,-,-,-,-,-
1195,臺中市,2014/07/23,西屯,1.6,0.06,-,20.2,20,-,6.25,1.32,4.92,5.44,25.59,87.99
1196,臺中市,2014/07/23,忠明,-,-,-,-,-,5,-,-,-,-,-,-
1197,臺中市,2014/07/23,忠明,2.2,0.12,-,21.6,13,-,6.43,1.6,4.82,3.33,26.89,83.52
1198,臺中市,2014/07/23,豐原,-,-,-,-,-,7,-,-,-,-,-,-
1199,臺中市,2014/07/23,豐原,1.8,0.11,-,22.6,19,-,3.55,1.26,2.29,5.95,26.24,84.87
1200,臺中市,2014/07/23,沙鹿,-,-,-,-,-,8,-,-,-,-,-,-
1201,臺中市,2014/07/23,沙鹿,1.4,0.1,-,21.2,18,-,5,0.57,4.38,7.37,28.52,89.13
1202,臺中市,2014/07/23,大里,-,-,-,-,-,7,-,-,-,-,-,-
1203,臺中市,2014/07/23,大里,2.2,0.13,407.53,22.9,15,-,5.46,1.85,3.61,3.72,22.4,79.87
1204,臺中市,2014/07/22,西屯,-,-,-,-,-,34,-,-,-,-,-,-
1205,臺中市,2014/07/22,西屯,4.2,0.31,-,44.3,53,-,18.99,2.37,16.63,2.27,29.37,72
1206,臺中市,2014/07/22,忠明,-,-,-,-,-,32,-,-,-,-,-,-
1207,臺中市,2014/07/22,忠明,4.4,0.46,-,49,55,-,20.12,2.15,17.96,1.47,31.09,68.26
1208,臺中市,2014/07/22,豐原,-,-,-,-,-,37,-,-,-,-,-,-
1209,臺中市,2014/07/22,豐原,3.3,0.39,-,43.6,58,-,9.68,1.37,8.31,1.96,29.31,77.28
1210,臺中市,2014/07/22,沙鹿,-,-,-,-,-,26,-,-,-,-,-,-
1211,臺中市,2014/07/22,沙鹿,3.9,0.25,-,37.6,50,-,13.64,1.23,12.41,3.16,32.39,70.83
1212,臺中市,2014/07/22,大里,-,-,-,-,-,46,-,-,-,-,-,-
1213,臺中市,2014/07/22,大里,3.2,0.57,446.58,53.9,70,-,21.76,2.72,19.04,1.29,27.63,69.51
1214,臺中市,2014/07/21,西屯,-,-,-,-,-,26,-,-,-,-,-,-
1215,臺中市,2014/07/21,西屯,5.6,0.32,-,39.8,43,-,17.48,2.18,15.3,1.97,29.93,70.08
1216,臺中市,2014/07/21,忠明,-,-,-,-,-,24,-,-,-,-,-,-
1217,臺中市,2014/07/21,忠明,4.9,0.41,-,45.5,42,-,15.29,1.53,13.76,1.72,31.72,65.57
1218,臺中市,2014/07/21,豐原,-,-,-,-,-,28,-,-,-,-,-,-
1219,臺中市,2014/07/21,豐原,2.8,0.29,-,50.8,51,-,7.94,1.19,6.76,1.9,29.99,73.31
1220,臺中市,2014/07/21,沙鹿,-,-,-,-,-,27,-,-,-,-,-,-
1221,臺中市,2014/07/21,沙鹿,5,0.33,-,40.9,47,-,14.05,1.67,12.39,2.34,32.8,70.79
1222,臺中市,2014/07/21,大里,-,-,-,-,-,31,-,-,-,-,-,-
1223,臺中市,2014/07/21,大里,4.6,0.4,445.29,44,51,-,14.31,1.76,12.54,-,28.12,67.88
1224,臺中市,2014/07/20,西屯,-,-,-,-,-,19,-,-,-,-,-,-
1225,臺中市,2014/07/20,西屯,1.7,0.24,-,37.5,37,-,11.42,1.35,10.07,2.55,29.43,74.45
1226,臺中市,2014/07/20,忠明,-,-,-,-,-,24,-,-,-,-,-,-
1227,臺中市,2014/07/20,忠明,2.9,0.3,-,41.4,40,-,10.89,0.99,9.89,1.84,31.06,70.14
1228,臺中市,2014/07/20,豐原,-,-,-,-,-,23,-,-,-,-,-,-
1229,臺中市,2014/07/20,豐原,2.5,0.25,-,47.4,51,-,6.86,1.36,5.5,2.22,29.84,75.7
1230,臺中市,2014/07/20,沙鹿,-,-,-,-,-,25,-,-,-,-,-,-
1231,臺中市,2014/07/20,沙鹿,3.2,0.24,-,36.8,39,-,10.54,1.31,9.24,2.75,31.99,75.44
1232,臺中市,2014/07/20,大里,-,-,-,-,-,29,-,-,-,-,-,-
1233,臺中市,2014/07/20,大里,2.5,0.32,438.55,38.2,41,-,10.44,1.31,9.13,-,26.88,73.79
1234,臺中市,2014/07/19,西屯,-,-,-,-,-,10,-,-,-,-,-,-
1235,臺中市,2014/07/19,西屯,2.5,0.24,-,23,28,-,14.95,3.62,11.33,2.05,28.86,74.39
1236,臺中市,2014/07/19,忠明,-,-,-,-,-,15,-,-,-,-,-,-
1237,臺中市,2014/07/19,忠明,2.2,0.32,-,23.2,27,-,16.38,3.01,13.36,1.48,30.55,69.67
1238,臺中市,2014/07/19,豐原,-,-,-,-,-,16,-,-,-,-,-,-
1239,臺中市,2014/07/19,豐原,2.1,0.22,-,26.4,24,-,7.85,1.72,6.12,1.83,28.61,77.76
1240,臺中市,2014/07/19,沙鹿,-,-,-,-,-,17,-,-,-,-,-,-
1241,臺中市,2014/07/19,沙鹿,2.9,0.27,-,21.7,29,-,14.31,1.69,12.63,2.33,31.95,74.81
1242,臺中市,2014/07/19,大里,-,-,-,-,-,20,-,-,-,-,-,-
1243,臺中市,2014/07/19,大里,-,0.34,447.67,26.3,37,-,15.06,3.08,12.12,-,26.6,71
1244,臺中市,2014/07/18,西屯,-,-,-,-,-,18,-,-,-,-,-,-
1245,臺中市,2014/07/18,西屯,3.1,0.28,-,28.7,44,-,18.46,3.11,15.35,2.13,29.29,71.16
1246,臺中市,2014/07/18,忠明,-,-,-,-,-,25,-,-,-,-,-,-
1247,臺中市,2014/07/18,忠明,3.4,0.4,-,30.9,40,-,18.56,2.18,16.37,1.78,31.17,66.02
1248,臺中市,2014/07/18,豐原,-,-,-,-,-,26,-,-,-,-,-,-
1249,臺中市,2014/07/18,豐原,2.9,0.33,-,33.3,45,-,11.3,1.13,10.17,2.02,28.73,77.41
1250,臺中市,2014/07/18,沙鹿,-,-,-,-,-,26,-,-,-,-,-,-
1251,臺中市,2014/07/18,沙鹿,4.6,0.3,-,27.5,44,-,16.05,1.88,14.16,2.02,32.1,72.79
1252,臺中市,2014/07/18,大里,-,-,-,-,-,29,-,-,-,-,-,-
1253,臺中市,2014/07/18,大里,2.9,0.32,444.82,35.5,49,-,13.49,2.17,11.32,-,27.66,71.21
1254,臺中市,2014/07/17,西屯,-,-,-,-,-,24,-,-,-,-,-,-
1255,臺中市,2014/07/17,西屯,5,0.26,-,35.9,48,-,17.74,2.19,15.55,1.57,30.17,67.36
1256,臺中市,2014/07/17,忠明,-,-,-,-,-,32,-,-,-,-,-,-
1257,臺中市,2014/07/17,忠明,3.8,0.37,-,39.8,46,-,17.27,1.62,15.66,1.32,32.01,63.04
1258,臺中市,2014/07/17,豐原,-,-,-,-,-,27,-,-,-,-,-,-
1259,臺中市,2014/07/17,豐原,3.5,0.35,-,39.9,50,-,11.77,1.88,9.9,1.74,29.78,72.46
1260,臺中市,2014/07/17,沙鹿,-,-,-,-,-,28,-,-,-,-,-,-
1261,臺中市,2014/07/17,沙鹿,6.1,0.27,-,34.9,48,-,15.32,1.72,13.6,1.76,32.55,72.28
1262,臺中市,2014/07/17,大里,-,-,-,-,-,35,-,-,-,-,-,-
1263,臺中市,2014/07/17,大里,2.4,0.31,442.07,46.2,52,-,12.6,1.74,10.86,1.7,31.41,63.13
1264,臺中市,2014/07/16,西屯,-,-,-,-,-,15,-,-,-,-,-,-
1265,臺中市,2014/07/16,西屯,3.4,0.19,-,22.5,31,-,15.34,4.1,11.25,2.47,29.44,70.26
1266,臺中市,2014/07/16,忠明,-,-,-,-,-,17,-,-,-,-,-,-
1267,臺中市,2014/07/16,忠明,3,0.31,-,24.5,33,-,15.76,2.38,13.38,1.83,31.24,65.2
1268,臺中市,2014/07/16,豐原,-,-,-,-,-,18,-,-,-,-,-,-
1269,臺中市,2014/07/16,豐原,3.1,0.23,-,28.9,35,-,9.84,1.87,7.97,1.94,28.91,73.36
1270,臺中市,2014/07/16,沙鹿,-,-,-,-,-,16,-,-,-,-,-,-
1271,臺中市,2014/07/16,沙鹿,3.6,0.17,-,18.8,28,-,13.36,3.56,9.79,2.75,32.3,70.24
1272,臺中市,2014/07/16,大里,-,-,-,-,-,22,-,-,-,-,-,-
1273,臺中市,2014/07/16,大里,2.5,0.34,437.72,31.4,40,-,14.33,2.38,11.96,1.86,30.59,64.73
1274,臺中市,2014/07/15,西屯,-,-,-,-,-,16,-,-,-,-,-,-
1275,臺中市,2014/07/15,西屯,4.7,0.24,-,14.9,36,-,14.95,3.65,11.3,2.04,30.23,66.93
1276,臺中市,2014/07/15,忠明,-,-,-,-,-,14,-,-,-,-,-,-
1277,臺中市,2014/07/15,忠明,4,0.28,-,17.6,27,-,15.41,3.17,12.25,1.82,32.11,62.43
1278,臺中市,2014/07/15,豐原,-,-,-,-,-,16,-,-,-,-,-,-
1279,臺中市,2014/07/15,豐原,3.5,0.27,-,17.1,34,-,12.48,2.5,9.97,2.12,29.69,72.48
1280,臺中市,2014/07/15,沙鹿,-,-,-,-,-,16,-,-,-,-,-,-
1281,臺中市,2014/07/15,沙鹿,7.3,0.33,-,11.2,30,-,20.38,7.5,12.88,2.13,32.76,69.46
1282,臺中市,2014/07/15,大里,-,-,-,-,-,20,-,-,-,-,-,-
1283,臺中市,2014/07/15,大里,3.2,0.25,431.18,20.8,34,-,12.88,2.83,10.06,2.09,31.55,62.95
1284,臺中市,2014/07/14,西屯,-,-,-,-,-,10,-,-,-,-,-,-
1285,臺中市,2014/07/14,西屯,3.1,0.17,-,17.8,27,-,10.17,1.97,8.2,2.48,30.27,69.36
1286,臺中市,2014/07/14,忠明,-,-,-,-,-,10,-,-,-,-,-,-
1287,臺中市,2014/07/14,忠明,3,0.23,-,20.3,23,-,11.22,1.87,9.35,2.08,32.16,64.8
1288,臺中市,2014/07/14,豐原,-,-,-,-,-,13,-,-,-,-,-,-
1289,臺中市,2014/07/14,豐原,3.1,0.37,-,21.1,28,-,11.65,2.43,9.22,3.04,30.29,71.84
1290,臺中市,2014/07/14,沙鹿,-,-,-,-,-,9,-,-,-,-,-,-
1291,臺中市,2014/07/14,沙鹿,2.6,0.17,-,16.4,21,-,9.15,1.86,7.29,3,32.66,72.72
1292,臺中市,2014/07/14,大里,-,-,-,-,-,5,-,-,-,-,-,-
1293,臺中市,2014/07/14,大里,2.2,0.22,439.27,22.9,29,-,10.55,2.61,7.94,2.25,31.55,64.64
1294,臺中市,2014/07/13,西屯,-,-,-,-,-,10,-,-,-,-,-,-
1295,臺中市,2014/07/13,西屯,2.5,0.18,-,20,27,-,9.28,2.13,7.14,2.63,30.53,66.83
1296,臺中市,2014/07/13,忠明,-,-,-,-,-,12,-,-,-,-,-,-
1297,臺中市,2014/07/13,忠明,3.2,0.21,-,22.1,20,-,10.03,1.69,8.34,2.1,32.51,61.85
1298,臺中市,2014/07/13,豐原,-,-,-,-,-,11,-,-,-,-,-,-
1299,臺中市,2014/07/13,豐原,2.6,0.23,-,25.3,21,-,7.98,2.22,5.75,3.39,30.89,65.45
1300,臺中市,2014/07/13,沙鹿,-,-,-,-,-,11,-,-,-,-,-,-
1301,臺中市,2014/07/13,沙鹿,3.1,0.16,-,18.9,24,-,9.59,2.14,7.46,3.24,32.94,69.84
1302,臺中市,2014/07/13,大里,-,-,-,-,-,11,-,-,-,-,-,-
1303,臺中市,2014/07/13,大里,2.8,0.21,459.01,24.5,27,-,9.54,2.16,7.38,2.26,31.88,61.92
1304,臺中市,2014/07/12,西屯,-,-,-,-,-,11,-,-,-,-,-,-
1305,臺中市,2014/07/12,西屯,3.4,0.13,-,22.4,29,-,11.11,3.1,8,2.91,30.24,70.83
1306,臺中市,2014/07/12,忠明,-,-,-,-,-,10,-,-,-,-,-,-
1307,臺中市,2014/07/12,忠明,3.9,0.24,-,24.2,25,-,11.5,2.02,9.48,2.12,32.19,65.52
1308,臺中市,2014/07/12,豐原,-,-,-,-,-,13,-,-,-,-,-,-
1309,臺中市,2014/07/12,豐原,2.8,0.28,-,25.5,32,-,8.9,1.67,7.22,3.33,30.23,72.3
1310,臺中市,2014/07/12,沙鹿,-,-,-,-,-,11,-,-,-,-,-,-
1311,臺中市,2014/07/12,沙鹿,3.9,0.17,-,21,26,-,10.03,2.48,7.55,3.49,32.72,73.61
1312,臺中市,2014/07/12,大里,-,-,-,-,-,15,-,-,-,-,-,-
1313,臺中市,2014/07/12,大里,3.1,0.25,462.99,26.6,33,-,10.97,2.87,8.1,2.32,31.48,65.41
1314,臺中市,2014/07/11,西屯,-,-,-,-,-,9,-,-,-,-,-,-
1315,臺中市,2014/07/11,西屯,4.2,0.14,-,19.6,29,-,12.23,2.6,9.63,2.71,29.84,72.9
1316,臺中市,2014/07/11,忠明,-,-,-,-,-,9,-,-,-,-,-,-
1317,臺中市,2014/07/11,忠明,3.7,0.26,-,20.1,21,-,13.95,2.51,11.44,2.03,31.58,68.35
1318,臺中市,2014/07/11,豐原,-,-,-,-,-,12,-,-,-,-,-,-
1319,臺中市,2014/07/11,豐原,3.9,0.45,-,22.7,34,-,10.38,1.69,8.69,2.94,29.55,77.22
1320,臺中市,2014/07/11,沙鹿,-,-,-,-,-,10,-,-,-,-,-,-
1321,臺中市,2014/07/11,沙鹿,4.1,0.18,-,19.2,24,-,10.32,2.02,8.31,3.4,32.44,74.34
1322,臺中市,2014/07/11,大里,-,-,-,-,-,11,-,-,-,-,-,-
1323,臺中市,2014/07/11,大里,3.9,0.28,457.07,23.1,33,-,12.38,2.83,9.56,2.33,30.86,67.9
1324,臺中市,2014/07/10,西屯,-,-,-,-,-,12,-,-,-,-,-,-
1325,臺中市,2014/07/10,西屯,3.2,0.17,-,20.6,29,-,11,1.81,9.2,2.78,30.09,72
1326,臺中市,2014/07/10,忠明,-,-,-,-,-,14,-,-,-,-,-,-
1327,臺中市,2014/07/10,忠明,2.7,0.25,-,21.6,26,-,12.34,2.21,10.13,2.37,31.84,67.33
1328,臺中市,2014/07/10,豐原,-,-,-,-,-,14,-,-,-,-,-,-
1329,臺中市,2014/07/10,豐原,3.1,0.29,-,23.2,34,-,11.93,2.57,9.37,3.17,30.12,74.45
1330,臺中市,2014/07/10,沙鹿,-,-,-,-,-,16,-,-,-,-,-,-
1331,臺中市,2014/07/10,沙鹿,3.3,0.21,-,18.5,26,-,11.61,1.92,9.7,3.38,32.51,74.77
1332,臺中市,2014/07/10,大里,-,-,-,-,-,15,-,-,-,-,-,-
1333,臺中市,2014/07/10,大里,3.5,0.27,420.08,25,34,-,10.85,1.92,8.93,2.23,31.29,66.45
1334,臺中市,2014/07/09,西屯,-,-,-,-,-,22,-,-,-,-,-,-
1335,臺中市,2014/07/09,西屯,3.2,0.21,-,27,43,-,13.53,2.46,11.08,2.81,30.38,68.49
1336,臺中市,2014/07/09,忠明,-,-,-,-,-,21,-,-,-,-,-,-
1337,臺中市,2014/07/09,忠明,3.1,0.31,-,29.4,38,-,13.19,1.49,11.69,2.27,32.35,63.64
1338,臺中市,2014/07/09,豐原,-,-,-,-,-,26,-,-,-,-,-,-
1339,臺中市,2014/07/09,豐原,3.2,0.84,-,34.4,53,-,9.28,2.18,7.09,3.85,30.85,68.29
1340,臺中市,2014/07/09,沙鹿,-,-,-,-,-,27,-,-,-,-,-,-
1341,臺中市,2014/07/09,沙鹿,3.7,0.25,-,28.5,43,-,12.4,1.52,10.87,3.54,32.92,71.38
1342,臺中市,2014/07/09,大里,-,-,-,-,-,16,-,-,-,-,-,-
1343,臺中市,2014/07/09,大里,1.9,0.29,423.46,32.1,45,-,9.5,1.31,8.17,2.25,31.69,63.55
1344,臺中市,2014/07/08,西屯,-,-,-,-,-,14,-,-,-,-,-,-
1345,臺中市,2014/07/08,西屯,1.7,0.21,-,21.5,41,-,14.36,3.2,11.15,4.27,28.79,74.17
1346,臺中市,2014/07/08,忠明,-,-,-,-,-,16,-,-,-,-,-,-
1347,臺中市,2014/07/08,忠明,2,0.3,-,21.9,33,-,14.34,2.78,11.56,2.56,30.39,69.49
1348,臺中市,2014/07/08,豐原,-,-,-,-,-,12,-,-,-,-,-,-
1349,臺中市,2014/07/08,豐原,1.8,0.18,-,22.5,32,-,6.9,2.12,4.78,2.83,28.36,78.59
1350,臺中市,2014/07/08,沙鹿,-,-,-,-,-,22,-,-,-,-,-,-
1351,臺中市,2014/07/08,沙鹿,2.2,0.22,-,23.8,38,-,11.01,1.48,9.53,5.08,30.99,77.33
1352,臺中市,2014/07/08,大里,-,-,-,-,-,12,-,-,-,-,-,-
1353,臺中市,2014/07/08,大里,2.1,0.29,408.27,24.2,30,-,10.68,1.58,9.09,2.74,29.52,67.12
1354,臺中市,2014/07/07,西屯,2.5,0.16,-,26.5,-,-,10.67,1.88,8.77,4.46,30.91,66.68
1355,臺中市,2014/07/07,忠明,-,-,-,-,-,19,-,-,-,-,-,-
1356,臺中市,2014/07/07,忠明,3.9,0.24,-,26.5,40,-,13.5,2.3,11.2,2.4,32.25,63.38
1357,臺中市,2014/07/07,豐原,-,-,-,-,-,19,-,-,-,-,-,-
1358,臺中市,2014/07/07,豐原,2.1,0.2,-,31,37,-,8.41,2.02,6.39,1.92,30.52,67.86
1359,臺中市,2014/07/07,沙鹿,-,-,-,-,-,22,-,-,-,-,-,-
1360,臺中市,2014/07/07,沙鹿,3.2,0.13,-,19.4,40,-,10.98,1.5,9.46,3.12,32.05,77.84
1361,臺中市,2014/07/07,大里,-,-,-,-,-,19,-,-,-,-,-,-
1362,臺中市,2014/07/07,大里,3.1,0.33,425.47,31,49,-,13.89,1.8,12.1,2.18,32.27,61.98
1363,臺中市,2014/07/06,西屯,-,-,-,-,-,23,-,-,-,-,-,-
1364,臺中市,2014/07/06,西屯,2.5,0.24,-,29,46,-,12.15,2.23,9.92,2.16,30.46,65.21
1365,臺中市,2014/07/06,忠明,-,-,-,-,-,25,-,-,-,-,-,-
1366,臺中市,2014/07/06,忠明,2.2,0.31,-,31.6,39,-,13.27,1.74,11.53,1.73,32.49,60.52
1367,臺中市,2014/07/06,豐原,-,-,-,-,-,27,-,-,-,-,-,-
1368,臺中市,2014/07/06,豐原,2.4,0.28,-,32.7,46,-,9.65,1.28,8.37,2.11,30.09,70.6
1369,臺中市,2014/07/06,沙鹿,-,-,-,-,-,24,-,-,-,-,-,-
1370,臺中市,2014/07/06,沙鹿,4.1,0.23,-,24.4,36,-,12.52,1.57,10.94,1.26,33.26,69.03
1371,臺中市,2014/07/06,大里,-,-,-,-,-,22,-,-,-,-,-,-
1372,臺中市,2014/07/06,大里,2.4,0.31,427.26,35.1,43,-,12.2,1.68,10.52,1.61,31.86,61.51
1373,臺中市,2014/07/05,西屯,-,-,-,-,-,32,-,-,-,-,-,-
1374,臺中市,2014/07/05,西屯,1.3,0.32,-,21.5,54,-,17.14,3.62,13.52,2.16,29.84,68.36
1375,臺中市,2014/07/05,忠明,-,-,-,-,-,32,-,-,-,-,-,-
1376,臺中市,2014/07/05,忠明,2.6,0.46,-,22.7,49,-,19.35,3.22,16.13,1.58,31.63,63.77
1377,臺中市,2014/07/05,豐原,2.8,0.35,-,25.1,45,-,12.97,2.45,10.52,1.98,29.34,72.56
1378,臺中市,2014/07/05,沙鹿,-,-,-,-,-,35,-,-,-,-,-,-
1379,臺中市,2014/07/05,沙鹿,4.4,0.3,-,21.9,53,-,16.41,2.77,13.64,1.23,32.81,70.19
1380,臺中市,2014/07/05,大里,-,-,-,-,-,28,-,-,-,-,-,-
1381,臺中市,2014/07/05,大里,2.6,0.4,433.4,29.4,50,-,15.17,2.13,13.04,1.82,30.64,63.4
1382,臺中市,2014/07/04,西屯,-,-,-,-,-,25,-,-,-,-,-,-
1383,臺中市,2014/07/04,西屯,3.9,0.29,-,18,56,-,17.4,3.27,14.13,1.8,29.88,70.09
1384,臺中市,2014/07/04,忠明,-,-,-,-,-,29,-,-,-,-,-,-
1385,臺中市,2014/07/04,忠明,4.3,0.42,-,19.8,53,-,20.77,3.32,17.46,1.49,31.6,65.97
1386,臺中市,2014/07/04,豐原,3.2,0.34,-,27.1,56,-,12.79,2.51,10.28,1.95,29.45,75.58
1387,臺中市,2014/07/04,沙鹿,-,-,-,-,-,23,-,-,-,-,-,-
1388,臺中市,2014/07/04,沙鹿,4.3,0.28,-,14.3,39,-,17.57,4.3,13.27,1.93,32.46,71.9
1389,臺中市,2014/07/04,大里,-,-,-,-,-,31,-,-,-,-,-,-
1390,臺中市,2014/07/04,大里,4.3,0.43,431.22,23.9,60,-,18.48,3.81,14.67,1.46,31.04,64.63
1391,臺中市,2014/07/03,西屯,-,-,-,-,-,18,-,-,-,-,-,-
1392,臺中市,2014/07/03,西屯,3.7,0.18,-,18.1,43,-,12.81,3.5,9.31,2.29,29.95,68.86
1393,臺中市,2014/07/03,忠明,-,-,-,-,-,19,-,-,-,-,-,-
1394,臺中市,2014/07/03,忠明,2.9,0.27,-,20.4,33,-,13.67,2.55,11.12,1.82,31.87,64.48
1395,臺中市,2014/07/03,豐原,3.6,0.3,-,25,44,-,12.17,2.88,9.3,2.95,29.95,69.95
1396,臺中市,2014/07/03,沙鹿,-,-,-,-,-,21,-,-,-,-,-,-
1397,臺中市,2014/07/03,沙鹿,3.7,0.19,-,15.3,33,-,10.78,1.93,8.85,2.61,32.14,73.58
1398,臺中市,2014/07/03,大里,-,-,-,-,-,25,-,-,-,-,-,-
1399,臺中市,2014/07/03,大里,4.1,0.3,414.71,24.8,48,-,12.61,2.65,9.95,1.91,31.22,63.48
1400,臺中市,2014/07/02,西屯,-,-,-,-,-,18,-,-,-,-,-,-
1401,臺中市,2014/07/02,西屯,3.1,0.2,-,22,38,-,11.92,2.47,9.45,2.45,29.6,70.29
1402,臺中市,2014/07/02,忠明,-,-,-,-,-,20,-,-,-,-,-,-
1403,臺中市,2014/07/02,忠明,2.8,0.3,-,25.8,35,-,13.37,3.34,10.03,2.01,31.56,65.01
1404,臺中市,2014/07/02,豐原,4,0.63,-,29.9,44,-,8.75,2.34,6.41,3.3,30.12,69.91
1405,臺中市,2014/07/02,沙鹿,-,-,-,-,-,18,-,-,-,-,-,-
1406,臺中市,2014/07/02,沙鹿,-,0.23,-,16.1,33,-,12.21,2.14,10.07,2.94,31.79,74.03
1407,臺中市,2014/07/02,大里,-,-,-,-,-,19,-,-,-,-,-,-
1408,臺中市,2014/07/02,大里,3.1,0.29,416.26,27.3,40,-,10.96,2.6,8.36,1.92,30.81,64.34
